1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 8088.24),(2 13898.722),(3 22128.193),(4 32357.03),(5 42217.332),(6 60132.223),(7 72916.65),(8 96672.29),(9 110352.78),(10 133088.33),(11 154472.66),(12 172278.55),(13 193890.5),(14 213729.38),(15 234709.31),(16 251578.08),(17 271467.06),(18 293626.66),(19 310910.7),(20 327639.38),(21 340686.03),(22 355531.9),(23 370197.5),(24 378639.1),(25 389638.72),(26 399063.16),(27 408495.16),(28 414912.4),(29 420530.84),(30 425907.25),(31 428061.6),(32 432290.75),(33 433198.4),(34 443323.9),(35 453575.1),(36 471424.63),(37 490315),(38 504862.1),(39 520198.25),(40 526248.2),(41 542105.8),(42 559076),(43 580303.8),(44 608032.6),(45 626568.6),(46 667438.1),(47 699158.2),(48 740326.5),(49 784952),(50 842731.8),(51 889296.56),(52 944752.8),(53 1010958.5),(54 1058816.4),(55 1137437.5),(56 1203284.6),(57 1261259.4),(58 1351784.5),(59 1418837.4),(60 1517309.4),(61 1598872.9),(62 1693353.4),(63 1780491.4),(64 1862410.1),(65 1969867.6),(66 2064355.4),(67 2174269.3),(68 2248607.8),(69 2322454.8),(70 2416792),(71 2467586),(72 2557235.5),(73 2627950.8),(74 2711427.5),(75 2787099),(76 2839331.3),(77 2908918.3),(78 2982787.3),(79 3044726.3),
(1 157.42488),(2 196.76872),(3 218.85281),(4 232.7613),(5 238.24348),(6 245.06345),(7 248.72867),(8 257.65955),(9 259.18228),(10 264.5702),(11 266.50772),(12 266.9024),(13 268.88788),(14 267.69284),(15 269.12488),(16 269.77234),(17 273.61838),(18 275.51996),(19 277.73257),(20 279.59454),(21 280.70905),(22 284.15256),(23 284.06958),(24 285.3397),(25 286.6566),(26 287.63965),(27 290.64075),(28 287.84967),(29 291.15222),(30 291.01813),(31 293.13873),(32 293.1847),(33 293.0168),(34 293.57217),(35 291.614),(36 292.8849),(37 294.4041),(38 297.368),(39 297.60538),(40 300.00998),(41 300.69568),(42 299.4018),(43 296.8902),(44 298.72723),(45 299.06732),(46 304.75513),(47 302.8893),(48 304.35593),(49 302.39996),(50 304.76584),(51 303.51382),(52 300.9752),(53 300.50623),(54 304.66666),(55 304.97968),(56 303.006),(57 301.83008),(58 305.9335),(59 305.35196),(60 304.3086),(61 306.14777),(62 303.9252),(63 305.6077),(64 304.2974),(65 301.75314),(66 303.44696),(67 309.2126),(68 306.77103),(69 307.5533),(70 309.21585),(71 306.62265),(72 309.90765),(73 311.82492),(74 312.32703),(75 317.5973),(76 317.33435),(77 318.93686),(78 320.93375),(79 322.2437),
(1 159.24225),(2 197.74506),(3 218.25291),(4 228.71179),(5 237.64961),(6 244.12704),(7 249.46097),(8 253.26796),(9 258.1261),(10 263.03192),(11 267.64578),(12 268.2113),(13 269.50153),(14 270.7654),(15 272.8285),(16 271.65637),(17 272.04138),(18 274.21655),(19 278.04074),(20 277.57495),(21 279.83853),(22 280.99997),(23 284.0553),(24 287.84085),(25 282.21533),(26 287.12173),(27 289.9317),(28 288.44403),(29 294.2084),(30 292.9751),(31 294.29648),(32 293.69846),(33 294.59592),(34 300.04623),(35 296.57324),(36 293.50974),(37 293.96432),(38 297.14154),(39 299.46442),(40 300.15115),(41 298.44705),(42 302.53885),(43 302.9963),(44 302.11868),(45 301.44128),(46 305.42493),(47 305.33792),(48 305.0735),(49 307.41098),(50 307.318),(51 306.31677),(52 304.83792),(53 304.14645),(54 303.16226),(55 303.31323),(56 301.36136),(57 303.39105),(58 305.56863),(59 302.61646),(60 301.3907),(61 303.29813),(62 300.5927),(63 300.69568),(64 302.07455),(65 298.81943),(66 296.8321),(67 301.46698),(68 301.5388),(69 301.80798),(70 300.55286),(71 302.91653),(72 305.4437),(73 305.63498),(74 309.0387),(75 308.9144),(76 309.88248),(77 313.2249),(78 315.5156),(79 317.05753),
(1 155.34425),(2 195.4562),(3 211.30753),(4 223.77559),(5 231.41444),(6 233.79193),(7 240.00569),(8 243.50056),(9 247.35884),(10 251.49454),(11 254.82867),(12 253.77715),(13 254.42477),(14 255.99347),(15 258.9068),(16 259.0817),(17 260.67767),(18 262.09525),(19 264.51807),(20 266.27557),(21 267.62415),(22 270.8589),(23 273.82175),(24 274.7969),(25 275.61728),(26 277.43723),(27 277.98514),(28 277.49902),(29 282.1282),(30 283.8903),(31 282.103),(32 285.583),(33 284.96072),(34 287.98972),(35 287.29666),(36 289.42953),(37 288.49414),(38 290.7596),(39 293.91037),(40 296.81064),(41 297.3044),(42 299.43063),(43 297.5881),(44 295.70007),(45 296.7837),(46 298.18668),(47 296.41562),(48 293.6218),(49 296.69278),(50 297.346),(51 299.0668),(52 298.63416),(53 298.2179),(54 299.6424),(55 300.99286),(56 298.76547),(57 299.07394),(58 300.46823),(59 303.1526),(60 302.48813),(61 302.40613),(62 296.87952),(63 299.7494),(64 300.06702),(65 300.01965),(66 302.7346),(67 303.2178),(68 302.22186),(69 303.4509),(70 306.79547),(71 306.45914),(72 309.0152),(73 305.48355),(74 307.06277),(75 307.97232),(76 308.69794),(77 309.96582),(78 310.17517),(79 310.14624),
(1 155.91768),(2 193.80879),(3 209.45248),(4 220.49101),(5 229.86504),(6 233.72092),(7 237.59328),(8 241.65967),(9 247.77872),(10 250.64195),(11 251.62459),(12 252.78384),(13 254.61304),(14 255.16928),(15 259.44476),(16 260.09796),(17 261.29068),(18 259.7147),(19 265.55798),(20 263.28775),(21 263.69284),(22 267.38876),(23 271.9925),(24 271.7211),(25 272.6892),(26 272.15494),(27 271.538),(28 274.68527),(29 279.13287),(30 278.64362),(31 278.5854),(32 277.13422),(33 275.34265),(34 281.07178),(35 281.16434),(36 283.34537),(37 281.64008),(38 283.5135),(39 285.6825),(40 285.93652),(41 286.4602),(42 289.5705),(43 289.04767),(44 288.11752),(45 286.2374),(46 287.37192),(47 284.80515),(48 286.4029),(49 286.14282),(50 287.97314),(51 290.45007),(52 289.07416),(53 289.26144),(54 291.81714),(55 289.76447),(56 290.01978),(57 289.61917),(58 291.97836),(59 293.6689),(60 292.086),(61 293.10596),(62 290.1144),(63 289.92828),(64 289.3159),(65 290.32593),(66 287.9655),(67 291.2686),(68 292.8399),(69 292.7693),(70 293.15475),(71 293.80713),(72 294.2239),(73 292.0717),(74 295.15494),(75 298.10657),(76 299.00565),(77 298.9589),(78 300.56564),(79 304.05472),
(1 151.9511),(2 191.88191),(3 208.46194),(4 218.5168),(5 230.12555),(6 234.61615),(7 243.23361),(8 246.82193),(9 250.48871),(10 248.93394),(11 250.19319),(12 252.26472),(13 257.41),(14 255.17526),(15 257.847),(16 258.2267),(17 259.75308),(18 258.97),(19 262.26822),(20 263.2358),(21 264.49857),(22 266.4465),(23 267.0005),(24 271.11853),(25 271.03214),(26 274.1901),(27 274.0058),(28 273.4882),(29 275.7336),(30 280.96698),(31 277.4412),(32 278.38925),(33 278.81055),(34 281.68698),(35 283.0781),(36 285.9349),(37 282.35095),(38 284.06882),(39 283.7555),(40 286.78696),(41 288.666),(42 288.5658),(43 289.0384),(44 287.53754),(45 289.02145),(46 289.5876),(47 286.29556),(48 288.31442),(49 286.83203),(50 288.63312),(51 287.2126),(52 290.10278),(53 287.817),(54 290.4568),(55 293.8246),(56 292.46747),(57 291.72943),(58 295.35477),(59 291.76788),(60 294.51138),(61 292.90967),(62 290.17487),(63 291.7471),(64 290.17432),(65 290.1554),(66 292.26373),(67 297.13715),(68 297.8581),(69 297.40536),(70 298.49432),(71 296.36642),(72 296.15912),(73 294.63214),(74 295.51633),(75 299.28976),(76 299.4044),(77 300.61087),(78 297.59665),(79 298.87305),
(1 150.77547),(2 187.302),(3 204.51213),(4 215.42267),(5 224.93886),(6 230.61945),(7 236.48114),(8 239.7108),(9 245.14818),(10 246.6993),(11 251.29135),(12 249.11014),(13 250.95001),(14 251.26631),(15 255.01784),(16 251.12273),(17 253.36667),(18 254.9168),(19 257.65955),(20 258.5894),(21 260.39908),(22 261.36328),(23 261.9067),(24 262.44315),(25 260.741),(26 264.87778),(27 266.25253),(28 269.73535),(29 274.70795),(30 276.12903),(31 277.49612),(32 275.16254),(33 275.12842),(34 277.6579),(35 280.0224),(36 282.96396),(37 281.7752),(38 283.67648),(39 284.94852),(40 283.10693),(41 284.73383),(42 285.86493),(43 282.96173),(44 283.2112),(45 282.84543),(46 282.83875),(47 279.35968),(48 281.4675),(49 284.3055),(50 284.6438),(51 282.93832),(52 284.52042),(53 285.6984),(54 285.19113),(55 285.1297),(56 284.10846),(57 285.95795),(58 284.87964),(59 285.6812),(60 285.96844),(61 285.78088),(62 284.56094),(63 285.03824),(64 282.81912),(65 282.07834),(66 285.23444),(67 286.6617),(68 284.05807),(69 285.7702),(70 288.6396),(71 287.07733),(72 287.6556),(73 286.06424),(74 291.32315),(75 294.00992),(76 294.829),(77 294.11823),(78 296.5148),(79 295.72238),
(1 147.32724),(2 180.12088),(3 197.93456),(4 204.76552),(5 216.20625),(6 225.7639),(7 226.64104),(8 231.27667),(9 233.65509),(10 237.87654),(11 240.10338),(12 241.9563),(13 246.99074),(14 247.72255),(15 249.37753),(16 245.12215),(17 249.1161),(18 249.99345),(19 255.75577),(20 254.15643),(21 256.47073),(22 257.76993),(23 256.19437),(24 259.48862),(25 260.13547),(26 261.4632),(27 262.41376),(28 262.1378),(29 268.50394),(30 271.4266),(31 271.3669),(32 272.82608),(33 273.56705),(34 273.90216),(35 274.19598),(36 274.3593),(37 276.3216),(38 273.8302),(39 275.60345),(40 274.8447),(41 275.72476),(42 275.19913),(43 274.08502),(44 275.46576),(45 273.478),(46 275.09003),(47 275.82227),(48 273.5849),(49 276.337),(50 275.57687),(51 276.8743),(52 276.49054),(53 276.7667),(54 276.33688),(55 277.86676),(56 275.44424),(57 275.58755),(58 275.1927),(59 276.8229),(60 277.2218),(61 276.147),(62 278.03394),(63 280.41415),(64 277.7104),(65 276.63715),(66 275.2103),(67 277.51135),(68 277.633),(69 276.13742),(70 277.73993),(71 277.98273),(72 277.29065),(73 275.96417),(74 279.13702),(75 280.79355),(76 278.45453),(77 279.36032),(78 283.8544),(79 283.29935),
(1 145.9835),(2 181.0921),(3 195.30861),(4 206.22308),(5 215.793),(6 221.82414),(7 224.04874),(8 226.41386),(9 230.41057),(10 234.81532),(11 236.38889),(12 235.08662),(13 239.33449),(14 241.64217),(15 245.0174),(16 245.14803),(17 245.57893),(18 247.55249),(19 252.087),(20 253.50917),(21 252.18735),(22 253.61641),(23 254.60153),(24 254.43175),(25 255.28206),(26 257.66974),(27 258.44144),(28 258.64038),(29 264.5502),(30 263.44354),(31 266.32742),(32 266.09103),(33 265.24832),(34 268.66592),(35 268.43967),(36 269.08414),(37 270.53995),(38 272.31778),(39 274.09088),(40 271.05243),(41 274.06265),(42 275.77847),(43 275.02795),(44 274.69125),(45 273.6058),(46 273.38693),(47 272.43423),(48 274.347),(49 276.8735),(50 274.46628),(51 273.82788),(52 273.3796),(53 275.34183),(54 276.66705),(55 278.21313),(56 273.43427),(57 274.59195),(58 272.2564),(59 274.82825),(60 276.25214),(61 277.48077),(62 279.92798),(63 280.59592),(64 277.57364),(65 278.1043),(66 275.84872),(67 278.4913),(68 278.82892),(69 279.69107),(70 280.6531),(71 282.84155),(72 283.77832),(73 284.8952),(74 283.96368),(75 287.4205),(76 288.89908),(77 288.07843),(78 290.0482),(79 293.10263),
(1 144.69646),(2 180.68747),(3 193.61826),(4 202.50943),(5 211.88835),(6 218.04057),(7 221.89487),(8 225.06842),(9 230.18544),(10 230.42404),(11 233.11235),(12 235.158),(13 235.81487),(14 239.35986),(15 242.77084),(16 241.3783),(17 242.7921),(18 245.29541),(19 247.7159),(20 248.64333),(21 250.45912),(22 252.66486),(23 253.03839),(24 252.42628),(25 252.66226),(26 253.58287),(27 255.00662),(28 255.8453),(29 259.08456),(30 258.206),(31 259.9988),(32 263.80844),(33 265.01715),(34 263.86115),(35 265.43842),(36 266.27173),(37 266.71924),(38 268.50464),(39 269.92035),(40 264.19473),(41 269.47827),(42 267.7772),(43 267.66248),(44 266.92194),(45 266.81393),(46 268.01105),(47 268.4853),(48 268.24335),(49 268.51633),(50 271.25104),(51 272.67316),(52 273.75406),(53 273.97147),(54 271.8451),(55 272.04575),(56 271.68817),(57 271.8813),(58 273.31055),(59 274.68542),(60 273.02063),(61 275.03387),(62 274.0654),(63 274.38654),(64 275.5054),(65 278.5513),(66 279.05273),(67 280.3817),(68 280.49258),(69 283.2505),(70 278.9575),(71 279.5454),(72 281.65726),(73 281.2264),(74 282.29242),(75 284.1289),(76 284.52365),(77 282.61014),(78 283.0243),(79 284.7403),
(1 144.60014),(2 181.52953),(3 197.51483),(4 205.07486),(5 211.77293),(6 218.68507),(7 221.57426),(8 225.71317),(9 229.10265),(10 234.51573),(11 237.3615),(12 236.68352),(13 240.55644),(14 245.55847),(15 246.9411),(16 245.3205),(17 247.74605),(18 244.50235),(19 252.67073),(20 252.1812),(21 253.97517),(22 254.97763),(23 254.01213),(24 254.38042),(25 256.2868),(26 258.46173),(27 260.00726),(28 257.63287),(29 260.79276),(30 259.6074),(31 263.56036),(32 264.6288),(33 264.41602),(34 264.96838),(35 263.1474),(36 265.60995),(37 264.1293),(38 265.40274),(39 267.72604),(40 265.56876),(41 268.1477),(42 265.39746),(43 266.53708),(44 266.7131),(45 265.87512),(46 264.4988),(47 264.85074),(48 267.62234),(49 268.30722),(50 271.1171),(51 270.45493),(52 271.09433),(53 272.3653),(54 275.19647),(55 272.8484),(56 268.28314),(57 267.27008),(58 270.44446),(59 269.86786),(60 269.58017),(61 269.91547),(62 269.2804),(63 267.94458),(64 270.0386),(65 268.13474),(66 269.57034),(67 271.23248),(68 271.6527),(69 273.47522),(70 274.7422),(71 275.56284),(72 278.21075),(73 281.6899),(74 280.86368),(75 281.21133),(76 282.50015),(77 283.34805),(78 281.13553),(79 281.26505),
(1 140.61429),(2 174.6598),(3 190.92966),(4 200.231),(5 206.46083),(6 211.57469),(7 217.14384),(8 222.53236),(9 223.67238),(10 227.58864),(11 234.35463),(12 232.11742),(13 234.53801),(14 237.7407),(15 237.73682),(16 238.89302),(17 242.16905),(18 241.38133),(19 245.36388),(20 242.2434),(21 243.85945),(22 245.91956),(23 243.50967),(24 248.711),(25 250.60349),(26 253.91704),(27 254.28412),(28 251.75589),(29 252.73318),(30 253.89055),(31 255.34708),(32 257.0161),(33 258.73645),(34 258.11765),(35 258.5044),(36 261.06204),(37 260.97296),(38 260.65173),(39 259.7544),(40 257.57434),(41 259.0152),(42 256.78122),(43 259.31488),(44 255.71237),(45 256.06952),(46 257.0716),(47 255.11613),(48 257.8967),(49 256.5558),(50 256.8595),(51 257.54965),(52 256.3037),(53 255.80215),(54 255.16815),(55 258.82477),(56 257.79935),(57 257.8918),(58 261.06268),(59 260.52896),(60 262.25888),(61 262.94284),(62 265.62738),(63 263.31912),(64 261.50473),(65 259.74255),(66 258.74307),(67 264.6178),(68 265.884),(69 265.65277),(70 267.31357),(71 268.48877),(72 268.74045),(73 271.02567),(74 270.886),(75 275.69595),(76 272.52042),(77 273.14706),(78 272.27484),(79 273.20572),
(1 140.00676),(2 173.85149),(3 187.64932),(4 196.33301),(5 205.20203),(6 209.87968),(7 213.98407),(8 219.77435),(9 221.4589),(10 223.98705),(11 225.36198),(12 225.6324),(13 227.21452),(14 227.87788),(15 228.05351),(16 229.17885),(17 230.83525),(18 230.40543),(19 233.71791),(20 236.02586),(21 239.81558),(22 239.08765),(23 241.49246),(24 242.3627),(25 244.02574),(26 249.04454),(27 249.81491),(28 251.18222),(29 251.7067),(30 253.35704),(31 252.04091),(32 254.13548),(33 255.54486),(34 255.7423),(35 254.8624),(36 255.96767),(37 256.637),(38 257.41913),(39 261.1689),(40 257.27402),(41 257.95685),(42 256.36032),(43 257.76575),(44 256.83868),(45 257.11493),(46 257.35382),(47 254.94052),(48 253.4229),(49 254.58476),(50 254.35432),(51 255.3411),(52 252.97575),(53 255.50658),(54 253.9518),(55 258.15793),(56 258.5356),(57 256.1574),(58 255.47801),(59 256.60626),(60 255.44917),(61 256.43942),(62 256.83936),(63 255.30406),(64 253.14772),(65 254.88779),(66 253.4071),(67 255.48518),(68 256.09296),(69 257.87198),(70 258.6629),(71 257.66293),(72 260.239),(73 261.49026),(74 264.7067),(75 266.62543),(76 264.52036),(77 267.0577),(78 265.41876),(79 266.2819),
(1 136.05629),(2 168.15579),(3 184.17094),(4 192.63152),(5 197.09111),(6 203.06516),(7 209.24142),(8 215.05225),(9 216.56433),(10 219.98477),(11 221.81871),(12 221.8416),(13 224.736),(14 225.50723),(15 227.4702),(16 224.61504),(17 228.78487),(18 227.09712),(19 228.6615),(20 228.14206),(21 233.72417),(22 233.49915),(23 234.2814),(24 236.31653),(25 235.95396),(26 240.16115),(27 243.35204),(28 245.07672),(29 245.28087),(30 243.98235),(31 242.02255),(32 240.7938),(33 242.11177),(34 242.19675),(35 241.91803),(36 244.76733),(37 245.3991),(38 247.38785),(39 249.7468),(40 247.18729),(41 246.4581),(42 246.60252),(43 245.3623),(44 247.0778),(45 246.7539),(46 249.21652),(47 249.64474),(48 251.4373),(49 252.83958),(50 251.75584),(51 251.98438),(52 248.01064),(53 253.14847),(54 250.05672),(55 253.19638),(56 251.68684),(57 248.28212),(58 252.19627),(59 251.25505),(60 251.00563),(61 253.01122),(62 252.24431),(63 252.523),(64 251.15099),(65 250.42242),(66 249.95045),(67 253.03181),(68 253.60297),(69 253.567),(70 256.40408),(71 254.70544),(72 254.55916),(73 255.32391),(74 256.98572),(75 259.01892),(76 257.57187),(77 256.93814),(78 257.42142),(79 258.11783),
(1 135.46225),(2 170.4561),(3 183.19911),(4 189.42883),(5 197.13998),(6 202.23923),(7 207.17097),(8 211.46878),(9 213.92676),(10 217.4715),(11 220.22034),(12 219.08514),(13 222.45914),(14 221.9306),(15 225.46149),(16 227.90579),(17 227.47464),(18 227.81294),(19 230.32747),(20 230.02663),(21 232.64015),(22 233.93436),(23 234.14247),(24 234.72351),(25 237.88484),(26 237.52573),(27 238.58832),(28 239.96844),(29 241.31502),(30 240.86003),(31 241.91914),(32 241.41504),(33 244.0303),(34 244.42685),(35 245.41322),(36 247.49298),(37 246.486),(38 247.53566),(39 248.13683),(40 248.69833),(41 247.70306),(42 250.87463),(43 248.83318),(44 249.98438),(45 249.1556),(46 248.48537),(47 249.4591),(48 250.2236),(49 252.35008),(50 249.89116),(51 250.94069),(52 250.4638),(53 248.98538),(54 248.30714),(55 249.87444),(56 250.71765),(57 250.23354),(58 249.75655),(59 247.8783),(60 247.60901),(61 248.9058),(62 247.27806),(63 247.06143),(64 244.01297),(65 244.57803),(66 246.32773),(67 247.95006),(68 245.69939),(69 246.11829),(70 248.69893),(71 250.50093),(72 252.29332),(73 251.59256),(74 252.67659),(75 256.14063),(76 256.38248),(77 256.4852),(78 256.57532),(79 257.34238),
(1 131.94815),(2 163.72313),(3 175.18808),(4 183.16),(5 189.6506),(6 197.44354),(7 203.34311),(8 208.4274),(9 212.38974),(10 214.63608),(11 217.42076),(12 217.13791),(13 220.36655),(14 218.07124),(15 219.78093),(16 222.95761),(17 218.93143),(18 218.5599),(19 222.89923),(20 222.59549),(21 226.7092),(22 226.91365),(23 226.66281),(24 225.85985),(25 227.33156),(26 230.2442),(27 231.0618),(28 233.69394),(29 238.11096),(30 237.58041),(31 240.1946),(32 239.30058),(33 240.25423),(34 239.04495),(35 240.50388),(36 242.48209),(37 242.00827),(38 243.03064),(39 244.69563),(40 242.37984),(41 244.09644),(42 243.14063),(43 240.82304),(44 241.14626),(45 242.81541),(46 245.90567),(47 245.84161),(48 244.81497),(49 243.29578),(50 241.8958),(51 245.05064),(52 243.4769),(53 243.52786),(54 243.84758),(55 245.26007),(56 244.73482),(57 245.49426),(58 246.68365),(59 245.78894),(60 246.28172),(61 245.80167),(62 246.02148),(63 245.93053),(64 248.14142),(65 250.51169),(66 251.23961),(67 251.66512),(68 251.77898),(69 252.40594),(70 250.50502),(71 251.98373),(72 253.70576),(73 251.16568),(74 251.65123),(75 254.38913),(76 253.58963),(77 252.01932),(78 253.73988),(79 255.1531),
(1 132.55876),(2 164.5863),(3 180.57889),(4 189.24309),(5 194.19034),(6 198.609),(7 204.42445),(8 207.77844),(9 208.1332),(10 209.60394),(11 212.27513),(12 210.6812),(13 213.87392),(14 213.01563),(15 216.25697),(16 215.67406),(17 217.733),(18 219.8785),(19 219.8538),(20 222.46094),(21 222.93507),(22 223.81387),(23 225.04544),(24 222.84668),(25 224.47842),(26 227.18182),(27 227.04758),(28 226.63513),(29 227.80946),(30 230.05685),(31 231.78778),(32 233.85797),(33 233.34267),(34 234.02275),(35 233.76495),(36 236.73474),(37 238.16057),(38 239.84698),(39 238.92847),(40 237.38162),(41 239.31061),(42 239.5728),(43 241.27283),(44 238.03131),(45 237.22093),(46 241.2334),(47 241.5111),(48 242.1842),(49 240.7262),(50 244.89772),(51 243.72714),(52 241.66496),(53 239.80373),(54 243.51184),(55 241.04887),(56 242.07422),(57 240.84174),(58 239.84258),(59 239.54245),(60 240.04904),(61 238.34227),(62 237.55438),(63 238.799),(64 237.15126),(65 236.92882),(66 239.02536),(67 239.16023),(68 237.508),(69 239.11089),(70 240.28915),(71 242.03589),(72 245.27876),(73 244.6378),(74 246.94489),(75 246.27534),(76 246.44775),(77 243.06053),(78 243.88295),(79 246.53647),
(1 130.47299),(2 158.97021),(3 170.77884),(4 179.96086),(5 183.59076),(6 192.74269),(7 194.81107),(8 200.14317),(9 202.9032),(10 205.96521),(11 207.48456),(12 205.57465),(13 209.12617),(14 210.12848),(15 213.99258),(16 211.90579),(17 212.29173),(18 209.18094),(19 213.54146),(20 215.47649),(21 217.55022),(22 217.73926),(23 219.84763),(24 217.92775),(25 220.70918),(26 223.85979),(27 225.76082),(28 224.43939),(29 227.2556),(30 224.05437),(31 227.64325),(32 229.16817),(33 229.90277),(34 228.82144),(35 232.13663),(36 231.45676),(37 231.21329),(38 233.31203),(39 232.77014),(40 233.50075),(41 232.28674),(42 233.40092),(43 232.22455),(44 231.9061),(45 232.16838),(46 231.72487),(47 232.28627),(48 232.85922),(49 229.44832),(50 231.77519),(51 234.58458),(52 233.31543),(53 232.6193),(54 233.54901),(55 233.24014),(56 233.16634),(57 233.11134),(58 232.2628),(59 233.47136),(60 235.90407),(61 234.46729),(62 232.48622),(63 231.76097),(64 231.94186),(65 232.45763),(66 233.3905),(67 235.1054),(68 236.16034),(69 238.17758),(70 238.91252),(71 239.79675),(72 242.4443),(73 241.60797),(74 241.83),(75 244.05879),(76 244.1305),(77 244.05852),(78 244.77116),(79 248.0096),
(1 130.01915),(2 158.63882),(3 171.36139),(4 181.6071),(5 186.22731),(6 192.62733),(7 198.76341),(8 200.49281),(9 204.43196),(10 207.43358),(11 208.19926),(12 209.81465),(13 209.12206),(14 211.67918),(15 214.22243),(16 213.836),(17 213.39328),(18 214.49416),(19 216.89456),(20 218.00008),(21 218.51917),(22 220.60136),(23 220.36163),(24 219.57938),(25 220.41167),(26 220.0706),(27 221.09386),(28 220.90186),(29 222.25708),(30 223.70724),(31 224.15987),(32 223.05765),(33 226.23427),(34 224.74068),(35 225.92299),(36 226.99309),(37 228.64725),(38 230.81358),(39 229.5275),(40 229.50224),(41 231.8911),(42 228.128),(43 230.69772),(44 228.76779),(45 228.40926),(46 230.80405),(47 228.39276),(48 229.25339),(49 230.36203),(50 231.24867),(51 229.97375),(52 232.64648),(53 229.73454),(54 231.20313),(55 229.69916),(56 230.37437),(57 230.54095),(58 234.34103),(59 232.32616),(60 231.60666),(61 230.14276),(62 229.41132),(63 229.01181),(64 230.78136),(65 232.45679),(66 234.00052),(67 234.15575),(68 234.79907),(69 235.76024),(70 238.50652),(71 237.7339),(72 236.31332),(73 234.62914),(74 233.86497),(75 236.3269),(76 236.56984),(77 237.29442),(78 238.29312),(79 239.53358),
