1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 149.7031),(2 172.86446),(3 182.67488),(4 190.6781),(5 198.17644),(6 202.6859),(7 206.13152),(8 209.08665),(9 214.27438),(10 217.70874),(11 220.67332),(12 224.6545),(13 224.33476),(14 225.48569),(15 226.4767),(16 227.10088),(17 231.13168),(18 235.8152),(19 239.28731),(20 238.04672),(21 237.87646),(22 240.96269),(23 240.2172),(24 244.55151),(25 242.79315),(26 243.52425),(27 242.16747),(28 239.6102),(29 239.27386),(30 241.1904),(31 238.25424),(32 239.11024),(33 239.278),(34 238.008),(35 237.42075),(36 238.88019),(37 239.7502),(38 239.62389),(39 237.71725),(40 236.02995),(41 236.25513),(42 234.50966),(43 233.75136),(44 234.0628),(45 237.16718),(46 237.91492),(47 240.21725),(48 241.22185),(49 243.08977),(50 242.62306),(51 242.02545),(52 244.49753),(53 246.22533),(54 247.67662),(55 247.92317),(56 248.43828),(57 249.02614),(58 249.35373),(59 253.44606),(60 252.20033),(61 253.8795),(62 255.2976),(63 258.03873),(64 256.41476),(65 252.69728),(66 250.50594),(67 254.50894),(68 250.12794),(69 252.02264),(70 250.1144),(71 248.17058),(72 248.33954),(73 248.80495),(74 251.00256),(75 252.66133),(76 253.07281),(77 254.6993),(78 254.01863),(79 254.67982),
(1 146.39998),(2 171.47131),(3 183.94797),(4 189.78339),(5 194.71149),(6 200.3852),(7 206.64522),(8 207.18028),(9 212.07224),(10 214.97653),(11 216.68196),(12 222.16943),(13 223.62372),(14 225.46352),(15 229.87827),(16 231.0657),(17 233.61867),(18 236.25977),(19 239.85078),(20 240.47943),(21 239.04707),(22 240.59253),(23 241.30716),(24 243.71144),(25 242.81447),(26 239.44585),(27 241.79169),(28 239.88776),(29 237.76836),(30 239.06595),(31 238.69724),(32 236.45703),(33 236.54205),(34 238.3114),(35 239.89493),(36 237.92664),(37 239.2153),(38 242.62947),(39 242.4708),(40 238.78021),(41 238.38704),(42 235.15611),(43 237.55325),(44 235.66469),(45 235.49934),(46 236.07465),(47 238.45854),(48 242.51328),(49 244.74759),(50 243.93633),(51 244.70035),(52 248.70831),(53 250.3244),(54 252.56277),(55 253.91446),(56 255.80402),(57 254.78938),(58 253.91502),(59 253.56606),(60 255.93147),(61 257.6155),(62 254.78386),(63 255.21884),(64 252.13992),(65 248.30363),(66 246.39417),(67 246.08739),(68 244.77544),(69 243.59813),(70 245.5651),(71 243.1512),(72 244.79828),(73 244.6479),(74 247.74557),(75 246.24532),(76 246.81369),(77 253.29082),(78 251.97466),(79 259.35187),
(1 146.69965),(2 171.35872),(3 184.77185),(4 190.02196),(5 192.8291),(6 198.79077),(7 204.43704),(8 206.77554),(9 206.74516),(10 208.64398),(11 214.56851),(12 215.44112),(13 215.3982),(14 218.23735),(15 222.01991),(16 223.06816),(17 224.25734),(18 225.04482),(19 225.88834),(20 224.67041),(21 223.49876),(22 231.25293),(23 232.9398),(24 232.47565),(25 233.01526),(26 232.40799),(27 233.22688),(28 230.42546),(29 231.10037),(30 232.0637),(31 232.0691),(32 229.36398),(33 230.47308),(34 230.17648),(35 230.75822),(36 228.19173),(37 232.13487),(38 230.13318),(39 233.06812),(40 231.08455),(41 228.0517),(42 225.96455),(43 226.40143),(44 227.3062),(45 229.24068),(46 230.84018),(47 230.78204),(48 233.55711),(49 234.62556),(50 236.17247),(51 235.91318),(52 237.15097),(53 239.9472),(54 240.3292),(55 242.51361),(56 240.95276),(57 242.392),(58 242.1791),(59 243.16885),(60 244.76898),(61 248.13606),(62 243.84268),(63 245.91377),(64 244.09126),(65 243.84105),(66 244.09485),(67 245.88948),(68 244.88046),(69 241.95125),(70 241.0943),(71 239.03845),(72 241.20409),(73 241.57045),(74 242.5382),(75 245.16429),(76 243.8567),(77 246.97298),(78 248.43341),(79 247.1491),
(1 142.40605),(2 167.40346),(3 178.93555),(4 184.35356),(5 188.6086),(6 193.06175),(7 197.457),(8 198.43819),(9 200.2998),(10 202.80167),(11 204.11867),(12 207.32571),(13 206.89642),(14 210.27472),(15 211.95988),(16 214.02264),(17 215.10814),(18 216.87927),(19 218.65044),(20 216.06392),(21 215.55534),(22 219.93074),(23 220.00659),(24 223.31358),(25 220.00714),(26 221.264),(27 220.6657),(28 218.3986),(29 216.99217),(30 218.47214),(31 218.14261),(32 220.21043),(33 222.90971),(34 220.97151),(35 220.97069),(36 219.69783),(37 221.31836),(38 221.48405),(39 220.99097),(40 219.7085),(41 219.73212),(42 220.17484),(43 221.99338),(44 220.8357),(45 222.80457),(46 221.89966),(47 221.67155),(48 222.06638),(49 222.42067),(50 223.4875),(51 225.23312),(52 228.43948),(53 227.34778),(54 227.87608),(55 228.47012),(56 228.65802),(57 228.36317),(58 229.30804),(59 233.95557),(60 234.68427),(61 237.02771),(62 232.9644),(63 232.32494),(64 229.24272),(65 229.08957),(66 228.23407),(67 231.48186),(68 230.52779),(69 229.33131),(70 228.30383),(71 229.79202),(72 227.61163),(73 229.83481),(74 232.16629),(75 232.74445),(76 234.25252),(77 235.20793),(78 236.44603),(79 239.0277),
(1 143.68547),(2 169.47144),(3 182.65205),(4 189.7616),(5 192.72139),(6 195.852),(7 200.177),(8 201.36612),(9 204.2159),(10 206.88145),(11 208.02596),(12 209.52338),(13 209.47774),(14 209.09576),(15 214.0553),(16 214.61514),(17 218.83253),(18 219.11148),(19 219.03699),(20 216.48878),(21 219.23457),(22 225.51581),(23 224.94673),(24 227.59732),(25 227.77359),(26 226.44368),(27 226.32826),(28 226.54373),(29 224.94337),(30 224.59778),(31 226.39685),(32 227.25581),(33 225.1767),(34 225.0551),(35 224.51286),(36 223.50085),(37 224.26433),(38 222.54474),(39 223.81055),(40 219.62738),(41 221.52777),(42 221.68553),(43 222.58577),(44 222.6795),(45 221.63557),(46 219.49399),(47 221.27325),(48 224.16948),(49 222.98883),(50 226.19652),(51 225.60928),(52 228.39067),(53 228.50816),(54 227.77295),(55 229.5352),(56 228.92122),(57 229.12857),(58 229.72835),(59 232.38899),(60 231.76735),(61 230.04266),(62 228.62608),(63 228.78946),(64 227.90439),(65 226.61382),(66 229.73137),(67 231.80847),(68 232.43472),(69 230.7314),(70 232.03192),(71 230.05743),(72 230.0894),(73 228.69305),(74 228.92761),(75 229.05438),(76 228.63069),(77 228.15024),(78 230.53743),(79 229.37802),
(1 142.02704),(2 166.96509),(3 180.7357),(4 185.77248),(5 188.40034),(6 191.89076),(7 197.54108),(8 197.25336),(9 199.67921),(10 200.92088),(11 204.43256),(12 205.88329),(13 206.79161),(14 206.68253),(15 209.26135),(16 209.90714),(17 211.50842),(18 213.38263),(19 212.34961),(20 209.99165),(21 212.00356),(22 218.2223),(23 219.49489),(24 216.57826),(25 215.36563),(26 214.11887),(27 215.00972),(28 213.20619),(29 213.94673),(30 213.33287),(31 213.86443),(32 212.70125),(33 214.73729),(34 213.66254),(35 211.47325),(36 211.9562),(37 215.28915),(38 216.64812),(39 216.88615),(40 212.52019),(41 215.6205),(42 213.97124),(43 215.9502),(44 216.03091),(45 218.24966),(46 219.23409),(47 218.26126),(48 218.3569),(49 218.4122),(50 219.52191),(51 218.57356),(52 222.17494),(53 221.3032),(54 224.8865),(55 224.19936),(56 224.56435),(57 226.15056),(58 224.89818),(59 225.56909),(60 223.66182),(61 227.64265),(62 225.24132),(63 227.15247),(64 226.48991),(65 222.3694),(66 221.84346),(67 224.53903),(68 220.27933),(69 219.65605),(70 219.03691),(71 220.63168),(72 222.05125),(73 223.90936),(74 223.53563),(75 225.06065),(76 222.9632),(77 224.58482),(78 227.0457),(79 229.99265),
(1 140.76767),(2 164.63002),(3 177.86783),(4 185.40903),(5 189.94565),(6 191.05627),(7 197.44205),(8 197.64886),(9 198.52197),(10 200.7997),(11 202.20938),(12 204.70125),(13 206.00996),(14 207.10487),(15 208.58954),(16 209.7436),(17 212.34258),(18 213.03917),(19 214.2532),(20 209.73549),(21 212.63579),(22 218.37476),(23 219.53459),(24 218.33827),(25 218.8474),(26 217.51674),(27 217.43736),(28 217.86179),(29 218.0461),(30 219.4647),(31 218.84428),(32 220.98753),(33 219.59253),(34 218.84517),(35 214.18509),(36 216.39452),(37 221.38484),(38 222.37753),(39 224.31544),(40 222.4485),(41 222.85652),(42 219.97823),(43 221.33748),(44 220.6256),(45 220.18965),(46 218.4513),(47 215.60399),(48 215.76474),(49 216.4083),(50 217.61943),(51 219.52707),(52 219.56091),(53 219.5673),(54 218.75893),(55 220.24348),(56 222.00859),(57 225.3619),(58 224.13455),(59 226.4506),(60 224.09554),(61 226.66536),(62 224.67717),(63 226.3486),(64 224.42506),(65 224.54665),(66 224.60278),(67 227.88222),(68 224.48724),(69 224.91774),(70 224.90714),(71 224.80943),(72 224.67241),(73 225.82822),(74 226.19226),(75 228.01239),(76 227.0448),(77 231.80919),(78 230.8535),(79 229.77382),
(1 138.86983),(2 163.8292),(3 175.99992),(4 183.9127),(5 189.15515),(6 191.24019),(7 196.40997),(8 196.2487),(9 198.04462),(10 199.81943),(11 202.16284),(12 203.36192),(13 203.59633),(14 203.72102),(15 205.00775),(16 207.81154),(17 209.99446),(18 209.44746),(19 211.65564),(20 211.9264),(21 215.0505),(22 218.89525),(23 218.18661),(24 218.53145),(25 218.34065),(26 215.98969),(27 215.65361),(28 215.44122),(29 215.90741),(30 217.60223),(31 218.34822),(32 216.84665),(33 214.48663),(34 212.21678),(35 213.40205),(36 213.04689),(37 216.49117),(38 217.14777),(39 216.5114),(40 213.54884),(41 213.312),(42 211.77254),(43 214.5624),(44 213.64224),(45 213.8406),(46 213.45976),(47 213.6932),(48 216.00995),(49 217.83481),(50 218.24713),(51 220.17113),(52 222.14532),(53 221.17459),(54 222.50432),(55 222.94841),(56 222.956),(57 224.43317),(58 222.36734),(59 223.37158),(60 224.48846),(61 224.8301),(62 223.8856),(63 224.85425),(64 222.81433),(65 223.4878),(66 223.49359),(67 225.71556),(68 222.40225),(69 224.0831),(70 222.72005),(71 222.5125),(72 222.21832),(73 221.92377),(74 224.345),(75 224.81384),(76 225.33772),(77 225.16011),(78 225.41656),(79 224.85406),
(1 135.26027),(2 158.94243),(3 169.75594),(4 175.1862),(5 179.40477),(6 182.37308),(7 187.22916),(8 187.00879),(9 188.40388),(10 190.12123),(11 192.9941),(12 195.81218),(13 196.99841),(14 199.34097),(15 199.74934),(16 201.52129),(17 204.17534),(18 203.18985),(19 204.32637),(20 204.6081),(21 208.458),(22 211.78894),(23 212.01532),(24 211.25607),(25 211.32611),(26 211.58435),(27 210.60622),(28 210.72044),(29 211.68227),(30 210.51567),(31 211.73262),(32 210.76875),(33 209.43802),(34 208.57156),(35 210.06943),(36 209.71214),(37 212.77681),(38 211.86282),(39 209.61078),(40 210.9514),(41 210.59392),(42 209.46672),(43 209.97173),(44 208.42296),(45 208.25641),(46 207.23032),(47 204.75127),(48 205.84619),(49 207.45882),(50 208.0827),(51 208.37128),(52 209.45404),(53 210.49838),(54 211.64499),(55 214.05254),(56 211.94583),(57 214.29558),(58 213.1416),(59 213.15779),(60 214.64302),(61 214.83223),(62 214.78915),(63 215.99585),(64 217.59995),(65 216.1435),(66 215.45526),(67 216.55444),(68 215.3641),(69 214.36928),(70 214.44843),(71 215.66911),(72 215.23016),(73 215.4032),(74 215.75496),(75 215.82468),(76 218.30753),(77 218.87228),(78 219.04533),(79 220.12141),
(1 138.58531),(2 161.44002),(3 172.1735),(4 179.90309),(5 184.13606),(6 187.45123),(7 191.82555),(8 191.78566),(9 191.2363),(10 192.8756),(11 194.43025),(12 195.6777),(13 196.0555),(14 198.53592),(15 200.45847),(16 202.49103),(17 203.43608),(18 205.5408),(19 207.13997),(20 207.14311),(21 208.35304),(22 213.43774),(23 211.60962),(24 210.98747),(25 210.35579),(26 210.54384),(27 212.71019),(28 212.8623),(29 214.09892),(30 214.03008),(31 213.83633),(32 212.42528),(33 212.52684),(34 213.30988),(35 212.64229),(36 210.82933),(37 217.56686),(38 216.7074),(39 216.38976),(40 214.8611),(41 214.90424),(42 215.57727),(43 213.11736),(44 212.25473),(45 213.34984),(46 214.35786),(47 213.6673),(48 216.32796),(49 216.0284),(50 217.58821),(51 220.18297),(52 222.27348),(53 223.42618),(54 224.6317),(55 227.09558),(56 226.30144),(57 225.70456),(58 225.6483),(59 226.50443),(60 225.3139),(61 225.06615),(62 223.13753),(63 224.55879),(64 225.44795),(65 222.11154),(66 219.90332),(67 222.79762),(68 221.86815),(69 221.79474),(70 221.92513),(71 223.75568),(72 225.17557),(73 223.4188),(74 223.6804),(75 224.52907),(76 224.66406),(77 224.66002),(78 222.2946),(79 224.60603),
(1 136.19414),(2 156.26431),(3 170.16544),(4 176.90471),(5 180.58905),(6 183.7408),(7 187.39275),(8 185.64226),(9 186.92532),(10 187.53499),(11 190.28171),(12 191.80951),(13 193.63213),(14 196.16678),(15 198.2007),(16 196.69775),(17 198.17015),(18 196.76167),(19 196.39699),(20 197.64322),(21 198.04782),(22 204.03758),(23 202.36566),(24 204.57666),(25 205.80116),(26 205.04803),(27 205.50595),(28 204.15367),(29 205.33435),(30 205.11847),(31 205.70894),(32 203.68927),(33 205.2887),(34 205.8751),(35 205.2844),(36 203.67758),(37 210.63222),(38 210.0731),(39 211.36086),(40 207.79207),(41 210.25435),(42 206.10472),(43 206.60715),(44 205.62279),(45 207.06676),(46 203.56236),(47 205.15689),(48 206.80171),(49 208.5526),(50 209.6302),(51 211.2942),(52 212.68387),(53 210.28311),(54 212.12231),(55 215.3668),(56 216.01999),(57 215.5908),(58 214.50117),(59 215.1936),(60 214.40376),(61 214.16277),(62 214.06532),(63 213.28624),(64 213.56335),(65 212.88208),(66 211.57265),(67 214.10472),(68 214.51726),(69 213.45444),(70 214.82834),(71 213.78339),(72 213.93825),(73 214.02003),(74 216.07176),(75 218.25546),(76 217.23932),(77 219.5654),(78 218.74124),(79 218.93619),
(1 136.8049),(2 156.04141),(3 167.4374),(4 175.3033),(5 179.44797),(6 180.4404),(7 186.84004),(8 187.46082),(9 190.5497),(10 190.3952),(11 190.17982),(12 192.77267),(13 194.01369),(14 194.47313),(15 195.33157),(16 194.49286),(17 194.82985),(18 196.76361),(19 197.34901),(20 197.0281),(21 199.64153),(22 202.81064),(23 203.90823),(24 202.38643),(25 204.60913),(26 201.80348),(27 202.79378),(28 201.54752),(29 202.70224),(30 202.54597),(31 202.37766),(32 202.6764),(33 203.55638),(34 206.5549),(35 205.2338),(36 206.98886),(37 209.91315),(38 210.54243),(39 209.69475),(40 208.85843),(41 208.20633),(42 208.94301),(43 206.47598),(44 207.44756),(45 208.72205),(46 208.5981),(47 208.28072),(48 206.9985),(49 208.10419),(50 208.95595),(51 209.43675),(52 209.13287),(53 206.78535),(54 208.63351),(55 213.05482),(56 211.68436),(57 211.71063),(58 213.50404),(59 212.57138),(60 213.5354),(61 213.74571),(62 212.76381),(63 213.46243),(64 213.76843),(65 214.3195),(66 212.34715),(67 212.92242),(68 213.15399),(69 211.47209),(70 211.1282),(71 211.76189),(72 211.94489),(73 211.96553),(74 213.91068),(75 212.59709),(76 213.58772),(77 214.94037),(78 216.71832),(79 217.00365),
(1 133.15765),(2 152.41768),(3 162.73317),(4 169.22792),(5 171.62144),(6 178.81775),(7 182.63744),(8 182.76323),(9 183.87106),(10 186.33864),(11 188.08203),(12 191.1784),(13 193.01537),(14 194.41948),(15 195.4249),(16 195.1885),(17 196.29836),(18 193.76915),(19 195.34627),(20 193.57564),(21 197.08394),(22 197.84406),(23 198.0892),(24 198.90378),(25 197.077),(26 197.67023),(27 200.49464),(28 198.99905),(29 198.00352),(30 197.59512),(31 199.59177),(32 200.46855),(33 200.01779),(34 200.7247),(35 201.45169),(36 201.74266),(37 201.92784),(38 201.93005),(39 199.53233),(40 199.84102),(41 201.5184),(42 197.42444),(43 198.40962),(44 198.3244),(45 200.70798),(46 200.9751),(47 202.8424),(48 202.00189),(49 201.64235),(50 202.26512),(51 202.2109),(52 206.0545),(53 206.85551),(54 207.92322),(55 208.94984),(56 209.01811),(57 211.80063),(58 212.25858),(59 211.6569),(60 210.29034),(61 211.24493),(62 211.03958),(63 211.01855),(64 211.20251),(65 211.01102),(66 208.26503),(67 210.77739),(68 211.6565),(69 208.72488),(70 211.85303),(71 210.45892),(72 208.63873),(73 209.40428),(74 209.07039),(75 209.57169),(76 211.16068),(77 210.85254),(78 211.91313),(79 212.04265),
(1 133.55841),(2 152.21109),(3 160.47548),(4 164.76901),(5 168.74428),(6 175.23831),(7 180.64781),(8 181.66455),(9 182.57211),(10 183.63615),(11 186.85335),(12 188.90947),(13 189.13087),(14 192.83762),(15 193.92337),(16 193.69695),(17 193.75316),(18 192.53333),(19 193.62294),(20 195.50179),(21 195.0492),(22 197.42567),(23 197.12071),(24 197.98932),(25 197.68724),(26 197.89426),(27 199.2405),(28 200.50696),(29 199.67616),(30 198.93987),(31 199.49661),(32 196.76854),(33 199.57903),(34 199.82512),(35 199.95049),(36 203.0408),(37 205.92546),(38 204.05916),(39 206.67584),(40 204.53812),(41 204.53748),(42 203.72357),(43 202.75897),(44 200.96167),(45 200.21764),(46 200.41997),(47 200.59734),(48 201.89168),(49 203.22832),(50 202.4338),(51 200.01341),(52 205.83614),(53 202.86234),(54 205.38927),(55 206.64833),(56 207.98749),(57 208.14093),(58 209.52148),(59 212.0361),(60 211.39136),(61 209.45987),(62 208.48595),(63 209.20253),(64 208.62744),(65 207.13316),(66 207.6356),(67 209.32916),(68 208.76904),(69 205.3184),(70 205.33447),(71 205.23888),(72 204.76933),(73 207.06837),(74 206.34337),(75 206.75159),(76 208.35672),(77 207.85262),(78 207.31563),(79 209.30042),
(1 132.73703),(2 153.8417),(3 163.91704),(4 166.86867),(5 170.97362),(6 175.75763),(7 181.74002),(8 180.7599),(9 182.6574),(10 182.49059),(11 185.20769),(12 186.89857),(13 188.23889),(14 188.59291),(15 188.58533),(16 189.69557),(17 194.32367),(18 193.42343),(19 192.43675),(20 193.87178),(21 196.19078),(22 198.19344),(23 199.9494),(24 201.943),(25 200.49486),(26 201.1751),(27 202.87308),(28 201.50313),(29 204.19177),(30 203.84712),(31 203.55261),(32 203.09352),(33 203.17085),(34 203.2087),(35 204.4255),(36 203.5437),(37 205.21788),(38 203.15816),(39 204.03511),(40 204.07527),(41 204.40498),(42 203.44011),(43 203.2542),(44 203.80634),(45 205.21396),(46 202.62393),(47 203.38994),(48 204.00279),(49 204.16928),(50 204.58919),(51 207.15044),(52 208.4854),(53 206.03032),(54 205.66771),(55 207.80945),(56 209.24953),(57 209.7418),(58 208.4736),(59 208.1248),(60 208.95416),(61 208.4281),(62 208.0103),(63 211.8007),(64 209.58105),(65 208.03844),(66 206.34875),(67 209.62364),(68 207.80685),(69 205.77037),(70 207.36363),(71 207.5604),(72 207.19588),(73 207.5895),(74 211.29189),(75 212.20265),(76 210.91238),(77 213.41736),(78 211.4478),(79 212.62004),
(1 128.14743),(2 147.76096),(3 157.02007),(4 159.33374),(5 162.67868),(6 167.50647),(7 172.50278),(8 172.72807),(9 175.93616),(10 176.34758),(11 178.09091),(12 180.01886),(13 180.7876),(14 181.86606),(15 182.87723),(16 180.4028),(17 181.94092),(18 183.79399),(19 184.69139),(20 186.18071),(21 188.48906),(22 189.75409),(23 188.7276),(24 188.84871),(25 187.53285),(26 188.73233),(27 188.26477),(28 187.26817),(29 189.41899),(30 190.11082),(31 189.8004),(32 190.76477),(33 191.64445),(34 191.05403),(35 192.01605),(36 190.43416),(37 189.6829),(38 191.19682),(39 192.20946),(40 192.75975),(41 192.7733),(42 189.80327),(43 189.43652),(44 191.14665),(45 191.47437),(46 190.73589),(47 190.7786),(48 191.9151),(49 193.01819),(50 192.31694),(51 195.71695),(52 197.3596),(53 196.239),(54 195.33926),(55 199.02357),(56 198.9141),(57 201.28262),(58 200.79037),(59 199.9733),(60 202.22649),(61 201.98373),(62 202.4084),(63 203.13881),(64 201.1191),(65 201.53694),(66 201.73772),(67 204.06808),(68 204.2707),(69 201.27403),(70 201.6212),(71 202.10329),(72 201.19861),(73 200.69945),(74 199.45642),(75 200.75833),(76 202.75668),(77 203.16644),(78 203.36897),(79 202.71182),
(1 128.54337),(2 147.76926),(3 154.85396),(4 160.28877),(5 165.83862),(6 172.36623),(7 176.19524),(8 176.87573),(9 178.98466),(10 181.54474),(11 182.60696),(12 184.0036),(13 185.85493),(14 187.36093),(15 188.11629),(16 188.8523),(17 191.36327),(18 191.93384),(19 194.31511),(20 194.98209),(21 196.95207),(22 196.07399),(23 196.85493),(24 196.5799),(25 196.29756),(26 196.29362),(27 198.43666),(28 196.84575),(29 195.76724),(30 198.05898),(31 196.04204),(32 196.3877),(33 199.26453),(34 197.87515),(35 198.86824),(36 198.04887),(37 198.72136),(38 197.7836),(39 200.51028),(40 200.16985),(41 199.78455),(42 198.97383),(43 198.67506),(44 198.84885),(45 198.84186),(46 200.71614),(47 200.74318),(48 199.34453),(49 199.31465),(50 197.35928),(51 198.26201),(52 199.43985),(53 200.66322),(54 200.54314),(55 202.23753),(56 204.12236),(57 204.41704),(58 201.44138),(59 201.19891),(60 202.4171),(61 200.84877),(62 200.95013),(63 202.872),(64 201.61179),(65 202.57536),(66 202.55762),(67 205.07713),(68 203.42947),(69 204.38197),(70 205.25015),(71 205.21182),(72 205.68158),(73 207.10333),(74 206.83519),(75 211.0438),(76 209.3661),(77 211.4635),(78 209.5153),(79 210.97578),
(1 128.42986),(2 146.11473),(3 154.97015),(4 160.02586),(5 167.3986),(6 169.4011),(7 173.07407),(8 172.47946),(9 175.75589),(10 177.22134),(11 177.9231),(12 180.20328),(13 180.37514),(14 183.24417),(15 184.28914),(16 185.27573),(17 186.58209),(18 188.57458),(19 188.21266),(20 189.0133),(21 191.66808),(22 192.45557),(23 191.68271),(24 195.5178),(25 195.3022),(26 194.2103),(27 197.42238),(28 193.51154),(29 193.66182),(30 194.17926),(31 194.01773),(32 193.50476),(33 194.24524),(34 193.8932),(35 193.47577),(36 192.20232),(37 194.59189),(38 191.0644),(39 191.41728),(40 190.01819),(41 190.06339),(42 189.20543),(43 189.48936),(44 191.61716),(45 189.95415),(46 190.49602),(47 191.52995),(48 192.9388),(49 193.14337),(50 196.136),(51 195.89377),(52 198.64212),(53 198.39233),(54 199.32788),(55 199.27248),(56 199.80843),(57 198.70909),(58 198.41306),(59 199.39671),(60 197.71288),(61 197.44571),(62 196.75551),(63 198.2021),(64 196.75365),(65 195.24101),(66 195.92796),(67 197.71411),(68 196.1199),(69 195.66856),(70 195.56943),(71 195.55028),(72 195.71333),(73 194.7264),(74 195.79836),(75 197.48817),(76 196.40881),(77 196.1484),(78 196.69812),(79 197.06256),
