1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 220822.58),(2 801335.7),(3 1733058.4),(4 3036929.8),(5 4763243.5),(6 6957096.5),(7 9610703),(8 12863971),(9 16888876),(10 21707730),(11 27242646),(12 33458570),(13 40691076),(14 48663310),(15 57407310),(16 66765684),(17 77736350),(18 88541940),(19 99722310),(20 111372290),(21 123460904),(22 135612160),(23 147994960),(24 160462780),(25 172916460),(26 185672700),(27 198251060),(28 210081580),(29 221539660),(30 232496000),(31 242517460),(32 251065580),(33 259017730),(34 267291000),(35 273258100),(36 278418080),(37 282875800),(38 285790460),(39 288096260),(40 289531740),(41 290290020),(42 290265380),(43 290093150),(44 289214240),(45 288914600),(46 287292160),(47 285317980),(48 282889060),(49 281889820),(50 279469100),(51 276753440),(52 273776450),(53 270891230),(54 268003570),(55 265020540),(56 262360620),(57 259161810),(58 255884110),(59 251949520),(60 247744900),(61 243392340),(62 239521420),(63 236094420),(64 233043020),(65 230049730),(66 227174700),(67 226362500),(68 225080050),(69 224573680),(70 224283980),(71 224738050),(72 225658320),(73 227616140),(74 229736510),(75 232374350),(76 235300240),(77 238318420),(78 241943550),(79 245518930),
(1 54.994644),(2 67.51462),(3 73.06149),(4 78.38587),(5 83.3114),(6 86.0765),(7 89.24669),(8 92.34091),(9 94.97808),(10 96.54609),(11 98.264244),(12 99.946976),(13 102.135124),(14 103.618454),(15 105.038284),(16 106.690125),(17 107.87397),(18 108.48284),(19 110.327675),(20 112.30709),(21 111.99178),(22 112.33576),(23 113.042755),(24 114.01277),(25 116.914955),(26 119.06118),(27 122.51932),(28 123.60784),(29 123.061584),(30 125.83206),(31 125.92783),(32 126.433846),(33 125.63608),(34 122.42052),(35 123.64061),(36 122.90169),(37 123.028305),(38 121.85437),(39 122.07772),(40 122.26355),(41 123.21786),(42 124.32612),(43 122.40262),(44 122.12035),(45 121.18234),(46 121.592766),(47 119.67919),(48 118.9157),(49 117.32724),(50 117.10198),(51 116.21595),(52 117.551445),(53 116.121376),(54 117.479675),(55 118.42746),(56 117.15752),(57 115.83983),(58 116.8348),(59 116.58512),(60 117.36267),(61 117.322075),(62 118.55266),(63 120.465195),(64 121.53928),(65 123.73035),(66 122.74574),(67 123.891075),(68 124.421234),(69 124.20513),(70 123.98847),(71 124.55021),(72 124.01494),(73 124.263336),(74 124.42855),(75 124.59973),(76 125.10884),(77 124.94554),(78 127.025085),(79 124.89844),
(1 53.952034),(2 67.22841),(3 72.45365),(4 77.91171),(5 82.94136),(6 86.05061),(7 88.98913),(8 91.594154),(9 94.3347),(10 95.61462),(11 97.20803),(12 99.84975),(13 102.48597),(14 102.94808),(15 103.72622),(16 104.49243),(17 104.17944),(18 104.349075),(19 104.49607),(20 104.46853),(21 104.27015),(22 104.89586),(23 104.83798),(24 105.42545),(25 107.00799),(26 106.51228),(27 108.73658),(28 109.113144),(29 109.02715),(30 110.12854),(31 110.10514),(32 111.58879),(33 112.446556),(34 112.767456),(35 113.464386),(36 113.311066),(37 112.78348),(38 114.19542),(39 113.0372),(40 114.99072),(41 115.45328),(42 115.77591),(43 115.818695),(44 116.380066),(45 116.828384),(46 117.75539),(47 117.41506),(48 115.042854),(49 114.89985),(50 113.35139),(51 115.331726),(52 115.903),(53 117.69601),(54 118.06084),(55 119.230034),(56 118.517136),(57 119.67239),(58 119.33941),(59 119.321556),(60 119.613846),(61 120.94488),(62 120.02895),(63 120.63237),(64 120.03874),(65 121.904175),(66 122.32548),(67 122.61937),(68 122.12892),(69 121.49783),(70 123.033676),(71 122.414696),(72 124.49696),(73 123.43333),(74 124.721085),(75 126.75423),(76 125.626335),(77 126.34978),(78 126.97168),(79 126.46764),
(1 52.801254),(2 65.18675),(3 70.585175),(4 75.6975),(5 80.18555),(6 84.44557),(7 87.45266),(8 91.38623),(9 93.89899),(10 95.31817),(11 97.28039),(12 98.760826),(13 101.3829),(14 102.770584),(15 104.10384),(16 104.35489),(17 104.91236),(18 105.48687),(19 106.230095),(20 107.93793),(21 107.97119),(22 106.39653),(23 105.75469),(24 106.11694),(25 106.98755),(26 108.82222),(27 108.425186),(28 108.72033),(29 108.614746),(30 108.49908),(31 108.888275),(32 110.03233),(33 110.18705),(34 111.97288),(35 113.58116),(36 113.39922),(37 111.69649),(38 113.419945),(39 112.694176),(40 114.49035),(41 115.116234),(42 114.07741),(43 114.43994),(44 114.47377),(45 116.74726),(46 116.29452),(47 114.667656),(48 113.775505),(49 112.14141),(50 112.171135),(51 113.574394),(52 113.27918),(53 113.015015),(54 115.783424),(55 116.96118),(56 116.22821),(57 115.70087),(58 115.54246),(59 115.558136),(60 117.63374),(61 119.05517),(62 118.01115),(63 118.82919),(64 118.520035),(65 119.9695),(66 120.106636),(67 119.52255),(68 119.125404),(69 119.737686),(70 119.30891),(71 118.07367),(72 119.36841),(73 118.8272),(74 120.846924),(75 121.43952),(76 120.29286),(77 120.31029),(78 121.01527),(79 120.95047),
(1 53.531494),(2 66.11142),(3 71.39134),(4 76.93769),(5 81.515),(6 85.51653),(7 88.918755),(8 92.40566),(9 95.500244),(10 96.988205),(11 99.100815),(12 102.250244),(13 104.437996),(14 104.817924),(15 107.117294),(16 106.80658),(17 105.891594),(18 105.41834),(19 105.147736),(20 104.021225),(21 103.69288),(22 102.96573),(23 103.58063),(24 104.868675),(25 107.93642),(26 109.294914),(27 110.24489),(28 112.129326),(29 112.333954),(30 112.96135),(31 113.722015),(32 116.27458),(33 116.10624),(34 115.37241),(35 117.424194),(36 116.62921),(37 115.38423),(38 116.0202),(39 116.56971),(40 117.882996),(41 119.21319),(42 119.3917),(43 118.95785),(44 119.20288),(45 118.77591),(46 118.02601),(47 116.407936),(48 116.21791),(49 116.128494),(50 115.46877),(51 116.641846),(52 117.82076),(53 115.6268),(54 117.55748),(55 117.90716),(56 117.79456),(57 117.20563),(58 116.02442),(59 116.1596),(60 117.303276),(61 116.5526),(62 118.45324),(63 119.47526),(64 119.00378),(65 120.70585),(66 120.95432),(67 121.042465),(68 121.36208),(69 121.89342),(70 123.04075),(71 124.47895),(72 123.18091),(73 123.050385),(74 124.409485),(75 126.33888),(76 125.64867),(77 127.07506),(78 127.598145),(79 127.23839),
(1 51.959538),(2 64.0745),(3 68.98439),(4 73.69959),(5 77.30055),(6 81.65023),(7 85.21563),(8 88.56373),(9 90.3648),(10 91.62042),(11 93.88637),(12 96.55168),(13 99.15808),(14 99.85866),(15 101.251),(16 102.538994),(17 104.00913),(18 103.285194),(19 103.676476),(20 105.12876),(21 103.660614),(22 104.07151),(23 103.88629),(24 105.49577),(25 107.63993),(26 107.90623),(27 109.61073),(28 112.18977),(29 111.750694),(30 113.46602),(31 114.09631),(32 116.74967),(33 115.41684),(34 114.43285),(35 115.411705),(36 116.6552),(37 116.82325),(38 115.40482),(39 115.419846),(40 116.24784),(41 117.90685),(42 119.07018),(43 118.152695),(44 117.5332),(45 118.35847),(46 119.29523),(47 117.98206),(48 118.54425),(49 117.90965),(50 118.38007),(51 118.07),(52 116.634766),(53 118.6445),(54 118.985245),(55 120.74392),(56 120.235374),(57 120.29798),(58 120.168465),(59 119.930084),(60 120.18343),(61 119.68078),(62 121.34403),(63 121.337746),(64 121.09949),(65 122.67639),(66 123.220505),(67 124.766785),(68 125.044876),(69 123.08393),(70 124.30961),(71 124.57641),(72 124.928795),(73 123.54518),(74 125.46134),(75 126.0227),(76 125.61572),(77 127.27894),(78 127.778305),(79 127.29151),
(1 52.150227),(2 65.11484),(3 69.50809),(4 74.49859),(5 79.27848),(6 84.28859),(7 88.076645),(8 91.32753),(9 94.48791),(10 96.1191),(11 96.90117),(12 99.63105),(13 102.15258),(14 103.506004),(15 105.85855),(16 107.18318),(17 107.94723),(18 108.12453),(19 108.36633),(20 110.080696),(21 108.5994),(22 108.160614),(23 108.73132),(24 108.26646),(25 108.83445),(26 109.25762),(27 108.920784),(28 109.87306),(29 112.63242),(30 110.456505),(31 113.84716),(32 116.07796),(33 115.68885),(34 116.729164),(35 119.23093),(36 119.05032),(37 119.174934),(38 118.42336),(39 118.61887),(40 119.14759),(41 119.97903),(42 122.05639),(43 121.68588),(44 122.00136),(45 122.370964),(46 122.69307),(47 122.460526),(48 123.61651),(49 123.66182),(50 123.480316),(51 123.90499),(52 125.29176),(53 125.91349),(54 128.87903),(55 129.28622),(56 127.0785),(57 126.53466),(58 125.93981),(59 127.51431),(60 127.2045),(61 128.76581),(62 129.40535),(63 128.70366),(64 127.5009),(65 129.98608),(66 132.2798),(67 131.0957),(68 133.77864),(69 133.17555),(70 134.73729),(71 134.3406),(72 137.68533),(73 135.56366),(74 134.93814),(75 134.65877),(76 134.40465),(77 136.45216),(78 137.59209),(79 139.18309),
(1 52.217987),(2 64.839935),(3 70.29367),(4 74.323006),(5 79.21444),(6 83.602715),(7 87.46353),(8 90.57488),(9 92.23601),(10 94.28256),(11 95.01216),(12 97.03992),(13 98.84253),(14 98.75),(15 100.04382),(16 100.074036),(17 100.584236),(18 101.8373),(19 102.16567),(20 103.89408),(21 103.77678),(22 104.06222),(23 103.069534),(24 102.48245),(25 103.183014),(26 101.93282),(27 103.19571),(28 102.88164),(29 102.247284),(30 103.005516),(31 104.42581),(32 105.332596),(33 104.88509),(34 105.87678),(35 108.00631),(36 107.78952),(37 109.49176),(38 108.633804),(39 107.87743),(40 108.8847),(41 111.88128),(42 113.07215),(43 115.02866),(44 116.83824),(45 117.99526),(46 119.0341),(47 118.22939),(48 120.89428),(49 119.833244),(50 119.98539),(51 120.397224),(52 121.35453),(53 123.675285),(54 125.17287),(55 124.00719),(56 125.57138),(57 125.107254),(58 125.37592),(59 126.01804),(60 127.98603),(61 128.66064),(62 129.43951),(63 129.99397),(64 129.4247),(65 129.9197),(66 132.68318),(67 132.23831),(68 134.6464),(69 133.5246),(70 134.95561),(71 135.56813),(72 138.37979),(73 135.54533),(74 136.8332),(75 137.16069),(76 136.92743),(77 138.4522),(78 136.74408),(79 137.18443),
(1 50.378155),(2 62.059795),(3 66.33525),(4 70.042534),(5 73.66722),(6 77.92018),(7 81.79802),(8 84.8577),(9 86.27977),(10 88.50968),(11 89.1838),(12 90.91119),(13 93.90209),(14 94.35492),(15 95.86244),(16 96.73491),(17 97.61619),(18 97.97575),(19 98.240234),(20 99.14703),(21 100.06625),(22 99.31471),(23 98.76085),(24 99.159096),(25 101.70866),(26 100.29754),(27 101.68182),(28 102.51718),(29 101.61857),(30 101.14023),(31 102.28873),(32 103.32253),(33 103.230965),(34 103.31588),(35 106.41816),(36 106.55374),(37 106.6141),(38 106.4945),(39 106.091805),(40 108.01818),(41 107.80313),(42 108.85468),(43 109.701645),(44 110.767136),(45 112.3848),(46 113.11714),(47 112.96938),(48 112.94032),(49 113.30382),(50 114.399025),(51 115.732506),(52 116.5708),(53 117.927666),(54 120.51191),(55 121.13145),(56 121.52125),(57 123.540474),(58 122.171165),(59 122.38152),(60 123.19381),(61 123.63525),(62 124.10677),(63 124.876915),(64 125.11102),(65 125.2775),(66 127.03965),(67 127.91759),(68 127.89839),(69 127.913216),(70 129.4001),(71 129.31491),(72 133.08882),(73 130.96727),(74 132.11479),(75 129.2532),(76 130.9426),(77 130.62953),(78 130.07283),(79 131.28528),
(1 51.65352),(2 64.68051),(3 69.605034),(4 74.154564),(5 77.91134),(6 81.71785),(7 85.66783),(8 88.54727),(9 90.602234),(10 92.8242),(11 93.84585),(12 96.327354),(13 100.48015),(14 100.8508),(15 101.84779),(16 101.058014),(17 101.62105),(18 101.22315),(19 100.64911),(20 100.77209),(21 100.713165),(22 101.283646),(23 100.58173),(24 100.73783),(25 101.99724),(26 102.867386),(27 104.95111),(28 105.971085),(29 105.214355),(30 105.76479),(31 107.45247),(32 109.65833),(33 111.77115),(34 110.03918),(35 113.01002),(36 112.80974),(37 113.88169),(38 113.77457),(39 112.79447),(40 113.154594),(41 112.57114),(42 113.19257),(43 114.251724),(44 115.31463),(45 117.96043),(46 119.65784),(47 119.73884),(48 121.18847),(49 119.52851),(50 119.62621),(51 121.88478),(52 123.82437),(53 126.01273),(54 127.59417),(55 126.67517),(56 125.87675),(57 125.646996),(58 126.27028),(59 125.746864),(60 129.38089),(61 129.56183),(62 131.19753),(63 132.05931),(64 132.73724),(65 133.56203),(66 133.61107),(67 135.83963),(68 133.76198),(69 133.12274),(70 132.11111),(71 132.8446),(72 131.27771),(73 131.78766),(74 133.37604),(75 131.428),(76 133.65448),(77 133.40146),(78 133.3626),(79 134.34683),
(1 50.11665),(2 62.6702),(3 67.61991),(4 70.927086),(5 75.13764),(6 78.65564),(7 81.31188),(8 83.79806),(9 85.78275),(10 87.47045),(11 88.76577),(12 90.38393),(13 93.086174),(14 93.39762),(15 93.57548),(16 93.274475),(17 94.79976),(18 96.62747),(19 97.614),(20 98.82187),(21 98.92882),(22 98.043846),(23 98.89466),(24 98.79348),(25 100.482925),(26 100.440025),(27 102.69384),(28 103.55909),(29 101.85012),(30 104.330696),(31 104.48794),(32 104.37471),(33 103.91708),(34 104.338295),(35 105.92094),(36 106.5723),(37 106.114716),(38 106.36954),(39 105.540504),(40 104.96656),(41 105.72146),(42 107.93502),(43 107.33836),(44 106.91023),(45 107.465),(46 107.807976),(47 106.88995),(48 107.67404),(49 106.96875),(50 108.02301),(51 109.22367),(52 110.10216),(53 111.7586),(54 113.30993),(55 112.69524),(56 112.67521),(57 112.805725),(58 113.64636),(59 113.97914),(60 115.132935),(61 118.25171),(62 118.91529),(63 119.46444),(64 118.8038),(65 119.47408),(66 121.26605),(67 123.3637),(68 122.45105),(69 123.534874),(70 123.017784),(71 124.27957),(72 124.71411),(73 123.47005),(74 122.80766),(75 121.761856),(76 121.86923),(77 122.19396),(78 122.48671),(79 123.972694),
(1 51.627735),(2 64.70893),(3 69.94628),(4 74.25317),(5 78.32116),(6 81.86649),(7 85.231705),(8 87.374596),(9 89.04325),(10 91.9417),(11 92.64146),(12 94.62952),(13 96.611145),(14 97.46208),(15 97.17807),(16 97.23212),(17 98.92912),(18 100.04539),(19 100.878044),(20 102.6221),(21 103.949394),(22 102.71895),(23 102.38952),(24 103.231895),(25 104.998474),(26 105.7643),(27 105.619286),(28 106.424286),(29 107.96447),(30 107.0697),(31 107.36638),(32 108.03965),(33 107.25872),(34 107.04964),(35 110.237526),(36 109.115166),(37 108.48041),(38 108.08301),(39 109.262474),(40 110.03044),(41 110.832695),(42 112.62912),(43 112.53409),(44 112.76939),(45 113.49372),(46 114.13209),(47 114.36658),(48 113.658745),(49 113.17935),(50 112.207695),(51 113.88043),(52 113.981926),(53 115.27339),(54 116.06106),(55 117.60967),(56 116.27704),(57 115.42786),(58 116.551285),(59 114.54009),(60 115.57847),(61 117.47512),(62 118.77797),(63 119.97229),(64 120.5032),(65 120.85635),(66 122.02569),(67 123.902756),(68 122.54143),(69 124.444),(70 124.16843),(71 125.09667),(72 123.93989),(73 123.54226),(74 123.81511),(75 122.164246),(76 122.90067),(77 121.71845),(78 122.90611),(79 122.972466),
(1 50.215855),(2 62.728706),(3 68.17964),(4 72.84698),(5 78.937965),(6 82.55414),(7 84.79983),(8 87.91019),(9 89.86187),(10 91.21031),(11 91.979416),(12 94.22424),(13 96.14487),(14 97.59017),(15 98.276924),(16 97.97755),(17 99.244545),(18 100.188995),(19 100.35598),(20 102.99805),(21 102.35693),(22 103.04201),(23 102.320435),(24 102.65206),(25 103.6006),(26 103.51523),(27 106.31925),(28 106.7277),(29 107.22507),(30 109.94383),(31 110.12768),(32 111.07834),(33 112.30815),(34 112.97804),(35 116.09875),(36 116.4358),(37 116.90796),(38 115.28266),(39 116.12175),(40 117.46762),(41 118.12874),(42 118.21661),(43 118.47518),(44 119.05393),(45 118.32819),(46 118.21896),(47 117.803055),(48 116.28612),(49 115.01576),(50 115.61672),(51 118.03102),(52 117.00525),(53 120.15328),(54 120.82554),(55 119.30734),(56 119.199394),(57 118.92773),(58 117.41575),(59 117.45971),(60 119.77024),(61 119.513596),(62 120.92068),(63 120.28454),(64 120.64164),(65 120.936714),(66 122.32349),(67 123.34205),(68 121.07026),(69 121.89221),(70 120.09214),(71 120.71783),(72 121.24089),(73 121.63497),(74 121.90073),(75 119.60297),(76 120.192566),(77 119.715965),(78 120.51154),(79 122.44296),
(1 49.40572),(2 61.682625),(3 66.091484),(4 70.72154),(5 75.82609),(6 79.77276),(7 82.77196),(8 85.524475),(9 87.925476),(10 89.931076),(11 91.059),(12 93.466194),(13 96.06306),(14 96.71961),(15 98.051544),(16 98.680595),(17 99.838486),(18 99.44435),(19 100.90757),(20 101.66018),(21 102.19649),(22 102.10903),(23 101.40858),(24 101.96013),(25 103.51991),(26 104.06959),(27 107.2575),(28 107.57041),(29 107.441315),(30 109.97953),(31 110.719536),(32 111.26212),(33 112.00142),(34 111.62421),(35 112.67672),(36 112.3534),(37 111.689064),(38 109.015915),(39 108.22141),(40 109.15295),(41 109.958206),(42 109.60842),(43 108.22399),(44 110.21283),(45 109.80218),(46 110.48318),(47 111.42697),(48 110.56827),(49 110.34365),(50 111.62039),(51 112.85544),(52 112.56251),(53 114.19795),(54 115.107124),(55 115.75337),(56 115.22692),(57 115.266624),(58 114.48674),(59 114.532036),(60 116.4108),(61 117.20013),(62 119.12999),(63 119.19632),(64 119.689926),(65 120.21055),(66 120.706955),(67 122.15496),(68 120.64163),(69 123.776794),(70 120.314705),(71 122.19192),(72 120.866356),(73 120.29043),(74 120.26627),(75 118.65493),(76 121.66461),(77 122.197174),(78 122.1881),(79 122.754944),
(1 49.857147),(2 61.942307),(3 66.527374),(4 71.99775),(5 76.14982),(6 81.11477),(7 83.49171),(8 85.99844),(9 88.15447),(10 90.221054),(11 90.467804),(12 92.49362),(13 95.13501),(14 94.93885),(15 95.52759),(16 95.514725),(17 96.94471),(18 96.907425),(19 96.69227),(20 97.70722),(21 96.78301),(22 97.00265),(23 96.709854),(24 97.57273),(25 98.03427),(26 98.59294),(27 99.94355),(28 100.84407),(29 100.202644),(30 100.57075),(31 101.41554),(32 103.7493),(33 104.33331),(34 104.48634),(35 107.07838),(36 109.1507),(37 110.86789),(38 108.95006),(39 108.23247),(40 109.14439),(41 109.804665),(42 110.517715),(43 110.843056),(44 112.633675),(45 113.56731),(46 114.31055),(47 114.62725),(48 113.37878),(49 112.60326),(50 113.849754),(51 116.870255),(52 116.71552),(53 118.182755),(54 118.48905),(55 120.07958),(56 118.95568),(57 117.507484),(58 116.96211),(59 117.51454),(60 117.04627),(61 117.626785),(62 120.01811),(63 121.784035),(64 122.34507),(65 123.812454),(66 125.20242),(67 127.85502),(68 125.24947),(69 127.04443),(70 126.04948),(71 126.38934),(72 126.05608),(73 126.11737),(74 126.34184),(75 125.69519),(76 124.81929),(77 123.40389),(78 123.72237),(79 124.50361),
(1 48.16865),(2 59.79235),(3 64.30456),(4 69.64572),(5 74.07377),(6 79.23995),(7 82.47924),(8 85.54681),(9 88.6584),(10 90.68876),(11 91.878136),(12 93.80715),(13 96.170105),(14 95.75852),(15 95.4551),(16 96.53485),(17 98.476906),(18 98.11694),(19 98.3832),(20 97.78607),(21 98.90735),(22 98.650894),(23 98.48796),(24 98.71872),(25 99.485565),(26 100.01918),(27 103.36182),(28 104.69743),(29 104.809875),(30 108.16869),(31 107.231255),(32 110.58425),(33 112.72325),(34 113.177124),(35 114.84757),(36 115.75553),(37 116.04862),(38 116.319176),(39 114.86721),(40 113.30634),(41 112.687386),(42 113.30126),(43 112.941925),(44 111.851265),(45 113.04912),(46 111.90192),(47 110.884735),(48 109.162766),(49 109.965324),(50 110.355484),(51 110.2114),(52 111.5002),(53 112.191086),(54 112.088394),(55 113.99727),(56 112.69999),(57 113.86873),(58 114.32026),(59 115.786995),(60 118.99017),(61 117.63119),(62 119.714615),(63 121.1109),(64 119.211395),(65 119.863464),(66 119.64783),(67 120.590126),(68 120.72659),(69 121.65474),(70 120.95563),(71 122.21364),(72 120.05315),(73 119.79313),(74 119.08511),(75 119.29882),(76 119.022415),(77 118.34294),(78 118.60638),(79 118.89208),
(1 47.79213),(2 60.462807),(3 65.14147),(4 68.571884),(5 73.58578),(6 78.00552),(7 81.12061),(8 83.59882),(9 85.9781),(10 87.73394),(11 90.223175),(12 91.47942),(13 94.15217),(14 94.04939),(15 95.176155),(16 95.55757),(17 97.35217),(18 97.79427),(19 99.56323),(20 99.94875),(21 100.83149),(22 101.416824),(23 101.3232),(24 101.820564),(25 103.619965),(26 103.00732),(27 107.0633),(28 109.35864),(29 108.56619),(30 111.46084),(31 110.8022),(32 113.40038),(33 113.246216),(34 111.96624),(35 111.26714),(36 111.13443),(37 110.12828),(38 110.24511),(39 109.81288),(40 110.44993),(41 110.91643),(42 111.35147),(43 111.257324),(44 110.34378),(45 110.232346),(46 110.253235),(47 108.890724),(48 107.95247),(49 106.64582),(50 108.53478),(51 110.57862),(52 110.94323),(53 108.52439),(54 110.6375),(55 110.77365),(56 110.081635),(57 111.42613),(58 111.54758),(59 111.55156),(60 113.26415),(61 110.99534),(62 112.49459),(63 114.2655),(64 114.37203),(65 115.57819),(66 115.266335),(67 116.924126),(68 116.45747),(69 116.29938),(70 117.008064),(71 116.74796),(72 116.60116),(73 115.319954),(74 117.0827),(75 116.34078),(76 117.03476),(77 116.5637),(78 116.47684),(79 116.66481),
(1 47.597233),(2 60.32291),(3 64.234276),(4 68.96516),(5 73.96126),(6 78.96318),(7 81.742386),(8 85.052986),(9 88.20099),(10 90.620026),(11 91.99347),(12 93.554405),(13 95.7979),(14 95.889145),(15 97.09486),(16 97.25356),(17 99.39078),(18 99.18125),(19 98.71909),(20 97.33695),(21 98.625336),(22 99.88161),(23 100.38644),(24 101.143166),(25 102.09595),(26 101.47178),(27 104.18083),(28 105.78454),(29 106.57282),(30 107.853836),(31 108.40779),(32 109.54999),(33 109.768036),(34 110.751305),(35 111.36078),(36 112.492165),(37 112.502075),(38 111.61661),(39 111.36784),(40 111.13454),(41 111.571686),(42 112.257904),(43 112.405624),(44 113.94567),(45 115.480415),(46 117.871346),(47 116.46529),(48 114.8629),(49 114.230995),(50 113.79197),(51 115.64012),(52 117.34678),(53 115.924446),(54 117.10684),(55 119.22327),(56 117.152504),(57 117.28372),(58 118.99277),(59 119.72992),(60 119.97692),(61 120.41665),(62 119.19809),(63 121.189964),(64 120.72282),(65 120.68575),(66 122.48449),(67 121.82184),(68 121.01313),(69 121.424576),(70 122.10757),(71 122.915634),(72 124.04649),(73 120.12079),(74 121.51739),(75 121.76207),(76 120.38075),(77 122.10241),(78 122.05716),(79 121.70277),
(1 48.136444),(2 59.91259),(3 64.83905),(4 69.08268),(5 74.34117),(6 78.5318),(7 81.750854),(8 84.63937),(9 87.60657),(10 89.95052),(11 92.64563),(12 94.40529),(13 96.743866),(14 97.10395),(15 98.639404),(16 99.371155),(17 100.75595),(18 101.89237),(19 103.082115),(20 102.818474),(21 103.31439),(22 104.426025),(23 104.9205),(24 106.21787),(25 107.037674),(26 107.05762),(27 111.73229),(28 114.55077),(29 112.47802),(30 112.74778),(31 115.09048),(32 116.72486),(33 116.4033),(34 115.832726),(35 116.44626),(36 116.73104),(37 115.92178),(38 114.12305),(39 113.948166),(40 115.266685),(41 115.12913),(42 114.745895),(43 113.99524),(44 113.71715),(45 113.349396),(46 113.83584),(47 112.05125),(48 111.69632),(49 110.07475),(50 110.40724),(51 111.634895),(52 112.43288),(53 112.35789),(54 112.43299),(55 114.45135),(56 113.48388),(57 111.77724),(58 112.322105),(59 112.735054),(60 112.71427),(61 114.29824),(62 114.8362),(63 115.5824),(64 116.77563),(65 115.84906),(66 118.349846),(67 117.358505),(68 118.60501),(69 118.50198),(70 119.24209),(71 117.122215),(72 116.93308),(73 114.30096),(74 114.55851),(75 115.506615),(76 114.47636),(77 116.65349),(78 117.0126),(79 118.34266),
