1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1389222),(2 5166809.5),(3 11142007),(4 18781910),(5 28379754),(6 37578324),(7 47752930),(8 59082476),(9 72427600),(10 87352740),(11 99904990),(12 110614120),(13 120017860),(14 128760040),(15 135536480),(16 141530160),(17 146858480),(18 150962270),(19 154634860),(20 157624180),(21 160094450),(22 163516980),(23 165571570),(24 167346190),(25 167842560),(26 168485230),(27 167792340),(28 170023500),(29 169630200),(30 168097330),(31 166352380),(32 165246060),(33 164505800),(34 166023890),(35 167902320),(36 170486290),(37 174388400),(38 179602110),(39 184512000),(40 188650100),(41 193648720),(42 198534220),(43 201939260),(44 206071860),(45 210360850),(46 213611400),(47 216297390),(48 218815980),(49 221828670),(50 225425660),(51 229447680),(52 234205440),(53 239852460),(54 246531600),(55 254102700),(56 262446100),(57 271385500),(58 280270820),(59 289769300),(60 299926940),(61 310742880),(62 322561180),(63 335100540),(64 348837730),(65 362965730),(66 377844320),(67 393202340),(68 406518500),(69 418761250),(70 430713300),(71 441894620),(72 452266780),(73 462332640),(74 470778850),(75 478649180),(76 486805380),(77 495295650),(78 503138270),(79 509835420),
(1 7001.034),(2 7004.3516),(3 7093.2476),(4 7617.839),(5 7627.6357),(6 7738.986),(7 7743.847),(8 7910.8916),(9 7709.345),(10 8140.327),(11 7871.7114),(12 8378.227),(13 8312.718),(14 8579.998),(15 8308.688),(16 8242.643),(17 8520.782),(18 8278.98),(19 8615.029),(20 8799.593),(21 8743.581),(22 9037.647),(23 9240.868),(24 9096.647),(25 9080.579),(26 9265.654),(27 9081.257),(28 9250.274),(29 9590.852),(30 9475.615),(31 9929.851),(32 9753.761),(33 9928.7705),(34 10017.237),(35 10199.287),(36 10269.634),(37 10533.2705),(38 10564.332),(39 10454.639),(40 10573.403),(41 10698.882),(42 10729.856),(43 10676.084),(44 10818.257),(45 10848.677),(46 10957.227),(47 10862.421),(48 10645.916),(49 10812.244),(50 11052.084),(51 11181.807),(52 11089.806),(53 10978.528),(54 10968.495),(55 10823.766),(56 10806.671),(57 10935.3),(58 10965.862),(59 10533.568),(60 10490.989),(61 10624.075),(62 10751.018),(63 10528.305),(64 10662.938),(65 10645.628),(66 10709.5205),(67 10486.792),(68 10658.859),(69 10737.083),(70 10677.216),(71 10390.911),(72 10567.383),(73 10492.552),(74 10285.123),(75 10580.161),(76 10646.414),(77 10519.764),(78 10473.2295),(79 10555.388),
(1 6662.6963),(2 6697.5244),(3 6820.1475),(4 7126.3926),(5 7291.257),(6 7336.2725),(7 7425.0273),(8 7564.9575),(9 7346.3237),(10 7899.694),(11 7553.8496),(12 7961.979),(13 7875.345),(14 8129.6123),(15 7971.2026),(16 8085.6),(17 8245.739),(18 8137.9897),(19 8307.319),(20 8445.274),(21 8471.905),(22 8572.243),(23 8740.712),(24 8731.985),(25 8568.7),(26 8615.098),(27 8627.112),(28 8848.846),(29 9139.077),(30 8917.346),(31 9186.959),(32 9202.406),(33 9325.885),(34 9464.211),(35 9632.791),(36 9620.839),(37 9921.359),(38 9880.605),(39 9886.668),(40 9924.611),(41 9932.738),(42 10025.171),(43 10096.801),(44 10165.994),(45 10235.59),(46 10228.069),(47 10074.272),(48 9991.83),(49 10273.468),(50 10399.898),(51 10452.604),(52 10406.703),(53 10397.9375),(54 10306.936),(55 10219.77),(56 10212.5625),(57 10333.175),(58 10315.542),(59 10039.765),(60 10136.713),(61 10277.091),(62 10282.818),(63 10005.821),(64 10189.835),(65 10149.685),(66 10369.403),(67 10146.861),(68 10181.071),(69 10350.95),(70 10162.165),(71 9861.145),(72 10094.986),(73 10195.726),(74 9931.219),(75 10067.062),(76 10256.407),(77 10076.825),(78 10029.809),(79 10116.534),
(1 6676.243),(2 6643.3647),(3 6916.366),(4 7228.8853),(5 7377.996),(6 7220.095),(7 7383.546),(8 7555.4155),(9 7435.036),(10 7912.137),(11 7758.207),(12 7892.9287),(13 8131.698),(14 8187.935),(15 7977.08),(16 8118.2295),(17 8177.0815),(18 8254.641),(19 8310.279),(20 8473.836),(21 8658.081),(22 8545.192),(23 8999.951),(24 8725.249),(25 8659.225),(26 8817.328),(27 8982.845),(28 8963.432),(29 9374.998),(30 9136.841),(31 9362.592),(32 9444.824),(33 9468.055),(34 9583.569),(35 9989.901),(36 10014.822),(37 10009.917),(38 10137.889),(39 10021.84),(40 10180.48),(41 10146.849),(42 10157.64),(43 10174.234),(44 10319.657),(45 10461.949),(46 10250.965),(47 10076.965),(48 10044.864),(49 10394.615),(50 10408.598),(51 10352.61),(52 10374.824),(53 10387.261),(54 10373.219),(55 10278.8545),(56 10137.602),(57 10403.997),(58 10453.763),(59 10278.179),(60 10228.514),(61 10433.444),(62 10480.643),(63 10281.18),(64 10343.634),(65 10495.901),(66 10476.788),(67 10384.449),(68 10561.108),(69 10676.582),(70 10544.368),(71 10317.892),(72 10443.155),(73 10401.918),(74 10244.593),(75 10453.808),(76 10461.158),(77 10167.629),(78 10395.941),(79 10376.702),
(1 6700.151),(2 6655.2407),(3 6986.089),(4 7125.094),(5 7333.5273),(6 7179.746),(7 7180.54),(8 7428.9595),(9 7350.6563),(10 7719.5825),(11 7427.947),(12 7740.092),(13 7775.869),(14 7964.3823),(15 7715.79),(16 7940.155),(17 8044.1274),(18 8047.218),(19 8155.4033),(20 8215.152),(21 8535.949),(22 8440.752),(23 8512.39),(24 8564.792),(25 8459.452),(26 8735.989),(27 8844.398),(28 8906.134),(29 9210.589),(30 9068.395),(31 9224.441),(32 9176.884),(33 9386.916),(34 9469.902),(35 9989.047),(36 9849.837),(37 9748.111),(38 9732.58),(39 9798.787),(40 9947.336),(41 9977.918),(42 9881.325),(43 10029.536),(44 10238.738),(45 10381.592),(46 10229.077),(47 10107.523),(48 10007.712),(49 10254.324),(50 10362.336),(51 10234.4795),(52 10236.9375),(53 10263.628),(54 10299.365),(55 10250.975),(56 10112.013),(57 10353.207),(58 10406.487),(59 10308.766),(60 10203.843),(61 10284.393),(62 10366.931),(63 9967.861),(64 10078.577),(65 10180.637),(66 10165.954),(67 9992.021),(68 10216.665),(69 10339.755),(70 10363.955),(71 10095.228),(72 10381.403),(73 10195.2),(74 9964.661),(75 10156.424),(76 10018.045),(77 9838.514),(78 10056.142),(79 9976.674),
(1 6485.5557),(2 6337.6694),(3 6745.6104),(4 6891.91),(5 6962.735),(6 7045.6606),(7 7017.9873),(8 7193.393),(9 7073.3677),(10 7321.0605),(11 7271.0254),(12 7498.4546),(13 7483.657),(14 7780.8213),(15 7401.364),(16 7904.878),(17 7747.5415),(18 7998.062),(19 8024.25),(20 7973.0293),(21 8258.774),(22 8097.272),(23 8209.296),(24 8455.525),(25 8405.877),(26 8527.424),(27 8703.01),(28 8638.054),(29 8991.014),(30 8790.305),(31 8925.818),(32 9076.502),(33 9312.916),(34 9201.927),(35 9719.455),(36 9550.329),(37 9383.183),(38 9334.604),(39 9546.745),(40 9827.038),(41 9677.09),(42 9513.042),(43 9806.869),(44 9888.346),(45 10007.738),(46 9698.674),(47 9714.919),(48 9742.935),(49 9936.983),(50 10024.316),(51 9899.717),(52 9884.514),(53 9891.4),(54 10060.636),(55 9995.055),(56 9906.356),(57 9938.387),(58 10028.8955),(59 9763.949),(60 9868.156),(61 9973.811),(62 9852.176),(63 9610.8955),(64 9880.551),(65 9856.142),(66 9826.83),(67 9807.124),(68 10046.522),(69 9975.787),(70 9785.162),(71 9765.463),(72 9812.749),(73 9594.385),(74 9441.8955),(75 9826.841),(76 9572.709),(77 9388.486),(78 9715.982),(79 9654.581),
(1 6385.733),(2 6157.5293),(3 6542.938),(4 6641.6587),(5 6749.5483),(6 6735.1133),(7 6781.177),(8 6991.123),(9 6877.1597),(10 7073.8784),(11 7001.996),(12 7176.846),(13 7258.081),(14 7594.6494),(15 7189.269),(16 7593.3433),(17 7614.9126),(18 7675.8125),(19 7786.938),(20 7751.4165),(21 7904.215),(22 7905.312),(23 8053.752),(24 8173.5522),(25 8194.243),(26 8241.244),(27 8526.877),(28 8556.768),(29 8667.87),(30 8661.02),(31 8844.757),(32 8874.42),(33 9215.367),(34 9233.515),(35 9296.065),(36 9352.291),(37 9266.121),(38 9199.523),(39 9388.332),(40 9527.108),(41 9563.793),(42 9534.865),(43 9520.389),(44 9576.333),(45 9778.062),(46 9634.715),(47 9598.355),(48 9532.954),(49 9850.085),(50 9881.279),(51 9901.517),(52 9836.135),(53 9885.417),(54 9902.457),(55 9789.074),(56 9856.949),(57 10071.466),(58 10089.292),(59 9778.521),(60 9836.421),(61 9939.621),(62 9707.909),(63 9372.465),(64 9623.568),(65 9718.308),(66 9597.096),(67 9545.043),(68 9661.324),(69 9537.132),(70 9528.911),(71 9446.603),(72 9712.245),(73 9453.603),(74 9291.345),(75 9605.394),(76 9332.079),(77 9485.76),(78 9639.787),(79 9471.81),
(1 6075.1875),(2 5864.8125),(3 6387.9077),(4 6316.423),(5 6481.9697),(6 6415.118),(7 6634.618),(8 6672.7993),(9 6724.6563),(10 6888.34),(11 6945.9995),(12 7077.655),(13 7107.7065),(14 7342.738),(15 6952.427),(16 7400.617),(17 7415.586),(18 7448.6357),(19 7585.5444),(20 7377.5024),(21 7621.6836),(22 7528.782),(23 7821.8228),(24 7779.134),(25 7846.0527),(26 7920.2656),(27 8188.0996),(28 8189.36),(29 8239.004),(30 8287.003),(31 8542.006),(32 8472.913),(33 8770.906),(34 8767.571),(35 8844.9795),(36 8682.979),(37 8761.735),(38 8902.2295),(39 9005.2295),(40 9040.173),(41 8953.759),(42 8989.356),(43 9051.267),(44 9089.336),(45 9045.332),(46 8892.246),(47 9019.03),(48 8884.192),(49 9091.038),(50 9238.921),(51 9229.425),(52 9246.692),(53 9147.379),(54 9043.125),(55 9049.09),(56 9009.588),(57 9312.214),(58 9200.33),(59 9093.508),(60 9182.594),(61 9208.641),(62 8982.252),(63 8757.709),(64 9151.804),(65 9152.017),(66 9233.616),(67 9041.003),(68 9293.081),(69 9123.228),(70 8940.834),(71 9082.94),(72 9315.88),(73 9113.3545),(74 8954.017),(75 9321.742),(76 8960.46),(77 8898.108),(78 8992.049),(79 8842.474),
(1 6238.8135),(2 5711.3916),(3 6185.0615),(4 6136.499),(5 6426.129),(6 6487.4404),(7 6515.4355),(8 6644.6025),(9 6584.428),(10 6916.0977),(11 6817.702),(12 7187.5425),(13 6885.1016),(14 7283.9873),(15 6967.1255),(16 7301.0884),(17 7325.2007),(18 7243.775),(19 7664.5967),(20 7503.7896),(21 7607.342),(22 7582.614),(23 7838.2534),(24 7911.217),(25 7927.5596),(26 8043.523),(27 8236.773),(28 8217.789),(29 8349.132),(30 8311.738),(31 8592.27),(32 8495.232),(33 8724.369),(34 8722.879),(35 8819.289),(36 8760.464),(37 8857.852),(38 9041.921),(39 9026.872),(40 9058.284),(41 8999.05),(42 9046.273),(43 9108.682),(44 9145.723),(45 9132.433),(46 8971.27),(47 8951.446),(48 9042.798),(49 9267.726),(50 9319.256),(51 9305.23),(52 9304.471),(53 9267.066),(54 9253.913),(55 9175.168),(56 9287.916),(57 9429.313),(58 9410.538),(59 9190.455),(60 9278.643),(61 9217.626),(62 9090.071),(63 8978.697),(64 9331.595),(65 9300.151),(66 9145.071),(67 9014.096),(68 9356.929),(69 9081.912),(70 9057.64),(71 9107.442),(72 9228.786),(73 8952.616),(74 8914.755),(75 9110.925),(76 8756.664),(77 8874.884),(78 9165.143),(79 8957.903),
(1 6159.4272),(2 5925.7876),(3 6231.4185),(4 6311.354),(5 6389.5596),(6 6466.995),(7 6557.7554),(8 6577.2803),(9 6707.238),(10 6750.3853),(11 6897.0957),(12 7118.6304),(13 6936.748),(14 7185.202),(15 6941.241),(16 7322.063),(17 7288.0195),(18 7220.1885),(19 7307.0728),(20 7319.183),(21 7606.23),(22 7510.832),(23 7787.248),(24 7795.092),(25 7886.721),(26 7989.603),(27 8177.0977),(28 8162.5776),(29 8321.744),(30 8388.51),(31 8663.302),(32 8541.829),(33 8615.038),(34 8615.088),(35 8689.618),(36 8683.363),(37 8735.062),(38 8924.662),(39 8956.693),(40 9003.544),(41 8914.692),(42 8973.578),(43 9019.474),(44 8984.265),(45 8956.314),(46 8761.438),(47 8748.4),(48 8752.576),(49 8884.116),(50 9055.252),(51 9066.383),(52 8899.258),(53 8934.187),(54 8942.07),(55 9002.705),(56 9136.965),(57 9267.732),(58 9132.255),(59 8994.485),(60 8996.268),(61 9043.635),(62 8958.778),(63 8760.732),(64 9151.918),(65 9194.1045),(66 8892.021),(67 8874.235),(68 9110.099),(69 8838.918),(70 8704.708),(71 8865.684),(72 8925.376),(73 8739.427),(74 8843.805),(75 8979.907),(76 8630.753),(77 8853.191),(78 8924.705),(79 8691.168),
(1 5617.238),(2 5255.1704),(3 5716.951),(4 5763.516),(5 5960.382),(6 6037.458),(7 6008.7686),(8 6210.6714),(9 6013.9673),(10 6354.5894),(11 6345.9883),(12 6553.924),(13 6320.254),(14 6532.715),(15 6494.603),(16 6682.966),(17 6703.688),(18 6758.5273),(19 6781.596),(20 6921.363),(21 6956.4614),(22 7106.1084),(23 7149.537),(24 7292.9834),(25 7180.2344),(26 7446.259),(27 7580.3833),(28 7590.8037),(29 7655.773),(30 7715.4697),(31 7958.502),(32 7782.3604),(33 7820.961),(34 7812.9824),(35 7978.323),(36 8021.864),(37 8026.016),(38 8130.809),(39 8176.622),(40 8138.1353),(41 8036.203),(42 8075.432),(43 8140.751),(44 8207.53),(45 8112.3276),(46 8025.703),(47 8024.1616),(48 8052.879),(49 8199.996),(50 8268.41),(51 8323.564),(52 8152.7075),(53 8240.642),(54 8443.685),(55 8485.864),(56 8516.343),(57 8572.666),(58 8299.707),(59 8350.514),(60 8268.644),(61 8412.277),(62 8295.505),(63 8288.54),(64 8637.64),(65 8573.9795),(66 8312.401),(67 8286.852),(68 8471.253),(69 8240.569),(70 8149.931),(71 8191.523),(72 8205.2705),(73 8053.621),(74 8211.047),(75 8157.5854),(76 7845.128),(77 8043.8853),(78 8090.3965),(79 7877.676),
(1 5958.41),(2 5525.2593),(3 5879.693),(4 5990.2017),(5 6117.222),(6 6255.0005),(7 6269.612),(8 6300.851),(9 6326.14),(10 6424.936),(11 6614.389),(12 6686.055),(13 6579.121),(14 6761.45),(15 6667.972),(16 6831.163),(17 6820.898),(18 6861.771),(19 6884.124),(20 6975.138),(21 7033.5815),(22 7139.5425),(23 7232.882),(24 7369.4),(25 7284.8457),(26 7546.6157),(27 7477.254),(28 7533.0146),(29 7822.683),(30 7670.6875),(31 7781.7446),(32 7702.471),(33 7849.8066),(34 7793.0444),(35 8016.6187),(36 8037.2686),(37 8150.162),(38 8131.727),(39 8170.239),(40 8066.0103),(41 8034.4956),(42 8208.384),(43 8299.682),(44 8186.8286),(45 8076.872),(46 8061.963),(47 8169.746),(48 8132.289),(49 8282.335),(50 8375.612),(51 8362.887),(52 8284.429),(53 8306.799),(54 8350.054),(55 8403.965),(56 8341.196),(57 8462.643),(58 8287.957),(59 8329.995),(60 8419.614),(61 8547.023),(62 8441.782),(63 8446.268),(64 8741.851),(65 8584.672),(66 8400.822),(67 8417.314),(68 8559.224),(69 8288.659),(70 8273.515),(71 8400.129),(72 8394.919),(73 8115.338),(74 8299.267),(75 8157.9946),(76 8026.532),(77 8355.378),(78 8245.882),(79 8111.665),
(1 5480.395),(2 5156.475),(3 5452.1875),(4 5614.513),(5 5737.4277),(6 5750.617),(7 5729.8374),(8 6004.0845),(9 5899.9644),(10 6045.842),(11 6167.069),(12 6341.7627),(13 6255.671),(14 6496.6147),(15 6212.0303),(16 6374.5283),(17 6484.8857),(18 6593.9937),(19 6540.373),(20 6640.277),(21 6738.072),(22 6839.962),(23 6822.568),(24 7020.3374),(25 6868.274),(26 7119.433),(27 7103.146),(28 7256.5747),(29 7363.907),(30 7345.822),(31 7303.1157),(32 7287.612),(33 7346.895),(34 7428.6533),(35 7610.023),(36 7524.2856),(37 7682.378),(38 7771.3774),(39 7720.127),(40 7678.7007),(41 7647.0537),(42 7662.1865),(43 7791.0664),(44 7772.833),(45 7540.3784),(46 7714.9956),(47 7718.479),(48 7771.279),(49 7822.829),(50 7966.479),(51 7959.4375),(52 7830.689),(53 7823.1016),(54 7819.9873),(55 7905.4614),(56 7828.3745),(57 7919.883),(58 7869.104),(59 7841.754),(60 7879.1245),(61 8117.2188),(62 7986.9614),(63 7966.391),(64 8148.446),(65 8098.548),(66 7947.9316),(67 7901.868),(68 8213.833),(69 7851.0977),(70 7834.189),(71 7966.7324),(72 7912.312),(73 7676.272),(74 7962.6025),(75 7855.783),(76 7763.4834),(77 7901.5454),(78 7999.5664),(79 7786.8706),
(1 5517.4316),(2 5108.347),(3 5419.8945),(4 5709.447),(5 5607.957),(6 5849.7383),(7 5791.7896),(8 5913.3594),(9 6011.237),(10 5927.8555),(11 6183.5815),(12 6125.6685),(13 6168.375),(14 6377.441),(15 6308.762),(16 6341.546),(17 6478.3794),(18 6520.437),(19 6433.8857),(20 6636.3096),(21 6652.392),(22 6816.9277),(23 6886.7065),(24 6930.993),(25 6901.2397),(26 7116.342),(27 7150.919),(28 7239.872),(29 7279.633),(30 7237.3003),(31 7280.3677),(32 7118.857),(33 7302.2974),(34 7393.1973),(35 7498.7666),(36 7527.908),(37 7495.2407),(38 7507.1284),(39 7492.546),(40 7536.932),(41 7448.2637),(42 7504.038),(43 7630.572),(44 7557.189),(45 7486.8657),(46 7589.3286),(47 7708.989),(48 7715.5703),(49 7802.8022),(50 7822.7437),(51 7837.069),(52 7762.9077),(53 7862.279),(54 7903.565),(55 7981.1885),(56 8008.292),(57 7990.2407),(58 7988.969),(59 8028.4854),(60 8082.567),(61 8127.489),(62 8034.365),(63 8070.681),(64 8304.632),(65 8266.062),(66 8111.6255),(67 8214.722),(68 8325.573),(69 7868.4453),(70 7963.4937),(71 7977.215),(72 7981.3643),(73 7966.465),(74 8132.4795),(75 7937.896),(76 7770.916),(77 8037.647),(78 7854.843),(79 7625.287),
(1 5245.0522),(2 4850.16),(3 5188.5083),(4 5500.0376),(5 5369.956),(6 5557.1187),(7 5638.1553),(8 5745.5947),(9 5772.463),(10 5662.659),(11 5832.6333),(12 5854.5205),(13 5950.586),(14 5996.046),(15 6023.342),(16 6000.7207),(17 6162.604),(18 6123.3535),(19 6154.027),(20 6284.5645),(21 6418.248),(22 6439.0024),(23 6336.6045),(24 6561.2207),(25 6543.3022),(26 6670.299),(27 6821.1265),(28 6730.119),(29 6763.7573),(30 6746.367),(31 6783.55),(32 6699.988),(33 6808.313),(34 6930.9077),(35 7030.3496),(36 6980.97),(37 6896.4023),(38 6912.2705),(39 7006.9775),(40 7107.434),(41 6998.794),(42 6942.3555),(43 7072.284),(44 7100.2007),(45 7168.3433),(46 7294.6924),(47 7377.8647),(48 7299.435),(49 7387.5625),(50 7437.4873),(51 7403.498),(52 7393.202),(53 7456.7534),(54 7507.4575),(55 7524.6885),(56 7619.474),(57 7666.209),(58 7530.723),(59 7704.2466),(60 7669.751),(61 7704.8516),(62 7666.96),(63 7820.2197),(64 8039.2134),(65 7873.368),(66 7811.4395),(67 7781.984),(68 7831.9375),(69 7512.6763),(70 7535.8667),(71 7684.5464),(72 7468.701),(73 7524.8877),(74 7721.194),(75 7388.049),(76 7364.6143),(77 7651.12),(78 7344.557),(79 7429.61),
(1 5320.089),(2 4805.0054),(3 5112.2456),(4 5468.8354),(5 5242.916),(6 5492.3804),(7 5639.97),(8 5681.755),(9 5751.1846),(10 5639.4917),(11 5825.859),(12 5789.172),(13 5876.743),(14 6004.9824),(15 5970.852),(16 5974.9688),(17 6148.752),(18 6048.021),(19 6136.2944),(20 6307.043),(21 6315.5313),(22 6505.793),(23 6437.8975),(24 6427.4497),(25 6602.5947),(26 6628.39),(27 6663.169),(28 6800.4917),(29 6723.3877),(30 6660.1465),(31 6818.7563),(32 6743.7236),(33 6809.171),(34 6960.036),(35 6916.319),(36 7028.15),(37 6885.588),(38 6774.086),(39 6898.852),(40 6957.668),(41 6849.6216),(42 6828.0767),(43 6878.976),(44 6991.711),(45 7174.341),(46 7216.1943),(47 7241.459),(48 7141.5215),(49 7221.6997),(50 7246.8667),(51 7197.686),(52 7202.559),(53 7259.004),(54 7346.902),(55 7365.411),(56 7361.416),(57 7418.9526),(58 7469.196),(59 7541.0044),(60 7493.612),(61 7623.0513),(62 7492.3394),(63 7511.2534),(64 7650.4185),(65 7617.8447),(66 7429.6606),(67 7445.171),(68 7620.112),(69 7236.4194),(70 7332.061),(71 7416.701),(72 7395.0747),(73 7354.598),(74 7485.7295),(75 7225.4053),(76 7153.138),(77 7402.413),(78 7122.1226),(79 7145.3813),
(1 5311.628),(2 4782.7915),(3 5105.8857),(4 5477.5947),(5 5341.5527),(6 5572.6885),(7 5557.229),(8 5689.8354),(9 5741.9653),(10 5595.975),(11 5872.6167),(12 5805.0264),(13 5984.685),(14 5924.7383),(15 6124.1514),(16 5996.108),(17 6171.2954),(18 6097.8433),(19 6088.09),(20 6337.5435),(21 6344.197),(22 6458.797),(23 6323.286),(24 6467.0864),(25 6536.434),(26 6578.088),(27 6642.4844),(28 6612.259),(29 6597.17),(30 6508.8613),(31 6619.5415),(32 6665.332),(33 6639.452),(34 6833.6543),(35 6926.7305),(36 6909.4575),(37 6892.7666),(38 6870.037),(39 6908.9824),(40 6903.5693),(41 6784.1274),(42 6843.207),(43 6875.402),(44 7048.0596),(45 7117.679),(46 7143.39),(47 7058.5557),(48 7030.227),(49 7022.112),(50 7113.4497),(51 7198.8965),(52 7241.636),(53 7242.6807),(54 7239.611),(55 7215.1597),(56 7271.432),(57 7346.515),(58 7239.7983),(59 7473.38),(60 7315.8223),(61 7410.7065),(62 7334.0522),(63 7386.644),(64 7492.0654),(65 7427.285),(66 7379.3),(67 7424.9756),(68 7471.136),(69 7171.277),(70 7408.5713),(71 7401.7803),(72 7211.086),(73 7310.0737),(74 7415.653),(75 7049.4336),(76 7051.9717),(77 7065.542),(78 6847.079),(79 6932.54),
(1 5069.1436),(2 4736.232),(3 4854.694),(4 5264.895),(5 5034.12),(6 5281.1753),(7 5369.0396),(8 5462.6753),(9 5456.3457),(10 5338.8813),(11 5676.675),(12 5452.172),(13 5763.223),(14 5673.9165),(15 5683.3994),(16 5705.5083),(17 5908.0073),(18 5848.8364),(19 5956.1973),(20 6136.59),(21 6079.1387),(22 6277.1895),(23 6258.4067),(24 6226.5117),(25 6387.573),(26 6349.239),(27 6377.8623),(28 6292.4253),(29 6405.3867),(30 6340.366),(31 6450.7095),(32 6502.7954),(33 6492.544),(34 6581.564),(35 6481.292),(36 6575.798),(37 6538.6523),(38 6585.9385),(39 6586.345),(40 6556.5674),(41 6533.3506),(42 6561.079),(43 6659.1074),(44 6822.5313),(45 6918.7036),(46 6815.268),(47 6784.269),(48 6792.661),(49 6800.929),(50 6817.212),(51 6935.9316),(52 6990.394),(53 6900.3647),(54 6924.881),(55 6992.357),(56 7086.372),(57 7022.9434),(58 7090.655),(59 7191.534),(60 6900.492),(61 7049.93),(62 7004.847),(63 7003.255),(64 7116.674),(65 7029.0845),(66 6965.7017),(67 7049.0913),(68 7033.2305),(69 6688.2534),(70 7002.5664),(71 7006.2715),(72 6774.284),(73 6879.3066),(74 7022.3584),(75 6652.5684),(76 6732.3564),(77 6727.1294),(78 6587.8047),(79 6724.533),
