1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 270664.03),(2 738242.8),(3 1348532.8),(4 2294563),(5 3278420.3),(6 4309887.5),(7 5579373.5),(8 6827821.5),(9 7984394),(10 9320076),(11 10444145),(12 11336725),(13 12244061),(14 13089096),(15 13683904),(16 14314127),(17 14714225),(18 14896789),(19 15224429),(20 15545944),(21 15754236),(22 16046901),(23 16273661),(24 16409971),(25 16706407),(26 16941894),(27 17074938),(28 17438720),(29 17831010),(30 18172250),(31 18686222),(32 19286886),(33 19913758),(34 20730070),(35 21557910),(36 22188306),(37 22868864),(38 23574586),(39 24290390),(40 25425190),(41 26616478),(42 27746218),(43 29119336),(44 30460842),(45 31700696),(46 33019702),(47 34369468),(48 35708100),(49 37228444),(50 38979690),(51 40810604),(52 42871120),(53 44863060),(54 46628724),(55 48762868),(56 50624516),(57 52090340),(58 53774516),(59 55407600),(60 56912324),(61 58590160),(62 60135164),(63 61526796),(64 63061984),(65 64690324),(66 66261868),(67 68112700),(68 70046000),(69 71907270),(70 73462520),(71 75062184),(72 76322780),(73 77562936),(74 78887270),(75 80488110),(76 82076550),(77 83921450),(78 85797730),(79 87702216),
(1 65.251175),(2 73.5891),(3 77.69988),(4 81.60631),(5 84.42456),(6 85.74302),(7 88.94016),(8 91.17515),(9 92.40831),(10 95.62034),(11 97.58189),(12 97.9671),(13 100.00358),(14 100.247314),(15 100.61745),(16 100.92087),(17 102.364845),(18 104.77106),(19 105.68579),(20 107.962616),(21 109.89204),(22 109.893776),(23 111.38755),(24 111.64112),(25 112.15896),(26 112.468925),(27 112.533424),(28 112.76836),(29 113.25715),(30 113.31619),(31 113.63327),(32 113.162674),(33 113.67309),(34 114.397194),(35 113.971565),(36 112.80961),(37 113.20668),(38 112.59086),(39 112.30427),(40 113.90517),(41 114.298836),(42 115.13513),(43 116.55638),(44 117.14771),(45 117.35185),(46 116.33752),(47 117.08761),(48 115.94814),(49 115.37254),(50 116.338524),(51 116.628),(52 116.07642),(53 116.89088),(54 117.27955),(55 117.40497),(56 117.733246),(57 119.22952),(58 118.10139),(59 118.708405),(60 120.333664),(61 121.77212),(62 121.09231),(63 120.98667),(64 121.30616),(65 121.4559),(66 121.99781),(67 122.56587),(68 122.596306),(69 124.350586),(70 125.393135),(71 124.29928),(72 127.13137),(73 127.27798),(74 127.44258),(75 127.91244),(76 127.44596),(77 126.57613),(78 127.671616),(79 127.29602),
(1 64.55196),(2 72.84034),(3 77.96401),(4 80.98536),(5 84.01993),(6 86.650925),(7 89.71563),(8 91.78362),(9 94.08162),(10 96.963425),(11 98.88812),(12 100.49595),(13 101.96986),(14 104.27843),(15 105.51989),(16 107.73042),(17 109.07475),(18 110.75988),(19 114.03666),(20 114.83408),(21 117.116486),(22 118.24834),(23 117.98432),(24 118.73053),(25 120.48741),(26 121.05647),(27 121.49875),(28 121.11946),(29 121.45856),(30 121.15873),(31 121.731),(32 121.63682),(33 123.21538),(34 122.438286),(35 122.78463),(36 122.18364),(37 121.1882),(38 120.94655),(39 120.44469),(40 119.85834),(41 119.43462),(42 120.047195),(43 119.82321),(44 120.06799),(45 120.37195),(46 119.586365),(47 119.543434),(48 117.54701),(49 117.65275),(50 118.51976),(51 118.88132),(52 117.049355),(53 117.768166),(54 118.09385),(55 118.38691),(56 117.6509),(57 117.77171),(58 117.97718),(59 118.689644),(60 118.90929),(61 119.78426),(62 118.741974),(63 119.28975),(64 120.047),(65 121.78174),(66 122.70772),(67 122.94499),(68 123.4832),(69 124.372536),(70 124.78876),(71 124.75177),(72 125.0781),(73 125.17702),(74 125.61377),(75 125.099495),(76 124.50498),(77 124.559685),(78 124.42452),(79 125.78893),
(1 64.08512),(2 72.499245),(3 76.262),(4 80.706825),(5 83.35483),(6 84.69682),(7 88.46203),(8 91.163),(9 92.29681),(10 95.30751),(11 96.8012),(12 97.853096),(13 99.739204),(14 101.53851),(15 103.061066),(16 104.936104),(17 106.22626),(18 106.92888),(19 109.154915),(20 111.21484),(21 112.41726),(22 112.448586),(23 114.039635),(24 113.57064),(25 115.34407),(26 115.757996),(27 115.338745),(28 115.89932),(29 116.58919),(30 116.55301),(31 116.13469),(32 115.01728),(33 116.2971),(34 116.83842),(35 117.548355),(36 115.632996),(37 115.25713),(38 115.899635),(39 114.45035),(40 114.91073),(41 115.44456),(42 116.046524),(43 116.85619),(44 117.90388),(45 117.88894),(46 118.3188),(47 117.631485),(48 116.27537),(49 116.455185),(50 116.606),(51 116.39435),(52 117.14097),(53 117.860306),(54 117.80904),(55 118.32717),(56 117.784355),(57 118.869835),(58 118.86483),(59 119.427185),(60 120.86824),(61 121.34585),(62 122.212296),(63 122.72406),(64 122.84077),(65 123.49307),(66 123.62174),(67 123.91479),(68 124.504364),(69 123.996864),(70 126.25676),(71 125.46507),(72 126.25091),(73 127.630684),(74 126.41246),(75 125.948235),(76 126.27814),(77 126.470726),(78 124.84796),(79 125.2315),
(1 62.46866),(2 70.881744),(3 74.123886),(4 76.92344),(5 81.71759),(6 83.793396),(7 85.44376),(8 87.9387),(9 89.8288),(10 92.064125),(11 93.3573),(12 95.307365),(13 95.50372),(14 96.8275),(15 99.02674),(16 100.05858),(17 101.99156),(18 103.86851),(19 105.8204),(20 106.7238),(21 109.32888),(22 110.76428),(23 111.74526),(24 112.53209),(25 112.53415),(26 112.80457),(27 113.77455),(28 113.66106),(29 113.8983),(30 113.49597),(31 113.46926),(32 113.492386),(33 113.16142),(34 112.307076),(35 112.96305),(36 112.05947),(37 111.279434),(38 109.64931),(39 109.62552),(40 110.210754),(41 109.48767),(42 110.46635),(43 110.74056),(44 111.100784),(45 111.07301),(46 110.93423),(47 111.030785),(48 111.80168),(49 111.547585),(50 113.22604),(51 112.64409),(52 113.097),(53 113.620224),(54 114.14581),(55 116.14092),(56 115.45972),(57 116.58304),(58 117.02781),(59 117.40969),(60 118.35605),(61 118.498726),(62 118.582504),(63 118.70974),(64 119.67471),(65 120.166824),(66 120.29052),(67 121.22132),(68 122.996574),(69 122.02433),(70 123.94628),(71 124.8907),(72 125.22727),(73 125.717804),(74 126.29165),(75 127.29526),(76 127.355286),(77 127.866356),(78 127.38704),(79 127.97689),
(1 63.87335),(2 71.78275),(3 76.52678),(4 79.50719),(5 83.399284),(6 85.717224),(7 87.86681),(8 89.62582),(9 91.90842),(10 94.33219),(11 96.349754),(12 96.27916),(13 98.22902),(14 101.37954),(15 102.66725),(16 104.19294),(17 106.1737),(18 107.92953),(19 109.43071),(20 110.74558),(21 112.30799),(22 114.012924),(23 114.888374),(24 115.85314),(25 117.2144),(26 117.579414),(27 118.863014),(28 119.14243),(29 119.74246),(30 120.47289),(31 119.523125),(32 119.98448),(33 119.354004),(34 120.37493),(35 120.5461),(36 119.76505),(37 119.28783),(38 117.72081),(39 117.12346),(40 117.66286),(41 118.30177),(42 118.01152),(43 119.34519),(44 118.509224),(45 118.29298),(46 117.96212),(47 116.57488),(48 116.17357),(49 115.153046),(50 115.800476),(51 116.8339),(52 116.71216),(53 116.919685),(54 117.062004),(55 117.3873),(56 116.92816),(57 117.0394),(58 116.54386),(59 117.72745),(60 116.936035),(61 118.74423),(62 118.61543),(63 119.38301),(64 119.89343),(65 119.51333),(66 118.96316),(67 119.24286),(68 120.94186),(69 121.75591),(70 121.99848),(71 121.987724),(72 122.40057),(73 122.82848),(74 123.43787),(75 123.97176),(76 123.067444),(77 122.71132),(78 122.863556),(79 123.11652),
(1 62.92539),(2 71.11888),(3 75.667946),(4 78.40379),(5 82.87856),(6 84.35083),(7 87.23262),(8 88.91987),(9 91.67429),(10 93.364365),(11 94.446526),(12 95.083275),(13 97.47594),(14 98.93468),(15 100.866745),(16 100.71725),(17 101.83169),(18 102.84629),(19 104.810005),(20 107.335396),(21 109.29509),(22 109.702156),(23 109.47695),(24 111.13821),(25 111.62774),(26 112.34206),(27 113.3045),(28 112.48442),(29 112.1587),(30 111.43794),(31 112.53493),(32 113.59813),(33 113.89252),(34 113.56378),(35 113.35727),(36 112.67336),(37 112.564224),(38 111.90949),(39 111.2751),(40 111.32176),(41 110.70389),(42 111.317894),(43 112.55461),(44 112.60892),(45 112.65995),(46 113.66769),(47 112.040276),(48 112.53545),(49 112.4464),(50 113.57895),(51 113.90669),(52 114.64745),(53 115.25123),(54 114.48996),(55 114.28659),(56 113.94326),(57 115.31182),(58 114.72936),(59 113.53645),(60 114.821045),(61 116.02782),(62 117.05332),(63 116.3182),(64 116.21255),(65 117.35078),(66 117.451065),(67 118.1174),(68 119.335495),(69 120.76379),(70 120.67269),(71 120.662094),(72 121.89295),(73 121.99964),(74 122.67264),(75 123.09087),(76 122.46974),(77 122.61239),(78 122.173134),(79 123.39296),
(1 61.95636),(2 70.29192),(3 73.39353),(4 77.07582),(5 79.50263),(6 80.92045),(7 83.61397),(8 85.22575),(9 87.59155),(10 89.61617),(11 91.0436),(12 92.59187),(13 93.189766),(14 93.90432),(15 95.21305),(16 96.05934),(17 97.48121),(18 97.61722),(19 99.00316),(20 99.928024),(21 101.603004),(22 102.564964),(23 103.45312),(24 104.38323),(25 104.9648),(26 104.22079),(27 106.0835),(28 106.087776),(29 105.38124),(30 105.43607),(31 105.463234),(32 105.387596),(33 105.73697),(34 106.02106),(35 106.31282),(36 106.02598),(37 106.30375),(38 105.51246),(39 105.95192),(40 107.36504),(41 107.7279),(42 108.54861),(43 109.642685),(44 110.47126),(45 112.13086),(46 111.992905),(47 112.167694),(48 110.884224),(49 111.89193),(50 113.277824),(51 113.59385),(52 115.31933),(53 116.1363),(54 116.6569),(55 117.7573),(56 117.64452),(57 118.23809),(58 119.66511),(59 119.96714),(60 120.381424),(61 121.70042),(62 122.31127),(63 124.3796),(64 123.61856),(65 123.30686),(66 123.07543),(67 123.32631),(68 122.74623),(69 124.34152),(70 126.56239),(71 126.51198),(72 128.05759),(73 128.14105),(74 128.61784),(75 128.8807),(76 129.14075),(77 129.5464),(78 127.863846),(79 129.45398),
(1 62.212105),(2 70.493416),(3 74.65387),(4 77.37143),(5 82.27175),(6 84.26413),(7 86.934685),(8 88.24932),(9 91.751175),(10 95.234566),(11 96.46324),(12 99.52515),(13 101.76376),(14 102.922516),(15 104.28932),(16 105.87237),(17 107.092064),(18 109.10318),(19 112.18608),(20 114.20184),(21 116.14024),(22 118.381096),(23 119.14318),(24 120.87041),(25 123.06186),(26 122.72312),(27 123.42193),(28 123.10312),(29 123.42687),(30 124.53203),(31 125.124306),(32 125.11595),(33 125.47019),(34 125.84899),(35 125.37541),(36 123.95672),(37 123.59665),(38 123.08811),(39 123.11263),(40 123.17303),(41 122.22355),(42 121.86431),(43 121.16266),(44 120.823944),(45 121.700195),(46 120.315674),(47 120.001),(48 119.219376),(49 119.51246),(50 120.782196),(51 121.11921),(52 120.941345),(53 120.737816),(54 120.045876),(55 120.19109),(56 120.2323),(57 121.1493),(58 120.04351),(59 120.013405),(60 120.04027),(61 120.82254),(62 120.02007),(63 120.95069),(64 120.119545),(65 120.96969),(66 121.32212),(67 122.44624),(68 122.34758),(69 122.88098),(70 122.66535),(71 122.70758),(72 122.53119),(73 122.00538),(74 122.683334),(75 122.92498),(76 121.312744),(77 121.62441),(78 121.25861),(79 121.16352),
(1 61.634438),(2 69.83915),(3 72.89718),(4 76.22423),(5 80.75333),(6 81.84574),(7 83.90813),(8 86.90019),(9 88.579765),(10 90.191414),(11 92.29546),(12 92.240875),(13 94.25747),(14 95.61058),(15 96.67393),(16 98.50863),(17 99.3048),(18 99.64073),(19 101.67566),(20 102.52141),(21 104.14582),(22 105.61601),(23 106.65027),(24 106.86955),(25 109.17188),(26 109.32743),(27 109.77808),(28 108.92013),(29 109.95824),(30 109.76205),(31 109.48596),(32 108.80478),(33 109.20558),(34 109.6879),(35 109.70298),(36 107.42559),(37 107.51176),(38 107.884865),(39 106.52263),(40 108.20971),(41 108.27805),(42 108.76571),(43 110.16987),(44 111.1974),(45 111.182465),(46 111.58956),(47 112.12609),(48 112.33683),(49 113.04159),(50 113.73452),(51 115.22479),(52 116.597565),(53 117.25306),(54 118.70797),(55 118.308876),(56 118.59177),(57 120.17131),(58 120.84533),(59 121.146126),(60 122.14641),(61 122.41026),(62 123.85661),(63 124.83641),(64 124.83188),(65 124.69403),(66 125.519),(67 126.00842),(68 125.98026),(69 127.153656),(70 127.91434),(71 128.62221),(72 128.75014),(73 129.00365),(74 128.91064),(75 128.58316),(76 127.25462),(77 127.360146),(78 127.578094),(79 127.069916),
(1 62.9012),(2 70.34149),(3 74.20234),(4 77.69229),(5 81.93878),(6 83.64594),(7 85.239685),(8 88.73785),(9 88.46819),(10 91.07554),(11 91.78073),(12 92.51304),(13 94.648026),(14 96.93549),(15 98.757935),(16 100.32724),(17 101.28705),(18 103.08073),(19 104.50581),(20 106.28863),(21 109.05084),(22 110.31133),(23 111.27472),(24 113.04534),(25 113.81338),(26 113.96111),(27 114.25124),(28 113.199814),(29 113.58708),(30 112.5486),(31 113.37614),(32 112.72156),(33 112.569954),(34 112.14924),(35 112.56992),(36 111.41669),(37 112.182625),(38 112.15021),(39 110.75719),(40 110.12227),(41 110.28658),(42 111.52302),(43 111.84446),(44 112.030685),(45 112.42861),(46 113.35831),(47 113.46607),(48 112.99214),(49 113.87411),(50 115.87979),(51 118.33054),(52 118.48852),(53 119.72972),(54 119.559586),(55 120.515),(56 119.934555),(57 121.19337),(58 120.69789),(59 121.81466),(60 122.095695),(61 123.26965),(62 124.25122),(63 125.59249),(64 126.04664),(65 126.33401),(66 126.428696),(67 126.305336),(68 126.56657),(69 127.89264),(70 128.60266),(71 129.35954),(72 131.17012),(73 130.92055),(74 131.1259),(75 130.56622),(76 129.93661),(77 129.91998),(78 129.58237),(79 130.49919),
(1 62.21427),(2 68.05653),(3 73.143585),(4 75.76233),(5 79.77037),(6 81.74505),(7 84.57691),(8 86.76762),(9 87.275894),(10 89.615654),(11 91.59973),(12 92.56433),(13 95.23043),(14 96.74205),(15 97.82958),(16 99.51758),(17 101.25593),(18 102.92976),(19 103.550735),(20 105.76823),(21 107.304634),(22 107.98888),(23 108.132545),(24 108.65794),(25 110.9742),(26 111.83341),(27 111.99989),(28 113.066986),(29 112.054665),(30 112.018745),(31 111.324104),(32 112.09115),(33 111.97979),(34 111.79332),(35 112.09717),(36 110.74784),(37 111.549515),(38 110.906296),(39 110.18269),(40 110.85503),(41 111.23153),(42 110.47478),(43 111.31777),(44 111.986534),(45 112.77214),(46 111.45135),(47 112.00878),(48 110.927444),(49 110.58431),(50 109.75211),(51 111.89219),(52 111.152626),(53 112.167404),(54 112.560135),(55 112.90313),(56 112.786514),(57 113.70776),(58 113.41621),(59 113.75798),(60 115.217735),(61 115.15464),(62 115.48977),(63 115.83191),(64 116.3974),(65 115.99953),(66 116.93648),(67 117.43102),(68 117.144135),(69 117.962),(70 120.12678),(71 119.318634),(72 119.94226),(73 119.61544),(74 120.45307),(75 120.311165),(76 118.51777),(77 118.3927),(78 117.88128),(79 118.41562),
(1 61.03583),(2 69.04038),(3 72.9921),(4 75.9598),(5 79.025444),(6 81.22094),(7 84.04179),(8 84.75313),(9 86.5122),(10 88.71491),(11 90.739624),(12 91.30359),(13 92.33179),(14 94.04365),(15 95.33864),(16 96.41924),(17 97.85391),(18 98.73147),(19 100.20589),(20 101.01853),(21 104.57617),(22 105.10592),(23 105.71141),(24 107.202484),(25 108.00764),(26 107.89565),(27 108.89921),(28 108.47821),(29 109.79154),(30 109.08977),(31 109.112404),(32 109.38572),(33 109.22907),(34 109.69013),(35 109.53918),(36 108.65877),(37 109.49884),(38 109.8086),(39 106.69407),(40 107.788345),(41 108.30347),(42 107.9759),(43 108.87947),(44 109.125916),(45 110.54129),(46 109.46364),(47 109.5755),(48 109.71253),(49 110.059715),(50 112.129196),(51 113.08806),(52 111.454704),(53 111.404144),(54 111.47888),(55 112.259415),(56 111.01234),(57 113.33262),(58 114.23349),(59 114.77777),(60 115.39636),(61 116.21604),(62 117.80284),(63 118.857765),(64 119.189026),(65 118.06335),(66 119.693565),(67 120.124054),(68 119.745575),(69 120.71337),(70 122.40153),(71 121.11868),(72 121.8033),(73 122.39247),(74 124.089),(75 123.45583),(76 123.588776),(77 123.90362),(78 124.55761),(79 124.502014),
(1 60.70402),(2 67.30287),(3 71.47235),(4 74.092834),(5 77.623116),(6 79.12677),(7 81.55853),(8 82.71019),(9 84.50764),(10 87.23323),(11 87.99778),(12 87.79245),(13 90.35757),(14 90.632645),(15 92.248344),(16 92.51562),(17 93.57535),(18 94.61021),(19 96.01017),(20 96.15481),(21 96.523094),(22 97.92674),(23 97.80043),(24 99.06287),(25 100.53136),(26 99.08238),(27 99.68773),(28 99.80577),(29 99.563515),(30 99.520805),(31 100.2253),(32 99.909195),(33 99.19235),(34 99.601456),(35 99.61077),(36 98.905),(37 99.08359),(38 98.38441),(39 97.60745),(40 99.17272),(41 99.97766),(42 99.797386),(43 102.13229),(44 101.815765),(45 103.097946),(46 103.09196),(47 103.66979),(48 103.33983),(49 104.501495),(50 105.887505),(51 106.90626),(52 107.20452),(53 107.588646),(54 109.03852),(55 109.78701),(56 110.553955),(57 111.31062),(58 112.172356),(59 112.29795),(60 112.99596),(61 114.04769),(62 114.668205),(63 115.55017),(64 116.60071),(65 117.31599),(66 116.78847),(67 116.994865),(68 118.17078),(69 119.00335),(70 119.69725),(71 120.20671),(72 120.54673),(73 120.80378),(74 122.39346),(75 122.427895),(76 121.65405),(77 120.85052),(78 121.84592),(79 122.643715),
(1 60.70947),(2 68.66662),(3 72.07131),(4 75.78513),(5 79.053856),(6 81.47219),(7 84.20818),(8 86.82524),(9 88.28635),(10 91.05285),(11 93.12989),(12 93.89687),(13 96.57427),(14 98.33376),(15 100.76178),(16 101.478424),(17 104.25573),(18 104.90345),(19 106.508705),(20 108.46914),(21 110.46311),(22 110.95971),(23 112.09871),(24 113.59522),(25 114.79431),(26 115.17697),(27 115.310295),(28 115.56208),(29 115.184685),(30 115.90221),(31 116.96327),(32 115.230995),(33 115.75045),(34 114.70933),(35 116.59857),(36 114.79498),(37 115.615265),(38 115.090034),(39 113.21142),(40 113.83976),(41 114.203125),(42 113.46014),(43 114.19157),(44 114.05736),(45 114.717575),(46 113.87171),(47 113.88234),(48 112.65483),(49 112.51531),(50 112.387),(51 112.80792),(52 112.276085),(53 111.258095),(54 110.19461),(55 111.12561),(56 110.94484),(57 112.12475),(58 112.97042),(59 113.18444),(60 113.905106),(61 114.367485),(62 115.15249),(63 116.21665),(64 116.00525),(65 116.891426),(66 117.20026),(67 118.17268),(68 118.11958),(69 119.80781),(70 120.25126),(71 119.49537),(72 119.18725),(73 118.3945),(74 118.44978),(75 118.76174),(76 117.73706),(77 118.16984),(78 118.31577),(79 117.10228),
(1 60.734364),(2 68.7853),(3 71.83559),(4 75.07418),(5 79.28175),(6 80.70955),(7 82.57543),(8 85.3889),(9 87.38959),(10 88.59951),(11 89.14991),(12 90.04457),(13 91.61528),(14 93.26031),(15 94.36903),(16 95.076004),(17 96.10599),(18 97.18357),(19 98.54911),(20 99.124756),(21 100.89911),(22 103.02902),(23 102.98488),(24 103.303566),(25 103.65266),(26 103.42367),(27 104.61754),(28 103.59309),(29 104.17563),(30 105.080505),(31 105.65434),(32 104.43487),(33 105.08322),(34 104.69456),(35 104.940865),(36 103.8506),(37 103.81349),(38 103.40882),(39 101.757324),(40 102.21043),(41 102.36071),(42 102.35228),(43 103.54204),(44 104.64223),(45 105.65279),(46 105.52205),(47 106.13851),(48 105.93067),(49 105.93646),(50 106.30192),(51 107.85217),(52 108.890335),(53 109.75051),(54 109.8538),(55 110.794106),(56 110.86184),(57 112.43595),(58 112.977295),(59 113.20728),(60 115.03788),(61 116.581474),(62 117.19158),(63 118.674644),(64 119.63298),(65 119.25375),(66 119.22181),(67 119.33591),(68 120.04936),(69 120.20755),(70 122.02347),(71 122.637405),(72 123.79564),(73 124.68539),(74 125.08389),(75 124.401024),(76 125.156876),(77 125.282616),(78 125.550896),(79 125.60072),
(1 59.919415),(2 67.46499),(3 71.06192),(4 73.77321),(5 77.82757),(6 79.535385),(7 82.708084),(8 83.943275),(9 85.8506),(10 86.52423),(11 87.22331),(12 88.24252),(13 88.44031),(14 89.6951),(15 92.416435),(16 92.45773),(17 94.17994),(18 95.074585),(19 96.94305),(20 98.58055),(21 99.11878),(22 100.6194),(23 101.72223),(24 102.77239),(25 103.824005),(26 103.6575),(27 104.23871),(28 103.95327),(29 103.90398),(30 104.34927),(31 105.02771),(32 104.41249),(33 105.382034),(34 105.19006),(35 105.39925),(36 105.159256),(37 105.226974),(38 103.562164),(39 102.96197),(40 103.25248),(41 103.246155),(42 104.01212),(43 104.87238),(44 105.15087),(45 106.6708),(46 106.02804),(47 106.83639),(48 106.42204),(49 106.93858),(50 107.77155),(51 108.95677),(52 109.3816),(53 110.715225),(54 111.44995),(55 112.43371),(56 111.29969),(57 112.258446),(58 113.08557),(59 112.90791),(60 113.96861),(61 114.39308),(62 114.33531),(63 115.65504),(64 116.53866),(65 117.41793),(66 117.24504),(67 117.56125),(68 118.11032),(69 119.69527),(70 122.03917),(71 121.643776),(72 121.44701),(73 122.116295),(74 121.29095),(75 123.15286),(76 122.2145),(77 122.49415),(78 122.01877),(79 121.52248),
(1 59.9644),(2 67.2089),(3 71.37883),(4 74.71335),(5 78.72478),(6 80.99049),(7 83.44523),(8 85.94011),(9 87.647705),(10 89.3239),(11 90.71074),(12 91.69893),(13 94.244995),(14 96.20218),(15 98.343544),(16 99.68856),(17 101.5761),(18 103.398994),(19 104.776245),(20 106.24631),(21 108.29338),(22 108.67682),(23 110.26649),(24 110.753136),(25 111.38091),(26 112.271034),(27 112.73969),(28 113.48165),(29 113.30777),(30 113.18395),(31 112.35921),(32 111.04397),(33 112.77412),(34 113.69517),(35 112.92841),(36 112.60173),(37 112.43226),(38 111.93321),(39 110.95592),(40 111.91201),(41 111.58957),(42 112.0939),(43 114.11757),(44 113.23361),(45 113.024925),(46 113.3525),(47 113.749725),(48 112.08679),(49 112.12239),(50 112.1722),(51 112.80134),(52 113.2776),(53 113.12876),(54 112.801254),(55 112.855774),(56 112.14338),(57 112.41963),(58 113.08387),(59 112.493515),(60 114.077774),(61 115.249855),(62 117.00366),(63 117.96762),(64 116.24107),(65 116.09102),(66 115.44933),(67 115.948715),(68 116.30788),(69 117.15071),(70 118.36396),(71 118.30862),(72 117.0155),(73 117.36468),(74 118.069695),(75 118.503944),(76 118.0664),(77 118.03825),(78 117.70704),(79 117.07934),
(1 59.909176),(2 66.08117),(3 69.31606),(4 71.68456),(5 75.518616),(6 77.09892),(7 80.33889),(8 83.53646),(9 85.1229),(10 86.73258),(11 87.51636),(12 87.95699),(13 89.987656),(14 92.090935),(15 92.70578),(16 93.29053),(17 94.889404),(18 96.787544),(19 97.48289),(20 99.30727),(21 99.58108),(22 100.82285),(23 101.79858),(24 101.400055),(25 103.09127),(26 103.4626),(27 103.91348),(28 104.21842),(29 105.312),(30 104.38103),(31 104.50906),(32 104.30342),(33 104.51338),(34 105.97812),(35 106.06935),(36 105.163734),(37 105.04196),(38 104.43694),(39 103.619156),(40 104.60087),(41 104.73972),(42 104.967995),(43 106.36348),(44 106.25073),(45 108.42158),(46 107.75436),(47 106.796616),(48 106.270065),(49 106.63711),(50 107.772026),(51 108.77735),(52 108.35739),(53 108.11698),(54 108.03759),(55 109.84974),(56 109.95836),(57 111.86186),(58 111.95457),(59 112.50526),(60 112.90719),(61 113.90557),(62 115.38016),(63 117.32771),(64 117.82578),(65 118.09881),(66 116.46781),(67 117.11496),(68 117.96817),(69 119.39347),(70 120.59864),(71 119.48417),(72 120.055595),(73 120.461815),(74 121.9809),(75 122.08495),(76 121.98885),(77 122.11474),(78 122.06543),(79 122.68755),
