1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 370725.7),(2 1338109.8),(3 2643560.5),(4 4032617.5),(5 5380753.5),(6 6639556),(7 7755075.5),(8 8646657),(9 9262358),(10 9639004),(11 9931497),(12 10238353),(13 10580110),(14 10940088),(15 11254296),(16 11507437),(17 11759435),(18 12067996),(19 12419295),(20 12724796),(21 12910948),(22 12960323),(23 12993770),(24 13103729),(25 13347474),(26 13690579),(27 14097421),(28 14499360),(29 14863900),(30 15137130),(31 15324769),(32 15464199),(33 15551117),(34 15579450),(35 15601362),(36 15681000),(37 15785597),(38 15953149),(39 16087834),(40 16091804),(41 15947584),(42 15720646),(43 15563309),(44 15515356),(45 15562552),(46 15668179),(47 15819723),(48 16074518),(49 16388291),(50 16542975),(51 16480145),(52 16344534),(53 16325473),(54 16539083),(55 16882240),(56 17124506),(57 17145536),(58 16942568),(59 16626872),(60 16325869),(61 16106436),(62 15968284),(63 15831506),(64 15722925),(65 15609035),(66 15538477),(67 15537688),(68 15536615),(69 15499366),(70 15400213),(71 15263670),(72 15112826),(73 14881621),(74 14549672),(75 14134848),(76 13757700),(77 13545177),(78 13552749),(79 13697998),
(1 423340.88),(2 1486141.1),(3 2847232.8),(4 4217575),(5 5520106.5),(6 6722247.5),(7 7743229.5),(8 8463369),(9 8807603),(10 8853653),(11 8820762),(12 8832287),(13 8932089),(14 9112493),(15 9324663),(16 9558707),(17 9842755),(18 10183209),(19 10506845),(20 10708279),(21 10763007),(22 10698358),(23 10655077),(24 10720043),(25 10899186),(26 11124734),(27 11337048),(28 11483664),(29 11608384),(30 11730872),(31 11895983),(32 12104861),(33 12347565),(34 12634853),(35 12924563),(36 13136776),(37 13360248),(38 13733881),(39 14147889),(40 14369009),(41 14300957),(42 14098181),(43 13905217),(44 13798443),(45 13734873),(46 13608393),(47 13441223),(48 13424287),(49 13622529),(50 13850712),(51 13979531),(52 14058060),(53 14234475),(54 14533720),(55 14805245),(56 14875528),(57 14778315),(58 14592771),(59 14393104),(60 14177044),(61 13884536),(62 13499191),(63 13137911),(64 12832093),(65 12638976),(66 12631037),(67 12801743),(68 13083139),(69 13320129),(70 13378393),(71 13252241),(72 12974915),(73 12606539),(74 12200453),(75 11767053),(76 11368695),(77 11090250),(78 11010003),(79 11075019),
(1 387480),(2 1317548.9),(3 2425555.8),(4 3464819.8),(5 4422249.5),(6 5327477),(7 6084398),(8 6567600.5),(9 6741684.5),(10 6743572),(11 6800920.5),(12 7003246),(13 7322281),(14 7649501.5),(15 7955506.5),(16 8244843.5),(17 8522950),(18 8784060),(19 8975115),(20 9073828),(21 9096150),(22 9086871),(23 9123154),(24 9249676),(25 9442182),(26 9652781),(27 9825989),(28 9922913),(29 9957898),(30 9970877),(31 10016554),(32 10157732),(33 10387754),(34 10605205),(35 10755606),(36 10805745),(37 10823337),(38 10890588),(39 10965586),(40 10959873),(41 10793848),(42 10486523),(43 10175387),(44 9940400),(45 9753962),(46 9537172),(47 9369875),(48 9409471),(49 9708481),(50 10052015),(51 10291837),(52 10478872),(53 10753079),(54 11158010),(55 11542724),(56 11707464),(57 11626564),(58 11428672),(59 11293908),(60 11259204),(61 11209341),(62 11011142),(63 10688284),(64 10450255),(65 10396654),(66 10531926),(67 10770086),(68 11003053),(69 11120594),(70 11072544),(71 10938911),(72 10787663),(73 10663100),(74 10511022),(75 10275141),(76 10013731),(77 9841735),(78 9834294),(79 9931146),
(1 371256.97),(2 1244813),(3 2231165.5),(4 3072997.8),(5 3794994.5),(6 4444844),(7 4945289.5),(8 5146483.5),(9 5047085.5),(10 4857142),(11 4845906),(12 5086039.5),(13 5470514),(14 5862831.5),(15 6194285),(16 6451131.5),(17 6642668),(18 6768696.5),(19 6815892.5),(20 6798873),(21 6744317.5),(22 6696907),(23 6688225.5),(24 6705865),(25 6720814),(26 6658508),(27 6547698),(28 6436832.5),(29 6416463.5),(30 6523442),(31 6700299.5),(32 6888798.5),(33 7072219.5),(34 7209502.5),(35 7295976.5),(36 7287618),(37 7339682.5),(38 7495076),(39 7610557.5),(40 7504711),(41 7221114),(42 6956253.5),(43 6808066),(44 6747155),(45 6644903),(46 6458798.5),(47 6328830.5),(48 6458112),(49 6848382.5),(50 7223977.5),(51 7383094),(52 7392686),(53 7483570.5),(54 7783575.5),(55 8167746.5),(56 8412319),(57 8466684),(58 8411145),(59 8332229),(60 8255049),(61 8162856.5),(62 7963969.5),(63 7674095.5),(64 7447636.5),(65 7380660),(66 7485957),(67 7720661),(68 7998510.5),(69 8238495.5),(70 8382343.5),(71 8412959),(72 8398819),(73 8382813),(74 8344496),(75 8236064.5),(76 8059958),(77 7912212.5),(78 7866183.5),(79 7867207.5),
(1 404190),(2 1336655.5),(3 2330255.5),(4 3128960),(5 3831065),(6 4510067.5),(7 5015084),(8 5169338),(9 5032858.5),(10 4866438.5),(11 4944293.5),(12 5273110.5),(13 5674892),(14 5976397),(15 6160302),(16 6282994.5),(17 6344855),(18 6325679),(19 6222874),(20 6112246),(21 6071758),(22 6113380),(23 6177965.5),(24 6200818),(25 6171933.5),(26 6084834),(27 5998162.5),(28 5966743.5),(29 6026007),(30 6169602.5),(31 6335625),(32 6539296.5),(33 6780991.5),(34 6960249.5),(35 7093224.5),(36 7242279.5),(37 7365607),(38 7409043.5),(39 7352628),(40 7208100.5),(41 7086089.5),(42 7031767),(43 7097425),(44 7167738),(45 7112320),(46 6917735),(47 6783131.5),(48 6851103),(49 7087446.5),(50 7279021),(51 7279681),(52 7200742),(53 7245814.5),(54 7461051.5),(55 7718922),(56 7875099.5),(57 7913442.5),(58 7799846),(59 7552965.5),(60 7210323),(61 6846440.5),(62 6488964.5),(63 6201708.5),(64 6070911),(65 6071223),(66 6184848.5),(67 6398525),(68 6669702.5),(69 6928562.5),(70 7085177),(71 7087316.5),(72 6999067.5),(73 6874344.5),(74 6738161),(75 6569356),(76 6402451),(77 6313263.5),(78 6325917.5),(79 6366133.5),
(1 401749.63),(2 1298801.1),(3 2164118.8),(4 2754417.5),(5 3241417.3),(6 3753596.3),(7 4152070.5),(8 4249097.5),(9 4088469.3),(10 3933711.5),(11 4018637.5),(12 4317759),(13 4641845.5),(14 4845034),(15 4958563),(16 5024673.5),(17 5065102),(18 5069285.5),(19 5060170.5),(20 5081257.5),(21 5162807.5),(22 5282426),(23 5382548.5),(24 5430553.5),(25 5448433),(26 5434847.5),(27 5397955),(28 5365439),(29 5426713.5),(30 5627937),(31 5923248),(32 6138109.5),(33 6217558),(34 6234267.5),(35 6348509.5),(36 6426120),(37 6449666.5),(38 6494005.5),(39 6549369.5),(40 6464622),(41 6247924.5),(42 6120487),(43 6207505),(44 6358475.5),(45 6324714.5),(46 6093694),(47 5924046.5),(48 5958351.5),(49 6100667),(50 6118125),(51 5962493.5),(52 5812004.5),(53 5870065.5),(54 6109785.5),(55 6334141.5),(56 6400935.5),(57 6370330.5),(58 6303166.5),(59 6218430.5),(60 6076326.5),(61 5810509),(62 5466934),(63 5179528),(64 5062700.5),(65 5098858.5),(66 5262517.5),(67 5523511.5),(68 5819958.5),(69 6065901.5),(70 6190302),(71 6193351.5),(72 6128770),(73 6022990),(74 5880538),(75 5703447),(76 5560163),(77 5528889.5),(78 5583386),(79 5625249),
(1 384476.66),(2 1223052),(3 1986543),(4 2441039.5),(5 2792180.8),(6 3193786),(7 3516634),(8 3586473.3),(9 3478120.3),(10 3416084.3),(11 3552122.5),(12 3823961.8),(13 4051038.3),(14 4153578.3),(15 4202300.5),(16 4260678),(17 4344100),(18 4433713),(19 4498769.5),(20 4518858.5),(21 4524230.5),(22 4573954),(23 4629003.5),(24 4657848.5),(25 4710544),(26 4779333.5),(27 4852795.5),(28 4914127),(29 5018318),(30 5193112.5),(31 5336015.5),(32 5399776.5),(33 5456832),(34 5560176.5),(35 5590779),(36 5526182),(37 5512970),(38 5617256.5),(39 5713449.5),(40 5619175.5),(41 5460503.5),(42 5435551),(43 5608725),(44 5802688),(45 5783931),(46 5598435),(47 5499289.5),(48 5562722.5),(49 5612215.5),(50 5479516.5),(51 5235921),(52 5099698.5),(53 5181595),(54 5358115),(55 5451643),(56 5410172.5),(57 5357552),(58 5389178.5),(59 5465294),(60 5428065.5),(61 5202870.5),(62 4903874),(63 4691708.5),(64 4644010),(65 4734826),(66 4885894.5),(67 5027814),(68 5134394),(69 5197331.5),(70 5222070.5),(71 5216513.5),(72 5168569.5),(73 5072791),(74 4946803.5),(75 4825585.5),(76 4771061),(77 4792138),(78 4841837.5),(79 4871659),
(1 379243.72),(2 1172734.4),(3 1822626.9),(4 2170330.3),(5 2439677),(6 2742697.3),(7 2946695.8),(8 2945295),(9 2848725.8),(10 2860084.5),(11 3065213.5),(12 3320940.8),(13 3482661.5),(14 3568814.5),(15 3663921),(16 3761491),(17 3840484),(18 3901867.5),(19 3956888.3),(20 4008485.3),(21 4070935.3),(22 4166305.5),(23 4247000.5),(24 4318343.5),(25 4419635),(26 4529271.5),(27 4627346),(28 4682443.5),(29 4696746.5),(30 4702471),(31 4721320.5),(32 4784856.5),(33 4932254),(34 5016081.5),(35 4883520),(36 4713093),(37 4649296.5),(38 4744838.5),(39 4838510.5),(40 4824580),(41 4786859.5),(42 4850610.5),(43 5089020),(44 5292986),(45 5215938),(46 4950834.5),(47 4816634),(48 4839361),(49 4765080.5),(50 4541736.5),(51 4354015.5),(52 4357219.5),(53 4548921.5),(54 4763427),(55 4857869),(56 4850564),(57 4875188),(58 4909904.5),(59 4857847),(60 4741709),(61 4616420),(62 4431349.5),(63 4202394),(64 4124859.8),(65 4203031),(66 4359258),(67 4480187),(68 4504465),(69 4458607.5),(70 4429190.5),(71 4446923.5),(72 4482459),(73 4454034),(74 4351876),(75 4244129),(76 4204902),(77 4229652.5),(78 4249050.5),(79 4209305.5),
(1 381122.8),(2 1165858.8),(3 1798612.8),(4 2130569.5),(5 2349921),(6 2565470.3),(7 2693494),(8 2685949.3),(9 2647706.3),(10 2731262),(11 2950992.5),(12 3152534.8),(13 3223379.3),(14 3238196.5),(15 3305887.3),(16 3399747.5),(17 3472817),(18 3544335),(19 3635997),(20 3712333),(21 3766084.8),(22 3870718.5),(23 4010033.5),(24 4119164.8),(25 4173294.8),(26 4200985),(27 4266788),(28 4329898.5),(29 4330949.5),(30 4315336),(31 4320042.5),(32 4381582.5),(33 4471031),(34 4481607.5),(35 4380707),(36 4233126),(37 4183644),(38 4324843),(39 4538869),(40 4548841),(41 4443049),(42 4494994),(43 4682865),(44 4792440),(45 4652907.5),(46 4408843.5),(47 4328217),(48 4371630.5),(49 4318811),(50 4152048.8),(51 4034300),(52 4085257.5),(53 4236411.5),(54 4338155),(55 4352635),(56 4382333.5),(57 4470054.5),(58 4510908),(59 4471931),(60 4420878.5),(61 4381078.5),(62 4299668.5),(63 4219169),(64 4197355),(65 4264333),(66 4371828),(67 4478121),(68 4539947),(69 4537070.5),(70 4499478.5),(71 4473274),(72 4460656),(73 4424367),(74 4364502.5),(75 4337644.5),(76 4362741),(77 4395593.5),(78 4367621),(79 4300635),
(1 374107.44),(2 1125706.8),(3 1674436.5),(4 1899256),(5 2034434.8),(6 2190276.3),(7 2302774),(8 2321647.3),(9 2305096.3),(10 2401416.3),(11 2616410.8),(12 2762979),(13 2735021.3),(14 2658478.3),(15 2679729.8),(16 2781890.5),(17 2886871.8),(18 2992710.5),(19 3104040.8),(20 3212608.5),(21 3307859),(22 3423395),(23 3529562.3),(24 3600719.3),(25 3636218.5),(26 3650012.5),(27 3659706.8),(28 3632198),(29 3544649.5),(30 3488654.8),(31 3541168.5),(32 3643569.3),(33 3720699.3),(34 3752692.8),(35 3707128.3),(36 3664011.3),(37 3719124.3),(38 3894707),(39 4026759.8),(40 3932832.8),(41 3775069.8),(42 3810588.5),(43 4053005),(44 4251156.5),(45 4178996.8),(46 3968851),(47 3957129.5),(48 4124438.5),(49 4147460),(50 3957853.8),(51 3811694.3),(52 3855981.8),(53 3973040.8),(54 4013255.8),(55 3981824),(56 4002160.8),(57 4120584.8),(58 4231658.5),(59 4229319),(60 4166116.3),(61 4155959.3),(62 4145711.5),(63 4053363),(64 3997440.5),(65 3987740.5),(66 4020916),(67 4050798.3),(68 4026399.3),(69 3955162),(70 3886570.5),(71 3862468),(72 3862584.3),(73 3813450.5),(74 3710829.8),(75 3621377.5),(76 3596717),(77 3575963.3),(78 3511056.3),(79 3439743.3),
(1 363750.7),(2 1094884),(3 1643460.1),(4 1893019.3),(5 2020645.3),(6 2114757.8),(7 2167738.5),(8 2170657),(9 2163719),(10 2280740.8),(11 2528585.3),(12 2711701.5),(13 2717734),(14 2685405.5),(15 2751379.5),(16 2871220.8),(17 2957912),(18 3012825.5),(19 3074412.5),(20 3133502.5),(21 3168761.3),(22 3201822.8),(23 3235863.3),(24 3244719),(25 3207479.8),(26 3151794.3),(27 3118909.5),(28 3106857.3),(29 3067546.5),(30 3027026.3),(31 3045379.8),(32 3123764),(33 3185614.8),(34 3223349.5),(35 3235231.8),(36 3232791.3),(37 3231428.5),(38 3271812.5),(39 3342907),(40 3271431),(41 3170780.8),(42 3244600.5),(43 3485016.3),(44 3687332),(45 3651964.5),(46 3536342.3),(47 3583309.8),(48 3682157.5),(49 3595430),(50 3376854.5),(51 3250781.3),(52 3293982.8),(53 3360717.5),(54 3336602),(55 3258280.8),(56 3259360.5),(57 3356005),(58 3424212.5),(59 3409718.8),(60 3322360.3),(61 3234438.8),(62 3180268.3),(63 3153045),(64 3149809),(65 3149640.8),(66 3122982),(67 3088118),(68 3072847.5),(69 3083112.5),(70 3087128.3),(71 3096379.3),(72 3119939.8),(73 3134510.5),(74 3105531),(75 3079940.8),(76 3089965.5),(77 3082409.5),(78 3016180.3),(79 2953384),
(1 375458.3),(2 1130604.9),(3 1687709.6),(4 1898708),(5 1938382.9),(6 1949507.8),(7 1972269.5),(8 2031644.6),(9 2099938.3),(10 2242160),(11 2449325),(12 2562360),(13 2514851.3),(14 2474605.8),(15 2543113.8),(16 2651307.5),(17 2709303.3),(18 2724839),(19 2715445.3),(20 2687142.8),(21 2688395.3),(22 2732455.3),(23 2768538.8),(24 2747865),(25 2691942.8),(26 2664072),(27 2722220.8),(28 2784505.3),(29 2733178.5),(30 2643593.8),(31 2660919),(32 2758451.3),(33 2865406),(34 2962505),(35 2936675.5),(36 2866582),(37 2863250.3),(38 2966003),(39 3048577.3),(40 3029295.5),(41 2999832),(42 3047227),(43 3218887.3),(44 3368540.5),(45 3344637),(46 3239069.8),(47 3269204.5),(48 3365256.3),(49 3334988.5),(50 3188035.8),(51 3089372.8),(52 3089589.5),(53 3098210.5),(54 3055524.3),(55 3037861.3),(56 3081480.8),(57 3138626),(58 3179060.5),(59 3186354.5),(60 3134459.5),(61 3121713.3),(62 3131818),(63 3080363.5),(64 3064225.3),(65 3070217),(66 3069727),(67 3055954),(68 3036222),(69 3006717),(70 2960835.8),(71 2926745),(72 2920838),(73 2917930.5),(74 2906865),(75 2916309.5),(76 2942361.5),(77 2946719.3),(78 2900714),(79 2845674),
(1 363507.88),(2 1066453),(3 1546695.1),(4 1692856.4),(5 1688174.9),(6 1676416.1),(7 1729759.9),(8 1865708.3),(9 1985268.6),(10 2094336.9),(11 2200166.8),(12 2205252.8),(13 2090710),(14 2038598.4),(15 2108390.3),(16 2192528.5),(17 2243308.8),(18 2267700.3),(19 2263299),(20 2234981.5),(21 2216204),(22 2216905.5),(23 2235764.5),(24 2280508.8),(25 2335688.3),(26 2369478),(27 2362754.5),(28 2342483.8),(29 2365407.8),(30 2427693.5),(31 2456277.8),(32 2487695),(33 2568986.5),(34 2640253.8),(35 2656367.5),(36 2618621.3),(37 2616007.5),(38 2689651.3),(39 2758945),(40 2757495.8),(41 2712207.8),(42 2720708.8),(43 2844142.3),(44 2966814),(45 2911085),(46 2775746),(47 2786446.8),(48 2873060.5),(49 2845464.5),(50 2686387),(51 2554528),(52 2559476.5),(53 2613466.5),(54 2612745.5),(55 2580853.3),(56 2572008.5),(57 2568792),(58 2545094),(59 2535187.5),(60 2553581.8),(61 2566195),(62 2522582.3),(63 2522402.8),(64 2592769),(65 2642986.5),(66 2613973),(67 2535574.3),(68 2480698.3),(69 2466641),(70 2458604),(71 2446205.8),(72 2450476.8),(73 2484772.3),(74 2503513.8),(75 2509789),(76 2542102.8),(77 2562344.3),(78 2561158),(79 2566150.3),
(1 364403.72),(2 1047784.25),(3 1481715.5),(4 1586875.3),(5 1567770.3),(6 1572184.8),(7 1638282.1),(8 1761302.3),(9 1854916.6),(10 1930115),(11 2007000.4),(12 1989735.3),(13 1880211.3),(14 1844136.1),(15 1910850),(16 1959506.5),(17 1946939.8),(18 1949243.5),(19 1981837.1),(20 1998823.9),(21 1999834.9),(22 2005112.9),(23 2042634.9),(24 2113796.5),(25 2160194.8),(26 2137338.8),(27 2111280.3),(28 2176095.8),(29 2287643.8),(30 2342314.8),(31 2355969),(32 2381731.3),(33 2440541.5),(34 2534985.3),(35 2556997.8),(36 2510950),(37 2521095.5),(38 2604198.8),(39 2679322.8),(40 2643480.8),(41 2572742.8),(42 2593285.8),(43 2730668.5),(44 2832082.3),(45 2771729),(46 2665486.8),(47 2701498),(48 2781335),(49 2750411.5),(50 2625960.3),(51 2548397.8),(52 2597150),(53 2661228),(54 2627342),(55 2578378.3),(56 2604683.8),(57 2632819.5),(58 2589154.8),(59 2550689),(60 2535197),(61 2550189.8),(62 2584863.8),(63 2583785),(64 2588138.5),(65 2564923),(66 2512661.3),(67 2459532.8),(68 2420194.8),(69 2395964),(70 2382193.8),(71 2379581.3),(72 2391996.8),(73 2401880.3),(74 2408924.3),(75 2422510.5),(76 2422038.8),(77 2413304.3),(78 2407823.8),(79 2394285.3),
(1 350120.13),(2 987114.5),(3 1393759.6),(4 1502145.4),(5 1468195.1),(6 1443117.4),(7 1491486.6),(8 1578538.5),(9 1633916.1),(10 1671907.3),(11 1733098.3),(12 1733734),(13 1652565.4),(14 1619606.8),(15 1650011),(16 1662503.9),(17 1655803.9),(18 1684094.9),(19 1727318.6),(20 1726124.1),(21 1718474),(22 1734738),(23 1775137.4),(24 1816283),(25 1833404.6),(26 1839924.8),(27 1881396.3),(28 1927241.1),(29 1959750.8),(30 2008823.3),(31 2039355.8),(32 2046914),(33 2113865.5),(34 2186054.8),(35 2217176.3),(36 2213606.5),(37 2179488.8),(38 2216950.5),(39 2259799),(40 2237617.3),(41 2231991.3),(42 2266254),(43 2365546.8),(44 2414538.5),(45 2341669.8),(46 2262493.5),(47 2288453),(48 2332467.3),(49 2333695.8),(50 2281022.3),(51 2229710.3),(52 2260593.5),(53 2310832.3),(54 2270345),(55 2234568.8),(56 2283080.5),(57 2306761.5),(58 2240033.3),(59 2188351.5),(60 2201262.3),(61 2255509.8),(62 2257844.8),(63 2206845),(64 2220078),(65 2245235),(66 2231237),(67 2195919.8),(68 2163301.8),(69 2160901.5),(70 2189939.5),(71 2215287),(72 2219910.3),(73 2236890),(74 2279149.8),(75 2330964.5),(76 2373211.8),(77 2380877.3),(78 2380451.8),(79 2379488.5),
(1 348734.94),(2 983418.5),(3 1398662),(4 1502359.6),(5 1446012.6),(6 1394137.9),(7 1443237.5),(8 1544071),(9 1603667.6),(10 1637293.5),(11 1689099),(12 1691022.3),(13 1614974.3),(14 1576909.4),(15 1608448.8),(16 1648977.4),(17 1661014.5),(18 1666159.3),(19 1669854.9),(20 1646514.6),(21 1626971.8),(22 1628146.6),(23 1649012),(24 1689856.8),(25 1746435.4),(26 1796753.4),(27 1826596.4),(28 1848935.6),(29 1899646.9),(30 1941280),(31 1908104.3),(32 1886904.6),(33 1919346.3),(34 1952703.4),(35 1973881.9),(36 1913787.4),(37 1909760),(38 1946138.5),(39 1966335.6),(40 1986567.6),(41 1972479.3),(42 2025824.4),(43 2124003),(44 2187322.8),(45 2141207.5),(46 2071940),(47 2100551.5),(48 2174067.8),(49 2197142.8),(50 2163471.5),(51 2127405.3),(52 2171039.3),(53 2240026.8),(54 2213374.5),(55 2183932.5),(56 2200617.5),(57 2207115.5),(58 2163247.5),(59 2146525.8),(60 2146912.8),(61 2129193.5),(62 2122908.8),(63 2121868.5),(64 2143448.8),(65 2125837.3),(66 2085766.1),(67 2070068.8),(68 2073880.8),(69 2082305.9),(70 2095595.4),(71 2102656.8),(72 2108844.5),(73 2128137.3),(74 2170818.8),(75 2214332.5),(76 2220663.3),(77 2193072.3),(78 2188838),(79 2196283),
(1 329849.75),(2 913340.25),(3 1270570.4),(4 1349134.1),(5 1270173.5),(6 1210903.6),(7 1274056.8),(8 1385953.4),(9 1444448.9),(10 1463290),(11 1504898.1),(12 1521828.8),(13 1483167.5),(14 1480711.3),(15 1520001.4),(16 1539508.6),(17 1535793.8),(18 1545835.9),(19 1558910.4),(20 1549885.8),(21 1537847.5),(22 1539430.9),(23 1557860.8),(24 1603206.4),(25 1654176),(26 1686610.1),(27 1716712.8),(28 1750881.8),(29 1766308.3),(30 1763144),(31 1756198.8),(32 1746163),(33 1768065.1),(34 1830646.6),(35 1807647.5),(36 1782865.8),(37 1758993.8),(38 1772132.6),(39 1812922.1),(40 1797289.4),(41 1795942.6),(42 1823931.5),(43 1885204.3),(44 1882342.4),(45 1799678.8),(46 1746261.9),(47 1773862),(48 1814668.1),(49 1811432.4),(50 1793954.5),(51 1788051.5),(52 1819261.1),(53 1848821.1),(54 1786130.5),(55 1711533.1),(56 1707002.1),(57 1727614.9),(58 1728123.9),(59 1751691.4),(60 1773056.1),(61 1781237.1),(62 1805491.5),(63 1803212.5),(64 1824402.1),(65 1837747.9),(66 1854293.9),(67 1884697.6),(68 1898279.1),(69 1907523.5),(70 1935696),(71 1972291.3),(72 1990558.6),(73 2003469.9),(74 2028633.3),(75 2047997.9),(76 2056249.3),(77 2042223.6),(78 2040929.1),(79 2043527.6),
(1 301987.13),(2 814993.75),(3 1108015.6),(4 1146925.4),(5 1076213.8),(6 1047311.2),(7 1122198.6),(8 1234870.8),(9 1278163.1),(10 1283573.5),(11 1328951.3),(12 1362679.5),(13 1343482.3),(14 1334808.8),(15 1346142.3),(16 1340458.9),(17 1341292.9),(18 1350329.9),(19 1349611.9),(20 1341575),(21 1339971.6),(22 1360636.8),(23 1404829.5),(24 1455348.1),(25 1483220.3),(26 1489101.8),(27 1513126.3),(28 1524276.8),(29 1529803),(30 1570077.8),(31 1560326.3),(32 1528669.1),(33 1550195.8),(34 1537134.1),(35 1566044.4),(36 1494311.9),(37 1464782.8),(38 1512841.1),(39 1546430.3),(40 1571335.9),(41 1508538.6),(42 1490333.1),(43 1515961.9),(44 1536189.1),(45 1520304),(46 1532713.3),(47 1597975.3),(48 1656324.3),(49 1650850.9),(50 1643020.1),(51 1621425.3),(52 1625785),(53 1658413.5),(54 1583279.6),(55 1519880.5),(56 1511539.8),(57 1525940.5),(58 1533981.5),(59 1548899.6),(60 1551911.9),(61 1562059.6),(62 1586633.4),(63 1619256.6),(64 1648294.9),(65 1646883.1),(66 1634681),(67 1621097.1),(68 1606516.5),(69 1606197.1),(70 1623014.4),(71 1656194.9),(72 1657571.3),(73 1623462.8),(74 1622029.1),(75 1647243),(76 1659597.5),(77 1655356.8),(78 1668967.5),(79 1677236.9),
