1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 147393.14),(2 520392.38),(3 1124959.9),(4 1913605.6),(5 2867154.8),(6 4019836.3),(7 5321724.5),(8 6768134.5),(9 8334966.5),(10 10032052),(11 11799623),(12 13653328),(13 15674419),(14 17675272),(15 19808634),(16 21999552),(17 24178040),(18 26442354),(19 28571088),(20 30561624),(21 32531080),(22 34522140),(23 36551970),(24 38626212),(25 40873530),(26 43095140),(27 45451676),(28 47963024),(29 50379948),(30 52826260),(31 55373980),(32 57818500),(33 60447540),(34 62959388),(35 65554624),(36 68273624),(37 71094100),(38 73693870),(39 76207210),(40 78723550),(41 81049850),(42 83361870),(43 85801610),(44 88171160),(45 90544424),(46 92720056),(47 94619210),(48 96402620),(49 98009400),(50 99624776),(51 101357210),(52 103302296),(53 105205350),(54 107256456),(55 109586360),(56 111788056),(57 114145096),(58 116714920),(59 119483450),(60 122406664),(61 125508344),(62 128463260),(63 131436584),(64 134092650),(65 136601820),(66 138873490),(67 141120240),(68 143182160),(69 145238380),(70 147535300),(71 149793840),(72 151998580),(73 154666660),(74 157357230),(75 160262700),(76 163094190),(77 165595470),(78 167927860),(79 170400260),
(1 110.40447),(2 139.71712),(3 160.33665),(4 168.7917),(5 182.1036),(6 186.65584),(7 195.14215),(8 202.10408),(9 209.5289),(10 213.77493),(11 220.44093),(12 223.42796),(13 227.17543),(14 230.79909),(15 236.99571),(16 239.75037),(17 241.3287),(18 249.09003),(19 253.50407),(20 255.29863),(21 257.37408),(22 257.2556),(23 257.74695),(24 256.3987),(25 258.86176),(26 259.08084),(27 258.17825),(28 259.3709),(29 258.51263),(30 260.10587),(31 260.66058),(32 258.22714),(33 260.6029),(34 260.70395),(35 261.44064),(36 258.27173),(37 257.23746),(38 253.48036),(39 255.02657),(40 255.74707),(41 253.4123),(42 251.83081),(43 253.15974),(44 253.20328),(45 254.17357),(46 252.08275),(47 252.64427),(48 252.37971),(49 253.2367),(50 254.51166),(51 255.13866),(52 253.69153),(53 253.30583),(54 254.994),(55 252.21866),(56 252.67825),(57 249.39668),(58 247.01733),(59 246.41205),(60 244.1184),(61 242.91322),(62 240.73074),(63 240.79866),(64 237.24078),(65 235.3212),(66 236.65096),(67 234.16328),(68 230.98354),(69 231.61395),(70 231.01366),(71 228.93968),(72 228.01012),(73 226.91861),(74 222.72856),(75 220.65178),(76 218.85077),(77 215.16318),(78 215.85942),(79 215.85428),
(1 110.25964),(2 140.58463),(3 159.63339),(4 169.44737),(5 181.34633),(6 187.42198),(7 194.72955),(8 199.85922),(9 206.77463),(10 213.9789),(11 221.44951),(12 227.52753),(13 234.45111),(14 237.99144),(15 243.55083),(16 246.84004),(17 249.76323),(18 257.35052),(19 260.68674),(20 262.99506),(21 265.54755),(22 264.60397),(23 265.417),(24 264.4082),(25 267.15787),(26 269.21838),(27 269.48694),(28 270.11075),(29 271.2118),(30 273.16544),(31 274.23093),(32 273.05627),(33 275.44244),(34 272.47202),(35 271.28247),(36 269.74036),(37 268.61975),(38 267.80487),(39 268.0184),(40 269.12146),(41 269.81848),(42 267.65546),(43 265.9695),(44 265.19934),(45 265.08768),(46 264.35754),(47 262.89432),(48 262.1314),(49 259.73077),(50 259.71405),(51 256.51556),(52 255.79108),(53 256.3169),(54 253.19702),(55 251.25919),(56 250.98668),(57 248.14325),(58 246.76425),(59 244.30074),(60 243.38763),(61 243.31631),(62 240.97372),(63 241.37543),(64 239.28836),(65 238.14932),(66 237.99734),(67 235.83496),(68 234.8942),(69 232.21642),(70 233.94835),(71 233.05984),(72 231.70679),(73 228.61035),(74 224.56697),(75 223.35252),(76 221.80348),(77 220.55731),(78 220.86787),(79 218.30956),
(1 108.065765),(2 136.08893),(3 154.98396),(4 164.48528),(5 175.06064),(6 181.15501),(7 186.60738),(8 192.05351),(9 201.99991),(10 207.51201),(11 214.49405),(12 220.05643),(13 225.68147),(14 229.78589),(15 230.86282),(16 234.64857),(17 237.8573),(18 243.74113),(19 244.1332),(20 245.31047),(21 247.65553),(22 249.14412),(23 249.17549),(24 248.86765),(25 250.64134),(26 251.5799),(27 250.55681),(28 248.29025),(29 247.86234),(30 247.33041),(31 247.58325),(32 245.60043),(33 246.85918),(34 245.39198),(35 246.93552),(36 245.1598),(37 242.0751),(38 242.13928),(39 243.7295),(40 244.01877),(41 243.35378),(42 241.73694),(43 241.18712),(44 240.13188),(45 239.79164),(46 239.44789),(47 238.52371),(48 239.48386),(49 240.52907),(50 239.02316),(51 238.88374),(52 240.62817),(53 242.3712),(54 241.48763),(55 240.23293),(56 238.95319),(57 237.77005),(58 237.93744),(59 234.08737),(60 232.13785),(61 231.31052),(62 228.01025),(63 227.02701),(64 225.74728),(65 224.29788),(66 223.86841),(67 221.30888),(68 221.00827),(69 218.50099),(70 217.42317),(71 218.1435),(72 216.38922),(73 215.35547),(74 213.69905),(75 213.07823),(76 211.71341),(77 209.61758),(78 211.17276),(79 210.04694),
(1 108.889435),(2 134.73695),(3 154.82776),(4 164.84642),(5 174.51105),(6 182.51328),(7 189.1531),(8 193.16524),(9 199.11555),(10 206.42174),(11 211.2648),(12 217.9135),(13 222.90125),(14 227.5957),(15 233.81189),(16 237.78914),(17 241.86877),(18 248.14491),(19 249.9982),(20 251.28197),(21 253.4999),(22 257.1646),(23 257.35254),(24 255.63904),(25 257.66037),(26 259.22327),(27 260.70425),(28 259.56345),(29 258.76913),(30 260.10623),(31 258.3462),(32 254.66322),(33 257.26923),(34 256.6089),(35 257.11002),(36 255.34198),(37 254.38632),(38 252.67651),(39 250.92738),(40 251.25253),(41 249.55188),(42 249.8127),(43 249.44873),(44 251.53427),(45 251.40062),(46 250.07286),(47 249.0105),(48 249.26472),(49 249.84218),(50 248.21942),(51 249.06485),(52 249.73032),(53 249.80939),(54 248.85931),(55 249.34991),(56 249.98018),(57 249.27542),(58 246.59337),(59 245.77533),(60 243.71661),(61 243.47624),(62 243.26117),(63 242.17206),(64 239.84305),(65 237.57774),(66 236.62004),(67 232.67621),(68 231.71565),(69 229.86215),(70 227.07895),(71 226.23328),(72 224.54942),(73 221.74284),(74 220.88939),(75 218.43655),(76 216.4759),(77 213.50851),(78 212.99516),(79 208.98068),
(1 108.08498),(2 135.76147),(3 151.1933),(4 159.19972),(5 167.02809),(6 175.54927),(7 182.33864),(8 187.33769),(9 192.77318),(10 195.7165),(11 202.5348),(12 208.21924),(13 213.68343),(14 218.80338),(15 225.54372),(16 226.86925),(17 229.53702),(18 235.02475),(19 235.75243),(20 236.02455),(21 238.71404),(22 240.35393),(23 241.12535),(24 242.6049),(25 244.7662),(26 246.12581),(27 245.59773),(28 246.5952),(29 245.3383),(30 245.56569),(31 246.36354),(32 247.55843),(33 245.96588),(34 244.84068),(35 244.35078),(36 243.28734),(37 241.40309),(38 242.98788),(39 240.15187),(40 240.61554),(41 239.27481),(42 238.80452),(43 238.21333),(44 238.19107),(45 238.67506),(46 238.12857),(47 236.93126),(48 238.28714),(49 237.02058),(50 236.93045),(51 237.3764),(52 236.10889),(53 234.24771),(54 235.04063),(55 236.66547),(56 237.88914),(57 236.30582),(58 235.90433),(59 234.35957),(60 231.79027),(61 230.26181),(62 229.04077),(63 228.11363),(64 223.54881),(65 221.84857),(66 218.87901),(67 217.24883),(68 215.22247),(69 215.95699),(70 213.60721),(71 213.67126),(72 212.47668),(73 210.21341),(74 208.24207),(75 208.21722),(76 206.70883),(77 204.19034),(78 204.35739),(79 202.42186),
(1 106.893845),(2 137.21518),(3 152.7699),(4 163.16754),(5 170.8399),(6 179.97368),(7 186.0948),(8 192.2506),(9 198.98016),(10 203.21762),(11 208.32025),(12 214.36601),(13 218.46085),(14 221.95767),(15 229.25505),(16 233.88324),(17 236.66805),(18 243.33012),(19 245.43784),(20 248.62544),(21 249.62865),(22 251.76534),(23 253.59099),(24 253.1765),(25 255.33293),(26 254.7973),(27 253.97734),(28 251.81512),(29 253.22223),(30 252.82841),(31 251.6693),(32 253.27655),(33 253.55289),(34 251.91585),(35 249.2075),(36 249.42833),(37 246.87088),(38 244.46632),(39 243.17891),(40 245.86612),(41 243.05746),(42 243.30138),(43 242.64998),(44 241.38551),(45 242.70204),(46 242.34637),(47 242.31766),(48 243.02974),(49 241.49599),(50 244.06216),(51 241.06552),(52 240.95326),(53 238.86267),(54 239.52667),(55 237.10973),(56 236.85268),(57 236.55943),(58 235.50845),(59 231.50166),(60 231.6207),(61 229.66663),(62 228.2298),(63 226.41676),(64 224.27689),(65 224.40413),(66 222.639),(67 221.64139),(68 221.33472),(69 222.92847),(70 222.37016),(71 222.60341),(72 222.0811),(73 219.43414),(74 218.86458),(75 217.95103),(76 213.73264),(77 212.33057),(78 210.55766),(79 209.49628),
(1 109.29881),(2 137.3142),(3 153.29893),(4 163.19653),(5 172.21039),(6 178.56935),(7 184.55782),(8 190.88084),(9 197.50194),(10 200.70613),(11 205.40103),(12 209.29056),(13 212.90828),(14 216.21318),(15 219.21207),(16 222.06885),(17 223.205),(18 228.64717),(19 227.47678),(20 229.78592),(21 230.83388),(22 231.69353),(23 234.23178),(24 234.70654),(25 235.9589),(26 238.18399),(27 236.73654),(28 237.4262),(29 236.4899),(30 237.40096),(31 236.55927),(32 238.21625),(33 241.3649),(34 238.82578),(35 237.8085),(36 236.22067),(37 236.98715),(38 236.95265),(39 237.6691),(40 238.38812),(41 237.13766),(42 237.48175),(43 238.01082),(44 238.17892),(45 239.39317),(46 238.17114),(47 234.7563),(48 235.88472),(49 234.96497),(50 236.66348),(51 237.524),(52 238.56763),(53 239.39706),(54 238.83107),(55 239.34201),(56 239.22096),(57 239.80168),(58 235.70866),(59 234.39043),(60 234.65025),(61 232.80087),(62 229.50465),(63 228.80623),(64 226.56113),(65 226.71323),(66 225.6112),(67 225.14078),(68 226.62979),(69 225.385),(70 224.3332),(71 222.88866),(72 221.86708),(73 220.76384),(74 219.8734),(75 217.16446),(76 213.51065),(77 213.0837),(78 211.64119),(79 210.07942),
(1 103.6462),(2 128.88417),(3 146.60976),(4 156.44539),(5 166.78514),(6 173.09294),(7 179.97166),(8 183.80542),(9 188.8638),(10 195.52673),(11 201.11885),(12 206.70068),(13 210.52965),(14 213.20314),(15 218.78583),(16 222.97525),(17 224.01515),(18 230.2293),(19 231.70338),(20 232.99092),(21 235.17572),(22 235.74786),(23 239.2709),(24 240.12662),(25 241.5262),(26 242.05936),(27 241.28387),(28 241.0466),(29 240.61827),(30 238.9089),(31 238.84851),(32 239.6626),(33 239.93599),(34 237.2253),(35 236.6069),(36 236.26135),(37 235.24803),(38 233.48314),(39 235.34908),(40 237.21909),(41 234.42706),(42 236.58734),(43 236.82318),(44 234.39766),(45 234.29239),(46 232.6876),(47 231.43242),(48 234.70161),(49 231.56677),(50 231.15822),(51 231.86115),(52 232.86913),(53 232.97104),(54 232.68068),(55 232.84065),(56 232.94528),(57 232.64992),(58 230.37862),(59 228.104),(60 227.6562),(61 224.46349),(62 223.2574),(63 222.75237),(64 222.29529),(65 219.1857),(66 218.9743),(67 214.99222),(68 213.33734),(69 212.07092),(70 210.55962),(71 210.21959),(72 208.58171),(73 207.40903),(74 206.96283),(75 204.72467),(76 200.49673),(77 200.21642),(78 199.11339),(79 198.89175),
(1 106.67033),(2 134.06392),(3 150.2793),(4 158.63835),(5 165.98561),(6 174.32912),(7 179.38873),(8 185.29454),(9 189.05286),(10 195.91692),(11 200.45154),(12 204.94319),(13 207.19649),(14 209.61514),(15 214.39865),(16 213.67513),(17 214.03749),(18 214.50014),(19 216.99014),(20 218.65666),(21 219.38965),(22 217.23615),(23 219.62506),(24 218.89104),(25 220.02034),(26 220.27003),(27 219.63698),(28 217.89064),(29 216.35313),(30 217.32579),(31 217.47261),(32 216.80676),(33 219.28758),(34 218.86064),(35 216.38338),(36 215.90051),(37 215.24442),(38 215.2926),(39 215.61505),(40 214.00406),(41 213.59482),(42 214.30359),(43 216.25836),(44 214.73474),(45 213.89375),(46 212.98753),(47 212.4616),(48 215.29395),(49 214.96854),(50 214.59618),(51 215.41641),(52 216.60121),(53 216.0254),(54 214.1511),(55 213.98225),(56 212.98944),(57 213.19911),(58 213.61073),(59 211.12498),(60 210.52734),(61 210.73248),(62 210.62643),(63 211.47864),(64 211.30359),(65 211.12732),(66 210.38521),(67 210.1568),(68 208.42604),(69 206.51672),(70 204.28221),(71 205.06276),(72 204.97032),(73 205.68127),(74 205.7885),(75 203.7249),(76 200.72037),(77 199.22348),(78 200.81946),(79 198.72292),
(1 104.93089),(2 131.71204),(3 148.06552),(4 157.59448),(5 166.09134),(6 175.27277),(7 180.96582),(8 187.59041),(9 194.8691),(10 199.47977),(11 202.86772),(12 210.2669),(13 213.97758),(14 218.60597),(15 222.2734),(16 223.72981),(17 225.33456),(18 229.70465),(19 231.13062),(20 233.33757),(21 236.13522),(22 235.90771),(23 235.49318),(24 234.84462),(25 234.4244),(26 235.72336),(27 234.38971),(28 233.21292),(29 233.04633),(30 233.66934),(31 233.50476),(32 231.81256),(33 232.70778),(34 231.25221),(35 230.34415),(36 230.9339),(37 231.08762),(38 229.85504),(39 228.72713),(40 230.02835),(41 229.57045),(42 230.99959),(43 231.96506),(44 230.7927),(45 229.71117),(46 230.79034),(47 230.72098),(48 231.28455),(49 233.10188),(50 232.09596),(51 232.2538),(52 231.4363),(53 234.5537),(54 232.5773),(55 233.53389),(56 231.59113),(57 231.87517),(58 233.4517),(59 231.39127),(60 228.5086),(61 224.98907),(62 222.45546),(63 219.62448),(64 217.58537),(65 214.95323),(66 213.71208),(67 212.00632),(68 208.77463),(69 206.89938),(70 205.68365),(71 205.44888),(72 202.60408),(73 201.33125),(74 200.70964),(75 198.90558),(76 197.77878),(77 194.9458),(78 194.75221),(79 194.0526),
(1 104.36309),(2 130.38083),(3 147.11748),(4 154.27177),(5 163.1156),(6 170.793),(7 178.60887),(8 183.93324),(9 192.2189),(10 195.30768),(11 199.75858),(12 203.22224),(13 208.54008),(14 211.61554),(15 214.37988),(16 217.60503),(17 218.5289),(18 221.94875),(19 223.8859),(20 224.62233),(21 227.81758),(22 227.49525),(23 225.83951),(24 224.98979),(25 228.9095),(26 226.97421),(27 227.17474),(28 226.45087),(29 225.7183),(30 224.79259),(31 224.06451),(32 220.28656),(33 223.03629),(34 222.09167),(35 219.89865),(36 220.19923),(37 218.97304),(38 220.48007),(39 219.41829),(40 221.46053),(41 222.96042),(42 222.45743),(43 223.02438),(44 222.38652),(45 221.5443),(46 222.83694),(47 222.08078),(48 223.95096),(49 223.5503),(50 223.66072),(51 224.8308),(52 224.65166),(53 225.68233),(54 225.01889),(55 225.58482),(56 224.37627),(57 223.42654),(58 222.63889),(59 222.1186),(60 219.10387),(61 218.03937),(62 214.80713),(63 213.32843),(64 211.63431),(65 210.46901),(66 209.18924),(67 209.11479),(68 207.31831),(69 206.63916),(70 206.63634),(71 205.13364),(72 203.98724),(73 202.19125),(74 201.18236),(75 199.35123),(76 199.38243),(77 199.00867),(78 198.93849),(79 196.01933),
(1 102.3272),(2 127.53145),(3 144.71227),(4 152.74211),(5 162.00218),(6 168.4303),(7 175.45206),(8 182.49501),(9 190.49438),(10 196.45886),(11 200.6064),(12 205.66634),(13 212.81226),(14 216.11061),(15 221.679),(16 224.97635),(17 225.1795),(18 228.73863),(19 228.82834),(20 230.40982),(21 231.16685),(22 230.70596),(23 231.23567),(24 228.87405),(25 230.59335),(26 229.19502),(27 230.11392),(28 229.93642),(29 227.26047),(30 228.57048),(31 228.13324),(32 226.16809),(33 228.98611),(34 226.82535),(35 226.90825),(36 227.3755),(37 227.2313),(38 227.22595),(39 226.40118),(40 227.9127),(41 228.21222),(42 230.62022),(43 229.9193),(44 229.5089),(45 229.65475),(46 228.56319),(47 228.51608),(48 228.57248),(49 228.6671),(50 227.89034),(51 227.5106),(52 228.63664),(53 230.76799),(54 231.00362),(55 230.9138),(56 230.04706),(57 229.18774),(58 226.76866),(59 226.3874),(60 225.29959),(61 221.61209),(62 220.25471),(63 220.91518),(64 218.98477),(65 216.596),(66 216.2554),(67 215.7328),(68 212.72144),(69 212.3354),(70 210.13571),(71 208.48674),(72 208.55644),(73 204.82576),(74 203.19954),(75 202.61548),(76 199.08377),(77 197.66313),(78 198.15773),(79 196.11276),
(1 99.77903),(2 124.294876),(3 139.11055),(4 149.21031),(5 156.35002),(6 165.17822),(7 171.05272),(8 178.4507),(9 185.30754),(10 190.90219),(11 194.31387),(12 198.10278),(13 204.21356),(14 206.83832),(15 211.68134),(16 215.87247),(17 218.03864),(18 221.88539),(19 222.55016),(20 225.73163),(21 226.16347),(22 226.18408),(23 224.59012),(24 223.92705),(25 224.09865),(26 223.98341),(27 223.4174),(28 221.94957),(29 221.08055),(30 221.0126),(31 219.23363),(32 218.16582),(33 218.73587),(34 218.05025),(35 218.93372),(36 220.41339),(37 219.37326),(38 220.90761),(39 220.7161),(40 222.13593),(41 219.05467),(42 218.94806),(43 221.90236),(44 221.51112),(45 222.32526),(46 222.80557),(47 221.32697),(48 223.4861),(49 221.73627),(50 222.77286),(51 221.66237),(52 223.18945),(53 223.65685),(54 223.76315),(55 223.1116),(56 223.05363),(57 221.25839),(58 220.85306),(59 219.04791),(60 216.9003),(61 214.7538),(62 212.1027),(63 211.4148),(64 210.2928),(65 208.22894),(66 206.87932),(67 206.79694),(68 204.29773),(69 203.12805),(70 201.18443),(71 200.16296),(72 201.16776),(73 200.42525),(74 200.9224),(75 199.4321),(76 198.55995),(77 194.62686),(78 195.95491),(79 194.73126),
(1 100.39158),(2 126.02234),(3 143.28317),(4 152.3836),(5 162.9408),(6 169.72679),(7 179.01164),(8 185.27742),(9 192.13275),(10 197.77739),(11 201.76909),(12 206.1904),(13 210.82704),(14 215.73643),(15 220.83998),(16 224.16745),(17 225.50734),(18 232.26459),(19 232.75427),(20 235.14189),(21 236.66002),(22 235.5816),(23 234.39357),(24 233.44408),(25 233.44748),(26 233.52786),(27 235.36055),(28 234.03722),(29 234.47752),(30 233.96259),(31 233.61522),(32 233.877),(33 235.4417),(34 233.28244),(35 232.18541),(36 232.63542),(37 231.25671),(38 230.87798),(39 230.00725),(40 231.06882),(41 229.55005),(42 229.36757),(43 229.98811),(44 231.14772),(45 231.0441),(46 230.40031),(47 231.78796),(48 231.42859),(49 230.87183),(50 230.82263),(51 228.24745),(52 229.10268),(53 228.46046),(54 228.77473),(55 224.37048),(56 226.89323),(57 227.27802),(58 225.89983),(59 225.79628),(60 222.84125),(61 223.03923),(62 220.17941),(63 221.77483),(64 219.0014),(65 216.85904),(66 215.97148),(67 213.74138),(68 212.53712),(69 209.81773),(70 209.63544),(71 206.41948),(72 205.77916),(73 203.62701),(74 202.24828),(75 201.35986),(76 198.625),(77 196.67628),(78 198.19202),(79 195.71458),
(1 99.79475),(2 124.15732),(3 140.7893),(4 149.12064),(5 158.23116),(6 164.1502),(7 171.71901),(8 177.29482),(9 185.40182),(10 191.25812),(11 195.97287),(12 200.8972),(13 204.63805),(14 208.78476),(15 212.6604),(16 212.05861),(17 210.90727),(18 214.92256),(19 214.4726),(20 216.13416),(21 216.6605),(22 215.37675),(23 215.0667),(24 213.74532),(25 214.4861),(26 213.15712),(27 213.25735),(28 213.23193),(29 213.40503),(30 211.12352),(31 209.01974),(32 210.14343),(33 212.83324),(34 212.00299),(35 209.1997),(36 209.12218),(37 209.03339),(38 208.2674),(39 208.05476),(40 207.40945),(41 205.71176),(42 209.71085),(43 207.82083),(44 208.79414),(45 209.57616),(46 211.27937),(47 211.32652),(48 212.03409),(49 210.98991),(50 212.10115),(51 211.94533),(52 213.94775),(53 213.01279),(54 215.89246),(55 213.22516),(56 213.44374),(57 213.1857),(58 212.59135),(59 210.93901),(60 208.4154),(61 210.24457),(62 210.02638),(63 208.1714),(64 205.6577),(65 203.85352),(66 202.63141),(67 201.41933),(68 201.12149),(69 197.63344),(70 198.81047),(71 198.17416),(72 198.84305),(73 197.89597),(74 197.33438),(75 196.65561),(76 193.96967),(77 194.70032),(78 194.2141),(79 193.07144),
(1 99.62043),(2 124.33137),(3 141.38815),(4 148.89928),(5 159.39973),(6 166.5758),(7 171.99026),(8 178.30545),(9 184.0235),(10 190.22021),(11 194.07292),(12 198.48448),(13 201.79536),(14 205.54912),(15 207.68065),(16 211.32214),(17 213.64555),(18 216.28575),(19 217.91344),(20 220.36673),(21 220.56201),(22 221.4763),(23 223.04703),(24 220.3306),(25 223.34154),(26 222.51108),(27 222.07819),(28 221.93419),(29 221.33293),(30 221.70528),(31 221.56435),(32 220.29121),(33 220.75284),(34 218.2361),(35 216.31853),(36 218.49611),(37 218.9491),(38 218.55066),(39 216.97835),(40 216.80899),(41 216.99666),(42 216.62485),(43 215.39903),(44 217.49051),(45 217.71785),(46 218.69171),(47 218.88148),(48 219.99759),(49 219.16281),(50 218.27097),(51 218.79803),(52 219.69672),(53 219.52295),(54 217.92024),(55 218.15959),(56 217.16164),(57 216.11177),(58 214.7111),(59 211.9857),(60 210.91014),(61 209.151),(62 206.25294),(63 206.6648),(64 204.54747),(65 203.16858),(66 202.7222),(67 202.06528),(68 200.14142),(69 197.97914),(70 196.14714),(71 195.71513),(72 196.52522),(73 194.18913),(74 194.80528),(75 194.07051),(76 193.02051),(77 191.97557),(78 194.7752),(79 195.05353),
(1 98.47706),(2 120.83638),(3 138.1675),(4 147.72882),(5 156.10486),(6 164.53014),(7 172.15257),(8 177.32527),(9 184.15053),(10 189.526),(11 194.23451),(12 200.62741),(13 204.11292),(14 208.3179),(15 210.18256),(16 213.09473),(17 214.67993),(18 219.20886),(19 219.6396),(20 220.57256),(21 219.92406),(22 219.13927),(23 219.4289),(24 219.02501),(25 218.59373),(26 217.65779),(27 217.05426),(28 215.60344),(29 215.33302),(30 215.08296),(31 213.58844),(32 213.95195),(33 216.39595),(34 215.70012),(35 214.78476),(36 214.93192),(37 214.63696),(38 214.78558),(39 213.9386),(40 214.70909),(41 214.07729),(42 215.1375),(43 216.96704),(44 218.9609),(45 217.65404),(46 219.29771),(47 218.72093),(48 219.18234),(49 216.99919),(50 216.34766),(51 216.61514),(52 216.90651),(53 216.33437),(54 216.58606),(55 215.07956),(56 214.45946),(57 213.24634),(58 212.17863),(59 210.47716),(60 207.60323),(61 206.75218),(62 204.39548),(63 203.05704),(64 200.05843),(65 198.27847),(66 196.4315),(67 195.50078),(68 195.13249),(69 192.77702),(70 191.22777),(71 191.6165),(72 191.75562),(73 190.4152),(74 187.62752),(75 187.70801),(76 186.54416),(77 188.09706),(78 188.30132),(79 187.16954),
(1 97.09486),(2 118.863106),(3 135.71268),(4 144.47655),(5 151.24474),(6 159.66621),(7 166.54498),(8 171.24083),(9 178.22923),(10 184.22185),(11 188.2447),(12 190.84476),(13 196.2197),(14 200.70186),(15 202.31741),(16 204.71239),(17 206.02434),(18 208.92879),(19 208.64435),(20 211.16922),(21 210.14752),(22 209.46066),(23 209.08565),(24 206.77855),(25 206.28842),(26 205.6767),(27 205.82744),(28 205.72981),(29 206.72496),(30 205.50403),(31 206.5189),(32 207.46323),(33 208.09164),(34 208.00914),(35 210.66313),(36 207.88016),(37 208.51128),(38 208.47371),(39 211.05942),(40 210.24756),(41 211.60027),(42 210.11691),(43 211.12709),(44 212.26935),(45 213.30397),(46 213.52808),(47 212.90605),(48 215.27805),(49 212.50934),(50 213.47314),(51 214.1379),(52 214.50082),(53 213.82326),(54 213.157),(55 212.75082),(56 211.60672),(57 210.11919),(58 209.9829),(59 209.4676),(60 206.73026),(61 206.85698),(62 203.88342),(63 205.12077),(64 203.70139),(65 200.74364),(66 199.38979),(67 198.45534),(68 198.94963),(69 196.58237),(70 194.32965),(71 193.29958),(72 192.414),(73 191.74077),(74 189.9743),(75 187.42302),(76 187.98929),(77 186.81204),(78 187.43315),(79 184.55023),
