1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 432386.16),(2 1674917),(3 3623847.3),(4 6234372.5),(5 9296859),(6 12606337),(7 16028977),(8 19484614),(9 23545232),(10 27542736),(11 31627210),(12 36026012),(13 40828144),(14 46010916),(15 51673684),(16 57781676),(17 64517228),(18 71526060),(19 78580824),(20 85621690),(21 92265384),(22 98555384),(23 104533224),(24 110209880),(25 115574910),(26 120657770),(27 125079360),(28 129382056),(29 133978696),(30 138760940),(31 144133260),(32 149867250),(33 155532740),(34 161094800),(35 166982380),(36 173390240),(37 180857680),(38 188309760),(39 196345600),(40 204814460),(41 213527100),(42 222109620),(43 231156910),(44 240656460),(45 251220820),(46 262911820),(47 275538270),(48 289458500),(49 304869980),(50 320672800),(51 335268860),(52 349888830),(53 363873120),(54 378741020),(55 394534300),(56 411170430),(57 429607040),(58 448189440),(59 466394100),(60 483573980),(61 501690140),(62 519324400),(63 537924300),(64 556693570),(65 575319230),(66 594368600),(67 611857900),(68 628852160),(69 645859500),(70 661636350),(71 677702900),(72 695090300),(73 714512450),(74 734454000),(75 755209900),(76 775533060),(77 796151040),(78 815628600),(79 833647400),
(1 2195.03),(2 2640.634),(3 2750.3623),(4 2835.1475),(5 2946.5237),(6 3075.8313),(7 3160.1208),(8 3242.8828),(9 3303.4333),(10 3349.8462),(11 3367.3088),(12 3401.4138),(13 3418.1006),(14 3488.7466),(15 3525.01),(16 3534.1409),(17 3550.6062),(18 3514.4536),(19 3523.7722),(20 3556.2588),(21 3567.4917),(22 3626.3271),(23 3646.9792),(24 3649.2896),(25 3718.2698),(26 3687.4487),(27 3688.909),(28 3686.1313),(29 3681.5818),(30 3698.3076),(31 3762.651),(32 3736.774),(33 3739.621),(34 3737.0664),(35 3780.2275),(36 3777.4553),(37 3795.7805),(38 3859.2593),(39 3875.7754),(40 3887.3704),(41 3826.494),(42 3854.8962),(43 3872.3486),(44 3903.4995),(45 3932.9353),(46 3980.775),(47 3985.244),(48 3995.9539),(49 3944.0254),(50 3956.293),(51 3978.2727),(52 3956.6748),(53 3896.1204),(54 3916.998),(55 3914.6914),(56 3936.6016),(57 3934.4097),(58 3911.666),(59 3962.1914),(60 3900.7957),(61 3944.672),(62 3935.5664),(63 3953.9724),(64 3976.1846),(65 3948.418),(66 3928.9673),(67 3970.739),(68 4011.8718),(69 4018.8325),(70 3965.5056),(71 3992.1396),(72 3979.2454),(73 3947.999),(74 3962.899),(75 4002.2542),(76 4026.3293),(77 3994.6956),(78 3990.7542),(79 3978.8362),
(1 2125.6194),(2 2546.8862),(3 2741.2039),(4 2815.116),(5 2948.6104),(6 3036.9578),(7 3098.9233),(8 3185.814),(9 3276.8848),(10 3343.1877),(11 3410.7314),(12 3367.3096),(13 3486.662),(14 3502.553),(15 3548.542),(16 3539.0967),(17 3536.1597),(18 3546.2786),(19 3600.229),(20 3642.6255),(21 3677.7644),(22 3661.6548),(23 3640.2136),(24 3590.3374),(25 3587.367),(26 3610.6243),(27 3653.4407),(28 3618.2722),(29 3608.3108),(30 3636.4585),(31 3642.3),(32 3677.5999),(33 3645.9265),(34 3632.221),(35 3689.624),(36 3634.194),(37 3659.061),(38 3669.4836),(39 3704.1687),(40 3706.768),(41 3757.5188),(42 3744.3137),(43 3797.9468),(44 3799.3398),(45 3784.9692),(46 3767.8574),(47 3750.2905),(48 3805.5876),(49 3794.7297),(50 3723.8582),(51 3746.2568),(52 3764.526),(53 3766.1384),(54 3772.2368),(55 3820.1301),(56 3853.2031),(57 3854.9324),(58 3822.6094),(59 3831.994),(60 3894.9353),(61 3876.539),(62 3815.2073),(63 3860.0713),(64 3858.3862),(65 3778.1082),(66 3822.7715),(67 3841.3398),(68 3835.8516),(69 3819.68),(70 3806.2417),(71 3853.6047),(72 3854.623),(73 3857.0652),(74 3887.2607),(75 3902.4712),(76 3914.2861),(77 3943.4329),(78 3866.3083),(79 3859.5564),
(1 2051.003),(2 2427.333),(3 2634.6245),(4 2734.5337),(5 2786.5063),(6 2866.5605),(7 2938.5776),(8 3006.4302),(9 3074.3367),(10 3197.0454),(11 3217.7656),(12 3196.8816),(13 3274.7346),(14 3297.2944),(15 3341.2275),(16 3333.028),(17 3368.3894),(18 3376.1648),(19 3391.7815),(20 3455.311),(21 3455.1145),(22 3453.9358),(23 3493.4297),(24 3450.541),(25 3489.8901),(26 3510.038),(27 3521.18),(28 3512.763),(29 3533.8008),(30 3574.7966),(31 3612.4785),(32 3586.5544),(33 3616.955),(34 3644.5654),(35 3624.296),(36 3694.4888),(37 3728.4075),(38 3744.4153),(39 3800.7485),(40 3843.1265),(41 3855.0054),(42 3849.994),(43 3906.019),(44 3942.0493),(45 4000.1384),(46 4013.3694),(47 4035.9478),(48 3993.5808),(49 3933.2136),(50 3925.9644),(51 3956.583),(52 3956.5034),(53 3983.379),(54 3982.252),(55 3901.4937),(56 3922.4995),(57 3933.5708),(58 3885.9412),(59 3897.5361),(60 3901.5642),(61 3857.1753),(62 3845.3125),(63 3836.4265),(64 3801.2996),(65 3847.4023),(66 3829.4978),(67 3820.2354),(68 3822.6553),(69 3830.7874),(70 3826.4573),(71 3853.202),(72 3869.7764),(73 3861.401),(74 3855.5718),(75 3870.5813),(76 3867.2354),(77 3834.6248),(78 3792.7876),(79 3808.271),
(1 1948.4973),(2 2302.2112),(3 2429.8455),(4 2567.5598),(5 2670.2651),(6 2740.4954),(7 2797.4143),(8 2851.9785),(9 2898.9746),(10 2926.502),(11 2939.4956),(12 2981.4832),(13 3014.7378),(14 3058.0444),(15 3114.207),(16 3087.4282),(17 3139.5786),(18 3153.6355),(19 3141.198),(20 3221.5598),(21 3218.222),(22 3267.777),(23 3235.9653),(24 3235.9553),(25 3191.053),(26 3185.0542),(27 3214.6797),(28 3246.4802),(29 3258.0642),(30 3250.1824),(31 3305.6396),(32 3269.9841),(33 3305.2234),(34 3307.62),(35 3343.8657),(36 3365.2488),(37 3339.2007),(38 3391.5596),(39 3491.3718),(40 3512.3577),(41 3508.7544),(42 3501.6726),(43 3515.8804),(44 3519.148),(45 3501.9448),(46 3528.0188),(47 3552.3389),(48 3601.6565),(49 3650.9033),(50 3662.0474),(51 3663.5398),(52 3675.984),(53 3709.3767),(54 3669.773),(55 3677.6362),(56 3640.0295),(57 3680.352),(58 3687.4312),(59 3676.326),(60 3645.3323),(61 3612.5144),(62 3656.423),(63 3678.8936),(64 3693.3115),(65 3713.329),(66 3703.34),(67 3686.004),(68 3683.235),(69 3672.0874),(70 3671.802),(71 3613.0984),(72 3595.4504),(73 3623.2349),(74 3677.9124),(75 3644.4294),(76 3615.782),(77 3602.882),(78 3609.4016),(79 3595.2402),
(1 1969.5372),(2 2375.889),(3 2552.5828),(4 2654.796),(5 2789.3296),(6 2840.731),(7 2904.214),(8 2985.0576),(9 3060.647),(10 3121.0317),(11 3187.9963),(12 3158.7842),(13 3228.4067),(14 3257.2358),(15 3344.342),(16 3307.944),(17 3327.7334),(18 3368.4873),(19 3412.7122),(20 3469.1995),(21 3470.8223),(22 3497.09),(23 3511.4841),(24 3453.7014),(25 3459.7456),(26 3427.0083),(27 3457.2075),(28 3413.7654),(29 3446.309),(30 3441.4087),(31 3458.87),(32 3486.4702),(33 3479.406),(34 3417.6077),(35 3442.27),(36 3494.9158),(37 3441.8145),(38 3458.0154),(39 3511.4014),(40 3523.2036),(41 3519.408),(42 3490.0723),(43 3504.0737),(44 3514.326),(45 3494.3967),(46 3488.9263),(47 3495.2349),(48 3490.585),(49 3443.8389),(50 3448.7551),(51 3462.6501),(52 3488.5403),(53 3523.6096),(54 3493.3066),(55 3535.6675),(56 3525.2075),(57 3512.1848),(58 3543.4592),(59 3522.52),(60 3574.3645),(61 3562.0305),(62 3590.519),(63 3556.6545),(64 3603.9497),(65 3541.6228),(66 3607.1265),(67 3573.7),(68 3580.1482),(69 3575.5745),(70 3613.1157),(71 3614.6084),(72 3634.778),(73 3612.3174),(74 3676.943),(75 3667.96),(76 3661.251),(77 3689.632),(78 3696.3887),(79 3633.753),
(1 1880.0209),(2 2232.1138),(3 2390.6877),(4 2495.984),(5 2570.7703),(6 2667.198),(7 2706.8838),(8 2801.3284),(9 2849.2256),(10 2938.2427),(11 3021.0073),(12 3014.5088),(13 3051.1843),(14 3069.9307),(15 3147.354),(16 3129.0042),(17 3151.5505),(18 3134.7732),(19 3180.252),(20 3206.0718),(21 3235.7583),(22 3272.1152),(23 3297.7769),(24 3293.7576),(25 3325.3965),(26 3301.1182),(27 3325.072),(28 3310.2827),(29 3325.7195),(30 3320.1643),(31 3375.5562),(32 3429.5093),(33 3417.198),(34 3414.0527),(35 3427.4658),(36 3485.8865),(37 3511.6611),(38 3568.0146),(39 3621.4978),(40 3665.8625),(41 3656.2039),(42 3661.597),(43 3686.9001),(44 3676.8447),(45 3681.0168),(46 3676.1978),(47 3716.286),(48 3734.0957),(49 3698.5913),(50 3701.9053),(51 3750.5254),(52 3703.598),(53 3723.9695),(54 3716.1465),(55 3658.28),(56 3648.3652),(57 3622.5935),(58 3612.0815),(59 3600.388),(60 3594.2034),(61 3585.8223),(62 3500.6938),(63 3599.885),(64 3596.0188),(65 3571.2732),(66 3589.6045),(67 3567.0234),(68 3549.5706),(69 3503.477),(70 3514.9993),(71 3513.9646),(72 3489.1812),(73 3507.8088),(74 3509.6724),(75 3576.7712),(76 3566.673),(77 3516.1936),(78 3600.3816),(79 3538.9836),
(1 1853.3623),(2 2222.1072),(3 2353.7334),(4 2428.6895),(5 2500.6675),(6 2588.548),(7 2643.7773),(8 2693.7136),(9 2730.0474),(10 2794.6724),(11 2844.917),(12 2827.0657),(13 2918.767),(14 2890.671),(15 3003.9978),(16 3000.3657),(17 3008.4421),(18 3048.652),(19 3043.3726),(20 3138.0132),(21 3148.0498),(22 3155.684),(23 3199.2957),(24 3212.0034),(25 3164.4976),(26 3160.247),(27 3200.6052),(28 3161.3035),(29 3151.2268),(30 3189.7954),(31 3193.9172),(32 3185.4038),(33 3264.5935),(34 3247.7256),(35 3301.9778),(36 3279.6958),(37 3325.594),(38 3347.6748),(39 3376.0295),(40 3422.2876),(41 3443.1887),(42 3423.0251),(43 3450.2893),(44 3415.1523),(45 3412.6013),(46 3453.8416),(47 3478.558),(48 3425.8103),(49 3468.8604),(50 3480.8618),(51 3504.6826),(52 3540.5913),(53 3541.39),(54 3497.521),(55 3503.2148),(56 3512.054),(57 3499.2969),(58 3530.5576),(59 3518.3923),(60 3526.8665),(61 3541.4478),(62 3555.3374),(63 3521.076),(64 3561.5002),(65 3501.814),(66 3536.2236),(67 3498.7742),(68 3497.9563),(69 3477.369),(70 3489.266),(71 3425.9382),(72 3421.0657),(73 3408.1565),(74 3420.095),(75 3450.462),(76 3411.0144),(77 3394.0488),(78 3438.6475),(79 3469.3677),
(1 1749.5684),(2 2113.1152),(3 2240.5938),(4 2327.6826),(5 2375.1829),(6 2470.2764),(7 2536.045),(8 2610.8206),(9 2672.06),(10 2710.0088),(11 2720.1294),(12 2747.5708),(13 2768.7405),(14 2758.0813),(15 2821.879),(16 2848.0713),(17 2853.7341),(18 2863.1763),(19 2858.69),(20 2903.5574),(21 2913.8748),(22 2943.7188),(23 2952.9592),(24 2941.2668),(25 2955.7307),(26 2982.0903),(27 2968.9485),(28 2972.901),(29 2990.6287),(30 2989.0579),(31 3020.9573),(32 3026.0432),(33 2985.4756),(34 2991.0837),(35 3033.294),(36 3010.8213),(37 3015.7437),(38 3019.8523),(39 3087.2214),(40 3072.2986),(41 3060.9094),(42 3055.439),(43 3081.5835),(44 3097.4614),(45 3105.8103),(46 3054.4954),(47 3111.6013),(48 3119.4507),(49 3146.9849),(50 3099.6711),(51 3107.6401),(52 3058.4983),(53 3108.6553),(54 3114.714),(55 3168.1897),(56 3190.5242),(57 3182.7815),(58 3164.1243),(59 3115.706),(60 3135.0293),(61 3125.39),(62 3134.7112),(63 3153.926),(64 3158.3132),(65 3129.6335),(66 3136.1887),(67 3142.5457),(68 3157.572),(69 3211.8733),(70 3258.1277),(71 3194.7354),(72 3236.8435),(73 3220.6838),(74 3253.8748),(75 3331.9958),(76 3301.117),(77 3328.637),(78 3351.959),(79 3367.9807),
(1 1741.2299),(2 2096.6194),(3 2225.5137),(4 2299.75),(5 2323.047),(6 2394.005),(7 2455.9453),(8 2546.621),(9 2593.4175),(10 2629.0828),(11 2675.8486),(12 2704.8628),(13 2700.6628),(14 2747.7349),(15 2796.22),(16 2770.9243),(17 2802.5078),(18 2855.1382),(19 2887.3076),(20 2886.031),(21 2904.5981),(22 2946.8792),(23 2999.1602),(24 2967.4219),(25 2961.2734),(26 2990.3667),(27 3049.881),(28 3044.7075),(29 3072.0542),(30 3048.268),(31 3052.2822),(32 3051.2322),(33 3075.3232),(34 3111.9534),(35 3096.413),(36 3148.5317),(37 3226.0452),(38 3206.7256),(39 3252.3074),(40 3291.0842),(41 3242.3477),(42 3296.398),(43 3345.4124),(44 3367.0313),(45 3380.1477),(46 3372.0164),(47 3373.0012),(48 3393.4114),(49 3405.3108),(50 3370.4634),(51 3370.3198),(52 3356.6055),(53 3348.8433),(54 3331.8918),(55 3350.702),(56 3397.0417),(57 3330.4539),(58 3366.182),(59 3286.7537),(60 3337.5671),(61 3299.7937),(62 3298.4575),(63 3270.4722),(64 3220.5198),(65 3219.1614),(66 3236.5325),(67 3211.2292),(68 3186.0396),(69 3208.7979),(70 3213.257),(71 3237.011),(72 3182.6777),(73 3185.9734),(74 3220.3306),(75 3248.011),(76 3247.6091),(77 3247.5737),(78 3282.6584),(79 3271.4614),
(1 1648.3118),(2 2025.9336),(3 2137.281),(4 2267.268),(5 2333.5208),(6 2363.383),(7 2441.4167),(8 2448.734),(9 2531.542),(10 2543.0938),(11 2576.756),(12 2575.1404),(13 2623.1563),(14 2659.9568),(15 2714.6172),(16 2706.0337),(17 2684.922),(18 2685.6353),(19 2707.0369),(20 2751.0793),(21 2758.0122),(22 2790.3284),(23 2864.8892),(24 2835.1357),(25 2878.6877),(26 2926.916),(27 2911.398),(28 2889.1428),(29 2924.727),(30 2940.8252),(31 2932.515),(32 2946.6775),(33 2981.1506),(34 3007.4094),(35 3012.393),(36 2997.1729),(37 3056.3152),(38 3055.4915),(39 3131.106),(40 3163.0037),(41 3138.9226),(42 3165.8345),(43 3174.3677),(44 3216.2734),(45 3221.6624),(46 3224.5557),(47 3194.7966),(48 3205.9607),(49 3188.079),(50 3164.2998),(51 3164.0857),(52 3192.183),(53 3213.3074),(54 3213.5422),(55 3178.277),(56 3185.139),(57 3187.3564),(58 3208.0686),(59 3179.0896),(60 3159.3982),(61 3150.808),(62 3091.1074),(63 3164.8838),(64 3136.922),(65 3126.2266),(66 3154.7537),(67 3136.9697),(68 3112.72),(69 3191.8123),(70 3181.7605),(71 3200.272),(72 3159.342),(73 3161.6882),(74 3174.1848),(75 3188.534),(76 3178.5305),(77 3223.964),(78 3225.1204),(79 3250.021),
(1 1615.3265),(2 1931.3461),(3 2065.974),(4 2189.3875),(5 2275.6343),(6 2316.0535),(7 2376.7346),(8 2455.6792),(9 2471.2813),(10 2513.7617),(11 2561.396),(12 2596.927),(13 2629.6274),(14 2631.6897),(15 2683.3445),(16 2691.153),(17 2653.9712),(18 2681.649),(19 2722.602),(20 2717.766),(21 2713.6633),(22 2732.6536),(23 2735.374),(24 2739.1604),(25 2779.7405),(26 2763.5552),(27 2756.9063),(28 2816.0547),(29 2801.0435),(30 2809.383),(31 2786.1997),(32 2791.7095),(33 2779.7324),(34 2830.5398),(35 2848.0286),(36 2834.1855),(37 2846.147),(38 2842.9172),(39 2889.6917),(40 2904.379),(41 2935.2966),(42 2955.8552),(43 2934.8362),(44 2993.7776),(45 3009.8706),(46 3032.7883),(47 3027.5432),(48 3027.8801),(49 2989.265),(50 2993.2002),(51 3000.3872),(52 3024.6233),(53 3047.371),(54 3009.146),(55 3023.892),(56 3001.3132),(57 2999.9778),(58 3015.697),(59 3027.4548),(60 3029.5164),(61 2989.3647),(62 2980.8218),(63 3025.932),(64 2997.499),(65 3019.3438),(66 3074.5146),(67 3046.4534),(68 3029.5444),(69 3018.07),(70 3026.2773),(71 3014.9456),(72 3011.2822),(73 3079.3894),(74 3050.699),(75 3086.0938),(76 3085.9404),(77 3130.4634),(78 3141.2432),(79 3196.5503),
(1 1576.1578),(2 1884.7335),(3 2035.2854),(4 2109.0825),(5 2186.0088),(6 2265.5886),(7 2305.2998),(8 2381.1614),(9 2427.0889),(10 2459.9326),(11 2520.3628),(12 2519.2124),(13 2581.0547),(14 2565.327),(15 2620.234),(16 2605.3962),(17 2601.741),(18 2606.923),(19 2601.0784),(20 2619.6824),(21 2638.5671),(22 2648.082),(23 2698.2979),(24 2712.9238),(25 2710.9216),(26 2718.7175),(27 2711.425),(28 2727.5342),(29 2734.9775),(30 2745.5308),(31 2798.1091),(32 2796.5928),(33 2817.0747),(34 2878.8308),(35 2899.848),(36 2919.1873),(37 2961.0442),(38 2973.5974),(39 3053.3516),(40 3048.2231),(41 3081.0625),(42 3095.3855),(43 3182.394),(44 3185.6816),(45 3202.4553),(46 3194.99),(47 3226.7913),(48 3217.8508),(49 3190.0815),(50 3193.4023),(51 3200.8293),(52 3175.4844),(53 3149.634),(54 3147.4148),(55 3138.0037),(56 3153.0503),(57 3105.7554),(58 3094.8223),(59 3091.7336),(60 3064.9534),(61 3057.1519),(62 3032.6975),(63 3103.2358),(64 3046.3413),(65 3043.1226),(66 3021.9304),(67 3004.2937),(68 3030.0596),(69 3006.2512),(70 3046.105),(71 3034.5059),(72 3031.3162),(73 3026.231),(74 2994.9053),(75 2986.1875),(76 3054.0684),(77 3008.0305),(78 3019.2163),(79 3061.5103),
(1 1536.4636),(2 1848.0182),(3 1980.7917),(4 2040.5768),(5 2112.4087),(6 2208.2556),(7 2225.4631),(8 2287.7263),(9 2300.2295),(10 2350.4749),(11 2379.7249),(12 2355.713),(13 2390.6504),(14 2392.6619),(15 2440.8953),(16 2425.4858),(17 2435.2012),(18 2452.8455),(19 2457.224),(20 2465.9448),(21 2481.4194),(22 2437.8733),(23 2476.1238),(24 2466.29),(25 2462.2852),(26 2452.9788),(27 2430.5627),(28 2477.143),(29 2491.0713),(30 2508.8442),(31 2522.6865),(32 2552.0503),(33 2569.2168),(34 2591.921),(35 2609.4648),(36 2604.2195),(37 2612.8787),(38 2642.59),(39 2661.5818),(40 2683.1821),(41 2661.2832),(42 2706.5352),(43 2723.5962),(44 2740.9448),(45 2755.7283),(46 2747.7432),(47 2775.2437),(48 2780.6877),(49 2768.4094),(50 2737.587),(51 2773.5496),(52 2759.9705),(53 2751.2705),(54 2784.8052),(55 2817.3623),(56 2814.0022),(57 2788.6096),(58 2799.9688),(59 2781.8948),(60 2798.5598),(61 2810.573),(62 2840.2793),(63 2828.9648),(64 2847.4138),(65 2852.0994),(66 2845.8513),(67 2837.4895),(68 2859.2834),(69 2847.6492),(70 2864.5703),(71 2893.32),(72 2891.524),(73 2912.6917),(74 2918.288),(75 2984.444),(76 2940.1567),(77 2920.798),(78 2909.2021),(79 2953.708),
(1 1477.0645),(2 1740.333),(3 1871.3916),(4 2006.3876),(5 2086.3154),(6 2171.6438),(7 2181.597),(8 2239.637),(9 2307.9717),(10 2358.6577),(11 2382.952),(12 2404.952),(13 2419.9084),(14 2448.5884),(15 2479.36),(16 2481.2012),(17 2476.4563),(18 2474.5427),(19 2471.2986),(20 2491.142),(21 2489.1902),(22 2465.894),(23 2460.9546),(24 2475.5508),(25 2443.6719),(26 2475.4995),(27 2496.8145),(28 2467.5876),(29 2522.081),(30 2529.2688),(31 2556.0823),(32 2547.839),(33 2556.6016),(34 2560.0293),(35 2558.558),(36 2548.0142),(37 2571.258),(38 2560.1748),(39 2599.3418),(40 2618.6584),(41 2590.3367),(42 2638.4111),(43 2646.0159),(44 2655.3728),(45 2688.1616),(46 2719.1753),(47 2736.8552),(48 2699.4668),(49 2684.918),(50 2683.6743),(51 2685.3735),(52 2639.261),(53 2649.1018),(54 2683.9045),(55 2692.102),(56 2680.5535),(57 2673.751),(58 2701.7466),(59 2720.749),(60 2722.3418),(61 2750.7854),(62 2741.7698),(63 2732.6843),(64 2743.3408),(65 2731.886),(66 2713.0215),(67 2745.9304),(68 2729.8674),(69 2760.4502),(70 2746.5974),(71 2749.8496),(72 2769.2688),(73 2774.2246),(74 2784.3882),(75 2784.0845),(76 2790.0444),(77 2827.4065),(78 2827.1472),(79 2818.7568),
(1 1460.2524),(2 1790.8815),(3 1871.5782),(4 1979.9507),(5 2032.7623),(6 2152.3289),(7 2126.8118),(8 2140.8196),(9 2219.8953),(10 2251.753),(11 2245.3281),(12 2281.0767),(13 2335.7708),(14 2382.738),(15 2392.944),(16 2394.2031),(17 2375.824),(18 2398.9604),(19 2387.722),(20 2432.327),(21 2483.6196),(22 2432.8557),(23 2475.8347),(24 2478.287),(25 2476.933),(26 2441.309),(27 2451.7073),(28 2437.6892),(29 2472.9414),(30 2499.9946),(31 2530.9023),(32 2581.0938),(33 2609.4275),(34 2634.5247),(35 2609.3582),(36 2629.712),(37 2673.9746),(38 2682.957),(39 2721.251),(40 2726.4668),(41 2756.6785),(42 2777.0725),(43 2771.6519),(44 2790.3716),(45 2793.2488),(46 2806.95),(47 2835.077),(48 2881.8396),(49 2880.1433),(50 2874.7856),(51 2891.19),(52 2902.5872),(53 2894.09),(54 2866.9724),(55 2852.0762),(56 2850.0066),(57 2835.223),(58 2834.6738),(59 2809.4531),(60 2811.4355),(61 2826.0625),(62 2819.3599),(63 2776.7917),(64 2790.7993),(65 2757.5906),(66 2736.3318),(67 2715.5354),(68 2753.9832),(69 2741.1873),(70 2725.7478),(71 2693.647),(72 2717.891),(73 2719.5955),(74 2718.1287),(75 2724.1672),(76 2718.4063),(77 2729.1892),(78 2707.647),(79 2709.8208),
(1 1407.6919),(2 1671.5924),(3 1776.0789),(4 1882.6721),(5 1929.4397),(6 2038.6393),(7 2069.3176),(8 2106.2725),(9 2183.798),(10 2187.378),(11 2204.1409),(12 2232.022),(13 2291.2546),(14 2314.0476),(15 2354.3672),(16 2335.3342),(17 2349.969),(18 2354.8252),(19 2349.196),(20 2353.129),(21 2339.5884),(22 2361.5583),(23 2366.9573),(24 2369.0354),(25 2364.321),(26 2364.6274),(27 2373.1567),(28 2391.9285),(29 2390.936),(30 2385.3445),(31 2390.455),(32 2397.2888),(33 2417.704),(34 2423.7432),(35 2442.5203),(36 2420.0522),(37 2459.6362),(38 2465.362),(39 2497.0603),(40 2475.193),(41 2472.631),(42 2527.8413),(43 2524.833),(44 2532.9807),(45 2577.8032),(46 2615.3113),(47 2651.513),(48 2686.655),(49 2652.3147),(50 2658.5767),(51 2660.7456),(52 2673.7148),(53 2629.1846),(54 2645.7559),(55 2639.9697),(56 2640.6187),(57 2649.1516),(58 2648.795),(59 2675.0593),(60 2659.5764),(61 2632.9736),(62 2615.4558),(63 2651.94),(64 2622.5896),(65 2629.1152),(66 2647.1252),(67 2649.3362),(68 2689.008),(69 2667.2437),(70 2674.3462),(71 2679.886),(72 2671.3176),(73 2662.3074),(74 2706.401),(75 2687.5518),(76 2673.5146),(77 2680.565),(78 2709.0022),(79 2694.354),
