1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 182213.13),(2 667266.56),(3 1438462.1),(4 2441031.5),(5 3599467.3),(6 4935440.5),(7 6388870.5),(8 7955724.5),(9 9629229),(10 11321773),(11 12964251),(12 14694816),(13 16535397),(14 18594666),(15 20802070),(16 23141662),(17 25647750),(18 28206742),(19 30909590),(20 33700350),(21 36620532),(22 39861908),(23 43354012),(24 47102348),(25 51183956),(26 55287684),(27 59520252),(28 63900020),(29 68925064),(30 74950440),(31 82186490),(32 90337370),(33 98323030),(34 106546504),(35 115123256),(36 123917530),(37 133097660),(38 142282300),(39 151599220),(40 161342510),(41 170954190),(42 180980860),(43 191133000),(44 200980590),(45 211368960),(46 221447630),(47 231930420),(48 242176750),(49 252710530),(50 262518800),(51 272119520),(52 280696500),(53 288894300),(54 296926100),(55 305202000),(56 313332580),(57 321929380),(58 330092130),(59 338061020),(60 345782240),(61 353467420),(62 360411680),(63 367299100),(64 373212160),(65 379160220),(66 384839070),(67 390397800),(68 395438240),(69 400808480),(70 406129540),(71 411518560),(72 416028200),(73 421196500),(74 426008480),(75 430929060),(76 435337730),(77 439562750),(78 442947330),(79 445867520),
(1 41.66688),(2 46.68358),(3 49.79529),(4 52.707623),(5 55.480732),(6 57.433086),(7 58.838364),(8 60.975983),(9 62.40298),(10 64.76493),(11 66.30343),(12 66.984245),(13 69.11384),(14 69.425224),(15 69.34808),(16 69.8538),(17 71.39612),(18 71.0488),(19 70.56838),(20 72.38874),(21 72.82553),(22 72.98096),(23 73.80865),(24 74.58805),(25 74.73825),(26 75.3243),(27 75.5411),(28 75.12319),(29 76.735016),(30 76.189476),(31 77.1507),(32 76.826546),(33 76.919975),(34 78.40181),(35 79.090454),(36 79.2293),(37 80.62817),(38 81.83504),(39 81.55987),(40 82.08488),(41 82.64291),(42 83.128334),(43 83.528946),(44 84.10993),(45 84.5249),(46 84.52991),(47 84.63523),(48 85.839294),(49 85.823456),(50 86.39344),(51 86.57712),(52 86.055305),(53 86.14845),(54 85.80638),(55 85.645706),(56 85.127525),(57 85.93101),(58 85.16085),(59 84.15292),(60 84.29076),(61 83.67183),(62 83.29571),(63 83.113464),(64 83.04911),(65 82.727135),(66 83.35246),(67 83.7423),(68 84.31531),(69 84.673805),(70 84.21397),(71 84.37651),(72 84.40215),(73 86.269745),(74 86.95638),(75 86.50457),(76 87.77625),(77 87.19293),(78 88.22856),(79 87.79395),
(1 41.799564),(2 47.151745),(3 49.780205),(4 53.003838),(5 55.306812),(6 57.97564),(7 60.225998),(8 61.08203),(9 63.83509),(10 65.45155),(11 66.943344),(12 68.04312),(13 69.952095),(14 70.82007),(15 71.2409),(16 72.00088),(17 73.07796),(18 72.78603),(19 72.89592),(20 73.75204),(21 73.119644),(22 73.479965),(23 73.824615),(24 74.632774),(25 74.29424),(26 74.22414),(27 73.55989),(28 74.10264),(29 75.26685),(30 76.0781),(31 76.62875),(32 77.19522),(33 77.91068),(34 78.55125),(35 78.734276),(36 79.36799),(37 79.7298),(38 80.47392),(39 81.3159),(40 81.943),(41 81.90396),(42 82.407135),(43 83.366325),(44 82.990456),(45 83.66954),(46 83.14888),(47 84.44819),(48 85.498),(49 86.19305),(50 86.79343),(51 87.03874),(52 87.49489),(53 87.894684),(54 87.65861),(55 87.260735),(56 87.54204),(57 87.093925),(58 87.09973),(59 87.64823),(60 87.148994),(61 86.644966),(62 86.44665),(63 85.72669),(64 86.269424),(65 86.00651),(66 87.211685),(67 86.689),(68 87.049416),(69 87.17588),(70 86.92822),(71 87.090096),(72 87.64384),(73 87.65636),(74 88.124535),(75 87.58504),(76 89.03483),(77 88.285736),(78 88.51384),(79 88.997635),
(1 41.900944),(2 46.884037),(3 49.769684),(4 52.995514),(5 55.41878),(6 58.389847),(7 60.11427),(8 61.449997),(9 63.178886),(10 65.31259),(11 66.50056),(12 68.84877),(13 68.84079),(14 70.004814),(15 70.38777),(16 70.56081),(17 71.14095),(18 71.25621),(19 72.079834),(20 72.36417),(21 72.53539),(22 72.78456),(23 72.76175),(24 73.802155),(25 73.80235),(26 73.63035),(27 74.05248),(28 74.03463),(29 74.14572),(30 75.275986),(31 75.153),(32 75.74303),(33 76.30946),(34 76.69399),(35 77.47799),(36 78.350525),(37 79.51491),(38 79.93783),(39 80.44758),(40 80.12073),(41 81.479805),(42 82.08026),(43 82.02364),(44 83.06187),(45 82.634926),(46 82.912476),(47 84.04589),(48 84.45716),(49 85.07731),(50 86.2808),(51 86.075035),(52 87.38938),(53 87.2907),(54 87.993256),(55 88.082306),(56 88.02185),(57 87.48894),(58 87.3514),(59 86.775055),(60 86.61258),(61 87.020164),(62 87.03769),(63 86.65818),(64 86.21613),(65 86.80522),(66 87.09738),(67 87.56972),(68 87.48752),(69 87.92235),(70 87.95594),(71 88.938614),(72 89.57151),(73 90.214516),(74 90.322495),(75 90.76126),(76 91.65786),(77 92.47738),(78 92.50736),(79 91.75835),
(1 41.18558),(2 46.24827),(3 49.802197),(4 52.9139),(5 55.808132),(6 58.556118),(7 60.629158),(8 62.45592),(9 63.276985),(10 66.56103),(11 67.55118),(12 69.839096),(13 71.30199),(14 71.60614),(15 71.64449),(16 72.81422),(17 73.22401),(18 73.79471),(19 74.227806),(20 74.17722),(21 74.741844),(22 74.52026),(23 75.26244),(24 75.539276),(25 75.4025),(26 75.125984),(27 75.256),(28 75.49721),(29 76.63662),(30 77.24471),(31 77.29176),(32 77.95763),(33 78.76489),(34 79.220505),(35 79.23243),(36 80.061584),(37 80.1989),(38 81.54844),(39 81.026794),(40 81.1968),(41 83.18947),(42 83.04287),(43 83.16745),(44 83.635475),(45 83.67704),(46 83.74393),(47 84.42244),(48 85.35035),(49 86.792755),(50 87.032),(51 86.82191),(52 87.22036),(53 87.309204),(54 87.080246),(55 86.52181),(56 86.700096),(57 86.0674),(58 85.53179),(59 84.52698),(60 85.12284),(61 85.352135),(62 85.2012),(63 84.17297),(64 84.18951),(65 84.66278),(66 84.542076),(67 83.95692),(68 84.2478),(69 84.59164),(70 84.647514),(71 85.16384),(72 85.681755),(73 86.77284),(74 87.19576),(75 86.50237),(76 87.494736),(77 87.45516),(78 88.16724),(79 89.07684),
(1 40.923004),(2 46.70966),(3 48.697315),(4 52.22302),(5 54.529247),(6 57.147022),(7 58.808704),(8 59.89643),(9 62.303738),(10 63.53808),(11 65.51854),(12 66.93307),(13 68.57645),(14 68.99404),(15 69.34785),(16 70.285904),(17 71.06655),(18 70.641396),(19 71.65258),(20 71.61983),(21 72.60366),(22 72.414345),(23 72.89925),(24 73.3638),(25 73.16311),(26 73.84005),(27 73.13939),(28 73.7953),(29 75.10106),(30 75.25337),(31 75.34121),(32 75.912155),(33 76.29369),(34 77.08882),(35 77.30448),(36 78.44149),(37 78.9091),(38 79.86956),(39 79.452736),(40 81.100266),(41 80.24162),(42 81.191284),(43 81.82422),(44 82.84072),(45 82.728134),(46 83.30758),(47 83.89301),(48 85.45938),(49 85.73468),(50 87.00542),(51 86.65561),(52 86.97983),(53 86.6225),(54 86.9553),(55 86.959274),(56 86.92951),(57 87.385185),(58 86.83177),(59 86.790985),(60 87.109),(61 86.738335),(62 86.699646),(63 85.771736),(64 85.49476),(65 85.5258),(66 85.81459),(67 86.58481),(68 87.52118),(69 87.413475),(70 87.46929),(71 88.46321),(72 89.071335),(73 89.03502),(74 89.65892),(75 89.880486),(76 90.29518),(77 90.6936),(78 90.522484),(79 90.6367),
(1 40.41147),(2 46.02681),(3 48.22195),(4 51.06688),(5 53.627384),(6 56.542423),(7 57.91764),(8 58.959038),(9 60.83401),(10 62.913105),(11 64.833145),(12 66.66955),(13 67.51204),(14 67.371796),(15 66.94665),(16 67.72927),(17 68.50567),(18 68.74772),(19 69.10393),(20 69.336685),(21 69.27345),(22 69.663956),(23 70.07292),(24 70.66195),(25 70.91532),(26 70.99861),(27 71.077484),(28 71.155975),(29 71.833046),(30 72.08423),(31 72.5693),(32 72.50447),(33 73.03547),(34 73.647156),(35 74.79605),(36 75.96719),(37 76.64099),(38 76.70476),(39 76.76491),(40 77.59709),(41 77.6686),(42 78.11936),(43 78.29958),(44 79.25587),(45 79.28494),(46 79.75898),(47 80.28573),(48 80.800575),(49 81.75289),(50 82.16248),(51 82.79882),(52 83.81846),(53 84.15881),(54 83.89534),(55 84.84339),(56 84.12828),(57 83.65399),(58 83.704834),(59 84.08355),(60 83.615746),(61 84.241035),(62 83.42698),(63 82.682465),(64 82.71199),(65 83.00677),(66 82.81578),(67 83.40889),(68 83.117),(69 82.517944),(70 83.042816),(71 83.7232),(72 84.06204),(73 84.81263),(74 84.97882),(75 85.80199),(76 86.475815),(77 86.85585),(78 87.04997),(79 88.08945),
(1 41.042908),(2 45.922802),(3 48.507412),(4 51.795963),(5 54.39966),(6 56.409138),(7 58.017277),(8 59.246937),(9 61.26373),(10 63.308136),(11 65.27185),(12 66.22531),(13 67.62107),(14 68.20288),(15 68.66298),(16 69.46775),(17 70.02906),(18 69.80543),(19 70.64869),(20 70.922386),(21 70.7635),(22 71.83607),(23 71.894875),(24 72.98326),(25 73.58468),(26 73.99401),(27 73.8148),(28 74.64428),(29 74.966354),(30 76.08994),(31 75.83885),(32 76.61963),(33 76.77104),(34 77.4475),(35 78.16493),(36 78.26576),(37 78.95791),(38 79.083786),(39 79.18759),(40 79.95516),(41 80.08097),(42 80.33636),(43 81.917595),(44 81.65431),(45 82.008514),(46 82.07148),(47 83.12075),(48 83.869484),(49 84.316315),(50 84.808044),(51 84.91096),(52 85.24501),(53 84.417694),(54 84.006874),(55 84.247986),(56 84.06479),(57 83.6884),(58 83.100266),(59 82.65846),(60 82.31595),(61 82.15774),(62 81.99301),(63 81.783226),(64 82.16579),(65 82.16234),(66 82.52348),(67 83.69664),(68 83.25476),(69 84.46522),(70 84.24893),(71 85.05733),(72 85.06189),(73 85.56349),(74 85.78612),(75 86.9158),(76 87.43234),(77 87.3917),(78 88.36296),(79 87.875465),
(1 39.66044),(2 44.705803),(3 48.26204),(4 50.649925),(5 52.70034),(6 55.128986),(7 57.033558),(8 58.71749),(9 60.499123),(10 61.758934),(11 63.601734),(12 65.096725),(13 66.39943),(14 67.40547),(15 67.414116),(16 67.63393),(17 68.59304),(18 69.38464),(19 69.05132),(20 69.32147),(21 69.84136),(22 70.10406),(23 71.01865),(24 71.31776),(25 71.34503),(26 71.982796),(27 71.44575),(28 72.297134),(29 72.414894),(30 73.140076),(31 73.15313),(32 74.507744),(33 74.90014),(34 74.74645),(35 75.05006),(36 75.63249),(37 77.343315),(38 77.86402),(39 77.5094),(40 78.49061),(41 78.77807),(42 78.4066),(43 79.227615),(44 79.89697),(45 79.52406),(46 80.25465),(47 81.55209),(48 82.04806),(49 83.22468),(50 83.30854),(51 83.319855),(52 83.98754),(53 83.67808),(54 84.07047),(55 83.883965),(56 83.6684),(57 83.98645),(58 83.74017),(59 82.986305),(60 83.341515),(61 83.652756),(62 83.18009),(63 83.04922),(64 82.823906),(65 83.158264),(66 83.28659),(67 83.811424),(68 83.49881),(69 83.996956),(70 83.79878),(71 84.38769),(72 84.029),(73 84.368034),(74 85.27043),(75 85.254814),(76 85.5431),(77 86.25417),(78 86.60012),(79 86.08717),
(1 40.67163),(2 45.710514),(3 48.744656),(4 51.756313),(5 53.814804),(6 56.529427),(7 57.76164),(8 59.174408),(9 61.306274),(10 63.305805),(11 64.35414),(12 65.88439),(13 67.554115),(14 67.76119),(15 68.08377),(16 68.70672),(17 68.51889),(18 68.95852),(19 69.62883),(20 70.10201),(21 70.26888),(22 71.36034),(23 71.220955),(24 71.263885),(25 72.94125),(26 72.55508),(27 72.17913),(28 72.73511),(29 73.09875),(30 73.586426),(31 74.43073),(32 75.12136),(33 74.69068),(34 75.75497),(35 76.45124),(36 76.64679),(37 77.19538),(38 78.0829),(39 78.91383),(40 79.275444),(41 80.31869),(42 79.33975),(43 80.58466),(44 81.03456),(45 81.57127),(46 81.59182),(47 82.52667),(48 82.915184),(49 84.31684),(50 84.71327),(51 85.03519),(52 85.39024),(53 85.50955),(54 85.41653),(55 85.984795),(56 85.92222),(57 85.451256),(58 85.72455),(59 86.25719),(60 85.8293),(61 85.22818),(62 85.76882),(63 85.52883),(64 85.17719),(65 85.67716),(66 85.802),(67 86.37016),(68 86.447556),(69 86.46022),(70 87.00339),(71 87.011826),(72 88.09314),(73 89.249725),(74 89.8444),(75 90.55544),(76 90.79271),(77 91.23208),(78 91.28934),(79 92.13138),
(1 39.63021),(2 44.741085),(3 47.688393),(4 50.530983),(5 52.001453),(6 54.85972),(7 56.33383),(8 58.013462),(9 59.573593),(10 61.28702),(11 63.300724),(12 64.68517),(13 65.77374),(14 66.44105),(15 66.401024),(16 66.835495),(17 67.11443),(18 68.12661),(19 68.03539),(20 68.416),(21 69.03204),(22 69.54921),(23 69.975105),(24 70.08758),(25 71.19067),(26 71.27924),(27 70.76371),(28 71.548744),(29 71.96592),(30 72.269295),(31 72.422424),(32 72.48861),(33 72.88527),(34 73.533615),(35 73.94526),(36 74.56549),(37 76.10867),(38 76.75356),(39 76.35591),(40 77.64741),(41 77.80182),(42 78.638275),(43 79.15706),(44 79.36759),(45 79.429634),(46 79.54795),(47 80.46253),(48 80.22929),(49 80.960266),(50 81.32222),(51 80.548225),(52 80.962524),(53 81.39692),(54 80.7035),(55 80.96485),(56 80.33504),(57 80.242615),(58 79.42376),(59 78.68376),(60 79.73127),(61 79.95194),(62 79.19289),(63 78.65271),(64 78.93942),(65 78.73084),(66 79.400185),(67 79.83266),(68 80.517334),(69 80.87894),(70 81.12557),(71 80.737076),(72 80.54763),(73 80.71907),(74 80.78614),(75 81.78876),(76 82.47214),(77 82.77831),(78 83.29852),(79 82.95547),
(1 39.968124),(2 45.915195),(3 48.419094),(4 50.64948),(5 53.25694),(6 55.8305),(7 57.658104),(8 59.18189),(9 61.633194),(10 63.557552),(11 65.149216),(12 66.40009),(13 68.10653),(14 69.18791),(15 68.689964),(16 69.16824),(17 69.81812),(18 70.32476),(19 70.65709),(20 71.4081),(21 71.45088),(22 71.74847),(23 71.735664),(24 71.943054),(25 72.46113),(26 72.78276),(27 72.22217),(28 72.90042),(29 73.18268),(30 73.61859),(31 73.198975),(32 73.68664),(33 73.8937),(34 74.371544),(35 75.048416),(36 75.59372),(37 76.67871),(38 77.584496),(39 77.657845),(40 77.8572),(41 78.651054),(42 78.70279),(43 78.770485),(44 79.275505),(45 79.58033),(46 79.63084),(47 80.41836),(48 81.766304),(49 82.78462),(50 83.18865),(51 82.50213),(52 83.569664),(53 83.820305),(54 83.31602),(55 83.62852),(56 83.54191),(57 83.70397),(58 83.11716),(59 83.27468),(60 83.38278),(61 82.76396),(62 83.02649),(63 82.24834),(64 81.808525),(65 82.19272),(66 82.079895),(67 82.36017),(68 82.67451),(69 82.797455),(70 83.51019),(71 83.14648),(72 82.6793),(73 84.23113),(74 84.32082),(75 84.8022),(76 85.412704),(77 85.679695),(78 86.03074),(79 85.871216),
(1 40.59501),(2 46.472702),(3 48.988655),(4 51.435577),(5 53.81978),(6 56.169743),(7 58.2693),(8 60.00716),(9 61.67555),(10 62.94156),(11 65.096306),(12 66.73903),(13 67.69057),(14 69.28501),(15 68.82768),(16 69.29271),(17 70.034035),(18 70.09966),(19 69.98231),(20 70.60189),(21 70.47674),(22 71.41283),(23 71.8343),(24 71.455414),(25 72.2134),(26 72.080444),(27 71.83117),(28 72.31756),(29 72.73752),(30 72.5562),(31 73.462),(32 73.78033),(33 74.343636),(34 75.02573),(35 75.96563),(36 76.619644),(37 77.42764),(38 78.081406),(39 77.99939),(40 78.49369),(41 78.444664),(42 78.35558),(43 79.501884),(44 80.064316),(45 80.06688),(46 79.930504),(47 80.72708),(48 81.568665),(49 81.93849),(50 82.589584),(51 82.81078),(52 84.13145),(53 84.15632),(54 84.390366),(55 84.51189),(56 84.11871),(57 84.67895),(58 83.72876),(59 83.78807),(60 83.77671),(61 83.887665),(62 83.57894),(63 83.3944),(64 84.317986),(65 84.51037),(66 84.48013),(67 84.29985),(68 84.32512),(69 84.820175),(70 84.82607),(71 86.11567),(72 86.15111),(73 87.31354),(74 87.654434),(75 88.169106),(76 89.14519),(77 89.96944),(78 89.2851),(79 90.40762),
(1 38.881252),(2 44.0729),(3 46.456184),(4 49.476055),(5 51.057137),(6 54.05251),(7 54.99011),(8 56.587906),(9 58.944252),(10 61.006622),(11 61.65956),(12 64.07609),(13 64.98996),(14 66.25891),(15 65.913994),(16 66.61006),(17 67.477875),(18 67.226845),(19 67.28942),(20 68.00343),(21 68.103264),(22 69.20262),(23 68.85187),(24 69.31241),(25 70.09772),(26 70.279594),(27 70.144646),(28 70.37645),(29 70.90224),(30 71.75484),(31 71.700005),(32 71.96898),(33 71.990845),(34 72.665565),(35 73.0926),(36 73.2923),(37 74.53543),(38 74.8519),(39 75.0256),(40 75.76854),(41 77.083694),(42 76.33785),(43 77.663826),(44 78.05197),(45 77.79364),(46 78.622635),(47 78.467354),(48 78.83142),(49 79.88135),(50 80.501366),(51 80.28711),(52 80.76159),(53 80.96987),(54 81.11123),(55 81.41215),(56 80.800934),(57 80.60998),(58 79.58426),(59 78.92341),(60 79.20374),(61 79.38474),(62 79.28569),(63 78.96087),(64 79.16591),(65 79.35953),(66 80.09524),(67 79.59859),(68 80.30337),(69 80.34796),(70 80.6122),(71 80.83137),(72 81.1418),(73 80.83508),(74 81.66542),(75 81.78436),(76 82.24165),(77 82.32214),(78 82.7324),(79 82.90284),
(1 39.121315),(2 44.17889),(3 47.060226),(4 49.352333),(5 52.575718),(6 54.536148),(7 56.42059),(8 57.42935),(9 59.225216),(10 61.4081),(11 62.291702),(12 64.574295),(13 65.3599),(14 65.906364),(15 66.60893),(16 66.88235),(17 67.972404),(18 68.09861),(19 68.5644),(20 68.85929),(21 69.4225),(22 69.96406),(23 70.312874),(24 70.923645),(25 71.651985),(26 71.42179),(27 71.37006),(28 71.64599),(29 71.86068),(30 72.47395),(31 73.01909),(32 73.448685),(33 72.842606),(34 73.63257),(35 73.99161),(36 74.5353),(37 75.16407),(38 76.0125),(39 76.17177),(40 77.16107),(41 77.21423),(42 77.45553),(43 78.42285),(44 79.18161),(45 79.70512),(46 80.219986),(47 81.67238),(48 82.23264),(49 83.249),(50 83.99301),(51 83.99078),(52 84.49471),(53 84.12261),(54 83.936874),(55 83.804306),(56 83.15405),(57 83.63983),(58 83.71513),(59 82.86772),(60 83.00051),(61 82.9384),(62 83.13484),(63 83.10058),(64 82.895386),(65 83.345894),(66 83.84379),(67 83.895065),(68 83.96909),(69 84.27239),(70 83.69582),(71 83.27812),(72 83.67579),(73 84.7783),(74 84.853935),(75 85.10339),(76 85.203995),(77 84.853065),(78 85.27847),(79 85.95542),
(1 38.958843),(2 44.26821),(3 46.449974),(4 49.775566),(5 51.987045),(6 54.140682),(7 55.847878),(8 57.070507),(9 58.66918),(10 60.019104),(11 62.177303),(12 63.397327),(13 64.48611),(14 65.22692),(15 65.34124),(16 66.23522),(17 66.92877),(18 67.257866),(19 67.50625),(20 67.56108),(21 67.63375),(22 68.36554),(23 68.272064),(24 69.08055),(25 69.593414),(26 69.65982),(27 69.21172),(28 70.04225),(29 70.45487),(30 71.14917),(31 70.939514),(32 71.677124),(33 72.53912),(34 73.689095),(35 74.246956),(36 74.70152),(37 75.57049),(38 76.938644),(39 76.038864),(40 76.47905),(41 76.93211),(42 77.36661),(43 77.81289),(44 77.62096),(45 77.486046),(46 77.322174),(47 78.579735),(48 79.31102),(49 80.44277),(50 80.99238),(51 81.528984),(52 82.3896),(53 82.73827),(54 83.565094),(55 83.739494),(56 83.37873),(57 83.348656),(58 84.32949),(59 84.205475),(60 84.17121),(61 85.25511),(62 84.611115),(63 84.09142),(64 84.314964),(65 84.63272),(66 85.150604),(67 85.58268),(68 85.53602),(69 85.91182),(70 86.01778),(71 86.04939),(72 86.61446),(73 87.04025),(74 87.47669),(75 87.65581),(76 87.98739),(77 88.929474),(78 89.00805),(79 89.061226),
(1 39.113964),(2 43.52525),(3 46.756187),(4 49.860874),(5 52.49673),(6 54.76972),(7 56.409126),(8 57.596912),(9 59.394096),(10 61.362522),(11 62.54457),(12 63.68568),(13 65.29557),(14 65.7358),(15 66.36522),(16 67.05532),(17 67.529724),(18 68.13631),(19 68.06946),(20 68.50287),(21 69.21538),(22 70.08254),(23 70.39396),(24 70.881805),(25 71.983864),(26 71.82915),(27 71.54423),(28 72.470345),(29 72.815254),(30 74.12888),(31 74.27619),(32 74.46708),(33 74.86046),(34 75.25089),(35 75.878296),(36 76.61128),(37 77.53037),(38 77.31318),(39 77.28605),(40 78.04997),(41 78.34158),(42 78.76323),(43 79.71537),(44 79.71701),(45 79.29391),(46 80.76732),(47 80.459564),(48 81.67843),(49 82.72338),(50 82.99442),(51 82.65695),(52 83.14292),(53 82.235634),(54 82.20061),(55 82.26223),(56 81.452576),(57 80.91349),(58 80.3545),(59 79.49739),(60 79.39646),(61 79.41601),(62 78.8081),(63 79.188866),(64 79.044014),(65 78.54762),(66 79.89947),(67 79.80185),(68 80.48315),(69 80.80676),(70 81.58625),(71 81.82473),(72 82.82605),(73 82.74212),(74 83.47503),(75 84.76115),(76 84.66509),(77 85.14334),(78 85.57066),(79 85.81011),
(1 39.351418),(2 44.63693),(3 47.39759),(4 50.26442),(5 53.314728),(6 55.61219),(7 57.127285),(8 58.6665),(9 60.913845),(10 62.873425),(11 64.48393),(12 66.114456),(13 67.33174),(14 67.54673),(15 67.419304),(16 68.49581),(17 68.712585),(18 68.99824),(19 69.496185),(20 69.81215),(21 70.48558),(22 71.216774),(23 71.35032),(24 71.3452),(25 71.8216),(26 71.86093),(27 71.24654),(28 71.93562),(29 72.56038),(30 72.96354),(31 73.057434),(32 73.6798),(33 74.12964),(34 73.670525),(35 74.474556),(36 75.278404),(37 75.42496),(38 76.605865),(39 76.62502),(40 77.21406),(41 77.67454),(42 78.73694),(43 79.676765),(44 80.049355),(45 80.22342),(46 81.21519),(47 81.14525),(48 81.86),(49 82.8454),(50 83.79757),(51 83.91014),(52 84.33475),(53 84.47086),(54 84.52775),(55 84.864586),(56 84.60711),(57 84.45567),(58 84.357765),(59 83.915054),(60 84.07647),(61 84.65486),(62 84.09589),(63 83.51189),(64 83.494804),(65 83.27981),(66 83.49113),(67 83.40303),(68 83.90751),(69 84.044914),(70 84.69312),(71 84.7857),(72 84.553856),(73 84.36071),(74 84.726326),(75 84.87224),(76 85.68605),(77 85.56916),(78 86.21372),(79 85.9661),
(1 37.966473),(2 43.33706),(3 45.419613),(4 48.800484),(5 51.09854),(6 53.66329),(7 55.121895),(8 56.046627),(9 58.113213),(10 59.02431),(11 60.86063),(12 61.910378),(13 63.38367),(14 64.10057),(15 64.975815),(16 65.252),(17 65.803024),(18 66.20147),(19 66.48652),(20 66.769485),(21 67.22354),(22 67.08542),(23 67.55606),(24 67.680855),(25 68.25589),(26 68.43959),(27 67.65277),(28 68.035126),(29 69.32555),(30 69.7964),(31 69.8958),(32 71.03948),(33 71.26504),(34 71.3466),(35 71.955795),(36 72.756325),(37 73.740944),(38 73.96725),(39 74.32557),(40 74.93214),(41 74.579384),(42 74.806725),(43 75.68584),(44 75.83951),(45 75.98895),(46 76.79252),(47 77.33547),(48 78.14871),(49 78.70416),(50 79.69648),(51 79.141754),(52 79.731926),(53 79.76165),(54 80.09345),(55 80.73111),(56 81.03632),(57 81.32381),(58 80.85709),(59 80.82511),(60 81.537025),(61 81.17862),(62 80.73693),(63 80.6249),(64 80.44848),(65 80.51881),(66 80.32211),(67 80.69666),(68 81.48183),(69 81.343575),(70 81.63946),(71 82.89315),(72 83.417274),(73 83.66238),(74 83.9671),(75 84.66128),(76 85.58031),(77 86.16945),(78 86.268654),(79 86.36047),
