1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 157629.83),(2 404759.75),(3 650030.94),(4 829897.2),(5 944940.2),(6 1009273.7),(7 1099954),(8 1128574.9),(9 1129578.9),(10 1153468.6),(11 1269724.4),(12 1436653.9),(13 1608212),(14 1744093.6),(15 1843834),(16 1909258.4),(17 1951378.9),(18 2037779),(19 2108723.3),(20 2121866.3),(21 2153803.8),(22 2211981.8),(23 2320465.3),(24 2428604.5),(25 2566063),(26 2674331.8),(27 2729830),(28 2612097),(29 2475431.8),(30 2344789.5),(31 2246532.3),(32 2153463.3),(33 2149177.8),(34 2227343),(35 2360973.3),(36 2483317),(37 2550141.8),(38 2509500),(39 2390493.3),(40 2241515.8),(41 2086307.1),(42 1961811.4),(43 1893495.4),(44 1925851.5),(45 2023523.9),(46 2146106.3),(47 2281394.3),(48 2340162.8),(49 2356317.8),(50 2299301.8),(51 2195588.8),(52 2191957),(53 2308920.8),(54 2388861.3),(55 2489286.8),(56 2620827.3),(57 2736773.5),(58 2787375.3),(59 2755212),(60 2672973.3),(61 2598045.3),(62 2486052.8),(63 2403039),(64 2358030),(65 2398460.8),(66 2450396.8),(67 2536170.3),(68 2595721.8),(69 2662389.8),(70 2610911.8),(71 2526287.8),(72 2377072),(73 2251733.8),(74 2098393.8),(75 1990928.4),(76 1964678.6),(77 2023689.1),(78 2215909.8),(79 2360556.8),
(1 89.08455),(2 104.2702),(3 109.775475),(4 114.46018),(5 118.11207),(6 120.290375),(7 121.53811),(8 122.62666),(9 122.18689),(10 123.35693),(11 122.54462),(12 123.78365),(13 124.00495),(14 126.585205),(15 125.98316),(16 126.65324),(17 126.74733),(18 127.345726),(19 127.36545),(20 127.813225),(21 127.3153),(22 127.01723),(23 126.92164),(24 125.82978),(25 126.12336),(26 128.2222),(27 127.48697),(28 127.404526),(29 129.52919),(30 129.17754),(31 130.24112),(32 129.26056),(33 129.54099),(34 130.45984),(35 130.26924),(36 129.96516),(37 129.03223),(38 131.1806),(39 128.85309),(40 128.82365),(41 129.35654),(42 130.0533),(43 130.64944),(44 131.17651),(45 131.49088),(46 130.657),(47 129.65266),(48 130.74162),(49 131.66017),(50 131.55972),(51 129.82755),(52 131.17381),(53 129.26747),(54 131.72781),(55 131.29358),(56 132.8867),(57 132.70453),(58 133.2975),(59 130.95494),(60 131.79828),(61 130.85098),(62 132.04608),(63 130.15352),(64 130.24025),(65 131.18896),(66 130.30516),(67 131.44319),(68 131.60393),(69 129.78459),(70 130.70543),(71 130.3658),(72 132.41075),(73 133.98395),(74 132.51138),(75 131.35666),(76 131.43414),(77 132.54498),(78 133.71904),(79 133.87529),
(1 88.91877),(2 104.30325),(3 108.6628),(4 113.41832),(5 116.56801),(6 117.63071),(7 118.841545),(8 121.491714),(9 120.49976),(10 121.303955),(11 121.25071),(12 123.70487),(13 124.43156),(14 126.28532),(15 124.53644),(16 125.53015),(17 127.817),(18 128.75497),(19 128.05217),(20 126.36096),(21 125.64764),(22 126.839714),(23 124.84219),(24 126.68509),(25 126.56563),(26 127.70252),(27 127.75659),(28 128.75412),(29 128.71774),(30 127.20764),(31 128.75703),(32 128.5838),(33 128.92526),(34 129.20145),(35 129.39946),(36 131.05118),(37 130.9824),(38 132.2536),(39 130.37102),(40 130.97093),(41 129.88147),(42 129.83987),(43 130.04025),(44 130.5584),(45 130.65295),(46 129.35832),(47 130.12546),(48 131.20377),(49 130.33614),(50 130.03777),(51 129.1216),(52 129.55025),(53 129.19833),(54 129.64081),(55 129.33144),(56 130.2956),(57 130.32433),(58 130.22903),(59 129.55856),(60 130.22876),(61 128.2049),(62 129.26642),(63 127.4268),(64 126.30008),(65 127.79614),(66 127.444534),(67 128.72652),(68 127.370964),(69 128.73982),(70 128.28806),(71 129.1877),(72 128.82886),(73 129.21826),(74 129.29303),(75 126.981186),(76 129.59882),(77 130.07721),(78 130.31976),(79 129.90216),
(1 89.265),(2 106.27583),(3 108.548164),(4 113.23638),(5 116.74558),(6 118.88234),(7 121.06596),(8 120.27114),(9 120.063774),(10 120.52899),(11 122.09655),(12 124.2147),(13 125.568924),(14 126.45804),(15 125.306885),(16 125.84728),(17 128.01956),(18 127.96445),(19 128.8825),(20 127.86525),(21 128.4398),(22 127.11752),(23 127.22943),(24 128.01247),(25 126.92098),(26 128.9175),(27 128.15549),(28 129.25227),(29 132.40593),(30 130.10408),(31 130.48375),(32 130.91483),(33 130.68343),(34 129.69638),(35 132.24829),(36 131.96379),(37 131.97469),(38 132.46182),(39 129.73845),(40 129.05301),(41 129.5645),(42 130.3734),(43 131.81511),(44 131.41794),(45 130.79439),(46 130.24643),(47 131.736),(48 131.97578),(49 132.43785),(50 132.59492),(51 129.37672),(52 130.62428),(53 130.4077),(54 131.6495),(55 131.71884),(56 130.8671),(57 129.69075),(58 129.74667),(59 129.39478),(60 129.2757),(61 128.82825),(62 130.263),(63 126.88441),(64 125.57611),(65 125.16186),(66 127.00152),(67 128.71078),(68 127.16594),(69 128.70268),(70 129.65187),(71 129.80688),(72 130.96107),(73 131.2817),(74 129.8015),(75 129.14949),(76 128.52715),(77 128.89818),(78 129.70453),(79 131.01811),
(1 88.233665),(2 103.79712),(3 108.56231),(4 111.61956),(5 116.02514),(6 118.75795),(7 119.809525),(8 120.49037),(9 120.01751),(10 120.0535),(11 120.898315),(12 122.03779),(13 122.54875),(14 124.33015),(15 123.65921),(16 123.275276),(17 124.25393),(18 125.33867),(19 125.47639),(20 123.82885),(21 122.788376),(22 123.207726),(23 122.57909),(24 123.07084),(25 124.88836),(26 125.150154),(27 125.0754),(28 125.079124),(29 126.519135),(30 126.083534),(31 125.685585),(32 126.60487),(33 125.174095),(34 125.84575),(35 126.21181),(36 126.50578),(37 126.66585),(38 127.46448),(39 125.254616),(40 125.468864),(41 126.62627),(42 126.917076),(43 126.945786),(44 126.142365),(45 125.87671),(46 125.9795),(47 127.02249),(48 127.230484),(49 127.15352),(50 127.08998),(51 124.44449),(52 126.244835),(53 126.95537),(54 128.14429),(55 129.32083),(56 129.34924),(57 128.36931),(58 128.72646),(59 129.0278),(60 128.08409),(61 127.12791),(62 129.5378),(63 126.669685),(64 125.977806),(65 126.42392),(66 126.32816),(67 126.2425),(68 125.96684),(69 125.75273),(70 125.672005),(71 125.47723),(72 126.89372),(73 125.774185),(74 126.896255),(75 125.56082),(76 125.93285),(77 126.432434),(78 126.91608),(79 127.27978),
(1 85.88959),(2 102.39759),(3 106.88372),(4 109.39112),(5 112.75488),(6 115.02375),(7 115.86208),(8 116.76486),(9 118.11553),(10 117.86837),(11 118.92998),(12 120.093605),(13 121.12894),(14 121.736206),(15 121.05295),(16 121.52377),(17 122.89713),(18 121.478516),(19 120.70439),(20 121.55347),(21 120.12184),(22 121.6607),(23 120.69503),(24 122.09633),(25 122.58743),(26 123.15696),(27 122.742805),(28 123.44218),(29 125.460754),(30 124.883415),(31 125.34529),(32 125.54807),(33 127.28883),(34 126.49519),(35 127.030525),(36 127.506935),(37 127.53391),(38 126.77256),(39 125.084045),(40 124.3483),(41 125.45571),(42 125.26842),(43 125.83138),(44 125.20801),(45 125.03357),(46 125.14099),(47 124.721405),(48 125.38641),(49 124.58622),(50 124.75712),(51 122.70837),(52 122.647446),(53 123.49801),(54 123.37779),(55 124.0206),(56 124.51814),(57 124.585014),(58 125.214195),(59 124.79459),(60 125.96559),(61 125.095985),(62 125.58735),(63 123.74818),(64 123.283806),(65 123.30119),(66 122.89313),(67 123.46863),(68 123.864494),(69 123.755066),(70 122.84447),(71 124.61343),(72 125.16185),(73 125.58212),(74 125.88525),(75 124.23062),(76 126.30491),(77 126.52859),(78 126.728096),(79 126.99319),
(1 83.85211),(2 98.5199),(3 103.048965),(4 107.51688),(5 111.183876),(6 113.61672),(7 114.121925),(8 114.6557),(9 114.391525),(10 114.71455),(11 114.94864),(12 115.36491),(13 117.31697),(14 117.91688),(15 117.84333),(16 118.3902),(17 119.50624),(18 119.29954),(19 120.389725),(20 119.745),(21 120.111824),(22 119.605385),(23 121.530426),(24 121.38407),(25 122.432335),(26 123.7794),(27 122.694214),(28 123.198),(29 122.85919),(30 124.178474),(31 122.604095),(32 123.38429),(33 124.53505),(34 123.44545),(35 124.1053),(36 125.79275),(37 126.55056),(38 126.689125),(39 124.45351),(40 123.61312),(41 123.87066),(42 124.748024),(43 124.74602),(44 124.80084),(45 126.59413),(46 126.63651),(47 125.56913),(48 125.345505),(49 126.50164),(50 125.06207),(51 122.50023),(52 122.903656),(53 124.687836),(54 123.26821),(55 125.81225),(56 125.68121),(57 125.290695),(58 124.821815),(59 124.05924),(60 125.03205),(61 124.41859),(62 123.04771),(63 122.03594),(64 122.76956),(65 123.01886),(66 123.10491),(67 123.81844),(68 123.335075),(69 122.12777),(70 122.12952),(71 121.8791),(72 122.764946),(73 122.53589),(74 123.5858),(75 123.75377),(76 124.290054),(77 124.000336),(78 123.17064),(79 123.65174),
(1 85.578),(2 100.51818),(3 104.43457),(4 107.92997),(5 112.008995),(6 114.8291),(7 115.58325),(8 116.44234),(9 117.96532),(10 118.36911),(11 118.98476),(12 119.30063),(13 120.945724),(14 121.56655),(15 120.86785),(16 120.83361),(17 120.57422),(18 121.3838),(19 121.527985),(20 120.11029),(21 121.05008),(22 122.07317),(23 122.979515),(24 122.66323),(25 123.66751),(26 124.51131),(27 123.436),(28 123.609634),(29 125.020386),(30 125.14638),(31 125.229546),(32 125.17427),(33 123.74974),(34 124.37812),(35 124.62045),(36 124.18062),(37 123.50189),(38 125.77292),(39 123.29736),(40 123.27419),(41 122.68495),(42 125.04824),(43 123.78492),(44 124.3114),(45 124.91833),(46 124.55938),(47 124.208824),(48 124.48626),(49 126.190414),(50 125.980545),(51 123.107506),(52 124.115685),(53 124.66161),(54 125.27147),(55 128.3207),(56 127.335144),(57 128.0204),(58 127.338715),(59 126.04559),(60 125.72033),(61 125.7289),(62 124.958244),(63 122.78709),(64 124.48477),(65 124.1363),(66 124.544945),(67 125.46858),(68 123.948715),(69 123.00599),(70 124.14692),(71 123.70755),(72 124.625465),(73 124.4312),(74 125.49907),(75 124.703674),(76 126.07027),(77 127.17947),(78 126.80634),(79 126.7261),
(1 83.11689),(2 97.63588),(3 101.450806),(4 107.476845),(5 110.11298),(6 110.74674),(7 111.43612),(8 112.21797),(9 112.506905),(10 112.10723),(11 114.14285),(12 114.52045),(13 116.957),(14 118.39839),(15 117.00177),(16 117.41378),(17 118.636856),(18 119.658455),(19 120.11903),(20 119.12113),(21 119.31329),(22 119.24919),(23 119.316086),(24 120.85291),(25 121.2305),(26 120.717766),(27 119.38644),(28 120.030815),(29 120.97014),(30 120.13212),(31 119.20398),(32 119.51265),(33 119.74516),(34 119.52852),(35 120.32252),(36 120.47873),(37 122.3662),(38 124.623924),(39 121.03483),(40 120.70797),(41 120.35069),(42 120.67662),(43 121.74286),(44 121.90033),(45 123.33686),(46 122.44945),(47 124.631546),(48 123.72874),(49 122.365654),(50 123.36441),(51 121.60322),(52 122.054306),(53 123.451385),(54 123.30535),(55 124.037704),(56 125.60112),(57 124.69832),(58 123.38126),(59 123.614494),(60 123.21261),(61 122.79947),(62 121.93927),(63 119.870155),(64 119.70508),(65 120.80731),(66 120.216324),(67 120.50983),(68 120.37379),(69 121.30218),(70 120.400635),(71 119.570946),(72 120.903336),(73 119.88164),(74 121.26434),(75 118.962296),(76 119.23596),(77 120.9895),(78 120.92614),(79 122.27926),
(1 81.51771),(2 96.585175),(3 100.11145),(4 104.36655),(5 107.24945),(6 108.6141),(7 108.51802),(8 108.97887),(9 111.55199),(10 112.57441),(11 111.30145),(12 113.38003),(13 115.38373),(14 116.072),(15 114.172195),(16 115.17854),(17 116.97422),(18 116.3915),(19 115.05438),(20 115.23548),(21 116.31717),(22 117.07578),(23 117.94717),(24 119.57575),(25 119.615814),(26 121.045296),(27 119.85296),(28 121.27766),(29 121.48661),(30 120.18514),(31 120.029205),(32 119.70651),(33 120.40751),(34 121.07449),(35 121.29732),(36 121.422935),(37 119.83538),(38 120.73781),(39 118.41305),(40 119.69668),(41 121.043945),(42 120.66988),(43 121.43164),(44 121.073746),(45 121.63313),(46 121.70096),(47 121.852234),(48 121.12075),(49 121.39307),(50 122.188354),(51 120.506035),(52 120.711),(53 122.782486),(54 122.00421),(55 122.21881),(56 121.91572),(57 122.52048),(58 122.30849),(59 121.80965),(60 120.57901),(61 119.7932),(62 119.58685),(63 117.23709),(64 119.32704),(65 118.95043),(66 119.4521),(67 118.5178),(68 119.328926),(69 120.39481),(70 120.188995),(71 120.24814),(72 121.21445),(73 121.24738),(74 120.75142),(75 120.65976),(76 121.60803),(77 122.56549),(78 122.03059),(79 121.924995),
(1 82.451515),(2 95.78833),(3 100.709564),(4 104.99163),(5 107.749886),(6 109.39334),(7 111.33681),(8 111.82859),(9 113.12944),(10 112.466644),(11 113.06363),(12 114.95701),(13 116.96361),(14 117.540855),(15 116.30494),(16 115.902695),(17 116.29968),(18 115.81781),(19 117.46674),(20 116.32281),(21 116.960205),(22 115.930786),(23 116.11166),(24 117.93569),(25 118.61347),(26 117.202545),(27 116.857025),(28 117.57222),(29 117.38753),(30 117.618935),(31 119.690834),(32 119.244514),(33 120.00764),(34 119.70823),(35 119.98139),(36 121.170906),(37 122.33017),(38 122.15394),(39 120.95481),(40 120.16199),(41 119.472595),(42 118.88659),(43 118.7984),(44 118.71094),(45 118.78923),(46 119.92801),(47 120.03741),(48 121.114235),(49 118.68453),(50 119.16931),(51 118.16929),(52 119.26779),(53 119.62041),(54 119.35751),(55 120.92772),(56 121.94317),(57 120.55403),(58 120.75997),(59 121.21586),(60 121.660034),(61 120.7981),(62 119.923355),(63 119.57726),(64 120.07586),(65 119.546875),(66 120.1895),(67 119.37144),(68 120.77838),(69 120.22137),(70 120.39139),(71 120.2493),(72 120.04708),(73 121.48849),(74 121.59107),(75 119.37975),(76 120.05612),(77 121.30381),(78 121.605644),(79 122.18554),
(1 81.22156),(2 94.47699),(3 98.52938),(4 102.77145),(5 105.80304),(6 107.08734),(7 108.56037),(8 109.42599),(9 110.11355),(10 109.79318),(11 111.148),(12 111.13317),(13 113.63729),(14 115.22887),(15 113.412125),(16 114.238495),(17 114.68008),(18 116.02756),(19 116.0231),(20 115.54417),(21 115.08258),(22 114.93598),(23 115.72984),(24 117.00456),(25 116.18647),(26 117.5773),(27 116.89387),(28 117.030266),(29 117.690575),(30 117.2379),(31 117.07455),(32 116.91778),(33 117.63065),(34 117.94873),(35 118.81183),(36 118.659096),(37 118.55401),(38 119.53942),(39 117.84695),(40 117.56366),(41 116.88794),(42 118.00622),(43 117.29546),(44 118.29549),(45 118.02915),(46 118.46519),(47 119.91413),(48 120.338936),(49 120.28019),(50 120.02714),(51 118.06045),(52 119.64175),(53 119.33838),(54 118.76977),(55 120.674065),(56 121.11755),(57 120.98638),(58 120.88898),(59 119.40413),(60 119.56159),(61 118.75911),(62 119.67231),(63 117.74565),(64 116.640465),(65 118.83126),(66 118.61138),(67 118.27169),(68 118.47282),(69 118.6772),(70 118.97013),(71 118.774826),(72 119.125206),(73 119.46186),(74 120.8052),(75 119.25606),(76 119.270325),(77 120.82229),(78 120.517784),(79 119.54807),
(1 80.32432),(2 94.05087),(3 97.52872),(4 101.64785),(5 104.09779),(6 105.07421),(7 107.24592),(8 107.36088),(9 108.85464),(10 107.61561),(11 108.74988),(12 110.148575),(13 111.537025),(14 112.79195),(15 112.048645),(16 111.97572),(17 111.77645),(18 112.926544),(19 113.973495),(20 113.250946),(21 113.22656),(22 112.93483),(23 114.53235),(24 115.09404),(25 115.470825),(26 115.69354),(27 116.96299),(28 117.55671),(29 117.26448),(30 118.56081),(31 119.478775),(32 118.139046),(33 119.27042),(34 119.120316),(35 118.04223),(36 119.54851),(37 119.1956),(38 120.31034),(39 119.324844),(40 120.85512),(41 120.247116),(42 120.27813),(43 119.99087),(44 119.78609),(45 120.20146),(46 119.8146),(47 120.87193),(48 120.39588),(49 120.25504),(50 121.79835),(51 119.47793),(52 119.00677),(53 119.74342),(54 118.490265),(55 118.77077),(56 120.1911),(57 117.614784),(58 118.94956),(59 119.05022),(60 118.23876),(61 117.5257),(62 117.6344),(63 115.33739),(64 114.70043),(65 116.38106),(66 117.27537),(67 117.81947),(68 118.170135),(69 117.94929),(70 116.926926),(71 116.76812),(72 117.59311),(73 118.943535),(74 119.32696),(75 118.25154),(76 118.23271),(77 120.038795),(78 121.14105),(79 121.74825),
(1 79.71047),(2 91.96906),(3 96.75756),(4 100.92314),(5 103.369545),(6 104.307556),(7 106.25967),(8 107.30774),(9 107.472374),(10 107.883965),(11 108.156685),(12 110.12049),(13 110.93213),(14 111.90402),(15 111.07792),(16 112.4668),(17 111.59936),(18 111.8124),(19 112.57519),(20 112.3981),(21 111.16582),(22 111.193756),(23 112.056885),(24 113.02872),(25 113.31769),(26 115.1397),(27 113.74482),(28 113.96492),(29 114.42029),(30 114.294464),(31 114.771576),(32 114.53133),(33 115.514656),(34 116.183784),(35 115.50982),(36 116.202545),(37 115.688255),(38 116.809906),(39 115.36236),(40 114.7207),(41 114.27269),(42 114.34907),(43 114.71653),(44 116.46627),(45 115.53119),(46 116.25362),(47 115.78905),(48 116.25862),(49 116.1884),(50 117.79496),(51 114.93985),(52 114.25485),(53 115.23618),(54 115.702034),(55 117.22925),(56 116.67859),(57 117.49064),(58 117.2903),(59 116.330635),(60 116.94895),(61 116.609375),(62 116.05011),(63 114.62165),(64 116.345795),(65 116.94746),(66 116.513336),(67 117.52857),(68 117.627846),(69 116.739784),(70 115.28373),(71 116.021805),(72 117.19454),(73 117.81696),(74 117.2459),(75 116.33959),(76 117.06456),(77 118.12986),(78 118.28889),(79 118.15248),
(1 79.903465),(2 91.893105),(3 95.726685),(4 101.108475),(5 103.64387),(6 105.47236),(7 106.90153),(8 107.569984),(9 107.68946),(10 107.35737),(11 108.08833),(12 110.5725),(13 111.04925),(14 112.66701),(15 111.93383),(16 111.41294),(17 113.00951),(18 113.60474),(19 114.656784),(20 114.07711),(21 114.02499),(22 115.159874),(23 114.008354),(24 115.40431),(25 114.87269),(26 117.07974),(27 115.904655),(28 115.126144),(29 115.51349),(30 117.07463),(31 116.02473),(32 115.952995),(33 116.54254),(34 116.757095),(35 116.18758),(36 116.94876),(37 115.86937),(38 118.36123),(39 115.77895),(40 115.957756),(41 115.06004),(42 115.35905),(43 116.36077),(44 116.36784),(45 116.20881),(46 116.85578),(47 116.31121),(48 118.06406),(49 116.936005),(50 117.21521),(51 114.64031),(52 115.98889),(53 116.030205),(54 116.32865),(55 117.59679),(56 118.12571),(57 117.42217),(58 117.96855),(59 117.28161),(60 117.59826),(61 118.14892),(62 118.08635),(63 116.477104),(64 116.53835),(65 117.50405),(66 115.931496),(67 114.70737),(68 113.82001),(69 116.0039),(70 116.06666),(71 114.808624),(72 115.58818),(73 116.9656),(74 116.939705),(75 116.38102),(76 116.32945),(77 118.14047),(78 118.33866),(79 119.44932),
(1 79.23481),(2 91.62425),(3 95.24296),(4 100.56501),(5 103.16018),(6 106.143456),(7 106.237656),(8 107.74894),(9 107.584145),(10 108.4556),(11 107.96668),(12 110.82416),(13 111.08528),(14 112.06237),(15 111.54876),(16 112.42822),(17 113.29369),(18 112.876625),(19 113.64313),(20 112.0087),(21 113.07836),(22 113.80707),(23 113.11888),(24 113.805405),(25 114.3561),(26 113.68544),(27 113.922226),(28 114.0494),(29 114.68416),(30 114.683975),(31 115.93597),(32 115.15169),(33 113.97839),(34 115.53458),(35 115.16629),(36 115.96387),(37 116.78243),(38 117.011635),(39 116.19962),(40 115.113144),(41 114.753265),(42 114.36404),(43 115.35893),(44 115.4562),(45 116.26909),(46 116.295204),(47 117.71923),(48 119.19204),(49 116.611595),(50 116.69727),(51 113.30963),(52 113.65557),(53 114.08658),(54 115.55942),(55 115.29808),(56 116.11924),(57 114.166046),(58 116.00279),(59 116.037544),(60 116.88208),(61 116.404396),(62 116.53173),(63 113.56588),(64 114.27883),(65 114.691925),(66 115.898415),(67 114.74904),(68 115.416046),(69 115.10252),(70 114.75064),(71 114.54284),(72 114.9153),(73 115.90295),(74 114.990776),(75 113.470146),(76 114.20347),(77 114.81953),(78 115.62319),(79 115.48724),
(1 78.752785),(2 90.81402),(3 94.978836),(4 98.115005),(5 100.96457),(6 103.10232),(7 103.65771),(8 105.75823),(9 106.49557),(10 105.60409),(11 106.6481),(12 107.97318),(13 107.674644),(14 108.05616),(15 108.8893),(16 109.0177),(17 109.69196),(18 110.447266),(19 111.056335),(20 109.255714),(21 109.96856),(22 110.03486),(23 110.23348),(24 110.18082),(25 110.712975),(26 111.88561),(27 110.80183),(28 111.457184),(29 111.0799),(30 111.57384),(31 112.196945),(32 112.55547),(33 111.56085),(34 112.17141),(35 112.703995),(36 111.29819),(37 111.451546),(38 112.90848),(39 110.72498),(40 109.8257),(41 110.397194),(42 110.09668),(43 111.24885),(44 110.96689),(45 112.02343),(46 112.27151),(47 112.541275),(48 113.218376),(49 112.03802),(50 112.70444),(51 110.95657),(52 112.02697),(53 111.28847),(54 111.8752),(55 112.88313),(56 112.17863),(57 112.07392),(58 112.322845),(59 111.512955),(60 112.59719),(61 111.09309),(62 112.57257),(63 110.63384),(64 110.38392),(65 111.19979),(66 111.24135),(67 111.153305),(68 111.73813),(69 111.606316),(70 112.250435),(71 112.049736),(72 114.09349),(73 113.67654),(74 112.89782),(75 112.7186),(76 112.44582),(77 113.98323),(78 112.9444),(79 112.61236),
(1 77.86136),(2 90.08144),(3 93.64217),(4 98.36201),(5 100.59455),(6 104.43004),(7 104.82724),(8 105.388245),(9 104.54761),(10 104.28639),(11 104.57123),(12 106.66687),(13 107.808266),(14 107.47422),(15 106.82457),(16 107.24426),(17 107.52281),(18 108.19911),(19 109.61306),(20 109.241234),(21 108.541756),(22 107.88263),(23 108.73734),(24 109.907425),(25 110.13289),(26 112.04393),(27 110.2252),(28 110.60883),(29 110.42491),(30 110.31231),(31 111.65909),(32 111.96675),(33 112.450645),(34 112.28496),(35 112.24344),(36 113.726555),(37 113.25288),(38 114.99944),(39 112.26777),(40 111.80864),(41 111.73568),(42 111.51115),(43 112.23059),(44 113.10577),(45 112.21942),(46 113.36106),(47 114.158554),(48 113.37387),(49 113.29006),(50 113.62227),(51 111.44294),(52 111.608),(53 111.92603),(54 111.539764),(55 110.96343),(56 112.82247),(57 112.52905),(58 113.53806),(59 113.34674),(60 113.015625),(61 113.08451),(62 113.12182),(63 110.416176),(64 110.311134),(65 111.70197),(66 110.56081),(67 111.385895),(68 110.61578),(69 110.01273),(70 110.194725),(71 111.04132),(72 111.02558),(73 110.70953),(74 111.145485),(75 109.58325),(76 110.49004),(77 112.27385),(78 111.54297),(79 112.20378),
