1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 99121.53),(2 311425.66),(3 629397.8),(4 1139418),(5 1736457.9),(6 2416208.3),(7 3274217),(8 4224550.5),(9 5213531.5),(10 6389996),(11 7671044),(12 9005787),(13 10562697),(14 12191344),(15 13952037),(16 15820727),(17 17775282),(18 19825786),(19 22073730),(20 24481750),(21 26960678),(22 29721776),(23 32700090),(24 35678420),(25 38874870),(26 42190690),(27 45615148),(28 49209876),(29 52836000),(30 56418910),(31 60230176),(32 64120436),(33 68063520),(34 72172560),(35 76464216),(36 80767380),(37 85198400),(38 89988504),(39 94618776),(40 99438040),(41 104365304),(42 109288216),(43 114488984),(44 119782950),(45 125120440),(46 130635390),(47 136289260),(48 141884560),(49 147600750),(50 153404590),(51 159327800),(52 165614020),(53 172292670),(54 178610450),(55 185225140),(56 191720460),(57 197958610),(58 204391380),(59 210762380),(60 216908180),(61 223533490),(62 230139700),(63 236386450),(64 242743980),(65 248709390),(66 254393020),(67 260187220),(68 265576720),(69 270697630),(70 276197220),(71 281362720),(72 286214880),(73 291372220),(74 295761340),(75 299910820),(76 303949660),(77 307897380),(78 311708320),(79 315943970),
(1 1279.6501),(2 1679.9589),(3 1814.1948),(4 1874.2762),(5 1956.7158),(6 2040.7592),(7 2058.4333),(8 2087.8591),(9 2126.0679),(10 2173.658),(11 2183.2917),(12 2223.191),(13 2279.413),(14 2307.089),(15 2325.4604),(16 2347.8135),(17 2385.077),(18 2434.6958),(19 2422.7312),(20 2464.587),(21 2498.187),(22 2513.9788),(23 2569.1165),(24 2559.0017),(25 2607.8313),(26 2622.2651),(27 2678.0425),(28 2748.025),(29 2772.522),(30 2811.6267),(31 2814.691),(32 2805.187),(33 2830.3804),(34 2836.5693),(35 2852.085),(36 2894.7883),(37 2931.6458),(38 2991.5815),(39 3000.2346),(40 3045.1382),(41 3111.9429),(42 3070.9836),(43 3085.5308),(44 3101.6123),(45 3119.502),(46 3180.3667),(47 3234.8774),(48 3252.9578),(49 3278.2683),(50 3236.7166),(51 3263.593),(52 3267.9897),(53 3319.665),(54 3328.3499),(55 3314.2424),(56 3295.9873),(57 3295.76),(58 3274.9604),(59 3308.8635),(60 3299.4443),(61 3355.333),(62 3377.846),(63 3415.655),(64 3440.411),(65 3409.7532),(66 3387.291),(67 3408.3162),(68 3423.0276),(69 3474.6567),(70 3501.724),(71 3532.7651),(72 3507.8271),(73 3533.0076),(74 3505.0942),(75 3471.4521),(76 3486.8303),(77 3493.8262),(78 3570.9822),(79 3539.8533),
(1 1250.4197),(2 1661.8816),(3 1808.3064),(4 1861.7988),(5 1923.041),(6 1989.4108),(7 2011.7026),(8 2038.3801),(9 2054.809),(10 2107.6157),(11 2120.4539),(12 2194.4065),(13 2214.3425),(14 2215.4143),(15 2209.0254),(16 2235.7607),(17 2312.6638),(18 2367.1543),(19 2375.1152),(20 2393.6182),(21 2392.8987),(22 2413.1),(23 2482.6829),(24 2511.8293),(25 2509.0012),(26 2526.004),(27 2584.6658),(28 2628.4404),(29 2606.6763),(30 2605.0662),(31 2622.157),(32 2628.1538),(33 2625.3008),(34 2669.8923),(35 2703.1248),(36 2749.692),(37 2765.591),(38 2830.0645),(39 2853.841),(40 2942.1882),(41 2988.5305),(42 3054.4534),(43 3062.4253),(44 3047.6792),(45 3071.7324),(46 3127.0325),(47 3179.9348),(48 3194.3015),(49 3226.68),(50 3235.1743),(51 3296.7407),(52 3333.999),(53 3381.5293),(54 3428.357),(55 3447.054),(56 3443.1785),(57 3431.703),(58 3383.8108),(59 3389.488),(60 3385.319),(61 3379.2603),(62 3394.9954),(63 3467.3477),(64 3460.1516),(65 3492.696),(66 3489.4292),(67 3494.816),(68 3507.115),(69 3509.1335),(70 3491.842),(71 3511.84),(72 3503.3687),(73 3491.862),(74 3459.1233),(75 3431.9468),(76 3451.397),(77 3468.6863),(78 3509.773),(79 3481.8816),
(1 1236.1127),(2 1666.0822),(3 1819.9214),(4 1878.7129),(5 1933.7029),(6 1971.2743),(7 2014.3273),(8 2040.8916),(9 2097.174),(10 2136.9324),(11 2165.9407),(12 2176.2498),(13 2222.0842),(14 2252.3784),(15 2264.8794),(16 2304.7695),(17 2357.614),(18 2385.4092),(19 2416.872),(20 2428.3896),(21 2446.678),(22 2457.5166),(23 2475.6658),(24 2507.201),(25 2502.6362),(26 2534.9573),(27 2561.8557),(28 2578.032),(29 2601.7424),(30 2610.5786),(31 2627.7585),(32 2627.3774),(33 2660.0706),(34 2656.3325),(35 2722.0286),(36 2752.9333),(37 2791.338),(38 2853.1228),(39 2885.7356),(40 2971.9263),(41 2980.3347),(42 3059.4502),(43 3113.212),(44 3137.9084),(45 3183.5393),(46 3200.607),(47 3248.0598),(48 3280.1443),(49 3298.7715),(50 3354.338),(51 3378.2192),(52 3428.3962),(53 3482.7527),(54 3515.8403),(55 3526.8425),(56 3512.3035),(57 3510.5789),(58 3507.4333),(59 3489.9343),(60 3507.6987),(61 3508.4324),(62 3511.5723),(63 3530.6301),(64 3526.8247),(65 3505.9583),(66 3498.4849),(67 3487.4675),(68 3504.288),(69 3546.1802),(70 3572.996),(71 3536.8025),(72 3521.6223),(73 3539.507),(74 3516.5374),(75 3506.7908),(76 3448.9143),(77 3489.595),(78 3477.08),(79 3461.6836),
(1 1215.2866),(2 1613.524),(3 1776.302),(4 1828.6509),(5 1918.2554),(6 2016.4346),(7 2046.8726),(8 2080.8777),(9 2122.434),(10 2154.8772),(11 2210.4736),(12 2240.42),(13 2311.1563),(14 2282.3723),(15 2328.123),(16 2354.7063),(17 2386.514),(18 2433.0742),(19 2475.8052),(20 2478.218),(21 2483.9167),(22 2522.7913),(23 2599.3538),(24 2576.9314),(25 2583.4941),(26 2616.2178),(27 2626.2231),(28 2633.0159),(29 2627.489),(30 2660.4883),(31 2622.1333),(32 2651.5508),(33 2677.2983),(34 2700.759),(35 2774.602),(36 2817.168),(37 2900.9697),(38 2973.4421),(39 2985.8982),(40 3007.5303),(41 3056.2551),(42 3088.5308),(43 3124.8713),(44 3143.6296),(45 3147.9558),(46 3237.1514),(47 3320.3901),(48 3381.516),(49 3394.776),(50 3446.9063),(51 3471.5173),(52 3543.4163),(53 3600.7273),(54 3607.401),(55 3640.507),(56 3647.7402),(57 3673.5442),(58 3650.7817),(59 3656.1213),(60 3664.1692),(61 3710.84),(62 3739.6653),(63 3790.8347),(64 3766.1921),(65 3794.7942),(66 3853.3093),(67 3879.2742),(68 3923.2463),(69 3882.0762),(70 3862.3748),(71 3851.2034),(72 3882.7678),(73 3913.2422),(74 3918.8152),(75 3923.7468),(76 3946.6428),(77 3904.6963),(78 3944.4268),(79 3917.2861),
(1 1216.6779),(2 1603.0415),(3 1715.4093),(4 1769.029),(5 1810.5388),(6 1854.6217),(7 1891.7858),(8 1940.3156),(9 1940.2605),(10 1944.3998),(11 2017.2238),(12 2066.6262),(13 2063.1753),(14 2052.6096),(15 2083.9895),(16 2143.9731),(17 2201.3196),(18 2272.1396),(19 2326.6255),(20 2341.7637),(21 2338.0977),(22 2383.3606),(23 2445.6382),(24 2434.225),(25 2428.2327),(26 2484.5244),(27 2560.2578),(28 2600.831),(29 2625.2476),(30 2630.756),(31 2603.6711),(32 2640.7024),(33 2630.6785),(34 2674.076),(35 2763.4668),(36 2835.6094),(37 2865.5454),(38 2897.7646),(39 2949.5308),(40 2992.4348),(41 3010.5405),(42 3039.3818),(43 3106.306),(44 3135.3884),(45 3177.4536),(46 3212.6677),(47 3231.7188),(48 3280.6345),(49 3323.257),(50 3357.8665),(51 3395.7615),(52 3436.2085),(53 3470.4082),(54 3498.846),(55 3511.6267),(56 3537.0854),(57 3510.429),(58 3484.0454),(59 3453.3408),(60 3395.5874),(61 3439.0957),(62 3499.8196),(63 3569.631),(64 3568.383),(65 3551.7996),(66 3597.1394),(67 3636.2878),(68 3642.393),(69 3642.8877),(70 3632.1501),(71 3592.3452),(72 3588.9915),(73 3662.37),(74 3641.2886),(75 3616.913),(76 3633.106),(77 3626.5513),(78 3619.9797),(79 3613.0327),
(1 1162.726),(2 1521.9086),(3 1655.6162),(4 1685.5455),(5 1762.7003),(6 1828.2153),(7 1856.8827),(8 1890.9658),(9 1927.9883),(10 1973.2792),(11 1988.7472),(12 2021.7032),(13 2046.4662),(14 2048.3286),(15 2082.7405),(16 2139.5874),(17 2188.3286),(18 2233.2266),(19 2275.4124),(20 2290.1191),(21 2299.273),(22 2298.1055),(23 2349.4614),(24 2346.216),(25 2393.954),(26 2408.6553),(27 2458.0186),(28 2472.605),(29 2484.529),(30 2483.4504),(31 2479.3103),(32 2483.3948),(33 2515.164),(34 2563.7646),(35 2613.1226),(36 2651.1824),(37 2686.0547),(38 2730.8708),(39 2749.7388),(40 2780.1187),(41 2791.8342),(42 2830.7676),(43 2820.8052),(44 2847.1226),(45 2898.3872),(46 2901.3794),(47 2987.036),(48 3008.7083),(49 3019.5413),(50 3093.1274),(51 3164.0771),(52 3178.9758),(53 3230.4827),(54 3242.6545),(55 3287.0479),(56 3277.5244),(57 3279.9543),(58 3274.1763),(59 3272.0522),(60 3283.6929),(61 3292.7776),(62 3334.7244),(63 3351.963),(64 3384.8125),(65 3408.1777),(66 3397.0447),(67 3447.0283),(68 3398.0308),(69 3397.731),(70 3398.135),(71 3377.2712),(72 3381.3926),(73 3454.4385),(74 3503.5974),(75 3470.5464),(76 3436.4146),(77 3413.1536),(78 3396.5984),(79 3398.022),
(1 1166.5887),(2 1532.784),(3 1657.6879),(4 1729.1473),(5 1796.7334),(6 1864.5219),(7 1908.0621),(8 1922.091),(9 1946.7172),(10 1976.2821),(11 2041.4521),(12 2087.047),(13 2109.1155),(14 2099.0806),(15 2125.4485),(16 2141.4678),(17 2174.8381),(18 2206.9695),(19 2233.5938),(20 2242.2036),(21 2268.1458),(22 2284.2666),(23 2319.938),(24 2359.5647),(25 2393.3855),(26 2394.8052),(27 2440.5037),(28 2437.5313),(29 2434.6218),(30 2453.055),(31 2443.0352),(32 2460.898),(33 2496.3894),(34 2533.3823),(35 2592.3716),(36 2625.6108),(37 2642.155),(38 2686.1824),(39 2708.2422),(40 2759.5745),(41 2801.043),(42 2844.6462),(43 2868.1233),(44 2918.5537),(45 2942.7632),(46 2945.9368),(47 2975.3914),(48 2988.9016),(49 2988.1216),(50 3065.3076),(51 3153.6199),(52 3187.6404),(53 3204.3354),(54 3221.1638),(55 3203.4958),(56 3195.388),(57 3167.0457),(58 3152.2563),(59 3157.292),(60 3199.2212),(61 3187.009),(62 3235.6067),(63 3250.9219),(64 3296.0315),(65 3315.9978),(66 3313.737),(67 3300.2656),(68 3280.5112),(69 3265.9077),(70 3280.0017),(71 3265.7578),(72 3305.125),(73 3295.257),(74 3329.973),(75 3284.3574),(76 3274.6248),(77 3252.2244),(78 3229.6716),(79 3211.0938),
(1 1116.1708),(2 1480.9885),(3 1621.01),(4 1662.1384),(5 1700.3705),(6 1737.2175),(7 1782.0109),(8 1833.8864),(9 1851.384),(10 1873.2437),(11 1919.1166),(12 1933.2169),(13 1946.7681),(14 1941.2955),(15 1960.862),(16 2011.4194),(17 2038.0988),(18 2074.5874),(19 2103.032),(20 2116.392),(21 2108.3022),(22 2157.7026),(23 2214.9329),(24 2212.159),(25 2270.6968),(26 2307.4558),(27 2313.301),(28 2306.1301),(29 2315.0764),(30 2350.199),(31 2376.2917),(32 2392.2512),(33 2383.0552),(34 2431.8882),(35 2480.8806),(36 2475.8562),(37 2508.0183),(38 2530.271),(39 2558.477),(40 2602.8145),(41 2651.6433),(42 2690.0127),(43 2717.1584),(44 2776.3928),(45 2811.9434),(46 2813.0205),(47 2789.6606),(48 2864.577),(49 2865.5583),(50 2880.985),(51 2938.2498),(52 2924.8286),(53 2915.6106),(54 2956.2063),(55 2956.1665),(56 2908.4065),(57 2894.9993),(58 2917.5874),(59 2920.4355),(60 2919.7183),(61 2953.52),(62 2991.8389),(63 3011.589),(64 3013.488),(65 3003.4011),(66 3012.917),(67 3025.4016),(68 3072.48),(69 3083.5112),(70 3073.1626),(71 3102.1172),(72 3123.8145),(73 3154.3196),(74 3176.921),(75 3183.3367),(76 3172.8198),(77 3170.9214),(78 3173.365),(79 3133.2085),
(1 1141.5953),(2 1514.9791),(3 1648.7639),(4 1698.2656),(5 1751.8856),(6 1806.0603),(7 1823.7561),(8 1849.4608),(9 1872.2164),(10 1918.0762),(11 1941.3119),(12 1987.5177),(13 2027.2946),(14 2013.1224),(15 2009.9017),(16 2030.4542),(17 2092.5876),(18 2133.36),(19 2170.2327),(20 2165.9492),(21 2180.1394),(22 2205.0469),(23 2241.744),(24 2219.8462),(25 2262.8013),(26 2305.7026),(27 2315.9238),(28 2317.3289),(29 2325.731),(30 2346.7886),(31 2368.484),(32 2387.6116),(33 2419.124),(34 2422.415),(35 2473.0186),(36 2515.8193),(37 2596.3157),(38 2663.682),(39 2699.928),(40 2707.4011),(41 2766.3135),(42 2811.814),(43 2851.369),(44 2852.7437),(45 2857.7976),(46 2903.298),(47 2956.1628),(48 2982.0422),(49 3003.694),(50 3081.9421),(51 3121.1953),(52 3138.7336),(53 3180.1497),(54 3173.161),(55 3181.3835),(56 3149.1704),(57 3105.0183),(58 3068.517),(59 3058.0032),(60 3031.168),(61 3063.7576),(62 3105.759),(63 3106.3623),(64 3080.526),(65 3090.4841),(66 3099.9246),(67 3117.49),(68 3104.666),(69 3124.0527),(70 3124.663),(71 3124.3425),(72 3088.348),(73 3106.9534),(74 3089.239),(75 3121.887),(76 3130.9375),(77 3114.843),(78 3104.7627),(79 3078.496),
(1 1090.6117),(2 1414.2114),(3 1556.2716),(4 1622.7588),(5 1677.4979),(6 1707.4934),(7 1705.0034),(8 1764.0588),(9 1800.4751),(10 1821.52),(11 1856.3849),(12 1888.713),(13 1918.7279),(14 1896.8804),(15 1925.3516),(16 1941.1572),(17 2006.9818),(18 2035.1377),(19 2057.2068),(20 2068.7004),(21 2056.357),(22 2092.8809),(23 2168.737),(24 2125.3135),(25 2163.2078),(26 2219.2056),(27 2244.4072),(28 2242.5479),(29 2234.327),(30 2244.5762),(31 2252.299),(32 2277.033),(33 2291.6238),(34 2278.4788),(35 2310.7468),(36 2343.3677),(37 2381.3425),(38 2381.2258),(39 2413.953),(40 2412.1257),(41 2452.8162),(42 2480.0708),(43 2499.3035),(44 2528.0422),(45 2513.6392),(46 2508.3613),(47 2531.5051),(48 2565.2214),(49 2592.7327),(50 2611.9683),(51 2673.2432),(52 2696.4226),(53 2708.3274),(54 2697.9495),(55 2701.128),(56 2723.5771),(57 2735.8425),(58 2730.7498),(59 2727.1191),(60 2756.4382),(61 2795.6304),(62 2841.3384),(63 2812.7026),(64 2789.6526),(65 2787.7615),(66 2800.4487),(67 2843.4358),(68 2873.0962),(69 2874.174),(70 2871.4438),(71 2838.3774),(72 2830.718),(73 2860.5833),(74 2896.1038),(75 2858.0078),(76 2826.4194),(77 2814.033),(78 2805.991),(79 2792.7642),
(1 1055.053),(2 1368.0973),(3 1493.1597),(4 1551.4363),(5 1609.6302),(6 1645.4907),(7 1668.6492),(8 1715.1707),(9 1744.9366),(10 1780.2969),(11 1834.4583),(12 1830.3662),(13 1870.3302),(14 1850.5566),(15 1872.1798),(16 1887.0566),(17 1921.8245),(18 1940.1494),(19 1956.1866),(20 1955.536),(21 1955.6892),(22 1986.83),(23 2034.9318),(24 2025.8241),(25 2056.8098),(26 2078.126),(27 2089.2644),(28 2109.5122),(29 2116.9536),(30 2129.9314),(31 2157.2668),(32 2192.146),(33 2167.7637),(34 2199.6003),(35 2210.7761),(36 2240.2915),(37 2270.3767),(38 2329.7578),(39 2350.1772),(40 2357.4785),(41 2369.1443),(42 2394.534),(43 2434.8525),(44 2468.665),(45 2514.4517),(46 2521.614),(47 2534.6758),(48 2596.3523),(49 2583.4524),(50 2601.505),(51 2635.6692),(52 2629.827),(53 2640.1018),(54 2657.4333),(55 2638.5361),(56 2634.0151),(57 2632.2893),(58 2655.0432),(59 2644.5313),(60 2628.0466),(61 2644.4043),(62 2657.3306),(63 2664.6274),(64 2650.193),(65 2646.3943),(66 2645.6277),(67 2663.1511),(68 2681.6687),(69 2697.8572),(70 2684.5635),(71 2658.895),(72 2637.4443),(73 2663.4238),(74 2691.8657),(75 2633.645),(76 2641.646),(77 2637.5173),(78 2625.0964),(79 2606.6973),
(1 1041.8938),(2 1369.3094),(3 1479.778),(4 1547.4419),(5 1594.0502),(6 1633.7439),(7 1653.1344),(8 1680.4625),(9 1741.1921),(10 1749.8672),(11 1786.2887),(12 1814.3876),(13 1830.5292),(14 1830.3351),(15 1850.2838),(16 1876.3433),(17 1891.0417),(18 1892.7998),(19 1924.5905),(20 1974.174),(21 1969.3558),(22 1967.1809),(23 2030.4989),(24 2003.4147),(25 2023.5133),(26 2041.4613),(27 2054.6113),(28 2047.1696),(29 2063.4683),(30 2087.3027),(31 2099.4412),(32 2113.0317),(33 2116.4438),(34 2116.4414),(35 2118.5127),(36 2146.032),(37 2175.186),(38 2197.9277),(39 2207.3362),(40 2213.4934),(41 2267.973),(42 2288.1755),(43 2342.4045),(44 2357.3),(45 2396.0518),(46 2380.951),(47 2376.9097),(48 2396.3958),(49 2443.5735),(50 2471.1663),(51 2544.9084),(52 2567.5444),(53 2576.9568),(54 2591.8083),(55 2601.2336),(56 2575.5427),(57 2552.156),(58 2524.2485),(59 2524.4663),(60 2519.7634),(61 2535.7158),(62 2581.0989),(63 2587.408),(64 2590.3699),(65 2591.8318),(66 2588.7793),(67 2601.1802),(68 2618.646),(69 2642.5835),(70 2664.992),(71 2640.5117),(72 2604.0178),(73 2598.461),(74 2632.5725),(75 2614.7),(76 2585.8452),(77 2569.7878),(78 2583.9836),(79 2571.9934),
(1 1039.6895),(2 1353.7913),(3 1509.8073),(4 1553.3478),(5 1628.6885),(6 1670.9519),(7 1711.6561),(8 1754.7397),(9 1781.4183),(10 1832.6058),(11 1873.9742),(12 1904.1298),(13 1935.3942),(14 1950.1013),(15 1936.4039),(16 1966.5795),(17 2002.5076),(18 2013.4714),(19 2008.5271),(20 2022.9825),(21 2039.332),(22 2052.561),(23 2064.8555),(24 2032.1357),(25 2056.0417),(26 2071.547),(27 2050.3577),(28 2075.797),(29 2097.771),(30 2127.7383),(31 2133.3896),(32 2119.9602),(33 2138.399),(34 2151.5457),(35 2187.5964),(36 2200.0996),(37 2241.4473),(38 2278.9204),(39 2262.739),(40 2285.5798),(41 2330.6194),(42 2324.053),(43 2363.1873),(44 2383.8647),(45 2367.8748),(46 2389.7231),(47 2437.2478),(48 2459.8962),(49 2487.1096),(50 2508.489),(51 2561.2473),(52 2572.9329),(53 2601.8784),(54 2618.9468),(55 2675.0598),(56 2677.7798),(57 2649.9058),(58 2624.8513),(59 2607.796),(60 2633.4077),(61 2670.783),(62 2653.3193),(63 2660.9873),(64 2658.611),(65 2663.5771),(66 2696.0896),(67 2727.4275),(68 2760.3503),(69 2743.0007),(70 2726.2651),(71 2726.5867),(72 2738.202),(73 2760.914),(74 2756.8782),(75 2744.2148),(76 2733.3147),(77 2688.232),(78 2679.3203),(79 2693.7493),
(1 1049.7241),(2 1346.5033),(3 1457.9868),(4 1489.1781),(5 1548.506),(6 1596.7849),(7 1624.5823),(8 1663.8656),(9 1707.2196),(10 1728.2051),(11 1741.3624),(12 1762.0659),(13 1783.4923),(14 1783.3313),(15 1800.859),(16 1848.3478),(17 1877.6766),(18 1893.3662),(19 1884.4418),(20 1938.7423),(21 1962.8197),(22 1972.5057),(23 1988.843),(24 1991.4518),(25 2029.4132),(26 2047.3607),(27 2083.0771),(28 2068.9958),(29 2079.6326),(30 2099.3096),(31 2084.1868),(32 2102.815),(33 2113.0117),(34 2150.207),(35 2205.9656),(36 2230.637),(37 2258.0269),(38 2265.0723),(39 2309.8022),(40 2343.5435),(41 2400.7734),(42 2420.5647),(43 2451.3577),(44 2462.9167),(45 2461.5535),(46 2443.5903),(47 2485.3142),(48 2517.5645),(49 2582.839),(50 2623.2087),(51 2630.3691),(52 2661.3682),(53 2638.4832),(54 2640.2966),(55 2661.4255),(56 2638.7986),(57 2627.9102),(58 2629.2673),(59 2649.9214),(60 2673.279),(61 2670.2134),(62 2695.6624),(63 2666.8337),(64 2651.0686),(65 2627.745),(66 2652.522),(67 2686.3657),(68 2679.97),(69 2686.468),(70 2650.9639),(71 2632.1177),(72 2609.2483),(73 2624.4385),(74 2611.312),(75 2582.6948),(76 2543.0884),(77 2515.3723),(78 2530.8962),(79 2504.7278),
(1 997.076),(2 1266.9358),(3 1365.3423),(4 1434.6423),(5 1486.6736),(6 1526.369),(7 1551.2313),(8 1581.4802),(9 1631.7656),(10 1670.3638),(11 1682.7196),(12 1704.32),(13 1705.0532),(14 1737.0309),(15 1738.8815),(16 1769.9634),(17 1785.9927),(18 1782.1616),(19 1797.954),(20 1805.6104),(21 1835.162),(22 1842.7682),(23 1881.6111),(24 1886.7539),(25 1919.1587),(26 1943.2633),(27 1952.3192),(28 1980.5447),(29 2000.877),(30 1987.7062),(31 1999.6976),(32 1995.2305),(33 2019.8862),(34 2037.663),(35 2089.6775),(36 2112.4146),(37 2126.6863),(38 2177.0142),(39 2213.151),(40 2249.0532),(41 2276.5732),(42 2269.598),(43 2319.3157),(44 2363.0137),(45 2382.4456),(46 2368.8887),(47 2405.2537),(48 2445.8772),(49 2472.3452),(50 2500.5781),(51 2537.722),(52 2612.505),(53 2593.9028),(54 2628.7808),(55 2654.417),(56 2625.8933),(57 2642.1711),(58 2622.0327),(59 2626.0635),(60 2604.2864),(61 2622.4934),(62 2628.1094),(63 2668.6255),(64 2647.4846),(65 2658.716),(66 2626.578),(67 2649.7708),(68 2678.5195),(69 2651.0264),(70 2654.353),(71 2638.8025),(72 2665.137),(73 2670.081),(74 2674.0898),(75 2628.9155),(76 2628.0913),(77 2629.9106),(78 2653.4128),(79 2622.547),
(1 965.0717),(2 1259.3157),(3 1350.4622),(4 1406.8336),(5 1463.8375),(6 1507.9999),(7 1534.7479),(8 1581.5956),(9 1602.2699),(10 1647.4911),(11 1661.8185),(12 1699.593),(13 1720.7074),(14 1727.8513),(15 1725.3654),(16 1780.1964),(17 1793.9106),(18 1809.5359),(19 1828.5789),(20 1844.8805),(21 1872.1268),(22 1850.2222),(23 1875.6149),(24 1889.8661),(25 1929.5898),(26 1925.3816),(27 1972.5148),(28 1985.7781),(29 1970.3021),(30 1987.7408),(31 1988.2347),(32 1987.5151),(33 2037.9152),(34 2028.5602),(35 2015.4263),(36 2043.4254),(37 2074.695),(38 2114.0793),(39 2132.9063),(40 2168.1912),(41 2182.9468),(42 2215.5156),(43 2253.2822),(44 2307.0315),(45 2326.2358),(46 2325.7002),(47 2320.339),(48 2359.168),(49 2403.7026),(50 2426.8052),(51 2442.8887),(52 2486),(53 2538.193),(54 2549.287),(55 2532.7236),(56 2511.825),(57 2509.4265),(58 2492.4297),(59 2476.0571),(60 2446.3894),(61 2440.4182),(62 2455.6995),(63 2454.1768),(64 2455.3025),(65 2462.463),(66 2465.287),(67 2479.0386),(68 2515.6426),(69 2498.3147),(70 2469.853),(71 2505.555),(72 2541.8853),(73 2542.7375),(74 2537.662),(75 2508.5225),(76 2473.7366),(77 2480.806),(78 2478.115),(79 2457.5996),
