1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 18812.049),(2 52842.332),(3 154064.94),(4 238775.33),(5 305641.7),(6 391292.6),(7 479315),(8 548039.94),(9 616642.9),(10 698963.7),(11 748801.3),(12 801576),(13 860886.56),(14 909127.94),(15 957738.2),(16 1020494.56),(17 1065824.5),(18 1122645.1),(19 1192329.1),(20 1253975.1),(21 1318782.4),(22 1394245),(23 1444536),(24 1461697.4),(25 1489392.4),(26 1527271.6),(27 1572642),(28 1648674.9),(29 1674551.4),(30 1724728),(31 1783598.5),(32 1860178),(33 1966887.4),(34 2086383.4),(35 2192411.3),(36 2298915.8),(37 2389718.3),(38 2459017.3),(39 2515248.8),(40 2563300.3),(41 2588299),(42 2617510.8),(43 2655716.3),(44 2673910.8),(45 2704146.3),(46 2719748.5),(47 2721159.8),(48 2713650),(49 2696006.3),(50 2684133.3),(51 2680527.3),(52 2688214.8),(53 2763570.5),(54 2791055.5),(55 2825477.3),(56 2860287.3),(57 2924668.8),(58 3025891),(59 3125353.3),(60 3277516),(61 3470436.8),(62 3691729.3),(63 3944413.3),(64 4258251),(65 4495230),(66 4737581.5),(67 5009884.5),(68 5247468.5),(69 5501891.5),(70 5757274),(71 5982065.5),(72 6225716.5),(73 6444844.5),(74 6580032.5),(75 6763980.5),(76 6942508.5),(77 7130767.5),(78 7398614),(79 7604016.5),
(1 344.89932),(2 471.48978),(3 565.0688),(4 608.1218),(5 646.4954),(6 670.3646),(7 699.4832),(8 714.07745),(9 732.42944),(10 755.0406),(11 757.2207),(12 768.1251),(13 781.92346),(14 779.8919),(15 798.01575),(16 805.9587),(17 812.8558),(18 814.1954),(19 827.34485),(20 825.34454),(21 840.3562),(22 855.66626),(23 856.90234),(24 861.787),(25 876.6429),(26 869.7345),(27 879.0601),(28 880.1714),(29 877.1971),(30 880.2693),(31 879.012),(32 864.82654),(33 861.6926),(34 871.98517),(35 856.8085),(36 862.1843),(37 874.3222),(38 860.76636),(39 863.4345),(40 862.74445),(41 855.2849),(42 865.8968),(43 864.1174),(44 847.7859),(45 852.4587),(46 859.0145),(47 846.3408),(48 854.1813),(49 872.1408),(50 872.48346),(51 899.8342),(52 910.3634),(53 907.3009),(54 909.3472),(55 921.47125),(56 907.7353),(57 915.6545),(58 920.62634),(59 917.8201),(60 914.4116),(61 920.7443),(62 910.9914),(63 908.3002),(64 914.14136),(65 905.8722),(66 906.2761),(67 909.0755),(68 897.55865),(69 885.3467),(70 891.2613),(71 878.03174),(72 872.41736),(73 877.87463),(74 854.68726),(75 866.3947),(76 872.0582),(77 867.20886),(78 875.75836),(79 878.85034),
(1 334.4897),(2 458.24765),(3 555.0144),(4 595.5101),(5 622.04144),(6 647.875),(7 674.55896),(8 689.78015),(9 705.0046),(10 729.6419),(11 722.81067),(12 733.7429),(13 743.1819),(14 739.95764),(15 755.77386),(16 764.37134),(17 767.7073),(18 783.21234),(19 795.7541),(20 792.7667),(21 802.6942),(22 807.84845),(23 807.2914),(24 810.6218),(25 830.7637),(26 827.52435),(27 840.0839),(28 843.34924),(29 845.99396),(30 851.3586),(31 855.26715),(32 854.18964),(33 857.3109),(34 856.83575),(35 848.4972),(36 855.0635),(37 864.2316),(38 854.57416),(39 856.92065),(40 860.4236),(41 849.408),(42 857.1158),(43 862.56335),(44 849.65784),(45 849.8531),(46 844.9906),(47 837.3401),(48 842.88354),(49 848.9194),(50 856.1379),(51 875.64246),(52 888.90045),(53 880.18524),(54 888.0741),(55 899.18054),(56 886.2623),(57 889.2638),(58 896.2641),(59 891.1936),(60 889.8798),(61 902.9759),(62 892.8879),(63 888.5929),(64 893.0373),(65 882.002),(66 884.48267),(67 887.45026),(68 872.6184),(69 865.12585),(70 865.3733),(71 855.4487),(72 848.5824),(73 852.6696),(74 834.6376),(75 840.7341),(76 833.47125),(77 822.1757),(78 830.0145),(79 828.0881),
(1 337.74908),(2 458.0992),(3 556.6319),(4 609.60846),(5 642.07794),(6 671.514),(7 697.9678),(8 709.12933),(9 729.3315),(10 752.83813),(11 749.2178),(12 756.1562),(13 769.3223),(14 774.30145),(15 784.244),(16 805.31665),(17 805.994),(18 814.63934),(19 817.02576),(20 819.6316),(21 827.3965),(22 833.63745),(23 831.3274),(24 840.7716),(25 860.0347),(26 859.5134),(27 865.214),(28 874.1924),(29 870.5215),(30 871.10516),(31 876.518),(32 874.1205),(33 878.8442),(34 876.4711),(35 878.7316),(36 884.54626),(37 902.2567),(38 888.1651),(39 885.3114),(40 885.1072),(41 868.07434),(42 873.1966),(43 872.5628),(44 869.19574),(45 871.8543),(46 859.08215),(47 849.81213),(48 850.29486),(49 863.02484),(50 863.9805),(51 882.9458),(52 901.79016),(53 887.3459),(54 896.68256),(55 914.1613),(56 908.16583),(57 905.573),(58 918.37976),(59 911.09186),(60 917.60156),(61 929.9725),(62 921.107),(63 920.8126),(64 924.43665),(65 915.43066),(66 919.2963),(67 927.7609),(68 918.6724),(69 910.56433),(70 904.867),(71 897.3246),(72 896.0204),(73 899.0868),(74 891.7012),(75 888.57306),(76 890.89966),(77 882.62463),(78 887.01227),(79 894.3673),
(1 325.2299),(2 439.07895),(3 526.96484),(4 572.2044),(5 598.8808),(6 626.4294),(7 656.2269),(8 667.69885),(9 685.47705),(10 705.2488),(11 699.0697),(12 702.067),(13 710.65924),(14 711.3478),(15 714.2098),(16 726.5145),(17 731.7417),(18 732.418),(19 741.79297),(20 748.08765),(21 760.1249),(22 770.5078),(23 769.7569),(24 772.41187),(25 786.3616),(26 782.48517),(27 791.6553),(28 797.7402),(29 794.98004),(30 793.75104),(31 791.7564),(32 786.741),(33 794.5363),(34 798.5169),(35 802.088),(36 807.39624),(37 814.88934),(38 809.0765),(39 807.1746),(40 808.13257),(41 797.764),(42 804.3132),(43 799.1482),(44 790.0886),(45 794.0222),(46 792.36993),(47 787.9884),(48 785.6521),(49 785.6185),(50 791.5329),(51 806.47046),(52 830.8826),(53 825.4222),(54 836.6869),(55 853.3969),(56 843.69507),(57 849.2816),(58 854.5117),(59 856.02295),(60 859.8019),(61 865.77826),(62 861.5369),(63 863.2165),(64 867.12494),(65 859.4763),(66 857.5081),(67 852.91705),(68 846.26465),(69 843.28186),(70 842.2801),(71 836.8113),(72 841.52563),(73 831.8796),(74 824.19226),(75 817.2905),(76 823.4868),(77 819.0423),(78 821.8157),(79 830.2773),
(1 319.98672),(2 429.66336),(3 516.37036),(4 559.3007),(5 587.8241),(6 613.57477),(7 644.91943),(8 657.9195),(9 675.11365),(10 691.8547),(11 699.0293),(12 702.31714),(13 715.6357),(14 707.8365),(15 711.1276),(16 711.76685),(17 723.4429),(18 724.39886),(19 729.7199),(20 735.5679),(21 739.68176),(22 748.4052),(23 743.6345),(24 752.6755),(25 757.66327),(26 749.95557),(27 761.71497),(28 782.12695),(29 776.56134),(30 770.16956),(31 774.38464),(32 763.5417),(33 767.3497),(34 773.2531),(35 775.57294),(36 770.09735),(37 781.3554),(38 769.4165),(39 774.78827),(40 784.9388),(41 774.6171),(42 771.58795),(43 774.8058),(44 766.31903),(45 772.62994),(46 777.2257),(47 780.11395),(48 784.07513),(49 788.56824),(50 796.1064),(51 802.36426),(52 829.8438),(53 818.6705),(54 818.62286),(55 834.2892),(56 822.6073),(57 837.0004),(58 840.97314),(59 838.99194),(60 834.54553),(61 845.578),(62 834.0448),(63 827.7956),(64 834.83453),(65 824.47406),(66 821.55804),(67 818.17816),(68 809.76544),(69 806.60547),(70 805.0198),(71 798.8804),(72 792.1969),(73 790.5017),(74 785.81415),(75 774.0078),(76 785.4673),(77 789.75226),(78 793.8852),(79 790.9708),
(1 321.31586),(2 430.23712),(3 515.0725),(4 564.3657),(5 592.84436),(6 620.61993),(7 640.3804),(8 662.34015),(9 681.13336),(10 699.52936),(11 709.4264),(12 716.2992),(13 736.5348),(14 736.2071),(15 739.39026),(16 741.65814),(17 749.6105),(18 748.79535),(19 758.6881),(20 760.6883),(21 761.6237),(22 776.1808),(23 786.80457),(24 793.4509),(25 803.7223),(26 798.4319),(27 807.7331),(28 820.3532),(29 814.0054),(30 813.789),(31 823.63916),(32 813.7174),(33 814.653),(34 814.6756),(35 810.9464),(36 814.455),(37 817.4128),(38 798.6846),(39 805.6624),(40 802.5923),(41 792.5585),(42 787.6463),(43 797.8708),(44 794.70996),(45 790.37634),(46 789.4251),(47 794.57996),(48 804.7144),(49 812.80414),(50 810.0928),(51 816.3161),(52 828.5499),(53 818.641),(54 824.7287),(55 834.0405),(56 829.8956),(57 840.31854),(58 848.69763),(59 848.0374),(60 842.7387),(61 848.9445),(62 839.24646),(63 839.09326),(64 846.85815),(65 840.149),(66 831.10834),(67 828.1897),(68 821.4653),(69 817.14575),(70 817.5574),(71 817.25604),(72 808.42957),(73 805.3845),(74 793.8234),(75 788.1015),(76 785.7982),(77 784.91284),(78 794.7786),(79 790.5244),
(1 308.76556),(2 415.90204),(3 504.30127),(4 553.86255),(5 577.0988),(6 602.43243),(7 630.2269),(8 650.3301),(9 659.9062),(10 665.3381),(11 674.9052),(12 684.01764),(13 704.9044),(14 710.48303),(15 722.01825),(16 728.68115),(17 725.6751),(18 732.8737),(19 746.5209),(20 742.5704),(21 750.00397),(22 771.30286),(23 768.6947),(24 772.214),(25 776.9933),(26 784.22296),(27 783.4121),(28 790.4221),(29 786.167),(30 795.24524),(31 799.5703),(32 804.9002),(33 809.4097),(34 817.5357),(35 808.71716),(36 804.03186),(37 808.59845),(38 802.77527),(39 809.70264),(40 811.5989),(41 804.16003),(42 800.3797),(43 803.5241),(44 801.40314),(45 804.3902),(46 800.4538),(47 800.71924),(48 809.6341),(49 823.6251),(50 818.1044),(51 831.7911),(52 849.3274),(53 832.83167),(54 833.2081),(55 833.58575),(56 825.14453),(57 837.6716),(58 848.5709),(59 840.51263),(60 839.44965),(61 832.5215),(62 817.25165),(63 816.8202),(64 826.53296),(65 817.6309),(66 811.65625),(67 816.1833),(68 800.9571),(69 796.3708),(70 794.0012),(71 788.17865),(72 786.4755),(73 783.80066),(74 777.2198),(75 777.221),(76 771.0434),(77 763.27344),(78 763.14734),(79 766.4938),
(1 311.29318),(2 420.7636),(3 505.1774),(4 553.1698),(5 568.96246),(6 595.31177),(7 619.7036),(8 638.2985),(9 646.4839),(10 650.48505),(11 658.2723),(12 668.0329),(13 684.7218),(14 694.22687),(15 699.10364),(16 709.7868),(17 708.9379),(18 715.39014),(19 731.5244),(20 724.24225),(21 735.80695),(22 753.8948),(23 752.44135),(24 753.90204),(25 767.8942),(26 765.3402),(27 768.90796),(28 777.6539),(29 762.5078),(30 769.37146),(31 769.6289),(32 772.0497),(33 776.82874),(34 776.46686),(35 776.65576),(36 767.694),(37 771.0155),(38 766.62164),(39 769.85913),(40 782.9117),(41 768.6021),(42 760.4672),(43 762.141),(44 757.7754),(45 758.47723),(46 758.3428),(47 757.89886),(48 762.54724),(49 778.31104),(50 779.62714),(51 790.05414),(52 809.6039),(53 804.8165),(54 806.2865),(55 811.484),(56 807.73047),(57 816.2812),(58 815.17004),(59 809.0878),(60 809.783),(61 809.68756),(62 802.5643),(63 804.8815),(64 812.3161),(65 803.8184),(66 796.6989),(67 794.7565),(68 778.53876),(69 775.27844),(70 766.163),(71 756.15295),(72 749.98785),(73 746.4699),(74 740.77905),(75 739.6784),(76 739.73236),(77 732.632),(78 729.0147),(79 733.8345),
(1 307.2584),(2 411.14508),(3 495.36795),(4 545.8551),(5 568.4497),(6 595.8534),(7 620.48),(8 633.11816),(9 649.80975),(10 658.5122),(11 663.18427),(12 669.1757),(13 681.0505),(14 679.7729),(15 688.511),(16 694.0604),(17 691.4632),(18 698.954),(19 707.00214),(20 702.114),(21 707.5876),(22 716.64496),(23 716.11456),(24 715.4701),(25 725.3446),(26 722.4),(27 724.4333),(28 728.2563),(29 725.1881),(30 726.8355),(31 738.94464),(32 738.47546),(33 747.54346),(34 749.29767),(35 747.84247),(36 744.33105),(37 750.9708),(38 752.1497),(39 751.2465),(40 751.00854),(41 746.7527),(42 744.47003),(43 746.7305),(44 741.8887),(45 737.2349),(46 743.4234),(47 744.8276),(48 750.7312),(49 767.8332),(50 770.3908),(51 780.32056),(52 796.03015),(53 779.6471),(54 785.67474),(55 795.07056),(56 792.5461),(57 801.7051),(58 809.45264),(59 805.4171),(60 804.2165),(61 811.3285),(62 802.0033),(63 802.45465),(64 804.2023),(65 794.037),(66 790.53015),(67 793.5243),(68 779.0963),(69 776.4319),(70 774.3648),(71 759.8855),(72 755.9389),(73 752.1326),(74 743.8172),(75 745.71173),(76 751.4136),(77 731.5185),(78 734.24457),(79 731.2724),
(1 298.52808),(2 403.83176),(3 479.84158),(4 532.0048),(5 557.5086),(6 585.1588),(7 614.3918),(8 631.4226),(9 649.08466),(10 659.51337),(11 665.6043),(12 673.21106),(13 686.55597),(14 692.39355),(15 700.94257),(16 709.2972),(17 707.3217),(18 713.82),(19 712.6647),(20 710.04565),(21 715.0855),(22 728.64655),(23 727.7226),(24 728.00006),(25 730.2794),(26 717.89465),(27 717.6278),(28 721.979),(29 723.0037),(30 722.1855),(31 733.1521),(32 730.73004),(33 735.691),(34 743.6478),(35 738.46924),(36 730.5263),(37 738.75916),(38 732.5447),(39 734.4672),(40 740.9511),(41 735.9421),(42 739.9388),(43 743.377),(44 735.1375),(45 730.66394),(46 732.4347),(47 738.10614),(48 744.13947),(49 767.4781),(50 762.232),(51 776.2283),(52 787.69525),(53 774.8198),(54 776.7333),(55 787.03326),(56 784.17255),(57 791.6841),(58 797.73254),(59 796.2686),(60 787.6234),(61 796.09564),(62 777.94025),(63 779.179),(64 781.0732),(65 771.6725),(66 769.95404),(67 767.2647),(68 755.7829),(69 750.75775),(70 750.95306),(71 744.9424),(72 742.74243),(73 743.15686),(74 739.0262),(75 745.43585),(76 748.1136),(77 729.22644),(78 738.2803),(79 740.1885),
(1 305.82675),(2 412.48935),(3 490.85455),(4 541.89966),(5 568.353),(6 595.60175),(7 621.7309),(8 634.5212),(9 646.391),(10 659.04224),(11 666.90155),(12 679.321),(13 685.72577),(14 689.7616),(15 695.29877),(16 705.4627),(17 706.96405),(18 717.46204),(19 720.81885),(20 727.6043),(21 738.1784),(22 744.1155),(23 740.1357),(24 743.50256),(25 740.11694),(26 737.05676),(27 740.3917),(28 744.56866),(29 739.1822),(30 744.96344),(31 741.1875),(32 740.2055),(33 743.2008),(34 750.99164),(35 743.905),(36 743.8038),(37 754.6558),(38 747.1669),(39 746.7946),(40 756.2662),(41 752.6312),(42 747.20935),(43 753.07245),(44 747.24945),(45 749.34955),(46 753.11206),(47 750.97626),(48 759.782),(49 772.08136),(50 773.06384),(51 784.2305),(52 801.06525),(53 791.43115),(54 792.42267),(55 801.6508),(56 798.0772),(57 802.1019),(58 803.7295),(59 810.17725),(60 802.81366),(61 805.5776),(62 796.3105),(63 796.3541),(64 794.885),(65 780.2109),(66 785.5445),(67 785.33417),(68 775.8581),(69 780.04974),(70 769.29065),(71 757.85504),(72 751.9544),(73 739.5757),(74 734.4532),(75 733.86804),(76 737.33704),(77 723.40424),(78 738.57764),(79 739.9807),
(1 293.8689),(2 395.53),(3 470.8939),(4 516.4357),(5 544.588),(6 574.50165),(7 599.8103),(8 612.442),(9 620.8004),(10 637.27045),(11 641.5306),(12 650.7246),(13 664.1322),(14 660.65326),(15 660.5874),(16 668.46625),(17 665.9477),(18 668.2854),(19 679.1692),(20 685.5825),(21 695.9791),(22 702.7188),(23 697.4893),(24 701.8531),(25 713.4377),(26 709.20294),(27 710.6043),(28 718.7882),(29 717.25085),(30 725.2203),(31 719.42834),(32 718.77277),(33 723.6126),(34 721.14874),(35 713.08545),(36 716.27057),(37 729.5263),(38 724.60333),(39 728.15356),(40 738.36847),(41 732.2934),(42 729.78516),(43 727.54486),(44 724.6895),(45 722.1546),(46 723.1701),(47 726.0924),(48 738.5996),(49 748.38007),(50 746.8262),(51 752.74335),(52 766.2294),(53 750.4052),(54 749.30237),(55 750.5512),(56 747.9563),(57 749.55817),(58 755.35895),(59 753.4421),(60 753.2219),(61 757.0889),(62 750.06665),(63 749.7844),(64 750.28394),(65 741.9168),(66 742.2898),(67 745.0499),(68 738.6334),(69 735.951),(70 734.28595),(71 715.55414),(72 707.7621),(73 702.65405),(74 697.72485),(75 691.61664),(76 698.83246),(77 684.8577),(78 690.13727),(79 695.7625),
(1 298.8381),(2 394.64993),(3 468.8434),(4 514.3489),(5 540.55786),(6 558.07465),(7 587.5385),(8 598.00134),(9 613.65564),(10 634.0245),(11 630.96924),(12 643.1639),(13 656.332),(14 659.4376),(15 663.61304),(16 675.53424),(17 672.2733),(18 676.23737),(19 677.6958),(20 687.39764),(21 692.4864),(22 701.5892),(23 703.3524),(24 706.9246),(25 711.87805),(26 702.6919),(27 706.58044),(28 711.7221),(29 711.4397),(30 717.7697),(31 722.6046),(32 721.5325),(33 724.6471),(34 728.0264),(35 727.30206),(36 728.0493),(37 731.32794),(38 729.3144),(39 739.0244),(40 741.6077),(41 737.1663),(42 736.0149),(43 731.5913),(44 728.6036),(45 729.0866),(46 727.53595),(47 736.46924),(48 742.8338),(49 752.3524),(50 749.01044),(51 748.4494),(52 763.3247),(53 750.0996),(54 748.18884),(55 752.3357),(56 758.3424),(57 755.3435),(58 761.5847),(59 755.5987),(60 753.77216),(61 760.6213),(62 752.47736),(63 747.7385),(64 756.5424),(65 750.9573),(66 745.5553),(67 751.03265),(68 742.46924),(69 740.8229),(70 738.601),(71 722.8585),(72 714.32465),(73 717.22485),(74 712.4303),(75 711.52405),(76 703.42883),(77 695.2157),(78 697.67377),(79 690.60254),
(1 287.40994),(2 376.4454),(3 452.7877),(4 494.00293),(5 517.94055),(6 539.12134),(7 562.27875),(8 568.8199),(9 576.6262),(10 594.7816),(11 597.26184),(12 599.25903),(13 612.896),(14 613.7174),(15 628.48865),(16 637.73456),(17 643.75),(18 649.3763),(19 656.2363),(20 654.9693),(21 656.7612),(22 668.6831),(23 666.4636),(24 672.89166),(25 674.9802),(26 672.9926),(27 671.9296),(28 677.1397),(29 673.5064),(30 680.0264),(31 692.01794),(32 686.95404),(33 686.7024),(34 697.9153),(35 696.09),(36 693.47186),(37 700.5218),(38 694.7411),(39 697.4244),(40 709.113),(41 707.5273),(42 708.1447),(43 719.8589),(44 719.36115),(45 720.04443),(46 722.9395),(47 719.4789),(48 727.50415),(49 737.7073),(50 732.4166),(51 734.04834),(52 750.77057),(53 747.4262),(54 748.2784),(55 751.84766),(56 750.17896),(57 750.2807),(58 752.7303),(59 748.33307),(60 748.3757),(61 751.28076),(62 741.7817),(63 743.8038),(64 745.234),(65 742.16064),(66 735.4383),(67 739.38226),(68 729.65375),(69 727.23676),(70 717.029),(71 705.2798),(72 700.11383),(73 693.60834),(74 685.1188),(75 685.7347),(76 688.65),(77 674.6931),(78 668.03937),(79 664.97205),
(1 283.74405),(2 373.3182),(3 442.26297),(4 482.50946),(5 503.29776),(6 527.73914),(7 550.8303),(8 558.65906),(9 570.34784),(10 589.42175),(11 597.7167),(12 601.6606),(13 618.1302),(14 620.5859),(15 619.2911),(16 634.8516),(17 635.3752),(18 634.24347),(19 651.1772),(20 645.4645),(21 645.14746),(22 648.237),(23 648.3869),(24 658.1834),(25 664.0689),(26 664.7608),(27 662.276),(28 670.24),(29 665.64734),(30 672.6344),(31 675.72003),(32 676.4875),(33 685.18005),(34 692.20276),(35 689.0009),(36 681.9783),(37 683.3833),(38 683.6548),(39 687.8252),(40 690.7855),(41 691.8756),(42 690.65704),(43 692.6944),(44 689.8999),(45 690.8862),(46 699.92285),(47 694.0777),(48 699.24976),(49 710.52344),(50 704.1666),(51 711.0087),(52 726.70483),(53 715.5141),(54 725.7054),(55 727.77344),(56 724.43066),(57 721.9931),(58 729.5996),(59 725.57935),(60 720.64514),(61 727.39355),(62 718.157),(63 727.0969),(64 730.57635),(65 722.0476),(66 719.71027),(67 719.312),(68 709.9838),(69 708.1979),(70 705.98444),(71 689.4464),(72 686.83685),(73 688.32715),(74 678.7282),(75 682.08527),(76 692.06805),(77 683.6994),(78 691.83527),(79 688.5691),
(1 282.0428),(2 365.77167),(3 433.64853),(4 469.95505),(5 496.42432),(6 512.72833),(7 536.20966),(8 545.01044),(9 558.20135),(10 568.78625),(11 570.12366),(12 576.46814),(13 592.67474),(14 591.073),(15 605.20856),(16 607.74634),(17 607.86346),(18 607.27106),(19 622.73224),(20 622.28864),(21 635.70135),(22 644.68304),(23 641.3142),(24 651.14087),(25 662.40686),(26 663.71716),(27 650.5486),(28 658.26074),(29 655.83014),(30 657.0415),(31 665.7636),(32 663.974),(33 673.1762),(34 675.25977),(35 673.2383),(36 673.645),(37 673.8076),(38 670.5536),(39 672.44385),(40 675.99866),(41 669.61285),(42 668.4426),(43 663.65735),(44 659.6195),(45 656.73584),(46 659.512),(47 651.65356),(48 656.1691),(49 667.0759),(50 663.82916),(51 678.92487),(52 687.78296),(53 684.27655),(54 691.4317),(55 690.6722),(56 687.46265),(57 686.8728),(58 691.4157),(59 688.5689),(60 684.49896),(61 691.78577),(62 689.00867),(63 688.48737),(64 695.50195),(65 679.5871),(66 675.12445),(67 672.5353),(68 661.48956),(69 662.53345),(70 665.20917),(71 658.0093),(72 651.2315),(73 655.2739),(74 649.0596),(75 646.2976),(76 643.7586),(77 641.86273),(78 649.6536),(79 653.27576),
(1 275.49045),(2 359.80338),(3 433.23975),(4 470.72446),(5 494.37027),(6 516.0029),(7 540.6461),(8 555.6197),(9 564.9638),(10 578.599),(11 580.94977),(12 592.07526),(13 606.9077),(14 605.7052),(15 617.1409),(16 624.9647),(17 621.31006),(18 626.0758),(19 634.6659),(20 633.65735),(21 645.9794),(22 652.99396),(23 647.81104),(24 655.18353),(25 665.7819),(26 663.54846),(27 668.4829),(28 669.19977),(29 667.08527),(30 668.6852),(31 670.5999),(32 662.8933),(33 663.41144),(34 664.0165),(35 665.74384),(36 656.3333),(37 653.39685),(38 650.79376),(39 652.8896),(40 656.6647),(41 648.1622),(42 644.97894),(43 645.42755),(44 644.87134),(45 648.37006),(46 656.9811),(47 646.9803),(48 654.46844),(49 666.632),(50 666.0304),(51 674.96814),(52 687.6592),(53 679.9196),(54 690.24445),(55 697.74286),(56 693.16473),(57 695.5845),(58 706.1981),(59 699.62946),(60 699.27795),(61 711.0844),(62 704.7924),(63 697.4762),(64 702.63403),(65 693.3686),(66 690.13745),(67 683.4852),(68 681.5727),(69 682.35583),(70 678.63293),(71 667.6527),(72 660.2792),(73 653.89325),(74 652.2951),(75 647.2475),(76 641.7918),(77 641.04224),(78 647.1371),(79 650.0079),
(1 277.0827),(2 363.39294),(3 430.239),(4 467.07556),(5 490.57382),(6 508.1575),(7 530.23645),(8 546.61835),(9 555.60144),(10 570.0124),(11 574.18195),(12 585.9028),(13 600.20624),(14 592.9884),(15 605.8718),(16 612.7887),(17 605.17816),(18 613.2124),(19 622.9085),(20 624.1546),(21 636.3989),(22 651.0176),(23 649.57416),(24 653.5699),(25 671.6881),(26 675.83466),(27 676.7398),(28 675.88336),(29 671.77563),(30 673.3789),(31 674.0872),(32 662.404),(33 663.3972),(34 665.0462),(35 663.817),(36 659.10834),(37 668.6589),(38 660.2817),(39 661.35614),(40 657.1979),(41 650.00494),(42 646.7985),(43 647.38855),(44 635.67993),(45 637.83453),(46 650.23413),(47 644.17267),(48 649.2057),(49 666.99316),(50 662.6988),(51 675.39996),(52 692.30096),(53 678.7388),(54 682.60455),(55 696.086),(56 689.5086),(57 697.0779),(58 709.4151),(59 706.873),(60 714.8564),(61 718.24646),(62 716.2954),(63 705.18555),(64 713.4784),(65 706.5737),(66 707.4303),(67 705.593),(68 693.81287),(69 691.411),(70 687.30023),(71 674.4342),(72 668.729),(73 666.09174),(74 665.5957),(75 661.6498),(76 665.0691),(77 660.24536),(78 666.0295),(79 664.445),
