1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 12894.102),(2 30612.74),(3 59356.074),(4 82426.94),(5 109304.914),(6 134452.48),(7 163138.23),(8 193307.05),(9 219926.27),(10 255097.17),(11 293320.22),(12 329219.97),(13 371068.5),(14 413881.72),(15 455095.53),(16 497330.25),(17 545210.56),(18 590757.2),(19 653023),(20 706626.8),(21 776757.06),(22 853320.5),(23 940855.5),(24 1058690.4),(25 1187144.6),(26 1314106.1),(27 1475282),(28 1670796.6),(29 1826763),(30 1989138),(31 2146963),(32 2337895.8),(33 2515241.8),(34 2674316.3),(35 2835393.3),(36 3003124),(37 3176736),(38 3384561),(39 3623331.3),(40 3840765.3),(41 4080018.8),(42 4372505),(43 4708668.5),(44 5069354),(45 5636265.5),(46 6283432.5),(47 6936461.5),(48 7580129.5),(49 8211440),(50 8765633),(51 9594339),(52 10308765),(53 11400023),(54 12279299),(55 13147520),(56 13910320),(57 14777055),(58 15536099),(59 16320293),(60 17146048),(61 17943586),(62 18583784),(63 19379576),(64 20066430),(65 20674512),(66 21262498),(67 21704906),(68 22046076),(69 22499432),(70 22822162),(71 23145000),(72 23455122),(73 23666218),(74 23721238),(75 23888592),(76 24022470),(77 24144848),(78 24398840),(79 24614734),
(1 501.42737),(2 673.1842),(3 823.9327),(4 901.37994),(5 954.68115),(6 990.61206),(7 1041.0763),(8 1071.4697),(9 1090.6049),(10 1106.592),(11 1139.8774),(12 1150.3306),(13 1167.5869),(14 1179.5077),(15 1194.521),(16 1204.7688),(17 1236.3483),(18 1242.5066),(19 1244.5721),(20 1265.4791),(21 1263.422),(22 1287.1786),(23 1305.0457),(24 1301.2054),(25 1297.6937),(26 1329.5812),(27 1329.7646),(28 1338.494),(29 1339.3535),(30 1325.616),(31 1322.3057),(32 1328.2684),(33 1323.8854),(34 1330.8846),(35 1340.2614),(36 1337.0128),(37 1338.8274),(38 1346.7463),(39 1337.1399),(40 1324.7137),(41 1336.2249),(42 1329.395),(43 1331.5433),(44 1335.6003),(45 1336.1365),(46 1343.9242),(47 1363.3389),(48 1352.6213),(49 1346.2756),(50 1361.4131),(51 1339.9474),(52 1337.0131),(53 1350.0295),(54 1335.8507),(55 1328.3594),(56 1339.9554),(57 1344.7688),(58 1353.2855),(59 1356.2429),(60 1360.4537),(61 1365.7654),(62 1380.5063),(63 1371.6423),(64 1366.878),(65 1373.7966),(66 1363.4989),(67 1356.6696),(68 1355.0247),(69 1334.8407),(70 1329.608),(71 1345.0946),(72 1342.4327),(73 1345.3816),(74 1346.2607),(75 1343.4735),(76 1345.0775),(77 1358.4015),(78 1341.5023),(79 1336.0316),
(1 505.67392),(2 666.6224),(3 825.3794),(4 899.885),(5 946.2465),(6 984.91907),(7 1015.1062),(8 1041.9266),(9 1060.022),(10 1058.112),(11 1095.1632),(12 1108.3005),(13 1126.2982),(14 1156.9615),(15 1164.7604),(16 1177.6917),(17 1204.366),(18 1226.6534),(19 1254.3876),(20 1269.4033),(21 1267.562),(22 1280.0482),(23 1304.1378),(24 1301.2806),(25 1311.7346),(26 1331.6868),(27 1336.787),(28 1360.8651),(29 1362.6772),(30 1349.7538),(31 1351.7875),(32 1367.518),(33 1355.6754),(34 1353.7656),(35 1352.014),(36 1344.1636),(37 1330.3865),(38 1341.8354),(39 1332.3462),(40 1332.1763),(41 1349.4136),(42 1337.7179),(43 1342.3971),(44 1359.0953),(45 1346.6062),(46 1345.8665),(47 1360.0509),(48 1349.5536),(49 1358.7528),(50 1363.6277),(51 1337.8064),(52 1329.7864),(53 1335.2239),(54 1314.3002),(55 1308.1393),(56 1323.8672),(57 1317.0128),(58 1320.4696),(59 1331.6411),(60 1320.1182),(61 1327.6753),(62 1343.4576),(63 1329.392),(64 1321.6873),(65 1329.5436),(66 1333.8141),(67 1338.5096),(68 1339.9211),(69 1330.2832),(70 1336.3705),(71 1355.6915),(72 1350.5826),(73 1351.9374),(74 1355.9825),(75 1354.688),(76 1348.0636),(77 1365.7305),(78 1354.7949),(79 1357.3435),
(1 491.94965),(2 661.8573),(3 789.2145),(4 850.0694),(5 914.06537),(6 935.8456),(7 972.69366),(8 999.84955),(9 1009.27545),(10 1027.9788),(11 1058.0139),(12 1069.7771),(13 1091.5681),(14 1110.4911),(15 1116.4012),(16 1123.3325),(17 1158.3578),(18 1173.2498),(19 1190.989),(20 1196.7986),(21 1194.6271),(22 1203.613),(23 1229.5461),(24 1236.5846),(25 1245.7108),(26 1262.9226),(27 1264.44),(28 1285.784),(29 1292.7632),(30 1280.4744),(31 1276.5667),(32 1283.2983),(33 1287.3553),(34 1283.7561),(35 1286.8198),(36 1277.9326),(37 1283.4205),(38 1293.1147),(39 1277.9779),(40 1270.3722),(41 1284.2465),(42 1288.2008),(43 1291.9708),(44 1303.2941),(45 1292.1146),(46 1301.2836),(47 1325.0148),(48 1307.8038),(49 1305.0576),(50 1310.5264),(51 1294.0369),(52 1288.599),(53 1294.7668),(54 1273.9299),(55 1279.5414),(56 1283.2178),(57 1276.6238),(58 1262.7),(59 1270.358),(60 1256.7839),(61 1268.696),(62 1284.6821),(63 1282.1426),(64 1286.3331),(65 1300.3295),(66 1289.3169),(67 1277.7415),(68 1289.0037),(69 1276.3634),(70 1280.2037),(71 1303.7677),(72 1292.2424),(73 1297.4155),(74 1301.848),(75 1288.388),(76 1291.1758),(77 1299.5398),(78 1285.6859),(79 1283.3323),
(1 491.83826),(2 655.90894),(3 773.6463),(4 848.8513),(5 902.6301),(6 918.2574),(7 940.9531),(8 968.9049),(9 977.66565),(10 997.8292),(11 1033.6592),(12 1039.1674),(13 1056.2029),(14 1074.1133),(15 1089.5156),(16 1098.1644),(17 1116.7008),(18 1131.2013),(19 1143.047),(20 1159.4951),(21 1161.2894),(22 1169.8834),(23 1181.962),(24 1194.7076),(25 1197.9543),(26 1219.9075),(27 1209.9268),(28 1218.7661),(29 1228.6973),(30 1220.8845),(31 1226.9905),(32 1250.9377),(33 1246.3179),(34 1240.4946),(35 1250.1564),(36 1242.9391),(37 1235.3259),(38 1252.3737),(39 1234.6404),(40 1218.7448),(41 1231.0076),(42 1225.5663),(43 1223.027),(44 1229.5741),(45 1212.9902),(46 1222.0411),(47 1235.4197),(48 1227.2067),(49 1227.9998),(50 1246.3999),(51 1237.4768),(52 1230.715),(53 1241.0072),(54 1229.5977),(55 1229.0676),(56 1239.8728),(57 1235.8075),(58 1243.9448),(59 1244.5497),(60 1234.3683),(61 1232.6116),(62 1239.8456),(63 1230.9031),(64 1230.8096),(65 1241.1909),(66 1228.7699),(67 1227.198),(68 1229.7476),(69 1214.377),(70 1210.7628),(71 1228.8551),(72 1211.8213),(73 1213.9232),(74 1231.3918),(75 1233.9814),(76 1235.1486),(77 1238.9519),(78 1227.8643),(79 1226.1866),
(1 476.90805),(2 634.8408),(3 766.7822),(4 832.6537),(5 895.439),(6 915.9474),(7 932.5129),(8 965.0309),(9 980.5795),(10 994.827),(11 1030.4739),(12 1033.747),(13 1039.4222),(14 1070.3074),(15 1087.1191),(16 1100.3031),(17 1131.1002),(18 1129.2501),(19 1138.4462),(20 1157.0955),(21 1153.8356),(22 1160.8132),(23 1166.4028),(24 1165.8715),(25 1165.5402),(26 1196.2926),(27 1191.5698),(28 1207.4382),(29 1222.5073),(30 1210.3456),(31 1216.9479),(32 1229.1206),(33 1226.065),(34 1220.03),(35 1227.493),(36 1224.1996),(37 1222.7885),(38 1231.2001),(39 1222.7559),(40 1212.4955),(41 1224.0925),(42 1204.6519),(43 1214.783),(44 1208.5386),(45 1199.3301),(46 1214.7217),(47 1232.6719),(48 1240.598),(49 1237.5428),(50 1252.2274),(51 1251.1223),(52 1251.5546),(53 1256.3611),(54 1237.8179),(55 1240.8783),(56 1245.6691),(57 1231.2169),(58 1226.9087),(59 1229.8351),(60 1219.3824),(61 1218.0771),(62 1231.4934),(63 1225.3336),(64 1227.6097),(65 1232.2869),(66 1216.8264),(67 1212.313),(68 1222.1758),(69 1206.9762),(70 1201.2687),(71 1209.7969),(72 1200.4353),(73 1215.3495),(74 1236.1273),(75 1231.0057),(76 1228.2849),(77 1247.64),(78 1232.3108),(79 1229.2987),
(1 470.3939),(2 626.3557),(3 768.25336),(4 843.49164),(5 901.7403),(6 939.62067),(7 956.78625),(8 990.5691),(9 1007.75964),(10 1022.20386),(11 1044.8662),(12 1051.2043),(13 1067.2078),(14 1088.5045),(15 1102.1525),(16 1123.1754),(17 1144.1396),(18 1148.835),(19 1156.9547),(20 1174.7064),(21 1161.0599),(22 1169.0813),(23 1202.1958),(24 1183.5198),(25 1189.8221),(26 1203.707),(27 1207.9163),(28 1222.8575),(29 1223.0383),(30 1219.3394),(31 1212.098),(32 1223.5012),(33 1221.6434),(34 1218.7512),(35 1226.0114),(36 1201.1332),(37 1202.6451),(38 1208.8721),(39 1202.1221),(40 1196.2452),(41 1207.1494),(42 1199.9192),(43 1194.341),(44 1194.4724),(45 1183.0411),(46 1191.4238),(47 1213.5594),(48 1206.6967),(49 1216.221),(50 1227.0356),(51 1212.9535),(52 1210.6503),(53 1218.4579),(54 1220.4268),(55 1224.5311),(56 1223.6761),(57 1214.2383),(58 1219.285),(59 1222.5903),(60 1215.4081),(61 1221.0634),(62 1225.2104),(63 1207.333),(64 1214.6195),(65 1222.5249),(66 1209.7843),(67 1221.4839),(68 1228.8464),(69 1206.4825),(70 1201.5997),(71 1205.4067),(72 1191.1083),(73 1200.1106),(74 1212.5369),(75 1202.5708),(76 1209.5441),(77 1210.9524),(78 1200.8301),(79 1191.6007),
(1 464.68906),(2 617.1219),(3 752.0559),(4 815.9781),(5 875.3611),(6 907.88605),(7 934.28436),(8 967.4756),(9 982.1899),(10 1003.59247),(11 1023.8869),(12 1032.024),(13 1048.1989),(14 1065.1002),(15 1064.9579),(16 1087.8337),(17 1123.5474),(18 1129.0894),(19 1142.5789),(20 1172.1392),(21 1169.0208),(22 1167.5486),(23 1179.9937),(24 1160.3696),(25 1165.5328),(26 1171.6105),(27 1177.5265),(28 1187.631),(29 1202.8752),(30 1198.8507),(31 1207.8552),(32 1213.3928),(33 1212.9082),(34 1219.3335),(35 1233.0607),(36 1226.1664),(37 1238.9347),(38 1249.116),(39 1236.2712),(40 1232.7839),(41 1231.4402),(42 1221.6544),(43 1220.7772),(44 1224.1182),(45 1214.2401),(46 1218.6011),(47 1244.3279),(48 1237.9087),(49 1234.082),(50 1243.6042),(51 1232.4307),(52 1232.02),(53 1230.1376),(54 1221.6754),(55 1223.6089),(56 1224.7712),(57 1216.149),(58 1213.5419),(59 1211.0142),(60 1192.567),(61 1184.8353),(62 1180.8446),(63 1156.4606),(64 1154.3715),(65 1148.5101),(66 1143.5393),(67 1153.2158),(68 1159.5988),(69 1154.4318),(70 1157.4348),(71 1150.4385),(72 1155.156),(73 1161.9429),(74 1169.3815),(75 1168.1283),(76 1175.0271),(77 1184.2283),(78 1161.8406),(79 1151.1139),
(1 458.7279),(2 607.64996),(3 736.8309),(4 804.8686),(5 858.15094),(6 875.10767),(7 895.7073),(8 922.3574),(9 940.39056),(10 964.80206),(11 993.1153),(12 995.05225),(13 1017.42865),(14 1041.2659),(15 1044.1052),(16 1066.5635),(17 1093.0313),(18 1093.1632),(19 1110.444),(20 1124.0474),(21 1129.0774),(22 1134.3706),(23 1142.8656),(24 1142.0822),(25 1143.2688),(26 1148.7999),(27 1138.2977),(28 1147.4265),(29 1152.4694),(30 1143.3533),(31 1141.9506),(32 1160.3705),(33 1147.9966),(34 1149.6971),(35 1157.2498),(36 1146.621),(37 1155.9874),(38 1167.6376),(39 1163.8629),(40 1175.2001),(41 1186.4467),(42 1177.0294),(43 1177.1642),(44 1183.0803),(45 1177.6278),(46 1181.4833),(47 1195.6572),(48 1181.8184),(49 1177.0825),(50 1190.7574),(51 1176.1416),(52 1177.2786),(53 1190.0131),(54 1176.3928),(55 1178.3649),(56 1181.1493),(57 1166.5707),(58 1176.5204),(59 1173.3118),(60 1155.7081),(61 1171.4369),(62 1161.0042),(63 1146.2842),(64 1148.128),(65 1152.3246),(66 1143.4056),(67 1154.7915),(68 1162.549),(69 1159.25),(70 1156.9875),(71 1155.6073),(72 1142.93),(73 1147.2432),(74 1156.775),(75 1158.3972),(76 1155.0134),(77 1162.5419),(78 1137.9982),(79 1144.9335),
(1 454.17596),(2 599.2136),(3 716.0488),(4 792.04456),(5 846.64374),(6 877.17505),(7 893.608),(8 936.20276),(9 962.9952),(10 993.86285),(11 1027.1011),(12 1034.062),(13 1056.383),(14 1088.3145),(15 1085.6133),(16 1097.0189),(17 1121.2694),(18 1126.3597),(19 1140.4814),(20 1144.7694),(21 1146.8204),(22 1160.8763),(23 1175.7977),(24 1179.173),(25 1176.9257),(26 1176.5535),(27 1176.2665),(28 1187.3507),(29 1186.814),(30 1176.8069),(31 1173.8076),(32 1186.4939),(33 1177.9644),(34 1182.9156),(35 1179.9783),(36 1165.1133),(37 1169.6913),(38 1168.1532),(39 1153.8884),(40 1154.1682),(41 1164.7872),(42 1168.2631),(43 1159.135),(44 1166.684),(45 1158.5095),(46 1168.4381),(47 1192.5438),(48 1180.8077),(49 1180.3627),(50 1192.2183),(51 1175.0009),(52 1165.2139),(53 1175.7811),(54 1161.3022),(55 1156.2096),(56 1163.4625),(57 1159.9156),(58 1165.4694),(59 1162.8906),(60 1158.7375),(61 1168.476),(62 1168.3108),(63 1162.4731),(64 1165.344),(65 1173.8622),(66 1165.5001),(67 1163.6141),(68 1164.4113),(69 1153.5474),(70 1157.5533),(71 1168.081),(72 1154.019),(73 1154.3113),(74 1174.1368),(75 1160.3732),(76 1158.3202),(77 1168.4957),(78 1154.3757),(79 1156.185),
(1 451.20752),(2 593.2038),(3 722.4573),(4 791.20984),(5 845.50165),(6 872.4946),(7 890.4664),(8 936.19073),(9 949.76855),(10 976.13635),(11 995.6656),(12 995.324),(13 1014.10236),(14 1034.8545),(15 1034.1736),(16 1051.3175),(17 1071.6641),(18 1081.5991),(19 1099.1512),(20 1126.099),(21 1121.9652),(22 1126.6525),(23 1137.0098),(24 1127.0157),(25 1138.6252),(26 1142.0823),(27 1135.3522),(28 1151.3243),(29 1145.6759),(30 1136.5164),(31 1147.442),(32 1157.7671),(33 1149.0973),(34 1156.3821),(35 1167.4313),(36 1155.8816),(37 1152.5989),(38 1148.2628),(39 1140.7483),(40 1139.0559),(41 1145.1362),(42 1131.3538),(43 1123.8757),(44 1134.4844),(45 1124.718),(46 1123.7749),(47 1141.9478),(48 1136.7686),(49 1143.4174),(50 1152.38),(51 1149.0873),(52 1139.0933),(53 1156.5747),(54 1141.5757),(55 1146.8944),(56 1154.2916),(57 1154.3901),(58 1152.5618),(59 1159.4419),(60 1153.1785),(61 1157.5566),(62 1145.8938),(63 1150.1024),(64 1153.0165),(65 1155.1656),(66 1147.8379),(67 1148.8057),(68 1151.3993),(69 1142.0879),(70 1146.5245),(71 1150.1833),(72 1144.9067),(73 1135.5599),(74 1145.684),(75 1139.9067),(76 1152.7103),(77 1154.071),(78 1143.0062),(79 1148.5284),
(1 446.6071),(2 585.66644),(3 714.2989),(4 777.6857),(5 830.474),(6 859.2049),(7 887.6662),(8 914.9422),(9 934.9338),(10 961.4005),(11 990.41846),(12 991.31213),(13 1000.71765),(14 1019.3204),(15 1029.4537),(16 1040.5858),(17 1066.7555),(18 1063.9171),(19 1077.9211),(20 1100.5956),(21 1103.6604),(22 1119.6371),(23 1126.2417),(24 1120.5322),(25 1132.7506),(26 1148.8455),(27 1153.473),(28 1162.991),(29 1164.4958),(30 1151.8644),(31 1166.7607),(32 1175.6832),(33 1165.5422),(34 1165.087),(35 1175.2549),(36 1161.5125),(37 1162.7078),(38 1165.2806),(39 1158.7803),(40 1160.0308),(41 1171.6205),(42 1147.8313),(43 1146.1388),(44 1144.7809),(45 1146.6511),(46 1149.8934),(47 1161.1576),(48 1151.1671),(49 1143.5854),(50 1146.2412),(51 1136.6409),(52 1128.1799),(53 1138.3123),(54 1122.8999),(55 1119.3218),(56 1120.4419),(57 1114.099),(58 1111.7307),(59 1112.9363),(60 1108.5189),(61 1117.8573),(62 1119.6572),(63 1117.3124),(64 1109.8453),(65 1109.3739),(66 1108.0665),(67 1111.446),(68 1121.9468),(69 1114.0859),(70 1117.5475),(71 1119.3821),(72 1113.4012),(73 1108.7695),(74 1112.5123),(75 1121.8956),(76 1127.155),(77 1134.537),(78 1120.5016),(79 1115.6527),
(1 438.60516),(2 581.63434),(3 695.0876),(4 763.5839),(5 814.77893),(6 845.593),(7 873.2361),(8 911.4316),(9 917.8491),(10 936.0963),(11 963.8924),(12 958.1178),(13 976.59454),(14 988.1947),(15 987.59344),(16 1011.8989),(17 1030.6323),(18 1035.1804),(19 1035.3931),(20 1059.6884),(21 1066.047),(22 1074.0564),(23 1087.5337),(24 1081.8385),(25 1087.9506),(26 1109.3701),(27 1107.1226),(28 1115.5881),(29 1123.3385),(30 1115.7593),(31 1116.7228),(32 1123.296),(33 1124.0365),(34 1127.3721),(35 1137.284),(36 1148.9265),(37 1148.7242),(38 1157.4376),(39 1150.241),(40 1147.3794),(41 1161.974),(42 1152.5377),(43 1147.6016),(44 1153.7488),(45 1143.8081),(46 1152.6837),(47 1166.0795),(48 1155.4994),(49 1147.5549),(50 1159.7607),(51 1152.8236),(52 1138.5449),(53 1149.8422),(54 1136.9495),(55 1136.8674),(56 1140.7448),(57 1133.253),(58 1124.1117),(59 1124.4729),(60 1123.5896),(61 1129.1348),(62 1135.5359),(63 1126.3826),(64 1129.6617),(65 1110.9193),(66 1108.3846),(67 1116.2804),(68 1130.0837),(69 1120.6117),(70 1117.1763),(71 1132.554),(72 1123.27),(73 1118.056),(74 1118.9479),(75 1119.1156),(76 1120.4052),(77 1135.2792),(78 1119.647),(79 1119.437),
(1 438.05292),(2 576.881),(3 701.4036),(4 751.212),(5 798.23883),(6 821.7268),(7 848.7963),(8 889.8593),(9 898.6799),(10 906.2327),(11 929.8069),(12 922.92334),(13 943.49805),(14 965.3094),(15 969.4921),(16 985.2591),(17 996.78357),(18 1000.74854),(19 1007.77985),(20 1031.085),(21 1033.4496),(22 1034.3301),(23 1046.9594),(24 1040.507),(25 1042.0758),(26 1063.4307),(27 1061.5089),(28 1054.3876),(29 1051.7257),(30 1046.4816),(31 1050.8049),(32 1056.2311),(33 1061.2063),(34 1057.8014),(35 1075.6827),(36 1076.0588),(37 1079.6025),(38 1105.6833),(39 1094.314),(40 1094.8452),(41 1105.4796),(42 1090.7776),(43 1086.6787),(44 1100.9851),(45 1092.9718),(46 1090.6691),(47 1097.3557),(48 1093.5721),(49 1099.083),(50 1119.3624),(51 1116.1986),(52 1108.9082),(53 1110.1428),(54 1109.8362),(55 1111.1725),(56 1115.112),(57 1106.248),(58 1108.2792),(59 1109.2719),(60 1100.3871),(61 1109.9971),(62 1120.767),(63 1102.8125),(64 1098.9584),(65 1087.8209),(66 1072.0596),(67 1080.4961),(68 1098.9446),(69 1082.197),(70 1072.3052),(71 1085.8445),(72 1082.4178),(73 1085.2412),(74 1091.7878),(75 1089.9601),(76 1083.9486),(77 1091.2115),(78 1092.7869),(79 1081.2223),
(1 428.04932),(2 546.8023),(3 664.87476),(4 722.0542),(5 769.29034),(6 796.2531),(7 822.06305),(8 859.88885),(9 883.26215),(10 896.38116),(11 916.8222),(12 911.05725),(13 928.2068),(14 945.5454),(15 962.911),(16 971.7431),(17 991.289),(18 986.116),(19 995.83923),(20 1025.1166),(21 1023.6687),(22 1027.0704),(23 1040.6127),(24 1043.2076),(25 1045.0961),(26 1053.9113),(27 1050.9386),(28 1049.7107),(29 1046.252),(30 1033.2039),(31 1037.0177),(32 1044.503),(33 1036.1237),(34 1030.535),(35 1044.2683),(36 1036.5364),(37 1032.908),(38 1037.8004),(39 1032.6659),(40 1033.079),(41 1049.6288),(42 1030.783),(43 1047.1184),(44 1046.7887),(45 1037.254),(46 1046.4288),(47 1059.4196),(48 1048.9729),(49 1062.8026),(50 1073.6604),(51 1050.425),(52 1046.4442),(53 1055.4619),(54 1061.2389),(55 1061.5177),(56 1050.4281),(57 1041.9098),(58 1037.8352),(59 1040.8578),(60 1039.4403),(61 1048.728),(62 1055.0831),(63 1054.7505),(64 1050.5255),(65 1045.4978),(66 1046.6399),(67 1053.9141),(68 1061.8628),(69 1059.4589),(70 1057.2914),(71 1063.7169),(72 1055.1267),(73 1059.6985),(74 1054.6084),(75 1047.626),(76 1055.5396),(77 1067.8873),(78 1050.9557),(79 1048.051),
(1 430.65848),(2 553.5565),(3 676.68634),(4 735.8464),(5 775.63354),(6 802.0556),(7 820.6282),(8 851.6014),(9 871.88763),(10 885.4811),(11 903.4358),(12 894.41815),(13 913.7504),(14 931.9013),(15 940.7998),(16 951.486),(17 967.01025),(18 971.3987),(19 978.162),(20 1004.47473),(21 1009.1298),(22 1026.0017),(23 1046.4412),(24 1050.7109),(25 1048.663),(26 1055.4431),(27 1053.6149),(28 1042.6633),(29 1042.8125),(30 1039.4641),(31 1042.4316),(32 1044.0287),(33 1045.7626),(34 1044.2792),(35 1062.1116),(36 1054.9515),(37 1048.4088),(38 1050.0475),(39 1057.9099),(40 1066.2053),(41 1067.8505),(42 1049.8273),(43 1050.7977),(44 1052.2689),(45 1047.6973),(46 1060.5981),(47 1076.9596),(48 1068.222),(49 1074.642),(50 1091.686),(51 1072.0438),(52 1053.1512),(53 1066.8354),(54 1060.3824),(55 1060.5406),(56 1068.2783),(57 1064.6279),(58 1067.3733),(59 1067.9143),(60 1061.7423),(61 1066.6631),(62 1063.3019),(63 1057.8964),(64 1057.0275),(65 1056.4543),(66 1051.6692),(67 1051.0795),(68 1057.2803),(69 1052.7373),(70 1049.5769),(71 1059.3077),(72 1052.3466),(73 1052.2291),(74 1058.9999),(75 1046.1538),(76 1037.8615),(77 1049.0978),(78 1042.5636),(79 1028.0658),
(1 425.82224),(2 552.1945),(3 668.35516),(4 728.7869),(5 760.3853),(6 781.7353),(7 806.1205),(8 840.2536),(9 854.8509),(10 863.2466),(11 882.22723),(12 894.52026),(13 906.5361),(14 926.09106),(15 930.4237),(16 937.4225),(17 945.9447),(18 952.39734),(19 960.3868),(20 975.62555),(21 968.2314),(22 977.58887),(23 994.3591),(24 990.5483),(25 1001.5475),(26 1014.1067),(27 1008.394),(28 1012.75446),(29 1018.7507),(30 1003.6032),(31 999.9355),(32 1013.30365),(33 1014.5231),(34 1016.6505),(35 1030.6527),(36 1022.5491),(37 1020.23364),(38 1022.77075),(39 1019.26447),(40 1028.347),(41 1035.2745),(42 1017.2296),(43 1021.6089),(44 1027.6487),(45 1025.7092),(46 1038.406),(47 1052.8973),(48 1043.2367),(49 1042.1819),(50 1051.8934),(51 1041.3492),(52 1027.5026),(53 1036.0603),(54 1017.9264),(55 1023.8605),(56 1029.0529),(57 1028.9686),(58 1032.5703),(59 1042.0903),(60 1021.0379),(61 1036.1677),(62 1035.3278),(63 1032.6593),(64 1033.127),(65 1040.7832),(66 1043.4891),(67 1038.7573),(68 1038.0887),(69 1035.8118),(70 1036.2256),(71 1017.9286),(72 1003.7992),(73 1011.6828),(74 1026.0491),(75 1013.4928),(76 1018.7525),(77 1028.3256),(78 1025.1699),(79 1018.28357),
