1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 73473.38),(2 289803.84),(3 669959.2),(4 1229411.8),(5 1964020.6),(6 2838171.3),(7 3787889.3),(8 4849382.5),(9 6032494.5),(10 7379048),(11 8876078),(12 10447477),(13 12083709),(14 13783003),(15 15377909),(16 16988098),(17 18698138),(18 20519200),(19 22284266),(20 24043642),(21 25895354),(22 27707274),(23 29448502),(24 31089326),(25 32633494),(26 34081188),(27 35456636),(28 36693516),(29 37841950),(30 38832416),(31 39641350),(32 40320924),(33 40845330),(34 41355696),(35 41785390),(36 42272420),(37 42856452),(38 43390932),(39 43814836),(40 44248004),(41 44713390),(42 45103630),(43 45350940),(44 45508228),(45 45701456),(46 45966110),(47 46259372),(48 46594030),(49 47105644),(50 47602270),(51 48265004),(52 49072596),(53 50059536),(54 51140640),(55 52226196),(56 53345068),(57 54430108),(58 55430416),(59 56364816),(60 57213570),(61 58217108),(62 59326976),(63 60378380),(64 61546496),(65 62897570),(66 64381396),(67 66058450),(68 67870860),(69 69809270),(70 71836104),(71 73975224),(72 76080630),(73 78084760),(74 79912250),(75 81638870),(76 83428490),(77 85209110),(78 87078770),(79 89007530),
(1 1346.0945),(2 1893.0437),(3 2218.817),(4 2368.4165),(5 2505.2349),(6 2612.347),(7 2686.6807),(8 2782.7512),(9 2853.4387),(10 2904.9075),(11 2957.0615),(12 2979.8794),(13 3027.6582),(14 3066.5435),(15 3130.3086),(16 3115.736),(17 3145.635),(18 3195.5886),(19 3239.0198),(20 3219.305),(21 3215.673),(22 3258.1353),(23 3288.5967),(24 3255.985),(25 3252.5234),(26 3261.85),(27 3277.824),(28 3304.0632),(29 3341.6353),(30 3338.6855),(31 3371.1147),(32 3362.6895),(33 3374.1992),(34 3344.6348),(35 3382.7048),(36 3399.4194),(37 3397.4683),(38 3422.769),(39 3445.5525),(40 3458.519),(41 3473.4941),(42 3488.548),(43 3489.2402),(44 3472.0894),(45 3475.8042),(46 3467.18),(47 3438.2834),(48 3437.2786),(49 3455.3953),(50 3482.4585),(51 3496.4934),(52 3491.8635),(53 3462.9375),(54 3470.099),(55 3467.8748),(56 3441.3252),(57 3454.9592),(58 3489.4792),(59 3478.7148),(60 3505.7476),(61 3514.0984),(62 3542.0933),(63 3526.3657),(64 3520.0615),(65 3528.1133),(66 3533.1409),(67 3509.98),(68 3530.9092),(69 3553.4993),(70 3600.7378),(71 3629.661),(72 3630.3125),(73 3623.2249),(74 3604.7014),(75 3607.278),(76 3613.2756),(77 3587.383),(78 3583.094),(79 3559.5151),
(1 1329.0168),(2 1877.4362),(3 2198.9995),(4 2363.2441),(5 2492.4104),(6 2593.8872),(7 2638.8645),(8 2696.3723),(9 2741.4968),(10 2816.1086),(11 2852.577),(12 2877.3157),(13 2914.0889),(14 2960.6323),(15 3014.146),(16 3054.8281),(17 3086.54),(18 3096.8252),(19 3120.929),(20 3120.2388),(21 3120.8254),(22 3129.767),(23 3150.6772),(24 3162.569),(25 3182.7644),(26 3184.7952),(27 3188.6057),(28 3212.8645),(29 3188.8167),(30 3226.962),(31 3241.9634),(32 3229.0894),(33 3279.3806),(34 3266.0017),(35 3252.7908),(36 3248.4253),(37 3298.1938),(38 3312.3616),(39 3324.3628),(40 3333.8147),(41 3353.3396),(42 3332.312),(43 3377.322),(44 3367.2388),(45 3376.6152),(46 3362.0994),(47 3368.228),(48 3373.5974),(49 3386.8708),(50 3413.5095),(51 3430.1355),(52 3437.5256),(53 3445.055),(54 3482.599),(55 3513.5198),(56 3515.6206),(57 3489.5122),(58 3514.7476),(59 3528.9875),(60 3524.753),(61 3521.9885),(62 3497.0745),(63 3523.9265),(64 3539.6138),(65 3581.2012),(66 3592.5823),(67 3623.998),(68 3624.342),(69 3643.264),(70 3632.422),(71 3632.1052),(72 3587.7803),(73 3581.7817),(74 3586.2446),(75 3583.0308),(76 3585.8528),(77 3564.0383),(78 3582.0034),(79 3583.3528),
(1 1283.4894),(2 1798.025),(3 2119.5361),(4 2284.7104),(5 2416.8894),(6 2489.152),(7 2536.6228),(8 2573.441),(9 2622.0076),(10 2672.3345),(11 2701.0952),(12 2779.1123),(13 2804.8313),(14 2824.1233),(15 2864.0764),(16 2882.5347),(17 2923.3054),(18 2933.3923),(19 2928.5686),(20 2942.2937),(21 2955.363),(22 2968.616),(23 2974.9653),(24 3035.9834),(25 3032.7114),(26 3040.3486),(27 3060.1567),(28 3078.163),(29 3088.567),(30 3088.1501),(31 3123.141),(32 3138.3374),(33 3146.7813),(34 3139.2385),(35 3140.4983),(36 3129.8645),(37 3149.1626),(38 3161.6433),(39 3183.082),(40 3193.9873),(41 3180.3508),(42 3209.6582),(43 3198.422),(44 3219.6843),(45 3264.2444),(46 3252.7246),(47 3246.7139),(48 3207.6414),(49 3249.5225),(50 3270.8965),(51 3254.195),(52 3242.9524),(53 3252.823),(54 3275.381),(55 3280.6726),(56 3273.8655),(57 3243.801),(58 3282.361),(59 3282.3),(60 3274.2424),(61 3304.363),(62 3309.5032),(63 3346.293),(64 3359.6938),(65 3397.4954),(66 3403.5408),(67 3417.4727),(68 3399.7373),(69 3411.061),(70 3415.3188),(71 3417.449),(72 3377.6997),(73 3383.2542),(74 3382.357),(75 3397.056),(76 3420.7798),(77 3412.6646),(78 3431.859),(79 3395.931),
(1 1252.6045),(2 1769.1089),(3 2077.9233),(4 2238.4788),(5 2360.3464),(6 2431.0361),(7 2495.884),(8 2544.2717),(9 2609.9167),(10 2629.6785),(11 2670.999),(12 2702.4795),(13 2761.977),(14 2787.4026),(15 2832.3691),(16 2863.5923),(17 2877.656),(18 2926.705),(19 2942.4712),(20 2945.659),(21 2943.6782),(22 2972.558),(23 2986.2163),(24 3006.755),(25 2982.5479),(26 3027.7983),(27 3021.9763),(28 3036.6392),(29 3025.1924),(30 3054.9631),(31 3050.3418),(32 3071.3997),(33 3092.9998),(34 3135.0518),(35 3134.7915),(36 3119.0166),(37 3110.5193),(38 3126.1316),(39 3131.5),(40 3163.1265),(41 3135.1472),(42 3154.7795),(43 3147.5142),(44 3210.8682),(45 3216.7612),(46 3193.9158),(47 3203.1848),(48 3217.2515),(49 3242.8936),(50 3263.138),(51 3278.4165),(52 3279.7925),(53 3283.0906),(54 3257.7388),(55 3281.924),(56 3288.6147),(57 3261.2405),(58 3319.351),(59 3357.7239),(60 3376.7058),(61 3379.9788),(62 3377.4326),(63 3379.0183),(64 3380.841),(65 3389.1318),(66 3398.2178),(67 3373.9204),(68 3406.5056),(69 3397.8015),(70 3427.6477),(71 3419.5337),(72 3369.603),(73 3376.8496),(74 3391.7354),(75 3378.2566),(76 3360.3462),(77 3354.126),(78 3356.7886),(79 3364.0725),
(1 1250.4088),(2 1732.43),(3 2030.8162),(4 2188.1433),(5 2309.24),(6 2407.8948),(7 2492.8362),(8 2515.6833),(9 2569.2554),(10 2641.1062),(11 2671.3164),(12 2679.5522),(13 2731.6223),(14 2732.801),(15 2769.2148),(16 2790.5847),(17 2822.3604),(18 2852.4211),(19 2882.1533),(20 2856.6582),(21 2878.303),(22 2886.7297),(23 2912.2698),(24 2934.1567),(25 2963.7202),(26 2988.5488),(27 3014.1147),(28 3030.3518),(29 3050.4512),(30 3055.616),(31 3074.065),(32 3125.6592),(33 3141.591),(34 3168.553),(35 3156.2856),(36 3119.6797),(37 3129.8772),(38 3096.002),(39 3123.8557),(40 3116.9053),(41 3123.003),(42 3142.0208),(43 3123.3909),(44 3122.903),(45 3131.7332),(46 3146.2007),(47 3157.5369),(48 3162.313),(49 3187.1304),(50 3185.763),(51 3214.5178),(52 3192.2148),(53 3189.1123),(54 3163.8362),(55 3168.5913),(56 3146.8),(57 3139.0537),(58 3132.766),(59 3151.5388),(60 3172.9058),(61 3188.0313),(62 3197.606),(63 3216.1912),(64 3223.1792),(65 3250.4592),(66 3244.233),(67 3250.8271),(68 3257.703),(69 3241.7737),(70 3253.8623),(71 3256.4868),(72 3273.5364),(73 3309.8257),(74 3335.8232),(75 3356.509),(76 3369.6938),(77 3415.8962),(78 3414.2769),(79 3416.5342),
(1 1239.3868),(2 1738.8386),(3 2060.907),(4 2225.0518),(5 2328.2598),(6 2424.18),(7 2472.3486),(8 2533.1646),(9 2584.2866),(10 2630.2656),(11 2662.5002),(12 2669.6433),(13 2704.1304),(14 2734.2751),(15 2754.6685),(16 2771.6099),(17 2808.867),(18 2852.348),(19 2855.4065),(20 2853.7185),(21 2863.3293),(22 2881.6729),(23 2898.6357),(24 2885.9722),(25 2903.5298),(26 2946.8472),(27 2978.4834),(28 2987.9712),(29 3007.0542),(30 3026.4346),(31 3052.0527),(32 3068.847),(33 3075.929),(34 3099.0305),(35 3111.9468),(36 3107.4756),(37 3104.7002),(38 3077.8635),(39 3145.0588),(40 3142.0671),(41 3171.3008),(42 3170.811),(43 3154.4268),(44 3181.8455),(45 3193.2222),(46 3217.918),(47 3199.3696),(48 3207.4924),(49 3220.8384),(50 3216.021),(51 3245.6707),(52 3270.4504),(53 3277.0552),(54 3283.857),(55 3278.9434),(56 3257.8286),(57 3280.666),(58 3328.5325),(59 3326.6536),(60 3332.4597),(61 3332.548),(62 3326.8179),(63 3329.729),(64 3357.8682),(65 3368.0898),(66 3392.9014),(67 3403.0657),(68 3417.6477),(69 3383.3574),(70 3380.3516),(71 3398.4355),(72 3366.1143),(73 3334.8267),(74 3348.3567),(75 3345.4065),(76 3353.4153),(77 3356.3564),(78 3401.418),(79 3401.375),
(1 1201.5305),(2 1661.8575),(3 1949.1818),(4 2100.205),(5 2188.0774),(6 2275.7751),(7 2349.637),(8 2388.7334),(9 2429.4045),(10 2443.7827),(11 2477.636),(12 2522.6646),(13 2554.8123),(14 2604.4734),(15 2625.3413),(16 2687.967),(17 2714.3896),(18 2759.0818),(19 2751.5586),(20 2758.9204),(21 2777.8298),(22 2795.8643),(23 2812.5627),(24 2808.9456),(25 2800.6372),(26 2793.7278),(27 2806.8767),(28 2832.375),(29 2848.6267),(30 2881.2131),(31 2897.8718),(32 2922.9863),(33 2899.6404),(34 2892.2417),(35 2923.4902),(36 2914.3264),(37 2927.0203),(38 2926.7903),(39 3002.3752),(40 3019.479),(41 3036.9465),(42 3004.056),(43 3002.6362),(44 2984.1348),(45 3020.0442),(46 3021.994),(47 2995.8748),(48 2999.6765),(49 3003.3953),(50 2999.8003),(51 3014.63),(52 3029.4976),(53 3054.847),(54 3055.3848),(55 3057.9194),(56 3056.224),(57 3065.3003),(58 3080.9297),(59 3115.1406),(60 3128.6663),(61 3150.5935),(62 3140.3113),(63 3161.5198),(64 3164.9978),(65 3139.9749),(66 3151.2776),(67 3148.8506),(68 3160.3816),(69 3164.3774),(70 3168.0186),(71 3177.275),(72 3189.3193),(73 3194.756),(74 3206.2942),(75 3244.1702),(76 3255.349),(77 3259.1057),(78 3270.0999),(79 3272.6606),
(1 1159.5085),(2 1616.241),(3 1901.046),(4 2030.4338),(5 2146.0505),(6 2219.2283),(7 2287.5916),(8 2312.1265),(9 2373.456),(10 2381.4714),(11 2438.132),(12 2486.54),(13 2516.9314),(14 2558.5476),(15 2585.77),(16 2631.2493),(17 2629.907),(18 2666.6414),(19 2667.8474),(20 2674.8743),(21 2707.8127),(22 2734.6772),(23 2728.3616),(24 2729.289),(25 2738.4001),(26 2765.4558),(27 2786.12),(28 2813.0464),(29 2843.8125),(30 2854.4539),(31 2913.3535),(32 2909.332),(33 2887.256),(34 2906.7734),(35 2882.8892),(36 2879.971),(37 2891.467),(38 2909.5527),(39 2930.622),(40 2916.492),(41 2933.7642),(42 2959.0955),(43 2956.9546),(44 2929.849),(45 2953.0723),(46 2988.9443),(47 3009.3938),(48 3009.0212),(49 3013.0586),(50 2993.8093),(51 3004.4114),(52 2976.5522),(53 3018.1636),(54 3015.1624),(55 2995.514),(56 3009.1672),(57 3022.63),(58 3064.8474),(59 3046.0857),(60 3041.9348),(61 3090.7764),(62 3090.163),(63 3115.2056),(64 3120.7712),(65 3115.9922),(66 3113.281),(67 3118.848),(68 3137.0251),(69 3129.869),(70 3145.1882),(71 3174.7305),(72 3216.5403),(73 3220.351),(74 3231.6563),(75 3244.789),(76 3236.2664),(77 3233.837),(78 3225.047),(79 3218.246),
(1 1146.7737),(2 1582.5887),(3 1844.1519),(4 2009.8354),(5 2109.9568),(6 2185.4753),(7 2233.489),(8 2275.77),(9 2332.7393),(10 2391.7588),(11 2421.7488),(12 2451.4253),(13 2499.6768),(14 2528.0508),(15 2572.5447),(16 2622.8833),(17 2621.857),(18 2652.5452),(19 2659.8943),(20 2687.4922),(21 2722.998),(22 2751.2493),(23 2778.5217),(24 2763.3665),(25 2772.4302),(26 2765.0852),(27 2781.898),(28 2808.6438),(29 2811.3018),(30 2802.109),(31 2816.7861),(32 2810.5637),(33 2813.359),(34 2834.2654),(35 2838.4998),(36 2821.7566),(37 2822.4639),(38 2849.5486),(39 2875.8474),(40 2863.2146),(41 2860.059),(42 2825.496),(43 2838.1843),(44 2836.4836),(45 2844.4229),(46 2914.8567),(47 2900.4836),(48 2907.708),(49 2894.2117),(50 2910.0962),(51 2931.7358),(52 2918.6272),(53 2926.1978),(54 2929.7646),(55 2947.974),(56 2936.0344),(57 2939.1985),(58 2972.627),(59 2989.2405),(60 2984.0803),(61 3015.8572),(62 3021.7234),(63 3020.46),(64 3001.316),(65 2994.8123),(66 3001.0107),(67 3015.2332),(68 3001.044),(69 3015.8455),(70 3017.0042),(71 2982.8792),(72 2993.273),(73 2997.6807),(74 3017.0388),(75 3007.9133),(76 3023.5774),(77 3012.4067),(78 3035.9001),(79 3034.0266),
(1 1126.7845),(2 1581.0552),(3 1843.407),(4 1989.0768),(5 2085.8787),(6 2164.7412),(7 2236.8098),(8 2265.4487),(9 2315.0168),(10 2347.4404),(11 2386.0144),(12 2415.2883),(13 2438.0596),(14 2448.7349),(15 2493.0366),(16 2539.4397),(17 2593.4553),(18 2619.7786),(19 2605.569),(20 2617.6804),(21 2620.4763),(22 2647.8328),(23 2669.471),(24 2675.0344),(25 2689.3086),(26 2694.005),(27 2709.9204),(28 2737.1584),(29 2717.5952),(30 2706.0864),(31 2731.851),(32 2749.867),(33 2760.819),(34 2785.6196),(35 2792.3154),(36 2810.839),(37 2813.6892),(38 2797.1226),(39 2786.7646),(40 2780.0017),(41 2746.4326),(42 2764.3882),(43 2779.9246),(44 2791.8667),(45 2800.4224),(46 2799.7776),(47 2786.7524),(48 2781.165),(49 2773.6313),(50 2770.7664),(51 2797.4622),(52 2802.69),(53 2811.8096),(54 2833.3599),(55 2826.0034),(56 2835.3013),(57 2845.0764),(58 2887.2666),(59 2894.5557),(60 2908.9907),(61 2938.1147),(62 2945.1853),(63 2954.1633),(64 2960.3086),(65 2950.8489),(66 2944.037),(67 2977.7148),(68 2975.909),(69 2996.5767),(70 3029.9487),(71 3040.597),(72 3055.9924),(73 3026.901),(74 3054.7717),(75 3045.6873),(76 3068.4114),(77 3075.489),(78 3068.3406),(79 3047.3132),
(1 1110.1504),(2 1581.1207),(3 1832.1842),(4 1957.1189),(5 2058.6587),(6 2122.9956),(7 2198.8667),(8 2230.6345),(9 2255.7932),(10 2330.919),(11 2351.2644),(12 2385.9258),(13 2395.508),(14 2439.0059),(15 2497.3782),(16 2530.808),(17 2549.1045),(18 2586.2786),(19 2588.517),(20 2588.3696),(21 2619.9438),(22 2648.0044),(23 2636.5251),(24 2610.0552),(25 2641.429),(26 2685.5757),(27 2730.2632),(28 2752.2058),(29 2770.3132),(30 2763.5906),(31 2758.0842),(32 2787.1008),(33 2809.6814),(34 2808.4182),(35 2817.41),(36 2842.5442),(37 2857.1738),(38 2865.3696),(39 2844.6223),(40 2826.68),(41 2802.8015),(42 2819.612),(43 2830.946),(44 2838.0576),(45 2841.2397),(46 2854.1467),(47 2874.6323),(48 2869.8215),(49 2871.7583),(50 2868.4587),(51 2863.6665),(52 2838.944),(53 2857.2793),(54 2850.3438),(55 2821.6946),(56 2820.6094),(57 2800.5925),(58 2838.8533),(59 2850.0984),(60 2860.5056),(61 2852.6396),(62 2870.363),(63 2896.9487),(64 2915.0278),(65 2906.1333),(66 2902.1663),(67 2918.582),(68 2934.5),(69 2915.208),(70 2943.5066),(71 2923.4976),(72 2901.7988),(73 2910.3086),(74 2896.7224),(75 2917.3281),(76 2929.7793),(77 2946.8503),(78 2938.9631),(79 2952.5232),
(1 1087.5394),(2 1512.6006),(3 1760.9447),(4 1874.3595),(5 1956.7368),(6 2025.4629),(7 2082.5117),(8 2128.9763),(9 2173.3113),(10 2230.8516),(11 2270.3064),(12 2288.726),(13 2298.8723),(14 2327.2898),(15 2350.748),(16 2397.5767),(17 2431.8113),(18 2469.8618),(19 2463.4863),(20 2448.5603),(21 2479.6348),(22 2502.5894),(23 2523.3208),(24 2534.7021),(25 2558.3875),(26 2574.3752),(27 2612.962),(28 2619.9395),(29 2621.5964),(30 2622.1975),(31 2643.9382),(32 2638.913),(33 2634.2573),(34 2633.1062),(35 2636.356),(36 2667.663),(37 2697.802),(38 2729.7537),(39 2721.3298),(40 2723.564),(41 2696.5723),(42 2706.852),(43 2711.1035),(44 2707.5144),(45 2725.9138),(46 2751.164),(47 2747.9329),(48 2731.6475),(49 2719.9895),(50 2740.6775),(51 2757.1433),(52 2730.217),(53 2732.9607),(54 2743.62),(55 2741.2427),(56 2725.1355),(57 2728.0322),(58 2733.2825),(59 2742.75),(60 2735.8582),(61 2758.0496),(62 2763.8772),(63 2750.244),(64 2785.6003),(65 2803.1821),(66 2805.5242),(67 2831.5977),(68 2832.073),(69 2855.3445),(70 2858.164),(71 2840.1416),(72 2846.4163),(73 2836.1104),(74 2857.293),(75 2860.3647),(76 2846.4644),(77 2857.9229),(78 2857.0085),(79 2864.824),
(1 1062.3297),(2 1480.3391),(3 1711.9739),(4 1843.6523),(5 1963.827),(6 2009.2681),(7 2063.99),(8 2116.8928),(9 2166.2554),(10 2192.0972),(11 2193.1577),(12 2213.723),(13 2251.8633),(14 2280.721),(15 2299.767),(16 2327.6477),(17 2350.5476),(18 2392.6306),(19 2398.5852),(20 2400.9612),(21 2414.3618),(22 2467.5647),(23 2481.796),(24 2475.1343),(25 2486.2969),(26 2462.8335),(27 2497.9133),(28 2518.7888),(29 2544.5068),(30 2547.6035),(31 2534.1099),(32 2547.9092),(33 2539.4807),(34 2571.1467),(35 2563.3252),(36 2584.344),(37 2587.7444),(38 2597.735),(39 2627.8862),(40 2627.008),(41 2620.0051),(42 2612.1091),(43 2609.0498),(44 2609.9111),(45 2632.8042),(46 2646.5203),(47 2660.479),(48 2648.8113),(49 2626.2698),(50 2641.6768),(51 2643.8203),(52 2639.6155),(53 2666.8872),(54 2684.093),(55 2705.9456),(56 2691.6863),(57 2717.5623),(58 2735.2722),(59 2746.2168),(60 2734.992),(61 2727.2153),(62 2717.0388),(63 2717.8918),(64 2736.1272),(65 2721.755),(66 2741.8052),(67 2749.6401),(68 2760.3362),(69 2743.4854),(70 2759.421),(71 2762.456),(72 2738.3572),(73 2745.25),(74 2758.5),(75 2760.1843),(76 2750.1567),(77 2767.6333),(78 2784.5078),(79 2761.15),
(1 1052.9274),(2 1468.4012),(3 1703.676),(4 1817.375),(5 1928.894),(6 1990.87),(7 2029.9889),(8 2080.4736),(9 2103.7585),(10 2144.449),(11 2177.342),(12 2188.9082),(13 2213.0923),(14 2250.164),(15 2275.48),(16 2325.674),(17 2350.621),(18 2336.8933),(19 2354.651),(20 2363.3855),(21 2382.779),(22 2430.2837),(23 2431.219),(24 2419.7087),(25 2446.0894),(26 2442.8584),(27 2464.8506),(28 2482.6611),(29 2499.018),(30 2511.419),(31 2534.463),(32 2541.642),(33 2513.4822),(34 2539.721),(35 2543.282),(36 2565.1455),(37 2568.5889),(38 2586.1755),(39 2596.274),(40 2573.8604),(41 2571.0227),(42 2592.231),(43 2604.9978),(44 2628.4534),(45 2637.4736),(46 2653.6436),(47 2637.3562),(48 2647.8188),(49 2622.0313),(50 2652.4033),(51 2660.5464),(52 2658.3176),(53 2673.7341),(54 2681.3188),(55 2681.0466),(56 2672.515),(57 2662.5042),(58 2708.4126),(59 2691.3894),(60 2668.4412),(61 2721.905),(62 2737.5042),(63 2753.627),(64 2736.3364),(65 2729.234),(66 2726.5322),(67 2734.3708),(68 2748.2434),(69 2735.3127),(70 2747.699),(71 2769.3132),(72 2775.855),(73 2785.679),(74 2788.3972),(75 2798.2356),(76 2813.9397),(77 2808.0366),(78 2807.853),(79 2816.33),
(1 1022.9991),(2 1405.2286),(3 1630.5515),(4 1769.4397),(5 1868.733),(6 1920.0563),(7 1930.4763),(8 1977.1456),(9 2024.4794),(10 2091.7385),(11 2119.7205),(12 2137.8555),(13 2176.4304),(14 2212.854),(15 2270.5305),(16 2301.702),(17 2324.7173),(18 2340.6348),(19 2340.694),(20 2374.9404),(21 2373.3254),(22 2411.122),(23 2436.1191),(24 2428.9763),(25 2436.5886),(26 2437.6838),(27 2455.6587),(28 2490.4888),(29 2486.9612),(30 2490.836),(31 2509.0437),(32 2542.1682),(33 2545.13),(34 2562.4497),(35 2577.123),(36 2564.4875),(37 2567.3066),(38 2570.5535),(39 2588.0427),(40 2578.6602),(41 2581.665),(42 2565.4978),(43 2568.0999),(44 2560.4407),(45 2524.3457),(46 2550.3638),(47 2575.5476),(48 2561.3442),(49 2574.1172),(50 2584.9932),(51 2591.6125),(52 2595.1653),(53 2625.2136),(54 2642.2214),(55 2658.6138),(56 2641.3289),(57 2621.1445),(58 2651.3398),(59 2662.9014),(60 2648.0596),(61 2677.1711),(62 2703.8247),(63 2710.0967),(64 2704.7268),(65 2699.2053),(66 2690.9192),(67 2693.3882),(68 2699.6445),(69 2698.5457),(70 2710.5168),(71 2726.4617),(72 2722.909),(73 2735.6943),(74 2725.0042),(75 2720.6963),(76 2720.22),(77 2720.9136),(78 2741.297),(79 2763.0188),
(1 996.7965),(2 1385.0039),(3 1634.991),(4 1755.5924),(5 1842.9354),(6 1915.1216),(7 1957.9669),(8 2014.9607),(9 2028.3826),(10 2074.0503),(11 2111.457),(12 2124.3408),(13 2151.8594),(14 2179.5059),(15 2200.0444),(16 2200.0107),(17 2221.927),(18 2246.1333),(19 2241.6426),(20 2265.5342),(21 2266.255),(22 2294.892),(23 2304.3372),(24 2299.3042),(25 2320.9136),(26 2341.7327),(27 2364.8691),(28 2383.7798),(29 2393.761),(30 2401.9255),(31 2413.7874),(32 2431.3835),(33 2465.487),(34 2483.192),(35 2502.3582),(36 2503.052),(37 2511.4058),(38 2509.6167),(39 2524.4526),(40 2519.0698),(41 2509.3184),(42 2497.373),(43 2537.978),(44 2528.9565),(45 2548.6365),(46 2546.859),(47 2554.3306),(48 2545.105),(49 2541.5576),(50 2556.8752),(51 2544.1338),(52 2528.3186),(53 2537.4954),(54 2550.861),(55 2557.2034),(56 2539.3438),(57 2539.5498),(58 2566.1238),(59 2569.3357),(60 2551.5557),(61 2565.0447),(62 2567.8323),(63 2588.9294),(64 2592.9956),(65 2594.027),(66 2587.3193),(67 2595.3875),(68 2597.2327),(69 2630.838),(70 2636.5679),(71 2647.014),(72 2640.0496),(73 2633.2278),(74 2640.09),(75 2637.169),(76 2639.7192),(77 2628.5205),(78 2613.2048),(79 2639.637),
