1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1015.0777),(2 1293.8877),(3 1390.2493),(4 1519.5748),(5 1587.415),(6 1645.4054),(7 1748.8326),(8 1814.0697),(9 1875.7035),(10 1938.0184),(11 1983.7849),(12 2001.6753),(13 2035.8253),(14 2060.8062),(15 2073.7),(16 2073.1667),(17 2105.2527),(18 2137.631),(19 2145.2869),(20 2150.23),(21 2142.6907),(22 2149.244),(23 2167.2488),(24 2177.5146),(25 2155.2773),(26 2155.7532),(27 2167.9407),(28 2171.411),(29 2148.2756),(30 2154.664),(31 2143.7979),(32 2144.0095),(33 2145.6125),(34 2141.8545),(35 2113.233),(36 2147.2568),(37 2163.3438),(38 2165.6738),(39 2185.1738),(40 2176.4517),(41 2216.067),(42 2215.4355),(43 2266.7612),(44 2269.716),(45 2290.6423),(46 2322.3245),(47 2349.4285),(48 2354.1885),(49 2378.3809),(50 2407.7075),(51 2411.0369),(52 2430.176),(53 2497.1067),(54 2573.3372),(55 2595.9893),(56 2619.3677),(57 2686.0452),(58 2719.9226),(59 2757.4766),(60 2811.336),(61 2893.3228),(62 2926.6902),(63 2977.148),(64 3016.3767),(65 3073.4773),(66 3130.0496),(67 3133.755),(68 3128.8352),(69 3152.7524),(70 3178.0024),(71 3218.3345),(72 3260.9072),(73 3265.8342),(74 3280.7769),(75 3297.6555),(76 3322.0981),(77 3340.3354),(78 3368.4841),(79 3380.4966),
(1 999.35974),(2 1256.923),(3 1362.7236),(4 1494.4994),(5 1573.3782),(6 1632.3086),(7 1732.6709),(8 1780.032),(9 1824.781),(10 1882.7957),(11 1908.3981),(12 1925.4498),(13 1956.0118),(14 1974.1805),(15 2005.8424),(16 2031.4603),(17 2022.0096),(18 2032.4651),(19 2051.56),(20 2058.9639),(21 2044.5375),(22 2070.9526),(23 2075.381),(24 2086.3535),(25 2055.632),(26 2034.1006),(27 2052.019),(28 2051.0403),(29 2036.2852),(30 2029.138),(31 2051.1152),(32 2046.1654),(33 2047.8737),(34 2067.9263),(35 2045.0154),(36 2072.8638),(37 2080.3237),(38 2111.276),(39 2106.6086),(40 2100.5547),(41 2102.8987),(42 2112.8638),(43 2171.5164),(44 2170.5964),(45 2173.4807),(46 2178.109),(47 2221.4658),(48 2251.7683),(49 2262.7727),(50 2300.35),(51 2293.2927),(52 2324.9036),(53 2360.2058),(54 2380.8196),(55 2438.4656),(56 2457.6528),(57 2512.9028),(58 2553.4456),(59 2582.646),(60 2632.7236),(61 2684.0798),(62 2736.68),(63 2763.3582),(64 2799.6938),(65 2846.1733),(66 2919.4438),(67 2940.047),(68 2955.428),(69 2961.4133),(70 2991.8271),(71 3010.7263),(72 3036.903),(73 3064.6763),(74 3080.57),(75 3124.693),(76 3117.0417),(77 3144.7449),(78 3147.124),(79 3181.4712),
(1 987.71484),(2 1251.4226),(3 1386.6279),(4 1494.9703),(5 1571.7899),(6 1634.0765),(7 1708.7373),(8 1788.1577),(9 1824.1643),(10 1870.4752),(11 1903.707),(12 1949.6272),(13 1981.8457),(14 2021.4589),(15 2045.1744),(16 2051.5776),(17 2071.7231),(18 2075.1467),(19 2115.68),(20 2120.2761),(21 2116.4963),(22 2096.4688),(23 2105.8425),(24 2096.28),(25 2097.627),(26 2054.8564),(27 2066.1475),(28 2059.2583),(29 2066.1091),(30 2051.7825),(31 2053.5496),(32 2077.6206),(33 2081.3374),(34 2099.3398),(35 2085.2979),(36 2143.6194),(37 2136.0647),(38 2146.1782),(39 2141.7021),(40 2133.3394),(41 2200.0286),(42 2220.3594),(43 2225.3374),(44 2244.5403),(45 2252.2612),(46 2280.8975),(47 2289.287),(48 2320.4678),(49 2304.3079),(50 2354.494),(51 2342.6921),(52 2371.1191),(53 2404.8733),(54 2454.082),(55 2495.1846),(56 2524.0793),(57 2574.7847),(58 2631.908),(59 2631.3555),(60 2679.0784),(61 2702.1162),(62 2731.3076),(63 2754.3982),(64 2773.32),(65 2798.4119),(66 2875.3494),(67 2880.1978),(68 2884.306),(69 2878.1794),(70 2925.3242),(71 2954.7622),(72 3009.3374),(73 3031.2192),(74 3052.8025),(75 3069.5413),(76 3107.7551),(77 3106.0767),(78 3136.1392),(79 3121.5576),
(1 941.1784),(2 1205.1627),(3 1317.7942),(4 1432.1843),(5 1501.2133),(6 1555.4447),(7 1624.889),(8 1699.2163),(9 1765.8451),(10 1804.0012),(11 1843.3455),(12 1874.3667),(13 1878.3982),(14 1915.8053),(15 1940.101),(16 1968.3136),(17 1987.201),(18 2000.7843),(19 2027.4528),(20 2027.1902),(21 2036.8613),(22 2032.4279),(23 2026.6895),(24 2040.0073),(25 2019.9875),(26 1990.9954),(27 1994.0131),(28 1985.9576),(29 1985.9734),(30 1965.0542),(31 1965.3535),(32 1960.7059),(33 1982.431),(34 1963.0619),(35 1960.5309),(36 1968.0487),(37 1950.1611),(38 1978.4822),(39 1989.1176),(40 2003.2023),(41 2039.4536),(42 2047.6732),(43 2084.5454),(44 2098.9917),(45 2099.5027),(46 2108.7104),(47 2138.7322),(48 2151.1685),(49 2182.5686),(50 2206.7676),(51 2224.1978),(52 2219.8066),(53 2257.4924),(54 2336.5623),(55 2372.7913),(56 2424.3364),(57 2474.4727),(58 2512.367),(59 2566.966),(60 2615.0432),(61 2682.0217),(62 2718.201),(63 2740.8557),(64 2762.0305),(65 2788.1152),(66 2841.4717),(67 2882.175),(68 2898.1348),(69 2917.757),(70 2930.2017),(71 2962.3105),(72 2995.7058),(73 3032.6743),(74 3058.022),(75 3076.627),(76 3101.722),(77 3103.8113),(78 3091.8396),(79 3108.8552),
(1 945.92316),(2 1197.5089),(3 1293.5754),(4 1404.6184),(5 1506.2478),(6 1570.5669),(7 1630.9078),(8 1717.1145),(9 1795.1501),(10 1815.5267),(11 1844.4264),(12 1864.9865),(13 1893.244),(14 1915.2123),(15 1935.2429),(16 1952.1294),(17 1970.619),(18 1986.0062),(19 1978.8893),(20 1978.7942),(21 1969.5045),(22 1959.1871),(23 1979.976),(24 1979.4557),(25 1976.0781),(26 1969.3652),(27 1977.7494),(28 1981.8816),(29 1985.4636),(30 1974.8547),(31 1960.1299),(32 1978.0947),(33 1986.0701),(34 1990.2909),(35 1988.2113),(36 1969.6902),(37 1975.9137),(38 1989.2274),(39 2015.189),(40 2019.948),(41 2030.4205),(42 2013.7297),(43 2042.1848),(44 2056.035),(45 2056.9844),(46 2076.5923),(47 2097.1104),(48 2141.8818),(49 2167.8804),(50 2186.0103),(51 2213.2603),(52 2226.1125),(53 2251.1487),(54 2309.823),(55 2335.887),(56 2384.6472),(57 2430.283),(58 2468.5122),(59 2487.3),(60 2542.5999),(61 2567.2593),(62 2606.8857),(63 2638.8008),(64 2665.439),(65 2689.6255),(66 2744.4614),(67 2733.8228),(68 2757.1348),(69 2753.7175),(70 2776.9775),(71 2808.3687),(72 2842.735),(73 2871.8762),(74 2898.8467),(75 2930.9414),(76 2978.879),(77 2984.8813),(78 2994.8174),(79 3023.8306),
(1 946.6155),(2 1196.4788),(3 1298.6283),(4 1402.0176),(5 1479.2792),(6 1521.4285),(7 1606.1284),(8 1679.9526),(9 1740.5719),(10 1764.2438),(11 1818.6287),(12 1830.144),(13 1850.4756),(14 1897.8025),(15 1919.5216),(16 1929.5089),(17 1938.1646),(18 1951.8367),(19 1954.6807),(20 1987.3717),(21 1967.1727),(22 1975.2542),(23 1979.9651),(24 1990.9376),(25 2005.9565),(26 1995.0686),(27 2018.4879),(28 1995.3158),(29 2003.7537),(30 1975.4073),(31 1992.7217),(32 2000.0725),(33 2000.7737),(34 1997.5641),(35 1990.5782),(36 1998.2327),(37 2016.949),(38 2015.3569),(39 2031.6539),(40 2036.2449),(41 2048.2852),(42 2070.1267),(43 2095.3992),(44 2114.1272),(45 2089.9253),(46 2113.477),(47 2138.131),(48 2154.2603),(49 2188.2861),(50 2229.7842),(51 2237.605),(52 2230.6191),(53 2276.2527),(54 2307.9392),(55 2352.5952),(56 2363.0198),(57 2414.6836),(58 2427.3801),(59 2433.8242),(60 2482.5),(61 2528.9197),(62 2556.1653),(63 2573.8577),(64 2612.6965),(65 2643.2122),(66 2698.3528),(67 2731.0208),(68 2775.2522),(69 2759.791),(70 2769.7834),(71 2791.1213),(72 2802.8308),(73 2835.3196),(74 2852.2205),(75 2863.544),(76 2886.9832),(77 2884.5642),(78 2914.1604),(79 2928.9758),
(1 885.99),(2 1128.718),(3 1250.983),(4 1354.63),(5 1441.0863),(6 1494.6523),(7 1558.7067),(8 1614.1031),(9 1665.2054),(10 1718.2046),(11 1756.1213),(12 1765.0083),(13 1771.108),(14 1813.3427),(15 1843.9266),(16 1862.7432),(17 1867.8889),(18 1866.1974),(19 1891.7042),(20 1899.4379),(21 1911.001),(22 1914.0526),(23 1918.9153),(24 1919.2222),(25 1906.6904),(26 1909.5835),(27 1924.3958),(28 1908.0774),(29 1904.6682),(30 1875.3115),(31 1866.2631),(32 1873.635),(33 1875.6132),(34 1864.2701),(35 1862.9407),(36 1848.1105),(37 1836.0482),(38 1855.426),(39 1882.0582),(40 1882.8397),(41 1896.2612),(42 1915.7118),(43 1951.5568),(44 1974.6869),(45 1976.3864),(46 1995.6798),(47 2010.8431),(48 2047.1396),(49 2063.5435),(50 2093.8838),(51 2097.4832),(52 2100.62),(53 2151.264),(54 2175.2612),(55 2208.0776),(56 2241.5417),(57 2288.0679),(58 2312.5845),(59 2360.633),(60 2400.901),(61 2438.0684),(62 2512.4204),(63 2521.5664),(64 2519.9082),(65 2539.673),(66 2550.4255),(67 2578.1555),(68 2597.755),(69 2591.1672),(70 2610.5854),(71 2639.1946),(72 2668.1494),(73 2681.2095),(74 2719.1985),(75 2741.3665),(76 2748.5076),(77 2756.315),(78 2757.9382),(79 2748.2341),
(1 887.3794),(2 1111.0366),(3 1216.3837),(4 1317.2767),(5 1408.2803),(6 1453.9863),(7 1532.16),(8 1579.3074),(9 1633.5569),(10 1689.0897),(11 1716.6775),(12 1734.2349),(13 1760.0221),(14 1791.0703),(15 1820.6274),(16 1861.3939),(17 1874.5256),(18 1880.6329),(19 1879.2716),(20 1893.3608),(21 1890.6056),(22 1893.4344),(23 1899.3113),(24 1893.0313),(25 1897.6196),(26 1894.0879),(27 1886.134),(28 1881.0828),(29 1882.5548),(30 1863.9949),(31 1866.3972),(32 1858.2308),(33 1866.1738),(34 1842.8221),(35 1856.058),(36 1850.0216),(37 1858.7019),(38 1875.562),(39 1883.6556),(40 1915.0343),(41 1928.4729),(42 1934.3547),(43 1985.3575),(44 1974.5936),(45 1992.1815),(46 2015.5668),(47 2045.9928),(48 2067.651),(49 2059.43),(50 2107.1975),(51 2117.4915),(52 2101.0674),(53 2127.4988),(54 2160.5073),(55 2169.7837),(56 2204.0522),(57 2259.5005),(58 2276.2932),(59 2329.9468),(60 2359.2793),(61 2385.2153),(62 2412.3992),(63 2434.9324),(64 2476.738),(65 2499.7397),(66 2520.3242),(67 2577.8047),(68 2580.8015),(69 2597.257),(70 2622.5908),(71 2644.1296),(72 2681.8577),(73 2708.783),(74 2733.8499),(75 2773.9092),(76 2767.1414),(77 2777.8298),(78 2813.2502),(79 2794.478),
(1 878.49963),(2 1100.4938),(3 1197.8992),(4 1316.0328),(5 1393.6267),(6 1442.3921),(7 1500.9762),(8 1565.1564),(9 1632.3049),(10 1683.7087),(11 1709.635),(12 1728.9131),(13 1755.4772),(14 1766.9939),(15 1785.6168),(16 1794.0458),(17 1805.9457),(18 1817.8931),(19 1823.0508),(20 1840.1382),(21 1811.5012),(22 1815.2256),(23 1801.0258),(24 1790.756),(25 1787.618),(26 1781.9337),(27 1797.7338),(28 1806.0974),(29 1771.985),(30 1796.072),(31 1805.0017),(32 1798.932),(33 1801.0245),(34 1802.7703),(35 1818.0023),(36 1822.6067),(37 1828.4696),(38 1832.6849),(39 1857.5728),(40 1854.787),(41 1870.5857),(42 1887.1841),(43 1904.2592),(44 1938.7113),(45 1951.7626),(46 1952.4202),(47 1966.7516),(48 2000.0579),(49 2044.4559),(50 2077.158),(51 2087.2441),(52 2076.1228),(53 2107.7805),(54 2137.608),(55 2165.8132),(56 2205.8728),(57 2245.5613),(58 2262.3865),(59 2315.1084),(60 2357.211),(61 2395.9426),(62 2425.9072),(63 2461.8594),(64 2489.1848),(65 2524.3716),(66 2556.8357),(67 2573.865),(68 2613.8557),(69 2642.1348),(70 2657.2134),(71 2665.6492),(72 2714.7158),(73 2717.4766),(74 2727.1396),(75 2744.6213),(76 2775.5288),(77 2764.5908),(78 2791.7031),(79 2774.6199),
(1 874.6443),(2 1123.4531),(3 1226.0626),(4 1324.0645),(5 1392.174),(6 1466.7365),(7 1527.1409),(8 1572.6473),(9 1614.2689),(10 1666.7737),(11 1681.366),(12 1699.1261),(13 1715.858),(14 1742.0726),(15 1767.091),(16 1780.9467),(17 1774.222),(18 1775.1835),(19 1805.307),(20 1817.9872),(21 1804.279),(22 1814.2991),(23 1816.4655),(24 1821.777),(25 1815.212),(26 1821.8275),(27 1836.6799),(28 1811.8965),(29 1815.7751),(30 1794.2795),(31 1797.0171),(32 1792.7584),(33 1814.1991),(34 1805.7129),(35 1823.9635),(36 1823.8671),(37 1806.999),(38 1823.3394),(39 1851.0703),(40 1842.165),(41 1858.2686),(42 1847.216),(43 1869.9845),(44 1892.3644),(45 1900.2616),(46 1908.823),(47 1933.7506),(48 1956.0786),(49 1992.4244),(50 2006.1444),(51 2007.4646),(52 2017.1802),(53 2016.1769),(54 2062.1921),(55 2084.8325),(56 2091.6902),(57 2147.581),(58 2172.4011),(59 2212.668),(60 2236.1191),(61 2300.7866),(62 2343.6438),(63 2374.754),(64 2399.7915),(65 2453.645),(66 2509.6216),(67 2554.3672),(68 2591.5315),(69 2628.321),(70 2665.4639),(71 2686.1687),(72 2725.015),(73 2720.098),(74 2759.9932),(75 2759.9817),(76 2762.356),(77 2781.8552),(78 2769.5337),(79 2730.8481),
(1 850.12823),(2 1092.0454),(3 1199.2406),(4 1288.5878),(5 1360.9893),(6 1425.9419),(7 1498.49),(8 1540.709),(9 1570.5765),(10 1633.3589),(11 1664.9287),(12 1672.0024),(13 1716.539),(14 1720.38),(15 1739.615),(16 1785.6176),(17 1782.1244),(18 1765.2184),(19 1778.809),(20 1786.1152),(21 1777.3756),(22 1791.3982),(23 1779.4672),(24 1772.304),(25 1774.3502),(26 1769.192),(27 1771.5189),(28 1763.8134),(29 1745.178),(30 1745.7379),(31 1775.057),(32 1774.2521),(33 1782.7422),(34 1774.4045),(35 1791.0609),(36 1800.494),(37 1789.8313),(38 1804.4196),(39 1823.8483),(40 1837.8735),(41 1838.3062),(42 1871.0896),(43 1892.5833),(44 1902.1841),(45 1907.2224),(46 1922.4982),(47 1919.4598),(48 1940.0978),(49 1961.4398),(50 1983.2538),(51 1979.572),(52 1971.3853),(53 2029.092),(54 2069.816),(55 2107.568),(56 2136.551),(57 2190.5564),(58 2208.5627),(59 2291.3887),(60 2276.5132),(61 2322.363),(62 2347.78),(63 2386.0254),(64 2404.5654),(65 2449.9973),(66 2456.0881),(67 2489.369),(68 2543.394),(69 2560.632),(70 2581.587),(71 2606.311),(72 2634.4429),(73 2669.6162),(74 2680.6155),(75 2702.7944),(76 2727.2925),(77 2770.9893),(78 2770.9165),(79 2753.5156),
(1 840.4017),(2 1055.2975),(3 1151.2653),(4 1236.9888),(5 1320.2046),(6 1381.831),(7 1434.2351),(8 1480.9673),(9 1513.525),(10 1563.297),(11 1586.8553),(12 1624.3356),(13 1654.8491),(14 1676.7019),(15 1692.9684),(16 1739.1423),(17 1747.1638),(18 1749.0603),(19 1779.7468),(20 1770.1476),(21 1775.3251),(22 1776.3602),(23 1759.1838),(24 1756.0631),(25 1756.7982),(26 1744.0851),(27 1753.8584),(28 1745.422),(29 1755.9689),(30 1734.5371),(31 1727.2114),(32 1733.3695),(33 1724.5519),(34 1718.0897),(35 1744.8373),(36 1745.9058),(37 1732.1096),(38 1756.4128),(39 1794.3625),(40 1791.6469),(41 1816.9253),(42 1819.8761),(43 1854.5298),(44 1877.7754),(45 1905.5526),(46 1932.984),(47 1952.3734),(48 1952.5098),(49 1973.6202),(50 1977.2866),(51 2000.6438),(52 1997.3202),(53 2045.2578),(54 2091.4895),(55 2136.7285),(56 2158.3386),(57 2206.062),(58 2228.452),(59 2271.9824),(60 2288.9177),(61 2339.9707),(62 2361.7498),(63 2408.6416),(64 2434.8083),(65 2454.2295),(66 2487.2227),(67 2501.0332),(68 2535.9988),(69 2569.6997),(70 2583.6223),(71 2590.0007),(72 2618.8782),(73 2634.0771),(74 2653.1235),(75 2669.1538),(76 2666.8818),(77 2682.3242),(78 2687.7146),(79 2684.2249),
(1 837.52014),(2 1054.4485),(3 1133.5743),(4 1239.9834),(5 1291.8757),(6 1342.2224),(7 1436.0183),(8 1509.4585),(9 1544.1799),(10 1586.5782),(11 1606.5168),(12 1620.7732),(13 1668.1305),(14 1698.191),(15 1709.0289),(16 1751.6707),(17 1762.0276),(18 1754.3735),(19 1772.6058),(20 1756.7902),(21 1753.4221),(22 1771.6667),(23 1756.7902),(24 1775.5616),(25 1756.3365),(26 1757.1681),(27 1771.4852),(28 1754.9208),(29 1747.693),(30 1763.2898),(31 1741.9857),(32 1748.1011),(33 1747.9764),(34 1752.7981),(35 1774.1364),(36 1767.5413),(37 1730.6797),(38 1740.9764),(39 1760.6392),(40 1762.2307),(41 1784.4968),(42 1794.7026),(43 1819.117),(44 1839.0192),(45 1879.5194),(46 1891.1599),(47 1914.5375),(48 1936.8434),(49 1956.3597),(50 1968.212),(51 1992.0905),(52 2025.7395),(53 2055.6008),(54 2094.6145),(55 2099.0852),(56 2136.106),(57 2170.4978),(58 2213.8264),(59 2227.047),(60 2232.8303),(61 2288.6526),(62 2324.0374),(63 2372.368),(64 2379.8584),(65 2422.3604),(66 2426.705),(67 2458.9243),(68 2499.7676),(69 2532.399),(70 2546.4412),(71 2567.817),(72 2604.9846),(73 2626.1501),(74 2626.5125),(75 2642.3586),(76 2681.5327),(77 2685.8313),(78 2696.6006),(79 2698.9268),
(1 801.5997),(2 1019.6994),(3 1117.94),(4 1198.3174),(5 1258.9058),(6 1309.5751),(7 1376.9872),(8 1414.0496),(9 1450.1068),(10 1501.0146),(11 1531.838),(12 1531.3607),(13 1570.9794),(14 1587.945),(15 1603.4464),(16 1647.0505),(17 1680.8622),(18 1674.4465),(19 1683.0765),(20 1711.5359),(21 1693.2771),(22 1702.0176),(23 1688.5073),(24 1689.335),(25 1685.3108),(26 1688.322),(27 1691.2855),(28 1687.5795),(29 1685.3925),(30 1673.7432),(31 1695.8828),(32 1692.915),(33 1698.5038),(34 1691.7687),(35 1693.5269),(36 1719.5829),(37 1689.1218),(38 1683.6119),(39 1691.8711),(40 1700.4554),(41 1727.5852),(42 1721.0415),(43 1745.1947),(44 1760.7996),(45 1778.5541),(46 1789.2563),(47 1827.361),(48 1851.008),(49 1835.0095),(50 1852.2253),(51 1867.767),(52 1887.2465),(53 1920.3186),(54 1954.0424),(55 1975.5579),(56 1996.0573),(57 2033.9495),(58 2082.426),(59 2077.3347),(60 2106.7346),(61 2138.9312),(62 2162.2322),(63 2200.2305),(64 2202.3376),(65 2227.3953),(66 2241.0618),(67 2242.5195),(68 2273.6443),(69 2292.2485),(70 2334.8562),(71 2346.3428),(72 2370.392),(73 2384.435),(74 2405.8506),(75 2427.278),(76 2451.5764),(77 2466.3257),(78 2484.318),(79 2485.0464),
(1 778.9488),(2 998.1043),(3 1115.1848),(4 1204.7649),(5 1260.8925),(6 1328.784),(7 1379.7655),(8 1428.7943),(9 1470.6865),(10 1509.5769),(11 1518.2559),(12 1554.0938),(13 1591.9102),(14 1592.1062),(15 1602.6746),(16 1639.5631),(17 1665.0098),(18 1648.9877),(19 1657.7404),(20 1680.8378),(21 1687.5282),(22 1680.6033),(23 1679.1631),(24 1695.9664),(25 1685.2278),(26 1706.0176),(27 1680.0781),(28 1657.8444),(29 1657.8561),(30 1643.6052),(31 1655.5944),(32 1654.7494),(33 1650.0659),(34 1648.6437),(35 1653.8182),(36 1673.7032),(37 1667.5659),(38 1668.3229),(39 1679.2626),(40 1677.7463),(41 1724.0802),(42 1731.3624),(43 1755.6648),(44 1747.301),(45 1771.3358),(46 1790.1852),(47 1829.5193),(48 1851.9506),(49 1854.959),(50 1876.6104),(51 1892.771),(52 1926.8369),(53 1975.0269),(54 1994.8549),(55 2032.7393),(56 2050.7104),(57 2090.359),(58 2119.8418),(59 2145.159),(60 2156.3865),(61 2197.7688),(62 2266.2083),(63 2295.9763),(64 2306.4858),(65 2335.824),(66 2358.0571),(67 2372.472),(68 2411.047),(69 2471.4753),(70 2519.9521),(71 2542.084),(72 2566.6365),(73 2604.703),(74 2626.302),(75 2644.7556),(76 2683.4255),(77 2697.2876),(78 2688.082),(79 2704.238),
(1 762.78705),(2 975.82996),(3 1087.4131),(4 1164.592),(5 1220.036),(6 1289.9661),(7 1345.239),(8 1421.1912),(9 1415.3212),(10 1435.1442),(11 1468.8009),(12 1504.3584),(13 1539.6033),(14 1553.3602),(15 1576.1116),(16 1600.2555),(17 1621.9126),(18 1621.9696),(19 1619.9254),(20 1627.8446),(21 1620.0784),(22 1632.0211),(23 1636.7869),(24 1633.5426),(25 1627.0956),(26 1614.022),(27 1614.9003),(28 1597.5151),(29 1593.9736),(30 1586.2422),(31 1600.2703),(32 1606.6963),(33 1595.4176),(34 1607.7922),(35 1643.0327),(36 1641.9911),(37 1636.297),(38 1634.2136),(39 1649.6887),(40 1650.681),(41 1691.182),(42 1691.983),(43 1723.0679),(44 1745.8009),(45 1773.6168),(46 1794.5354),(47 1819.6221),(48 1843.8518),(49 1867.4144),(50 1892.1211),(51 1886.3588),(52 1910.0492),(53 1937.8126),(54 1959.2963),(55 1995.3889),(56 2031.2322),(57 2057.3591),(58 2089.3218),(59 2101.2476),(60 2110.6477),(61 2159.0063),(62 2204.5928),(63 2232.5903),(64 2254.2122),(65 2272.5032),(66 2298.4985),(67 2328.5544),(68 2370.9844),(69 2380.9248),(70 2391.5925),(71 2413.7156),(72 2426.4204),(73 2449.762),(74 2478.1467),(75 2487.8171),(76 2539.0037),(77 2540.6565),(78 2547.1003),(79 2568.4917),
(1 755.6932),(2 980.79407),(3 1092.5974),(4 1164.8202),(5 1224.2036),(6 1286.0153),(7 1333.2052),(8 1392.8419),(9 1420.5593),(10 1452.1896),(11 1474.2191),(12 1504.894),(13 1531.4999),(14 1550.6667),(15 1568.6581),(16 1596.7089),(17 1603.5175),(18 1591.6337),(19 1603.0118),(20 1624.4131),(21 1640.3752),(22 1655.8049),(23 1657.0852),(24 1665.7944),(25 1653.9368),(26 1654.8447),(27 1633.0648),(28 1608.8638),(29 1638.581),(30 1628.2445),(31 1624.218),(32 1606.327),(33 1607.5465),(34 1639.3313),(35 1643.3221),(36 1642.8962),(37 1635.5461),(38 1628.7878),(39 1655.8906),(40 1668.6218),(41 1671.4602),(42 1692.793),(43 1706.899),(44 1715.0657),(45 1736.1204),(46 1733.063),(47 1765.0122),(48 1781.1766),(49 1825.6174),(50 1819.6017),(51 1843.4514),(52 1868.503),(53 1898.7216),(54 1930.5881),(55 1949.8635),(56 1967.8628),(57 2029.9758),(58 2047.3575),(59 2074.3171),(60 2081.891),(61 2128.3455),(62 2191.1082),(63 2207.1733),(64 2234.7747),(65 2269.7937),(66 2298.5732),(67 2331.7654),(68 2382.1826),(69 2398.9824),(70 2418.7744),(71 2458.6516),(72 2481.361),(73 2512.806),(74 2526.0408),(75 2525.005),(76 2554.1743),(77 2557.0483),(78 2574.8647),(79 2581.384),
