1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1319419),(2 4952834),(3 10378163),(4 17003104),(5 24280098),(6 31629262),(7 38982530),(8 46296172),(9 53803252),(10 61512852),(11 69088160),(12 76203270),(13 82900456),(14 89146900),(15 95067900),(16 100408024),(17 104823840),(18 108492504),(19 111571770),(20 113857560),(21 115489920),(22 116883560),(23 118151680),(24 119174824),(25 119600104),(26 119461016),(27 118930424),(28 118464790),(29 118410690),(30 119006110),(31 120330330),(32 122252710),(33 124576640),(34 126858776),(35 128824230),(36 130258500),(37 131068680),(38 131202390),(39 130795430),(40 130070340),(41 129169470),(42 127961510),(43 126945510),(44 125587750),(45 125191940),(46 125435416),(47 126627190),(48 128642470),(49 130454344),(50 131847896),(51 133737464),(52 135820060),(53 137745040),(54 139808160),(55 142477010),(56 144754880),(57 146822450),(58 148427380),(59 149460820),(60 150217260),(61 151158030),(62 152742740),(63 154803090),(64 157041140),(65 159137900),(66 161245120),(67 163912590),(68 166413170),(69 168784450),(70 171432240),(71 174542110),(72 178165100),(73 182681980),(74 188226350),(75 194867180),(76 202170670),(77 210193100),(78 218994100),(79 228769550),
(1 69.02173),(2 83.0852),(3 91.98726),(4 100.70795),(5 109.25294),(6 118.07796),(7 124.57632),(8 132.54114),(9 140.9714),(10 148.7127),(11 156.39185),(12 163.4971),(13 166.63072),(14 171.78148),(15 173.75244),(16 179.29861),(17 181.96828),(18 183.19987),(19 182.64355),(20 182.90524),(21 183.11453),(22 183.07275),(23 183.08353),(24 180.57524),(25 177.93695),(26 175.03094),(27 170.75864),(28 168.4099),(29 164.60194),(30 161.97049),(31 159.87961),(32 155.32713),(33 153.40652),(34 152.46321),(35 151.14873),(36 149.5099),(37 147.73196),(38 145.00662),(39 143.24394),(40 144.87282),(41 147.11983),(42 147.25537),(43 148.69824),(44 150.01134),(45 149.99405),(46 151.15747),(47 153.32135),(48 153.69226),(49 156.13394),(50 156.71388),(51 157.77184),(52 160.34099),(53 161.61922),(54 165.68289),(55 169.78502),(56 171.51189),(57 174.18474),(58 176.60172),(59 178.63945),(60 179.54735),(61 182.695),(62 181.51523),(63 179.27083),(64 179.249),(65 178.18066),(66 177.06963),(67 176.81956),(68 175.82196),(69 174.89928),(70 174.3839),(71 173.54228),(72 172.21394),(73 171.20766),(74 170.16586),(75 166.29996),(76 166.2292),(77 166.8097),(78 167.54422),(79 167.42523),
(1 68.477554),(2 82.031845),(3 90.918175),(4 100.683365),(5 108.67165),(6 115.30488),(7 123.97064),(8 131.72125),(9 139.96817),(10 147.80159),(11 156.56268),(12 163.72556),(13 168.25558),(14 172.28),(15 173.61621),(16 177.54526),(17 178.1921),(18 179.8903),(19 178.25038),(20 178.547),(21 177.52284),(22 177.49782),(23 175.87802),(24 175.83359),(25 173.79498),(26 170.5825),(27 166.08507),(28 162.34576),(29 160.14264),(30 156.74254),(31 154.46652),(32 151.66896),(33 149.25157),(34 148.21655),(35 147.85002),(36 146.44322),(37 144.70378),(38 143.48373),(39 142.52373),(40 143.34521),(41 144.88992),(42 145.69688),(43 147.35033),(44 148.01465),(45 148.47209),(46 149.02037),(47 151.01768),(48 151.9114),(49 154.58365),(50 156.95673),(51 157.75816),(52 161.42407),(53 164.33302),(54 165.77267),(55 169.0938),(56 170.58186),(57 173.75546),(58 176.99684),(59 178.8347),(60 178.84428),(61 180.28725),(62 181.44296),(63 179.39514),(64 179.91656),(65 178.9796),(66 176.87476),(67 175.98703),(68 173.84784),(69 173.01454),(70 170.70567),(71 169.02718),(72 167.76025),(73 166.48882),(74 165.30904),(75 162.96756),(76 163.97911),(77 164.03142),(78 163.97665),(79 165.1465),
(1 68.38967),(2 82.00006),(3 90.42862),(4 99.91798),(5 107.199005),(6 114.97726),(7 123.737755),(8 131.8549),(9 140.40453),(10 147.82237),(11 156.25305),(12 161.32085),(13 166.21677),(14 169.25272),(15 171.18738),(16 174.5001),(17 177.51392),(18 178.23567),(19 178.17958),(20 177.40251),(21 177.99196),(22 177.2111),(23 175.78535),(24 174.29721),(25 172.41025),(26 169.13516),(27 164.67607),(28 161.07237),(29 156.608),(30 153.29602),(31 150.80577),(32 147.83832),(33 144.75403),(34 142.84668),(35 140.28117),(36 140.36469),(37 140.79324),(38 138.6953),(39 136.12505),(40 135.24298),(41 137.0882),(42 137.86615),(43 137.62006),(44 138.57008),(45 137.80772),(46 138.88593),(47 139.83823),(48 141.13571),(49 142.89468),(50 145.11327),(51 144.61507),(52 147.88301),(53 150.43605),(54 153.50557),(55 156.45457),(56 159.446),(57 162.55756),(58 163.58366),(59 165.33041),(60 166.87755),(61 166.68292),(62 166.77937),(63 166.1776),(64 165.63187),(65 166.81184),(66 167.13727),(67 166.09154),(68 165.96065),(69 166.00894),(70 165.6371),(71 164.16866),(72 163.46341),(73 163.28514),(74 162.71771),(75 161.18393),(76 160.19847),(77 160.08102),(78 160.77818),(79 162.85716),
(1 66.75636),(2 78.66525),(3 87.723755),(4 95.95562),(5 103.526695),(6 110.77188),(7 117.94046),(8 125.1133),(9 132.82707),(10 140.33142),(11 148.39362),(12 153.89822),(13 158.36464),(14 163.5646),(15 166.53577),(16 170.23412),(17 172.7808),(18 173.54012),(19 174.17534),(20 174.18309),(21 175.18541),(22 174.07967),(23 172.89954),(24 169.91368),(25 168.42015),(26 164.99911),(27 162.13933),(28 158.11221),(29 156.11859),(30 154.60591),(31 151.77913),(32 150.45049),(33 148.17874),(34 144.6586),(35 143.98749),(36 141.50438),(37 139.78242),(38 139.28897),(39 139.09299),(40 138.6506),(41 140.6019),(42 140.3553),(43 142.56181),(44 143.2678),(45 143.6101),(46 145.03806),(47 146.50313),(48 148.16751),(49 151.08266),(50 152.18004),(51 153.39136),(52 157.17097),(53 158.38982),(54 161.43758),(55 162.77788),(56 165.93552),(57 168.08739),(58 170.37808),(59 172.54552),(60 174.0923),(61 175.59929),(62 175.73154),(63 173.72113),(64 174.9856),(65 173.51965),(66 172.11021),(67 173.63379),(68 171.61563),(69 171.02846),(70 169.49213),(71 167.04427),(72 167.77635),(73 166.30437),(74 164.8444),(75 164.16666),(76 164.65309),(77 163.48009),(78 164.48851),(79 164.30205),
(1 67.469894),(2 80.60172),(3 89.24501),(4 97.0453),(5 105.06133),(6 112.16559),(7 120.85969),(8 127.64788),(9 136.5469),(10 143.20738),(11 152.70964),(12 157.53233),(13 163.14084),(14 167.80336),(15 170.46596),(16 173.00423),(17 174.88661),(18 175.02924),(19 175.9277),(20 175.8625),(21 175.64113),(22 174.96982),(23 175.29156),(24 173.38737),(25 170.87653),(26 166.87659),(27 163.52615),(28 160.33722),(29 157.84973),(30 154.80261),(31 152.99825),(32 149.28925),(33 146.88458),(34 145.90517),(35 143.9979),(36 142.19244),(37 142.00307),(38 140.74442),(39 138.00787),(40 139.16307),(41 141.15793),(42 141.20285),(43 141.87692),(44 145.36792),(45 144.40439),(46 146.29228),(47 148.01155),(48 151.76973),(49 154.03671),(50 155.04103),(51 155.21474),(52 156.08238),(53 159.90529),(54 161.79448),(55 163.47295),(56 165.83684),(57 169.0902),(58 171.97836),(59 172.33212),(60 173.49759),(61 173.76108),(62 174.27994),(63 172.22234),(64 172.15239),(65 170.53156),(66 171.89784),(67 171.70778),(68 170.2717),(69 168.72057),(70 167.86932),(71 166.66139),(72 167.21269),(73 164.88832),(74 163.37625),(75 160.60661),(76 162.654),(77 162.24332),(78 163.72821),(79 164.17798),
(1 65.638466),(2 79.19694),(3 87.86921),(4 94.78116),(5 103.23693),(6 110.78832),(7 117.52395),(8 126.1225),(9 132.88179),(10 139.86136),(11 147.84131),(12 154.41608),(13 158.56064),(14 161.48846),(15 164.32155),(16 167.18088),(17 170.36903),(18 170.64323),(19 170.7205),(20 170.13512),(21 170.79471),(22 170.4804),(23 170.76227),(24 167.90094),(25 166.00343),(26 162.96172),(27 157.93193),(28 153.73378),(29 151.1971),(30 147.11456),(31 144.81459),(32 140.89369),(33 138.88058),(34 135.53929),(35 133.53947),(36 132.5922),(37 132.17085),(38 131.73343),(39 128.95619),(40 128.38412),(41 131.43106),(42 131.36687),(43 131.1765),(44 132.18123),(45 132.90643),(46 135.03105),(47 136.04547),(48 136.3787),(49 138.06094),(50 140.8001),(51 138.95247),(52 141.09723),(53 146.30463),(54 147.97319),(55 150.8078),(56 153.50291),(57 157.72523),(58 159.07832),(59 161.71031),(60 164.39606),(61 164.19891),(62 164.75026),(63 163.30156),(64 163.46396),(65 162.87022),(66 161.71931),(67 161.75014),(68 159.73112),(69 159.55688),(70 158.69785),(71 157.5196),(72 156.70901),(73 154.91087),(74 153.02359),(75 150.87683),(76 150.60774),(77 148.88574),(78 148.28615),(79 149.97676),
(1 64.457085),(2 76.75148),(3 84.44705),(4 92.610565),(5 99.9148),(6 107.41213),(7 114.680504),(8 123.31014),(9 129.96715),(10 138.23497),(11 144.88528),(12 151.0638),(13 155.71988),(14 160.5084),(15 162.71313),(16 166.87965),(17 170.33244),(18 170.56323),(19 171.42168),(20 170.87723),(21 171.13206),(22 170.10349),(23 167.8897),(24 166.67645),(25 164.37202),(26 162.03987),(27 158.69632),(28 156.24376),(29 152.98947),(30 150.28625),(31 147.18936),(32 145.81235),(33 142.71574),(34 140.25638),(35 137.79187),(36 136.85466),(37 136.28778),(38 134.88167),(39 133.59514),(40 132.43478),(41 134.33171),(42 135.3699),(43 136.73955),(44 138.28554),(45 139.7232),(46 141.60211),(47 143.09651),(48 145.18387),(49 147.0022),(50 147.95386),(51 147.88487),(52 151.1192),(53 154.27943),(54 155.78404),(55 157.17828),(56 160.9379),(57 163.64407),(58 165.78539),(59 168.70477),(60 169.65175),(61 171.3737),(62 171.88464),(63 171.08797),(64 172.27124),(65 170.31746),(66 169.39714),(67 168.3448),(68 167.9655),(69 165.338),(70 164.43442),(71 162.87453),(72 162.41129),(73 161.23701),(74 160.3594),(75 158.5409),(76 158.59584),(77 158.7817),(78 159.38736),(79 160.60075),
(1 65.648605),(2 77.948875),(3 86.006935),(4 94.60241),(5 102.46001),(6 109.131134),(7 116.00583),(8 126.524345),(9 132.93867),(10 141.80646),(11 149.19275),(12 155.18533),(13 161.16481),(14 165.79291),(15 167.12323),(16 169.1301),(17 171.32664),(18 170.58061),(19 171.10265),(20 169.91367),(21 170.20702),(22 170.6729),(23 169.13799),(24 168.38374),(25 165.54839),(26 162.06648),(27 158.17523),(28 156.02632),(29 153.94147),(30 149.63467),(31 146.69688),(32 144.51941),(33 142.50009),(34 140.0552),(35 137.79373),(36 138.88683),(37 137.88329),(38 136.45459),(39 134.55241),(40 134.43312),(41 135.07388),(42 136.27504),(43 137.22261),(44 139.61375),(45 138.95601),(46 140.03717),(47 142.02664),(48 143.4104),(49 146.02069),(50 146.65526),(51 149.0236),(52 151.29626),(53 154.47913),(54 156.2356),(55 159.79762),(56 162.19177),(57 164.37769),(58 166.16734),(59 168.39996),(60 169.47787),(61 173.04779),(62 172.87605),(63 170.00668),(64 170.2525),(65 170.05467),(66 169.41513),(67 168.47662),(68 167.55818),(69 164.72673),(70 163.91049),(71 163.23283),(72 162.57213),(73 162.25034),(74 160.89658),(75 159.40968),(76 159.21075),(77 159.29816),(78 160.47879),(79 160.28452),
(1 63.058743),(2 75.311356),(3 83.09821),(4 91.48568),(5 99.003075),(6 106.86321),(7 114.636284),(8 122.79374),(9 129.5436),(10 135.5204),(11 143.61328),(12 149.10147),(13 153.19264),(14 156.1363),(15 157.96036),(16 160.48862),(17 162.46397),(18 163.72462),(19 163.68704),(20 164.20819),(21 164.38495),(22 164.33351),(23 162.8504),(24 160.41864),(25 158.66814),(26 155.11346),(27 150.18236),(28 148.12558),(29 144.26462),(30 140.90204),(31 138.83513),(32 136.75945),(33 134.89014),(34 133.12743),(35 131.33603),(36 129.60445),(37 126.92745),(38 124.91075),(39 124.49429),(40 123.81772),(41 124.12048),(42 125.2493),(43 125.528),(44 127.58537),(45 128.57579),(46 129.06357),(47 130.2098),(48 131.96999),(49 133.2989),(50 134.54485),(51 136.47534),(52 138.44373),(53 141.47403),(54 144.12083),(55 147.30017),(56 150.1054),(57 151.83795),(58 153.94386),(59 155.36966),(60 156.2511),(61 159.19884),(62 159.58961),(63 158.59737),(64 158.62268),(65 157.63869),(66 157.32065),(67 158.05824),(68 156.05626),(69 155.74803),(70 155.79738),(71 154.05977),(72 152.11188),(73 152.56294),(74 151.24348),(75 149.74106),(76 149.7046),(77 150.09515),(78 150.42947),(79 151.05011),
(1 64.88556),(2 77.77748),(3 86.63603),(4 95.13382),(5 102.78772),(6 109.64289),(7 117.479034),(8 123.9504),(9 132.09819),(10 138.89862),(11 146.93745),(12 153.37556),(13 157.29126),(14 161.15175),(15 163.55193),(16 168.28996),(17 170.88072),(18 170.52248),(19 170.35004),(20 170.70047),(21 170.72469),(22 171.56247),(23 170.09436),(24 168.38423),(25 167.05731),(26 163.0314),(27 157.99509),(28 155.40993),(29 153.21748),(30 151.56712),(31 147.78104),(32 145.84892),(33 143.56079),(34 141.05472),(35 140.09975),(36 139.8539),(37 137.48509),(38 135.84607),(39 133.8266),(40 134.49057),(41 136.10437),(42 138.01714),(43 138.91643),(44 139.8452),(45 140.03555),(46 142.94257),(47 143.33609),(48 144.80646),(49 146.13385),(50 147.86833),(51 148.06183),(52 149.41745),(53 153.36426),(54 156.09845),(55 160.83955),(56 162.6562),(57 165.5802),(58 168.52473),(59 169.62558),(60 171.20914),(61 172.47343),(62 172.44289),(63 171.12799),(64 170.19275),(65 169.606),(66 170.02399),(67 170.03673),(68 168.79266),(69 168.11612),(70 166.43283),(71 164.53786),(72 163.99368),(73 163.78311),(74 162.58287),(75 161.33228),(76 160.82465),(77 162.0882),(78 160.59972),(79 161.06577),
(1 63.484707),(2 76.88598),(3 84.98751),(4 93.66332),(5 98.9294),(6 106.06849),(7 113.93681),(8 121.34719),(9 128.03273),(10 135.39827),(11 143.26288),(12 148.72198),(13 153.63338),(14 158.14795),(15 160.88998),(16 164.16722),(17 165.85512),(18 166.93672),(19 166.21426),(20 166.40637),(21 167.06924),(22 167.36592),(23 167.35143),(24 165.01563),(25 163.01367),(26 158.93687),(27 155.30876),(28 152.44301),(29 149.2309),(30 146.25201),(31 144.33095),(32 141.1648),(33 139.7475),(34 136.87215),(35 136.21167),(36 134.0738),(37 132.07407),(38 130.64445),(39 130.32869),(40 130.67188),(41 133.23492),(42 132.69894),(43 133.71948),(44 134.39204),(45 136.57666),(46 137.03009),(47 136.92319),(48 139.3014),(49 141.69342),(50 142.92984),(51 142.35568),(52 145.64325),(53 149.24234),(54 151.169),(55 153.2467),(56 154.11203),(57 157.89287),(58 160.03398),(59 163.23183),(60 163.43132),(61 165.0934),(62 164.1563),(63 161.67413),(64 161.79277),(65 161.13113),(66 160.94783),(67 159.82933),(68 159.6214),(69 158.90457),(70 157.948),(71 157.80333),(72 157.19168),(73 157.0617),(74 155.01567),(75 152.48427),(76 153.45203),(77 154.10919),(78 153.5157),(79 154.66437),
(1 62.81473),(2 74.91377),(3 82.844055),(4 92.175575),(5 98.58352),(6 105.23558),(7 114.08216),(8 121.70126),(9 127.742744),(10 134.89282),(11 142.32866),(12 147.50864),(13 152.17064),(14 156.09671),(15 158.63615),(16 160.8794),(17 165.41678),(18 164.77225),(19 165.06349),(20 163.28667),(21 163.4007),(22 161.81735),(23 161.0114),(24 159.36307),(25 156.01477),(26 153.51324),(27 148.69577),(28 144.81583),(29 141.78065),(30 138.54845),(31 135.61955),(32 132.72319),(33 130.46172),(34 128.25455),(35 128.04027),(36 125.74017),(37 125.87536),(38 122.659325),(39 121.53268),(40 121.47857),(41 123.35741),(42 123.41208),(43 123.59946),(44 124.76565),(45 126.48433),(46 127.64743),(47 128.89894),(48 131.21733),(49 132.28143),(50 133.68759),(51 134.04262),(52 138.3052),(53 141.38304),(54 142.18996),(55 146.45424),(56 148.9511),(57 149.9081),(58 153.46916),(59 155.91203),(60 155.84634),(61 156.34175),(62 156.60873),(63 155.19719),(64 154.65126),(65 154.9078),(66 154.81049),(67 153.76468),(68 151.06462),(69 150.62599),(70 149.80936),(71 149.77412),(72 148.22838),(73 147.52776),(74 147.31787),(75 145.12262),(76 145.47238),(77 144.97404),(78 146.04036),(79 146.99161),
(1 63.681324),(2 76.490295),(3 84.18353),(4 93.58513),(5 100.69229),(6 106.91928),(7 114.537605),(8 122.099915),(9 129.53429),(10 137.57985),(11 145.27948),(12 152.35419),(13 159.13545),(14 162.67497),(15 164.68962),(16 167.81564),(17 169.74698),(18 170.18185),(19 170.43831),(20 169.5898),(21 169.28862),(22 168.64323),(23 167.8613),(24 166.51611),(25 163.76476),(26 160.44089),(27 156.27739),(28 153.62428),(29 150.5257),(30 150.19485),(31 148.08502),(32 145.96301),(33 144.09883),(34 140.93234),(35 139.8569),(36 139.0211),(37 138.15346),(38 136.25708),(39 133.81586),(40 133.96527),(41 136.91554),(42 136.04321),(43 137.0974),(44 138.96748),(45 140.13695),(46 140.81958),(47 143.01021),(48 145.45651),(49 147.20728),(50 147.13278),(51 148.00465),(52 150.64122),(53 152.30518),(54 154.24947),(55 156.80461),(56 159.50179),(57 161.99838),(58 164.41888),(59 165.54817),(60 166.91571),(61 168.76059),(62 170.13107),(63 168.27657),(64 167.94284),(65 167.16753),(66 166.38397),(67 165.87573),(68 165.22234),(69 164.39226),(70 162.2211),(71 161.17975),(72 160.28201),(73 159.79503),(74 158.98526),(75 156.67262),(76 157.81442),(77 156.90274),(78 157.8022),(79 158.83273),
(1 62.563667),(2 75.13881),(3 82.34754),(4 91.3678),(5 98.95187),(6 105.999504),(7 113.492805),(8 122.01967),(9 126.78028),(10 134.1875),(11 141.4307),(12 148.04689),(13 151.45192),(14 155.75514),(15 158.87326),(16 161.69489),(17 164.64409),(18 164.22794),(19 165.49463),(20 163.57152),(21 165.00838),(22 163.77225),(23 160.95567),(24 160.91277),(25 157.87425),(26 154.76367),(27 150.83833),(28 147.80421),(29 144.76405),(30 141.79373),(31 139.18936),(32 137.8269),(33 135.7435),(34 133.0566),(35 130.48859),(36 129.94846),(37 129.49487),(38 127.892235),(39 126.49435),(40 127.824875),(41 128.75818),(42 129.30614),(43 130.8749),(44 131.73328),(45 132.25818),(46 134.46521),(47 136.025),(48 138.06781),(49 139.7546),(50 140.75252),(51 141.20016),(52 143.59491),(53 146.9621),(54 149.2465),(55 151.41107),(56 154.80836),(57 157.26234),(58 159.90187),(59 161.36186),(60 162.36497),(61 163.81233),(62 163.72792),(63 161.0917),(64 161.60234),(65 161.18063),(66 159.76416),(67 158.83217),(68 157.5966),(69 156.59483),(70 155.91028),(71 155.37302),(72 155.25562),(73 154.96991),(74 153.76282),(75 152.17224),(76 152.73126),(77 151.97136),(78 154.10748),(79 154.26225),
(1 62.828842),(2 75.34253),(3 83.81802),(4 92.09764),(5 98.39793),(6 104.158),(7 111.71154),(8 119.91877),(9 127.606766),(10 134.24326),(11 141.70683),(12 146.94025),(13 150.87439),(14 156.31612),(15 157.99162),(16 162.07997),(17 163.53474),(18 164.6272),(19 164.8662),(20 164.85841),(21 164.86462),(22 163.97601),(23 162.73875),(24 161.43295),(25 158.78722),(26 154.90627),(27 150.27695),(28 147.01414),(29 143.85983),(30 140.22914),(31 135.82065),(32 133.77411),(33 132.04959),(34 129.885),(35 128.32744),(36 127.09152),(37 127.66798),(38 124.667015),(39 123.91735),(40 124.98048),(41 125.10825),(42 125.41578),(43 126.83191),(44 127.48558),(45 127.94138),(46 129.51575),(47 130.031),(48 129.92743),(49 131.27026),(50 133.56136),(51 134.33551),(52 137.18443),(53 140.9509),(54 145.23476),(55 147.06332),(56 149.44969),(57 151.90443),(58 153.36935),(59 154.25095),(60 156.68933),(61 158.04901),(62 158.21107),(63 157.34564),(64 157.08792),(65 156.22081),(66 156.40915),(67 157.30646),(68 156.62607),(69 155.1974),(70 155.0712),(71 153.49734),(72 152.36221),(73 151.36313),(74 149.15637),(75 148.22853),(76 148.12198),(77 148.07744),(78 147.6819),(79 150.10033),
(1 60.668507),(2 72.468185),(3 80.3443),(4 88.18959),(5 94.56735),(6 100.489815),(7 107.492294),(8 116.67785),(9 123.58307),(10 130.8915),(11 136.5671),(12 141.21811),(13 145.45763),(14 149.04662),(15 152.53998),(16 156.25516),(17 159.10185),(18 160.8326),(19 161.53287),(20 162.11552),(21 162.50102),(22 162.15007),(23 160.07104),(24 158.67574),(25 156.2271),(26 153.2084),(27 150.04942),(28 147.76436),(29 145.49272),(30 142.32039),(31 140.15652),(32 138.04391),(33 134.93947),(34 132.44499),(35 131.52261),(36 130.1057),(37 128.92044),(38 128.097),(39 126.417854),(40 127.73891),(41 128.24011),(42 128.78677),(43 129.69391),(44 131.12299),(45 130.53271),(46 130.97363),(47 132.49142),(48 135.17479),(49 136.6328),(50 138.73491),(51 139.66574),(52 141.55414),(53 144.44942),(54 146.56079),(55 149.48228),(56 150.47952),(57 154.0842),(58 156.2267),(59 158.12039),(60 158.92764),(61 158.95364),(62 159.32199),(63 157.50919),(64 157.00154),(65 155.99554),(66 156.0813),(67 155.79758),(68 154.33772),(69 153.68776),(70 152.90102),(71 152.76582),(72 153.27344),(73 152.24802),(74 151.45358),(75 149.12509),(76 149.66483),(77 150.36856),(78 150.86998),(79 151.16425),
(1 61.22265),(2 73.459366),(3 81.93529),(4 89.6802),(5 96.354126),(6 102.4866),(7 110.64994),(8 120.52624),(9 126.418144),(10 133.23308),(11 140.2289),(12 146.1257),(13 151.3126),(14 154.8236),(15 156.90462),(16 160.48183),(17 161.33217),(18 161.8463),(19 161.81654),(20 160.95847),(21 161.91426),(22 161.41757),(23 159.98117),(24 158.62634),(25 155.2827),(26 153.84457),(27 150.09428),(28 147.05214),(29 143.70982),(30 140.44923),(31 138.92984),(32 135.12048),(33 132.7331),(34 131.86331),(35 129.58333),(36 128.33035),(37 127.144905),(38 125.38378),(39 124.734795),(40 125.470314),(41 126.05245),(42 127.40393),(43 128.3418),(44 129.60419),(45 130.34087),(46 131.09882),(47 132.34225),(48 133.91176),(49 136.95287),(50 138.14339),(51 138.48396),(52 141.37376),(53 144.23788),(54 146.49321),(55 149.18416),(56 151.80734),(57 154.68321),(58 158.14581),(59 158.00203),(60 160.12877),(61 161.51903),(62 162.06227),(63 161.52234),(64 160.88274),(65 160.21434),(66 159.84663),(67 158.94229),(68 157.75238),(69 156.318),(70 153.78795),(71 153.00858),(72 153.42393),(73 152.8271),(74 149.66452),(75 147.99695),(76 148.5486),(77 148.5748),(78 149.72461),(79 149.63188),
(1 61.137074),(2 72.93077),(3 81.862305),(4 89.112755),(5 96.28752),(6 102.360916),(7 110.81165),(8 119.19498),(9 126.37484),(10 132.02455),(11 140.45872),(12 145.56038),(13 150.26567),(14 152.932),(15 154.39821),(16 157.96936),(17 159.59657),(18 160.79521),(19 160.67374),(20 160.64442),(21 161.6441),(22 160.09601),(23 159.02827),(24 158.24239),(25 155.90382),(26 152.64256),(27 146.53027),(28 144.1336),(29 139.1914),(30 136.65419),(31 134.58661),(32 131.77907),(33 129.47192),(34 126.35477),(35 125.45566),(36 124.550125),(37 123.25603),(38 119.96843),(39 118.07862),(40 117.88671),(41 118.25742),(42 118.44697),(43 118.2855),(44 120.45157),(45 120.54026),(46 121.37555),(47 122.14216),(48 125.20919),(49 125.774185),(50 128.35509),(51 128.97604),(52 133.68733),(53 136.30995),(54 139.49408),(55 142.1039),(56 145.49168),(57 147.90472),(58 149.92451),(59 152.33646),(60 152.6465),(61 154.61243),(62 155.34738),(63 153.38663),(64 154.22781),(65 154.03572),(66 153.89815),(67 152.88907),(68 152.92967),(69 152.06975),(70 151.96239),(71 151.23793),(72 149.69789),(73 149.06256),(74 147.94067),(75 146.58676),(76 146.60435),(77 145.88394),(78 146.67445),(79 146.89296),
