1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 885781.7),(2 3376125),(3 7033898.5),(4 11461833),(5 16633061),(6 22878466),(7 29834240),(8 37113264),(9 44138610),(10 51326132),(11 58722336),(12 66049548),(13 73199096),(14 79767770),(15 86124424),(16 92250936),(17 98440060),(18 104214696),(19 109146530),(20 112969736),(21 115969384),(22 118584280),(23 121311300),(24 124713220),(25 129013220),(26 133179384),(27 137244720),(28 141033920),(29 144344770),(30 146759520),(31 148857150),(32 150299760),(33 150911950),(34 150468530),(35 148883700),(36 146703500),(37 143953490),(38 140859500),(39 137869840),(40 135391500),(41 133603130),(42 132581224),(43 131955580),(44 131621656),(45 131691240),(46 131949336),(47 132590810),(48 133794280),(49 135799700),(50 138435340),(51 141628800),(52 144179250),(53 146647280),(54 148835840),(55 150895600),(56 152570160),(57 154746030),(58 157625380),(59 160709460),(60 164109580),(61 168033340),(62 172499570),(63 176714050),(64 180175980),(65 183228850),(66 186170830),(67 189089170),(68 191440690),(69 193839660),(70 195752300),(71 197928620),(72 200025780),(73 202347340),(74 204269520),(75 206274480),(76 209014700),(77 212354610),(78 215872770),(79 218814740),
(1 40.278),(2 48.558052),(3 55.014095),(4 60.99008),(5 67.03106),(6 72.02152),(7 75.9385),(8 80.360214),(9 84.402916),(10 87.85672),(11 90.5057),(12 92.095436),(13 94.48864),(14 97.02479),(15 98.05487),(16 100.60149),(17 101.758125),(18 101.90584),(19 101.454254),(20 101.48631),(21 100.857475),(22 101.536385),(23 102.4015),(24 101.67058),(25 102.72171),(26 102.60312),(27 101.35788),(28 101.73749),(29 101.45886),(30 100.76192),(31 100.23413),(32 99.58908),(33 98.167305),(34 98.8222),(35 98.39378),(36 98.78479),(37 98.45068),(38 99.17026),(39 97.58878),(40 98.534706),(41 98.230446),(42 97.74775),(43 98.399574),(44 98.956696),(45 98.42429),(46 98.883934),(47 98.40961),(48 99.381096),(49 99.97176),(50 100.22055),(51 100.48023),(52 101.32652),(53 101.996895),(54 102.57094),(55 101.601555),(56 100.36378),(57 98.48253),(58 97.18769),(59 96.42855),(60 96.15337),(61 96.12814),(62 96.57444),(63 94.80563),(64 94.89875),(65 95.02006),(66 93.87236),(67 94.26456),(68 93.21324),(69 93.875916),(70 93.48898),(71 93.364426),(72 93.29586),(73 94.516075),(74 95.07638),(75 94.6085),(76 95.236984),(77 96.11026),(78 97.548035),(79 98.19545),
(1 40.087692),(2 48.974792),(3 55.22154),(4 61.49787),(5 67.99215),(6 72.48507),(7 76.318306),(8 79.182),(9 83.1985),(10 85.59987),(11 88.65559),(12 90.856804),(13 92.79707),(14 94.67891),(15 96.24457),(16 97.19554),(17 98.69835),(18 98.7024),(19 98.54464),(20 97.69926),(21 98.20598),(22 99.514656),(23 99.1007),(24 99.51326),(25 98.782074),(26 98.707214),(27 98.409874),(28 98.714066),(29 99.82692),(30 99.26297),(31 98.84591),(32 97.952995),(33 97.86878),(34 98.19191),(35 97.42386),(36 97.49672),(37 98.120674),(38 98.138916),(39 96.726616),(40 98.11423),(41 98.150444),(42 98.38231),(43 98.425186),(44 98.38408),(45 98.79237),(46 99.2228),(47 98.47186),(48 99.79714),(49 100.905304),(50 101.1595),(51 100.83238),(52 100.814316),(53 102.0296),(54 102.21183),(55 100.92081),(56 98.53479),(57 97.26134),(58 95.85505),(59 95.14326),(60 93.98263),(61 92.31737),(62 92.17344),(63 92.09339),(64 92.893326),(65 93.12124),(66 93.68954),(67 92.890816),(68 92.67331),(69 93.04888),(70 92.900154),(71 92.94208),(72 92.85393),(73 93.58524),(74 94.11459),(75 92.71168),(76 93.57666),(77 93.94054),(78 96.71978),(79 96.85965),
(1 39.6768),(2 48.532997),(3 54.47011),(4 61.210316),(5 66.78923),(6 72.165276),(7 76.8816),(8 80.50232),(9 84.52385),(10 87.37118),(11 90.66261),(12 93.22602),(13 96.06557),(14 98.52615),(15 99.98033),(16 101.00091),(17 103.21959),(18 103.00916),(19 102.345146),(20 102.03867),(21 102.3576),(22 102.32878),(23 103.68851),(24 103.44715),(25 103.274704),(26 104.98718),(27 104.14639),(28 105.4357),(29 105.68874),(30 106.21348),(31 105.99486),(32 104.28111),(33 104.62675),(34 103.99938),(35 103.43292),(36 103.57893),(37 103.83602),(38 104.54891),(39 103.22861),(40 103.88678),(41 103.47367),(42 102.634476),(43 101.936485),(44 101.45047),(45 101.28512),(46 101.21612),(47 102.28226),(48 102.27877),(49 103.1743),(50 103.27063),(51 103.39661),(52 102.21378),(53 103.92016),(54 103.47346),(55 102.774216),(56 101.54111),(57 99.63613),(58 98.5478),(59 98.20183),(60 96.865654),(61 96.60064),(62 96.04554),(63 96.21005),(64 95.007195),(65 94.7044),(66 95.417694),(67 95.19987),(68 94.44966),(69 93.86882),(70 93.58712),(71 94.18231),(72 94.82045),(73 94.69484),(74 95.21887),(75 94.999504),(76 95.18461),(77 95.912735),(78 97.80223),(79 98.54161),
(1 40.44485),(2 48.798325),(3 54.88189),(4 61.57267),(5 67.58021),(6 72.39561),(7 76.671455),(8 79.978294),(9 83.78178),(10 86.634186),(11 89.628784),(12 92.74155),(13 95.6233),(14 96.857445),(15 99.09641),(16 101.02807),(17 101.92879),(18 102.2359),(19 102.061295),(20 101.53559),(21 100.22057),(22 100.23007),(23 101.66627),(24 101.99666),(25 101.449844),(26 102.80213),(27 101.67923),(28 101.10308),(29 101.79258),(30 100.907486),(31 101.068405),(32 99.89501),(33 99.66871),(34 99.62596),(35 98.541084),(36 99.06312),(37 98.22138),(38 98.85366),(39 98.47236),(40 98.43849),(41 97.64422),(42 97.81841),(43 97.89829),(44 97.824905),(45 96.986046),(46 96.41257),(47 97.058556),(48 97.547295),(49 98.721146),(50 99.34841),(51 100.5876),(52 100.57939),(53 101.771706),(54 101.00643),(55 101.003944),(56 100.586815),(57 99.57063),(58 97.6495),(59 96.442505),(60 94.89265),(61 94.10884),(62 94.23599),(63 93.781746),(64 93.99046),(65 94.72847),(66 94.59048),(67 94.589165),(68 94.12409),(69 94.247345),(70 93.2797),(71 93.563385),(72 93.781784),(73 94.67805),(74 95.40221),(75 94.317825),(76 95.44781),(77 96.08587),(78 97.31481),(79 97.90534),
(1 40.979248),(2 48.916645),(3 54.51743),(4 61.473),(5 66.81324),(6 71.12647),(7 74.92002),(8 78.19307),(9 82.31732),(10 84.86319),(11 87.61674),(12 90.55272),(13 92.53527),(14 94.56993),(15 95.01105),(16 96.42367),(17 98.65987),(18 98.98481),(19 99.75676),(20 98.847145),(21 98.34903),(22 100.30772),(23 100.90974),(24 100.18366),(25 99.96366),(26 100.68565),(27 99.52868),(28 99.278656),(29 99.68739),(30 99.29608),(31 98.58179),(32 98.03653),(33 98.480804),(34 97.95818),(35 97.027306),(36 97.75354),(37 97.14683),(38 97.29136),(39 96.65431),(40 97.5602),(41 97.91542),(42 97.8917),(43 98.23076),(44 99.170555),(45 99.30961),(46 100.01449),(47 100.193),(48 100.384186),(49 101.11388),(50 101.084206),(51 100.28406),(52 101.46448),(53 102.380264),(54 101.114105),(55 100.42637),(56 98.796814),(57 97.21243),(58 96.28348),(59 95.173096),(60 94.6065),(61 93.764626),(62 93.52589),(63 92.23623),(64 92.3662),(65 93.219025),(66 93.03718),(67 92.451584),(68 92.08564),(69 91.7146),(70 92.165436),(71 91.993034),(72 92.7037),(73 92.9624),(74 93.157135),(75 93.74733),(76 94.304855),(77 95.09993),(78 96.184555),(79 97.48421),
(1 39.929424),(2 48.179115),(3 54.25206),(4 60.19455),(5 66.000275),(6 71.87222),(7 76.24517),(8 80.47346),(9 84.234375),(10 87.6353),(11 90.83034),(12 94.79679),(13 96.00333),(14 98.72317),(15 100.4093),(16 102.02888),(17 102.81146),(18 103.609055),(19 103.04898),(20 102.6385),(21 102.50612),(22 103.92009),(23 104.13768),(24 103.50183),(25 103.905464),(26 104.38185),(27 104.07832),(28 103.97197),(29 104.028946),(30 103.35951),(31 104.00644),(32 103.96012),(33 103.323296),(34 103.161606),(35 103.91347),(36 103.475876),(37 103.258064),(38 102.70771),(39 102.05389),(40 102.95898),(41 102.50599),(42 102.29281),(43 102.31422),(44 101.49102),(45 101.20709),(46 100.348495),(47 100.445885),(48 101.95002),(49 102.97631),(50 103.39021),(51 103.00396),(52 103.03152),(53 103.209236),(54 103.93801),(55 103.75046),(56 101.60397),(57 100.10862),(58 99.01005),(59 98.152756),(60 97.22569),(61 96.16977),(62 97.289116),(63 96.2309),(64 96.25495),(65 95.828125),(66 96.02518),(67 95.237495),(68 94.44239),(69 94.07958),(70 94.033195),(71 94.303505),(72 94.408516),(73 94.80357),(74 94.90412),(75 94.098885),(76 95.205475),(77 95.8596),(78 97.47227),(79 98.53786),
(1 39.480434),(2 47.93094),(3 54.162872),(4 61.002163),(5 65.85655),(6 71.10713),(7 75.62375),(8 78.89117),(9 82.00234),(10 85.1953),(11 86.80728),(12 89.56818),(13 91.39946),(14 93.3452),(15 94.43466),(16 95.25228),(17 96.82171),(18 96.74559),(19 96.155396),(20 95.837296),(21 96.195946),(22 97.302505),(23 98.82782),(24 98.01393),(25 98.341446),(26 99.01384),(27 99.51088),(28 98.16618),(29 99.103355),(30 97.86972),(31 97.87782),(32 97.60805),(33 97.90402),(34 97.16166),(35 97.44699),(36 97.8674),(37 97.45448),(38 98.722694),(39 98.23879),(40 98.33745),(41 97.66176),(42 98.214195),(43 97.92291),(44 97.2652),(45 96.90814),(46 96.58521),(47 95.5522),(48 95.86221),(49 97.98563),(50 96.736694),(51 97.45722),(52 96.85773),(53 97.58288),(54 97.3031),(55 97.16868),(56 95.69249),(57 94.25459),(58 93.019325),(59 93.48373),(60 92.96871),(61 92.7797),(62 92.59975),(63 92.17282),(64 92.43243),(65 93.414734),(66 93.34493),(67 92.460785),(68 91.828224),(69 92.64544),(70 91.86819),(71 91.975624),(72 91.99157),(73 91.89774),(74 92.95263),(75 93.007965),(76 92.80811),(77 93.948074),(78 94.98827),(79 95.46465),
(1 38.988365),(2 47.71019),(3 53.414337),(4 59.63068),(5 64.79078),(6 70.04959),(7 74.07112),(8 76.940926),(9 80.56605),(10 82.833084),(11 85.281166),(12 88.08337),(13 89.40344),(14 91.96311),(15 93.38316),(16 94.51822),(17 96.36418),(18 96.1678),(19 96.55219),(20 96.451004),(21 95.46147),(22 96.630066),(23 97.21621),(24 97.24201),(25 97.46067),(26 97.63719),(27 96.75254),(28 96.428635),(29 96.56962),(30 97.15714),(31 96.534836),(32 95.760635),(33 96.85694),(34 95.82598),(35 95.60511),(36 96.73816),(37 97.20549),(38 97.23015),(39 97.09935),(40 97.60752),(41 96.2242),(42 96.786766),(43 96.18632),(44 96.19961),(45 96.67992),(46 96.79115),(47 96.77787),(48 98.52266),(49 99.69296),(50 99.39784),(51 99.946724),(52 99.18326),(53 99.31006),(54 99.59338),(55 98.098434),(56 96.11631),(57 94.805374),(58 93.34867),(59 92.78591),(60 92.02672),(61 91.39833),(62 91.81692),(63 90.24825),(64 90.91489),(65 91.18911),(66 91.711945),(67 91.73036),(68 91.08899),(69 90.89334),(70 91.31075),(71 91.007545),(72 91.797844),(73 91.14334),(74 92.20198),(75 91.51057),(76 92.71752),(77 93.568085),(78 95.07126),(79 95.97633),
(1 38.954483),(2 46.72166),(3 54.145405),(4 59.774193),(5 65.329895),(6 70.89653),(7 74.48111),(8 79.22806),(9 82.57604),(10 85.342964),(11 88.39574),(12 91.16948),(13 93.89987),(14 96.26326),(15 98.11566),(16 99.42878),(17 100.95195),(18 101.94648),(19 102.39366),(20 101.70667),(21 101.94684),(22 101.10036),(23 102.06029),(24 102.5204),(25 103.37303),(26 103.799255),(27 102.73088),(28 103.49853),(29 103.11355),(30 104.18368),(31 103.16355),(32 102.960625),(33 102.76701),(34 102.163574),(35 101.588),(36 100.75205),(37 100.40622),(38 99.82748),(39 98.82571),(40 99.27283),(41 98.27249),(42 98.5018),(43 97.51843),(44 97.404785),(45 98.037224),(46 97.11537),(47 97.71649),(48 98.296745),(49 98.276924),(50 98.72482),(51 99.11739),(52 98.71593),(53 100.000885),(54 99.63196),(55 99.8482),(56 98.55352),(57 98.02644),(58 96.94664),(59 96.35832),(60 94.84302),(61 93.456436),(62 92.730736),(63 91.88152),(64 91.937325),(65 92.731026),(66 93.26888),(67 91.44219),(68 91.11049),(69 91.37481),(70 90.91418),(71 91.51472),(72 91.12179),(73 91.80671),(74 92.089165),(75 91.97931),(76 93.334854),(77 93.021255),(78 94.07592),(79 94.878006),
(1 39.709885),(2 47.692574),(3 54.24726),(4 60.15473),(5 64.89138),(6 69.09995),(7 73.07586),(8 76.56475),(9 79.804375),(10 82.62789),(11 85.09174),(12 88.04725),(13 90.49606),(14 93.04709),(15 94.42994),(16 95.75431),(17 97.05048),(18 97.78131),(19 98.402725),(20 98.43458),(21 98.20325),(22 97.99851),(23 99.989365),(24 99.01894),(25 99.76178),(26 100.56217),(27 98.927505),(28 98.9247),(29 98.67432),(30 97.9672),(31 97.73356),(32 97.05006),(33 97.006744),(34 96.46158),(35 96.21441),(36 96.42056),(37 96.2711),(38 96.23087),(39 96.04475),(40 96.529305),(41 95.66583),(42 96.43679),(43 96.44592),(44 96.235725),(45 96.31946),(46 95.81384),(47 96.470184),(48 97.234764),(49 97.5018),(50 96.83007),(51 98.09408),(52 98.47584),(53 98.84346),(54 98.57527),(55 98.29669),(56 96.79542),(57 96.154655),(58 94.77257),(59 94.31805),(60 92.83328),(61 93.0325),(62 92.69812),(63 91.39019),(64 91.64137),(65 93.70217),(66 93.56619),(67 93.37351),(68 93.27664),(69 93.50107),(70 93.2042),(71 93.16618),(72 93.34381),(73 93.06888),(74 94.26206),(75 93.31241),(76 95.26703),(77 95.711555),(78 96.083984),(79 97.07486),
(1 39.19497),(2 47.844143),(3 53.768547),(4 60.24646),(5 66.182594),(6 70.65568),(7 73.83873),(8 77.196365),(9 80.91723),(10 83.31935),(11 86.63566),(12 88.82625),(13 90.03104),(14 91.59098),(15 93.23108),(16 93.90182),(17 95.46957),(18 96.22903),(19 95.751724),(20 95.72916),(21 95.53052),(22 94.92463),(23 96.2908),(24 96.07414),(25 95.94048),(26 95.52929),(27 95.32921),(28 96.36917),(29 96.940765),(30 95.43255),(31 94.89638),(32 93.94711),(33 94.32035),(34 93.38438),(35 93.46941),(36 93.70942),(37 93.66259),(38 93.938515),(39 93.19707),(40 93.837456),(41 94.55327),(42 94.00953),(43 94.876114),(44 95.32851),(45 95.15396),(46 95.31552),(47 95.22597),(48 96.01373),(49 97.87528),(50 97.81573),(51 98.04645),(52 97.94673),(53 98.64332),(54 97.779495),(55 95.97191),(56 94.56323),(57 93.40084),(58 92.27283),(59 91.67051),(60 89.932106),(61 89.0028),(62 88.94163),(63 89.1571),(64 88.64964),(65 88.94268),(66 89.15211),(67 89.02046),(68 88.29235),(69 88.88821),(70 88.9391),(71 88.05191),(72 88.83875),(73 88.99559),(74 88.921486),(75 90.27621),(76 91.52201),(77 91.576584),(78 92.88776),(79 92.868614),
(1 38.84402),(2 46.387836),(3 53.140186),(4 59.32603),(5 64.262505),(6 70.19109),(7 73.9934),(8 77.84757),(9 81.925865),(10 85.03873),(11 87.129364),(12 90.562645),(13 93.08507),(14 95.758606),(15 97.962456),(16 99.1275),(17 100.95989),(18 101.32699),(19 101.498985),(20 100.71677),(21 100.709854),(22 101.23604),(23 102.568565),(24 102.459335),(25 103.31965),(26 104.00601),(27 103.835815),(28 104.30105),(29 104.68659),(30 104.039444),(31 103.77658),(32 102.296906),(33 102.279434),(34 102.153076),(35 101.26957),(36 101.86194),(37 101.26765),(38 101.62491),(39 100.999405),(40 101.91997),(41 101.27422),(42 100.00654),(43 100.63736),(44 100.072914),(45 99.551636),(46 100.33352),(47 99.909294),(48 100.18363),(49 100.21272),(50 100.89471),(51 101.26717),(52 101.32146),(53 102.0077),(54 101.81298),(55 100.11456),(56 98.825325),(57 98.39789),(58 96.95542),(59 96.38755),(60 95.08352),(61 93.51833),(62 93.17161),(63 92.56899),(64 92.60066),(65 93.07196),(66 93.83113),(67 93.65537),(68 93.115074),(69 93.23166),(70 92.51483),(71 91.94752),(72 92.81673),(73 92.743675),(74 92.911385),(75 93.261894),(76 94.14515),(77 95.097824),(78 95.55143),(79 95.647896),
(1 39.44819),(2 48.00674),(3 54.197914),(4 59.656986),(5 64.87888),(6 70.57359),(7 74.45249),(8 78.58874),(9 81.592636),(10 84.564766),(11 87.90563),(12 89.48559),(13 91.62711),(14 93.7662),(15 95.02104),(16 96.069046),(17 97.58281),(18 97.73519),(19 98.04584),(20 97.468094),(21 97.30192),(22 98.577484),(23 98.724594),(24 98.554115),(25 99.44092),(26 99.52046),(27 98.62376),(28 99.38303),(29 98.79878),(30 98.93754),(31 97.734985),(32 96.87587),(33 97.89054),(34 96.39031),(35 96.59661),(36 95.69517),(37 95.87522),(38 95.74636),(39 95.58464),(40 95.30389),(41 94.96627),(42 95.07176),(43 95.03475),(44 95.50263),(45 95.33872),(46 95.70663),(47 96.16308),(48 96.03552),(49 97.238976),(50 97.0939),(51 96.97964),(52 97.52378),(53 97.68197),(54 98.20249),(55 98.20153),(56 97.18223),(57 96.00905),(58 95.20374),(59 94.33911),(60 94.11267),(61 92.86792),(62 93.75832),(63 93.77373),(64 93.45559),(65 94.13383),(66 93.14673),(67 92.68976),(68 90.58367),(69 90.51352),(70 91.064835),(71 90.731316),(72 91.08874),(73 92.03694),(74 93.32989),(75 92.82303),(76 93.08444),(77 94.13968),(78 95.56458),(79 95.93904),
(1 38.216072),(2 46.133247),(3 52.50806),(4 58.574333),(5 64.22085),(6 68.83296),(7 72.38469),(8 75.2523),(9 78.91566),(10 81.5463),(11 83.94904),(12 86.134766),(13 87.7185),(14 89.96007),(15 91.20434),(16 91.541664),(17 93.189064),(18 92.9268),(19 93.17747),(20 93.42034),(21 92.70484),(22 92.8816),(23 93.09666),(24 93.76453),(25 93.832855),(26 93.19981),(27 93.013),(28 93.23666),(29 93.65603),(30 93.6457),(31 91.99488),(32 92.05484),(33 92.05556),(34 91.988556),(35 91.37927),(36 92.73149),(37 92.52983),(38 92.76014),(39 91.37952),(40 92.58731),(41 92.68892),(42 92.81828),(43 94.39121),(44 94.36208),(45 94.39407),(46 95.03985),(47 95.15408),(48 95.52645),(49 96.98996),(50 96.62542),(51 95.25592),(52 95.75268),(53 95.43483),(54 95.87746),(55 93.85816),(56 92.99363),(57 92.42028),(58 90.28123),(59 90.03066),(60 88.88383),(61 87.449615),(62 87.009186),(63 86.86263),(64 87.37889),(65 88.936775),(66 88.494156),(67 87.38648),(68 86.59471),(69 87.33154),(70 87.98148),(71 87.99899),(72 88.669044),(73 88.941574),(74 90.01024),(75 88.642456),(76 89.23227),(77 89.7258),(78 91.322624),(79 91.991615),
(1 39.061623),(2 47.140877),(3 53.51503),(4 59.742527),(5 65.1608),(6 69.40561),(7 73.7795),(8 77.77062),(9 81.43338),(10 84.697685),(11 87.44766),(12 90.45321),(13 92.59965),(14 95.18282),(15 96.91342),(16 97.96852),(17 99.61148),(18 100.62202),(19 100.71051),(20 100.25437),(21 100.061874),(22 100.66296),(23 101.76876),(24 101.569786),(25 102.15123),(26 103.15143),(27 102.160065),(28 102.86882),(29 102.98767),(30 102.50677),(31 102.23697),(32 101.85066),(33 101.8842),(34 101.977516),(35 102.4995),(36 102.285934),(37 101.968994),(38 101.733444),(39 100.78494),(40 101.56453),(41 101.151985),(42 101.21796),(43 100.919136),(44 100.879265),(45 101.407906),(46 100.66101),(47 100.66585),(48 100.571754),(49 101.602486),(50 100.85885),(51 100.80268),(52 100.97193),(53 101.75082),(54 100.80492),(55 101.393555),(56 98.78),(57 98.2486),(58 97.3395),(59 96.45434),(60 96.26441),(61 95.51105),(62 94.273384),(63 94.163216),(64 93.48),(65 94.59067),(66 94.980064),(67 94.65371),(68 94.60514),(69 93.58864),(70 93.99253),(71 93.59208),(72 94.34721),(73 94.3033),(74 95.46051),(75 95.99072),(76 97.0689),(77 96.57271),(78 98.69961),(79 99.022064),
(1 38.325516),(2 46.514545),(3 52.401676),(4 58.27883),(5 63.24662),(6 67.57786),(7 70.86339),(8 74.49322),(9 78.386505),(10 81.36555),(11 85.125786),(12 87.38608),(13 88.97197),(14 91.51698),(15 92.92661),(16 93.42078),(17 94.61145),(18 94.601875),(19 94.1961),(20 93.59369),(21 94.28122),(22 94.88439),(23 95.56411),(24 94.92264),(25 95.98405),(26 96.54111),(27 95.765175),(28 96.32609),(29 96.04125),(30 95.95282),(31 95.43549),(32 95.04833),(33 94.6348),(34 94.10582),(35 93.179504),(36 92.66775),(37 92.30248),(38 92.32771),(39 91.70001),(40 92.48762),(41 92.96591),(42 93.28465),(43 92.68088),(44 91.41508),(45 91.52483),(46 91.74781),(47 91.42431),(48 92.487595),(49 93.189575),(50 92.89824),(51 93.510414),(52 94.046196),(53 94.771965),(54 94.21479),(55 93.79161),(56 91.87814),(57 91.48048),(58 89.978096),(59 90.060394),(60 89.84075),(61 89.66779),(62 89.32148),(63 88.74948),(64 89.36203),(65 89.488754),(66 88.98898),(67 88.3967),(68 87.37806),(69 88.30106),(70 88.07229),(71 87.666405),(72 89.25276),(73 89.109886),(74 89.84169),(75 89.95408),(76 90.78447),(77 91.21303),(78 93.71824),(79 93.54465),
(1 38.75592),(2 45.931213),(3 51.974575),(4 57.58401),(5 63.552948),(6 68.25452),(7 72.14956),(8 75.07372),(9 78.36204),(10 81.051094),(11 83.37988),(12 85.76494),(13 87.460464),(14 89.914444),(15 90.87969),(16 92.24209),(17 92.93156),(18 93.19808),(19 93.16047),(20 93.324684),(21 93.25487),(22 93.71118),(23 94.26873),(24 94.77042),(25 94.30438),(26 96.02053),(27 94.49269),(28 95.00981),(29 94.075134),(30 94.42276),(31 93.28249),(32 93.20315),(33 92.30803),(34 91.83746),(35 92.812004),(36 93.053635),(37 92.97502),(38 93.98379),(39 93.61385),(40 94.73871),(41 94.83545),(42 95.29922),(43 95.392715),(44 96.01535),(45 95.47513),(46 95.62252),(47 94.85756),(48 96.229065),(49 97.462845),(50 97.564384),(51 98.161354),(52 98.901146),(53 99.53543),(54 98.441505),(55 97.99621),(56 96.28632),(57 94.516556),(58 93.046875),(59 91.67953),(60 91.452896),(61 90.654465),(62 89.44212),(63 88.11857),(64 89.69737),(65 90.369934),(66 90.50021),(67 90.229805),(68 88.93536),(69 89.47268),(70 89.1315),(71 88.59945),(72 88.58766),(73 89.710724),(74 89.840744),(75 89.84109),(76 90.46656),(77 91.21569),(78 92.69762),(79 92.87066),
(1 38.305153),(2 46.231617),(3 51.523685),(4 58.09568),(5 63.43445),(6 68.76687),(7 73.09988),(8 76.46248),(9 79.632614),(10 83.50316),(11 86.44121),(12 89.20364),(13 91.65851),(14 94.073875),(15 95.8729),(16 97.4113),(17 98.081726),(18 98.48341),(19 97.56585),(20 97.51336),(21 97.47241),(22 97.92795),(23 98.80102),(24 98.675964),(25 98.45071),(26 99.41694),(27 100.337875),(28 99.50121),(29 99.828415),(30 100.47887),(31 99.57173),(32 98.48861),(33 98.4152),(34 98.187965),(35 98.6834),(36 98.044525),(37 98.69333),(38 98.09712),(39 97.49193),(40 97.42048),(41 98.07266),(42 97.28137),(43 96.773384),(44 96.96582),(45 96.99099),(46 97.479866),(47 97.442696),(48 97.66074),(49 98.3244),(50 98.50213),(51 98.26531),(52 98.66897),(53 99.47927),(54 99.479225),(55 99.86474),(56 97.70174),(57 96.27117),(58 96.32417),(59 94.90312),(60 93.86888),(61 92.992744),(62 92.71811),(63 92.51912),(64 92.29153),(65 92.88771),(66 91.97566),(67 91.0162),(68 89.842476),(69 90.694016),(70 89.82414),(71 89.85194),(72 90.04465),(73 91.019264),(74 90.302345),(75 90.48394),(76 91.18059),(77 91.548416),(78 91.75128),(79 92.71788),
