1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 227122.64),(2 619736.94),(3 1191533.9),(4 1963317.6),(5 2805551.3),(6 3590965.8),(7 4427659.5),(8 5271096.5),(9 6056567.5),(10 6864248.5),(11 7799810),(12 8643026),(13 9634541),(14 10743433),(15 11886117),(16 13140669),(17 14544432),(18 15996008),(19 17682094),(20 19360334),(21 21041500),(22 22847210),(23 24809930),(24 26664818),(25 28776890),(26 30999762),(27 33243654),(28 35698996),(29 38259108),(30 40514292),(31 43081024),(32 45605716),(33 48064460),(34 50652240),(35 53295840),(36 55571804),(37 58006420),(38 60349788),(39 62297010),(40 64172236),(41 66163700),(42 67644610),(43 69218760),(44 70741800),(45 71989080),(46 73059990),(47 74217240),(48 74894856),(49 75776540),(50 76676080),(51 77493160),(52 78352760),(53 79500470),(54 80287890),(55 81215190),(56 82166776),(57 82988536),(58 83763864),(59 84722970),(60 85310664),(61 86025430),(62 86862940),(63 87625540),(64 88321976),(65 89574070),(66 90555960),(67 91803000),(68 93247750),(69 94673090),(70 95883710),(71 97711560),(72 99247510),(73 100784936),(74 102542570),(75 104278184),(76 105661720),(77 107368184),(78 108797416),(79 110111850),
(1 1231.3385),(2 1482.1595),(3 1644.2661),(4 1757.0281),(5 1842.7505),(6 1908.3494),(7 1974.1964),(8 2077.8904),(9 2151.7222),(10 2211.3264),(11 2286.5273),(12 2362.5574),(13 2396.7915),(14 2426.5247),(15 2432.9648),(16 2419.3105),(17 2398.4138),(18 2389.6113),(19 2401.2432),(20 2402.128),(21 2375.8997),(22 2376.7488),(23 2314.633),(24 2312.0105),(25 2344.5315),(26 2329.9841),(27 2330.8357),(28 2298.61),(29 2312.4238),(30 2327.5283),(31 2302.3308),(32 2295.863),(33 2306.0684),(34 2329.5298),(35 2361.485),(36 2355.2332),(37 2373.2813),(38 2390.2527),(39 2421.463),(40 2451.9946),(41 2454.517),(42 2470.8074),(43 2469.8447),(44 2498.616),(45 2510.0693),(46 2524.5583),(47 2527.42),(48 2521.0857),(49 2479.9705),(50 2483.2283),(51 2436.0818),(52 2401.59),(53 2355.4265),(54 2323.6448),(55 2301.6248),(56 2274.3708),(57 2233.9856),(58 2226.955),(59 2209.9482),(60 2204.694),(61 2216.6306),(62 2224.8442),(63 2264.2358),(64 2284.8357),(65 2288.0303),(66 2285.2236),(67 2327.1953),(68 2328.0552),(69 2330.4756),(70 2360.305),(71 2366.2769),(72 2408.0208),(73 2439.3118),(74 2433.0576),(75 2453.7214),(76 2434.9873),(77 2431.0579),(78 2392.2395),(79 2393.637),
(1 1149.5281),(2 1435.9568),(3 1584.3964),(4 1713.6805),(5 1783.7684),(6 1825.6691),(7 1924.9365),(8 1984.6826),(9 2049.022),(10 2116.29),(11 2190.4219),(12 2240.0686),(13 2295.3984),(14 2300.1238),(15 2333.048),(16 2334.7295),(17 2346.6199),(18 2336.2769),(19 2350.106),(20 2346.6018),(21 2361.326),(22 2340.0708),(23 2331.454),(24 2318.5977),(25 2297.9683),(26 2269.8796),(27 2276.65),(28 2244.909),(29 2231.656),(30 2216.134),(31 2210.3074),(32 2203.842),(33 2180.0454),(34 2234.1926),(35 2222.6),(36 2240.4636),(37 2272.7764),(38 2288.2256),(39 2300.1816),(40 2345.2004),(41 2377.765),(42 2405.9104),(43 2408.5542),(44 2399.0269),(45 2417.0608),(46 2383.5884),(47 2388.6887),(48 2367.2188),(49 2326.194),(50 2339.1296),(51 2305.5662),(52 2248.1045),(53 2220.707),(54 2186.3645),(55 2132.9646),(56 2127.9097),(57 2084.472),(58 2115.4468),(59 2117.1248),(60 2133.3196),(61 2152.5618),(62 2177.4658),(63 2203.5342),(64 2211.655),(65 2210.1455),(66 2227.4243),(67 2234.73),(68 2271.5574),(69 2275.5532),(70 2309.066),(71 2328.495),(72 2354.7327),(73 2386.8406),(74 2407.5007),(75 2427.0933),(76 2398.426),(77 2414.7012),(78 2412.6262),(79 2387.5588),
(1 1178.8945),(2 1442.9772),(3 1582.4972),(4 1682.4806),(5 1791.988),(6 1877.3678),(7 1948.821),(8 2067.4014),(9 2150.0642),(10 2201.4128),(11 2286.947),(12 2331.2188),(13 2361.3103),(14 2397.8743),(15 2459.384),(16 2457.073),(17 2465.622),(18 2389.3296),(19 2374.317),(20 2352.0413),(21 2347.1345),(22 2339.2253),(23 2333.682),(24 2307.6895),(25 2284.4175),(26 2264.4773),(27 2265.1685),(28 2211.0217),(29 2211.6824),(30 2212.7354),(31 2199.5586),(32 2178.519),(33 2178.829),(34 2196.6519),(35 2171.9114),(36 2178.863),(37 2177.3032),(38 2221.0298),(39 2290.0037),(40 2308.4377),(41 2325.1038),(42 2363.0835),(43 2392.0813),(44 2403.7144),(45 2422.5137),(46 2432.5916),(47 2428.895),(48 2413.9707),(49 2398.1206),(50 2358.371),(51 2339.4749),(52 2277.3203),(53 2242.0786),(54 2200.1877),(55 2173.6538),(56 2153.0796),(57 2124.3845),(58 2098.3347),(59 2106.2793),(60 2122.0322),(61 2122.9763),(62 2116.7197),(63 2163.4019),(64 2172.3496),(65 2177.1326),(66 2200.0535),(67 2198.8596),(68 2214.5884),(69 2245.336),(70 2251.546),(71 2318.5552),(72 2317.6472),(73 2337.775),(74 2346.5146),(75 2381.8713),(76 2361.3596),(77 2318.428),(78 2341.641),(79 2338.2703),
(1 1121.8549),(2 1385.0297),(3 1535.2523),(4 1642.0803),(5 1735.7706),(6 1786.5184),(7 1848.4795),(8 1929.3732),(9 1971.6819),(10 2057.7004),(11 2131.172),(12 2206.98),(13 2248.9905),(14 2265.85),(15 2297.0862),(16 2306.6648),(17 2319.2053),(18 2319.0137),(19 2311.0942),(20 2290.265),(21 2245.788),(22 2210.1406),(23 2191.513),(24 2176.573),(25 2185.6853),(26 2131.839),(27 2119.3818),(28 2090.5554),(29 2065.6409),(30 2097.6277),(31 2091.9817),(32 2105.2463),(33 2108.2468),(34 2121.5623),(35 2153.064),(36 2162.8064),(37 2171.6833),(38 2216.6687),(39 2234.2324),(40 2259.7268),(41 2278.758),(42 2295.6077),(43 2316.907),(44 2333.6143),(45 2350.9058),(46 2341.156),(47 2345.155),(48 2312.2275),(49 2270.9692),(50 2252.6736),(51 2249.3103),(52 2208.0132),(53 2164.8289),(54 2149.2036),(55 2071.5164),(56 2013.8942),(57 1992.9911),(58 1989.0939),(59 1966.9174),(60 1975.8329),(61 1966.8525),(62 1955.886),(63 1987.3376),(64 2031.65),(65 2043.2778),(66 2038.8209),(67 2042.8339),(68 2046.6213),(69 2067.3037),(70 2079.0122),(71 2092.9387),(72 2111.0718),(73 2155.1477),(74 2184.9773),(75 2214.7004),(76 2174.1086),(77 2176.362),(78 2198.8071),(79 2201.0652),
(1 1145.2109),(2 1425.2129),(3 1572.5691),(4 1696.1412),(5 1795.6124),(6 1883.1696),(7 1971.6863),(8 2029.3555),(9 2085.9126),(10 2149.2375),(11 2226.466),(12 2259.8462),(13 2312.7375),(14 2324.1794),(15 2375.5867),(16 2379.405),(17 2397.5715),(18 2390.8735),(19 2378.0864),(20 2382.936),(21 2349.3555),(22 2320.8823),(23 2308.2644),(24 2307.631),(25 2286.2363),(26 2300.6313),(27 2276.2698),(28 2255.3232),(29 2236.746),(30 2234.4946),(31 2232.8027),(32 2252.1729),(33 2272.3313),(34 2272.5376),(35 2258.9336),(36 2255.0789),(37 2260.9023),(38 2313.8037),(39 2329.8376),(40 2344.8115),(41 2330.9185),(42 2357.2324),(43 2372.3247),(44 2395.7944),(45 2429.0315),(46 2438.9258),(47 2431.1226),(48 2423.4253),(49 2414.9617),(50 2399.3306),(51 2357.5723),(52 2321.0964),(53 2271.216),(54 2244.3796),(55 2211.151),(56 2159.7012),(57 2164.4177),(58 2174.2515),(59 2153.2722),(60 2169.8489),(61 2158.043),(62 2179.9932),(63 2197.1755),(64 2217.958),(65 2221.7085),(66 2219.8618),(67 2234.2292),(68 2257.2654),(69 2291.7847),(70 2302.3477),(71 2307.211),(72 2325.0063),(73 2335.5964),(74 2366.765),(75 2387.6777),(76 2378.1167),(77 2355.965),(78 2340.3733),(79 2328.2275),
(1 1081.8456),(2 1344.4639),(3 1498.8802),(4 1600.7732),(5 1688.5164),(6 1730.5293),(7 1810.9529),(8 1872.0834),(9 1941.6516),(10 2015.2338),(11 2119.8132),(12 2158.2188),(13 2178.7131),(14 2215.5203),(15 2243.2827),(16 2244.753),(17 2225.4424),(18 2199.2703),(19 2188.8733),(20 2169.2004),(21 2149.902),(22 2140.4531),(23 2086.1226),(24 2078.5608),(25 2081.1145),(26 2053.0774),(27 2060.0056),(28 2014.7274),(29 2018.2526),(30 1979.5206),(31 2005.7593),(32 2025.5786),(33 2013.2704),(34 2040.6942),(35 2066.3596),(36 2065.014),(37 2091.8955),(38 2092.1333),(39 2123.3806),(40 2139.2446),(41 2143.6216),(42 2165.7014),(43 2188.4688),(44 2198.3264),(45 2210.628),(46 2186.6792),(47 2178.4976),(48 2166.056),(49 2127.2324),(50 2124.2092),(51 2103.1326),(52 2090.0571),(53 2063.2166),(54 2038.479),(55 1978.8381),(56 1952.7262),(57 1947.4763),(58 1958.4984),(59 1963.081),(60 1942.3157),(61 1936.4568),(62 1956.868),(63 1992.9207),(64 1994.6858),(65 1998.7),(66 1998.9479),(67 2004.6682),(68 1993.8702),(69 2020.9763),(70 2016.1288),(71 2033.548),(72 2040.4628),(73 2048.325),(74 2069.746),(75 2099.1326),(76 2050.5464),(77 2041.1241),(78 2044.2423),(79 2055.804),
(1 1095.1447),(2 1353.1417),(3 1497.9739),(4 1627.7804),(5 1688.8109),(6 1783.0178),(7 1833.1833),(8 1926.8176),(9 1963.2408),(10 2049.7417),(11 2113.1716),(12 2138.6697),(13 2198.1594),(14 2249.6882),(15 2281.6106),(16 2305.3467),(17 2285.7117),(18 2261.6846),(19 2251.2993),(20 2239.2776),(21 2221.155),(22 2200.5813),(23 2208.1953),(24 2223.172),(25 2201.722),(26 2181.4224),(27 2161.2598),(28 2150.8296),(29 2121.264),(30 2104.6924),(31 2082.2522),(32 2099.0864),(33 2118.4902),(34 2121.4622),(35 2145.3455),(36 2134.038),(37 2151.3354),(38 2165.7346),(39 2169.5422),(40 2196.1992),(41 2212.7053),(42 2234.9487),(43 2259.4978),(44 2288.8052),(45 2318.1963),(46 2362.7136),(47 2376.4412),(48 2345.1687),(49 2317.8982),(50 2324.403),(51 2297.2603),(52 2261.6782),(53 2209.8818),(54 2153.8245),(55 2121.1606),(56 2079.409),(57 2080.635),(58 2070.7385),(59 2057.031),(60 2035.9042),(61 2039.1107),(62 2041.2607),(63 2059.5112),(64 2061.6765),(65 2063.791),(66 2056.7383),(67 2059.2644),(68 2026.2756),(69 2045.3004),(70 2066.3164),(71 2052.6746),(72 2068.5608),(73 2105.8901),(74 2133.9521),(75 2145.047),(76 2132.5981),(77 2149.254),(78 2149.8335),(79 2135.4387),
(1 1079.8844),(2 1324.6584),(3 1482.5754),(4 1603.3068),(5 1681.4431),(6 1741.1232),(7 1822.0925),(8 1892.4185),(9 1955.2491),(10 2007.6688),(11 2068.7668),(12 2129.2712),(13 2158.0579),(14 2160.974),(15 2206.0137),(16 2238.0435),(17 2201.7993),(18 2210.6252),(19 2210.5269),(20 2211.8513),(21 2181.046),(22 2161.8396),(23 2156.1243),(24 2108.3577),(25 2097.5508),(26 2058.2678),(27 2039.1398),(28 2039.616),(29 2041.5189),(30 2046.916),(31 1988.4681),(32 2007.1736),(33 2025.2654),(34 2038.2556),(35 2048.8892),(36 2055.884),(37 2109.5303),(38 2135.1519),(39 2146.7898),(40 2151.0957),(41 2166.3977),(42 2190.4917),(43 2219.3855),(44 2244.6338),(45 2271.1853),(46 2248.0227),(47 2261.1423),(48 2243.8303),(49 2206.7383),(50 2179.0793),(51 2165.7317),(52 2163.8855),(53 2108.024),(54 2054.0493),(55 2028.4357),(56 1988.7286),(57 1976.0111),(58 1945.8909),(59 1929.3534),(60 1933.6537),(61 1918.4247),(62 1916.617),(63 1937.5714),(64 1943.8116),(65 1958.7996),(66 1967.0001),(67 1957.1476),(68 1960.185),(69 1948.7219),(70 1983.9014),(71 2012.7043),(72 2034.2737),(73 2043.0729),(74 2031.7896),(75 2074.0508),(76 2062.8486),(77 2067.1487),(78 2047.4155),(79 2059.0825),
(1 1038.3445),(2 1288.074),(3 1437.91),(4 1561.215),(5 1646.5852),(6 1717.9111),(7 1792.7039),(8 1839.1313),(9 1893.4034),(10 1972.2695),(11 2039.6823),(12 2068.9082),(13 2102.7808),(14 2118.516),(15 2154.5188),(16 2155.785),(17 2116.555),(18 2150.5269),(19 2145.0518),(20 2120.6497),(21 2097.0752),(22 2070.3308),(23 2047.0139),(24 2026.9844),(25 2026.8585),(26 2031.2598),(27 1997.653),(28 1965.2855),(29 1968.4985),(30 1967.0564),(31 1930.1064),(32 1959.5858),(33 1942.3723),(34 1907.0458),(35 1930.74),(36 1933.5652),(37 1951.8806),(38 1973.5387),(39 1993.2888),(40 2008.0817),(41 2022.6393),(42 2066.6738),(43 2086.6187),(44 2106.2388),(45 2124.3013),(46 2121.8342),(47 2115.9338),(48 2116.0881),(49 2085.8303),(50 2077.8735),(51 2061.804),(52 2019.7969),(53 1993.0596),(54 1971.0718),(55 1939.0526),(56 1954.3506),(57 1937.5056),(58 1924.278),(59 1911.9773),(60 1941.6901),(61 1943.609),(62 1942.6282),(63 1956.3073),(64 1927.9128),(65 1943.0156),(66 1965.3909),(67 1944.7139),(68 1948.02),(69 1955.0071),(70 1968.777),(71 1977.5134),(72 1955.443),(73 1971.6781),(74 1953.589),(75 1976.3344),(76 1989.5371),(77 1959.9717),(78 1964.3094),(79 1951.2661),
(1 1045.9006),(2 1298.8829),(3 1431.99),(4 1569.4784),(5 1659.8668),(6 1754.2866),(7 1840.7996),(8 1925.3538),(9 1993.2004),(10 2083.9275),(11 2140.9692),(12 2182.6536),(13 2219.7424),(14 2219.2727),(15 2269.0232),(16 2291.5923),(17 2259.6519),(18 2274.6477),(19 2281.3064),(20 2263.1794),(21 2254.5156),(22 2216.6956),(23 2194.6248),(24 2166.5156),(25 2143.3186),(26 2119.2996),(27 2102.8953),(28 2087.2827),(29 2065.0513),(30 2072.1873),(31 2045.1746),(32 2067.8835),(33 2083.6323),(34 2103.2595),(35 2104.1375),(36 2093.1477),(37 2128.9397),(38 2148.9548),(39 2153.0493),(40 2163.6333),(41 2162.7715),(42 2214.9316),(43 2253.07),(44 2285.2737),(45 2312.0708),(46 2304.822),(47 2317.6528),(48 2306.162),(49 2255.6504),(50 2241.8425),(51 2229.1643),(52 2190.8003),(53 2159.5679),(54 2114.535),(55 2050.0835),(56 2012.4352),(57 2002.6702),(58 1974.4415),(59 1978.011),(60 1974.2753),(61 1967.8524),(62 1983.5751),(63 1973.3525),(64 1974.4879),(65 1965.3431),(66 1961.9939),(67 1960.3851),(68 1951.6301),(69 1971.5776),(70 1986.0743),(71 2010.4233),(72 1996.3083),(73 1992.0522),(74 1972.8075),(75 1992.7733),(76 1989.265),(77 1993.5006),(78 1995.7758),(79 2018.4694),
(1 1003.6493),(2 1222.8083),(3 1363.3201),(4 1458.4209),(5 1554.9689),(6 1648.5988),(7 1726.2262),(8 1805.904),(9 1886.2439),(10 1945.3322),(11 2000.7294),(12 2056.908),(13 2072.6663),(14 2093.2483),(15 2130.1116),(16 2118.9277),(17 2111.145),(18 2105.0432),(19 2099.273),(20 2083.4526),(21 2063.8076),(22 2043.4922),(23 2035.749),(24 1992.8578),(25 1995.6525),(26 1973.156),(27 1960.0764),(28 1937.7869),(29 1926.8788),(30 1912.3917),(31 1894.6415),(32 1922.4823),(33 1925.1611),(34 1923.681),(35 1939.1578),(36 1939.8702),(37 1968.8508),(38 2003.5286),(39 2025.0043),(40 2035.7059),(41 2056.0889),(42 2079.8074),(43 2107.7295),(44 2114.8457),(45 2133.7346),(46 2159.6724),(47 2148.4695),(48 2160.8757),(49 2132.4531),(50 2088.7073),(51 2050.667),(52 2023.8835),(53 1970.051),(54 1926.9778),(55 1919.7244),(56 1912.7662),(57 1895.2596),(58 1886.9487),(59 1906.4796),(60 1911.0934),(61 1917.3588),(62 1921.5682),(63 1923.3906),(64 1905.718),(65 1905.4072),(66 1906.2755),(67 1900.5752),(68 1908.0552),(69 1906.0897),(70 1919.3807),(71 1920.1427),(72 1932.0792),(73 1936.938),(74 1940.5042),(75 1955.9502),(76 1938.3464),(77 1952.1543),(78 1916.7079),(79 1919.5071),
(1 980.555),(2 1231.1324),(3 1377.6326),(4 1472.739),(5 1560.0972),(6 1615.4677),(7 1678.9176),(8 1746.9252),(9 1803.9402),(10 1881.4753),(11 1938.4979),(12 1980.2809),(13 1998.3458),(14 2027.1199),(15 2060.7888),(16 2041.2231),(17 2041.8695),(18 2046.917),(19 2046.772),(20 2037.3918),(21 2030.4641),(22 2008.8796),(23 1991.3765),(24 1969.2135),(25 1950.0001),(26 1933.2476),(27 1938.1328),(28 1906.8925),(29 1905.8029),(30 1903.5475),(31 1868.875),(32 1878.5194),(33 1903.4181),(34 1912.8961),(35 1914.0514),(36 1913.6144),(37 1937.806),(38 1973.3389),(39 1992.6025),(40 1977.9138),(41 1994.7769),(42 2056.5542),(43 2054.7139),(44 2057.01),(45 2082.835),(46 2104.8254),(47 2065.9817),(48 2049.24),(49 2049.4194),(50 2015.912),(51 2010.5132),(52 2004.761),(53 1988.6432),(54 1968.2954),(55 1937.3154),(56 1913.0121),(57 1899.613),(58 1871.6909),(59 1853.4312),(60 1843.6969),(61 1828.0825),(62 1821.4438),(63 1793.7609),(64 1815.7725),(65 1809.2941),(66 1789.8928),(67 1799.5491),(68 1769.6544),(69 1791.7189),(70 1795.9462),(71 1789.4725),(72 1805.7814),(73 1806.5685),(74 1788.4393),(75 1814.8622),(76 1822.1729),(77 1832.211),(78 1842.0945),(79 1851.4624),
(1 972.18976),(2 1222.5538),(3 1352.4076),(4 1477.9105),(5 1528.5645),(6 1579.2244),(7 1647.7831),(8 1693.6042),(9 1745.2592),(10 1793.5255),(11 1833.019),(12 1882.7253),(13 1914.6503),(14 1932.373),(15 1960.6139),(16 1976.3107),(17 1970.0665),(18 1970.3185),(19 1989.3362),(20 1987.0741),(21 1999.6556),(22 1996.6377),(23 1993.9805),(24 2000.0964),(25 1963.0457),(26 1940.5774),(27 1963.9899),(28 1919.0573),(29 1896.2123),(30 1876.4065),(31 1843.6012),(32 1862.1387),(33 1860.9336),(34 1863.7445),(35 1868.8456),(36 1854.6139),(37 1866.2552),(38 1879.8522),(39 1911.7341),(40 1920.0276),(41 1942.0916),(42 1946.9099),(43 1975.869),(44 1997.9485),(45 2020.4918),(46 2035.829),(47 2045.0581),(48 2053.5117),(49 2048.278),(50 2027.4125),(51 2013.1261),(52 1982.0751),(53 1949.518),(54 1927.0779),(55 1908.8226),(56 1911.7545),(57 1883.9723),(58 1868.4122),(59 1836.8557),(60 1848.1826),(61 1828.0542),(62 1838.8894),(63 1851.7399),(64 1826.7792),(65 1820.2388),(66 1812.9708),(67 1795.3923),(68 1781.851),(69 1784.9941),(70 1763.1622),(71 1768.1783),(72 1766.2206),(73 1749.3141),(74 1747.3286),(75 1767.8096),(76 1770.7048),(77 1754.4918),(78 1772.7186),(79 1770.289),
(1 929.2651),(2 1159.475),(3 1272.3523),(4 1382.0105),(5 1450.4744),(6 1520.2471),(7 1553.7247),(8 1628.9878),(9 1691.6935),(10 1750.9728),(11 1784.0527),(12 1832.4749),(13 1849.7303),(14 1879.6832),(15 1917.715),(16 1920.1704),(17 1916.0027),(18 1939.5132),(19 1915.5908),(20 1937.7905),(21 1922.91),(22 1922.2334),(23 1902.6896),(24 1896.285),(25 1878.5723),(26 1842.2644),(27 1854.2183),(28 1843.3256),(29 1807.1952),(30 1775.6523),(31 1761.5632),(32 1766.5214),(33 1789.1312),(34 1787.8284),(35 1788),(36 1782.4045),(37 1802.7688),(38 1825.1229),(39 1832.0903),(40 1837.7703),(41 1862.2217),(42 1880.9086),(43 1892.3386),(44 1926.5703),(45 1963.7181),(46 1976.1813),(47 1946.5483),(48 1970.1754),(49 1952.0391),(50 1935.3849),(51 1914.8905),(52 1895.0569),(53 1859.3383),(54 1842.8439),(55 1823.8289),(56 1840.0662),(57 1796.9523),(58 1776.1813),(59 1769.1217),(60 1768.8279),(61 1748.4846),(62 1746.882),(63 1767.3795),(64 1746.5764),(65 1743.5088),(66 1733.6573),(67 1708.7407),(68 1700.393),(69 1703.7024),(70 1692.1033),(71 1728.2083),(72 1697.7383),(73 1699.2051),(74 1721.7671),(75 1740.5302),(76 1733.5308),(77 1728.5901),(78 1743.2352),(79 1753.7117),
(1 965.8212),(2 1177.3032),(3 1293.2642),(4 1391.4847),(5 1455.0446),(6 1500.7444),(7 1558.9181),(8 1610.7927),(9 1669.2898),(10 1712.1556),(11 1749.6941),(12 1766.0504),(13 1785.4863),(14 1814.8292),(15 1829.7897),(16 1839.6272),(17 1842.4446),(18 1854.3676),(19 1811.8672),(20 1819.6514),(21 1815.5083),(22 1821.0549),(23 1818.6451),(24 1811.0411),(25 1812.9183),(26 1777.0029),(27 1776.0337),(28 1741.0941),(29 1736.5314),(30 1733.0787),(31 1717.1998),(32 1721.3556),(33 1717.854),(34 1716.073),(35 1718.9568),(36 1717.9836),(37 1751.3892),(38 1756.9178),(39 1766.353),(40 1790.4427),(41 1801.3013),(42 1826.3502),(43 1835.2146),(44 1830.8683),(45 1845.6646),(46 1858.4364),(47 1874.5056),(48 1872.1443),(49 1869.4592),(50 1844.966),(51 1837.5173),(52 1863.5647),(53 1814.6589),(54 1786.0863),(55 1768.7369),(56 1772.5321),(57 1762.7744),(58 1750.4752),(59 1741.1655),(60 1747.8162),(61 1736.2273),(62 1714.4025),(63 1727.4465),(64 1717.9349),(65 1703.7107),(66 1712.4203),(67 1699.3256),(68 1698.9628),(69 1704.6229),(70 1687.2567),(71 1707.7417),(72 1678.0005),(73 1662.4823),(74 1671.7887),(75 1689.9653),(76 1691.6149),(77 1707.1418),(78 1702.2515),(79 1725.3982),
(1 934.5417),(2 1159.5455),(3 1253.4261),(4 1347.1077),(5 1416.06),(6 1459.3253),(7 1504.7352),(8 1537.5289),(9 1579.9534),(10 1621.9655),(11 1672.021),(12 1706.7842),(13 1707.4374),(14 1731.5734),(15 1773.7911),(16 1772.0697),(17 1789.015),(18 1836.443),(19 1819.0109),(20 1827.3356),(21 1838.0234),(22 1825.8284),(23 1835.3799),(24 1834.8268),(25 1810.2561),(26 1801.4291),(27 1780.9805),(28 1749.1521),(29 1739.111),(30 1742.7544),(31 1726.5547),(32 1712.8546),(33 1712.4623),(34 1710.0197),(35 1702.1622),(36 1709.6575),(37 1727.318),(38 1733.2025),(39 1730.1162),(40 1743.7561),(41 1789.9601),(42 1801.5929),(43 1795.1935),(44 1821.6558),(45 1848.7999),(46 1844.0276),(47 1845.2792),(48 1856.51),(49 1844.379),(50 1834.5714),(51 1856.6975),(52 1829.8975),(53 1807.8951),(54 1801.4093),(55 1783.8794),(56 1762.5975),(57 1755.2706),(58 1742.9525),(59 1705.6537),(60 1715.631),(61 1699.6462),(62 1679.6559),(63 1716.8684),(64 1690.9723),(65 1661.9204),(66 1633.1156),(67 1626.9617),(68 1623.6613),(69 1638.9111),(70 1652.0667),(71 1646.7815),(72 1647.4723),(73 1648.5562),(74 1647.76),(75 1673.9595),(76 1664.665),(77 1645.6531),(78 1625.4318),(79 1651.7246),
