1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1186515.4),(2 3691993.3),(3 6654010),(4 10436055),(5 14463477),(6 18228424),(7 21687814),(8 24791824),(9 27240310),(10 29179302),(11 30349430),(12 30759442),(13 30357896),(14 29780214),(15 29013824),(16 28967614),(17 29878594),(18 31539830),(19 33798508),(20 36030204),(21 37884284),(22 39381156),(23 40747644),(24 40886020),(25 39847524),(26 38712812),(27 38291652),(28 37524764),(29 36984748),(30 36775890),(31 36625820),(32 36388496),(33 36179452),(34 35586508),(35 34726336),(36 33159098),(37 30933018),(38 28577114),(39 26247682),(40 24097200),(41 22311576),(42 21161436),(43 20782260),(44 21095052),(45 22176454),(46 23984448),(47 26552210),(48 29401912),(49 32405062),(50 35478900),(51 38203540),(52 41172380),(53 43392576),(54 44836324),(55 45616956),(56 45615556),(57 45108012),(58 44253124),(59 42560196),(60 40712084),(61 39781420),(62 40111212),(63 40763732),(64 42473490),(65 44748548),(66 46913410),(67 48735340),(68 50572340),(69 52499520),(70 53907730),(71 55381820),(72 56385092),(73 56529964),(74 56739870),(75 56843710),(76 56100916),(77 54915564),(78 53127044),(79 51212210),
(1 129.0257),(2 160.12816),(3 167.67482),(4 173.86191),(5 176.2916),(6 180.58882),(7 182.49364),(8 183.1537),(9 185.8643),(10 189.08179),(11 188.02979),(12 188.61333),(13 187.83252),(14 189.98334),(15 189.9415),(16 189.7969),(17 189.22014),(18 190.51007),(19 188.8145),(20 190.71614),(21 190.45879),(22 192.00406),(23 192.45988),(24 191.60706),(25 192.85083),(26 196.06898),(27 196.17584),(28 196.63924),(29 196.3057),(30 197.57251),(31 198.1921),(32 197.59932),(33 197.3473),(34 200.19685),(35 200.19774),(36 201.41685),(37 199.79861),(38 201.42348),(39 201.78975),(40 202.31326),(41 200.69084),(42 200.7634),(43 201.47174),(44 202.95523),(45 202.62549),(46 201.80247),(47 200.60892),(48 204.38298),(49 203.4993),(50 202.80013),(51 202.5548),(52 205.5228),(53 203.80858),(54 205.0775),(55 207.02213),(56 211.80573),(57 212.54674),(58 210.60954),(59 208.83922),(60 209.36978),(61 207.66502),(62 213.10934),(63 214.68893),(64 216.98851),(65 216.3659),(66 214.30672),(67 213.98785),(68 216.13017),(69 215.82562),(70 217.019),(71 216.59354),(72 220.37932),(73 219.89587),(74 222.08047),(75 221.34032),(76 221.53235),(77 220.96327),(78 221.19553),(79 220.35881),
(1 127.746666),(2 158.94016),(3 167.66165),(4 173.16185),(5 175.58119),(6 179.10512),(7 179.7317),(8 181.45627),(9 184.1349),(10 187.33026),(11 186.1541),(12 185.81998),(13 186.13898),(14 187.6985),(15 188.5079),(16 188.25143),(17 188.54228),(18 190.49379),(19 190.50108),(20 192.23618),(21 192.04666),(22 193.73491),(23 192.162),(24 191.33655),(25 192.15312),(26 195.36086),(27 194.09402),(28 194.20613),(29 195.86696),(30 196.92488),(31 196.80922),(32 197.14456),(33 195.00124),(34 198.96889),(35 198.1646),(36 199.26439),(37 199.43832),(38 202.94034),(39 202.66446),(40 203.20854),(41 201.11139),(42 203.38945),(43 202.31267),(44 204.24655),(45 203.28374),(46 201.82283),(47 203.08737),(48 206.92943),(49 206.09894),(50 207.07982),(51 206.4527),(52 209.43893),(53 206.5777),(54 205.98743),(55 206.11388),(56 208.75258),(57 210.98158),(58 211.90878),(59 211.27336),(60 214.52231),(61 213.08925),(62 215.15184),(63 212.72691),(64 211.42409),(65 212.31454),(66 213.7486),(67 214.4059),(68 214.07507),(69 212.89516),(70 215.53685),(71 214.68225),(72 214.76114),(73 214.72574),(74 216.96295),(75 216.88107),(76 219.51947),(77 220.48634),(78 221.44148),(79 220.39734),
(1 128.42445),(2 158.31444),(3 167.2396),(4 170.35979),(5 174.62227),(6 179.26105),(7 179.89256),(8 181.76878),(9 183.8936),(10 186.45169),(11 185.8178),(12 185.58617),(13 184.72408),(14 188.83368),(15 189.06213),(16 188.00833),(17 187.7779),(18 189.44585),(19 188.97072),(20 191.26826),(21 190.47333),(22 192.93887),(23 191.99554),(24 193.23943),(25 191.9717),(26 194.49089),(27 193.65515),(28 192.19229),(29 193.18045),(30 193.23494),(31 193.88092),(32 194.38615),(33 194.93468),(34 198.77066),(35 196.90953),(36 200.3477),(37 198.68922),(38 200.21759),(39 197.94858),(40 197.32843),(41 197.84016),(42 198.67383),(43 198.04266),(44 200.96817),(45 200.66757),(46 199.15974),(47 199.37906),(48 201.39377),(49 201.86765),(50 201.90918),(51 201.96246),(52 204.59091),(53 203.18541),(54 202.4981),(55 201.72394),(56 205.14803),(57 205.27592),(58 206.15714),(59 205.61336),(60 206.5494),(61 205.4721),(62 208.8159),(63 208.72684),(64 208.77557),(65 208.55356),(66 211.21259),(67 209.66125),(68 210.69945),(69 210.67146),(70 213.5516),(71 211.45012),(72 213.24632),(73 212.1128),(74 214.41338),(75 215.39557),(76 216.35828),(77 216.83714),(78 217.60272),(79 217.9379),
(1 122.25602),(2 152.2414),(3 159.14384),(4 162.48918),(5 165.9736),(6 169.8985),(7 173.04741),(8 173.75665),(9 175.38512),(10 177.08414),(11 177.01266),(12 177.9896),(13 177.47012),(14 177.97676),(15 178.35234),(16 178.95593),(17 179.48816),(18 180.25786),(19 180.14626),(20 181.52084),(21 181.14056),(22 182.25563),(23 181.88474),(24 184.42615),(25 181.46156),(26 184.96658),(27 184.61282),(28 185.2443),(29 185.5731),(30 186.11304),(31 186.1336),(32 185.09833),(33 185.85934),(34 190.17961),(35 189.67223),(36 190.38217),(37 188.21567),(38 189.37752),(39 189.11775),(40 190.68623),(41 189.3199),(42 190.18741),(43 190.6566),(44 192.0473),(45 191.447),(46 192.80948),(47 190.64163),(48 192.82938),(49 192.84467),(50 193.51494),(51 192.00967),(52 193.90504),(53 194.86021),(54 195.45517),(55 196.64977),(56 197.27),(57 198.42236),(58 199.19746),(59 198.11093),(60 199.81839),(61 198.18399),(62 201.19012),(63 201.04338),(64 202.39093),(65 200.99597),(66 201.07155),(67 201.66444),(68 204.09398),(69 203.68048),(70 205.79063),(71 206.3287),(72 207.57585),(73 206.93483),(74 210.04181),(75 210.83188),(76 211.49356),(77 210.54176),(78 210.86497),(79 209.29669),
(1 125.81228),(2 159.40761),(3 166.53967),(4 170.19824),(5 171.99017),(6 177.67247),(7 181.29016),(8 183.49835),(9 184.02452),(10 185.66753),(11 184.72034),(12 185.85849),(13 183.92137),(14 186.11598),(15 186.5591),(16 188.03903),(17 189.90382),(18 190.67477),(19 189.36964),(20 189.5636),(21 189.17682),(22 190.09415),(23 190.3354),(24 193.61465),(25 192.56079),(26 194.16425),(27 192.0175),(28 194.17128),(29 196.11017),(30 195.64175),(31 194.59976),(32 194.63487),(33 194.85452),(34 198.89345),(35 198.9121),(36 200.57112),(37 198.75555),(38 201.29852),(39 199.7311),(40 200.24416),(41 198.51567),(42 199.56888),(43 200.10107),(44 201.7523),(45 200.46655),(46 200.42245),(47 197.98438),(48 198.73074),(49 198.95937),(50 200.16866),(51 199.1501),(52 200.0791),(53 199.61464),(54 200.79674),(55 201.62033),(56 203.20091),(57 204.50684),(58 205.4141),(59 203.94275),(60 203.63608),(61 202.42516),(62 207.668),(63 208.52048),(64 208.71928),(65 209.64767),(66 210.50656),(67 207.14618),(68 209.59724),(69 210.18529),(70 212.18935),(71 212.53453),(72 213.92337),(73 212.94334),(74 214.10439),(75 213.38707),(76 213.82796),(77 213.16228),(78 214.0356),(79 214.79709),
(1 124.93777),(2 155.69826),(3 162.31119),(4 166.65768),(5 168.22566),(6 173.92862),(7 175.0658),(8 177.68884),(9 179.00336),(10 180.82722),(11 180.15434),(12 181.4766),(13 181.41249),(14 181.68092),(15 181.04782),(16 182.54478),(17 182.8787),(18 185.71744),(19 184.61826),(20 186.43646),(21 185.3178),(22 185.60461),(23 185.43239),(24 188.42813),(25 188.10582),(26 191.27359),(27 189.96347),(28 190.06662),(29 190.00876),(30 190.54533),(31 190.55986),(32 191.17125),(33 191.38924),(34 192.60875),(35 192.73878),(36 196.61641),(37 194.20091),(38 195.75476),(39 195.11317),(40 194.13977),(41 193.07426),(42 193.80333),(43 193.19067),(44 195.90782),(45 194.79134),(46 195.4577),(47 195.46907),(48 196.98087),(49 196.04314),(50 197.44586),(51 197.04655),(52 199.40952),(53 198.27745),(54 199.58275),(55 198.54576),(56 200.8997),(57 200.81218),(58 201.87057),(59 200.58917),(60 203.27374),(61 201.83351),(62 205.26833),(63 204.44801),(64 200.65009),(65 201.74696),(66 204.57173),(67 203.97466),(68 204.66434),(69 204.28896),(70 205.81476),(71 204.75198),(72 205.93471),(73 206.43149),(74 207.10104),(75 205.60086),(76 207.89217),(77 206.88269),(78 207.62256),(79 207.36052),
(1 123.21776),(2 153.19542),(3 161.21744),(4 166.30397),(5 169.63316),(6 175.34846),(7 175.58809),(8 177.85382),(9 180.16531),(10 181.92975),(11 179.15736),(12 179.52792),(13 180.18904),(14 182.64026),(15 182.18546),(16 182.88173),(17 182.0662),(18 186.13245),(19 184.05403),(20 183.62566),(21 183.71754),(22 185.46754),(23 185.6742),(24 188.11441),(25 188.56264),(26 189.09283),(27 188.11847),(28 188.77197),(29 186.81764),(30 189.44128),(31 188.07771),(32 188.66745),(33 189.36389),(34 193.75175),(35 193.81561),(36 194.12279),(37 192.14566),(38 193.10324),(39 193.34651),(40 192.75803),(41 192.4171),(42 193.75401),(43 193.68999),(44 196.49374),(45 196.51064),(46 195.64679),(47 194.34839),(48 196.19373),(49 196.35736),(50 197.70723),(51 196.34326),(52 198.46579),(53 196.5117),(54 195.30588),(55 194.8035),(56 198.08124),(57 197.67305),(58 199.05475),(59 199.3922),(60 202.45001),(61 201.46114),(62 202.81569),(63 202.19989),(64 202.64314),(65 203.91205),(66 204.59898),(67 204.72678),(68 207.11978),(69 207.34938),(70 208.81116),(71 208.71773),(72 209.68858),(73 208.75783),(74 210.68861),(75 209.62906),(76 209.36134),(77 210.04572),(78 212.33438),(79 211.34668),
(1 121.67028),(2 151.59439),(3 160.68126),(4 165.05954),(5 166.40504),(6 171.00603),(7 172.43732),(8 174.46106),(9 175.6728),(10 176.98236),(11 176.85966),(12 179.12457),(13 177.82011),(14 180.57896),(15 181.31532),(16 181.06956),(17 180.86317),(18 183.99652),(19 182.64543),(20 181.67448),(21 181.92606),(22 183.79001),(23 183.30707),(24 185.10262),(25 183.44177),(26 186.64096),(27 186.79619),(28 187.33058),(29 184.91267),(30 188.03383),(31 186.91246),(32 188.56107),(33 187.66228),(34 189.71175),(35 191.14146),(36 193.09831),(37 191.15962),(38 191.79881),(39 191.29623),(40 190.91905),(41 191.5166),(42 191.20392),(43 191.13315),(44 194.38698),(45 194.23547),(46 194.23222),(47 194.15381),(48 195.53568),(49 193.56316),(50 194.2127),(51 192.79712),(52 194.45529),(53 192.9346),(54 194.43478),(55 193.98802),(56 197.50372),(57 196.93436),(58 196.73604),(59 197.16508),(60 198.90193),(61 197.81563),(62 200.0008),(63 201.65192),(64 202.30656),(65 201.4176),(66 203.00954),(67 201.81361),(68 205.28416),(69 206.19147),(70 206.44626),(71 205.69376),(72 207.48152),(73 207.68663),(74 208.82231),(75 207.76755),(76 208.84644),(77 208.36487),(78 209.66635),(79 208.74773),
(1 117.94278),(2 147.0777),(3 154.59782),(4 158.46436),(5 161.10645),(6 163.85802),(7 166.91685),(8 170.14474),(9 170.91924),(10 172.11317),(11 172.57664),(12 173.79695),(13 173.5126),(14 176.13795),(15 176.35999),(16 174.49968),(17 175.40395),(18 178.59398),(19 177.48146),(20 178.41577),(21 180.1529),(22 181.13164),(23 179.47823),(24 180.85524),(25 179.21819),(26 181.07172),(27 180.38829),(28 181.95882),(29 181.22992),(30 183.39322),(31 183.08588),(32 183.98221),(33 183.02708),(34 185.43597),(35 184.55554),(36 185.42862),(37 185.29947),(38 188.43372),(39 186.66064),(40 186.24207),(41 185.9674),(42 185.49568),(43 185.0933),(44 186.8106),(45 186.89668),(46 186.92148),(47 185.9713),(48 187.65775),(49 187.43246),(50 188.71358),(51 186.52318),(52 188.87979),(53 187.75874),(54 189.32913),(55 189.5648),(56 190.92374),(57 191.40657),(58 189.74881),(59 189.15317),(60 192.3498),(61 190.47148),(62 194.10588),(63 194.61154),(64 194.79774),(65 196.55731),(66 197.04979),(67 196.39644),(68 198.19507),(69 199.72891),(70 200.85338),(71 199.87868),(72 201.31862),(73 201.5963),(74 203.43303),(75 202.5574),(76 202.72322),(77 202.61229),(78 203.19781),(79 202.37595),
(1 121.917656),(2 153.35489),(3 160.43387),(4 164.02977),(5 168.5464),(6 172.05708),(7 173.65292),(8 175.23553),(9 176.13759),(10 177.97816),(11 178.64261),(12 179.44638),(13 180.18172),(14 181.76804),(15 181.24948),(16 181.47118),(17 182.99292),(18 183.22955),(19 182.31107),(20 182.16382),(21 184.15457),(22 185.76918),(23 184.23894),(24 186.11606),(25 186.48451),(26 188.80373),(27 187.95316),(28 187.6739),(29 188.15071),(30 191.89679),(31 189.10373),(32 188.84303),(33 188.72328),(34 191.00941),(35 190.52516),(36 191.14331),(37 191.7664),(38 193.32872),(39 191.92888),(40 191.8235),(41 191.64656),(42 191.50723),(43 190.96593),(44 191.78423),(45 192.92453),(46 195.80315),(47 192.43596),(48 195.12393),(49 194.81168),(50 195.00519),(51 193.92911),(52 195.94145),(53 193.25868),(54 197.59885),(55 195.95868),(56 198.06816),(57 198.45665),(58 199.21147),(59 196.57051),(60 198.73021),(61 199.08063),(62 202.2007),(63 201.34032),(64 200.75473),(65 201.72961),(66 201.27625),(67 200.79845),(68 202.3835),(69 202.63478),(70 202.07576),(71 201.46852),(72 205.02199),(73 204.3609),(74 205.91765),(75 205.98631),(76 207.8878),(77 207.8331),(78 208.25838),(79 207.4426),
(1 118.717804),(2 147.16176),(3 153.4925),(4 159.38193),(5 161.30957),(6 164.87187),(7 166.93965),(8 169.80344),(9 170.82149),(10 172.83932),(11 171.97163),(12 172.95506),(13 171.28377),(14 174.91504),(15 174.02452),(16 174.10771),(17 173.6105),(18 175.06766),(19 174.35),(20 176.27559),(21 177.96022),(22 178.94687),(23 177.6768),(24 177.5485),(25 178.10777),(26 180.98822),(27 180.26302),(28 181.89314),(29 180.43927),(30 182.93834),(31 181.54236),(32 182.40343),(33 183.00421),(34 185.45515),(35 186.33208),(36 187.36905),(37 185.93877),(38 187.94922),(39 185.55237),(40 184.68535),(41 183.17067),(42 184.65047),(43 185.98148),(44 188.48174),(45 188.68552),(46 187.57837),(47 185.64687),(48 187.67387),(49 188.06499),(50 188.6856),(51 186.76013),(52 188.792),(53 187.9906),(54 189.62924),(55 189.71252),(56 191.4357),(57 191.60567),(58 191.52396),(59 191.22095),(60 192.3854),(61 192.69145),(62 194.74298),(63 194.36623),(64 193.9101),(65 192.68121),(66 195.50272),(67 194.60786),(68 198.13936),(69 197.30432),(70 197.3516),(71 197.52374),(72 200.13185),(73 199.00378),(74 200.8772),(75 201.60982),(76 202.45435),(77 201.18932),(78 200.6487),(79 200.39653),
(1 118.74261),(2 147.67252),(3 154.35857),(4 160.79439),(5 161.80428),(6 164.13942),(7 166.28079),(8 169.46198),(9 169.82895),(10 172.36084),(11 172.037),(12 173.2958),(13 172.29434),(14 174.76126),(15 174.38828),(16 173.5588),(17 174.68094),(18 176.52504),(19 174.33144),(20 175.97636),(21 177.2681),(22 178.90613),(23 179.1291),(24 180.62477),(25 180.31413),(26 180.90202),(27 180.17726),(28 181.37471),(29 181.35542),(30 182.6151),(31 181.1205),(32 182.34627),(33 182.82266),(34 184.96927),(35 184.74756),(36 186.6364),(37 186.89731),(38 187.8995),(39 187.19029),(40 186.00072),(41 184.68277),(42 184.65314),(43 184.50264),(44 186.79538),(45 187.53647),(46 186.15865),(47 184.85863),(48 186.67041),(49 185.62042),(50 186.10948),(51 186.68655),(52 189.34535),(53 188.54759),(54 188.83122),(55 188.90198),(56 192.47853),(57 193.12717),(58 193.39272),(59 194.46729),(60 194.31331),(61 194.60625),(62 195.3047),(63 195.55286),(64 196.68356),(65 196.795),(66 197.52512),(67 196.83585),(68 198.75305),(69 198.23373),(70 199.47185),(71 198.70879),(72 199.80203),(73 199.65027),(74 201.00977),(75 200.59306),(76 201.45209),(77 199.50258),(78 201.71684),(79 201.70529),
(1 118.39043),(2 146.85681),(3 153.19388),(4 156.60135),(5 161.88686),(6 165.38873),(7 165.99312),(8 167.86119),(9 169.28227),(10 172.27197),(11 170.05588),(12 170.89522),(13 171.51286),(14 172.70076),(15 171.17966),(16 172.22345),(17 171.72102),(18 172.34059),(19 171.66132),(20 173.56058),(21 174.69089),(22 176.94958),(23 177.90749),(24 177.78767),(25 176.60103),(26 178.7661),(27 177.48236),(28 179.1442),(29 177.66698),(30 178.99886),(31 180.09633),(32 179.71062),(33 179.80775),(34 182.02438),(35 183.21873),(36 185.79814),(37 185.24063),(38 186.20695),(39 184.95508),(40 185.82187),(41 185.44939),(42 187.12277),(43 185.3322),(44 187.01283),(45 186.44305),(46 187.70787),(47 186.04681),(48 186.3038),(49 184.90146),(50 185.47542),(51 185.77963),(52 187.13031),(53 186.8739),(54 185.66681),(55 186.2514),(56 190.63936),(57 192.03976),(58 191.30617),(59 191.10692),(60 190.826),(61 189.93057),(62 192.42413),(63 194.05925),(64 194.57533),(65 194.24445),(66 194.78192),(67 194.01234),(68 195.2675),(69 195.56624),(70 197.89586),(71 196.31926),(72 198.68652),(73 199.00047),(74 198.49928),(75 199.6069),(76 200.91833),(77 199.88805),(78 201.0701),(79 201.05853),
(1 117.2077),(2 145.25714),(3 151.65318),(4 155.42673),(5 159.06688),(6 163.80423),(7 165.10059),(8 166.44621),(9 166.96411),(10 169.78036),(11 169.59698),(12 170.45145),(13 170.12871),(14 170.70354),(15 168.63708),(16 170.87932),(17 170.0275),(18 172.39369),(19 171.92026),(20 174.58893),(21 174.96898),(22 176.5229),(23 176.0983),(24 177.6233),(25 176.76642),(26 178.4757),(27 178.88461),(28 179.86896),(29 178.45384),(30 178.71088),(31 178.76099),(32 178.45908),(33 178.27422),(34 180.92734),(35 180.0756),(36 182.11317),(37 181.37933),(38 181.60892),(39 180.41612),(40 181.6144),(41 181.27332),(42 183.39502),(43 181.69589),(44 183.43036),(45 183.26315),(46 183.88318),(47 181.9823),(48 185.32993),(49 183.07341),(50 185.49005),(51 184.47481),(52 186.82457),(53 184.96735),(54 187.42853),(55 185.38646),(56 189.02711),(57 189.95915),(58 189.35461),(59 189.18977),(60 192.83856),(61 190.46503),(62 193.12302),(63 193.5346),(64 194.17136),(65 193.98682),(66 194.85611),(67 194.58884),(68 195.55933),(69 195.42181),(70 195.95465),(71 194.20256),(72 195.73872),(73 197.7004),(74 199.66714),(75 199.09032),(76 201.24475),(77 201.67519),(78 204.17783),(79 201.85419),
(1 117.31707),(2 144.2436),(3 150.1038),(4 154.29282),(5 157.55414),(6 163.04578),(7 163.77817),(8 166.61597),(9 168.63132),(10 168.81287),(11 169.22627),(12 169.24629),(13 169.67708),(14 172.0918),(15 170.26004),(16 171.12587),(17 171.97699),(18 174.4859),(19 172.7306),(20 173.72232),(21 174.78618),(22 175.87885),(23 175.81467),(24 179.35596),(25 177.93457),(26 180.09195),(27 179.80711),(28 179.01689),(29 178.88051),(30 179.3704),(31 179.26164),(32 179.05722),(33 179.41322),(34 180.48466),(35 179.65685),(36 181.03922),(37 179.27908),(38 181.6526),(39 181.12845),(40 181.34013),(41 179.5955),(42 180.46686),(43 180.88708),(44 181.32326),(45 182.81316),(46 183.07837),(47 181.40804),(48 183.34172),(49 184.16609),(50 186.06935),(51 185.45764),(52 186.5766),(53 184.14272),(54 184.89105),(55 184.51483),(56 186.82054),(57 187.38322),(58 188.12628),(59 188.69716),(60 190.39862),(61 189.16962),(62 191.87799),(63 191.31683),(64 190.37924),(65 191.44536),(66 194.2667),(67 193.32607),(68 195.58806),(69 194.86299),(70 193.938),(71 195.7595),(72 197.65959),(73 198.5246),(74 198.91425),(75 197.83179),(76 201.1258),(77 201.73643),(78 202.64624),(79 201.7478),
(1 114.10865),(2 141.02354),(3 147.99464),(4 152.5842),(5 155.09445),(6 158.3146),(7 159.38828),(8 161.25578),(9 162.3953),(10 164.11267),(11 164.1101),(12 165.98578),(13 164.32411),(14 167.04605),(15 167.23965),(16 165.26756),(17 168.47444),(18 170.3895),(19 169.73817),(20 170.08804),(21 169.98083),(22 171.60365),(23 170.28487),(24 171.49265),(25 171.2884),(26 173.34),(27 173.52237),(28 173.48125),(29 173.35529),(30 174.76949),(31 173.72194),(32 173.46309),(33 173.73055),(34 175.81242),(35 176.18709),(36 175.91483),(37 175.71613),(38 178.82529),(39 177.85118),(40 177.05112),(41 176.90517),(42 177.09193),(43 176.69493),(44 178.78615),(45 177.86276),(46 177.10396),(47 175.24202),(48 175.74739),(49 177.37791),(50 177.36269),(51 176.4387),(52 178.9507),(53 177.4246),(54 178.48476),(55 178.05873),(56 178.85135),(57 179.87991),(58 181.41727),(59 180.63533),(60 182.15181),(61 181.22408),(62 183.69093),(63 185.07529),(64 185.8646),(65 187.5345),(66 186.81413),(67 187.0489),(68 188.32492),(69 188.63635),(70 188.21095),(71 187.86409),(72 189.27362),(73 189.23715),(74 190.39189),(75 190.31569),(76 192.46849),(77 192.1902),(78 193.61298),(79 191.1517),
(1 113.30356),(2 140.37733),(3 147.57755),(4 151.75632),(5 154.95694),(6 157.94637),(7 160.33366),(8 163.30507),(9 163.32019),(10 163.30667),(11 164.48207),(12 164.85611),(13 164.76636),(14 166.96721),(15 165.79694),(16 166.13033),(17 168.12016),(18 171.11081),(19 168.84264),(20 170.00546),(21 170.91072),(22 171.06708),(23 170.71078),(24 173.35612),(25 171.38579),(26 174.54988),(27 173.75462),(28 174.05492),(29 173.6248),(30 173.91353),(31 175.33511),(32 174.97758),(33 174.15607),(34 176.57121),(35 176.2322),(36 176.74171),(37 175.7625),(38 177.10316),(39 178.20445),(40 179.40381),(41 179.34335),(42 179.38695),(43 178.88078),(44 179.02066),(45 179.80841),(46 179.74237),(47 178.24301),(48 180.18275),(49 181.82933),(50 182.36151),(51 180.86153),(52 182.22456),(53 181.58438),(54 182.14812),(55 182.32573),(56 184.45724),(57 184.16331),(58 185.57172),(59 184.2705),(60 184.9631),(61 183.01958),(62 186.64659),(63 186.27113),(64 186.84132),(65 186.40042),(66 187.16113),(67 188.74551),(68 190.92227),(69 190.3782),(70 191.19263),(71 190.9345),(72 193.19897),(73 194.03542),(74 194.2252),(75 193.88608),(76 192.97768),(77 192.93077),(78 193.64688),(79 193.3418),
(1 113.6157),(2 140.40456),(3 146.02814),(4 151.3822),(5 155.14871),(6 156.8732),(7 158.82414),(8 161.12604),(9 161.8818),(10 162.69598),(11 163.54028),(12 164.4124),(13 163.1556),(14 167.0234),(15 165.45668),(16 165.47246),(17 166.42249),(18 168.88109),(19 166.7631),(20 168.09181),(21 169.3321),(22 170.8576),(23 169.42818),(24 171.73793),(25 171.23775),(26 173.22894),(27 173.53719),(28 172.68874),(29 172.59793),(30 174.0536),(31 174.94786),(32 173.83347),(33 174.5988),(34 176.12169),(35 176.33577),(36 177.66985),(37 174.89877),(38 178.65251),(39 178.8679),(40 178.69989),(41 177.94815),(42 179.05212),(43 179.31462),(44 180.98009),(45 181.47086),(46 180.58623),(47 179.6873),(48 181.22942),(49 180.98512),(50 180.50647),(51 179.86633),(52 181.83643),(53 179.31923),(54 181.5796),(55 182.35239),(56 184.43146),(57 183.85483),(58 185.65094),(59 185.03323),(60 185.29741),(61 185.04514),(62 188.35068),(63 187.52524),(64 187.57524),(65 187.98189),(66 187.65932),(67 188.15897),(68 191.05501),(69 191.46329),(70 190.7053),(71 190.96002),(72 192.35909),(73 190.72281),(74 190.64766),(75 191.02893),(76 192.57303),(77 190.61781),(78 193.33432),(79 192.63945),
