1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 506001.72),(2 1981244),(3 4415576.5),(4 7843569.5),(5 12029848),(6 17030354),(7 22740774),(8 28968968),(9 35608990),(10 42552732),(11 49552108),(12 56704332),(13 63954908),(14 71091870),(15 78189560),(16 84669620),(17 90695810),(18 95896450),(19 100495010),(20 104151450),(21 106871170),(22 108798750),(23 110058820),(24 110426340),(25 109688600),(26 108038970),(27 105705280),(28 103129960),(29 98528616),(30 92452030),(31 87906810),(32 83636650),(33 79683544),(34 76220650),(35 73517416),(36 71453336),(37 70126904),(38 69728856),(39 70098376),(40 71281256),(41 73168190),(42 75935610),(43 79334664),(44 83133544),(45 87714696),(46 92643864),(47 97888040),(48 103392200),(49 108743000),(50 113045350),(51 116337624),(52 119699010),(53 122341400),(54 124142840),(55 125667240),(56 126740730),(57 127403224),(58 127802720),(59 127609064),(60 126981920),(61 126129430),(62 124913240),(63 123502776),(64 121886664),(65 120254730),(66 118399320),(67 116372904),(68 114139620),(69 111626856),(70 108883510),(71 106141256),(72 103496320),(73 100877720),(74 98580960),(75 96784160),(76 95420600),(77 94559576),(78 93786020),(79 93829800),
(1 1124131.6),(2 3636043.5),(3 5854473),(4 6725425.5),(5 6679909.5),(6 6895502.5),(7 8063502),(8 9751377),(9 11180095),(10 12029867),(11 12613295),(12 13407734),(13 14430791),(14 15244090),(15 15411347),(16 14924220),(17 14243745),(18 13889549),(19 13974408),(20 14260568),(21 14405951),(22 14258972),(23 13960264),(24 13743083),(25 13702945),(26 13816355),(27 13936954),(28 13920442),(29 13691281),(30 13383652),(31 13258465),(32 13070849),(33 12740175),(34 12353920),(35 12008320),(36 11679641),(37 11340629),(38 11098595),(39 11037636),(40 11190688),(41 11441894),(42 11648845),(43 11756800),(44 11924054),(45 12361817),(46 12969645),(47 13447836),(48 13524334),(49 13260118),(50 12896661),(51 12894983),(52 13273347),(53 13713796),(54 13929290),(55 13897959),(56 13772124),(57 13708486),(58 13718257),(59 13679328),(60 13496186),(61 13157395),(62 12771907),(63 12436935),(64 12255773),(65 12189094),(66 12163475),(67 12084547),(68 11902784),(69 11722097),(70 11611090),(71 11617066),(72 11699851),(73 11792922),(74 11896775),(75 12048793),(76 12223257),(77 12347656),(78 12328328),(79 12255893),
(1 1432845.6),(2 4372938.5),(3 6333788),(4 6279840),(5 5582379.5),(6 6183318),(7 8404587),(8 10652217),(9 11517087),(10 11323004),(11 11570531),(12 13071184),(13 15016981),(14 16031997),(15 15800789),(16 15255828),(17 15386517),(18 16012960),(19 16228423),(20 15618607),(21 14850692),(22 14724931),(23 15232580),(24 15625637),(25 15337855),(26 14697315),(27 14405569),(28 14601525),(29 14838285),(30 14415064),(31 13599609),(32 12601113),(33 11970361),(34 11995028),(35 12373995),(36 12325208),(37 11462243),(38 10454311),(39 10267363),(40 11194977),(41 12334175),(42 12577049),(43 11876604),(44 11466432),(45 12462428),(46 14332388),(47 15538368),(48 15226184),(49 14233680),(50 13996503),(51 15020761),(52 16265097),(53 16423616),(54 15696328),(55 15334709),(56 16002579),(57 16899200),(58 16960880),(59 16103731),(60 15296643),(61 15231931),(62 15514919),(63 15341932),(64 14544785),(65 13777760),(66 13639271),(67 13882577),(68 13973032),(69 13649332),(70 13196045),(71 13061113),(72 13290591),(73 13561739),(74 13647932),(75 13609721),(76 13599451),(77 13688617),(78 13831692),(79 13911084),
(1 890522.06),(2 2781239),(3 4255202),(4 4632187.5),(5 4516545.5),(6 4988726.5),(7 6391126.5),(8 7999943.5),(9 9071185),(10 9569174),(11 10128471),(12 11223383),(13 12630235),(14 13634254),(15 13899516),(16 13720796),(17 13702660),(18 14044244),(19 14367438),(20 14262427),(21 13793747),(22 13367373),(23 13320151),(24 13538196),(25 13561980),(26 13165972),(27 12611300),(28 12329395),(29 12422374),(30 12229398),(31 11659453),(32 10813546),(33 10204778),(34 10004184),(35 9941329),(36 9629261),(37 9072621),(38 8720143),(39 8884536),(40 9444689),(41 9920178),(42 9995904),(43 9844627),(44 10001839),(45 10801940),(46 11783105),(47 12393125),(48 12525553),(49 12640346),(50 12967931),(51 13319021),(52 13505594),(53 13507098),(54 13538973),(55 13692090),(56 13929551),(57 14084502),(58 14065750),(59 13786605),(60 13416626),(61 13217796),(62 13232214),(63 13230547),(64 13039380),(65 12644682),(66 12229586),(67 11988891),(68 11834566),(69 11690385),(70 11485363),(71 11280951),(72 11161025),(73 11194915),(74 11339379),(75 11417050),(76 11311958),(77 11125866),(78 11043759),(79 11154441),
(1 615608.6),(2 1892412),(3 2882078.5),(4 3275854.5),(5 3553781),(6 4252474.5),(7 5363510.5),(8 6382857.5),(9 7065595),(10 7606994),(11 8302438),(12 9198807),(13 10099411),(14 10783109),(15 11200982),(16 11408426),(17 11469263),(18 11458076),(19 11415840),(20 11377398),(21 11298840),(22 11092397),(23 10846299),(24 10732204),(25 10729184),(26 10665671),(27 10423146),(28 10067919),(29 9901172),(30 9723948),(31 9510495),(32 9099608),(33 8668522),(34 8409608),(35 8355371),(36 8302416.5),(37 8085817.5),(38 7871902),(39 7945937.5),(40 8352932.5),(41 8724733),(42 8787965),(43 8679474),(44 8836543),(45 9419375),(46 10038652),(47 10382247),(48 10480060),(49 10588337),(50 10723137),(51 10840168),(52 10884635),(53 10800609),(54 10674261),(55 10645496),(56 10776731),(57 10910028),(58 10801755),(59 10447898),(60 10189880),(61 10270887),(62 10480861),(63 10448512),(64 10177058),(65 9947156),(66 9852391),(67 9755640),(68 9474029),(69 9158756),(70 9024462),(71 9041949),(72 9002360),(73 8821693),(74 8689846),(75 8746847),(76 8855881),(77 8816337),(78 8685483),(79 8654428),
(1 513842.06),(2 1515513.1),(3 2217940.3),(4 2484061.8),(5 2784781.8),(6 3426612.8),(7 4233470.5),(8 4817298),(9 5172456.5),(10 5531100),(11 6049081.5),(12 6653441),(13 7216387.5),(14 7680951),(15 8051209),(16 8334686),(17 8469592),(18 8452649),(19 8336597.5),(20 8244771.5),(21 8175604),(22 8075104),(23 7983519),(24 7964996),(25 7962022),(26 7966061),(27 7933290),(28 7785132),(29 7627149),(30 7338006.5),(31 7204262.5),(32 7078409),(33 6927911.5),(34 6726071),(35 6570167.5),(36 6487146),(37 6411964.5),(38 6335856.5),(39 6330314),(40 6458782),(41 6614454),(42 6634722.5),(43 6578707),(44 6664256.5),(45 6922221),(46 7136019.5),(47 7241902),(48 7285961),(49 7324627),(50 7381601),(51 7481593),(52 7542191.5),(53 7522522.5),(54 7467200.5),(55 7461821),(56 7497709),(57 7479613),(58 7388436),(59 7259252.5),(60 7219628.5),(61 7302713),(62 7419066.5),(63 7524380.5),(64 7512851.5),(65 7421396.5),(66 7425517),(67 7478368),(68 7493552.5),(69 7332738.5),(70 7146427.5),(71 7166501.5),(72 7305680.5),(73 7274774.5),(74 7109327.5),(75 7019715.5),(76 7044061),(77 7043558.5),(78 6977287.5),(79 6877851.5),
(1 650626.7),(2 1740499.3),(3 2156017.3),(4 2068547.9),(5 2242856.5),(6 2787416.5),(7 3291645.3),(8 3539437.3),(9 3748992),(10 4076143.8),(11 4395033.5),(12 4587210.5),(13 4888438),(14 5441122.5),(15 5905967),(16 5954896.5),(17 5836418.5),(18 5946546),(19 6142446),(20 6022798),(21 5706855),(22 5730160.5),(23 6039126),(24 6076087.5),(25 5736270),(26 5605892.5),(27 5938128.5),(28 6182185),(29 5808206.5),(30 5320433.5),(31 5253185),(32 5391085.5),(33 5305197),(34 5002474),(35 4777619),(36 4715559),(37 4663339),(38 4502639),(39 4318565),(40 4321824.5),(41 4456782),(42 4474071.5),(43 4303733),(44 4256397),(45 4416394.5),(46 4517566.5),(47 4527953.5),(48 4530205.5),(49 4550968),(50 4569384),(51 4635851.5),(52 4669679.5),(53 4571153.5),(54 4490627.5),(55 4552841.5),(56 4663830),(57 4679648),(58 4553457),(59 4426465.5),(60 4457146),(61 4583723.5),(62 4693129),(63 4740105),(64 4758490.5),(65 4861777),(66 5008244.5),(67 5039938),(68 5016594.5),(69 4995836.5),(70 5007587),(71 4969547.5),(72 4868420.5),(73 4803992.5),(74 4855479.5),(75 4870547.5),(76 4719849),(77 4564560.5),(78 4578373.5),(79 4671141.5),
(1 605973.4),(2 1565947.8),(3 1897838.5),(4 1872650.6),(5 2049090.6),(6 2316371.5),(7 2484266.3),(8 2605651.5),(9 2760463.8),(10 2923802.8),(11 3109475.8),(12 3274377),(13 3407236.3),(14 3610778),(15 3922490.8),(16 4149543.5),(17 4167927.8),(18 4150520.8),(19 4224306),(20 4210829.5),(21 4020997.3),(22 3914097.3),(23 4051919.5),(24 4249599.5),(25 4235262),(26 4079631.3),(27 4077650.5),(28 4229590.5),(29 4170978),(30 3953745),(31 3820294.5),(32 3980120),(33 4149885.5),(34 3999419),(35 3739439.5),(36 3707988.5),(37 3813720.3),(38 3754128.5),(39 3570011.3),(40 3546000),(41 3660579.5),(42 3657476.3),(43 3588560.3),(44 3686330.8),(45 3832054.8),(46 3779154.5),(47 3763699.5),(48 3874208.3),(49 3838149.5),(50 3678357),(51 3720342.8),(52 3798856.8),(53 3696148.8),(54 3618218.5),(55 3702479),(56 3733261.5),(57 3615230),(58 3514854.3),(59 3459188.3),(60 3398423),(61 3369800),(62 3408274),(63 3415418),(64 3411750),(65 3538077),(66 3686944.5),(67 3746502),(68 3724828.5),(69 3725545.5),(70 3708850.8),(71 3639768),(72 3623678.8),(73 3624331.3),(74 3573882.3),(75 3528416.8),(76 3518499.8),(77 3443264.8),(78 3329505),(79 3290570.5),
(1 696376.25),(2 1619692.1),(3 1599685.4),(4 1430696.8),(5 1782018.9),(6 1978358.6),(7 1833353.6),(8 1990770.6),(9 2328449),(10 2272218.3),(11 2079596.1),(12 2243913.5),(13 2565319.3),(14 2734860),(15 2846007),(16 2921687.8),(17 2943045.5),(18 3056984),(19 3178334.3),(20 3072578.3),(21 2897577.8),(22 2949212.8),(23 3079647.3),(24 3053413.5),(25 3068054.3),(26 3237129.3),(27 3280987.5),(28 3133673.3),(29 3131409.3),(30 3155709.8),(31 3134305.5),(32 3093521.5),(33 3197002),(34 3286580),(35 3211307.5),(36 3150064),(37 3226037.8),(38 3223032.3),(39 3136183.3),(40 3221039.8),(41 3290668.8),(42 3073362.3),(43 2953108.8),(44 3184125.3),(45 3262500.8),(46 2986301.5),(47 2926715.5),(48 3120059.5),(49 3080524),(50 2926044.3),(51 3056845),(52 3220380.8),(53 3046561.8),(54 2898215.8),(55 3034497.3),(56 3080714.3),(57 2896585.5),(58 2788172),(59 2822580.8),(60 2773536),(61 2696166),(62 2754665),(63 2788930.8),(64 2708202.8),(65 2723552.8),(66 2864256.8),(67 2949340.3),(68 2969469.3),(69 2998142.8),(70 2992409.5),(71 2931340),(72 2925184.8),(73 2978061.5),(74 2956468.5),(75 2866221),(76 2853388),(77 2895030.3),(78 2854124.5),(79 2709457.5),
(1 572113.44),(2 1302590.8),(3 1337711.6),(4 1308706.3),(5 1606718.5),(6 1700615.5),(7 1562486.9),(8 1695934),(9 1954001.8),(10 1954816.3),(11 1888576.5),(12 1984130.5),(13 2161304),(14 2373690.3),(15 2551656.8),(16 2557829.5),(17 2485001.5),(18 2602123),(19 2705665.3),(20 2548466),(21 2410171),(22 2525967.5),(23 2639229.3),(24 2570746.8),(25 2584764.3),(26 2751651),(27 2798232),(28 2678785.3),(29 2613321),(30 2614658),(31 2664339.3),(32 2676196.5),(33 2620391.5),(34 2656490),(35 2767503.5),(36 2729604),(37 2612843),(38 2622716.8),(39 2665240.8),(40 2676874.3),(41 2700400.5),(42 2592100.3),(43 2453364.5),(44 2562033.5),(45 2621223.8),(46 2400720),(47 2323777.3),(48 2472584),(49 2410319),(50 2311789.3),(51 2472747),(52 2529071.5),(53 2358976.8),(54 2383148.5),(55 2525406.3),(56 2418099.5),(57 2275753.8),(58 2275697.8),(59 2216718.8),(60 2148196.5),(61 2180837.5),(62 2159008.5),(63 2069622.8),(64 2067846.8),(65 2120415.8),(66 2106799.5),(67 2124512.8),(68 2197514.8),(69 2190879),(70 2134870.5),(71 2139961.5),(72 2162927.3),(73 2140252),(74 2114287.5),(75 2110640.3),(76 2114687),(77 2107628.3),(78 2076811.8),(79 2016379.8),
(1 556294.4),(2 1230261.9),(3 1251859.9),(4 1214150.1),(5 1363189.6),(6 1417241.5),(7 1399750.3),(8 1458340.5),(9 1557312),(10 1609632.6),(11 1599367.6),(12 1613047.5),(13 1766112),(14 2001092.4),(15 2110722.3),(16 2052038.3),(17 1993102.3),(18 2103926.8),(19 2189952),(20 2100026.3),(21 1999125.3),(22 2051973),(23 2135271.5),(24 2098809.8),(25 2097634.5),(26 2200394.3),(27 2231638),(28 2115139.8),(29 2032626.6),(30 2099525.8),(31 2146256),(32 2086106.4),(33 2045957.6),(34 2109047),(35 2131876.3),(36 2055234),(37 1999228.1),(38 1990008.4),(39 1976411),(40 2024123.3),(41 2051140.1),(42 1955644.4),(43 1933505.1),(44 2037793.1),(45 1999097.1),(46 1850141),(47 1869465.1),(48 1930680),(49 1903753.3),(50 1941896.9),(51 2004502.8),(52 2015290.1),(53 1964025.8),(54 1946324.8),(55 2025613.6),(56 1997835),(57 1846423.6),(58 1814527.6),(59 1829231.1),(60 1778932.1),(61 1771476.5),(62 1774587.8),(63 1695559.9),(64 1656158.4),(65 1661351.9),(66 1623213.9),(67 1622585.9),(68 1682970.8),(69 1713461.6),(70 1685965.8),(71 1675792.3),(72 1696791.5),(73 1693915.5),(74 1656196.8),(75 1626247.5),(76 1658357.8),(77 1708640.1),(78 1661849.3),(79 1569300.1),
(1 743943.06),(2 1350391.9),(3 1079153.3),(4 1238384.9),(5 1481506.3),(6 1327614),(7 1360070.5),(8 1425910.5),(9 1390360.6),(10 1422657.3),(11 1340065.9),(12 1326872.1),(13 1559886.8),(14 1691570),(15 1736822.4),(16 1803523),(17 1735769.4),(18 1754269.9),(19 1863542.8),(20 1786523),(21 1747956.6),(22 1849839.5),(23 1799053.9),(24 1761752.3),(25 1883963.4),(26 1892933.6),(27 1820043.5),(28 1856913.9),(29 1897323.3),(30 1793499.4),(31 1842218.1),(32 1919194.5),(33 1804691.5),(34 1808115.1),(35 1949493.8),(36 1878932.4),(37 1755102),(38 1788607.6),(39 1806377.1),(40 1801263),(41 1831132.1),(42 1735866.3),(43 1683049.3),(44 1773227.3),(45 1701972.1),(46 1627005.1),(47 1716752.4),(48 1667498.9),(49 1634372.5),(50 1757017.3),(51 1752352),(52 1780871),(53 1896080.8),(54 1836518.8),(55 1818308.5),(56 1892340.6),(57 1763697.9),(58 1659784),(59 1762806.8),(60 1760254.6),(61 1691289),(62 1679042.3),(63 1599782.1),(64 1554876.6),(65 1547006.4),(66 1460328.3),(67 1454478.8),(68 1530124),(69 1520137.3),(70 1521230.5),(71 1549611.5),(72 1483889.4),(73 1476329.8),(74 1539298.9),(75 1499752.4),(76 1478130.8),(77 1557794.3),(78 1574218.9),(79 1505014.3),
(1 929890.44),(2 1468227.9),(3 1028868.7),(4 1394795.1),(5 1447227),(6 1108886.1),(7 1395751.1),(8 1442358.5),(9 1313707.4),(10 1388181.5),(11 1233176.5),(12 1317464.3),(13 1557190.6),(14 1473683.9),(15 1580470.5),(16 1713324.4),(17 1496030.5),(18 1494634.8),(19 1605629.8),(20 1456025.5),(21 1426460.6),(22 1561790.4),(23 1526821.4),(24 1457352.3),(25 1513677.9),(26 1485862.8),(27 1391374.6),(28 1468346.4),(29 1519723.8),(30 1519629),(31 1394672.9),(32 1446051.9),(33 1535272.6),(34 1437510.9),(35 1481704.5),(36 1633264.6),(37 1421579.1),(38 1334842.1),(39 1556883.3),(40 1507423),(41 1453319.8),(42 1547591.8),(43 1457463),(44 1433947.5),(45 1493085.5),(46 1488662.6),(47 1514840.4),(48 1495805.5),(49 1541166.1),(50 1584237),(51 1506073),(52 1652751.4),(53 1753108.6),(54 1657923.8),(55 1717280.6),(56 1726235),(57 1588512.1),(58 1624259.5),(59 1655094.5),(60 1623064.5),(61 1664011.9),(62 1611485.5),(63 1550578.5),(64 1541713.6),(65 1481119),(66 1435151.5),(67 1404171.4),(68 1403123.8),(69 1463244.6),(70 1412455.5),(71 1370483.6),(72 1389897.5),(73 1365559.1),(74 1362164.1),(75 1387096),(76 1341456.5),(77 1341220),(78 1452796.3),(79 1459244.6),
(1 950773.56),(2 1361654.8),(3 870728.06),(4 1324103.3),(5 1246404.1),(6 1045857.7),(7 1479628.5),(8 1261121),(9 1207823.9),(10 1411655.5),(11 1144826.5),(12 1300979.1),(13 1448315.1),(14 1272791.8),(15 1534594.3),(16 1572554.6),(17 1307772.5),(18 1443859.6),(19 1407226.9),(20 1245016.5),(21 1405607.5),(22 1349869.3),(23 1240504.5),(24 1382118.1),(25 1305543),(26 1253900.6),(27 1408151),(28 1328730),(29 1265308.1),(30 1384098.1),(31 1302062.5),(32 1236287.1),(33 1332471.6),(34 1269071.6),(35 1242076.5),(36 1378374.8),(37 1236603),(38 1098843.5),(39 1298178.3),(40 1337884.8),(41 1248965.4),(42 1265475.9),(43 1272072.1),(44 1300856.1),(45 1316783.6),(46 1313811),(47 1284031.8),(48 1262635.9),(49 1362713.3),(50 1282298),(51 1131948.1),(52 1374860.5),(53 1415962.8),(54 1222761.1),(55 1386572.9),(56 1392827.9),(57 1202389.6),(58 1336121.1),(59 1364608.9),(60 1242233.6),(61 1305565),(62 1289482.6),(63 1249482.8),(64 1286018.4),(65 1225055.6),(66 1159932.6),(67 1159588.4),(68 1176427.3),(69 1189261.8),(70 1160186.4),(71 1128714.6),(72 1138183.5),(73 1141947.5),(74 1115805.6),(75 1099019.4),(76 1107716.1),(77 1100244.9),(78 1110803.8),(79 1151365.8),
(1 905170.25),(2 1245694.1),(3 817869.6),(4 1304669.5),(5 1123560.6),(6 878990.9),(7 1302230.4),(8 1210060.6),(9 1220239.1),(10 1298317.8),(11 1164049.4),(12 1274237.8),(13 1238907.6),(14 1298968.1),(15 1547093),(16 1490770.8),(17 1358244),(18 1329705.6),(19 1281480.9),(20 1276567.9),(21 1318343.1),(22 1294808.6),(23 1236383.6),(24 1259569.4),(25 1231293.8),(26 1187087.5),(27 1274744.8),(28 1261826.8),(29 1202015.5),(30 1243842.5),(31 1204157.9),(32 1117254.6),(33 1219147.5),(34 1242162.1),(35 1155032.8),(36 1242045.1),(37 1108285),(38 952986.5),(39 1243570.8),(40 1248001),(41 1046783),(42 1172592.5),(43 1137864.5),(44 1026564.7),(45 1168369.9),(46 1182575.5),(47 1070053.1),(48 1119193.6),(49 1226911.6),(50 1059010.1),(51 986243.1),(52 1260617.8),(53 1233250.6),(54 1081569.9),(55 1245894.8),(56 1185689.4),(57 1054272.9),(58 1184525.3),(59 1171336.9),(60 1101717.3),(61 1152606.6),(62 1153307),(63 1166218.9),(64 1182597.4),(65 1142426),(66 1098992.6),(67 1099313.8),(68 1085896.8),(69 1080801.5),(70 1129571),(71 1091074.3),(72 1058205.8),(73 1090784.5),(74 1052508.9),(75 1047874.9),(76 1080157),(77 1023081.25),(78 1062270.9),(79 1127110.8),
(1 689463.1),(2 1052242.9),(3 716513.6),(4 935845),(5 915348.9),(6 735083.06),(7 1038177.7),(8 1148792.5),(9 1053158),(10 1115580.1),(11 1179713.4),(12 1058886.6),(13 1062078.8),(14 1247432.3),(15 1214473.8),(16 1189202),(17 1201654),(18 1064958),(19 1116931.8),(20 1203478),(21 1099510.3),(22 1136627.5),(23 1157382.1),(24 1079990.9),(25 1144503.3),(26 1078092.8),(27 1057998.8),(28 1158528),(29 1059918.5),(30 1067153.4),(31 1109817.8),(32 984223.3),(33 1030634.06),(34 1115561.8),(35 1011387),(36 1075363.9),(37 1027415),(38 845483.44),(39 1082627.8),(40 1129366.3),(41 906505.1),(42 1033177.5),(43 1030207.6),(44 910314.4),(45 1056541.3),(46 1022161.7),(47 875402.06),(48 1022756.44),(49 1101107.3),(50 900940),(51 921026.5),(52 1111142.9),(53 1012922.75),(54 974174.75),(55 1048432.06),(56 988189.9),(57 980850.7),(58 1025752.8),(59 1013252.4),(60 1021117.9),(61 1034934.75),(62 1029305.44),(63 1062335.6),(64 1059369),(65 1029289.06),(66 1034954.3),(67 1050848.1),(68 995535.6),(69 993368.7),(70 1038238.7),(71 1015807),(72 985017.75),(73 986063.4),(74 986109.6),(75 990751.3),(76 977379),(77 970901.9),(78 988116.8),(79 1011890.06),
(1 690139.3),(2 953090.9),(3 636415.1),(4 920908.4),(5 838584.94),(6 692829.1),(7 1052449.5),(8 1109473.5),(9 1011341.9),(10 1150681.6),(11 1199261),(12 1118447.4),(13 1167513.9),(14 1308155.4),(15 1313039.8),(16 1272605.1),(17 1283651.3),(18 1204147.9),(19 1176117.6),(20 1254851.4),(21 1179594.6),(22 1175777.5),(23 1220300.4),(24 1136075.8),(25 1161129.4),(26 1196786.3),(27 1143079.1),(28 1254779.4),(29 1194863.8),(30 1115845.8),(31 1197261.5),(32 1086946.3),(33 1110327.3),(34 1207952.8),(35 1067315.4),(36 1122333.9),(37 1111579),(38 921259.25),(39 1173239.4),(40 1187938.1),(41 971891.9),(42 1150213.9),(43 1083950.1),(44 1019811.5),(45 1195857.8),(46 1096991.9),(47 1043728.4),(48 1206811.8),(49 1183850.1),(50 1088585.3),(51 1145153.8),(52 1182480.6),(53 1197076.8),(54 1222873),(55 1216985.8),(56 1209090.4),(57 1204009.1),(58 1191836.4),(59 1219134.4),(60 1245471.1),(61 1197612.9),(62 1192814.9),(63 1243053.4),(64 1224012.6),(65 1222416.9),(66 1229110.9),(67 1216228),(68 1224776.4),(69 1232747),(70 1219615.6),(71 1228688.4),(72 1220734.1),(73 1181806.6),(74 1170372.4),(75 1160848.6),(76 1148589.6),(77 1163055),(78 1168137),(79 1171384.3),
(1 684221.56),(2 898787),(3 590488.94),(4 868022.4),(5 832664.2),(6 679181.56),(7 973604.06),(8 1063068.5),(9 964566.4),(10 1105623.5),(11 1115238),(12 1065173.8),(13 1127390.6),(14 1205894.3),(15 1235641.5),(16 1215140),(17 1192702.6),(18 1158456.1),(19 1183345.6),(20 1206147.9),(21 1165543.6),(22 1156499.8),(23 1139363.4),(24 1122624.8),(25 1114837.5),(26 1112220.4),(27 1109370),(28 1151420),(29 1137575),(30 1092543),(31 1117815.1),(32 1090775.3),(33 1096158),(34 1136256),(35 1073676.1),(36 1053402.4),(37 1044393.6),(38 964930.7),(39 1087648.5),(40 1130413.1),(41 998097.44),(42 1078395.9),(43 1078091.3),(44 1058021.8),(45 1193065.9),(46 1141346),(47 1152738),(48 1277196.6),(49 1246758.1),(50 1268279.1),(51 1286767.5),(52 1260947.5),(53 1379835.8),(54 1370350),(55 1294871.1),(56 1362841.8),(57 1366485.6),(58 1279860.8),(59 1336293.9),(60 1378906.1),(61 1314883.5),(62 1374756.9),(63 1392778.5),(64 1362358.8),(65 1417892.4),(66 1422081.1),(67 1408445.4),(68 1397090.3),(69 1386696.5),(70 1426291.3),(71 1399781),(72 1367314.3),(73 1352564.4),(74 1342111.1),(75 1323425.8),(76 1308706.9),(77 1302406.4),(78 1285600.4),(79 1282814.3),
