1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1305624),(2 4778769.5),(3 10103526),(4 16857928),(5 24841968),(6 33763364),(7 43747256),(8 54369580),(9 65167660),(10 75995990),(11 86559970),(12 96953896),(13 106595330),(14 115260696),(15 122785816),(16 129500420),(17 134763380),(18 138972060),(19 142114990),(20 144501460),(21 146183260),(22 147275660),(23 148049220),(24 148418180),(25 148444910),(26 148136460),(27 147791020),(28 147164050),(29 146703090),(30 146353940),(31 145628740),(32 145303860),(33 144992340),(34 144874220),(35 144103020),(36 142968560),(37 141870930),(38 141417780),(39 140597500),(40 140022050),(41 139517580),(42 139164500),(43 138601980),(44 138053440),(45 137654610),(46 136954580),(47 135866770),(48 133980990),(49 130514270),(50 126426880),(51 122455550),(52 118688260),(53 114909500),(54 111250500),(55 107439770),(56 102583040),(57 97460510),(58 94192570),(59 90758210),(60 88400930),(61 87266950),(62 87300030),(63 88740600),(64 91932230),(65 96536856),(66 102584320),(67 109951400),(68 118624260),(69 128491370),(70 138832420),(71 150145810),(72 161786540),(73 173972370),(74 186784020),(75 199889200),(76 213398860),(77 226516880),(78 238965040),(79 249725010),
(1 788137.56),(2 2727005),(3 4892413),(4 6507634),(5 7259482.5),(6 7364999.5),(7 7334407),(8 7536543.5),(9 8064718.5),(10 8819837),(11 9623162),(12 10342365),(13 10910730),(14 11347991),(15 11687171),(16 11963935),(17 12202561),(18 12384723),(19 12484707),(20 12510954),(21 12482410),(22 12415936),(23 12353088),(24 12308356),(25 12292725),(26 12318488),(27 12396362),(28 12511859),(29 12653674),(30 12795602),(31 12923715),(32 12999243),(33 13026019),(34 12976941),(35 12874336),(36 12781667),(37 12569514),(38 12206926),(39 11766645),(40 11354218),(41 11080648),(42 10927974),(43 10840205),(44 10702425),(45 10441016),(46 10077798),(47 9707954),(48 9456330),(49 9502733),(50 9841514),(51 10290312),(52 10555530),(53 10543167),(54 10442859),(55 10544036),(56 11109163),(57 12066785),(58 12977080),(59 13483293),(60 13396235),(61 12855473),(62 12301226),(63 12171249),(64 12606509),(65 13367254),(66 14017731),(67 14166638),(68 13739731),(69 12986735),(70 12284530),(71 11871196),(72 11733529),(73 11720540),(74 11645995),(75 11386279),(76 10983104),(77 10524018),(78 10059664),(79 9685720),
(1 787130.2),(2 2673183.3),(3 4659108),(4 5974213.5),(5 6403578.5),(6 6268868),(7 6163183.5),(8 6479216),(9 7223077.5),(10 8146234.5),(11 8923465),(12 9413413),(13 9640509),(14 9765153),(15 9939430),(16 10202964),(17 10543209),(18 10893783),(19 11148101),(20 11256321),(21 11249765),(22 11192683),(23 11163915),(24 11239071),(25 11407268),(26 11635148),(27 11863404),(28 12065819),(29 12177541),(30 12200488),(31 12105901),(32 11883781),(33 11554540),(34 11163631),(35 10743219),(36 10380332),(37 10151701),(38 9997794),(39 9844488),(40 9711511),(41 9646221),(42 9681322),(43 9760257),(44 9752927),(45 9565636),(46 9190311),(47 8752443),(48 8425660),(49 8381629.5),(50 8654023),(51 9075577),(52 9513055),(53 9825130),(54 10034446),(55 10297138),(56 10843915),(57 11674863),(58 12460375),(59 12877217),(60 12777035),(61 12303107),(62 11829976),(63 11739832),(64 12189889),(65 12918933),(66 13429297),(67 13357865),(68 12698637),(69 11775663),(70 11054988),(71 10803981),(72 10963593),(73 11208203),(74 11250107),(75 10973983),(76 10507589),(77 9998873),(78 9615872),(79 9452365),
(1 682980.8),(2 2283199.3),(3 3903877.8),(4 4899406.5),(5 5179458.5),(6 5098707),(7 5085873.5),(8 5431059),(9 6166601.5),(10 7080417.5),(11 7857744),(12 8305885.5),(13 8440018),(14 8407300),(15 8416391),(16 8549467),(17 8829296),(18 9170332),(19 9425143),(20 9517000),(21 9461821),(22 9315128),(23 9184472),(24 9150552),(25 9244173),(26 9443661),(27 9668319),(28 9856677),(29 9921712),(30 9869992),(31 9696397),(32 9418870),(33 9101190),(34 8816237),(35 8584984),(36 8476613),(37 8557480),(38 8772136),(39 8962182),(40 9082904),(41 9177294),(42 9308111),(43 9476687),(44 9553891),(45 9458711),(46 9148495),(47 8698130),(48 8309467.5),(49 8154615.5),(50 8450568),(51 8982915),(52 9545896),(53 9845440),(54 9866136),(55 9798218),(56 9928283),(57 10431220),(58 11122476),(59 11731036),(60 11939735),(61 11706676),(62 11300716),(63 11108042),(64 11329236),(65 11784371),(66 12068305),(67 11878518),(68 11256847),(69 10522840),(70 10051236),(71 9977839),(72 10220981),(73 10488923),(74 10533592),(75 10293039),(76 9857055),(77 9374423),(78 9003775),(79 8821368),
(1 605005.1),(2 1958852.4),(3 3221154.3),(4 3906785),(5 4079718.5),(6 4112609),(7 4315977.5),(8 4813601.5),(9 5558091.5),(10 6318820),(11 6915172.5),(12 7288191.5),(13 7464372),(14 7557704.5),(15 7680874),(16 7866431.5),(17 8110874),(18 8387828),(19 8616934),(20 8750963),(21 8784635),(22 8734764),(23 8643571),(24 8574366),(25 8571654),(26 8614326),(27 8666908),(28 8672157),(29 8586618),(30 8422636),(31 8208328.5),(32 7974302),(33 7773579),(34 7658620),(35 7660560.5),(36 7792964),(37 8034986),(38 8405120),(39 8749144),(40 8927135),(41 8928892),(42 8874997),(43 8842385),(44 8809519),(45 8714447),(46 8518030),(47 8247881),(48 8040051),(49 8052537.5),(50 8322158),(51 8720346),(52 9061203),(53 9289076),(54 9336991),(55 9264967),(56 9187660),(57 9239592),(58 9492470),(59 9863284),(60 10132515),(61 10158501),(62 10001974),(63 9893388),(64 10013328),(65 10279953),(66 10409998),(67 10181847),(68 9687299),(69 9194294),(70 9002351),(71 9153494),(72 9463275),(73 9654462),(74 9539306),(75 9183768),(76 8742697),(77 8363037.5),(78 8109468),(79 7988091.5),
(1 519953.2),(2 1623519.3),(3 2544553.3),(4 2965133),(5 3070932.5),(6 3193964.3),(7 3497177.8),(8 4014975.8),(9 4697127),(10 5359182),(11 5820608),(12 6049088.5),(13 6146163),(14 6270493.5),(15 6473871),(16 6727596.5),(17 6971230),(18 7164525.5),(19 7283600.5),(20 7349437.5),(21 7383177),(22 7399616.5),(23 7404045),(24 7410552.5),(25 7418502),(26 7429252.5),(27 7423291.5),(28 7393235.5),(29 7348118.5),(30 7310271),(31 7298299.5),(32 7318550.5),(33 7383634),(34 7502788.5),(35 7655329),(36 7855606.5),(37 8173090),(38 8513967),(39 8761620),(40 8876337),(41 8874194),(42 8833924),(43 8818751),(44 8830732),(45 8842758),(46 8832548),(47 8790758),(48 8787381),(49 8934616),(50 9266039),(51 9573403),(52 9685678),(53 9563886),(54 9376275),(55 9237422),(56 9167205),(57 9211771),(58 9385363),(59 9631290),(60 9803522),(61 9744575),(62 9511675),(63 9373396),(64 9509963),(65 9801313),(66 9962999),(67 9770529),(68 9310015),(69 8871861),(70 8692017),(71 8824923),(72 9088987),(73 9250861),(74 9151586),(75 8784996),(76 8304896),(77 7883337.5),(78 7634605),(79 7546390.5),
(1 458222.22),(2 1395616),(3 2143490),(4 2520827),(5 2783902.8),(6 3163048.5),(7 3650725.8),(8 4143291.8),(9 4675424),(10 5271099),(11 5836016.5),(12 6241227),(13 6468466),(14 6606427.5),(15 6750799.5),(16 6907614.5),(17 7053410.5),(18 7171707),(19 7253495.5),(20 7292296.5),(21 7302852.5),(22 7302614.5),(23 7305001.5),(24 7317608.5),(25 7338674),(26 7362930),(27 7395627.5),(28 7430626),(29 7468418),(30 7532408),(31 7618111.5),(32 7720826),(33 7839952.5),(34 7954331.5),(35 8100867.5),(36 8215354.5),(37 8308139),(38 8500083),(39 8711925),(40 8837616),(41 8815647),(42 8730328),(43 8668252),(44 8646540),(45 8658396),(46 8684157),(47 8704410),(48 8701597),(49 8788957),(50 8935888),(51 9077809),(52 9143676),(53 9194203),(54 9217840),(55 9207486),(56 9160558),(57 9094412),(58 9151732),(59 9361203),(60 9537018),(61 9505902),(62 9225136),(63 8907008),(64 8843885),(65 9018183),(66 9173455),(67 9073651),(68 8754927),(69 8403391),(70 8239477),(71 8289568.5),(72 8431131),(73 8493903),(74 8431470),(75 8265742),(76 8047392),(77 7819697.5),(78 7660276.5),(79 7607801),
(1 436655.78),(2 1272811.9),(3 1835854.6),(4 2050036.4),(5 2264691.8),(6 2643190.8),(7 3079484.5),(8 3444350.8),(9 3785479.8),(10 4178696),(11 4610723.5),(12 4995709.5),(13 5282382),(14 5473350),(15 5613107),(16 5725167.5),(17 5808830.5),(18 5868949),(19 5940779.5),(20 6018265.5),(21 6107691.5),(22 6190428.5),(23 6255630.5),(24 6331633.5),(25 6414327.5),(26 6512100.5),(27 6610057),(28 6698225.5),(29 6780019.5),(30 6833518.5),(31 6853340.5),(32 6857039),(33 6878686),(34 6924389),(35 7008522),(36 7163125),(37 7320154.5),(38 7410160),(39 7503195),(40 7620013.5),(41 7701685),(42 7668204.5),(43 7522955.5),(44 7346608),(45 7229410),(46 7198187),(47 7161438),(48 7086896),(49 7140970),(50 7385101.5),(51 7645076.5),(52 7690875.5),(53 7608415.5),(54 7641991),(55 7847094.5),(56 8029033),(57 8049451),(58 7997369),(59 8067445),(60 8262283),(61 8403975),(62 8359053.5),(63 8205404),(64 8134104.5),(65 8165804.5),(66 8179790.5),(67 8059532.5),(68 7852857.5),(69 7668692.5),(70 7570026),(71 7509108.5),(72 7427669),(73 7308098),(74 7204993),(75 7127810.5),(76 7050820.5),(77 6952528),(78 6861293),(79 6835388),
(1 440606.25),(2 1253878.8),(3 1752394.3),(4 1930882.1),(5 2173939.8),(6 2585409),(7 2970673.8),(8 3269982),(9 3609294.5),(10 4021389),(11 4409034),(12 4693191),(13 4898664),(14 5082686),(15 5268941.5),(16 5442501.5),(17 5567761),(18 5634914),(19 5663163.5),(20 5658227.5),(21 5648115.5),(22 5625477),(23 5601086.5),(24 5588910.5),(25 5592796),(26 5617396.5),(27 5660280.5),(28 5707855.5),(29 5758755),(30 5773411),(31 5749155),(32 5700866),(33 5663870),(34 5677836.5),(35 5748568.5),(36 5840856),(37 5987176.5),(38 6132516),(39 6175548),(40 6142988.5),(41 6112662),(42 6083639.5),(43 6004959),(44 5891528.5),(45 5832746.5),(46 5887105.5),(47 5953692.5),(48 5938369),(49 5950473.5),(50 6067114.5),(51 6170336),(52 6154361),(53 6066493.5),(54 6037664.5),(55 6120732),(56 6191704),(57 6166954),(58 6096687.5),(59 6097769),(60 6214449),(61 6325386),(62 6303906.5),(63 6186842.5),(64 6123527),(65 6122335.5),(66 6055265),(67 5836479.5),(68 5553796),(69 5328600),(70 5231672),(71 5208303),(72 5184462),(73 5158944.5),(74 5174409.5),(75 5231818.5),(76 5272270),(77 5261832.5),(78 5249050),(79 5298754.5),
(1 470996.6),(2 1300476.5),(3 1736851.5),(4 1832493.6),(5 2041471),(6 2447661.8),(7 2784652),(8 3003735.5),(9 3326381),(10 3785985.5),(11 4206741),(12 4439931),(13 4530715.5),(14 4611868.5),(15 4762512.5),(16 4956753),(17 5142154),(18 5276028),(19 5350236),(20 5362973.5),(21 5357260.5),(22 5327801),(23 5279628),(24 5213389.5),(25 5133217),(26 5051216.5),(27 4969851),(28 4886417.5),(29 4814045.5),(30 4747808.5),(31 4691935.5),(32 4661115),(33 4669091.5),(34 4715819.5),(35 4771205),(36 4837910),(37 4884316),(38 4905114.5),(39 4918423),(40 4942215.5),(41 4985079.5),(42 4970309.5),(43 4915493),(44 4893136.5),(45 4970205.5),(46 5131864.5),(47 5246573.5),(48 5234562),(49 5234323.5),(50 5395323),(51 5519758),(52 5444465),(53 5258663),(54 5205878.5),(55 5285080),(56 5319610),(57 5264700),(58 5222171),(59 5289638),(60 5428498),(61 5474418.5),(62 5326502),(63 5124769),(64 5073111.5),(65 5134132.5),(66 5136007.5),(67 4981093.5),(68 4755471.5),(69 4554721),(70 4448137),(71 4425507.5),(72 4443991.5),(73 4484381),(74 4540527),(75 4570239.5),(76 4530043.5),(77 4440896),(78 4379109.5),(79 4396106.5),
(1 428336.94),(2 1160334.8),(3 1508947.6),(4 1577114.5),(5 1803394.6),(6 2207258.3),(7 2516362.3),(8 2724644.3),(9 3036334),(10 3415258.5),(11 3683511.8),(12 3801287.8),(13 3840262.5),(14 3883994.8),(15 3970091.8),(16 4094441.5),(17 4264067.5),(18 4433166.5),(19 4560397),(20 4625680),(21 4654260),(22 4646885.5),(23 4606257.5),(24 4531450.5),(25 4427889),(26 4321377),(27 4219267),(28 4137669.5),(29 4074963.5),(30 4046902.5),(31 4046886.5),(32 4050845.8),(33 4055292.5),(34 4076295.8),(35 4099828.3),(36 4112906.8),(37 4191195.3),(38 4268014.5),(39 4238075.5),(40 4185718),(41 4254601.5),(42 4388656.5),(43 4411603.5),(44 4364870.5),(45 4386065.5),(46 4512107),(47 4585490.5),(48 4495604),(49 4382087),(50 4446091),(51 4591493),(52 4582654.5),(53 4416466),(54 4277096.5),(55 4294601.5),(56 4300903),(57 4254726),(58 4204017.5),(59 4203894.5),(60 4291350.5),(61 4366367.5),(62 4283905),(63 4102894.3),(64 4053656.3),(65 4139285.3),(66 4193592.8),(67 4105104.8),(68 3936565.5),(69 3787788),(70 3704148.8),(71 3676179),(72 3684687.5),(73 3757422.8),(74 3886618.8),(75 4000451),(76 4023476),(77 3985075),(78 3993748),(79 4097485),
(1 426462.16),(2 1117251.5),(3 1389366.9),(4 1427694),(5 1696612.3),(6 2161034.8),(7 2452970.3),(8 2599190),(9 2891638),(10 3253596),(11 3446588.3),(12 3474881),(13 3493113.8),(14 3541841.3),(15 3558273.3),(16 3541583.8),(17 3563748),(18 3621947),(19 3670703.8),(20 3682943.8),(21 3681471.8),(22 3687586.8),(23 3680834.5),(24 3646140.3),(25 3580343.3),(26 3506022.5),(27 3442387.8),(28 3384372.3),(29 3335001.5),(30 3297056),(31 3288367.3),(32 3302157),(33 3321966.8),(34 3355430.3),(35 3415507.3),(36 3456802.3),(37 3505990.5),(38 3607980.8),(39 3666312.3),(40 3626069),(41 3608140.3),(42 3687561.3),(43 3726796.8),(44 3666732.8),(45 3600679),(46 3663756),(47 3750714.5),(48 3707587),(49 3606207),(50 3596444.5),(51 3669830.8),(52 3603601.8),(53 3459411.8),(54 3364520.3),(55 3356051),(56 3373450),(57 3389602.8),(58 3466065.3),(59 3569534.3),(60 3636686.5),(61 3668130.5),(62 3645735.5),(63 3582857.8),(64 3583953.3),(65 3620716.3),(66 3587545),(67 3476718.3),(68 3381952.8),(69 3340990.3),(70 3337914.5),(71 3388928.5),(72 3455396.3),(73 3558628.3),(74 3698298.5),(75 3807452.8),(76 3869478.8),(77 3879364.5),(78 3889297),(79 3899812.5),
(1 396937.94),(2 1005817.3),(3 1205966.4),(4 1237483.3),(5 1515777.9),(6 1972360.6),(7 2248521),(8 2323574),(9 2500881),(10 2754247.5),(11 2884697.5),(12 2905809),(13 2967025.3),(14 3083551),(15 3128967.8),(16 3077618.5),(17 3052527.3),(18 3109021.8),(19 3189859.3),(20 3213166.8),(21 3204815.8),(22 3204109.5),(23 3229950.8),(24 3259355),(25 3259673.8),(26 3232314.8),(27 3198403),(28 3183192.3),(29 3201403.8),(30 3236297.3),(31 3273729.3),(32 3296460),(33 3292145.8),(34 3282690.5),(35 3293236),(36 3292302.8),(37 3287636.3),(38 3332175),(39 3347852.5),(40 3301202.3),(41 3232699),(42 3199053.5),(43 3154546.3),(44 3075195),(45 3046036.8),(46 3119503),(47 3176260.5),(48 3088698.5),(49 2950937.8),(50 2880047),(51 2857128),(52 2746976.8),(53 2629323.8),(54 2605760.3),(55 2658498),(56 2715167),(57 2740683),(58 2803851),(59 2924303.8),(60 3025280),(61 3045285.3),(62 3011853.5),(63 2963182.5),(64 2972402.3),(65 2985379.8),(66 2918337),(67 2804174.3),(68 2747777.5),(69 2764664.3),(70 2835761.5),(71 2927082.5),(72 3004691.5),(73 3072832.8),(74 3158026.3),(75 3218026.8),(76 3248119.3),(77 3271535.3),(78 3325956.5),(79 3401074.5),
(1 334140.3),(2 826094.5),(3 987124.6),(4 1042058.44),(5 1289019.3),(6 1653093.3),(7 1885703.6),(8 1997512.5),(9 2184014),(10 2387393),(11 2484429.3),(12 2530447.8),(13 2601718.8),(14 2664819.3),(15 2673445.5),(16 2637327),(17 2630917.3),(18 2669570),(19 2707577.3),(20 2699785.3),(21 2673473.8),(22 2677088.3),(23 2735537.3),(24 2822106),(25 2879738),(26 2889002),(27 2864231.3),(28 2845628.3),(29 2865312.8),(30 2923057),(31 2991080.3),(32 3040384.5),(33 3042577),(34 3009267.3),(35 2981373.3),(36 2974461),(37 2978877.3),(38 3022350.8),(39 3060481),(40 3025398.3),(41 2947939.8),(42 2889714.5),(43 2854303.5),(44 2795268.8),(45 2732231.5),(46 2727248.3),(47 2737412.3),(48 2648286.3),(49 2536221.5),(50 2489087),(51 2486491.5),(52 2391827.8),(53 2321562),(54 2351492.8),(55 2399279),(56 2442915.8),(57 2473444.8),(58 2499134.8),(59 2562890),(60 2641823),(61 2693070.8),(62 2707329.8),(63 2695475),(64 2701547.3),(65 2696383),(66 2637339),(67 2567800),(68 2543310.8),(69 2550877.5),(70 2568966),(71 2605376.8),(72 2633283.8),(73 2680241.8),(74 2758169),(75 2819691.8),(76 2852123),(77 2866252.8),(78 2905213),(79 2974465.8),
(1 308698.38),(2 753049.6),(3 924699),(4 1029850.9),(5 1274603.9),(6 1591619.4),(7 1797908.1),(8 1900339.3),(9 2089385.4),(10 2290418.5),(11 2366889.8),(12 2378069.5),(13 2403094.8),(14 2416022.5),(15 2374600.5),(16 2314154.8),(17 2323142.8),(18 2383629.3),(19 2415493.8),(20 2382965.5),(21 2341958),(22 2351899),(23 2421844.5),(24 2524524),(25 2604344.3),(26 2649282.8),(27 2675675.8),(28 2704410.3),(29 2754480),(30 2809759.8),(31 2853306.8),(32 2878800.8),(33 2873398.5),(34 2846333.3),(35 2836488.3),(36 2830928.3),(37 2800801),(38 2782715.5),(39 2801613.8),(40 2773309.3),(41 2695054),(42 2637332),(43 2618388.3),(44 2572687.3),(45 2481375.5),(46 2428996.5),(47 2432375),(48 2391701.8),(49 2328967.8),(50 2315896.5),(51 2311487),(52 2253640.5),(53 2238104.3),(54 2308262),(55 2350396),(56 2336949),(57 2304750.8),(58 2305057.5),(59 2363132),(60 2425123.5),(61 2457883.3),(62 2438976.3),(63 2377449.5),(64 2337979.3),(65 2309425),(66 2253249.5),(67 2187596.8),(68 2151753.8),(69 2132093.5),(70 2131970.3),(71 2161833.8),(72 2189140.8),(73 2223583.3),(74 2284824.5),(75 2320859.5),(76 2338147.3),(77 2360188),(78 2395252.5),(79 2435653.8),
(1 270115.88),(2 638015.3),(3 784761.5),(4 900981.5),(5 1082039.6),(6 1286395.6),(7 1437830.9),(8 1515144.9),(9 1644997.5),(10 1797421.5),(11 1874138.3),(12 1906661),(13 1945409.8),(14 1982574.3),(15 1987551.1),(16 1967115.5),(17 1979650.9),(18 2036990.9),(19 2087255.9),(20 2088768.8),(21 2076414.6),(22 2104174.5),(23 2179124.8),(24 2270465.8),(25 2333037.8),(26 2368255.8),(27 2395228.8),(28 2422918),(29 2455537.5),(30 2474746.8),(31 2472458),(32 2469276.3),(33 2473720.8),(34 2485337.5),(35 2497332.5),(36 2515346),(37 2527727.5),(38 2456959.3),(39 2393345.8),(40 2351682),(41 2279375.8),(42 2202125.3),(43 2174466.8),(44 2162058.8),(45 2114955.5),(46 2088883.5),(47 2115747.5),(48 2123832.3),(49 2094684.5),(50 2102700.5),(51 2097167.8),(52 2048325),(53 2050311.5),(54 2120737),(55 2150317.8),(56 2133493.3),(57 2143193.3),(58 2149288.8),(59 2188796.8),(60 2239616.3),(61 2231221.8),(62 2168590.5),(63 2085502.3),(64 2041361.4),(65 2033575.5),(66 2025631.6),(67 2014728.9),(68 1985724.1),(69 1917383.5),(70 1880288),(71 1914198.8),(72 1955473.8),(73 1976969.6),(74 1986223.3),(75 1978266),(76 1965167.6),(77 1977021.8),(78 2007189.9),(79 2034150.3),
(1 262735.5),(2 591058.3),(3 728058.4),(4 878442.3),(5 1064650.6),(6 1265749.1),(7 1429228),(8 1514391.6),(9 1633955.4),(10 1763797.4),(11 1828805.4),(12 1860850.3),(13 1882018.3),(14 1901077.1),(15 1909626.3),(16 1892325.8),(17 1877392.4),(18 1880720.3),(19 1882732),(20 1870882.6),(21 1862973.8),(22 1899809),(23 1981680),(24 2083997.5),(25 2165157.3),(26 2208744.5),(27 2230998.5),(28 2249610),(29 2283563.5),(30 2336362.3),(31 2401165),(32 2449366.3),(33 2477158.8),(34 2473147.5),(35 2452459),(36 2397162.5),(37 2324668.3),(38 2267193),(39 2214923.8),(40 2176482.3),(41 2120801),(42 2055840),(43 1989253.8),(44 1938071.4),(45 1885243),(46 1866748.8),(47 1921928),(48 1995864.6),(49 2041237.8),(50 2109824),(51 2155288),(52 2129050.3),(53 2142901.3),(54 2186666),(55 2170371.8),(56 2124103.5),(57 2132591.5),(58 2189920.3),(59 2225864.8),(60 2222561.5),(61 2180627.5),(62 2087430.3),(63 1974005.4),(64 1933049.5),(65 1931317.4),(66 1904289.1),(67 1855818.3),(68 1815010.3),(69 1762260.6),(70 1742005.4),(71 1785408.3),(72 1795200),(73 1791479.3),(74 1814025.8),(75 1835291.6),(76 1846065),(77 1868181.4),(78 1903899.6),(79 1925954.5),
(1 259841.36),(2 571409.8),(3 714444.56),(4 876576),(5 1036242.3),(6 1212802.1),(7 1362940),(8 1381464.5),(9 1420581.9),(10 1519751.1),(11 1590699.5),(12 1630498.5),(13 1653335.9),(14 1685138.5),(15 1708980.5),(16 1708680.9),(17 1716911.3),(18 1756142.6),(19 1794872.5),(20 1797808.8),(21 1778519.3),(22 1786962.6),(23 1841425.3),(24 1920531.3),(25 1985793.4),(26 2019325.4),(27 2037621.5),(28 2052883.3),(29 2082451.3),(30 2126378.5),(31 2170959.8),(32 2199859.5),(33 2212429),(34 2201068.8),(35 2147944),(36 2098972.3),(37 2082922.1),(38 2018180.8),(39 1977930),(40 1989705.4),(41 1967934.6),(42 1918510),(43 1883857.1),(44 1861018.1),(45 1822249.4),(46 1810693.8),(47 1855852.3),(48 1930518.8),(49 1969479.9),(50 2029118.9),(51 2062243.8),(52 2052484.3),(53 2063946),(54 2108383.3),(55 2103007.3),(56 2065690.3),(57 2075923.5),(58 2092858),(59 2089025.1),(60 2062170),(61 1990409.8),(62 1884352.5),(63 1787605),(64 1765445.1),(65 1763600),(66 1758724.8),(67 1753879.9),(68 1762854.3),(69 1723098),(70 1679399.1),(71 1680681.8),(72 1652824.9),(73 1608613.5),(74 1610557.4),(75 1620968.1),(76 1633940.8),(77 1637501.5),(78 1637210.9),(79 1642407.9),
