1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 189006.17),(2 694817.7),(3 1520395),(4 2622149.3),(5 3983760.3),(6 5554991.5),(7 7326978),(8 9216242),(9 11269429),(10 13534772),(11 16048541),(12 18717142),(13 21503390),(14 24370222),(15 27276902),(16 30294722),(17 33365882),(18 36429376),(19 39412228),(20 42220604),(21 44792144),(22 47208892),(23 49634548),(24 51956640),(25 54160876),(26 56306080),(27 58295890),(28 60074496),(29 61752940),(30 63264068),(31 64539170),(32 65637804),(33 66668308),(34 67483010),(35 68253064),(36 68964560),(37 69707150),(38 70413030),(39 71193680),(40 71942280),(41 72704360),(42 73485020),(43 74441220),(44 75504696),(45 76753710),(46 77946890),(47 79435260),(48 80811930),(49 82237900),(50 83615080),(51 85236104),(52 86908744),(53 88696024),(54 90558020),(55 92444390),(56 94344856),(57 96422950),(58 98695190),(59 101163480),(60 103765250),(61 106535400),(62 109296170),(63 112612856),(64 115893450),(65 119238200),(66 122484260),(67 125988100),(68 129469784),(69 133155350),(70 136947090),(71 140960590),(72 145124800),(73 149238820),(74 153453550),(75 157812080),(76 162124200),(77 166411660),(78 170856320),(79 175222190),
(1 57.57626),(2 63.53951),(3 66.01815),(4 69.796074),(5 71.551575),(6 74.28217),(7 75.758736),(8 76.66067),(9 78.49558),(10 78.85898),(11 80.02263),(12 81.175385),(13 82.65437),(14 82.8534),(15 82.833984),(16 84.22536),(17 84.173416),(18 85.313896),(19 85.473015),(20 86.207756),(21 87.89034),(22 88.160515),(23 87.48975),(24 87.26865),(25 87.98407),(26 87.503426),(27 85.925415),(28 86.08805),(29 86.709366),(30 85.399124),(31 85.84855),(32 84.974464),(33 85.90017),(34 85.269135),(35 84.74192),(36 86.16346),(37 85.46161),(38 85.297386),(39 84.62325),(40 84.587),(41 83.239494),(42 82.84868),(43 82.110825),(44 81.94831),(45 81.77366),(46 81.06731),(47 81.1373),(48 82.813385),(49 82.92272),(50 83.12363),(51 82.89528),(52 82.59899),(53 82.34697),(54 82.62286),(55 82.88524),(56 82.46832),(57 83.20187),(58 83.83956),(59 83.27408),(60 84.01809),(61 84.84671),(62 84.95782),(63 84.55972),(64 84.41942),(65 84.583984),(66 84.90885),(67 85.55106),(68 85.81727),(69 86.4402),(70 86.703476),(71 87.02433),(72 87.92376),(73 88.38601),(74 87.89262),(75 89.4116),(76 90.179),(77 90.40058),(78 90.80097),(79 90.47746),
(1 57.626698),(2 63.48471),(3 66.557205),(4 69.02675),(5 71.19535),(6 73.71824),(7 76.00503),(8 78.0784),(9 78.87679),(10 80.6293),(11 81.56894),(12 83.612114),(13 85.22627),(14 85.47358),(15 85.16118),(16 86.50283),(17 88.30635),(18 88.38845),(19 88.520584),(20 89.52908),(21 90.36413),(22 89.612236),(23 89.52425),(24 89.63329),(25 89.54462),(26 88.46523),(27 88.25739),(28 87.879845),(29 87.71399),(30 87.598076),(31 86.4483),(32 85.89034),(33 87.453156),(34 86.87631),(35 86.72353),(36 86.567085),(37 87.184944),(38 87.20805),(39 85.5975),(40 84.90349),(41 84.58253),(42 83.845474),(43 83.53321),(44 83.218506),(45 82.87452),(46 82.85957),(47 82.2399),(48 83.71691),(49 84.21566),(50 84.43411),(51 84.761734),(52 85.32512),(53 84.796524),(54 84.730286),(55 84.93078),(56 84.81106),(57 86.24272),(58 86.89371),(59 87.43699),(60 88.51206),(61 88.89054),(62 88.55681),(63 88.03507),(64 88.69824),(65 88.28544),(66 89.09558),(67 89.63644),(68 89.74339),(69 90.39139),(70 90.35692),(71 91.23134),(72 90.67219),(73 90.809204),(74 90.309135),(75 90.83537),(76 91.61982),(77 90.834206),(78 91.08655),(79 91.23985),
(1 57.913185),(2 63.3727),(3 66.58959),(4 69.93087),(5 72.719154),(6 74.330284),(7 76.451454),(8 78.287415),(9 79.51051),(10 80.91593),(11 82.336296),(12 84.2802),(13 85.700005),(14 87.46692),(15 87.164795),(16 87.95325),(17 89.37019),(18 90.79392),(19 90.285446),(20 90.11619),(21 90.427956),(22 89.33698),(23 89.97988),(24 88.928474),(25 89.64601),(26 88.69315),(27 88.32056),(28 88.15055),(29 87.708565),(30 87.459015),(31 86.68646),(32 86.22282),(33 86.47302),(34 85.80723),(35 85.027725),(36 84.84563),(37 86.66359),(38 86.20229),(39 84.72934),(40 83.85737),(41 83.062706),(42 82.81969),(43 80.814316),(44 81.66754),(45 80.92176),(46 81.35376),(47 81.183914),(48 82.70054),(49 83.81378),(50 84.06692),(51 83.880196),(52 84.309044),(53 84.28417),(54 84.75457),(55 83.57375),(56 84.250626),(57 84.318695),(58 84.42213),(59 85.569),(60 86.34464),(61 86.47792),(62 87.38893),(63 86.4607),(64 86.94485),(65 86.56995),(66 86.60048),(67 87.38815),(68 86.275),(69 85.9831),(70 87.64299),(71 87.6492),(72 87.99995),(73 88.45473),(74 87.818214),(75 87.4871),(76 88.35778),(77 87.99718),(78 88.868034),(79 88.74338),
(1 57.089367),(2 62.762554),(3 65.75319),(4 69.11162),(5 71.85099),(6 73.33758),(7 75.11874),(8 76.802444),(9 78.172844),(10 77.82201),(11 78.74137),(12 80.80243),(13 81.90287),(14 83.19339),(15 83.31771),(16 83.740326),(17 84.92952),(18 86.61418),(19 86.279305),(20 86.38892),(21 86.26986),(22 85.893326),(23 85.93579),(24 86.7091),(25 85.96054),(26 85.448),(27 85.98558),(28 85.613884),(29 85.273254),(30 85.04296),(31 85.42786),(32 85.2958),(33 85.7445),(34 85.634674),(35 86.638275),(36 86.41399),(37 86.75498),(38 87.20509),(39 85.993065),(40 84.96127),(41 84.52204),(42 84.57684),(43 82.90203),(44 83.30331),(45 83.46582),(46 82.602295),(47 82.60294),(48 83.05201),(49 83.94049),(50 83.81338),(51 84.34833),(52 84.43889),(53 84.659744),(54 84.7724),(55 84.73375),(56 84.60315),(57 85.10698),(58 84.78384),(59 85.056404),(60 85.92124),(61 87.20017),(62 86.97583),(63 85.733376),(64 86.75664),(65 86.82699),(66 87.03057),(67 87.55955),(68 86.489075),(69 86.41809),(70 86.85625),(71 87.69623),(72 87.93249),(73 87.72216),(74 88.4781),(75 88.425415),(76 88.843765),(77 89.14623),(78 88.73951),(79 89.251724),
(1 56.22092),(2 61.497242),(3 65.07766),(4 68.17701),(5 70.73553),(6 72.71693),(7 74.390625),(8 75.27714),(9 75.93725),(10 77.37448),(11 78.2831),(12 79.71726),(13 79.627686),(14 81.36599),(15 81.767456),(16 83.18371),(17 82.832184),(18 84.21431),(19 84.3572),(20 84.62457),(21 84.65737),(22 85.538284),(23 84.68585),(24 85.55865),(25 85.70072),(26 84.22339),(27 84.50192),(28 84.93055),(29 84.36079),(30 84.08506),(31 84.251144),(32 84.40813),(33 83.82939),(34 83.41888),(35 83.70204),(36 85.13512),(37 84.620224),(38 85.47452),(39 84.174644),(40 84.277756),(41 83.8637),(42 83.24252),(43 83.21822),(44 83.076866),(45 82.753136),(46 82.03033),(47 82.035995),(48 82.56801),(49 83.36192),(50 83.61387),(51 83.45763),(52 83.01474),(53 83.9061),(54 82.8585),(55 83.107315),(56 83.245445),(57 83.3013),(58 84.03668),(59 84.29856),(60 84.95256),(61 86.0004),(62 86.51889),(63 86.6778),(64 86.24241),(65 86.1391),(66 85.831894),(67 86.57683),(68 85.89028),(69 86.62478),(70 87.637344),(71 87.49528),(72 87.97651),(73 88.88207),(74 90.151184),(75 90.19321),(76 90.423485),(77 90.735344),(78 90.92432),(79 89.71308),
(1 54.71663),(2 59.698036),(3 62.937214),(4 65.81106),(5 68.17189),(6 71.23933),(7 72.7564),(8 75.1291),(9 76.50612),(10 77.659485),(11 79.21298),(12 81.05767),(13 83.14283),(14 83.81898),(15 84.26926),(16 85.73599),(17 85.57741),(18 87.21247),(19 87.179184),(20 87.43304),(21 87.03735),(22 86.99673),(23 86.3388),(24 86.26061),(25 85.56666),(26 85.904625),(27 85.51428),(28 86.348526),(29 86.553925),(30 85.35971),(31 86.42747),(32 84.796074),(33 84.55525),(34 84.308945),(35 83.8805),(36 85.46335),(37 84.33147),(38 85.32521),(39 83.72779),(40 83.30679),(41 82.43589),(42 81.86907),(43 81.23868),(44 80.63944),(45 78.83873),(46 78.8644),(47 79.38825),(48 79.47218),(49 80.313866),(50 80.47379),(51 79.30024),(52 80.10451),(53 78.90468),(54 79.68366),(55 80.96178),(56 80.72031),(57 81.24107),(58 81.288414),(59 81.872925),(60 82.494225),(61 81.88548),(62 82.66917),(63 81.603424),(64 82.56199),(65 82.371376),(66 82.40217),(67 82.62069),(68 82.50574),(69 83.565956),(70 83.428246),(71 83.2334),(72 83.43963),(73 84.75133),(74 85.31871),(75 84.76263),(76 84.985344),(77 85.06674),(78 85.29662),(79 84.60835),
(1 54.34067),(2 60.43048),(3 63.39788),(4 65.71831),(5 67.98222),(6 69.956215),(7 72.000595),(8 74.0561),(9 74.34651),(10 76.00137),(11 77.25346),(12 79.098755),(13 79.78527),(14 80.30959),(15 80.14484),(16 81.22786),(17 82.32768),(18 84.0307),(19 84.09678),(20 85.18621),(21 85.18537),(22 86.62229),(23 86.1347),(24 85.67592),(25 85.6712),(26 85.08787),(27 84.61503),(28 84.079),(29 83.982185),(30 83.9816),(31 84.925446),(32 84.18157),(33 84.49064),(34 84.99919),(35 84.68827),(36 85.60925),(37 85.1637),(38 84.81975),(39 82.64732),(40 82.803116),(41 80.85668),(42 81.277374),(43 80.49158),(44 79.906395),(45 79.95233),(46 79.833954),(47 80.343925),(48 81.221),(49 81.365234),(50 82.25324),(51 81.346),(52 81.30055),(53 80.86559),(54 80.630035),(55 81.70451),(56 82.15498),(57 81.51768),(58 82.69186),(59 82.64106),(60 83.81767),(61 83.53258),(62 83.97306),(63 83.108864),(64 83.22469),(65 83.53078),(66 83.17823),(67 83.88567),(68 84.51055),(69 85.27819),(70 85.28143),(71 85.4235),(72 86.04729),(73 87.87592),(74 87.90019),(75 88.061165),(76 88.70533),(77 88.57999),(78 89.334045),(79 88.21136),
(1 55.046673),(2 61.25499),(3 64.64009),(4 67.16877),(5 69.700386),(6 71.71394),(7 73.1059),(8 75.89447),(9 76.122),(10 77.24884),(11 78.562164),(12 79.23363),(13 80.42456),(14 81.49068),(15 81.566055),(16 81.070496),(17 82.16425),(18 83.3885),(19 82.66194),(20 83.51591),(21 83.657),(22 84.16074),(23 83.718796),(24 83.73512),(25 83.19482),(26 82.44296),(27 83.01628),(28 82.3015),(29 82.961136),(30 81.57434),(31 81.879875),(32 81.64693),(33 82.08683),(34 83.435),(35 81.561066),(36 82.941345),(37 83.13299),(38 83.532814),(39 82.05455),(40 81.9411),(41 80.32104),(42 79.365395),(43 79.44342),(44 78.57131),(45 78.80096),(46 79.51755),(47 78.63805),(48 79.68429),(49 80.14842),(50 80.30923),(51 80.28301),(52 80.47649),(53 79.55135),(54 79.6552),(55 79.51132),(56 80.442795),(57 80.61468),(58 80.36146),(59 80.87394),(60 82.04399),(61 82.34643),(62 83.36047),(63 82.26626),(64 82.009705),(65 82.10247),(66 81.32805),(67 82.45587),(68 82.48227),(69 82.76341),(70 82.48988),(71 83.259445),(72 83.6105),(73 84.27249),(74 84.912),(75 85.286064),(76 85.662094),(77 85.40127),(78 86.84595),(79 86.09205),
(1 52.94739),(2 58.544994),(3 60.521168),(4 63.386684),(5 66.04328),(6 68.470055),(7 70.41221),(8 72.13181),(9 72.778465),(10 74.738495),(11 74.83108),(12 77.4942),(13 78.785904),(14 79.98977),(15 80.033356),(16 81.28397),(17 81.22244),(18 82.64942),(19 82.22216),(20 82.362854),(21 82.975784),(22 82.69107),(23 82.063644),(24 83.05498),(25 81.99575),(26 81.89197),(27 82.261925),(28 82.2473),(29 82.78093),(30 82.126045),(31 81.93978),(32 81.5185),(33 81.82188),(34 81.36049),(35 81.22314),(36 81.071045),(37 81.02269),(38 79.78008),(39 78.57826),(40 78.251884),(41 77.496124),(42 76.43051),(43 76.20545),(44 76.47519),(45 76.43028),(46 75.295845),(47 75.25059),(48 77.09387),(49 76.94818),(50 77.26962),(51 76.391426),(52 76.90965),(53 77.45209),(54 77.33669),(55 77.616394),(56 78.49784),(57 77.65202),(58 79.14564),(59 79.08051),(60 79.682434),(61 79.650795),(62 80.416756),(63 80.53473),(64 80.3055),(65 80.85787),(66 81.0939),(67 80.9873),(68 82.019485),(69 82.108505),(70 82.7077),(71 82.64254),(72 83.56476),(73 83.75865),(74 83.43338),(75 83.701645),(76 83.78376),(77 83.81125),(78 83.540016),(79 83.15453),
(1 53.75106),(2 59.524338),(3 63.036964),(4 65.73019),(5 67.8279),(6 70.06615),(7 71.403366),(8 73.69397),(9 74.95425),(10 76.56856),(11 77.71881),(12 77.68507),(13 79.68004),(14 80.3624),(15 80.31812),(16 81.16895),(17 82.36685),(18 82.67699),(19 82.49131),(20 83.176994),(21 83.78633),(22 83.53751),(23 82.80396),(24 83.2036),(25 83.117584),(26 82.14261),(27 82.66477),(28 82.049194),(29 82.06184),(30 82.44428),(31 83.86528),(32 82.84897),(33 82.6704),(34 82.69883),(35 82.058525),(36 82.37714),(37 82.85481),(38 83.09922),(39 81.82886),(40 80.70014),(41 80.063065),(42 78.949486),(43 78.67825),(44 79.31771),(45 78.84644),(46 78.87542),(47 78.90021),(48 78.47066),(49 79.81959),(50 79.666245),(51 80.515915),(52 80.36562),(53 79.91284),(54 79.673134),(55 79.626884),(56 80.27983),(57 80.98751),(58 82.301834),(59 81.95529),(60 82.36946),(61 81.97244),(62 82.77536),(63 82.33352),(64 82.82821),(65 82.842026),(66 83.24685),(67 83.32391),(68 84.906395),(69 84.948235),(70 84.96998),(71 84.964485),(72 85.20877),(73 85.73451),(74 86.63244),(75 86.373566),(76 86.641014),(77 87.742714),(78 87.31782),(79 86.99493),
(1 51.98709),(2 58.103455),(3 60.894024),(4 64.07681),(5 65.637955),(6 67.71484),(7 69.20715),(8 70.46688),(9 70.953705),(10 72.43621),(11 74.08086),(12 76.03389),(13 77.72317),(14 79.05126),(15 79.41678),(16 79.516045),(17 80.07497),(18 81.21159),(19 80.60121),(20 80.79758),(21 80.75561),(22 81.10541),(23 81.08425),(24 81.70053),(25 81.02057),(26 80.31661),(27 79.962685),(28 79.74613),(29 80.73164),(30 80.14227),(31 80.15541),(32 79.95575),(33 79.85715),(34 80.38459),(35 80.05177),(36 80.07069),(37 80.640724),(38 82.025345),(39 80.87719),(40 80.90291),(41 80.574974),(42 80.64504),(43 79.36785),(44 78.69566),(45 79.04246),(46 77.99962),(47 78.224686),(48 78.58073),(49 79.97422),(50 81.23934),(51 80.22228),(52 80.12204),(53 80.29183),(54 79.71015),(55 79.680374),(56 79.523964),(57 80.39698),(58 80.01538),(59 80.22625),(60 81.1534),(61 80.89879),(62 81.552),(63 81.32302),(64 81.90712),(65 81.18328),(66 80.860275),(67 81.708336),(68 81.3947),(69 81.74154),(70 82.371765),(71 82.75044),(72 83.89308),(73 84.03614),(74 85.05956),(75 84.56989),(76 84.769905),(77 84.90111),(78 85.213135),(79 84.58108),
(1 52.81838),(2 58.823723),(3 60.989582),(4 63.844524),(5 66.64119),(6 68.520065),(7 70.77663),(8 72.81834),(9 74.04115),(10 75.1542),(11 76.417656),(12 77.97771),(13 79.45863),(14 80.25678),(15 81.05904),(16 81.917145),(17 82.041275),(18 83.20952),(19 82.38857),(20 83.21413),(21 83.019844),(22 82.95167),(23 83.02293),(24 82.784),(25 82.448875),(26 82.20384),(27 82.47313),(28 82.23057),(29 82.20372),(30 82.42037),(31 81.66221),(32 81.50452),(33 81.469284),(34 81.62934),(35 81.72641),(36 82.010666),(37 81.61452),(38 82.27771),(39 80.922005),(40 80.6996),(41 79.00509),(42 78.28166),(43 77.64223),(44 78.16946),(45 77.70751),(46 76.74119),(47 77.673515),(48 77.70215),(49 78.44472),(50 78.28158),(51 78.41326),(52 79.44966),(53 79.90052),(54 78.759476),(55 79.08519),(56 79.48808),(57 79.846405),(58 79.96675),(59 80.88594),(60 81.52011),(61 81.41243),(62 81.98482),(63 80.547806),(64 81.22031),(65 80.823166),(66 81.06828),(67 80.89209),(68 80.07678),(69 80.175575),(70 80.55694),(71 80.88443),(72 81.34034),(73 81.17856),(74 81.62743),(75 81.30846),(76 81.303894),(77 81.239655),(78 81.73424),(79 81.05655),
(1 52.51435),(2 58.56014),(3 61.387882),(4 64.32783),(5 66.136246),(6 67.3259),(7 69.86531),(8 70.50957),(9 72.481735),(10 73.59684),(11 74.64583),(12 75.60193),(13 76.63023),(14 76.95639),(15 77.62344),(16 78.980255),(17 79.73442),(18 80.383415),(19 80.201546),(20 80.58226),(21 81.29404),(22 81.8481),(23 80.985695),(24 81.27653),(25 80.59367),(26 80.06756),(27 79.938515),(28 80.70308),(29 79.96426),(30 79.51406),(31 79.408646),(32 79.15581),(33 79.897705),(34 79.74445),(35 79.87466),(36 80.02203),(37 80.45864),(38 80.74451),(39 79.65967),(40 79.15198),(41 79.21178),(42 78.16204),(43 76.88037),(44 76.879654),(45 75.920746),(46 76.299965),(47 76.038605),(48 77.10625),(49 77.47179),(50 77.785545),(51 77.369446),(52 77.37472),(53 77.44019),(54 77.83127),(55 77.173805),(56 78.39005),(57 78.079025),(58 78.1693),(59 78.66806),(60 79.256454),(61 79.24896),(62 79.8323),(63 79.40963),(64 80.27861),(65 79.80861),(66 79.364296),(67 80.11762),(68 80.02847),(69 80.41074),(70 80.79915),(71 81.75878),(72 82.089745),(73 82.000305),(74 82.90833),(75 82.51983),(76 83.15062),(77 82.85664),(78 82.309265),(79 81.87818),
(1 51.77908),(2 57.23661),(3 60.693703),(4 63.241543),(5 65.936066),(6 67.47086),(7 68.58892),(8 69.41389),(9 71.20878),(10 72.13687),(11 73.702934),(12 75.41639),(13 75.75379),(14 76.19186),(15 76.634674),(16 76.962616),(17 77.01344),(18 78.08706),(19 78.27375),(20 77.84543),(21 78.355644),(22 79.179634),(23 79.12932),(24 79.53394),(25 79.991135),(26 78.94052),(27 78.62778),(28 78.53512),(29 77.7584),(30 77.589424),(31 78.05068),(32 78.50007),(33 78.46788),(34 78.09294),(35 78.055824),(36 78.5019),(37 79.11302),(38 80.29801),(39 78.31037),(40 77.15802),(41 76.96567),(42 76.136215),(43 74.88597),(44 75.55647),(45 75.01151),(46 74.051094),(47 74.4556),(48 75.021286),(49 75.67374),(50 76.49916),(51 75.58685),(52 75.899315),(53 75.61247),(54 76.07317),(55 75.31599),(56 76.50754),(57 76.30917),(58 77.25989),(59 78.5538),(60 78.23678),(61 79.20152),(62 79.03621),(63 78.75315),(64 79.317856),(65 79.43161),(66 79.76294),(67 79.66059),(68 79.550255),(69 79.14834),(70 80.01354),(71 80.7044),(72 81.07406),(73 81.184235),(74 82.15433),(75 81.20583),(76 82.49731),(77 82.368164),(78 82.88156),(79 82.66727),
(1 51.538403),(2 57.033283),(3 59.87037),(4 62.773293),(5 65.52291),(6 66.69883),(7 69.02362),(8 70.438675),(9 72.03689),(10 73.4564),(11 73.75107),(12 74.9498),(13 76.615456),(14 79.36845),(15 79.92281),(16 80.73546),(17 80.8346),(18 81.22875),(19 80.916046),(20 80.76946),(21 81.60638),(22 81.96826),(23 81.64059),(24 81.446236),(25 81.10254),(26 80.24481),(27 79.83484),(28 80.54825),(29 80.284706),(30 79.68766),(31 79.90256),(32 80.16078),(33 79.84511),(34 79.06512),(35 79.07013),(36 78.90788),(37 78.585724),(38 78.529884),(39 77.61771),(40 76.79862),(41 76.17597),(42 75.81241),(43 75.58892),(44 75.343666),(45 75.16957),(46 74.86048),(47 74.827415),(48 75.76182),(49 76.08041),(50 76.00239),(51 76.43747),(52 76.6795),(53 76.970024),(54 76.792435),(55 76.239784),(56 76.803406),(57 76.66441),(58 77.63966),(59 78.111534),(60 77.91017),(61 78.813515),(62 78.37021),(63 78.322205),(64 79.21972),(65 79.22897),(66 79.65454),(67 79.46074),(68 78.951744),(69 78.78561),(70 79.54061),(71 79.89669),(72 80.14029),(73 80.871216),(74 81.25341),(75 81.16723),(76 81.459335),(77 81.19744),(78 81.172615),(79 80.82479),
(1 51.210033),(2 56.803402),(3 59.18969),(4 63.096058),(5 65.19214),(6 67.0686),(7 68.6797),(8 70.40184),(9 71.18624),(10 71.56713),(11 72.06802),(12 73.49847),(13 75.139465),(14 75.839355),(15 75.70459),(16 77.08565),(17 76.82788),(18 77.143234),(19 77.390434),(20 77.93267),(21 78.98993),(22 79.501434),(23 78.87537),(24 78.15681),(25 78.20387),(26 77.561264),(27 77.19304),(28 77.33755),(29 77.86789),(30 77.49478),(31 77.80651),(32 77.380905),(33 77.82713),(34 77.60584),(35 77.808174),(36 77.904945),(37 77.774025),(38 79.20072),(39 77.46892),(40 77.25356),(41 77.138084),(42 76.54482),(43 76.568954),(44 75.59036),(45 75.275116),(46 75.66893),(47 75.21925),(48 76.08255),(49 77.01907),(50 77.14194),(51 76.68114),(52 76.93017),(53 77.01481),(54 76.49982),(55 77.11289),(56 77.12666),(57 77.47925),(58 77.21463),(59 77.097084),(60 77.73711),(61 77.79051),(62 78.03135),(63 77.70965),(64 78.10155),(65 78.585724),(66 78.50025),(67 77.9518),(68 78.63984),(69 79.51016),(70 80.0483),(71 80.61637),(72 82.14963),(73 81.853386),(74 81.798584),(75 81.711266),(76 82.691154),(77 82.98603),(78 83.04714),(79 81.91298),
(1 50.78228),(2 55.91033),(3 59.12979),(4 62.465103),(5 64.887566),(6 66.23508),(7 68.018616),(8 69.46945),(9 71.22223),(10 71.70975),(11 72.27237),(12 74.23628),(13 74.70167),(14 74.99771),(15 76.34251),(16 76.35451),(17 77.22779),(18 78.65968),(19 77.99794),(20 79.24107),(21 79.5304),(22 80.42088),(23 79.324875),(24 79.06299),(25 78.859406),(26 78.47267),(27 78.66314),(28 79.679855),(29 78.14962),(30 79.18745),(31 79.102295),(32 78.62623),(33 78.2149),(34 78.912254),(35 77.39933),(36 78.47137),(37 79.125916),(38 79.36737),(39 79.16548),(40 78.93868),(41 79.19828),(42 78.60195),(43 78.276085),(44 77.13265),(45 77.435875),(46 77.22256),(47 76.25355),(48 77.724724),(49 78.17964),(50 78.43766),(51 77.86615),(52 78.69914),(53 77.62786),(54 78.32934),(55 78.44472),(56 77.71027),(57 78.59268),(58 79.7578),(59 79.17038),(60 79.23801),(61 79.28784),(62 80.36811),(63 79.894424),(64 80.195),(65 80.466415),(66 81.07073),(67 80.55037),(68 80.765686),(69 81.66111),(70 80.7573),(71 81.69103),(72 81.557335),(73 82.55631),(74 82.21896),(75 82.4806),(76 83.39412),(77 83.72685),(78 83.03183),(79 83.64015),
(1 50.732216),(2 56.090122),(3 58.63322),(4 62.087906),(5 64.29988),(6 66.64486),(7 67.56744),(8 69.819336),(9 71.084564),(10 72.79823),(11 73.56217),(12 74.935265),(13 76.32409),(14 77.197754),(15 78.42339),(16 79.454506),(17 80.688934),(18 81.042885),(19 80.797195),(20 81.11565),(21 81.311714),(22 80.5301),(23 80.500206),(24 81.22736),(25 80.55167),(26 80.63672),(27 79.629105),(28 80.37582),(29 79.93851),(30 80.280304),(31 79.03417),(32 78.95933),(33 78.32289),(34 79.50698),(35 78.4496),(36 78.8392),(37 79.118286),(38 78.86599),(39 77.42026),(40 77.44986),(41 76.33474),(42 75.114555),(43 74.3863),(44 74.0175),(45 73.32182),(46 73.51933),(47 72.62641),(48 73.53117),(49 73.2591),(50 74.510925),(51 72.990845),(52 73.3533),(53 73.8377),(54 73.95634),(55 74.44399),(56 74.82545),(57 75.09121),(58 75.52771),(59 75.58869),(60 76.171104),(61 76.30244),(62 76.42873),(63 75.83649),(64 76.07511),(65 75.8825),(66 76.38804),(67 76.55895),(68 76.56688),(69 76.27436),(70 77.325),(71 76.70554),(72 76.45006),(73 77.83088),(74 77.4784),(75 77.19251),(76 77.36235),(77 78.03012),(78 78.38894),(79 77.856995),
