1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1420020.6),(2 3820077.3),(3 8848880),(4 12631069),(5 14162619),(6 14996735),(7 13565416),(8 11994328),(9 11815427),(10 12810357),(11 13942371),(12 14484775),(13 15349973),(14 15335512),(15 15475581),(16 15792013),(17 15298751),(18 14669379),(19 14125469),(20 14380375),(21 14671635),(22 15590681),(23 16783734),(24 18154450),(25 20256010),(26 22912416),(27 26242070),(28 28250562),(29 29449434),(30 29885066),(31 30084480),(32 29028022),(33 27393706),(34 27470234),(35 25937642),(36 26285206),(37 28599430),(38 30601174),(39 33388954),(40 34392104),(41 34460812),(42 34152604),(43 33629812),(44 33396278),(45 33048912),(46 31825282),(47 30291632),(48 29662554),(49 28613898),(50 25536682),(51 21838118),(52 19381358),(53 18454598),(54 19308854),(55 20052024),(56 20590808),(57 21018406),(58 21783808),(59 22246706),(60 22457414),(61 23063208),(62 23595774),(63 24691312),(64 25596314),(65 24875186),(66 24763210),(67 25488354),(68 25329130),(69 25226762),(70 24923434),(71 24626336),(72 25350378),(73 26217914),(74 26963742),(75 28252194),(76 29116342),(77 29386962),(78 30300962),(79 30765442),
(1 262.85965),(2 466.45172),(3 569.39453),(4 618.0916),(5 633.55774),(6 638.91064),(7 643.95197),(8 658.8127),(9 653.4722),(10 648.1452),(11 653.1751),(12 667.3487),(13 665.6119),(14 660.5028),(15 658.65814),(16 672.0754),(17 658.43243),(18 656.2316),(19 650.6092),(20 680.01276),(21 690.59875),(22 687.6179),(23 682.53296),(24 693.83215),(25 687.82196),(26 672.40326),(27 666.9868),(28 684.5259),(29 688.5098),(30 678.8237),(31 675.43866),(32 691.4425),(33 687.02423),(34 666.74194),(35 660.0393),(36 673.8282),(37 670.06946),(38 666.30804),(39 668.35583),(40 687.33716),(41 684.3907),(42 676.0294),(43 678.1685),(44 691.74506),(45 693.70386),(46 691.97925),(47 690.1423),(48 704.6797),(49 698.2578),(50 687.5867),(51 679.5029),(52 690.93665),(53 691.00336),(54 683.54736),(55 678.4727),(56 685.7817),(57 679.73),(58 668.63965),(59 660.99475),(60 677.3091),(61 683.0793),(62 672.004),(63 668.34644),(64 680.0833),(65 679.9832),(66 677.24976),(67 676.64124),(68 693.0547),(69 695.5343),(70 684.5596),(71 678.9646),(72 689.3678),(73 689.154),(74 685.7809),(75 684.64685),(76 689.08307),(77 677.9906),(78 687.35846),(79 694.47455),
(1 256.90332),(2 461.05414),(3 552.91626),(4 606.571),(5 623.93097),(6 632.5975),(7 637.25574),(8 653.49426),(9 652.61163),(10 651.0656),(11 650.5151),(12 660.871),(13 660.8552),(14 658.7989),(15 662.14984),(16 673.1674),(17 656.9456),(18 649.56635),(19 647.28394),(20 668.8817),(21 670.8495),(22 662.50037),(23 657.119),(24 673.47577),(25 664.53534),(26 654.34424),(27 649.6616),(28 659.8532),(29 662.11554),(30 662.81866),(31 661.5191),(32 670.12665),(33 668.2222),(34 661.0109),(35 663.2674),(36 676.01605),(37 674.62286),(38 664.75385),(39 657.7475),(40 666.971),(41 659.8086),(42 655.67035),(43 656.2753),(44 667.60565),(45 669.6235),(46 660.9702),(47 660.2617),(48 675.826),(49 671.02905),(50 661.1589),(51 659.53143),(52 678.8646),(53 682.49677),(54 674.8001),(55 663.95526),(56 678.29407),(57 680.8506),(58 668.0648),(59 657.1507),(60 674.8469),(61 678.5092),(62 679.8633),(63 678.90656),(64 686.27966),(65 687.30634),(66 677.0915),(67 666.1833),(68 686.14026),(69 688.731),(70 684.6315),(71 685.23663),(72 702.013),(73 695.85657),(74 680.87885),(75 681.111),(76 688.0795),(77 677.5978),(78 674.3332),(79 678.08527),
(1 252.55927),(2 450.24048),(3 542.42456),(4 592.9575),(5 603.22473),(6 608.4053),(7 619.494),(8 629.48926),(9 628.39825),(10 626.6016),(11 633.8091),(12 655.75574),(13 658.61597),(14 651.29095),(15 648.90326),(16 671.7421),(17 659.80084),(18 649.7885),(19 649.3535),(20 669.93634),(21 670.4828),(22 664.59753),(23 669.0742),(24 693.94025),(25 694.28894),(26 683.9631),(27 682.2328),(28 696.54706),(29 691.237),(30 682.53265),(31 671.4607),(32 679.54724),(33 676.9922),(34 669.57416),(35 664.1039),(36 672.0965),(37 669.9571),(38 652.4536),(39 648.9556),(40 666.0658),(41 664.1611),(42 654.5665),(43 645.9895),(44 662.8575),(45 661.9442),(46 655.0304),(47 656.03723),(48 670.739),(49 667.42365),(50 655.9811),(51 658.6474),(52 674.69934),(53 668.3566),(54 656.82556),(55 654.3067),(56 667.46857),(57 662.70056),(58 652.38727),(59 650.6169),(60 663.46185),(61 665.7638),(62 660.8514),(63 656.8424),(64 669.357),(65 666.24786),(66 660.2042),(67 659.419),(68 675.90533),(69 672.9121),(70 661.7995),(71 657.3325),(72 670.08246),(73 666.2874),(74 656.6323),(75 660.9501),(76 663.8899),(77 653.2034),(78 654.47327),(79 660.26886),
(1 261.55728),(2 464.4902),(3 554.9814),(4 606.61694),(5 616.282),(6 619.7468),(7 630.2834),(8 643.6764),(9 643.35693),(10 632.8453),(11 629.6126),(12 643.3682),(13 649.3943),(14 648.265),(15 642.80347),(16 659.6819),(17 652.7906),(18 650.79553),(19 641.29395),(20 655.7493),(21 661.7865),(22 652.01074),(23 652.3801),(24 667.48846),(25 666.4681),(26 660.4778),(27 657.63165),(28 672.87134),(29 672.38605),(30 662.28314),(31 658.8613),(32 667.6311),(33 663.6021),(34 648.1426),(35 649.9366),(36 653.9872),(37 653.3021),(38 653.3813),(39 654.5723),(40 665.32306),(41 663.6975),(42 648.55536),(43 649.4063),(44 660.64355),(45 665.558),(46 660.2138),(47 656.1734),(48 668.6117),(49 669.65576),(50 664.5267),(51 664.4101),(52 676.88513),(53 673.2311),(54 667.1311),(55 664.4887),(56 674.8223),(57 680.2224),(58 668.9287),(59 663.9151),(60 676.5253),(61 677.8898),(62 663.2781),(63 661.2728),(64 667.73883),(65 669.9113),(66 661.2538),(67 662.82385),(68 671.851),(69 671.11127),(70 658.3154),(71 663.62726),(72 675.25226),(73 673.18005),(74 670.4991),(75 671.1478),(76 675.5483),(77 662.22614),(78 662.0912),(79 660.4373),
(1 257.03622),(2 458.3521),(3 554.8909),(4 603.1901),(5 616.2576),(6 617.7142),(7 624.9003),(8 645.31635),(9 647.4078),(10 646.22156),(11 642.2972),(12 655.3739),(13 655.1195),(14 651.96466),(15 651.9359),(16 673.0772),(17 664.35376),(18 659.48083),(19 652.91003),(20 668.6011),(21 668.0056),(22 662.2368),(23 655.50995),(24 666.41266),(25 668.2378),(26 661.4569),(27 659.3318),(28 667.2919),(29 666.3876),(30 662.0411),(31 658.6843),(32 668.86566),(33 669.0257),(34 661.0057),(35 653.12744),(36 663.4109),(37 658.4973),(38 650.12024),(39 651.77234),(40 657.62164),(41 661.06464),(42 659.8034),(43 659.77344),(44 670.3612),(45 671.5784),(46 662.6839),(47 655.3076),(48 668.211),(49 664.25275),(50 656.02606),(51 651.5517),(52 663.6818),(53 667.8891),(54 663.8594),(55 665.3694),(56 679.1653),(57 676.5634),(58 662.0494),(59 657.226),(60 674.7728),(61 677.37714),(62 673.1104),(63 675.5677),(64 690.9788),(65 691.828),(66 677.73004),(67 670.76715),(68 684.02313),(69 686.9966),(70 678.74506),(71 675.8638),(72 688.6902),(73 687.7093),(74 678.64795),(75 680.0505),(76 687.2062),(77 672.0222),(78 665.87933),(79 665.36847),
(1 253.60136),(2 455.68997),(3 550.0115),(4 597.8721),(5 611.5519),(6 616.1766),(7 623.23083),(8 642.5083),(9 636.7053),(10 629.462),(11 628.2096),(12 649.63965),(13 650.48596),(14 641.65936),(15 639.0957),(16 654.44586),(17 643.77795),(18 639.341),(19 647.90155),(20 664.16296),(21 660.61365),(22 650.6546),(23 652.06915),(24 668.5167),(25 664.73553),(26 660.8951),(27 653.57086),(28 670.23065),(29 674.129),(30 673.71655),(31 662.4658),(32 673.4132),(33 670.5701),(34 660.1269),(35 661.18567),(36 672.0715),(37 671.9087),(38 657.6064),(39 651.2907),(40 658.7699),(41 654.63196),(42 649.61523),(43 641.1943),(44 655.25775),(45 650.6079),(46 632.97845),(47 630.1096),(48 639.35376),(49 639.3206),(50 632.5852),(51 630.9645),(52 646.7791),(53 652.8506),(54 647.0913),(55 644.44586),(56 670.05273),(57 670.3631),(58 658.7996),(59 655.90546),(60 673.3442),(61 676.45654),(62 666.3156),(63 651.82355),(64 658.14484),(65 656.8738),(66 646.785),(67 648.0234),(68 668.3917),(69 667.71045),(70 661.3805),(71 663.8182),(72 682.31805),(73 681.03754),(74 667.2868),(75 675.27075),(76 683.6685),(77 672.77435),(78 666.5256),(79 668.2116),
(1 244.41425),(2 439.08585),(3 534.26495),(4 578.6601),(5 594.1866),(6 602.5568),(7 605.32733),(8 617.0005),(9 611.0351),(10 610.5055),(11 612.6829),(12 632.7831),(13 637.23157),(14 632.3991),(15 627.7163),(16 645.13),(17 636.3973),(18 630.79193),(19 635.8822),(20 652.55164),(21 652.36316),(22 644.5615),(23 637.808),(24 646.31323),(25 645.0613),(26 633.5138),(27 622.47046),(28 629.5773),(29 624.3185),(30 622.84186),(31 619.47015),(32 637.0794),(33 639.0963),(34 632.78314),(35 625.1522),(36 635.09174),(37 632.33545),(38 624.88196),(39 619.9235),(40 633.68304),(41 632.2651),(42 626.05994),(43 626.14667),(44 636.67773),(45 633.9325),(46 622.6175),(47 620.4576),(48 638.3221),(49 636.9109),(50 626.4914),(51 626.0492),(52 643.7123),(53 646.11346),(54 637.742),(55 631.33246),(56 647.1119),(57 646.24384),(58 638.58075),(59 635.34033),(60 643.18005),(61 642.72473),(62 635.24133),(63 637.0248),(64 653.89795),(65 658.8392),(66 650.10333),(67 645.66406),(68 656.14484),(69 652.4426),(70 641.3679),(71 634.9896),(72 646.8498),(73 645.0193),(74 638.16187),(75 641.4492),(76 650.88995),(77 641.4361),(78 638.80865),(79 642.8581),
(1 246.54692),(2 438.53772),(3 534.62964),(4 578.15857),(5 594.77203),(6 593.76117),(7 600.78455),(8 607.9376),(9 607.82733),(10 602.9077),(11 607.88214),(12 621.1405),(13 627.8551),(14 624.8447),(15 625.1659),(16 643.4694),(17 635.56793),(18 630.3589),(19 622.8187),(20 640.2259),(21 645.75183),(22 648.15295),(23 644.554),(24 653.9927),(25 645.2739),(26 632.89166),(27 630.62054),(28 643.9921),(29 643.19794),(30 644.1524),(31 638.03345),(32 651.0494),(33 651.36786),(34 641.3623),(35 634.0843),(36 646.6685),(37 645.9869),(38 637.3486),(39 636.35016),(40 646.72205),(41 645.3599),(42 636.34186),(43 630.27405),(44 643.05),(45 638.3469),(46 632.22943),(47 627.9031),(48 637.1095),(49 635.4343),(50 628.013),(51 626.83453),(52 644.4598),(53 649.662),(54 639.8589),(55 629.69293),(56 644.35864),(57 644.74664),(58 636.5475),(59 630.32935),(60 642.6748),(61 644.86615),(62 637.7048),(63 630.833),(64 647.0479),(65 642.3373),(66 632.70856),(67 635.6534),(68 654.3057),(69 654.22144),(70 644.13293),(71 643.5039),(72 653.16473),(73 649.7304),(74 639.76935),(75 640.2182),(76 652.70026),(77 645.96655),(78 645.97626),(79 648.7024),
(1 244.28072),(2 439.52435),(3 532.31024),(4 579.55426),(5 593.1677),(6 598.8575),(7 599.95776),(8 615.54297),(9 616.5679),(10 610.29736),(11 606.54297),(12 620.8084),(13 621.54517),(14 617.39465),(15 620.93353),(16 634.64343),(17 626.416),(18 622.5639),(19 618.83887),(20 632.81024),(21 632.00464),(22 625.3968),(23 626.3963),(24 636.8604),(25 635.70087),(26 633.50476),(27 634.0444),(28 643.31793),(29 640.3116),(30 637.60547),(31 631.6746),(32 639.48553),(33 639.9391),(34 631.5413),(35 620.39166),(36 630.6263),(37 629.7872),(38 622.3922),(39 620.0206),(40 626.88074),(41 625.61676),(42 626.4745),(43 629.29987),(44 650.24786),(45 646.45654),(46 633.2329),(47 623.0193),(48 632.99176),(49 629.9081),(50 618.40533),(51 620.2058),(52 631.51605),(53 631.1316),(54 626.598),(55 623.3877),(56 638.1141),(57 640.0374),(58 627.3495),(59 625.4129),(60 641.4725),(61 640.1767),(62 629.48486),(63 628.3852),(64 644.4366),(65 644.14514),(66 631.82666),(67 628.81885),(68 646.6964),(69 648.08514),(70 639.66284),(71 635.1724),(72 640.6281),(73 637.7948),(74 635.4629),(75 634.44086),(76 637.3936),(77 625.4619),(78 623.5698),(79 629.8879),
(1 240.06056),(2 439.24063),(3 529.1144),(4 580.50867),(5 598.33777),(6 599.6516),(7 607.7286),(8 624.508),(9 619.57),(10 607.01855),(11 609.5139),(12 622.2785),(13 625.6877),(14 628.34186),(15 630.39484),(16 646.38043),(17 634.4006),(18 624.5287),(19 616.1599),(20 631.9152),(21 636.1992),(22 632.71735),(23 638.0605),(24 648.77246),(25 649.4847),(26 637.76337),(27 627.09125),(28 643.4888),(29 646.3043),(30 646.51965),(31 645.5528),(32 653.8561),(33 648.12354),(34 639.8058),(35 635.0324),(36 644.4925),(37 642.51526),(38 640.0708),(39 632.9253),(40 646.10333),(41 642.82855),(42 631.2111),(43 630.6914),(44 644.69684),(45 646.11584),(46 637.7148),(47 633.1475),(48 647.175),(49 649.1828),(50 642.51556),(51 636.7572),(52 652.0088),(53 654.4124),(54 646.6159),(55 642.3572),(56 657.8128),(57 656.8272),(58 646.43634),(59 642.8348),(60 656.44617),(61 655.68304),(62 644.2557),(63 640.82227),(64 649.6477),(65 647.37573),(66 644.7091),(67 641.1598),(68 652.89374),(69 650.17224),(70 638.2476),(71 637.60803),(72 650.1071),(73 646.16394),(74 634.7998),(75 641.4349),(76 654.712),(77 648.2269),(78 654.64844),(79 658.8228),
(1 238.82692),(2 434.2776),(3 526.9105),(4 580.42474),(5 588.51605),(6 582.80786),(7 585.57745),(8 609.5964),(9 609.2833),(10 603.4437),(11 607.1796),(12 623.3296),(13 620.0127),(14 612.31396),(15 606.8573),(16 625.69434),(17 618.0371),(18 618.4591),(19 616.6635),(20 630.4194),(21 632.7851),(22 626.8485),(23 627.97955),(24 634.7992),(25 633.39233),(26 617.17706),(27 617.8308),(28 630.95746),(29 631.6011),(30 627.0614),(31 625.1072),(32 634.7069),(33 632.20575),(34 621.27216),(35 615.70953),(36 627.12115),(37 625.6268),(38 621.30365),(39 618.8218),(40 628.04724),(41 622.02856),(42 615.5263),(43 620.3554),(44 637.5547),(45 640.6707),(46 628.6192),(47 623.8339),(48 636.9943),(49 635.7221),(50 627.99207),(51 626.24335),(52 642.7994),(53 638.4316),(54 633.01886),(55 626.92316),(56 640.58386),(57 638.4117),(58 627.1374),(59 625.057),(60 636.0359),(61 632.932),(62 623.7531),(63 621.3486),(64 636.6129),(65 631.44293),(66 624.4278),(67 623.6864),(68 636.1398),(69 635.6649),(70 623.27673),(71 628.6417),(72 650.55414),(73 650.1258),(74 641.2979),(75 647.3191),(76 657.18805),(77 647.3292),(78 646.8735),(79 648.6394),
(1 232.73012),(2 424.01834),(3 513.07135),(4 558.9199),(5 571.9265),(6 577.9597),(7 583.0229),(8 603.54346),(9 605.11444),(10 598.6197),(11 600.5216),(12 616.0059),(13 614.4838),(14 603.7966),(15 599.374),(16 609.9618),(17 597.0783),(18 599.2494),(19 592.6177),(20 600.8955),(21 602.275),(22 593.24164),(23 589.85394),(24 602.0205),(25 607.1152),(26 603.9236),(27 603.63245),(28 612.02075),(29 612.05115),(30 606.14),(31 599.2274),(32 613.5393),(33 615.0785),(34 607.43555),(35 603.244),(36 618.1424),(37 617.68085),(38 611.4712),(39 609.115),(40 621.64606),(41 618.00323),(42 608.92474),(43 606.46277),(44 618.45593),(45 620.61176),(46 611.46265),(47 609.17816),(48 618.63904),(49 618.33746),(50 612.36206),(51 612.54065),(52 622.5676),(53 627.8104),(54 620.4047),(55 609.6997),(56 620.81476),(57 621.94543),(58 615.8568),(59 615.223),(60 624.5982),(61 622.049),(62 612.8922),(63 612.4133),(64 628.2569),(65 628.9004),(66 617.9929),(67 612.9417),(68 630.5445),(69 633.77875),(70 625.3643),(71 621.94916),(72 628.43634),(73 621.8568),(74 609.8507),(75 615.7221),(76 627.16),(77 616.49365),(78 614.9478),(79 618.0239),
(1 236.39064),(2 430.37497),(3 515.93713),(4 559.0652),(5 573.3561),(6 572.95544),(7 576.2917),(8 605.11633),(9 603.77563),(10 595.9205),(11 598.40814),(12 621.2276),(13 618.7583),(14 608.94135),(15 606.8498),(16 623.37836),(17 616.5961),(18 611.41486),(19 606.9724),(20 621.6838),(21 618.4894),(22 609.6661),(23 611.2767),(24 627.006),(25 629.65155),(26 621.8511),(27 617.9645),(28 626.76807),(29 620.64996),(30 619.9138),(31 617.33405),(32 626.72034),(33 629.05743),(34 621.7465),(35 614.53845),(36 623.37024),(37 619.2301),(38 610.3674),(39 604.07263),(40 622.44745),(41 622.36816),(42 616.44495),(43 615.7066),(44 628.4689),(45 631.1916),(46 622.2037),(47 619.76355),(48 631.3248),(49 633.35223),(50 626.8216),(51 622.8788),(52 629.7426),(53 630.6603),(54 620.7433),(55 613.03796),(56 630.4312),(57 630.9342),(58 617.3377),(59 616.22766),(60 634.72516),(61 631.7546),(62 623.1884),(63 621.3435),(64 633.8966),(65 634.96515),(66 630.68933),(67 623.4331),(68 636.2033),(69 633.0637),(70 624.6),(71 626.1002),(72 641.5909),(73 640.5341),(74 630.2515),(75 633.56665),(76 641.69885),(77 628.60315),(78 628.15765),(79 632.4701),
(1 236.01749),(2 424.14273),(3 510.31915),(4 560.70166),(5 575.0835),(6 580.8614),(7 581.84985),(8 597.53796),(9 597.6907),(10 597.2379),(11 598.37604),(12 614.84735),(13 616.56305),(14 612.3265),(15 600.1348),(16 613.6962),(17 601.7912),(18 595.2949),(19 586.73505),(20 603.504),(21 610.3104),(22 608.0891),(23 611.8646),(24 622.58777),(25 619.3577),(26 614.7966),(27 616.49286),(28 633.92645),(29 633.2854),(30 624.85596),(31 617.55554),(32 635.66675),(33 628.63007),(34 613.28674),(35 608.0282),(36 616.66174),(37 615.58417),(38 610.52423),(39 603.4793),(40 611.00793),(41 603.81995),(42 592.5689),(43 588.08203),(44 594.171),(45 598.1646),(46 599.20215),(47 603.8266),(48 615.7464),(49 616.836),(50 614.71344),(51 616.21375),(52 634.3269),(53 634.255),(54 626.4916),(55 623.2714),(56 633.9514),(57 635.08386),(58 626.388),(59 619.9591),(60 629.11694),(61 631.2341),(62 618.4167),(63 613.1614),(64 621.29736),(65 618.0417),(66 610.4291),(67 603.2903),(68 611.9269),(69 612.69165),(70 608.7295),(71 603.0765),(72 616.47296),(73 614.853),(74 605.5933),(75 605.1555),(76 612.1748),(77 605.97614),(78 600.41095),(79 595.9461),
(1 236.97232),(2 426.96933),(3 516.042),(4 562.10944),(5 570.71765),(6 567.701),(7 568.1481),(8 585.33075),(9 583.43353),(10 575.549),(11 573.73083),(12 591.014),(13 590.7053),(14 585.19916),(15 586.8814),(16 601.92334),(17 587.1454),(18 580.07654),(19 569.58325),(20 584.6095),(21 588.3983),(22 583.17755),(23 582.61194),(24 596.9803),(25 595.7669),(26 591.2868),(27 590.8923),(28 603.34717),(29 605.55347),(30 606.67413),(31 603.9639),(32 617.9254),(33 617.87616),(34 600.06274),(35 596.11615),(36 610.75305),(37 605.308),(38 600.46497),(39 593.44556),(40 609.5126),(41 607.23956),(42 594.0635),(43 590.04706),(44 604.5724),(45 607.63855),(46 598.76166),(47 596.01776),(48 602.9295),(49 604.91693),(50 603.8605),(51 604.36383),(52 620.96857),(53 618.9003),(54 603.9674),(55 592.4375),(56 602.7871),(57 600.4699),(58 587.52826),(59 588.1257),(60 599.18567),(61 597.74713),(62 582.5095),(63 582.17633),(64 594.9331),(65 599.2382),(66 596.1107),(67 592.3055),(68 602.70404),(69 602.389),(70 597.8558),(71 597.2843),(72 606.8004),(73 605.66425),(74 595.13293),(75 601.38367),(76 609.2711),(77 600.00574),(78 600.4451),(79 606.81323),
(1 231.74008),(2 416.1334),(3 499.13406),(4 542.16077),(5 555.468),(6 562.1694),(7 568.65),(8 586.33765),(9 580.2241),(10 573.5428),(11 572.89166),(12 592.4392),(13 588.62085),(14 579.7733),(15 578.61847),(16 587.4123),(17 578.9318),(18 574.19745),(19 572.99927),(20 592.02545),(21 595.5492),(22 592.0763),(23 595.336),(24 608.4902),(25 604.2626),(26 596.2165),(27 588.81),(28 602.2564),(29 601.0289),(30 601.0926),(31 600.6274),(32 613.50616),(33 610.4625),(34 599.55975),(35 596.9725),(36 609.5338),(37 603.59955),(38 595.268),(39 587.96954),(40 605.2676),(41 605.3137),(42 604.9361),(43 597.4687),(44 608.68066),(45 608.7841),(46 595.6324),(47 585.4541),(48 599.77826),(49 598.4783),(50 587.03876),(51 585.1606),(52 596.09534),(53 600.25964),(54 592.58966),(55 585.0262),(56 601.00024),(57 597.76013),(58 591.57104),(59 588.64325),(60 601.5757),(61 602.7013),(62 592.9383),(63 588.6028),(64 598.5895),(65 601.1466),(66 591.78546),(67 587.65845),(68 598.0061),(69 596.8088),(70 588.6775),(71 589.3162),(72 600.2309),(73 594.4735),(74 584.0171),(75 588.7425),(76 606.89966),(77 602.8177),(78 598.22974),(79 602.0057),
(1 229.40866),(2 415.40924),(3 495.69705),(4 538.8581),(5 547.7278),(6 552.8456),(7 565.10693),(8 585.9017),(9 583.2577),(10 572.0773),(11 570.4046),(12 589.63666),(13 592.7253),(14 589.3176),(15 589.8245),(16 601.4236),(17 592.9557),(18 581.86865),(19 579.8478),(20 593.3081),(21 595.1524),(22 586.5355),(23 585.87933),(24 602.43317),(25 601.771),(26 591.39185),(27 583.4602),(28 597.9557),(29 598.7927),(30 591.53674),(31 590.68567),(32 606.9843),(33 598.5327),(34 591.6548),(35 586.40704),(36 602.5662),(37 598.86957),(38 585.7352),(39 584.3973),(40 602.11914),(41 598.8576),(42 587.98474),(43 585.6152),(44 600.33),(45 602.42267),(46 593.16766),(47 587.3767),(48 599.3802),(49 598.31805),(50 588.64703),(51 588.1679),(52 597.45197),(53 596.8348),(54 590.61005),(55 587.55286),(56 598.8445),(57 597.0918),(58 591.3032),(59 588.57495),(60 601.857),(61 599.1762),(62 592.87115),(63 588.7799),(64 601.2862),(65 600.17725),(66 590.0314),(67 587.42017),(68 606.97534),(69 609.4652),(70 600.0384),(71 599.2249),(72 611.5711),(73 613.20447),(74 606.2593),(75 607.0937),(76 616.8137),(77 600.709),(78 601.82227),(79 605.3845),
(1 230.05759),(2 418.99292),(3 510.34),(4 558.12177),(5 565.955),(6 564.62427),(7 566.6995),(8 583.1073),(9 582.63855),(10 572.76605),(11 574.8662),(12 590.47015),(13 593.22723),(14 589.02527),(15 588.71436),(16 607.36926),(17 590.55035),(18 581.3691),(19 580.5631),(20 601.5604),(21 604.2824),(22 602.2393),(23 598.3678),(24 616.90857),(25 611.71246),(26 600.0187),(27 594.89667),(28 612.3908),(29 609.9366),(30 603.08307),(31 600.32117),(32 617.58154),(33 619.31805),(34 612.1011),(35 610.5019),(36 615.4507),(37 616.64264),(38 607.4173),(39 606.78455),(40 623.0438),(41 622.97156),(42 613.5404),(43 611.42474),(44 620.55005),(45 623.7601),(46 615.22864),(47 615.0461),(48 627.0255),(49 621.4983),(50 606.3254),(51 602.6495),(52 617.0063),(53 616.6563),(54 609.4135),(55 607.05023),(56 625.4221),(57 620.7617),(58 607.34436),(59 605.83936),(60 620.7327),(61 619.6001),(62 610.6006),(63 609.5308),(64 620.3986),(65 618.7005),(66 605.42395),(67 596.44684),(68 605.9924),(69 605.9719),(70 603.74457),(71 611.54364),(72 620.98114),(73 619.3332),(74 604.7891),(75 599.4241),(76 605.32806),(77 602.381),(78 603.33417),(79 608.57574),
