1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,512.5,513.5,514.5,515.5,516.5,517.5,518.5,519.5,520.5,521.5,522.5,523.5,524.5,525.5,526.5,527.5,528.5,529.5,530.5,531.5,532.5,533.5,534.5,535.5,536.5,537.5,538.5,539.5,540.5,541.5,542.5,543.5,544.5,545.5,546.5,547.5,548.5,549.5,550.5,551.5,552.5,553.5,554.5,555.5,556.5,557.5,558.5,559.5,560.5,561.5,562.5,563.5,564.5,565.5,566.5,567.5,568.5,569.5,570.5,571.5,572.5,573.5,574.5,575.5,576.5,577.5,578.5,579.5,580.5,581.5,582.5,583.5,584.5,585.5,586.5,587.5,588.5,589.5,590.5,591.5,592.5,593.5,594.5,595.5,596.5,597.5,598.5,599.5,600.5,601.5,602.5,603.5,604.5,605.5,606.5,607.5,608.5,609.5,610.5,611.5,612.5,613.5,614.5,615.5,616.5,617.5,618.5,619.5,620.5,621.5,622.5,623.5,624.5,625.5,626.5,627.5,628.5,629.5,630.5,631.5,632.5,633.5,634.5,635.5,636.5,637.5,638.5,639.5,
(1 119467670),(2 296401500),(3 473084060),(4 612763260),(5 659168500),(6 721672500),(7 809286460),(8 931162700),(9 1048296640),(10 1159559300),(11 1199090300),(12 1171195600),(13 1132045300),(14 1077280800),(15 1067867840),(16 1040922940),(17 1021419700),(18 987962100),(19 948316500),(20 963620160),(21 972183900),(22 1017623550),(23 1065721540),(24 1074092200),(25 1074152100),(26 1018489150),(27 962340800),(28 951177700),(29 976356160),(30 1005369660),(31 1013963500),(32 960669250),(33 872521400),(34 851459400),(35 862708200),(36 931130700),(37 1036048830),(38 1072541440),(39 1069157570),(40 1037957900),(41 1035873800),(42 1079701100),(43 1187577900),(44 1281914800),(45 1276139400),(46 1255028600),(47 1161280500),(48 1079282700),(49 1034422600),(50 1015816400),(51 993924100),(52 928193600),(53 876319200),(54 805511740),(55 792316100),(56 843595000),(57 908461900),(58 1030699800),(59 1103443100),(60 1136161400),(61 1137284500),(62 1094861700),(63 1095827100),(64 1053140000),(65 1051742000),(66 1035738900),(67 1003401200),(68 1008541500),(69 1064329660),(70 1194039600),(71 1309713200),(72 1395872500),(73 1380881700),(74 1334224300),(75 1301147100),(76 1259141100),(77 1230045600),(78 1200388000),(79 1162787200),
(1 98.885445),(2 112.9966),(3 121.29374),(4 123.121376),(5 125.51601),(6 125.81193),(7 125.500984),(8 127.794395),(9 129.57301),(10 131.40536),(11 131.73248),(12 131.75206),(13 130.8508),(14 130.38809),(15 130.24594),(16 128.81801),(17 129.51283),(18 130.0701),(19 131.25117),(20 131.21736),(21 132.52913),(22 133.85626),(23 136.4937),(24 137.02824),(25 136.51753),(26 136.56262),(27 133.98065),(28 133.85616),(29 134.27107),(30 136.52975),(31 137.50616),(32 136.36668),(33 134.36018),(34 134.2289),(35 134.88023),(36 135.56662),(37 136.63686),(38 136.22513),(39 136.75818),(40 137.35083),(41 138.20612),(42 139.74054),(43 142.07814),(44 145.1782),(45 145.76688),(46 144.43484),(47 143.64697),(48 141.70145),(49 139.8175),(50 139.86981),(51 140.07217),(52 141.18967),(53 142.13472),(54 142.10942),(55 141.10754),(56 140.63002),(57 140.68108),(58 142.30846),(59 143.24275),(60 144.12187),(61 145.93063),(62 145.87195),(63 144.93576),(64 144.27121),(65 143.40955),(66 143.41508),(67 143.36243),(68 144.15135),(69 145.51575),(70 148.50996),(71 148.9613),(72 151.23512),(73 149.9538),(74 149.93869),(75 150.3379),(76 150.53648),(77 150.74031),(78 151.44754),(79 152.07553),
(1 97.87809),(2 111.16446),(3 118.75988),(4 120.92227),(5 123.0303),(6 123.79763),(7 122.79634),(8 124.843254),(9 127.38117),(10 129.10281),(11 129.3154),(12 128.80663),(13 128.60202),(14 127.23646),(15 126.912254),(16 127.9271),(17 127.99445),(18 128.32793),(19 128.9402),(20 128.27228),(21 128.98358),(22 130.9156),(23 133.55388),(24 134.18001),(25 133.66212),(26 132.37291),(27 131.6611),(28 131.58598),(29 131.90723),(30 133.1543),(31 134.90587),(32 133.46912),(33 131.24777),(34 131.39055),(35 131.79526),(36 132.12302),(37 132.83327),(38 133.9953),(39 133.5692),(40 133.82849),(41 133.79999),(42 135.56137),(43 137.5869),(44 140.33827),(45 140.73773),(46 140.4735),(47 140.08174),(48 138.41125),(49 135.44865),(50 135.76138),(51 136.42107),(52 138.40207),(53 139.09222),(54 138.81569),(55 139.29832),(56 138.7076),(57 137.77339),(58 138.405),(59 140.22011),(60 140.97176),(61 142.58006),(62 142.02303),(63 142.2147),(64 141.62334),(65 139.84315),(66 140.30428),(67 140.71521),(68 141.06071),(69 143.03711),(70 145.49153),(71 145.93977),(72 146.73476),(73 145.92052),(74 146.23419),(75 146.65001),(76 146.69435),(77 146.98666),(78 147.63924),(79 148.35449),
(1 96.623436),(2 111.29878),(3 118.63449),(4 122.23202),(5 123.64628),(6 124.43766),(7 123.11801),(8 125.49662),(9 127.958374),(10 130.18687),(11 130.90982),(12 130.44803),(13 129.64166),(14 128.55666),(15 129.18732),(16 129.05722),(17 128.65666),(18 129.79568),(19 129.83904),(20 129.35406),(21 130.42241),(22 131.65794),(23 134.85898),(24 136.04207),(25 135.34085),(26 134.69385),(27 132.67258),(28 132.7373),(29 133.97244),(30 135.00941),(31 136.2501),(32 135.70508),(33 134.61287),(34 134.7749),(35 133.69545),(36 134.83305),(37 135.85335),(38 136.96384),(39 136.21643),(40 136.7008),(41 137.44653),(42 138.63054),(43 141.37674),(44 144.25499),(45 144.26332),(46 145.10982),(47 143.75087),(48 140.42155),(49 138.85246),(50 139.39261),(51 139.57472),(52 141.24199),(53 141.84853),(54 141.59946),(55 141.48795),(56 141.53285),(57 141.09843),(58 142.34093),(59 143.6299),(60 145.73541),(61 146.77325),(62 145.70193),(63 146.6166),(64 144.82071),(65 144.62672),(66 145.26962),(67 144.86519),(68 144.99817),(69 146.31818),(70 148.47392),(71 150.09494),(72 150.39462),(73 149.95842),(74 150.06458),(75 150.34773),(76 150.09482),(77 151.04768),(78 151.66898),(79 152.48764),
(1 95.67554),(2 109.86647),(3 117.24461),(4 121.465546),(5 123.53388),(6 124.16285),(7 124.13442),(8 126.00342),(9 127.75659),(10 129.99141),(11 130.34953),(12 128.79726),(13 129.07878),(14 127.545715),(15 127.26285),(16 126.64661),(17 127.402245),(18 127.70867),(19 127.84052),(20 128.68106),(21 129.93164),(22 131.69977),(23 133.93648),(24 135.19623),(25 134.45674),(26 134.27017),(27 133.20233),(28 131.45882),(29 133.055),(30 134.18665),(31 135.00613),(32 133.97293),(33 131.86429),(34 132.60417),(35 132.24182),(36 133.54686),(37 133.80582),(38 135.00443),(39 135.52527),(40 135.70354),(41 135.7484),(42 137.10745),(43 140.13237),(44 142.33922),(45 141.57933),(46 141.40958),(47 141.3894),(48 138.72763),(49 136.55634),(50 136.97865),(51 137.22145),(52 138.781),(53 140.32768),(54 139.47072),(55 139.17499),(56 138.94473),(57 138.89821),(58 140.41824),(59 141.56845),(60 141.96721),(61 144.01842),(62 143.64142),(63 144.44037),(64 142.0427),(65 141.6571),(66 141.96387),(67 141.4199),(68 141.5434),(69 142.99203),(70 145.38118),(71 146.90788),(72 148.12796),(73 147.53851),(74 147.0324),(75 147.11432),(76 147.6837),(77 149.15108),(78 150.00269),(79 149.00894),
(1 96.4856),(2 109.97631),(3 118.5094),(4 122.08754),(5 122.80482),(6 123.42425),(7 123.41254),(8 125.05479),(9 127.08669),(10 130.01755),(11 130.53703),(12 129.6668),(13 128.8246),(14 127.546364),(15 127.897644),(16 127.53662),(17 127.86184),(18 128.0938),(19 128.15154),(20 128.3393),(21 130.4182),(22 131.66565),(23 132.93872),(24 134.75322),(25 134.0493),(26 133.58034),(27 133.15367),(28 132.48312),(29 132.73969),(30 133.34822),(31 133.91405),(32 133.60358),(33 131.83446),(34 132.90102),(35 132.18707),(36 132.87137),(37 133.39958),(38 134.63257),(39 134.04031),(40 134.74338),(41 135.3136),(42 137.10806),(43 139.12401),(44 141.1516),(45 141.40283),(46 141.69753),(47 140.46973),(48 138.43173),(49 135.60242),(50 136.12163),(51 137.20563),(52 137.97894),(53 140.33667),(54 139.59868),(55 138.90111),(56 137.44028),(57 137.26071),(58 138.35872),(59 140.25311),(60 141.52533),(61 143.17708),(62 142.57028),(63 142.13528),(64 140.31126),(65 140.35057),(66 140.7511),(67 140.82224),(68 142.02094),(69 141.9001),(70 144.74199),(71 146.24815),(72 145.73763),(73 144.77486),(74 145.44919),(75 145.68652),(76 146.8086),(77 147.81194),(78 148.18103),(79 147.79956),
(1 95.04698),(2 107.70828),(3 115.66224),(4 119.7207),(5 120.89083),(6 120.770905),(7 121.277534),(8 122.64113),(9 125.304955),(10 127.19274),(11 126.835365),(12 127.24831),(13 126.363495),(14 125.4914),(15 124.21582),(16 124.803535),(17 124.94283),(18 125.62723),(19 126.554825),(20 126.924355),(21 128.20203),(22 130.19649),(23 130.93752),(24 131.82672),(25 130.92189),(26 130.5533),(27 129.74411),(28 129.36722),(29 130.21677),(30 131.56056),(31 131.86086),(32 131.11029),(33 129.79402),(34 130.36319),(35 129.68076),(36 130.22252),(37 130.29285),(38 132.00853),(39 131.03918),(40 131.74033),(41 131.50424),(42 133.6019),(43 136.01413),(44 137.91264),(45 138.03413),(46 138.04799),(47 136.80962),(48 135.67206),(49 133.44897),(50 133.36209),(51 133.88628),(52 135.18704),(53 136.8995),(54 136.11517),(55 135.50058),(56 134.86864),(57 134.3269),(58 136.4212),(59 136.98567),(60 139.48642),(61 139.71826),(62 139.42992),(63 139.35674),(64 137.37015),(65 136.85426),(66 137.02345),(67 138.3005),(68 138.58707),(69 140.31798),(70 141.57315),(71 143.6175),(72 144.7676),(73 142.98395),(74 143.15584),(75 144.25266),(76 143.48099),(77 144.15697),(78 145.4667),(79 145.90306),
(1 95.27191),(2 107.09871),(3 113.78027),(4 117.59551),(5 118.7542),(6 120.248505),(7 121.022095),(8 121.98558),(9 123.61265),(10 125.27336),(11 125.61095),(12 125.89033),(13 125.139534),(14 124.006134),(15 123.16474),(16 124.0842),(17 123.179474),(18 124.66943),(19 124.7216),(20 125.95439),(21 125.39355),(22 127.465965),(23 129.54231),(24 130.03545),(25 129.31267),(26 129.26448),(27 127.88378),(28 127.40028),(29 127.70324),(30 129.32043),(31 129.8138),(32 128.75908),(33 127.50426),(34 128.39278),(35 128.20345),(36 129.16568),(37 128.51347),(38 129.57101),(39 129.92336),(40 130.36649),(41 131.8884),(42 132.78789),(43 135.08842),(44 137.56886),(45 136.61044),(46 136.38976),(47 135.87775),(48 134.28514),(49 132.959),(50 132.65462),(51 133.2244),(52 134.03406),(53 135.63025),(54 136.00945),(55 135.50179),(56 134.71913),(57 134.01453),(58 135.254),(59 135.25021),(60 135.66107),(61 137.26526),(62 138.22212),(63 138.33243),(64 136.60136),(65 136.53044),(66 136.24371),(67 136.30655),(68 137.87904),(69 138.52019),(70 139.94711),(71 141.33858),(72 141.5711),(73 141.01395),(74 141.30937),(75 142.15584),(76 141.46553),(77 141.65088),(78 142.57336),(79 143.5738),
(1 95.62242),(2 108.16242),(3 116.15992),(4 119.724075),(5 120.8974),(6 120.87346),(7 120.4138),(8 122.43678),(9 125.31615),(10 127.299805),(11 127.788284),(12 127.97057),(13 126.99933),(14 126.133705),(15 125.444756),(16 125.684814),(17 126.427155),(18 127.066315),(19 127.09477),(20 128.09729),(21 127.78566),(22 129.60889),(23 130.9461),(24 132.03477),(25 131.70193),(26 131.57585),(27 130.10178),(28 129.68771),(29 130.07668),(30 131.00214),(31 132.19698),(32 131.59251),(33 130.11859),(34 129.87338),(35 129.99182),(36 130.42004),(37 130.78648),(38 131.5261),(39 133.26407),(40 132.94327),(41 133.62242),(42 134.50319),(43 137.1729),(44 139.28545),(45 138.68091),(46 138.56606),(47 137.43019),(48 136.63048),(49 134.85742),(50 134.54239),(51 134.80281),(52 136.33542),(53 136.77763),(54 135.73125),(55 136.06401),(56 136.65448),(57 136.13022),(58 137.69768),(59 138.4875),(60 139.12363),(61 140.4178),(62 140.19354),(63 139.63492),(64 138.99048),(65 139.26767),(66 138.68567),(67 139.71895),(68 140.20764),(69 141.58401),(70 144.06018),(71 145.52238),(72 146.16919),(73 145.72556),(74 145.52318),(75 145.73198),(76 145.63931),(77 146.16492),(78 147.87715),(79 146.91612),
(1 94.74104),(2 107.55094),(3 115.07777),(4 119.29351),(5 120.23795),(6 120.453125),(7 120.78977),(8 123.260376),(9 124.339775),(10 125.83305),(11 126.76023),(12 125.507965),(13 124.73129),(14 124.85992),(15 123.14752),(16 123.49771),(17 123.748),(18 124.29464),(19 125.00538),(20 126.13238),(21 125.46748),(22 127.811165),(23 129.68718),(24 131.33923),(25 130.65753),(26 130.35663),(27 129.20325),(28 128.07623),(29 128.65169),(30 129.61333),(31 130.66037),(32 130.21751),(33 129.22197),(34 128.96178),(35 129.31685),(36 130.34798),(37 130.23972),(38 130.32104),(39 130.93175),(40 131.0253),(41 131.81252),(42 133.15942),(43 135.03555),(44 137.50087),(45 137.84953),(46 137.5183),(47 137.34106),(48 134.97021),(49 133.69951),(50 132.65964),(51 134.38838),(52 135.51593),(53 137.2609),(54 137.46931),(55 136.58759),(56 136.06902),(57 135.67918),(58 136.53806),(59 136.99399),(60 138.37218),(61 140.04958),(62 139.86003),(63 139.12508),(64 138.58125),(65 137.9072),(66 138.00731),(67 138.26163),(68 138.76747),(69 139.75897),(70 142.06218),(71 143.76497),(72 143.95334),(73 143.83543),(74 143.98253),(75 143.46848),(76 143.7379),(77 144.50378),(78 145.91869),(79 145.62566),
(1 96.11518),(2 111.07011),(3 118.75724),(4 122.93258),(5 122.97316),(6 123.1965),(7 123.57648),(8 125.270096),(9 127.44904),(10 129.30228),(11 130.51262),(12 130.21654),(13 128.75877),(14 127.28459),(15 127.15013),(16 127.856804),(17 127.32132),(18 127.59723),(19 127.88896),(20 129.69917),(21 130.22362),(22 132.23433),(23 133.00298),(24 135.43253),(25 133.80711),(26 133.9579),(27 132.6725),(28 131.81334),(29 133.51334),(30 134.96112),(31 135.5657),(32 133.91595),(33 132.8355),(34 132.9366),(35 132.3464),(36 133.82118),(37 134.49646),(38 135.15723),(39 135.31824),(40 135.69893),(41 136.44167),(42 138.18216),(43 140.58961),(44 143.78645),(45 144.09187),(46 143.19574),(47 141.69972),(48 138.74695),(49 137.29315),(50 137.72075),(51 139.29108),(52 140.01137),(53 140.77003),(54 140.32454),(55 140.2206),(56 139.41959),(57 138.85573),(58 140.4276),(59 141.91867),(60 143.69606),(61 144.6074),(62 144.40912),(63 144.21077),(64 142.84137),(65 142.13678),(66 141.60687),(67 142.63388),(68 141.68346),(69 143.97768),(70 146.35985),(71 148.13223),(72 149.55849),(73 148.35898),(74 147.67256),(75 148.04095),(76 148.72513),(77 148.35165),(78 150.05975),(79 150.38649),
(1 94.32014),(2 107.10839),(3 114.46585),(4 118.625114),(5 118.62605),(6 119.00796),(7 119.80144),(8 121.05989),(9 122.980606),(10 125.160965),(11 125.8562),(12 125.41092),(13 124.176926),(14 124.19436),(15 122.551704),(16 122.33308),(17 122.20848),(18 123.186676),(19 124.093864),(20 125.5422),(21 126.4274),(22 128.20244),(23 130.0694),(24 130.96889),(25 129.97797),(26 130.56633),(27 129.92026),(28 129.1149),(29 130.16747),(30 130.64726),(31 131.06491),(32 130.062),(33 129.51654),(34 129.04256),(35 129.88596),(36 130.93468),(37 131.04796),(38 131.34213),(39 131.56178),(40 130.56021),(41 132.00568),(42 133.591),(43 135.53444),(44 138.05075),(45 138.85439),(46 137.99422),(47 137.07062),(48 134.89651),(49 133.14433),(50 133.11075),(51 134.24632),(52 135.55847),(53 135.76093),(54 135.8343),(55 135.8072),(56 134.55539),(57 133.98505),(58 135.05002),(59 136.2767),(60 138.7741),(61 139.65393),(62 139.53851),(63 139.55931),(64 137.9438),(65 138.37619),(66 137.40111),(67 137.0899),(68 138.06395),(69 139.67451),(70 141.78465),(71 143.80879),(72 143.78255),(73 142.8033),(74 142.92567),(75 143.01482),(76 142.89598),(77 143.29346),(78 145.41809),(79 144.94711),
(1 93.799805),(2 106.270065),(3 113.90603),(4 117.72259),(5 118.691),(6 119.441605),(7 119.85752),(8 121.14301),(9 122.91632),(10 124.57657),(11 125.75613),(12 125.62071),(13 124.3028),(14 124.22944),(15 122.551796),(16 122.42606),(17 122.92938),(18 123.38568),(19 124.69187),(20 125.65708),(21 126.347755),(22 127.111786),(23 128.88359),(24 130.10855),(25 129.14027),(26 129.32036),(27 127.79789),(28 127.24157),(29 128.36658),(30 129.80054),(31 130.09705),(32 129.56796),(33 128.63306),(34 128.06412),(35 127.72181),(36 129.14516),(37 130.6755),(38 131.04652),(39 130.94533),(40 130.72731),(41 131.3341),(42 133.07281),(43 135.57784),(44 137.85608),(45 139.23589),(46 137.49019),(47 136.19862),(48 134.46979),(49 132.34647),(50 132.37225),(51 133.60999),(52 134.87007),(53 136.98535),(54 136.02975),(55 136.22661),(56 135.26228),(57 134.33032),(58 135.67554),(59 137.53581),(60 139.05429),(61 141.39452),(62 140.95068),(63 139.68567),(64 137.80734),(65 138.60223),(66 138.15366),(67 137.93416),(68 138.94302),(69 139.88184),(70 141.97038),(71 144.47768),(72 143.49498),(73 143.54143),(74 143.44516),(75 145.08263),(76 144.52094),(77 144.64687),(78 146.10464),(79 145.92961),
(1 93.43205),(2 105.692215),(3 112.46648),(4 116.637344),(5 117.32371),(6 117.51361),(7 118.000946),(8 119.509544),(9 121.122314),(10 122.68271),(11 124.10222),(12 124.4004),(13 123.561646),(14 123.06475),(15 121.46961),(16 121.947754),(17 122.78605),(18 123.37792),(19 124.03581),(20 124.73916),(21 125.51559),(22 126.908936),(23 128.73099),(24 129.64629),(25 129.39204),(26 129.03429),(27 127.98614),(28 127.71242),(29 127.78946),(30 129.27917),(31 129.78976),(32 129.91808),(33 128.61113),(34 127.94746),(35 128.05061),(36 129.38812),(37 130.04646),(38 130.5495),(39 130.88042),(40 130.089),(41 131.10385),(42 132.30782),(43 133.87048),(44 136.328),(45 136.75194),(46 136.69362),(47 136.03564),(48 134.53589),(49 131.85405),(50 132.35085),(51 133.91595),(52 135.2385),(53 136.10384),(54 135.28973),(55 135.44505),(56 135.26097),(57 135.20125),(58 135.60066),(59 137.00198),(60 138.27469),(61 140.21786),(62 139.59033),(63 139.23965),(64 136.93779),(65 137.1502),(66 137.46338),(67 137.7374),(68 138.36119),(69 140.41125),(70 142.86877),(71 144.34506),(72 143.70004),(73 144.46565),(74 144.14857),(75 143.93973),(76 143.22348),(77 144.759),(78 145.24576),(79 145.77443),
(1 92.00754),(2 104.38012),(3 111.17945),(4 114.65717),(5 117.28703),(6 117.38361),(7 117.86258),(8 119.636665),(9 121.29825),(10 121.59752),(11 121.937195),(12 122.49669),(13 121.77443),(14 120.967316),(15 120.56311),(16 121.27623),(17 121.7518),(18 121.11675),(19 122.089775),(20 122.98089),(21 123.3899),(22 125.05781),(23 126.8416),(24 127.38723),(25 126.98021),(26 127.192154),(27 125.01504),(28 125.621445),(29 126.62039),(30 127.45105),(31 128.22534),(32 127.01521),(33 126.75878),(34 126.03209),(35 126.2902),(36 127.15394),(37 127.11779),(38 127.541504),(39 128.11296),(40 128.84593),(41 129.15878),(42 130.08087),(43 132.39374),(44 134.77863),(45 135.0021),(46 134.20511),(47 133.82202),(48 132.04729),(49 130.76196),(50 130.1229),(51 131.67155),(52 132.26007),(53 133.9534),(54 134.11882),(55 133.9492),(56 133.26596),(57 132.69888),(58 133.70076),(59 134.44434),(60 135.2095),(61 136.32037),(62 137.46669),(63 137.62456),(64 136.0276),(65 136.36151),(66 135.49525),(67 134.80626),(68 135.37097),(69 137.09134),(70 139.56241),(71 140.38184),(72 141.28447),(73 141.40195),(74 141.8254),(75 141.68372),(76 141.66766),(77 142.0548),(78 142.21397),(79 142.48575),
(1 91.617584),(2 104.331),(3 111.42834),(4 115.20902),(5 116.85056),(6 116.76801),(7 117.54138),(8 119.37394),(9 121.35772),(10 123.30161),(11 123.483444),(12 123.4311),(13 122.46877),(14 121.5957),(15 120.487206),(16 121.14828),(17 121.56509),(18 121.92763),(19 122.16889),(20 123.47559),(21 124.381165),(22 125.898415),(23 127.48687),(24 128.36288),(25 128.00453),(26 127.87082),(27 125.311485),(28 125.31397),(29 125.652596),(30 126.89258),(31 127.50165),(32 127.44189),(33 126.29318),(34 125.626976),(35 125.1129),(36 126.06456),(37 127.0801),(38 127.96217),(39 128.01045),(40 128.2595),(41 129.2073),(42 129.89583),(43 132.18172),(44 134.53593),(45 134.7305),(46 135.00594),(47 134.28291),(48 131.87607),(49 130.11298),(50 130.29567),(51 131.70619),(52 132.6569),(53 132.31406),(54 132.42412),(55 132.25992),(56 132.44753),(57 132.60396),(58 133.52234),(59 134.39536),(60 135.83333),(61 137.61757),(62 137.24823),(63 136.82323),(64 135.77098),(65 134.89673),(66 134.6553),(67 134.25311),(68 134.4116),(69 136.40474),(70 139.44012),(71 141.53447),(72 141.6705),(73 141.93416),(74 141.8169),(75 141.97809),(76 141.14557),(77 142.26788),(78 142.85341),(79 142.91624),
(1 90.932304),(2 103.680176),(3 110.308525),(4 113.31294),(5 114.3221),(6 114.86971),(7 115.053024),(8 116.234825),(9 118.70036),(10 119.913574),(11 120.68469),(12 119.69483),(13 119.25516),(14 118.75194),(15 118.59661),(16 119.01382),(17 118.711395),(18 119.90669),(19 120.15041),(20 121.48027),(21 121.3972),(22 123.03001),(23 124.94791),(24 125.8428),(25 125.5949),(26 125.36885),(27 123.34231),(28 123.952324),(29 123.84446),(30 125.160645),(31 125.99048),(32 125.18266),(33 124.360374),(34 123.975876),(35 123.1259),(36 124.85851),(37 125.15201),(38 125.183),(39 125.87038),(40 126.434074),(41 126.23468),(42 126.842514),(43 129.33585),(44 131.29723),(45 131.90407),(46 131.16069),(47 131.15057),(48 129.47252),(49 126.87521),(50 126.61423),(51 128.41635),(52 129.7208),(53 130.60446),(54 130.3227),(55 129.80666),(56 130.02246),(57 129.74445),(58 131.08757),(59 132.03197),(60 132.58951),(61 134.07582),(62 133.66658),(63 134.26591),(64 133.19785),(65 133.32004),(66 132.50696),(67 132.55807),(68 132.20155),(69 133.47165),(70 135.45691),(71 137.38147),(72 137.80894),(73 138.0835),(74 137.62573),(75 137.86723),(76 137.4849),(77 137.93689),(78 139.34798),(79 139.45354),
(1 90.99609),(2 105.05604),(3 112.309845),(4 115.74911),(5 117.08898),(6 117.14417),(7 116.38976),(8 118.57484),(9 120.79486),(10 122.78586),(11 124.090065),(12 122.96831),(13 121.88168),(14 120.71639),(15 120.64295),(16 120.201866),(17 120.3538),(18 121.54145),(19 121.97672),(20 123.08756),(21 124.10597),(22 125.59895),(23 127.15519),(24 127.97567),(25 127.81629),(26 127.6143),(27 125.99758),(28 126.18541),(29 126.37027),(30 127.703415),(31 128.59702),(32 126.99207),(33 124.60212),(34 124.72771),(35 124.95404),(36 127.17105),(37 127.659676),(38 128.96338),(39 129.13052),(40 129.46622),(41 129.53163),(42 130.98088),(43 132.9221),(44 136.09586),(45 135.57326),(46 135.59023),(47 134.47777),(48 132.12056),(49 130.01483),(50 129.70856),(51 131.41077),(52 132.72786),(53 133.82098),(54 133.16058),(55 132.5297),(56 133.4551),(57 132.6993),(58 134.16548),(59 136.23283),(60 137.48874),(61 138.94931),(62 138.56207),(63 138.04124),(64 136.94179),(65 135.89209),(66 135.41641),(67 136.61752),(68 136.08481),(69 137.25601),(70 139.6364),(71 142.21178),(72 144.1643),(73 143.3835),(74 142.00397),(75 142.53735),(76 142.19531),(77 143.0763),(78 143.32103),(79 143.692),
