1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 428094180),(2 816315970),(3 1032755700),(4 1185805800),(5 1344884600),(6 1400188800),(7 1355889000),(8 1347440500),(9 1351033500),(10 1374871400),(11 1373824400),(12 1349316500),(13 1339965300),(14 1295168900),(15 1235978100),(16 1205139600),(17 1244299400),(18 1284749000),(19 1258177900),(20 1258576000),(21 1268996100),(22 1224497800),(23 1185291400),(24 1113934000),(25 1000277200),(26 979013700),(27 1095537700),(28 1222203300),(29 1336197500),(30 1425524100),(31 1456341100),(32 1400557400),(33 1328982700),(34 1310048600),(35 1291474400),(36 1228323700),(37 1140406900),(38 1165513900),(39 1194080900),(40 1204730900),(41 1275953000),(42 1299801000),(43 1327514200),(44 1316314100),(45 1265329500),(46 1262919700),(47 1256101000),(48 1263890000),(49 1250272600),(50 1169914500),(51 1097362000),(52 1002093060),(53 990527700),(54 1050564350),(55 1156003700),(56 1254720100),(57 1276948900),(58 1271838800),(59 1187136600),(60 1208293000),(61 1270073000),(62 1292735900),(63 1323766300),(64 1398689700),(65 1393980900),(66 1298284700),(67 1232001200),(68 1211395500),(69 1119997800),(70 1088112000),(71 1076352600),(72 1094220400),(73 1126454500),(74 1225035400),(75 1258436700),(76 1289377500),(77 1254851100),(78 1217695400),(79 1232728700),
(1 299.91245),(2 322.3274),(3 331.52588),(4 336.74564),(5 339.33218),(6 341.99063),(7 348.7274),(8 351.7352),(9 356.17395),(10 358.23666),(11 363.91025),(12 357.28568),(13 358.06473),(14 356.37854),(15 359.06638),(16 355.5996),(17 358.81888),(18 353.8784),(19 354.46115),(20 351.51428),(21 351.4959),(22 350.3436),(23 352.81772),(24 351.84436),(25 348.809),(26 348.34576),(27 349.7063),(28 355.3058),(29 357.28162),(30 359.7466),(31 358.26642),(32 359.36572),(33 358.5291),(34 357.58856),(35 359.0362),(36 360.5043),(37 359.30386),(38 353.21695),(39 354.33954),(40 356.62585),(41 358.65625),(42 360.44934),(43 362.56815),(44 359.19),(45 354.20734),(46 352.05008),(47 356.2392),(48 354.7026),(49 354.17532),(50 352.1431),(51 348.7522),(52 350.10107),(53 348.17767),(54 352.03098),(55 354.60025),(56 358.0145),(57 355.02716),(58 353.007),(59 352.49374),(60 353.56857),(61 355.02142),(62 355.95056),(63 358.9318),(64 355.27252),(65 356.2009),(66 354.61194),(67 352.4209),(68 352.8085),(69 355.55017),(70 354.75214),(71 351.07465),(72 348.0305),(73 342.38303),(74 345.40436),(75 349.43173),(76 350.46826),(77 349.2458),(78 345.89066),(79 349.44626),
(1 294.26105),(2 317.28616),(3 324.67752),(4 333.4792),(5 336.2591),(6 336.84866),(7 342.60425),(8 345.4648),(9 349.4558),(10 351.68066),(11 356.0222),(12 351.9543),(13 350.5083),(14 351.58887),(15 351.45468),(16 352.7112),(17 351.81958),(18 351.42395),(19 349.54874),(20 348.02985),(21 347.5233),(22 348.05673),(23 349.5059),(24 344.5446),(25 342.4056),(26 341.78076),(27 343.75128),(28 346.24582),(29 350.7499),(30 352.90298),(31 353.31638),(32 355.54556),(33 350.7393),(34 351.86252),(35 354.41565),(36 355.8816),(37 352.7384),(38 347.2511),(39 350.7782),(40 349.959),(41 352.6893),(42 356.49667),(43 358.16696),(44 353.93958),(45 349.59793),(46 348.29367),(47 350.71658),(48 352.4691),(49 350.00116),(50 348.4727),(51 350.00598),(52 345.8342),(53 346.7365),(54 347.96887),(55 347.49753),(56 353.3906),(57 349.53604),(58 352.53363),(59 350.77832),(60 350.40195),(61 353.59076),(62 352.1798),(63 353.16992),(64 351.2016),(65 351.85895),(66 349.075),(67 347.0462),(68 348.11316),(69 349.95114),(70 349.48636),(71 350.93365),(72 346.0641),(73 343.43457),(74 345.17572),(75 348.7318),(76 346.87875),(77 346.00644),(78 344.49655),(79 343.68356),
(1 296.04584),(2 320.12387),(3 328.63632),(4 336.23428),(5 339.81018),(6 338.6806),(7 342.68863),(8 346.50665),(9 351.24142),(10 356.52264),(11 357.00894),(12 356.79706),(13 355.96466),(14 354.75513),(15 355.13553),(16 353.2307),(17 351.84668),(18 351.13266),(19 351.73447),(20 350.3096),(21 349.0614),(22 348.94415),(23 348.94357),(24 347.57263),(25 345.4415),(26 343.69925),(27 345.4258),(28 349.077),(29 352.7043),(30 352.45413),(31 351.9854),(32 353.03122),(33 349.9877),(34 353.52155),(35 354.25137),(36 355.96072),(37 354.00763),(38 348.95203),(39 349.52414),(40 351.27423),(41 354.87436),(42 360.16928),(43 358.15845),(44 356.30316),(45 352.17856),(46 352.14542),(47 351.83047),(48 353.40002),(49 354.23898),(50 352.9496),(51 349.9855),(52 347.64902),(53 347.76566),(54 350.39545),(55 349.59702),(56 354.56506),(57 354.76282),(58 355.23694),(59 352.0355),(60 350.24435),(61 350.117),(62 350.2672),(63 353.20413),(64 353.65643),(65 354.96875),(66 355.2251),(67 351.6942),(68 350.63876),(69 351.98773),(70 354.17764),(71 352.18903),(72 346.457),(73 344.8055),(74 346.4122),(75 348.24768),(76 350.69998),(77 350.28384),(78 347.1302),(79 348.92435),
(1 292.79932),(2 314.56708),(3 324.96155),(4 332.81308),(5 334.8696),(6 332.64758),(7 342.29855),(8 344.5489),(9 350.2162),(10 353.89056),(11 355.32788),(12 350.0737),(13 352.91595),(14 352.99628),(15 353.7809),(16 349.49982),(17 353.4866),(18 351.25125),(19 350.69693),(20 348.06442),(21 347.97595),(22 346.1514),(23 346.0216),(24 344.12427),(25 338.44025),(26 342.96042),(27 343.29202),(28 348.91867),(29 350.8922),(30 351.7227),(31 350.72385),(32 348.92133),(33 349.90887),(34 352.93317),(35 353.53305),(36 354.08447),(37 355.85394),(38 349.14716),(39 350.54102),(40 351.61075),(41 350.27585),(42 358.69458),(43 356.8256),(44 354.1989),(45 351.80255),(46 349.43774),(47 351.81537),(48 352.35),(49 353.1811),(50 350.06296),(51 346.04227),(52 347.4016),(53 346.52548),(54 350.16846),(55 346.97183),(56 352.2939),(57 349.4125),(58 351.3522),(59 348.93167),(60 349.8761),(61 351.6804),(62 351.44772),(63 354.5208),(64 354.8605),(65 354.8915),(66 355.5897),(67 350.30383),(68 351.4839),(69 353.63217),(70 354.29596),(71 351.99918),(72 347.90686),(73 342.93088),(74 347.57037),(75 346.92874),(76 349.75378),(77 348.69708),(78 345.76172),(79 347.22336),
(1 291.73535),(2 314.9706),(3 325.6225),(4 331.96558),(5 332.8216),(6 334.72546),(7 344.37512),(8 345.72232),(9 348.9669),(10 352.87436),(11 351.61472),(12 353.5869),(13 356.9331),(14 357.10336),(15 356.52808),(16 354.48013),(17 357.69553),(18 353.6196),(19 351.50912),(20 350.1831),(21 348.00574),(22 349.01108),(23 348.13165),(24 349.259),(25 346.37305),(26 347.08698),(27 347.52298),(28 351.07776),(29 355.63815),(30 353.4267),(31 355.53354),(32 353.34515),(33 353.0944),(34 354.8814),(35 354.55756),(36 358.78265),(37 354.59717),(38 353.10388),(39 353.146),(40 354.56116),(41 354.6346),(42 359.70837),(43 359.5186),(44 356.57092),(45 349.79733),(46 352.66544),(47 352.14944),(48 349.009),(49 349.91025),(50 349.2291),(51 348.95923),(52 346.83182),(53 343.88806),(54 348.69366),(55 349.8854),(56 353.85336),(57 351.9883),(58 351.1341),(59 349.22662),(60 347.84866),(61 350.63535),(62 348.39188),(63 353.39514),(64 353.57986),(65 353.18146),(66 350.0425),(67 349.7025),(68 351.01068),(69 354.65088),(70 353.25378),(71 354.58737),(72 346.54056),(73 341.26215),(74 343.77728),(75 348.0132),(76 347.08856),(77 346.28714),(78 343.78705),(79 346.04425),
(1 285.5431),(2 307.98044),(3 317.121),(4 321.28406),(5 322.86313),(6 325.12897),(7 331.26776),(8 336.68204),(9 339.07898),(10 340.65912),(11 341.5293),(12 340.87985),(13 339.90982),(14 342.80707),(15 338.36667),(16 337.98428),(17 340.89877),(18 340.47702),(19 339.59955),(20 337.48087),(21 335.09592),(22 334.55612),(23 336.73093),(24 335.07172),(25 330.47897),(26 329.2199),(27 331.564),(28 336.23624),(29 340.73267),(30 341.29803),(31 340.56497),(32 341.24518),(33 339.4484),(34 339.5764),(35 344.12973),(36 347.35764),(37 346.2318),(38 341.2359),(39 339.29614),(40 340.0765),(41 343.04175),(42 346.48532),(43 347.63586),(44 346.15747),(45 341.55655),(46 343.18967),(47 339.74664),(48 340.8472),(49 340.53198),(50 338.67844),(51 336.37366),(52 338.54135),(53 337.5314),(54 340.69012),(55 339.69293),(56 344.13583),(57 341.75946),(58 341.46298),(59 340.6634),(60 337.6183),(61 339.3749),(62 339.1006),(63 343.69916),(64 341.94202),(65 342.66864),(66 340.51862),(67 338.223),(68 340.21698),(69 342.21158),(70 341.19138),(71 344.8223),(72 337.15326),(73 332.99655),(74 334.31418),(75 337.54364),(76 337.07376),(77 337.61456),(78 336.37274),(79 336.86884),
(1 290.3399),(2 308.1938),(3 318.5421),(4 324.8721),(5 325.31686),(6 327.11166),(7 332.52338),(8 337.61725),(9 343.3711),(10 343.84882),(11 346.1675),(12 345.28192),(13 342.8043),(14 344.7743),(15 342.33868),(16 342.48),(17 342.60648),(18 340.66827),(19 340.85205),(20 338.8242),(21 336.4952),(22 338.4027),(23 338.0905),(24 338.8556),(25 333.97714),(26 334.42798),(27 335.49844),(28 339.37573),(29 345.8755),(30 342.85745),(31 344.0239),(32 344.06625),(33 345.00647),(34 346.28207),(35 347.64493),(36 347.2766),(37 348.77286),(38 344.06622),(39 343.72617),(40 347.58408),(41 345.78284),(42 349.85858),(43 350.3694),(44 345.85257),(45 344.939),(46 342.26495),(47 345.04025),(48 344.50925),(49 343.8673),(50 342.1922),(51 337.88635),(52 339.27313),(53 336.69077),(54 340.99985),(55 338.43823),(56 343.45624),(57 342.39175),(58 341.60458),(59 339.69766),(60 339.96832),(61 340.28958),(62 342.00516),(63 343.46088),(64 343.62717),(65 342.9094),(66 344.96692),(67 340.23837),(68 341.4565),(69 343.0201),(70 343.2741),(71 342.9113),(72 338.01303),(73 333.8877),(74 336.19632),(75 337.20416),(76 336.99988),(77 335.44135),(78 333.63425),(79 337.00433),
(1 288.313),(2 311.7934),(3 319.72806),(4 326.22742),(5 328.5707),(6 331.35776),(7 336.0394),(8 338.9285),(9 343.16516),(10 344.17688),(11 345.14313),(12 346.50223),(13 344.32632),(14 343.8637),(15 345.32068),(16 342.00717),(17 340.74048),(18 340.19006),(19 344.6041),(20 341.26025),(21 337.708),(22 338.52362),(23 339.20044),(24 339.01266),(25 333.77045),(26 335.78812),(27 335.69794),(28 341.97574),(29 343.0773),(30 347.0536),(31 345.91147),(32 344.52972),(33 341.3456),(34 344.12167),(35 348.09125),(36 348.09674),(37 344.9909),(38 343.1158),(39 342.60095),(40 341.28748),(41 344.51016),(42 351.00885),(43 348.51697),(44 346.9557),(45 341.49228),(46 341.36926),(47 344.71127),(48 342.4415),(49 344.93564),(50 344.30038),(51 340.04642),(52 338.90952),(53 339.48572),(54 339.09152),(55 340.9293),(56 343.0061),(57 341.8145),(58 343.8918),(59 342.53522),(60 341.11902),(61 341.42657),(62 341.65744),(63 345.70828),(64 341.37598),(65 344.67422),(66 343.82184),(67 340.97073),(68 341.86676),(69 343.14352),(70 344.13403),(71 344.50235),(72 337.98904),(73 336.164),(74 338.77194),(75 337.40826),(76 337.7392),(77 336.7529),(78 337.65747),(79 338.0976),
(1 290.94653),(2 313.3963),(3 322.0586),(4 331.2262),(5 332.44305),(6 333.47473),(7 342.5294),(8 344.16782),(9 348.2961),(10 346.85962),(11 352.11014),(12 351.96518),(13 354.24426),(14 353.45193),(15 351.7349),(16 347.39346),(17 347.93134),(18 346.74408),(19 350.20496),(20 344.61502),(21 343.4343),(22 339.65536),(23 342.721),(24 340.9047),(25 336.56152),(26 338.84048),(27 340.05746),(28 345.8469),(29 346.781),(30 348.39465),(31 350.91434),(32 347.33096),(33 344.78815),(34 349.98117),(35 352.0307),(36 358.0689),(37 352.9759),(38 347.49554),(39 348.37476),(40 347.6348),(41 350.81876),(42 355.00647),(43 354.37994),(44 348.54468),(45 346.22156),(46 348.26978),(47 347.68393),(48 348.7321),(49 349.3373),(50 344.50974),(51 342.38824),(52 343.12006),(53 341.18442),(54 345.41354),(55 345.42426),(56 346.29996),(57 348.17645),(58 347.1278),(59 344.75003),(60 343.24292),(61 344.85623),(62 344.33978),(63 350.83334),(64 347.30545),(65 347.38852),(66 345.00623),(67 343.50882),(68 346.64154),(69 344.9018),(70 344.8769),(71 348.18915),(72 342.29788),(73 340.34634),(74 338.9396),(75 342.269),(76 341.98248),(77 341.97684),(78 338.37753),(79 341.00125),
(1 283.5457),(2 301.53595),(3 312.71677),(4 320.08386),(5 321.12372),(6 321.36288),(7 329.38553),(8 328.09433),(9 336.34186),(10 333.7882),(11 334.42996),(12 337.80048),(13 336.8882),(14 337.34714),(15 337.8154),(16 333.77646),(17 336.67484),(18 331.97302),(19 334.0229),(20 330.25873),(21 330.5309),(22 331.72937),(23 328.5113),(24 328.97073),(25 326.07),(26 326.86633),(27 329.0984),(28 333.39206),(29 335.4635),(30 335.97037),(31 337.61005),(32 339.58636),(33 335.6657),(34 337.84567),(35 339.49396),(36 339.42596),(37 337.38647),(38 333.85355),(39 334.7161),(40 338.01172),(41 336.68362),(42 342.75684),(43 340.50186),(44 338.9743),(45 336.30212),(46 335.87903),(47 335.70993),(48 333.88184),(49 334.04062),(50 333.9274),(51 327.2874),(52 331.323),(53 329.4399),(54 330.44333),(55 335.00653),(56 339.44147),(57 338.06564),(58 333.09943),(59 332.94434),(60 332.05786),(61 330.38718),(62 332.4182),(63 338.69827),(64 334.655),(65 337.23917),(66 335.73444),(67 333.58804),(68 333.37265),(69 334.2615),(70 335.80087),(71 335.379),(72 331.72665),(73 327.66156),(74 328.1436),(75 328.7167),(76 331.84555),(77 328.50082),(78 329.153),(79 331.40005),
(1 284.55225),(2 303.24103),(3 313.81317),(4 317.2383),(5 322.20563),(6 319.1631),(7 327.806),(8 329.17108),(9 334.70337),(10 338.51044),(11 337.43652),(12 335.71646),(13 339.34232),(14 337.20682),(15 338.08377),(16 335.01144),(17 336.08575),(18 333.42603),(19 332.75894),(20 333.14026),(21 329.7717),(22 333.3013),(23 333.5775),(24 334.84692),(25 331.3071),(26 329.26624),(27 332.11243),(28 334.67184),(29 337.99118),(30 339.42706),(31 338.62524),(32 338.73352),(33 336.25122),(34 336.64328),(35 342.05032),(36 342.52686),(37 342.7139),(38 336.56305),(39 336.4291),(40 340.76993),(41 341.2364),(42 343.61295),(43 345.78),(44 342.69894),(45 340.1087),(46 338.79416),(47 340.19638),(48 340.89685),(49 341.0247),(50 336.51074),(51 334.84274),(52 334.04337),(53 333.20926),(54 335.52618),(55 337.26898),(56 341.948),(57 340.94473),(58 339.46762),(59 337.26337),(60 335.3586),(61 337.11328),(62 339.03494),(63 344.06143),(64 339.762),(65 341.98203),(66 341.15283),(67 336.74246),(68 338.65414),(69 340.2897),(70 337.31024),(71 338.6294),(72 334.97833),(73 327.35605),(74 334.38574),(75 335.1681),(76 337.87097),(77 335.8119),(78 334.1033),(79 335.39786),
(1 278.25922),(2 299.2999),(3 310.10083),(4 315.40286),(5 314.46124),(6 316.44604),(7 324.1833),(8 326.3368),(9 332.07706),(10 334.38553),(11 334.52267),(12 331.896),(13 336.3692),(14 333.10748),(15 332.15936),(16 331.58954),(17 330.6803),(18 328.9083),(19 329.54144),(20 325.94992),(21 327.25488),(22 328.64328),(23 329.96866),(24 329.55685),(25 326.23297),(26 325.6349),(27 325.5127),(28 331.9257),(29 334.91193),(30 334.5934),(31 331.82486),(32 331.8487),(33 331.0064),(34 334.16608),(35 336.46384),(36 338.3194),(37 336.6837),(38 329.72314),(39 329.9925),(40 333.60138),(41 337.1297),(42 337.39273),(43 338.19196),(44 334.1624),(45 329.45233),(46 330.1578),(47 332.77386),(48 331.93515),(49 333.97232),(50 330.54416),(51 328.30807),(52 328.03528),(53 327.88715),(54 330.10425),(55 333.656),(56 335.2176),(57 333.9635),(58 333.2186),(59 334.92),(60 333.89243),(61 332.84216),(62 330.68893),(63 335.6983),(64 334.74957),(65 336.51147),(66 335.0988),(67 334.1101),(68 333.2771),(69 336.3316),(70 332.7346),(71 331.9505),(72 329.05154),(73 325.6543),(74 330.38293),(75 332.07486),(76 332.53738),(77 332.19058),(78 329.0216),(79 331.12042),
(1 285.6349),(2 302.47607),(3 312.59702),(4 322.51477),(5 321.25772),(6 325.50735),(7 330.71423),(8 333.52365),(9 339.13727),(10 340.45013),(11 340.6801),(12 339.22287),(13 342.00125),(14 340.98428),(15 340.99594),(16 340.4267),(17 339.9877),(18 339.14398),(19 339.1691),(20 336.1725),(21 337.53616),(22 334.01996),(23 336.44885),(24 332.5614),(25 329.80344),(26 328.93677),(27 330.76572),(28 335.19928),(29 339.1915),(30 338.48148),(31 336.5916),(32 339.3783),(33 340.06265),(34 341.221),(35 342.78238),(36 344.9614),(37 345.32834),(38 338.1022),(39 333.10358),(40 340.74036),(41 341.78046),(42 346.9894),(43 344.3524),(44 343.85526),(45 341.17877),(46 336.5696),(47 338.48685),(48 338.10696),(49 339.4233),(50 337.28204),(51 334.03802),(52 336.11862),(53 337.31784),(54 334.92545),(55 338.19696),(56 341.922),(57 342.98474),(58 341.857),(59 336.35623),(60 335.97836),(61 336.30872),(62 338.6179),(63 339.689),(64 339.43396),(65 343.0639),(66 337.72842),(67 337.12177),(68 337.59027),(69 339.23907),(70 338.99753),(71 338.90198),(72 335.0787),(73 331.15533),(74 331.59528),(75 337.10468),(76 337.7238),(77 333.87805),(78 334.9114),(79 332.51367),
(1 275.91144),(2 294.92703),(3 304.75156),(4 311.91745),(5 315.92987),(6 313.83478),(7 320.3299),(8 321.91696),(9 325.69394),(10 327.1661),(11 329.77774),(12 328.8156),(13 327.17148),(14 330.90817),(15 329.41666),(16 325.5156),(17 329.45438),(18 324.9123),(19 327.34976),(20 324.29727),(21 320.7411),(22 324.16907),(23 322.84735),(24 323.33868),(25 315.7972),(26 316.8259),(27 321.44888),(28 324.17444),(29 328.6586),(30 330.31015),(31 329.33316),(32 329.0259),(33 326.09805),(34 328.84583),(35 331.678),(36 333.01096),(37 334.652),(38 328.2839),(39 327.60013),(40 328.69452),(41 330.3336),(42 332.4415),(43 333.9981),(44 332.26456),(45 329.7476),(46 329.8859),(47 329.59604),(48 327.20264),(49 329.6204),(50 330.2564),(51 327.5293),(52 327.018),(53 326.93256),(54 328.16205),(55 330.08997),(56 334.27853),(57 332.58023),(58 329.92642),(59 325.77634),(60 328.28925),(61 327.16714),(62 327.8591),(63 332.9294),(64 330.5671),(65 332.13034),(66 328.36343),(67 325.34216),(68 327.13855),(69 332.2972),(70 329.86707),(71 332.48267),(72 325.6852),(73 322.86682),(74 325.76135),(75 329.92148),(76 328.678),(77 327.1663),(78 326.10605),(79 327.73914),
(1 276.38434),(2 297.53754),(3 305.71606),(4 314.28067),(5 316.60532),(6 316.70816),(7 321.3603),(8 326.5272),(9 329.3213),(10 330.93228),(11 332.0572),(12 330.54468),(13 333.82043),(14 332.84845),(15 332.1524),(16 327.6839),(17 332.4916),(18 330.57025),(19 328.3065),(20 327.11694),(21 327.2987),(22 325.61298),(23 328.88083),(24 326.1806),(25 325.62253),(26 326.6477),(27 326.81635),(28 331.02533),(29 335.1879),(30 336.2767),(31 334.98782),(32 334.01114),(33 329.87708),(34 331.4038),(35 334.32217),(36 335.00375),(37 334.9158),(38 331.02936),(39 329.16763),(40 334.00122),(41 333.57654),(42 337.3662),(43 338.0671),(44 334.82745),(45 332.7765),(46 333.59366),(47 330.61188),(48 333.64767),(49 334.90192),(50 333.39862),(51 328.49423),(52 328.17447),(53 331.73584),(54 333.97464),(55 333.31253),(56 339.31995),(57 335.5393),(58 335.48334),(59 331.55142),(60 332.73358),(61 332.68982),(62 332.6956),(63 334.18677),(64 337.25375),(65 336.83618),(66 334.54968),(67 332.5834),(68 334.2947),(69 336.23804),(70 334.3927),(71 331.79453),(72 327.4904),(73 326.5393),(74 326.79315),(75 329.34988),(76 330.25348),(77 332.8174),(78 328.86212),(79 331.5168),
(1 278.0107),(2 297.5747),(3 305.0037),(4 317.2935),(5 317.3911),(6 313.47235),(7 324.1575),(8 327.89587),(9 330.72232),(10 333.445),(11 335.74304),(12 335.84515),(13 337.18695),(14 334.55035),(15 331.84464),(16 332.70667),(17 333.99316),(18 330.55643),(19 330.98163),(20 329.09988),(21 329.57813),(22 325.1984),(23 327.6546),(24 327.14072),(25 324.1851),(26 327.61734),(27 326.7126),(28 328.60718),(29 333.97717),(30 334.75177),(31 331.94186),(32 333.60098),(33 331.74707),(34 335.41852),(35 336.858),(36 336.83563),(37 338.91223),(38 332.72525),(39 333.43158),(40 335.43167),(41 336.28793),(42 341.2278),(43 341.916),(44 339.94315),(45 331.79504),(46 332.76318),(47 333.60464),(48 336.39752),(49 336.3955),(50 334.19083),(51 331.1549),(52 333.22693),(53 331.74762),(54 331.84073),(55 332.36563),(56 334.68655),(57 333.2475),(58 332.4902),(59 333.24698),(60 333.37024),(61 331.83725),(62 336.4766),(63 338.02438),(64 338.55542),(65 338.05582),(66 336.83972),(67 335.10278),(68 337.9168),(69 336.8439),(70 335.76483),(71 336.45663),(72 333.01147),(73 332.0894),(74 329.91132),(75 331.3875),(76 333.87756),(77 333.70493),(78 330.9827),(79 330.93134),
(1 271.64188),(2 291.02173),(3 300.08163),(4 306.85556),(5 309.52017),(6 309.20462),(7 314.3266),(8 318.02832),(9 322.21628),(10 322.37646),(11 324.95795),(12 323.41354),(13 324.8995),(14 325.4523),(15 326.2401),(16 326.2698),(17 326.6945),(18 324.45486),(19 323.9622),(20 321.61218),(21 322.23578),(22 320.64056),(23 319.3928),(24 319.90372),(25 315.0794),(26 316.40665),(27 318.24823),(28 323.91605),(29 324.545),(30 329.50903),(31 327.18393),(32 327.20245),(33 323.7562),(34 325.99448),(35 331.5375),(36 328.04358),(37 328.3038),(38 326.17792),(39 323.71106),(40 326.94644),(41 328.86267),(42 334.32968),(43 333.498),(44 329.428),(45 324.83286),(46 324.3011),(47 325.5085),(48 329.46954),(49 329.3276),(50 324.58325),(51 320.05927),(52 322.2944),(53 322.39737),(54 324.47604),(55 323.17554),(56 327.56863),(57 325.96133),(58 327.2996),(59 323.20334),(60 322.66156),(61 323.99826),(62 327.37045),(63 329.0466),(64 331.19754),(65 325.70364),(66 327.4023),(67 326.9431),(68 330.6737),(69 326.6905),(70 327.0062),(71 327.6844),(72 324.2361),(73 319.1735),(74 321.07233),(75 325.52493),(76 324.21295),(77 321.7992),(78 320.50552),(79 323.9452),
