1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 117.55074),(2 162.46336),(3 189.07028),(4 204.49126),(5 220.26033),(6 229.52434),(7 238.32112),(8 243.45586),(9 249.89157),(10 258.0322),(11 266.1026),(12 269.22205),(13 275.5388),(14 282.70026),(15 290.72513),(16 297.39008),(17 304.61337),(18 312.9766),(19 317.95087),(20 322.324),(21 324.29776),(22 330.50235),(23 339.1961),(24 347.91812),(25 354.53372),(26 364.42444),(27 365.7667),(28 374.3378),(29 382.93506),(30 391.96075),(31 403.01227),(32 412.26297),(33 419.04956),(34 423.59302),(35 436.99817),(36 435.27213),(37 435.09027),(38 438.66714),(39 440.48322),(40 443.78162),(41 448.48007),(42 446.64587),(43 453.9534),(44 457.7498),(45 460.3173),(46 460.846),(47 458.42447),(48 460.445),(49 466.53244),(50 467.1547),(51 461.32233),(52 463.59885),(53 463.8351),(54 464.8111),(55 466.4403),(56 465.46664),(57 471.04507),(58 462.9065),(59 464.03528),(60 470.85416),(61 473.37598),(62 476.99185),(63 477.96957),(64 482.84506),(65 487.0983),(66 484.41364),(67 487.18875),(68 491.55435),(69 494.11057),(70 492.8286),(71 490.65195),(72 490.97614),(73 496.04745),(74 497.66098),(75 489.485),(76 497.07138),(77 498.2158),(78 496.08752),(79 492.1989),
(1 115.40917),(2 160.64885),(3 186.31271),(4 201.23422),(5 215.1787),(6 223.92079),(7 230.54959),(8 232.36171),(9 241.03925),(10 249.44933),(11 256.4585),(12 260.72897),(13 269.11124),(14 276.3797),(15 282.70343),(16 292.0462),(17 300.2444),(18 308.11923),(19 314.99677),(20 322.56042),(21 323.10678),(22 326.25607),(23 337.08847),(24 342.23978),(25 348.02246),(26 354.26474),(27 357.47952),(28 365.7928),(29 374.79526),(30 379.15698),(31 389.69666),(32 394.5944),(33 401.68097),(34 404.37088),(35 408.37317),(36 412.6843),(37 415.68753),(38 420.81497),(39 419.38675),(40 424.93994),(41 421.425),(42 426.54364),(43 429.29114),(44 435.5359),(45 429.06027),(46 435.72327),(47 434.42474),(48 442.034),(49 445.5753),(50 451.40125),(51 446.74588),(52 446.63217),(53 446.32977),(54 451.52652),(55 452.42468),(56 454.73535),(57 457.66263),(58 456.75473),(59 460.05237),(60 459.12082),(61 461.75708),(62 469.78592),(63 472.01407),(64 471.83466),(65 475.0015),(66 478.05405),(67 480.96228),(68 480.92905),(69 482.0814),(70 484.46628),(71 483.32056),(72 483.11914),(73 482.44128),(74 489.2286),(75 483.84644),(76 488.44687),(77 484.85437),(78 483.76718),(79 481.06052),
(1 112.47464),(2 157.15665),(3 185.59207),(4 201.38895),(5 215.37352),(6 223.77948),(7 233.39107),(8 237.42418),(9 245.14787),(10 253.2341),(11 258.73227),(12 262.74722),(13 268.38187),(14 276.30872),(15 285.72995),(16 293.47092),(17 295.4855),(18 302.13004),(19 311.0419),(20 317.69568),(21 322.99063),(22 326.6833),(23 332.77457),(24 336.35596),(25 339.93893),(26 347.85104),(27 351.9518),(28 360.96423),(29 366.73474),(30 380),(31 381.5834),(32 386.46402),(33 392.0396),(34 400.6219),(35 401.7419),(36 400.39624),(37 404.36334),(38 408.70358),(39 409.7386),(40 407.08728),(41 410.89786),(42 412.50253),(43 417.17712),(44 423.02795),(45 424.8235),(46 427.45892),(47 430.0407),(48 431.17334),(49 430.20627),(50 437.27997),(51 434.30048),(52 433.33636),(53 435.0811),(54 438.22946),(55 441.45435),(56 441.2362),(57 446.73633),(58 449.91003),(59 454.38385),(60 453.07523),(61 453.85272),(62 460.83615),(63 462.55872),(64 462.82086),(65 464.88315),(66 478.50647),(67 474.51654),(68 472.76425),(69 473.32574),(70 476.75027),(71 476.12634),(72 481.05856),(73 481.86063),(74 485.6207),(75 474.0434),(76 478.60693),(77 480.99588),(78 481.5598),(79 478.4561),
(1 113.7584),(2 154.09375),(3 181.31229),(4 198.22076),(5 211.41893),(6 224.36716),(7 233.3664),(8 239.1439),(9 243.77332),(10 252.53731),(11 260.2601),(12 263.28726),(13 268.9818),(14 275.44336),(15 282.56024),(16 289.12292),(17 292.92154),(18 304.64352),(19 313.57272),(20 318.6845),(21 322.3497),(22 329.1248),(23 337.0393),(24 342.21243),(25 347.37653),(26 357.5797),(27 364.0869),(28 371.70657),(29 374.99326),(30 382.2847),(31 385.4749),(32 388.43628),(33 389.6467),(34 398.29614),(35 398.77087),(36 403.08295),(37 404.66864),(38 411.47922),(39 409.01495),(40 414.32425),(41 416.4246),(42 415.67062),(43 417.67212),(44 416.72012),(45 416.3541),(46 422.05655),(47 426.9832),(48 432.0184),(49 432.5886),(50 435.53973),(51 433.53513),(52 438.42047),(53 440.50684),(54 451.125),(55 445.49872),(56 450.8183),(57 455.16876),(58 460.09906),(59 457.64578),(60 461.4186),(61 466.86673),(62 475.5344),(63 472.35574),(64 479.9197),(65 484.16006),(66 482.78088),(67 483.96796),(68 480.84885),(69 479.52838),(70 481.07584),(71 479.29245),(72 481.6684),(73 484.75586),(74 485.32135),(75 478.874),(76 481.71497),(77 482.71976),(78 481.25195),(79 478.64117),
(1 110.91569),(2 153.57361),(3 181.44354),(4 198.33087),(5 210.55693),(6 221.56912),(7 230.85732),(8 234.7031),(9 237.5465),(10 245.97287),(11 252.27327),(12 254.14276),(13 261.2905),(14 266.0993),(15 274.29364),(16 282.57886),(17 288.87827),(18 295.16263),(19 302.33823),(20 308.5917),(21 312.03482),(22 322.49448),(23 331.06003),(24 337.51642),(25 344.67303),(26 354.83963),(27 353.00137),(28 360.62933),(29 365.65128),(30 373.5111),(31 376.00427),(32 378.69186),(33 382.95056),(34 386.1656),(35 391.71533),(36 394.02692),(37 398.02295),(38 408.43295),(39 409.16507),(40 409.97464),(41 415.13715),(42 417.4106),(43 416.04987),(44 423.22543),(45 424.14078),(46 423.99533),(47 426.216),(48 430.7591),(49 432.52438),(50 439.1543),(51 432.9662),(52 433.6301),(53 432.50125),(54 439.40454),(55 439.96637),(56 435.43353),(57 445.46063),(58 446.30283),(59 446.7823),(60 449.83887),(61 453.7726),(62 463.79767),(63 463.7396),(64 467.73303),(65 466.06915),(66 471.61523),(67 470.8068),(68 475.79626),(69 476.66922),(70 480.45975),(71 481.12164),(72 487.72037),(73 485.06366),(74 490.4477),(75 483.16824),(76 485.8826),(77 488.0454),(78 488.86142),(79 482.52002),
(1 109.5892),(2 154.16472),(3 179.50592),(4 194.35742),(5 207.52898),(6 216.7415),(7 225.13945),(8 231.0448),(9 236.83664),(10 244.28886),(11 248.86073),(12 253.57268),(13 260.2906),(14 266.55966),(15 272.97998),(16 278.38007),(17 286.73538),(18 292.70334),(19 298.29114),(20 309.11118),(21 310.03534),(22 317.52524),(23 322.6021),(24 326.2302),(25 330.3952),(26 345.434),(27 343.92963),(28 350.1716),(29 358.37695),(30 369.08612),(31 372.04944),(32 375.93423),(33 379.04642),(34 387.54932),(35 388.84192),(36 392.33078),(37 394.32394),(38 400.6063),(39 401.966),(40 410.0329),(41 410.85455),(42 419.58423),(43 418.88928),(44 418.93912),(45 421.8157),(46 423.56012),(47 417.9437),(48 422.89523),(49 424.0419),(50 429.2144),(51 426.9037),(52 431.72336),(53 439.99072),(54 437.65784),(55 438.8982),(56 437.7436),(57 441.73172),(58 444.40692),(59 440.69733),(60 449.84354),(61 454.35114),(62 458.76013),(63 455.62198),(64 457.34595),(65 466.04123),(66 468.54938),(67 464.9434),(68 467.03677),(69 464.47775),(70 466.44507),(71 464.3316),(72 469.18063),(73 471.59924),(74 471.1864),(75 466.94354),(76 471.0642),(77 476.63416),(78 477.34436),(79 482.14212),
(1 106.98575),(2 144.38019),(3 169.9152),(4 184.43997),(5 200.1967),(6 210.03267),(7 218.1504),(8 225.08446),(9 230.93404),(10 236.52286),(11 243.01134),(12 247.25139),(13 254.46283),(14 261.67892),(15 266.2061),(16 272.67395),(17 278.58716),(18 282.88196),(19 287.05334),(20 295.3302),(21 303.0267),(22 304.5013),(23 306.9868),(24 316.4066),(25 321.2928),(26 333.5269),(27 333.57187),(28 342.2807),(29 350.45584),(30 354.96817),(31 361.9083),(32 363.0316),(33 371.23978),(34 378.00378),(35 382.59036),(36 386.26193),(37 386.95737),(38 390.1577),(39 393.33447),(40 396.13745),(41 398.6364),(42 397.49744),(43 399.9829),(44 400.2264),(45 404.1758),(46 403.92734),(47 410.59628),(48 410.16077),(49 410.659),(50 414.03183),(51 408.34973),(52 414.2983),(53 413.6857),(54 413.43976),(55 417.9641),(56 420.68817),(57 425.6494),(58 426.14948),(59 433.37494),(60 431.75882),(61 432.27878),(62 440.93597),(63 439.81912),(64 446.48523),(65 444.90512),(66 447.60165),(67 447.33865),(68 446.65085),(69 446.57428),(70 451.3271),(71 449.7073),(72 455.45248),(73 452.45837),(74 459.24078),(75 451.12988),(76 454.19754),(77 454.28873),(78 453.36343),(79 455.52786),
(1 107.0958),(2 142.303),(3 167.64186),(4 182.22505),(5 196.75087),(6 207.15547),(7 214.401),(8 220.81694),(9 227.85008),(10 237.2201),(11 244.7457),(12 248.38829),(13 254.82199),(14 263.54822),(15 266.53195),(16 275.5221),(17 282.4266),(18 287.93182),(19 294.52765),(20 299.53552),(21 311.4062),(22 314.1636),(23 321.6182),(24 324.14304),(25 327.84555),(26 341.1483),(27 341.70096),(28 352.7665),(29 359.8544),(30 359.33337),(31 366.5135),(32 372.0305),(33 374.31183),(34 378.88925),(35 379.52676),(36 385.43976),(37 389.67737),(38 395.81226),(39 395.49277),(40 401.00616),(41 402.14743),(42 407.19595),(43 411.27982),(44 408.9112),(45 411.04752),(46 413.75183),(47 419.46338),(48 421.3684),(49 424.93042),(50 425.73392),(51 422.3888),(52 422.29666),(53 428.16104),(54 428.5134),(55 432.75238),(56 436.02554),(57 435.24756),(58 434.19342),(59 440.72473),(60 442.09256),(61 445.3529),(62 451.1036),(63 446.3654),(64 450.9575),(65 452.64047),(66 452.1252),(67 453.25552),(68 456.08313),(69 457.21298),(70 462.31403),(71 451.0262),(72 463.97443),(73 459.55438),(74 459.47882),(75 457.96762),(76 459.71606),(77 458.05603),(78 459.7935),(79 459.6998),
(1 104.94001),(2 144.49911),(3 171.54259),(4 185.95291),(5 201.23486),(6 210.35852),(7 216.74135),(8 222.4704),(9 227.77101),(10 233.17575),(11 239.52374),(12 244.75356),(13 251.96959),(14 255.55885),(15 260.28345),(16 268.29004),(17 276.65463),(18 282.43246),(19 286.70547),(20 292.82327),(21 300.92117),(22 305.22086),(23 314.78696),(24 317.1429),(25 327.77786),(26 340.87427),(27 345.49054),(28 349.9909),(29 357.15924),(30 361.2396),(31 364.99033),(32 368.95337),(33 375.3284),(34 378.619),(35 381.713),(36 386.67133),(37 387.2842),(38 400.687),(39 399.02332),(40 403.4864),(41 406.27032),(42 410.9683),(43 413.1723),(44 417.6802),(45 417.62967),(46 414.99484),(47 419.6148),(48 419.6298),(49 425.25516),(50 427.5635),(51 424.2768),(52 422.9446),(53 427.65887),(54 431.52692),(55 435.42746),(56 432.128),(57 432.9074),(58 433.6782),(59 437.04614),(60 443.18182),(61 446.52048),(62 453.58392),(63 441.42004),(64 451.173),(65 453.5122),(66 449.4463),(67 453.47864),(68 451.7131),(69 451.1046),(70 454.42297),(71 455.76007),(72 457.29944),(73 462.78143),(74 463.80026),(75 461.77164),(76 464.9222),(77 466.91626),(78 467.59607),(79 465.86905),
(1 103.205666),(2 141.75946),(3 164.6975),(4 180.03674),(5 193.57924),(6 202.17773),(7 209.84319),(8 215.08823),(9 220.98654),(10 225.67969),(11 231.23933),(12 239.86584),(13 245.29051),(14 248.97264),(15 256.3912),(16 259.65945),(17 269.97607),(18 276.38602),(19 282.95447),(20 285.36795),(21 290.33475),(22 294.24432),(23 299.76917),(24 301.52908),(25 308.04916),(26 319.47226),(27 324.28564),(28 333.60034),(29 341.78815),(30 348.79883),(31 357.79514),(32 361.40646),(33 365.84293),(34 367.67972),(35 369.95035),(36 370.7467),(37 374.05566),(38 381.93628),(39 381.34787),(40 381.4715),(41 383.63852),(42 387.51016),(43 390.66455),(44 391.66763),(45 390.6503),(46 391.7545),(47 397.2123),(48 395.36102),(49 401.70825),(50 405.87695),(51 397.1755),(52 401.3549),(53 398.51056),(54 404.1638),(55 408.38882),(56 411.10855),(57 413.70828),(58 416.2097),(59 418.0447),(60 419.79462),(61 422.51654),(62 427.25162),(63 424.9788),(64 431.58875),(65 430.98996),(66 429.20425),(67 427.24756),(68 428.95386),(69 429.92978),(70 428.55005),(71 428.35114),(72 430.74155),(73 434.92087),(74 437.9884),(75 432.68774),(76 433.33524),(77 435.97534),(78 440.4969),(79 440.0433),
(1 102.22802),(2 140.96912),(3 164.6789),(4 178.84291),(5 190.30986),(6 198.54887),(7 206.41928),(8 211.54568),(9 217.10277),(10 222.96185),(11 227.91307),(12 238.4392),(13 242.00703),(14 251.07278),(15 254.28119),(16 260.3735),(17 265.38452),(18 272.40143),(19 277.70834),(20 282.74457),(21 285.67807),(22 292.19214),(23 298.43048),(24 307.5657),(25 310.1025),(26 324.1857),(27 322.71548),(28 331.6471),(29 339.92),(30 348.81024),(31 350.54163),(32 352.48856),(33 358.29834),(34 359.57297),(35 362.81015),(36 371.0399),(37 369.97827),(38 381.12402),(39 379.89075),(40 381.72922),(41 393.06073),(42 395.9823),(43 395.72787),(44 395.385),(45 393.3732),(46 392.74222),(47 398.34552),(48 403.25067),(49 403.07797),(50 404.72437),(51 403.90366),(52 405.0485),(53 409.93417),(54 413.3915),(55 414.3229),(56 411.2809),(57 413.95636),(58 414.76816),(59 416.85135),(60 423.4665),(61 425.6238),(62 425.26114),(63 421.245),(64 430.42514),(65 433.33994),(66 433.79364),(67 431.83334),(68 432.2505),(69 434.44406),(70 438.46573),(71 441.13065),(72 444.8924),(73 442.36456),(74 446.02142),(75 440.83206),(76 439.24744),(77 441.917),(78 443.5083),(79 445.827),
(1 100.89393),(2 137.57803),(3 161.16806),(4 175.54756),(5 186.00299),(6 193.3672),(7 200.00581),(8 205.51956),(9 213.07964),(10 220.4369),(11 221.94884),(12 227.62964),(13 234.32263),(14 242.57649),(15 245.96764),(16 251.75772),(17 258.93347),(18 267.80084),(19 271.42722),(20 276.98105),(21 280.33664),(22 287.99295),(23 293.09692),(24 303.3746),(25 302.64743),(26 312.1695),(27 316.68347),(28 322.63196),(29 332.42767),(30 338.23648),(31 343.7026),(32 346.9121),(33 356.26523),(34 359.1232),(35 361.02274),(36 361.5861),(37 370.45172),(38 374.43704),(39 370.98718),(40 375.64844),(41 382.27972),(42 383.64816),(43 385.87967),(44 392.08676),(45 388.21863),(46 389.44418),(47 393.77686),(48 393.1084),(49 398.17688),(50 398.26257),(51 395.3098),(52 397.33783),(53 401.605),(54 398.47867),(55 397.91785),(56 401.13406),(57 404.59735),(58 405.74866),(59 408.9206),(60 412.7697),(61 412.61444),(62 418.7763),(63 417.5939),(64 418.59677),(65 421.67584),(66 422.72195),(67 424.17285),(68 425.01556),(69 423.92014),(70 430.88516),(71 431.56555),(72 435.37567),(73 439.6151),(74 440.62677),(75 436.54852),(76 436.39557),(77 435.39508),(78 436.2267),(79 437.81183),
(1 99.99946),(2 137.63573),(3 161.46275),(4 178.67943),(5 188.21036),(6 195.48192),(7 202.27748),(8 205.3592),(9 210.845),(10 216.31203),(11 223.27621),(12 227.36302),(13 235.56772),(14 243.78824),(15 247.88626),(16 252.52771),(17 261.85916),(18 270.35413),(19 275.0433),(20 278.06607),(21 282.27563),(22 288.88977),(23 292.75348),(24 294.98474),(25 299.51883),(26 305.39297),(27 306.9828),(28 318.30017),(29 325.54037),(30 328.93637),(31 337.79575),(32 342.213),(33 343.59555),(34 348.7355),(35 349.81058),(36 356.70804),(37 362.4604),(38 368.0858),(39 365.2545),(40 365.82742),(41 367.23163),(42 368.75287),(43 367.13623),(44 370.37067),(45 372.99484),(46 374.86542),(47 381.15576),(48 382.50885),(49 387.25705),(50 387.22205),(51 382.10178),(52 386.79102),(53 388.62152),(54 392.19894),(55 389.5092),(56 393.2908),(57 394.34714),(58 399.65375),(59 402.96732),(60 404.476),(61 406.70407),(62 404.4831),(63 405.69592),(64 402.24286),(65 412.07602),(66 411.17963),(67 413.88763),(68 412.78198),(69 412.31927),(70 412.98212),(71 411.18784),(72 415.47137),(73 415.28268),(74 421.7301),(75 411.31708),(76 414.89703),(77 418.232),(78 414.82062),(79 419.16068),
(1 99.961845),(2 137.18228),(3 159.57198),(4 172.93246),(5 184.82834),(6 192.80698),(7 198.78053),(8 205.30466),(9 209.0436),(10 216.52951),(11 225.18825),(12 226.91264),(13 234.28506),(14 242.50249),(15 250.42264),(16 256.78305),(17 265.20313),(18 273.09058),(19 277.64435),(20 285.33096),(21 292.96597),(22 300.51813),(23 310.71738),(24 317.35596),(25 319.4985),(26 335.6542),(27 337.98007),(28 348.1555),(29 352.84607),(30 362.40158),(31 366.9493),(32 371.7792),(33 373.66794),(34 377.2114),(35 382.76913),(36 382.24612),(37 386.9677),(38 390.0969),(39 395.5787),(40 402.18655),(41 403.76016),(42 401.5141),(43 404.5778),(44 400.06705),(45 403.74774),(46 405.75),(47 407.95584),(48 407.4765),(49 406.28622),(50 411.9185),(51 408.51114),(52 406.06067),(53 405.444),(54 406.62387),(55 410.15662),(56 413.94226),(57 416.2679),(58 417.10315),(59 422.5671),(60 426.33295),(61 430.26245),(62 429.34787),(63 426.79294),(64 429.02313),(65 437.70163),(66 432.87512),(67 435.1588),(68 436.40656),(69 435.2094),(70 438.80145),(71 438.0689),(72 438.0241),(73 439.17526),(74 442.8285),(75 439.34067),(76 438.8937),(77 437.09406),(78 433.92273),(79 432.84042),
(1 98.02203),(2 133.51819),(3 154.18634),(4 167.29501),(5 177.59715),(6 186.21973),(7 193.09949),(8 201.31813),(9 205.56299),(10 210.5471),(11 215.50424),(12 221.86317),(13 224.62175),(14 234.91301),(15 241.4468),(16 244.09006),(17 255.08015),(18 258.05408),(19 265.50488),(20 269.73306),(21 280.6008),(22 282.84924),(23 287.75613),(24 296.8733),(25 301.07623),(26 310.40082),(27 312.77338),(28 320.05365),(29 328.1584),(30 332.61826),(31 336.85843),(32 340.2424),(33 342.57794),(34 347.7051),(35 351.0791),(36 352.3185),(37 355.20193),(38 357.06628),(39 358.521),(40 363.32333),(41 370.38452),(42 368.99847),(43 368.29767),(44 375.40112),(45 376.022),(46 384.60474),(47 384.38846),(48 389.19357),(49 385.81534),(50 397.59656),(51 391.45184),(52 394.1587),(53 395.19736),(54 398.78006),(55 402.53723),(56 401.64734),(57 406.52283),(58 404.76123),(59 405.48486),(60 405.7438),(61 414.97705),(62 417.84024),(63 410.77484),(64 413.98508),(65 416.489),(66 418.1265),(67 420.04288),(68 419.97723),(69 421.25482),(70 425.3382),(71 425.23495),(72 429.14987),(73 429.46133),(74 432.5874),(75 422.96127),(76 429.2537),(77 431.39264),(78 426.96497),(79 425.02975),
(1 96.13705),(2 129.2431),(3 153.56453),(4 166.1039),(5 178.68039),(6 185.7787),(7 193.34207),(8 198.68779),(9 203.5782),(10 204.74623),(11 211.85303),(12 218.41844),(13 225.12022),(14 232.05286),(15 236.52678),(16 245.66689),(17 252.91145),(18 260.02594),(19 266.83304),(20 270.14246),(21 277.82016),(22 274.94897),(23 283.57196),(24 288.0937),(25 289.4396),(26 299.2555),(27 304.04825),(28 306.80026),(29 311.49542),(30 318.41077),(31 322.36224),(32 331.51398),(33 331.8593),(34 335.30304),(35 338.74213),(36 341.9693),(37 343.87708),(38 346.2954),(39 349.97424),(40 350.79062),(41 355.36404),(42 355.69467),(43 359.9943),(44 364.65036),(45 363.93787),(46 367.7696),(47 369.49158),(48 368.6714),(49 372.38745),(50 380.04785),(51 371.58975),(52 372.93414),(53 377.75946),(54 375.31506),(55 377.1064),(56 378.7924),(57 383.58743),(58 382.3798),(59 391.54007),(60 388.63596),(61 393.63528),(62 387.95767),(63 389.8121),(64 392.27402),(65 395.09308),(66 395.1348),(67 390.29416),(68 395.26462),(69 399.1253),(70 400.9722),(71 399.21463),(72 397.55774),(73 400.6649),(74 398.5774),(75 398.98505),(76 399.63153),(77 402.3818),(78 407.26068),(79 402.26184),
(1 96.34299),(2 130.76096),(3 152.19933),(4 167.02135),(5 179.27295),(6 184.37187),(7 191.2668),(8 194.90956),(9 201.13457),(10 206.01202),(11 211.87967),(12 218.00389),(13 223.11044),(14 229.18399),(15 234.76051),(16 242.47444),(17 248.29384),(18 252.72606),(19 258.92834),(20 267.93637),(21 272.0763),(22 275.6142),(23 285.26297),(24 288.82706),(25 299.6138),(26 306.5582),(27 309.36722),(28 315.0141),(29 326.38916),(30 333.11356),(31 340.40393),(32 347.5831),(33 350.63568),(34 355.6867),(35 358.87656),(36 359.49896),(37 359.73413),(38 361.58435),(39 364.31165),(40 370.48126),(41 373.09894),(42 376.6592),(43 379.6675),(44 382.13983),(45 380.37103),(46 381.46802),(47 386.87726),(48 387.80267),(49 388.04294),(50 390.33792),(51 388.65515),(52 389.66757),(53 391.44543),(54 396.32996),(55 393.5996),(56 394.7142),(57 395.94635),(58 399.80353),(59 407.8499),(60 408.73578),(61 407.70242),(62 409.88904),(63 410.967),(64 409.53888),(65 418.01154),(66 417.97916),(67 420.43723),(68 416.4604),(69 422.94125),(70 419.43198),(71 419.31625),(72 422.40817),(73 416.65738),(74 426.54926),(75 422.019),(76 421.31375),(77 424.54028),(78 424.98157),(79 423.45248),
(1 94.45983),(2 129.89958),(3 150.35104),(4 165.60469),(5 178.83478),(6 184.35046),(7 189.657),(8 194.62175),(9 202.44002),(10 208.81259),(11 214.67644),(12 217.6207),(13 224.66682),(14 231.40646),(15 236.34543),(16 244.58679),(17 251.56557),(18 259.73816),(19 263.7194),(20 269.27252),(21 272.6017),(22 276.18228),(23 282.14072),(24 286.9245),(25 293.87384),(26 300.74634),(27 301.74103),(28 308.3767),(29 313.9721),(30 313.05505),(31 319.30746),(32 324.55093),(33 329.2816),(34 334.82855),(35 336.18304),(36 338.15182),(37 339.91208),(38 342.00732),(39 339.65112),(40 345.11206),(41 347.31976),(42 351.71262),(43 350.87674),(44 354.76855),(45 356.7013),(46 357.24026),(47 360.75055),(48 365.60028),(49 366.76392),(50 365.37393),(51 365.10532),(52 364.56522),(53 364.69455),(54 365.76923),(55 366.18207),(56 368.08005),(57 369.76678),(58 375.45193),(59 378.42563),(60 378.5499),(61 385.37234),(62 391.47314),(63 382.2973),(64 385.76453),(65 391.49716),(66 401.03152),(67 396.87582),(68 399.48843),(69 398.818),(70 397.7865),(71 401.50098),(72 405.3966),(73 403.98795),(74 411.87146),(75 405.3571),(76 406.57895),(77 407.189),(78 407.98413),(79 404.4914),
(1 92.630295),(2 127.170334),(3 147.79759),(4 162.07803),(5 172.09248),(6 180.91634),(7 189.67064),(8 194.72902),(9 202.07108),(10 206.78009),(11 208.7473),(12 213.6418),(13 218.9438),(14 226.34027),(15 229.9003),(16 233.4618),(17 242.51414),(18 247.54265),(19 250.24976),(20 256.04944),(21 262.08383),(22 266.3971),(23 269.3819),(24 275.25558),(25 281.26642),(26 289.84067),(27 292.1861),(28 300.43512),(29 308.90134),(30 311.2425),(31 319.3028),(32 319.9344),(33 327.35245),(34 334.86874),(35 338.56952),(36 340.45596),(37 344.41083),(38 351.1425),(39 346.625),(40 350.4533),(41 352.29654),(42 354.3461),(43 359.72974),(44 361.68427),(45 359.29483),(46 364.33936),(47 364.0601),(48 364.59503),(49 369.06155),(50 372.3168),(51 367.59274),(52 375.20758),(53 373.8427),(54 374.48853),(55 373.808),(56 376.03046),(57 377.10483),(58 379.03647),(59 376.58047),(60 378.52432),(61 379.83676),(62 381.96558),(63 384.1189),(64 390.03577),(65 389.31),(66 392.96194),(67 394.1539),(68 395.87546),(69 396.44803),(70 398.13855),(71 398.81744),(72 399.4889),(73 396.91428),(74 401.52396),(75 399.45438),(76 399.97516),(77 400.11832),(78 406.32095),(79 404.44446),
