1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 184393.13),(2 453211.13),(3 829541.94),(4 1582838),(5 2476804.8),(6 3331920),(7 4461068),(8 5655106.5),(9 6730857.5),(10 7947670.5),(11 9134644),(12 10187728),(13 11428305),(14 12648468),(15 13759139),(16 15173621),(17 16695875),(18 18027304),(19 19579322),(20 21072762),(21 22320322),(22 23898914),(23 25516114),(24 26679560),(25 27969590),(26 28891386),(27 29560858),(28 30339600),(29 30982378),(30 31299824),(31 31951798),(32 32682866),(33 33280208),(34 34195970),(35 35385988),(36 36385884),(37 37712716),(38 39215016),(39 40436630),(40 41751228),(41 43162540),(42 44329244),(43 45519180),(44 46763676),(45 47848420),(46 49044332),(47 50659020),(48 52128716),(49 53756884),(50 55779052),(51 57709548),(52 59736900),(53 62264276),(54 64790900),(55 67736390),(56 71060160),(57 74300380),(58 77507896),(59 80965750),(60 84129224),(61 87303400),(62 90660056),(63 93901400),(64 97092520),(65 100686850),(66 103925350),(67 107262720),(68 110460710),(69 113468220),(70 116140584),(71 119031080),(72 121556470),(73 124022590),(74 126548480),(75 128658180),(76 130565540),(77 132430180),(78 133440700),(79 134054340),
(1 8959.698),(2 14781.443),(3 16727.271),(4 17769.37),(5 17866.777),(6 17831.799),(7 17839.344),(8 18992.676),(9 19295.404),(10 19778.865),(11 20223.61),(12 20948.236),(13 21449.916),(14 22189.465),(15 22525.15),(16 22442.783),(17 22234.37),(18 22400.938),(19 22272.125),(20 22299.041),(21 22643.945),(22 22881.145),(23 23325.01),(24 23303.803),(25 23252.133),(26 22951.97),(27 23037.164),(28 23498.365),(29 23452.848),(30 23499.172),(31 23630.084),(32 24270.303),(33 24781.313),(34 24961.01),(35 25259.404),(36 25225.482),(37 25140.791),(38 25128.742),(39 25414.668),(40 25815.045),(41 26075.79),(42 26525.97),(43 27139.164),(44 26908.54),(45 26921.195),(46 26706.443),(47 26524.828),(48 26712.508),(49 26491.129),(50 26299.438),(51 26101.084),(52 25865.375),(53 25970.568),(54 25969.441),(55 26289.98),(56 26513.041),(57 26564.805),(58 26258.016),(59 25866.281),(60 25819.64),(61 25720.275),(62 25575.191),(63 25999.469),(64 26144.365),(65 25783.291),(66 25891.086),(67 26067.537),(68 26061.139),(69 25991.645),(70 25480.45),(71 25318.232),(72 25251.205),(73 25340.295),(74 25490.281),(75 25373.096),(76 25175.275),(77 24967.197),(78 24482.32),(79 24338.143),
(1 8884.757),(2 14238.708),(3 15914.207),(4 16768.926),(5 16940.35),(6 17279.264),(7 17560.486),(8 18289.87),(9 18780.059),(10 19425.525),(11 19362.611),(12 19536.26),(13 19762.14),(14 20585.898),(15 21112.29),(16 21272.096),(17 20811.732),(18 21248.322),(19 21388.676),(20 21783.441),(21 21773.031),(22 22085.707),(23 22282.895),(24 22001.682),(25 22154.914),(26 22493.29),(27 22672.438),(28 23079.68),(29 22689.54),(30 22342.615),(31 22364.074),(32 22925.5),(33 23577.3),(34 24410.053),(35 24084.793),(36 23710.584),(37 23689.326),(38 24086.213),(39 24132.672),(40 24008.258),(41 24314.309),(42 24194.508),(43 24560.24),(44 24701.006),(45 24471.021),(46 24393.842),(47 24262.857),(48 24152.32),(49 24399.969),(50 24817.764),(51 24655.139),(52 25000.842),(53 25169.363),(54 24847.744),(55 24293.916),(56 24498.697),(57 24413.621),(58 24292.506),(59 24483.994),(60 24492.479),(61 24344.8),(62 24116.584),(63 23953.941),(64 24135.037),(65 24088.346),(66 24369.813),(67 24759.457),(68 24922.975),(69 24734.168),(70 24175.328),(71 23887.887),(72 24097.957),(73 24211.248),(74 24192.287),(75 24136.1),(76 24199.002),(77 24204.96),(78 23931.24),(79 23838.227),
(1 8321.521),(2 13232.666),(3 15127.106),(4 16317.734),(5 16281.372),(6 16502.713),(7 17113.004),(8 17988.785),(9 18486.943),(10 18996.877),(11 19246.986),(12 19540.533),(13 20338.777),(14 21003.469),(15 21420.473),(16 21830.385),(17 21823.785),(18 21726.307),(19 21852.164),(20 22073.59),(21 22035.88),(22 22147.814),(23 22164.498),(24 22110.55),(25 22001.371),(26 22229.834),(27 22523.598),(28 22619.64),(29 22532.7),(30 22421.727),(31 22777.723),(32 23044.434),(33 23258.938),(34 23687.44),(35 24210.959),(36 24200.521),(37 24435.264),(38 24469.732),(39 24508.676),(40 24432.457),(41 24825.078),(42 24752.996),(43 24956.959),(44 25042.441),(45 24913.049),(46 25079.316),(47 25051.883),(48 25352.43),(49 25559.254),(50 25936.57),(51 25644),(52 25754.521),(53 25779.715),(54 26101.717),(55 26139.783),(56 26198.543),(57 26060.537),(58 26091.69),(59 26250.605),(60 25850.854),(61 25812.432),(62 25525.287),(63 25255.498),(64 25533.178),(65 25573.375),(66 25149.713),(67 24881.697),(68 24732.463),(69 24448.273),(70 24320.174),(71 24310.225),(72 24328.625),(73 24641.736),(74 24732.262),(75 24464.371),(76 24046.203),(77 23721.658),(78 23594.146),(79 23241.693),
(1 8732.156),(2 13692.328),(3 15492.286),(4 16423.299),(5 16211.2705),(6 16380.287),(7 16600.688),(8 17656.61),(9 18039.533),(10 18256.947),(11 18311.207),(12 18365.293),(13 18762.531),(14 18791.262),(15 19420.252),(16 19584.36),(17 19309.61),(18 19391.49),(19 19873.736),(20 20367.22),(21 20831.422),(22 20922.043),(23 21352.527),(24 21188.049),(25 20921.799),(26 21247.537),(27 21423.816),(28 22099.834),(29 22101.545),(30 22140.906),(31 22291.611),(32 22133.188),(33 22271.71),(34 22747.748),(35 22887.426),(36 23087.967),(37 23565.275),(38 23711.826),(39 23365.096),(40 23268.229),(41 23450.004),(42 23884.615),(43 24045.063),(44 23668.764),(45 23655.762),(46 23848.496),(47 23566.63),(48 23397.63),(49 23436.94),(50 23872.174),(51 23708.113),(52 23888.656),(53 23846.44),(54 23629.592),(55 23518.879),(56 23519.182),(57 23965.08),(58 24089.36),(59 24261.174),(60 24194.596),(61 24078.389),(62 23733.297),(63 23797.17),(64 23597.072),(65 23627.703),(66 23569.469),(67 23441.56),(68 23445.135),(69 23321.826),(70 23296.855),(71 23522.734),(72 23525.387),(73 23555.563),(74 23881.889),(75 23776.803),(76 23629.94),(77 23599.52),(78 23447.115),(79 23865.572),
(1 8487.376),(2 13140.559),(3 15019.376),(4 16238.052),(5 16421.566),(6 16639.273),(7 17007.94),(8 17472.86),(9 17752.8),(10 18058.557),(11 18579.588),(12 19169.346),(13 19471.47),(14 19698.998),(15 20255.5),(16 20365.363),(17 20841.049),(18 21291.137),(19 21172.928),(20 20946.428),(21 21376.861),(22 21377.172),(23 21526.602),(24 21229.271),(25 21068.088),(26 21488.252),(27 21832.387),(28 22054.549),(29 22476.049),(30 22935.889),(31 23208.014),(32 23054.996),(33 23252.014),(34 23671.232),(35 23836.96),(36 24175.438),(37 24456.457),(38 24206.83),(39 24116.68),(40 24001.557),(41 24125.902),(42 24381.043),(43 24521.598),(44 24158.834),(45 23967.02),(46 24111.19),(47 23873.922),(48 23716.14),(49 24342.174),(50 24321.92),(51 24252.111),(52 24517.563),(53 24182.771),(54 24179.172),(55 23712.908),(56 23599.74),(57 23274.576),(58 23456.887),(59 24026.352),(60 24199.309),(61 24353.504),(62 23960.752),(63 24032.48),(64 23669.992),(65 23141.617),(66 23041.637),(67 22803.918),(68 22975.748),(69 23027.07),(70 22564.04),(71 22451.457),(72 22577.924),(73 22439.588),(74 22253.73),(75 22283.713),(76 22356.938),(77 22042.049),(78 22120.688),(79 22355.932),
(1 8312.743),(2 12906.781),(3 14754.663),(4 15642.255),(5 15750.957),(6 16066.365),(7 16446.225),(8 16767.574),(9 17017.715),(10 17423.563),(11 17792.049),(12 18154.348),(13 18775.576),(14 19308.06),(15 19783.053),(16 19950.11),(17 20498.41),(18 20274.996),(19 20173.977),(20 20075.78),(21 20215.484),(22 19674.99),(23 19819.55),(24 19681.563),(25 19670.166),(26 19968.984),(27 20310.975),(28 20405.158),(29 20526.92),(30 20597.125),(31 20995.063),(32 20883.682),(33 21133.754),(34 21827.154),(35 22078.582),(36 22359.768),(37 22323.041),(38 22167.24),(39 22169.156),(40 22450.664),(41 22636.504),(42 22835.832),(43 22900.1),(44 22709.182),(45 22749.803),(46 22810.559),(47 22416.432),(48 22400.28),(49 22613.38),(50 22705.38),(51 22908.219),(52 22768.188),(53 22781.525),(54 22826.549),(55 22756.088),(56 22742.12),(57 22392.662),(58 22168.701),(59 21962.043),(60 22231.857),(61 22550.732),(62 22138.693),(63 22021.09),(64 21952.904),(65 21792.404),(66 21545.826),(67 21503.924),(68 21593.346),(69 21443.426),(70 21397.791),(71 21508.514),(72 21568.322),(73 21773.256),(74 21451.938),(75 21677.016),(76 21674.959),(77 21266.354),(78 21162.037),(79 21209.855),
(1 7983.109),(2 12761.742),(3 14599.853),(4 15422.714),(5 15388.414),(6 15601.331),(7 16165.358),(8 16808.494),(9 17074.855),(10 17738.803),(11 17974.402),(12 18482.404),(13 18942.938),(14 19326.545),(15 19423.738),(16 19553.598),(17 19881.783),(18 19693.926),(19 19466.719),(20 19453.43),(21 19841.797),(22 19650.445),(23 19815.11),(24 19823.232),(25 20547.855),(26 20841.182),(27 20959.541),(28 21298.498),(29 20950.852),(30 21318.803),(31 21386.082),(32 21223.582),(33 21477.385),(34 21986.52),(35 22465.031),(36 22879.64),(37 22564.152),(38 22590.436),(39 22677.031),(40 22940.63),(41 22929.492),(42 22959.29),(43 23043.705),(44 23088.104),(45 23322.785),(46 23436.557),(47 23004.65),(48 23155.14),(49 23091.96),(50 23219.168),(51 23271.867),(52 23454.676),(53 23459.068),(54 23737.094),(55 23742.635),(56 23661.19),(57 23719.695),(58 22972.209),(59 22348.555),(60 22266.055),(61 22740.824),(62 22650.682),(63 22802.158),(64 22499.32),(65 22448.047),(66 22034.738),(67 21933.367),(68 21611.066),(69 21312.893),(70 21638.709),(71 21877.34),(72 21639.322),(73 21371.29),(74 20993.33),(75 21336.568),(76 21570.531),(77 21318.7),(78 21332.701),(79 20860.822),
(1 7802.129),(2 11911.674),(3 14034.107),(4 15154.626),(5 15255.294),(6 15525.541),(7 15871.164),(8 15959.919),(9 16587.482),(10 16901.107),(11 17157.58),(12 17755.986),(13 18129.049),(14 18499.447),(15 19022.139),(16 19025.102),(17 19252.867),(18 19345.1),(19 19709.992),(20 19667.684),(21 19719.938),(22 19672.479),(23 19530.896),(24 19860.996),(25 20003.713),(26 20255.227),(27 20408.254),(28 20462.504),(29 20797.984),(30 20893.45),(31 21081.795),(32 21245.06),(33 21386.527),(34 21948.277),(35 22099.182),(36 22223.719),(37 21710.799),(38 21473.17),(39 21618.793),(40 21890.418),(41 21917.703),(42 22131.244),(43 22160.047),(44 22098.615),(45 22372.973),(46 22632.773),(47 22301.563),(48 22280.951),(49 21815.938),(50 21599.643),(51 21442.664),(52 21159.258),(53 21520.893),(54 21674.59),(55 22034.768),(56 21645.012),(57 21371.336),(58 21423.342),(59 21195.334),(60 20948.303),(61 20933.09),(62 20854.137),(63 20453.912),(64 20379.094),(65 20206.908),(66 20180.74),(67 20018.682),(68 19970.232),(69 19795.113),(70 19692.627),(71 19769),(72 19674.32),(73 19845.623),(74 19806.586),(75 19902.998),(76 19790.945),(77 19677.355),(78 19596.553),(79 19315.35),
(1 7773.897),(2 12185.632),(3 14136.307),(4 15055.817),(5 15047.479),(6 15314.354),(7 15567.268),(8 15773.857),(9 16307.083),(10 16544.549),(11 16910.06),(12 17333.525),(13 17720.59),(14 18042.438),(15 18653.193),(16 18945.547),(17 19139.963),(18 19217.826),(19 19039.348),(20 18692.799),(21 18669.803),(22 18872.873),(23 18922.156),(24 19038.623),(25 19126.457),(26 19195.42),(27 19101.969),(28 19373.582),(29 19399.27),(30 19604.209),(31 20024.94),(32 20624.512),(33 20585.184),(34 21015.84),(35 20728.898),(36 20697.854),(37 20601.387),(38 20586.463),(39 20475.08),(40 20875.81),(41 21151.23),(42 21150.535),(43 21457.166),(44 21595.19),(45 21628.5),(46 21382.613),(47 20993.123),(48 21089.867),(49 20938.133),(50 20867.934),(51 20794.697),(52 20374.125),(53 20382.924),(54 20304.85),(55 20683.27),(56 20719.762),(57 20517.373),(58 20276.19),(59 20450.031),(60 20225.299),(61 19854.588),(62 19865.92),(63 19885.877),(64 19919.996),(65 19783.973),(66 19792.691),(67 19742.629),(68 19747.56),(69 19794.906),(70 19679.758),(71 19256.912),(72 19233.334),(73 19319.479),(74 19345.578),(75 19734.592),(76 19960.266),(77 19476.672),(78 19456.672),(79 19393.729),
(1 7759.143),(2 12112.638),(3 14161.204),(4 15003.838),(5 14865.207),(6 15249.16),(7 15579.39),(8 15952.11),(9 16354.266),(10 16978.611),(11 17303.635),(12 17561.66),(13 18039.006),(14 18009.396),(15 18107.66),(16 18253.873),(17 18531.178),(18 18445.615),(19 18511.824),(20 18268.47),(21 18296.885),(22 18638.387),(23 19006.643),(24 19056.629),(25 19338.654),(26 19540.39),(27 19307.328),(28 18941.291),(29 18961.799),(30 19454),(31 19999.486),(32 20099.645),(33 19806.64),(34 19810.768),(35 19712.822),(36 19926.117),(37 20264.639),(38 20774.34),(39 20873.535),(40 20708.082),(41 20889.37),(42 20990.115),(43 20956.719),(44 21221.057),(45 20761.664),(46 21096.564),(47 20892.03),(48 20949.328),(49 20980.027),(50 21056.852),(51 20786.635),(52 20922.766),(53 20718.648),(54 20947.434),(55 20586.09),(56 20553.154),(57 20664.732),(58 21194.22),(59 21450.52),(60 21037.53),(61 20639.67),(62 20546.414),(63 20232.17),(64 20238.73),(65 20118.807),(66 19992.67),(67 19998.777),(68 20041.188),(69 19915.844),(70 19690.1),(71 19634.365),(72 19824.596),(73 20002.521),(74 20207.46),(75 20079.275),(76 20171.574),(77 20050.629),(78 19959.62),(79 19790.947),
(1 7526.015),(2 11418.266),(3 13321.88),(4 14211.852),(5 14437.076),(6 14915.856),(7 15109.732),(8 15604.453),(9 16021.361),(10 16492.938),(11 16635.148),(12 16860.408),(13 17012.844),(14 16799.78),(15 17097.816),(16 17632.184),(17 18093.59),(18 18025.97),(19 18282.176),(20 18124.33),(21 17887.178),(22 17822.21),(23 17650.736),(24 17796.184),(25 17723.064),(26 18153.42),(27 18260.19),(28 18176.113),(29 18643.047),(30 18841.111),(31 19184.828),(32 19417.193),(33 19340.924),(34 19386.555),(35 19349.844),(36 19543.107),(37 19950.238),(38 20029.389),(39 19842.895),(40 19781.1),(41 20029.896),(42 20105.582),(43 20488.953),(44 20584.78),(45 20606.982),(46 20860.994),(47 21171.354),(48 20982.707),(49 20589.691),(50 20757.9),(51 20896.996),(52 21168.682),(53 21265.975),(54 21454.752),(55 21236.535),(56 21208.676),(57 21079.375),(58 20829.154),(59 20598.322),(60 20395.006),(61 20622.143),(62 19964.207),(63 20042.834),(64 20108.33),(65 19457.076),(66 19188.986),(67 19052.955),(68 18991.24),(69 18996.41),(70 18927.617),(71 18701.06),(72 18588.807),(73 18771.945),(74 18322.115),(75 18058.854),(76 18151.266),(77 17757.24),(78 17826.422),(79 17924.002),
(1 7234.001),(2 11253.344),(3 12964.407),(4 13707.433),(5 13588.942),(6 13856.331),(7 14035.3545),(8 14536.2295),(9 14911.467),(10 15110.625),(11 15405.53),(12 15867.877),(13 15952.808),(14 16038.158),(15 16441.643),(16 16603.125),(17 16640.67),(18 17145.686),(19 17439.299),(20 17385.615),(21 17098.21),(22 16759.914),(23 17258.361),(24 17741.602),(25 17741.092),(26 17641.281),(27 17388.86),(28 17111.53),(29 17344.838),(30 17474.299),(31 17934.574),(32 17980.254),(33 17992.008),(34 18039.893),(35 17823.334),(36 17929.152),(37 18258.453),(38 18405.729),(39 18577.875),(40 18466.25),(41 18476.1),(42 18859.744),(43 19169.26),(44 19246.209),(45 19599.621),(46 19975.57),(47 20285.3),(48 19959.412),(49 20181.777),(50 20151.107),(51 20038.033),(52 19817.498),(53 19840.564),(54 19976.021),(55 19919.18),(56 19934.477),(57 19871.264),(58 19920.209),(59 19462.162),(60 19231.016),(61 19207.62),(62 19033.342),(63 19366.379),(64 19061.295),(65 18755.365),(66 18669.92),(67 18444.826),(68 18572.602),(69 18482.223),(70 18360.826),(71 18184.453),(72 17876.672),(73 17995.977),(74 18054.764),(75 18199.56),(76 18657.324),(77 18192.893),(78 18064.148),(79 18114.576),
(1 6844.2896),(2 10536.934),(3 12423.65),(4 13076.864),(5 13143.036),(6 13380.049),(7 13398.134),(8 13874.489),(9 14142.459),(10 14492.386),(11 14732.425),(12 15045.069),(13 15072.307),(14 15409.879),(15 16078.046),(16 16258.469),(17 16689.613),(18 16775.428),(19 16767.11),(20 16742.172),(21 16601.805),(22 16541.623),(23 17074.998),(24 17174.15),(25 17477.662),(26 17460.605),(27 17497.49),(28 17521.838),(29 17578.21),(30 17652.441),(31 17851.152),(32 18007.506),(33 18046.12),(34 17966.326),(35 17527.295),(36 17698.492),(37 17853.443),(38 17905.313),(39 17930.232),(40 18065.373),(41 17850.523),(42 17822.16),(43 18081.283),(44 17843.889),(45 18158.535),(46 18388.732),(47 18309.002),(48 18140.44),(49 18286.607),(50 17968.508),(51 17968.473),(52 17862.32),(53 17805.766),(54 17749.268),(55 17867.418),(56 17956.85),(57 17682.402),(58 17626.87),(59 17095.29),(60 16840.947),(61 16807.771),(62 17013.918),(63 17146.523),(64 17241.475),(65 16946.037),(66 16532.164),(67 16611.748),(68 16465.81),(69 16421.492),(70 16517.012),(71 16654.814),(72 16797.639),(73 16911.77),(74 16854.813),(75 16668.244),(76 16438.887),(77 16459.527),(78 16440.271),(79 16595.867),
(1 6994.0513),(2 10846.012),(3 12676.338),(4 13024.809),(5 13140.153),(6 13436.756),(7 13658.722),(8 14090.623),(9 14356.408),(10 14652.106),(11 14861.024),(12 15125.914),(13 15316.557),(14 15693.653),(15 16073.097),(16 16148.515),(17 16723.234),(18 17458.13),(19 17204.729),(20 17247.67),(21 16974.691),(22 16874.033),(23 17120.318),(24 17699.135),(25 18201.523),(26 18457.002),(27 18639.139),(28 18026.277),(29 17996.771),(30 18215.574),(31 18406.738),(32 18652.49),(33 19073.57),(34 19104.807),(35 18807.59),(36 18971.297),(37 19345.63),(38 19201.28),(39 19474.176),(40 19351.197),(41 19237.066),(42 19239.637),(43 19558.729),(44 19609.166),(45 19621.117),(46 19932.965),(47 19360.291),(48 19172.46),(49 19351.746),(50 19090.844),(51 19431.027),(52 19350.37),(53 19221.979),(54 18941.518),(55 19105.707),(56 19176.367),(57 18620.838),(58 18789.008),(59 18472.617),(60 18106.162),(61 17903.818),(62 17745.135),(63 17934.926),(64 17955.78),(65 17688.27),(66 17498.018),(67 17675.701),(68 17560.871),(69 17350.023),(70 17001.852),(71 16905.057),(72 16752.473),(73 16815.963),(74 16867.4),(75 17061.957),(76 16767.906),(77 16411.223),(78 16119.229),(79 16328.613),
(1 6822.4883),(2 10669.211),(3 12229.147),(4 12613.701),(5 12666.838),(6 12818.182),(7 13013.449),(8 13570.071),(9 13908.556),(10 14350.976),(11 14687.981),(12 15304.429),(13 15563.192),(14 15758.749),(15 16480.191),(16 16408.646),(17 16556.615),(18 17152.504),(19 17185.373),(20 17251.293),(21 17105.809),(22 17246.127),(23 17659.768),(24 18039.55),(25 18107.883),(26 18280.523),(27 18272.059),(28 18102.65),(29 18290.592),(30 18244.639),(31 18559.209),(32 18689.83),(33 18827.914),(34 18836.025),(35 18808.566),(36 19076.06),(37 19273.258),(38 19263.828),(39 19317.734),(40 19060.943),(41 18970.385),(42 18873.975),(43 19503.996),(44 19406.836),(45 19180.668),(46 19739.336),(47 19087.248),(48 18673.795),(49 18710.783),(50 18710.936),(51 18736.076),(52 18611.988),(53 18662.86),(54 18780.611),(55 19158.973),(56 19182.352),(57 18743.283),(58 18572.984),(59 18124.354),(60 18035.209),(61 18146.209),(62 18184.148),(63 18209.654),(64 17931.049),(65 17625.758),(66 17218.45),(67 16993.373),(68 16816.785),(69 17020.59),(70 17021.451),(71 16896.883),(72 16830.086),(73 17009.945),(74 16698.291),(75 16783.68),(76 16843.176),(77 16754.81),(78 16779.299),(79 16309.873),
(1 6542.0796),(2 9894.742),(3 11456.31),(4 11953.081),(5 12132.406),(6 12359.173),(7 12434.858),(8 12913.661),(9 13026.074),(10 13506.3125),(11 13666.816),(12 14257.63),(13 14045.631),(14 14374.224),(15 15173.982),(16 15442.416),(17 15487.133),(18 16059.435),(19 16094.816),(20 15992.758),(21 15905.638),(22 15910.429),(23 16119.678),(24 16384.678),(25 16754.666),(26 16875.697),(27 17153.674),(28 16949.006),(29 17111.576),(30 17086.664),(31 17339.33),(32 17468.684),(33 17577.98),(34 17767.377),(35 17803.406),(36 17803.617),(37 17511.434),(38 17408.633),(39 17240.604),(40 17012.922),(41 17039.744),(42 16833.01),(43 17336.355),(44 17373.658),(45 17408.297),(46 17697.773),(47 17113.285),(48 16971.271),(49 17169.955),(50 17310.326),(51 17090.457),(52 17030.54),(53 16852.086),(54 16685.613),(55 16925.098),(56 17247.24),(57 17127.06),(58 17217.994),(59 17219.525),(60 17100.572),(61 16883.285),(62 16554.492),(63 16482.45),(64 16458.316),(65 16257.002),(66 16482.266),(67 16436.11),(68 16236.76),(69 16198.389),(70 16131.717),(71 15973.196),(72 15951.228),(73 15578.251),(74 15449.788),(75 15596.611),(76 15657.943),(77 15638.456),(78 15875.83),(79 15687.88),
(1 6600.082),(2 10034.187),(3 11780.288),(4 12471.818),(5 12681.415),(6 12751.634),(7 12735.778),(8 13021.873),(9 13301.573),(10 13630.777),(11 13585.0205),(12 14261.379),(13 14214.938),(14 14616.694),(15 15060.297),(16 15152.964),(17 15365.593),(18 15665.891),(19 15776.6875),(20 15792.886),(21 15863.095),(22 15766.735),(23 15891.605),(24 16069.002),(25 16104.105),(26 16223.563),(27 16512.14),(28 16453.64),(29 16357.302),(30 16054.322),(31 16024.398),(32 16096.476),(33 16211.512),(34 16278.653),(35 16656.334),(36 17010.154),(37 16974.328),(38 16939.732),(39 16701.303),(40 16328.836),(41 16424.35),(42 16629.734),(43 17094.55),(44 17122.637),(45 16925.74),(46 16741.746),(47 16210.211),(48 16145.022),(49 16370.799),(50 16557.129),(51 16906.242),(52 16739.555),(53 16619.826),(54 16544.246),(55 16562.123),(56 16802.74),(57 16990.305),(58 16889.35),(59 16913.08),(60 16770.35),(61 16810.68),(62 16700.059),(63 16522.908),(64 16286.836),(65 15986.765),(66 15925.824),(67 16044.194),(68 16243.758),(69 16449.049),(70 16198.898),(71 15783.148),(72 15283.131),(73 15164.631),(74 15407.055),(75 15630.386),(76 15595.604),(77 15401.147),(78 15393.562),(79 15458.2295),
(1 6287.783),(2 9654.506),(3 11089.311),(4 11697.185),(5 11813.604),(6 12200.912),(7 12542.428),(8 12650.581),(9 12874.558),(10 13461.222),(11 13576.648),(12 14061.437),(13 14041.042),(14 14326.797),(15 14722.272),(16 14826.137),(17 15045.7),(18 15362.269),(19 15584.115),(20 15417.885),(21 15719.822),(22 15632.766),(23 15988.165),(24 15952.009),(25 16370.965),(26 16341.846),(27 16780.271),(28 16806.395),(29 16788.62),(30 16983.426),(31 16772.174),(32 16973.027),(33 17490.871),(34 17790.916),(35 17711.348),(36 17633.66),(37 17407.436),(38 17400.79),(39 17506.885),(40 17731.02),(41 17837.195),(42 18033.86),(43 18252.885),(44 18230.23),(45 18128.938),(46 17731.031),(47 17536.727),(48 17397.72),(49 17583.674),(50 17610.309),(51 17580.572),(52 17626.08),(53 17355.79),(54 17348.838),(55 17581.613),(56 17389.57),(57 17271.824),(58 17218.502),(59 16996.227),(60 16881.523),(61 16596.73),(62 16630.514),(63 16791.174),(64 16511.762),(65 16257.337),(66 16041.392),(67 15824.053),(68 15575.745),(69 15624.132),(70 15447.623),(71 15411.347),(72 15438.209),(73 15404.361),(74 15561.855),(75 15471.684),(76 15125.82),(77 15266.942),(78 15228.3125),(79 15259.75),
