1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 267.85086),(2 313.03433),(3 341.72632),(4 368.45456),(5 385.82172),(6 407.9195),(7 419.23383),(8 435.8571),(9 446.77078),(10 451.76788),(11 457.11893),(12 467.87177),(13 474.0609),(14 480.65112),(15 485.43854),(16 487.81714),(17 482.8978),(18 484.02457),(19 484.20407),(20 490.04724),(21 487.6618),(22 480.17078),(23 472.65747),(24 466.10242),(25 450.07022),(26 449.43387),(27 453.99167),(28 457.54022),(29 461.24756),(30 468.4305),(31 472.16095),(32 470.2676),(33 476.72348),(34 484.57748),(35 485.49713),(36 489.11465),(37 499.16483),(38 505.84802),(39 510.95648),(40 514.25073),(41 517.3007),(42 525.22943),(43 528.1357),(44 525.06714),(45 521.9143),(46 528.2647),(47 526.14355),(48 525.70514),(49 517.6837),(50 516.4769),(51 521.38385),(52 512.60767),(53 510.338),(54 509.30887),(55 497.0754),(56 499.3581),(57 496.56442),(58 503.237),(59 502.62234),(60 500.50046),(61 507.8401),(62 505.55322),(63 502.3717),(64 503.83142),(65 505.2964),(66 510.76477),(67 515.2933),(68 513.5955),(69 510.15286),(70 512.82367),(71 513.9002),(72 519.20685),(73 518.7537),(74 520.00433),(75 524.06024),(76 521.5205),(77 513.0373),(78 515.38464),(79 515.8743),
(1 267.66733),(2 308.85965),(3 336.86728),(4 359.36478),(5 379.9304),(6 398.1365),(7 412.03198),(8 418.7762),(9 429.85),(10 433.35855),(11 440.9079),(12 449.20337),(13 453.84445),(14 465.64163),(15 464.54028),(16 465.51685),(17 465.19742),(18 473.40466),(19 470.6697),(20 476.1681),(21 468.61008),(22 465.3219),(23 457.66898),(24 455.05978),(25 446.83286),(26 444.96887),(27 447.63608),(28 449.8131),(29 456.55753),(30 459.69348),(31 462.3924),(32 455.81763),(33 465.1868),(34 469.50568),(35 474.67776),(36 470.17737),(37 483.08405),(38 484.7838),(39 496.0001),(40 497.76215),(41 501.1971),(42 508.2353),(43 510.97852),(44 507.52347),(45 503.64777),(46 500.32257),(47 503.23636),(48 501.81912),(49 492.8095),(50 490.48532),(51 494.07764),(52 482.5074),(53 476.374),(54 477.7956),(55 472.84332),(56 469.3819),(57 466.11633),(58 473.4564),(59 473.61584),(60 476.83752),(61 482.12357),(62 486.39432),(63 482.20987),(64 477.15506),(65 483.03287),(66 490.684),(67 490.68692),(68 491.77588),(69 492.7776),(70 489.4976),(71 492.94412),(72 492.3348),(73 489.1449),(74 491.31155),(75 498.93094),(76 496.0311),(77 495.4509),(78 502.6545),(79 502.50986),
(1 271.00217),(2 310.23477),(3 335.83548),(4 353.88705),(5 377.49905),(6 388.49338),(7 405.06555),(8 412.17102),(9 420.1421),(10 428.3189),(11 436.24017),(12 442.04956),(13 449.24442),(14 456.5555),(15 458.9684),(16 457.34442),(17 454.7596),(18 463.27673),(19 463.5297),(20 465.6861),(21 457.5209),(22 456.32166),(23 447.3494),(24 442.91754),(25 435.52557),(26 439.76456),(27 444.4559),(28 452.852),(29 461.35272),(30 466.9319),(31 474.6438),(32 469.42337),(33 480.70374),(34 481.8536),(35 489.10266),(36 483.59897),(37 495.92798),(38 494.2629),(39 506.55063),(40 499.473),(41 504.78873),(42 510.28455),(43 509.47803),(44 502.9777),(45 502.10468),(46 498.2842),(47 499.0268),(48 499.9982),(49 493.20853),(50 491.7002),(51 482.04117),(52 474.7032),(53 471.30826),(54 472.333),(55 466.79935),(56 463.43942),(57 460.98544),(58 461.2523),(59 466.01343),(60 465.1563),(61 472.4712),(62 478.29114),(63 466.6143),(64 467.869),(65 472.37262),(66 472.63806),(67 474.30673),(68 474.37952),(69 472.66946),(70 475.1797),(71 478.84537),(72 480.70035),(73 472.19135),(74 478.97253),(75 488.91605),(76 484.34384),(77 481.1033),(78 484.19437),(79 499.3587),
(1 261.50168),(2 300.71613),(3 325.58438),(4 343.99988),(5 366.0001),(6 377.04025),(7 392.71896),(8 402.94067),(9 406.37234),(10 409.8977),(11 420.47046),(12 429.03973),(13 435.11325),(14 444.11264),(15 442.38678),(16 446.52783),(17 443.04724),(18 448.05383),(19 446.2447),(20 446.63614),(21 445.13632),(22 444.9201),(23 435.7876),(24 429.7436),(25 422.75903),(26 420.2724),(27 425.52554),(28 436.10095),(29 447.52844),(30 457.87167),(31 459.12592),(32 453.62842),(33 457.68597),(34 466.119),(35 474.6353),(36 470.9697),(37 482.85812),(38 484.86334),(39 495.82748),(40 491.38095),(41 500.41486),(42 500.71326),(43 499.29358),(44 497.9929),(45 497.16473),(46 497.6423),(47 497.85703),(48 502.5607),(49 488.70996),(50 493.02457),(51 485.3484),(52 476.66544),(53 472.35458),(54 472.64236),(55 466.56262),(56 464.11722),(57 461.29938),(58 460.29138),(59 461.32407),(60 462.11624),(61 471.42184),(62 472.26785),(63 462.60144),(64 464.02063),(65 469.2487),(66 473.4699),(67 466.98178),(68 465.39658),(69 464.66937),(70 463.5489),(71 466.23828),(72 468.29242),(73 465.47528),(74 469.37216),(75 475.05936),(76 470.16293),(77 470.58636),(78 472.85654),(79 477.6247),
(1 253.29549),(2 293.33234),(3 322.58484),(4 346.33572),(5 363.38956),(6 379.55344),(7 394.14713),(8 404.8998),(9 406.1975),(10 412.54797),(11 423.33246),(12 431.9984),(13 432.94116),(14 440.36853),(15 437.5841),(16 436.8156),(17 438.21765),(18 444.74554),(19 446.27148),(20 447.23563),(21 443.53528),(22 443.98654),(23 433.70178),(24 433.61984),(25 422.22443),(26 422.19702),(27 425.899),(28 431.75073),(29 442.9545),(30 449.19812),(31 453.30423),(32 447.20087),(33 452.4474),(34 461.98495),(35 469.2166),(36 470.08652),(37 475.7656),(38 480.28796),(39 489.8232),(40 488.76654),(41 497.17615),(42 498.86346),(43 495.7267),(44 491.86053),(45 491.24738),(46 487.81412),(47 489.57382),(48 493.05084),(49 480.31143),(50 483.40442),(51 479.43408),(52 469.12543),(53 468.82697),(54 465.5563),(55 460.08798),(56 457.2262),(57 453.7337),(58 454.31415),(59 459.21005),(60 458.09555),(61 464.10587),(62 461.5816),(63 458.2314),(64 454.4676),(65 460.46918),(66 455.133),(67 458.51224),(68 458.11237),(69 454.69263),(70 455.99216),(71 458.36465),(72 459.21667),(73 462.0634),(74 464.53342),(75 469.6593),(76 465.38666),(77 461.87894),(78 461.60376),(79 463.98276),
(1 246.20879),(2 289.20132),(3 317.09534),(4 339.00055),(5 356.03583),(6 370.4958),(7 382.86856),(8 394.17764),(9 398.833),(10 403.5047),(11 418.65128),(12 429.18964),(13 431.50476),(14 438.29068),(15 436.31622),(16 439.21954),(17 446.38266),(18 450.21817),(19 453.59097),(20 458.0399),(21 452.45395),(22 446.99887),(23 442.21634),(24 438.5221),(25 425.4344),(26 419.07813),(27 419.37744),(28 426.0918),(29 434.71133),(30 441.21786),(31 440.25293),(32 435.7545),(33 437.0364),(34 441.7603),(35 444.9565),(36 451.6843),(37 455.15292),(38 459.49445),(39 462.2272),(40 470.2643),(41 474.16287),(42 479.60248),(43 477.91525),(44 476.78897),(45 475.5234),(46 473.4599),(47 477.046),(48 482.16678),(49 467.61917),(50 470.55136),(51 470.54196),(52 467.55328),(53 459.3364),(54 458.79742),(55 454.29083),(56 447.3901),(57 450.29346),(58 450.55768),(59 454.00244),(60 456.23306),(61 463.33496),(62 465.32672),(63 454.82806),(64 454.8725),(65 457.0968),(66 456.06995),(67 462.8772),(68 463.61755),(69 458.15808),(70 460.65198),(71 459.35065),(72 460.76376),(73 464.9468),(74 467.80865),(75 469.58704),(76 469.72916),(77 468.43918),(78 466.353),(79 467.11935),
(1 245.85086),(2 285.98117),(3 312.4153),(4 335.69962),(5 351.88867),(6 363.2096),(7 379.80118),(8 387.3111),(9 392.8201),(10 395.17978),(11 410.38184),(12 414.6194),(13 415.5972),(14 422.96686),(15 427.77057),(16 433.1888),(17 433.2571),(18 435.57364),(19 438.31155),(20 439.34338),(21 439.01346),(22 437.1163),(23 434.22476),(24 425.6616),(25 419.6551),(26 417.61316),(27 418.57135),(28 424.2883),(29 429.00058),(30 430.38422),(31 426.87296),(32 420.6091),(33 422.08972),(34 423.919),(35 429.0107),(36 431.20648),(37 442.59424),(38 444.1372),(39 450.54782),(40 455.47156),(41 455.03638),(42 457.72504),(43 452.4785),(44 450.73294),(45 449.27142),(46 452.8186),(47 452.0701),(48 453.34384),(49 446.79684),(50 448.722),(51 447.0763),(52 442.32736),(53 442.5183),(54 438.63342),(55 435.38104),(56 432.67844),(57 435.80682),(58 429.42065),(59 431.82977),(60 436.0615),(61 439.6424),(62 441.319),(63 435.8214),(64 439.06378),(65 445.47937),(66 445.01566),(67 450.3985),(68 452.42874),(69 455.0229),(70 452.54962),(71 454.74023),(72 455.87558),(73 455.54932),(74 460.55145),(75 463.02936),(76 454.37045),(77 457.59595),(78 460.96237),(79 460.55664),
(1 241.58276),(2 282.1369),(3 306.43085),(4 328.1143),(5 345.26312),(6 355.53183),(7 373.80145),(8 381.6928),(9 391.0656),(10 393.28986),(11 402.4381),(12 405.5398),(13 410.32657),(14 415.76675),(15 418.338),(16 423.17902),(17 420.0942),(18 423.62668),(19 425.6772),(20 423.57114),(21 419.0045),(22 417.36404),(23 411.0274),(24 410.78128),(25 403.9571),(26 403.311),(27 405.72314),(28 414.8915),(29 420.12323),(30 421.07416),(31 420.295),(32 417.8265),(33 420.60843),(34 421.37924),(35 426.9253),(36 425.82593),(37 436.0812),(38 436.8621),(39 446.72745),(40 445.10645),(41 444.6489),(42 449.78464),(43 450.33792),(44 445.59882),(45 440.56815),(46 447.98962),(47 440.61716),(48 444.22647),(49 434.85355),(50 438.11526),(51 438.09894),(52 433.58838),(53 434.6941),(54 433.92313),(55 425.94824),(56 426.13098),(57 432.93985),(58 429.12347),(59 433.15887),(60 439.0292),(61 443.54633),(62 442.481),(63 438.3175),(64 440.64325),(65 440.56876),(66 440.00137),(67 439.0545),(68 438.60696),(69 439.40573),(70 438.9871),(71 438.1555),(72 440.29736),(73 439.81448),(74 437.8471),(75 438.41125),(76 436.2369),(77 436.07437),(78 437.45337),(79 437.89542),
(1 237.36624),(2 278.17712),(3 300.06726),(4 319.26138),(5 332.17218),(6 339.02267),(7 353.6927),(8 361.02008),(9 366.05515),(10 364.9111),(11 376.33676),(12 381.0043),(13 388.46402),(14 391.92313),(15 393.20917),(16 397.00934),(17 399.7931),(18 399.31732),(19 401.3731),(20 403.87646),(21 406.50397),(22 399.90714),(23 392.06052),(24 392.96918),(25 385.48816),(26 381.3559),(27 382.69125),(28 397.9495),(29 409.2095),(30 410.76468),(31 412.22394),(32 408.34912),(33 410.49158),(34 410.74866),(35 414.42856),(36 414.88153),(37 420.34506),(38 423.87723),(39 431.11597),(40 432.9719),(41 436.34097),(42 433.37833),(43 432.10492),(44 431.0243),(45 425.94122),(46 429.19296),(47 424.68475),(48 432.08902),(49 426.78888),(50 419.91367),(51 421.3497),(52 421.39398),(53 416.92474),(54 417.74463),(55 413.10605),(56 412.00714),(57 413.27432),(58 412.36676),(59 416.7357),(60 415.79663),(61 417.36154),(62 418.19266),(63 417.898),(64 415.0778),(65 415.4648),(66 414.58057),(67 417.6129),(68 419.52533),(69 415.78088),(70 414.14783),(71 411.04324),(72 410.03314),(73 417.02676),(74 418.00674),(75 419.17923),(76 419.52518),(77 414.6765),(78 422.2136),(79 420.53577),
(1 240.6071),(2 279.07645),(3 304.93372),(4 326.15),(5 340.87494),(6 350.60828),(7 363.55255),(8 372.62094),(9 379.27008),(10 379.51376),(11 390.6142),(12 400.3447),(13 408.47913),(14 409.89),(15 414.05167),(16 416.26825),(17 419.10522),(18 421.5553),(19 429.11307),(20 426.2496),(21 426.7038),(22 422.84357),(23 416.51044),(24 414.26355),(25 406.40555),(26 402.82333),(27 407.01334),(28 416.16208),(29 423.5326),(30 422.80597),(31 425.44507),(32 418.72958),(33 419.59),(34 423.4679),(35 428.6527),(36 430.21304),(37 439.24353),(38 443.50665),(39 452.2107),(40 457.41708),(41 464.58914),(42 465.64877),(43 464.6474),(44 458.4698),(45 459.44925),(46 460.86377),(47 459.70782),(48 463.82516),(49 452.16727),(50 457.78006),(51 459.2448),(52 454.59656),(53 444.9379),(54 445.79776),(55 434.8972),(56 432.79883),(57 430.02716),(58 427.16522),(59 431.0417),(60 428.27472),(61 429.24094),(62 427.1925),(63 429.6985),(64 424.38422),(65 426.95172),(66 428.3581),(67 433.5579),(68 435.6999),(69 432.27905),(70 432.20737),(71 432.83063),(72 427.98917),(73 427.61606),(74 435.31064),(75 436.00226),(76 434.75073),(77 436.5222),(78 437.35342),(79 438.0267),
(1 235.68933),(2 272.08487),(3 295.58282),(4 315.02582),(5 335.875),(6 343.9082),(7 353.82562),(8 370.52313),(9 377.34097),(10 376.44843),(11 389.09985),(12 398.0835),(13 406.70288),(14 410.22156),(15 416.61398),(16 418.24173),(17 419.19083),(18 419.44067),(19 424.35397),(20 423.3053),(21 417.12778),(22 411.16696),(23 404.8962),(24 405.10416),(25 398.16968),(26 394.21896),(27 397.4233),(28 401.87494),(29 408.4107),(30 410.86563),(31 411.45233),(32 411.31967),(33 414.39716),(34 415.20264),(35 420.08786),(36 425.95316),(37 427.1817),(38 436.0596),(39 438.32245),(40 440.14627),(41 447.68442),(42 452.602),(43 447.43835),(44 445.72388),(45 440.64978),(46 439.9917),(47 435.68735),(48 442.05994),(49 434.90103),(50 435.53333),(51 437.15405),(52 434.1683),(53 426.40515),(54 425.02048),(55 423.10297),(56 423.34302),(57 424.33444),(58 427.8358),(59 429.82706),(60 429.17755),(61 428.76965),(62 430.48816),(63 431.54672),(64 429.2436),(65 435.03244),(66 437.17096),(67 441.1803),(68 444.74826),(69 439.51733),(70 445.3041),(71 442.97925),(72 445.99643),(73 445.17307),(74 445.86584),(75 453.8697),(76 451.80988),(77 453.89948),(78 453.96863),(79 455.20755),
(1 234.41792),(2 273.22034),(3 298.60742),(4 317.39505),(5 332.4815),(6 341.60114),(7 353.1689),(8 363.47928),(9 370.4165),(10 373.93295),(11 388.86267),(12 402.41733),(13 404.7781),(14 408.54904),(15 414.9182),(16 414.39886),(17 417.7308),(18 422.94064),(19 427.10556),(20 424.03665),(21 416.2996),(22 411.97235),(23 412.6198),(24 408.1888),(25 399.06332),(26 395.1221),(27 395.94016),(28 394.5074),(29 406.25104),(30 405.80338),(31 405.04382),(32 405.2999),(33 405.1646),(34 407.1625),(35 407.23422),(36 409.7647),(37 414.72372),(38 420.44467),(39 428.91333),(40 432.54172),(41 437.3554),(42 440.9409),(43 441.36926),(44 435.46173),(45 433.93213),(46 437.4693),(47 438.25726),(48 440.23062),(49 433.22748),(50 435.18832),(51 434.7144),(52 428.7617),(53 428.6442),(54 429.264),(55 424.208),(56 421.48962),(57 427.57474),(58 427.446),(59 426.26016),(60 431.28403),(61 434.0043),(62 435.53238),(63 429.35278),(64 429.1401),(65 433.71768),(66 434.34653),(67 433.47134),(68 439.8136),(69 436.39233),(70 437.6371),(71 436.37872),(72 440.85507),(73 445.33548),(74 441.27563),(75 447.70618),(76 452.093),(77 452.39484),(78 454.2775),(79 455.04703),
(1 230.8704),(2 269.55417),(3 296.66205),(4 315.53094),(5 330.37375),(6 342.3726),(7 351.6897),(8 362.18854),(9 372.08984),(10 378.28357),(11 392.70032),(12 401.65637),(13 406.30176),(14 408.04868),(15 414.9586),(16 414.26996),(17 417.27893),(18 425.50027),(19 429.0448),(20 425.55438),(21 420.7642),(22 412.8949),(23 410.13394),(24 408.8564),(25 398.9148),(26 397.36926),(27 398.1837),(28 400.1524),(29 406.58386),(30 404.5612),(31 401.66513),(32 398.21225),(33 399.43768),(34 397.5037),(35 400.438),(36 407.91443),(37 409.73557),(38 418.24832),(39 425.55145),(40 423.77026),(41 422.25354),(42 430.18555),(43 422.31067),(44 423.82828),(45 423.65152),(46 427.65643),(47 430.29477),(48 431.9984),(49 424.3264),(50 424.33765),(51 426.0758),(52 418.72632),(53 417.7013),(54 419.6014),(55 416.74146),(56 414.36273),(57 418.07086),(58 414.0027),(59 422.5758),(60 416.57947),(61 420.28714),(62 417.71902),(63 417.12125),(64 413.93924),(65 418.96503),(66 422.5882),(67 422.78162),(68 423.24417),(69 419.14334),(70 422.37885),(71 426.8081),(72 427.1781),(73 426.56415),(74 430.09647),(75 430.63156),(76 424.9724),(77 430.32986),(78 431.1593),(79 431.738),
(1 228.05923),(2 262.18646),(3 287.6935),(4 305.34662),(5 320.60468),(6 333.41556),(7 339.12616),(8 346.6202),(9 354.01022),(10 359.38275),(11 366.86322),(12 373.21118),(13 377.11087),(14 379.26642),(15 388.63934),(16 387.23486),(17 392.68314),(18 395.16412),(19 399.1426),(20 400.79724),(21 397.39355),(22 391.4724),(23 386.94147),(24 386.8181),(25 380.16327),(26 375.59305),(27 381.4059),(28 386.39658),(29 387.2986),(30 386.82996),(31 386.18832),(32 383.47284),(33 384.27292),(34 384.4944),(35 387.4861),(36 393.73666),(37 393.3544),(38 402.25925),(39 405.84467),(40 406.4169),(41 405.60855),(42 413.24075),(43 408.43097),(44 405.79575),(45 407.28363),(46 410.37805),(47 412.99484),(48 410.50018),(49 407.07596),(50 402.5162),(51 404.23962),(52 402.82712),(53 398.1711),(54 393.8194),(55 394.8978),(56 391.9452),(57 390.27155),(58 392.88458),(59 398.09042),(60 398.29697),(61 395.4127),(62 394.0491),(63 396.08743),(64 391.87164),(65 396.7381),(66 397.35318),(67 402.5327),(68 399.2833),(69 398.25247),(70 400.773),(71 400.76196),(72 401.57056),(73 401.2229),(74 397.61444),(75 399.18506),(76 397.81613),(77 397.4341),(78 398.45175),(79 401.5352),
(1 224.57834),(2 258.88168),(3 283.93863),(4 302.88336),(5 318.14874),(6 329.96573),(7 334.7234),(8 347.87787),(9 356.63226),(10 358.30414),(11 364.06616),(12 371.9791),(13 377.4575),(14 378.1268),(15 385.29614),(16 380.32883),(17 385.34842),(18 382.87555),(19 388.73322),(20 390.15448),(21 387.8374),(22 381.1943),(23 382.10284),(24 374.44135),(25 370.20215),(26 364.56766),(27 370.31842),(28 374.1226),(29 373.16956),(30 377.5346),(31 376.15567),(32 373.65665),(33 379.20456),(34 380.554),(35 382.55554),(36 383.9049),(37 378.90704),(38 389.69437),(39 392.21643),(40 394.2303),(41 398.28015),(42 401.80368),(43 404.15045),(44 399.95203),(45 398.27365),(46 402.60095),(47 402.5053),(48 403.8953),(49 394.01276),(50 391.9247),(51 391.01245),(52 387.42712),(53 382.8264),(54 377.2849),(55 376.51932),(56 374.3375),(57 373.47177),(58 376.27386),(59 382.3351),(60 378.5706),(61 379.6616),(62 375.91663),(63 374.54697),(64 377.0057),(65 379.4699),(66 380.22287),(67 380.4834),(68 379.26373),(69 375.44846),(70 375.3721),(71 377.44492),(72 374.66647),(73 377.2236),(74 378.73865),(75 380.79764),(76 379.23947),(77 378.6354),(78 380.0201),(79 389.67117),
(1 220.42769),(2 251.86917),(3 273.32108),(4 292.41238),(5 307.02225),(6 314.46054),(7 323.3656),(8 332.3062),(9 341.6684),(10 339.56577),(11 345.7934),(12 353.54785),(13 360.3241),(14 361.1957),(15 365.95776),(16 361.9321),(17 365.66656),(18 367.72415),(19 373.90176),(20 374.31302),(21 369.89185),(22 363.69327),(23 364.2591),(24 357.8272),(25 353.60837),(26 351.2675),(27 353.714),(28 359.5683),(29 359.83826),(30 367.66537),(31 368.66092),(32 364.36774),(33 371.51282),(34 377.79956),(35 379.9553),(36 378.34952),(37 377.433),(38 383.86832),(39 390.18332),(40 388.87936),(41 392.17712),(42 392.94873),(43 391.29138),(44 389.94064),(45 390.06006),(46 390.3466),(47 394.58813),(48 395.40424),(49 389.71628),(50 393.63538),(51 392.41803),(52 387.08725),(53 388.1786),(54 381.84818),(55 382.68454),(56 374.26956),(57 382.20007),(58 379.00085),(59 380.54626),(60 380.17914),(61 384.2419),(62 382.72928),(63 378.9035),(64 378.17798),(65 383.02267),(66 384.11746),(67 387.1866),(68 386.71503),(69 385.46164),(70 387.55078),(71 388.3515),(72 390.68445),(73 395.68478),(74 395.2827),(75 398.62778),(76 397.5411),(77 398.35577),(78 398.1573),(79 404.0861),
(1 216.81564),(2 249.81555),(3 273.937),(4 294.99704),(5 308.19547),(6 320.2628),(7 323.35397),(8 332.80664),(9 341.95224),(10 342.7995),(11 351.24588),(12 359.87436),(13 367.95105),(14 367.79758),(15 373.30392),(16 368.31305),(17 371.59723),(18 370.26266),(19 378.1697),(20 375.45886),(21 372.90967),(22 366.22647),(23 362.7073),(24 359.51004),(25 353.23883),(26 351.29236),(27 356.46024),(28 360.48447),(29 365.66385),(30 371.03195),(31 367.75476),(32 367.22324),(33 374.08646),(34 380.03036),(35 381.18634),(36 382.50458),(37 384.64014),(38 394.11887),(39 398.76337),(40 399.8913),(41 396.9401),(42 401.902),(43 399.3313),(44 396.4026),(45 399.3104),(46 398.06668),(47 398.60587),(48 399.72366),(49 394.9733),(50 391.0218),(51 391.65317),(52 389.62534),(53 387.78854),(54 385.44656),(55 384.20264),(56 380.02722),(57 381.2596),(58 380.18454),(59 383.19025),(60 376.28748),(61 381.42923),(62 382.43164),(63 381.00043),(64 379.4603),(65 381.02078),(66 382.98083),(67 381.34772),(68 381.89316),(69 387.94998),(70 389.27246),(71 389.5276),(72 392.26523),(73 400.39194),(74 401.7681),(75 403.464),(76 401.597),(77 399.96265),(78 401.03058),(79 406.1499),
(1 214.4509),(2 245.49586),(3 268.1982),(4 290.02948),(5 304.69424),(6 317.371),(7 323.85046),(8 333.54523),(9 341.77036),(10 347.19928),(11 355.63742),(12 365.24194),(13 372.62616),(14 375.065),(15 376.60132),(16 374.5613),(17 378.1298),(18 376.70132),(19 385.71805),(20 382.011),(21 381.8354),(22 367.3906),(23 364.3053),(24 358.36206),(25 351.12384),(26 345.75082),(27 351.27698),(28 360.11017),(29 365.96008),(30 370.37384),(31 375.43738),(32 373.38034),(33 374.81784),(34 381.46445),(35 384.21988),(36 389.1007),(37 391.5665),(38 402.5169),(39 405.16077),(40 407.79764),(41 410.0647),(42 415.48383),(43 410.777),(44 409.9894),(45 409.05087),(46 411.36432),(47 409.24814),(48 411.90207),(49 408.3082),(50 402.25674),(51 405.79745),(52 394.45068),(53 390.40628),(54 389.79257),(55 389.06052),(56 385.02835),(57 386.08545),(58 388.5806),(59 388.91348),(60 391.26437),(61 395.73358),(62 393.60388),(63 390.07492),(64 389.0314),(65 386.40857),(66 388.9595),(67 391.28094),(68 388.27603),(69 387.82782),(70 390.56143),(71 393.02548),(72 394.06992),(73 397.3693),(74 402.30716),(75 401.24457),(76 400.07687),(77 402.3436),(78 403.73303),(79 403.51193),
(1 209.20926),(2 243.7361),(3 266.40256),(4 286.94672),(5 301.20264),(6 311.48596),(7 321.31857),(8 330.04486),(9 341.2584),(10 345.1033),(11 349.84268),(12 356.73538),(13 368.38217),(14 368.037),(15 370.43945),(16 371.61542),(17 372.58435),(18 371.85895),(19 381.5309),(20 380.19296),(21 375.7122),(22 368.7985),(23 363.08182),(24 358.22095),(25 351.59912),(26 349.33716),(27 353.76456),(28 364.0236),(29 371.5146),(30 376.77228),(31 380.83325),(32 379.96286),(33 380.96066),(34 382.5314),(35 385.5813),(36 384.37637),(37 383.923),(38 396.39502),(39 403.23413),(40 406.30658),(41 405.68674),(42 410.391),(43 407.90186),(44 407.5027),(45 406.94553),(46 407.7781),(47 404.3154),(48 405.29932),(49 399.3158),(50 396.10022),(51 393.66043),(52 387.2772),(53 382.308),(54 381.7591),(55 376.333),(56 377.29584),(57 377.54382),(58 376.9288),(59 376.56485),(60 377.59314),(61 381.63776),(62 378.5373),(63 372.86523),(64 377.5807),(65 373.8789),(66 374.1435),(67 374.87823),(68 374.65512),(69 371.41177),(70 372.1173),(71 371.53857),(72 373.62894),(73 371.87982),(74 379.25153),(75 381.42502),(76 383.46518),(77 381.42123),(78 381.7384),(79 385.4149),
