1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 369041.72),(2 836716.56),(3 1358353.1),(4 3117109.3),(5 5110014.5),(6 6775572),(7 8773903),(8 10661021),(9 12645160),(10 14537360),(11 16246819),(12 18125194),(13 19298642),(14 20808188),(15 22171668),(16 23468026),(17 24780662),(18 26117974),(19 27297250),(20 28697418),(21 30249466),(22 31896570),(23 33680452),(24 35654532),(25 36894704),(26 37920160),(27 38973428),(28 41202384),(29 43120348),(30 45764348),(31 48980084),(32 53266240),(33 58074880),(34 63911044),(35 69657290),(36 75883784),(37 82165880),(38 88525450),(39 95073730),(40 101774790),(41 108692330),(42 115895576),(43 124539480),(44 132329180),(45 140497550),(46 148629620),(47 156931200),(48 165546540),(49 174204210),(50 182929330),(51 191342380),(52 200130300),(53 207815470),(54 214987250),(55 221866290),(56 228742400),(57 235361740),(58 242189490),(59 248708100),(60 256043340),(61 263768620),(62 270857340),(63 278269100),(64 285803170),(65 293399200),(66 300985820),(67 308675600),(68 316280540),(69 323337200),(70 329393820),(71 334637250),(72 339648000),(73 344598000),(74 349418750),(75 354265300),(76 358851740),(77 363374980),(78 367572600),(79 371820030),
(1 515381.53),(2 1883848.4),(3 3773095.8),(4 5831725),(5 7634144),(6 9012186),(7 9934431),(8 10337966),(9 10333309),(10 10192337),(11 10207622),(12 10467111),(13 10915391),(14 11503090),(15 12135951),(16 12729519),(17 13183859),(18 13383123),(19 13350474),(20 13246581),(21 13129476),(22 13056890),(23 13052499),(24 13068729),(25 13024726),(26 12958805),(27 12830349),(28 12587299),(29 12229786),(30 11925720),(31 11769304),(32 11771190),(33 11934787),(34 12241850),(35 12689739),(36 13221241),(37 13748672),(38 14182552),(39 14518667),(40 14774904),(41 14944653),(42 15025771),(43 14996714),(44 14867208),(45 14641505),(46 14369791),(47 14116202),(48 13918837),(49 13847599),(50 13885617),(51 14033272),(52 14243018),(53 14482568),(54 14655399),(55 14727864),(56 14686417),(57 14556221),(58 14373226),(59 14146966),(60 13906340),(61 13760141),(62 13801615),(63 13993896),(64 14213354),(65 14412658),(66 14562162),(67 14654940),(68 14708067),(69 14769216),(70 14923576),(71 15239719),(72 15645771),(73 16034599),(74 16334820),(75 16491528),(76 16457203),(77 16161528),(78 15615853),(79 14947737),
(1 580153.56),(2 2100475.8),(3 4114888.8),(4 6229658.5),(5 8085150),(6 9418395),(7 10007889),(8 9987612),(9 9735547),(10 9540646),(11 9537296),(12 9812838),(13 10363215),(14 11097590),(15 11841297),(16 12406600),(17 12637379),(18 12558613),(19 12311972),(20 12075939),(21 11906332),(22 11811832),(23 11803983),(24 11868996),(25 11921419),(26 11919784),(27 11820176),(28 11666176),(29 11414796),(30 11116503),(31 10904823),(32 10914403),(33 11145581),(34 11486148),(35 11912205),(36 12340876),(37 12649211),(38 12776123),(39 12708511),(40 12535384),(41 12331292),(42 12187935),(43 12077468),(44 11912371),(45 11660880),(46 11345021),(47 11016739),(48 10765784),(49 10652415),(50 10684607),(51 10871247),(52 11173512),(53 11564853),(54 11989819),(55 12365608),(56 12601573),(57 12695516),(58 12595804),(59 12454540),(60 12350421),(61 12324667),(62 12416571),(63 12598267),(64 12909013),(65 13174481),(66 13229204),(67 13179063),(68 13168901),(69 13224997),(70 13345197),(71 13622107),(72 14190032),(73 15018207),(74 15911812),(75 16636195),(76 17103976),(77 17209648),(78 16981726),(79 16545416),
(1 577860.8),(2 2094116.4),(3 4092450.5),(4 6092466),(5 7677596),(6 8642692),(7 8934671),(8 8677678),(9 8125536.5),(10 7678378),(11 7688649),(12 8150992.5),(13 8831692),(14 9587699),(15 10246211),(16 10606531),(17 10503822),(18 10020813),(19 9429835),(20 8933404),(21 8654246),(22 8604706),(23 8741068),(24 8942388),(25 9088732),(26 9107707),(27 8958269),(28 8663556),(29 8303166.5),(30 8019149),(31 7912499),(32 8023236),(33 8332896.5),(34 8770957),(35 9248430),(36 9703550),(37 10095963),(38 10373991),(39 10534575),(40 10570970),(41 10522451),(42 10482181),(43 10487966),(44 10537429),(45 10502392),(46 10327883),(47 9999495),(48 9603700),(49 9256625),(50 9054378),(51 9055347),(52 9263199),(53 9590948),(54 9928424),(55 10196268),(56 10296088),(57 10199233),(58 9978412),(59 9731156),(60 9551436),(61 9637944),(62 10011485),(63 10659923),(64 11327709),(65 11825820),(66 12108598),(67 12093555),(68 11849969),(69 11504443),(70 11304625),(71 11325041),(72 11552668),(73 12041884),(74 12772129),(75 13605007),(76 14307936),(77 14607570),(78 14479877),(79 14017669),
(1 636529.8),(2 2279008.3),(3 4384668.5),(4 6383750),(5 7807047),(6 8465782),(7 8387895.5),(8 7876210),(9 7231758.5),(10 6769401),(11 6759476.5),(12 7195428.5),(13 7887283),(14 8636588),(15 9217816),(16 9392312),(17 9080319),(18 8475610),(19 7810307),(20 7323561.5),(21 7099384.5),(22 7179083.5),(23 7495009.5),(24 7915274),(25 8268870),(26 8449179),(27 8409745),(28 8192834.5),(29 7871851.5),(30 7582250),(31 7465997.5),(32 7580771),(33 7874456.5),(34 8237844),(35 8579879),(36 8841760),(37 8998813),(38 9069313),(39 9045991),(40 8981688),(41 8911332),(42 8913187),(43 8965194),(44 9040420),(45 9054081),(46 8959496),(47 8685897),(48 8248060),(49 7780564.5),(50 7427364.5),(51 7299342.5),(52 7442776.5),(53 7772062),(54 8149350),(55 8442997),(56 8594289),(57 8584706),(58 8394838),(59 8119056),(60 7924663.5),(61 7985656.5),(62 8387466),(63 9137614),(64 9989066),(65 10716675),(66 11194688),(67 11430190),(68 11398284),(69 11135644),(70 10789855),(71 10538686),(72 10532680),(73 10802222),(74 11268831),(75 11866999),(76 12559453),(77 13046871),(78 13133094),(79 12755319),
(1 611030.7),(2 2164105.8),(3 4099412.3),(4 5840886),(5 6936525),(6 7270075.5),(7 6973308),(8 6332599.5),(9 5642943.5),(10 5267690.5),(11 5385155),(12 5882776.5),(13 6535164.5),(14 7175858),(15 7654003.5),(16 7797922),(17 7575433.5),(18 7127532.5),(19 6636163),(20 6314234),(21 6218351.5),(22 6366655.5),(23 6711382.5),(24 7121389),(25 7419837),(26 7512592.5),(27 7372058.5),(28 7077887),(29 6761150),(30 6562764.5),(31 6561828),(32 6760816.5),(33 7085625),(34 7423936),(35 7667554),(36 7768520.5),(37 7750647),(38 7672306.5),(39 7587887.5),(40 7518063),(41 7489751),(42 7538804.5),(43 7695850.5),(44 7878978.5),(45 7931160.5),(46 7792552.5),(47 7486470),(48 7095383),(49 6721773),(50 6467520),(51 6428763.5),(52 6631130),(53 7066950.5),(54 7587283.5),(55 8033192.5),(56 8205011.5),(57 8048909),(58 7672333.5),(59 7135148),(60 6687988),(61 6536490.5),(62 6651888),(63 7066239.5),(64 7680989.5),(65 8314231),(66 8853926),(67 9069849),(68 8952969),(69 8698740),(70 8407320),(71 8096648.5),(72 7866122.5),(73 7844936.5),(74 8052778),(75 8431399),(76 8902913),(77 9331502),(78 9648179),(79 9686748),
(1 542345.5),(2 1876061.1),(3 3471887),(4 4846679.5),(5 5619066.5),(6 5689060.5),(7 5243274),(8 4635712.5),(9 4088183.5),(10 3811737.3),(11 3957229.3),(12 4430338.5),(13 5044338),(14 5614959.5),(15 6016381),(16 6194865),(17 6141524.5),(18 5905900.5),(19 5658499),(20 5529889),(21 5535433.5),(22 5692013.5),(23 5965409.5),(24 6268199),(25 6468231),(26 6482085),(27 6303839.5),(28 5998447),(29 5648158),(30 5383442),(31 5315594.5),(32 5452912),(33 5709432),(34 5962086),(35 6160040.5),(36 6250421),(37 6244915),(38 6203566.5),(39 6160417),(40 6101179),(41 6033856),(42 6030470),(43 6112199.5),(44 6288312.5),(45 6468680.5),(46 6548233.5),(47 6473240.5),(48 6257624.5),(49 5961397),(50 5724093.5),(51 5659024),(52 5782465.5),(53 6080570.5),(54 6465943.5),(55 6785809.5),(56 6936412.5),(57 6863323),(58 6554317.5),(59 6173357.5),(60 5853198),(61 5672557.5),(62 5716177),(63 5876992.5),(64 6198155.5),(65 6435753.5),(66 6626062.5),(67 6812367.5),(68 6847229),(69 6772699),(70 6697980.5),(71 6612994.5),(72 6518579),(73 6405370.5),(74 6276829.5),(75 6249888),(76 6401712.5),(77 6673166),(78 6980522.5),(79 7193905),
(1 527549.25),(2 1828345.6),(3 3362492.5),(4 4634738.5),(5 5270216.5),(6 5214487.5),(7 4704537),(8 4114375.8),(9 3706336.3),(10 3563048.3),(11 3791740.8),(12 4324671.5),(13 4911222.5),(14 5381155),(15 5685520.5),(16 5823738.5),(17 5742661.5),(18 5466852),(19 5179081.5),(20 5026125.5),(21 5045174.5),(22 5193914),(23 5439633.5),(24 5686334),(25 5804594),(26 5742474.5),(27 5491022),(28 5088130),(29 4685275),(30 4428886),(31 4401447.5),(32 4552492.5),(33 4814320.5),(34 5105003.5),(35 5347738),(36 5495251.5),(37 5516251.5),(38 5451639.5),(39 5353406.5),(40 5215990),(41 5060243.5),(42 4956125),(43 4975345.5),(44 5149391),(45 5392219.5),(46 5589684.5),(47 5660830.5),(48 5571929.5),(49 5349980.5),(50 5035007.5),(51 4759346.5),(52 4655124),(53 4765771.5),(54 5030795),(55 5336619),(56 5512937.5),(57 5498266),(58 5281067.5),(59 4972603),(60 4806706.5),(61 4786701),(62 4872252),(63 5046768.5),(64 5164964.5),(65 5173850),(66 5060730),(67 4985357),(68 4961615),(69 5023916.5),(70 5245150),(71 5518539.5),(72 5657504.5),(73 5591158.5),(74 5381553.5),(75 5164931),(76 5102400.5),(77 5243102),(78 5531342),(79 5827071.5),
(1 456643.78),(2 1552737.4),(3 2821183.3),(4 3801903.5),(5 4192463.5),(6 4052129.5),(7 3649444.5),(8 3244814.5),(9 3027626.5),(10 3138124.3),(11 3533235),(12 4044739),(13 4533133.5),(14 4898559),(15 5105149),(16 5149224),(17 5021422.5),(18 4800528.5),(19 4615864),(20 4537543.5),(21 4598519),(22 4810723),(23 5108526),(24 5347073),(25 5445567),(26 5397949.5),(27 5238123.5),(28 5003497.5),(29 4798220.5),(30 4710861),(31 4768418),(32 4949602),(33 5172450.5),(34 5328346),(35 5394462),(36 5364102),(37 5215208),(38 5001589.5),(39 4796759.5),(40 4656371.5),(41 4530101.5),(42 4454991),(43 4466642),(44 4595171),(45 4781974),(46 4994692.5),(47 5137293.5),(48 5136891),(49 4983863.5),(50 4731215.5),(51 4528883),(52 4455091),(53 4540984.5),(54 4702523.5),(55 4834351.5),(56 4867810),(57 4768250),(58 4591029.5),(59 4370748),(60 4266443),(61 4293093),(62 4386671.5),(63 4465716.5),(64 4482981.5),(65 4375862),(66 4219815.5),(67 4101291.3),(68 4102099),(69 4314838),(70 4677930),(71 5045240),(72 5302143),(73 5313255.5),(74 5052816),(75 4692104.5),(76 4483309),(77 4522305),(78 4791868),(79 5138932),
(1 438442.88),(2 1464008.3),(3 2598528.3),(4 3423032.8),(5 3693912.8),(6 3516446.8),(7 3191201),(8 2930055),(9 2895415.5),(10 3117308.8),(11 3479535.3),(12 3829039),(13 4092540.5),(14 4266356),(15 4357978),(16 4325344),(17 4176288.5),(18 4028547.8),(19 3924972.5),(20 3915778),(21 4001172.5),(22 4190279),(23 4433973),(24 4627988.5),(25 4694824),(26 4621753.5),(27 4438570.5),(28 4206323),(29 4016037),(30 3927532.3),(31 4005878),(32 4220861.5),(33 4432465),(34 4549305),(35 4601133.5),(36 4554531),(37 4409172.5),(38 4259929),(39 4148150.8),(40 4095321),(41 4082358.5),(42 4068606),(43 4080519),(44 4166518),(45 4371944.5),(46 4626002.5),(47 4808203.5),(48 4854851.5),(49 4761680.5),(50 4579479.5),(51 4355317.5),(52 4174326.5),(53 4156869.8),(54 4269426),(55 4421051),(56 4487503.5),(57 4442752),(58 4298062),(59 4100350.5),(60 3976098.3),(61 4001339),(62 4138127.5),(63 4291390),(64 4320503),(65 4188633.5),(66 3987549),(67 3771618.5),(68 3698320.5),(69 3810851.8),(70 4105037.8),(71 4458433.5),(72 4798298),(73 4988989.5),(74 4945284),(75 4715685),(76 4468469.5),(77 4365107.5),(78 4491632),(79 4764575),
(1 370863.13),(2 1201266.1),(3 2108895.8),(4 2741249),(5 2969345.5),(6 2894419.5),(7 2768333),(8 2714375.8),(9 2804564.3),(10 3012199.5),(11 3246282.3),(12 3435952.8),(13 3553189.3),(14 3618068),(15 3637052.5),(16 3603354),(17 3541697),(18 3500907.3),(19 3476563),(20 3508111.3),(21 3605867.8),(22 3771968.8),(23 3952754.3),(24 4077255.8),(25 4089892.3),(26 3973079),(27 3760587.8),(28 3508691),(29 3276380),(30 3135022.8),(31 3141392.3),(32 3247164),(33 3361525.3),(34 3440276),(35 3494774),(36 3528357.3),(37 3521261.5),(38 3516479.3),(39 3550417.5),(40 3586091.3),(41 3563671.8),(42 3494420.8),(43 3408101.5),(44 3416284.5),(45 3576884),(46 3841665.8),(47 4081149),(48 4186932.8),(49 4130878.3),(50 3980588),(51 3837079.3),(52 3743620.3),(53 3711898.8),(54 3721006.3),(55 3768365.8),(56 3792402.3),(57 3768014.8),(58 3727622),(59 3650384),(60 3624524.8),(61 3677443),(62 3814087),(63 4005846),(64 4146448.5),(65 4125665.3),(66 4036769.3),(67 3867952.8),(68 3792762),(69 3814385.3),(70 3963168),(71 4204736),(72 4474735),(73 4668273.5),(74 4729443),(75 4616024.5),(76 4388204),(77 4189861.3),(78 4151298.5),(79 4273969),
(1 356091.5),(2 1121236.6),(3 1935811.6),(4 2490588.3),(5 2680514.5),(6 2626721.5),(7 2552936.8),(8 2538293.5),(9 2623981),(10 2746228.8),(11 2850450),(12 2901554),(13 2913495),(14 2942652.5),(15 3001610.3),(16 3078006.3),(17 3134848),(18 3116359.3),(19 3068305.3),(20 3072166.8),(21 3139247.8),(22 3262200.8),(23 3387421.3),(24 3424759.5),(25 3382066),(26 3293104.3),(27 3164107.5),(28 2988876.3),(29 2820311.5),(30 2717288.5),(31 2718127.5),(32 2801550.3),(33 2928902.5),(34 3015615.5),(35 3046336.5),(36 3071721.5),(37 3112251.3),(38 3142933),(39 3166296),(40 3194990),(41 3165056.5),(42 3072833.8),(43 2969021.8),(44 2965897.3),(45 3101699.8),(46 3352270.5),(47 3612299),(48 3747977.3),(49 3738256.3),(50 3635701.5),(51 3562336.3),(52 3558335),(53 3603666.8),(54 3639315.8),(55 3638660.5),(56 3609175.8),(57 3560472.3),(58 3498824.3),(59 3387874.8),(60 3414978),(61 3459316.5),(62 3500400.5),(63 3574821.5),(64 3650359.8),(65 3663587.8),(66 3594385),(67 3481407),(68 3440654.3),(69 3478228.8),(70 3542345.8),(71 3589009.3),(72 3670190.8),(73 3788737),(74 3895836.3),(75 3941607.8),(76 3883165.8),(77 3751748),(78 3614228.3),(79 3532466),
(1 309645.4),(2 951007.75),(3 1619179.1),(4 2082364.3),(5 2260244),(6 2210365.5),(7 2169177.5),(8 2178935.5),(9 2298859.8),(10 2445387.8),(11 2570477),(12 2644817),(13 2689031.8),(14 2768917),(15 2887328),(16 3010631.8),(17 3085655),(18 3087018.8),(19 3049174.3),(20 3038905),(21 3078088.5),(22 3130206),(23 3178531.8),(24 3194132),(25 3182697.5),(26 3149668.5),(27 3083984.8),(28 2992791),(29 2912847),(30 2887514.5),(31 2925224.5),(32 3007181),(33 3095505.5),(34 3135352),(35 3121929.5),(36 3096749),(37 3081208),(38 3058860.8),(39 3034109),(40 3032197.5),(41 3019513.8),(42 2960837.5),(43 2911517.3),(44 2899739),(45 2955130.5),(46 3067301),(47 3191049),(48 3268741.3),(49 3263278.5),(50 3199403.5),(51 3145760.5),(52 3148807),(53 3195987),(54 3270287.5),(55 3316272.8),(56 3316504.5),(57 3243132),(58 3185779.3),(59 3073240),(60 3038242.5),(61 3136743),(62 3223911),(63 3311979.5),(64 3324640.8),(65 3290103.5),(66 3271881.5),(67 3238273),(68 3274098.8),(69 3303420.5),(70 3278256.5),(71 3186707.3),(72 3152247.3),(73 3188244.5),(74 3283217),(75 3430050.3),(76 3530513),(77 3481682.3),(78 3277288.5),(79 3060007.3),
(1 251657.52),(2 737098.44),(3 1239501.3),(4 1554685.9),(5 1667173.4),(6 1670363.1),(7 1684869),(8 1729802.4),(9 1847017.6),(10 1989819.5),(11 2120511.3),(12 2179277.5),(13 2186699.3),(14 2197242.8),(15 2218401.3),(16 2268720.8),(17 2308525.8),(18 2307852),(19 2311057.5),(20 2354621.8),(21 2446002.5),(22 2521847.8),(23 2549098),(24 2566442.3),(25 2588919.8),(26 2601478.3),(27 2587892.8),(28 2573659.8),(29 2570513.8),(30 2579633),(31 2624819.8),(32 2709467),(33 2782060.8),(34 2787708),(35 2735280.5),(36 2683314.8),(37 2669921.5),(38 2696238.5),(39 2741306),(40 2754093),(41 2729719.5),(42 2696389.5),(43 2666315.3),(44 2678754.5),(45 2744060.3),(46 2831941.3),(47 2884160.3),(48 2896923.8),(49 2880983.5),(50 2839688),(51 2812598.3),(52 2809857),(53 2854296.3),(54 2940032.3),(55 3032953.3),(56 3066622),(57 3034631.8),(58 2942767.8),(59 2845082),(60 2812069.3),(61 2827007.8),(62 2914953.5),(63 2990260),(64 2993862.3),(65 2979071.5),(66 2953715.5),(67 2973520.5),(68 3014913.5),(69 2996391.8),(70 2981622),(71 2909632.5),(72 2880093.5),(73 2898768.5),(74 2927726.5),(75 2993708),(76 3042853.5),(77 3007323.8),(78 2909699.8),(79 2820092.3),
(1 242682.83),(2 676713.9),(3 1133345.4),(4 1434687.5),(5 1545192.9),(6 1604129.8),(7 1686909.5),(8 1811957.5),(9 1941417.8),(10 2067117.5),(11 2157671.5),(12 2166368),(13 2143523.5),(14 2155477.3),(15 2173938.8),(16 2211477.3),(17 2276808.5),(18 2336396),(19 2398374.5),(20 2470498.5),(21 2530738.5),(22 2550079.8),(23 2533098),(24 2512793.5),(25 2497695.5),(26 2503101.3),(27 2517551.8),(28 2518355.5),(29 2514318.5),(30 2541546.8),(31 2603236.5),(32 2676505.3),(33 2722879.8),(34 2714540.3),(35 2664867.5),(36 2620601.3),(37 2617839.5),(38 2608618.8),(39 2573699),(40 2549086.5),(41 2496615.8),(42 2448716),(43 2423137.8),(44 2412429.8),(45 2428054),(46 2454444.5),(47 2477818.3),(48 2493514.5),(49 2492041.3),(50 2476461.3),(51 2438977.5),(52 2414731.5),(53 2450597.5),(54 2544224),(55 2655983.8),(56 2723049),(57 2715022.3),(58 2671741.5),(59 2556623.5),(60 2545037),(61 2511552.3),(62 2507363.3),(63 2539492.5),(64 2541326.8),(65 2529273.5),(66 2505103.8),(67 2505262.5),(68 2547977.3),(69 2535366.3),(70 2571524),(71 2624710.8),(72 2647584.3),(73 2622041.5),(74 2563369.3),(75 2521823),(76 2539735.5),(77 2589178.5),(78 2586494.3),(79 2498944),
(1 228794.94),(2 640497.1),(3 1056737.1),(4 1354751.3),(5 1494634.1),(6 1585831.9),(7 1641802),(8 1761908.5),(9 1834876.1),(10 1866870),(11 1922525.8),(12 1952054),(13 1953454.4),(14 1985234.1),(15 2050194.6),(16 2144284.5),(17 2227914),(18 2300636.5),(19 2358388.5),(20 2425728.5),(21 2482665.8),(22 2497239),(23 2466232.3),(24 2436367.5),(25 2428196.5),(26 2459785),(27 2503718.5),(28 2519018),(29 2502384.3),(30 2495875.5),(31 2524407.3),(32 2578625),(33 2623023),(34 2626144.5),(35 2597078.5),(36 2544890.8),(37 2509811.5),(38 2493090.8),(39 2447413),(40 2371112.5),(41 2323017.5),(42 2264273),(43 2212281.5),(44 2198578.8),(45 2212859.5),(46 2247547.5),(47 2304964),(48 2348772.3),(49 2338098.5),(50 2277170.8),(51 2190595.5),(52 2143403.8),(53 2157044.8),(54 2225070),(55 2316528.3),(56 2378898.3),(57 2412986.8),(58 2419972),(59 2362388),(60 2309302.3),(61 2279400.3),(62 2292106.8),(63 2349945.8),(64 2393155),(65 2431251.3),(66 2384264.8),(67 2357586.8),(68 2362152.8),(69 2377797.8),(70 2400039),(71 2413504.3),(72 2428600.5),(73 2418261.8),(74 2417787.8),(75 2395317.3),(76 2404910.5),(77 2486709.8),(78 2566149.8),(79 2589890.3),
(1 233154.53),(2 646678.4),(3 1078502.6),(4 1379427.9),(5 1523257.8),(6 1621685),(7 1664156),(8 1719742.1),(9 1748566.3),(10 1777761.5),(11 1851673.9),(12 1906516.3),(13 1930565.5),(14 1959547.6),(15 1993491.4),(16 2078494.9),(17 2150179.3),(18 2181971),(19 2196291.5),(20 2209166.3),(21 2231346.3),(22 2264326.5),(23 2288454),(24 2311796.5),(25 2358374),(26 2415488.8),(27 2456114),(28 2449135.8),(29 2407834.3),(30 2366618.8),(31 2375240.3),(32 2422771.8),(33 2467480.5),(34 2496431.3),(35 2516861.3),(36 2553783),(37 2582100),(38 2567021.3),(39 2506584.8),(40 2420594),(41 2325775),(42 2282029.3),(43 2224405.8),(44 2192338.8),(45 2220954),(46 2286829.5),(47 2359422),(48 2398944.5),(49 2359159.5),(50 2255865.3),(51 2159013),(52 2109368.5),(53 2112918),(54 2152918),(55 2221256),(56 2281036.5),(57 2302870.8),(58 2306489.5),(59 2218154.5),(60 2186598.5),(61 2157543.5),(62 2188629.5),(63 2266060.8),(64 2287695),(65 2336773.3),(66 2306403.3),(67 2269408),(68 2273534.8),(69 2283711.5),(70 2345970.8),(71 2364867),(72 2373969.3),(73 2384409.3),(74 2353973),(75 2310030.3),(76 2268294.8),(77 2256259.5),(78 2282863.5),(79 2331883.5),
(1 212626.48),(2 576341.06),(3 915077.9),(4 1129704.5),(5 1238014.4),(6 1338024.4),(7 1407915.6),(8 1490327.6),(9 1550796.1),(10 1640623.3),(11 1762987.8),(12 1845306.5),(13 1892107.5),(14 1922605.1),(15 1975222.8),(16 2074818),(17 2137209.3),(18 2121925),(19 2077005.1),(20 2078140.5),(21 2128219.5),(22 2183345.5),(23 2217367),(24 2226337.5),(25 2243666),(26 2270040.3),(27 2275997.8),(28 2252303.8),(29 2207385),(30 2149173.3),(31 2107947.8),(32 2101415),(33 2111161),(34 2132948.5),(35 2169113),(36 2201034.8),(37 2232417),(38 2251521.5),(39 2215380.8),(40 2158819.8),(41 2127423.5),(42 2097732.3),(43 2074517.4),(44 2044000),(45 2048946.5),(46 2098711.3),(47 2168764.5),(48 2204820),(49 2188773.3),(50 2138507.8),(51 2072080.8),(52 2042432.9),(53 2052714),(54 2086922),(55 2130478.8),(56 2187483.3),(57 2208625),(58 2217213),(59 2165217),(60 2123087.8),(61 2097857.5),(62 2079395.5),(63 2081229.4),(64 2071971.8),(65 2100661.3),(66 2071191.1),(67 2020743.3),(68 2015758.3),(69 1993619),(70 2033714),(71 2048959.6),(72 2057413),(73 2069168),(74 2067614),(75 2056062.8),(76 2021778.6),(77 2000347.4),(78 2008641.6),(79 2037108.5),
