1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 165184.77),(2 626806.06),(3 1375966.1),(4 2386077.5),(5 3673331.8),(6 5215374),(7 6977710.5),(8 8966595),(9 11242665),(10 13704277),(11 16370256),(12 19275502),(13 22378576),(14 25622490),(15 29042192),(16 32590890),(17 36319748),(18 40047410),(19 43903484),(20 47804052),(21 51917696),(22 56181548),(23 60651308),(24 65290668),(25 69885610),(26 74687790),(27 79524744),(28 84302696),(29 89078010),(30 93924824),(31 98738240),(32 103616584),(33 108654080),(34 113572380),(35 118440580),(36 123223200),(37 127943420),(38 132534424),(39 136718610),(40 140959500),(41 145071630),(42 148958420),(43 152610510),(44 156212750),(45 159647090),(46 162990220),(47 166106380),(48 169057650),(49 171816820),(50 174333040),(51 176660180),(52 178779630),(53 180696400),(54 182322560),(55 183700690),(56 184957140),(57 185780850),(58 186238340),(59 186174340),(60 185724590),(61 185238830),(62 184092340),(63 182373680),(64 180393400),(65 177850000),(66 175001620),(67 171772560),(68 167919340),(69 163722190),(70 159059360),(71 154075150),(72 148804910),(73 143205060),(74 137295660),(75 131169400),(76 124820120),(77 118363240),(78 111872856),(79 105291976),
(1 46.91577),(2 56.07317),(3 63.378757),(4 67.31395),(5 69.870346),(6 72.506935),(7 74.771614),(8 76.904015),(9 78.77387),(10 79.39685),(11 78.956566),(12 79.40548),(13 79.68325),(14 79.93355),(15 80.94295),(16 81.63236),(17 82.4752),(18 83.524345),(19 84.07616),(20 84.78324),(21 84.749),(22 85.24426),(23 86.6193),(24 85.11475),(25 83.916565),(26 82.910446),(27 82.02475),(28 82.430374),(29 83.29282),(30 82.9151),(31 83.588455),(32 85.650566),(33 87.084785),(34 87.17693),(35 87.515915),(36 88.98945),(37 89.12647),(38 86.58459),(39 85.45656),(40 85.626755),(41 84.61706),(42 85.5212),(43 85.804794),(44 84.867905),(45 84.35192),(46 85.87022),(47 85.52812),(48 86.056946),(49 86.263054),(50 86.2664),(51 86.09301),(52 86.052216),(53 86.448746),(54 85.02667),(55 83.68763),(56 83.19845),(57 82.45009),(58 81.22406),(59 81.002235),(60 79.67279),(61 79.77156),(62 80.99026),(63 84.06711),(64 84.3327),(65 85.60051),(66 86.446335),(67 87.58162),(68 88.43638),(69 88.53394),(70 90.27154),(71 90.293465),(72 90.15914),(73 91.29351),(74 91.51052),(75 90.179504),(76 88.61217),(77 87.50227),(78 87.98912),(79 87.676285),
(1 46.23232),(2 55.466503),(3 61.763412),(4 66.04535),(5 69.17803),(6 70.3775),(7 71.47449),(8 72.832115),(9 75.13526),(10 74.926445),(11 75.04409),(12 76.031166),(13 76.70766),(14 78.26677),(15 79.6109),(16 80.74437),(17 81.127884),(18 82.730286),(19 83.39409),(20 83.494026),(21 83.059555),(22 84.619125),(23 85.42473),(24 84.10601),(25 84.25786),(26 84.44275),(27 84.024185),(28 85.17078),(29 85.91472),(30 85.452736),(31 87.924934),(32 90.00635),(33 89.32185),(34 90.07979),(35 90.30883),(36 91.14658),(37 91.50371),(38 90.281075),(39 89.871086),(40 89.57094),(41 86.99018),(42 87.60107),(43 87.703896),(44 85.63038),(45 85.94575),(46 87.53066),(47 88.225784),(48 87.90299),(49 87.665985),(50 88.062035),(51 87.8626),(52 87.785034),(53 88.473465),(54 88.64101),(55 86.273155),(56 84.71026),(57 83.572014),(58 82.11994),(59 81.69973),(60 80.289085),(61 80.46379),(62 81.48251),(63 82.181984),(64 83.50433),(65 84.23987),(66 85.07431),(67 84.66047),(68 85.265205),(69 84.85673),(70 85.85091),(71 86.38983),(72 85.96889),(73 86.03533),(74 86.66066),(75 85.89925),(76 84.44126),(77 84.03022),(78 84.51722),(79 83.58506),
(1 45.748802),(2 55.012886),(3 61.378704),(4 64.70113),(5 67.68747),(6 69.629166),(7 71.994865),(8 74.57834),(9 76.45301),(10 76.64933),(11 77.87977),(12 78.39254),(13 78.30378),(14 79.85394),(15 81.4724),(16 82.049736),(17 82.79668),(18 83.85842),(19 84.541115),(20 84.70586),(21 85.32651),(22 86.49772),(23 86.65295),(24 84.631645),(25 83.417915),(26 82.36289),(27 81.42812),(28 82.38348),(29 83.02967),(30 81.934296),(31 82.82038),(32 85.406944),(33 86.4476),(34 86.18435),(35 87.329475),(36 87.78826),(37 87.28164),(38 85.62613),(39 86.07478),(40 85.546486),(41 84.87611),(42 85.845665),(43 85.521515),(44 84.10033),(45 83.88294),(46 85.03891),(47 85.18993),(48 84.69942),(49 84.595085),(50 85.77225),(51 85.70171),(52 85.38486),(53 85.69491),(54 84.39424),(55 83.58326),(56 83.13608),(57 82.516136),(58 81.347694),(59 81.62006),(60 81.11674),(61 80.20121),(62 80.071625),(63 81.66023),(64 82.35974),(65 83.211044),(66 83.64586),(67 84.55208),(68 84.933105),(69 85.08969),(70 86.52696),(71 86.249405),(72 86.89077),(73 86.66034),(74 87.065704),(75 86.15482),(76 84.25623),(77 83.80942),(78 85.41569),(79 84.837166),
(1 45.520264),(2 54.35405),(3 60.988323),(4 64.17791),(5 66.65924),(6 69.13003),(7 70.14428),(8 71.71595),(9 73.9743),(10 73.307045),(11 74.778725),(12 75.50634),(13 75.78576),(14 77.894714),(15 78.92385),(16 80.3836),(17 81.16492),(18 81.745125),(19 83.64084),(20 83.440704),(21 83.064865),(22 84.94926),(23 86.662476),(24 84.04024),(25 83.52789),(26 83.84179),(27 82.73261),(28 83.675865),(29 84.574036),(30 84.17131),(31 86.39726),(32 87.73051),(33 88.08758),(34 89.36924),(35 89.9052),(36 89.89566),(37 90.29114),(38 87.5818),(39 88.599625),(40 88.138306),(41 86.443535),(42 86.899994),(43 87.02065),(44 83.86016),(45 85.214386),(46 86.08207),(47 86.480034),(48 86.607216),(49 86.62416),(50 87.51772),(51 86.61475),(52 86.74948),(53 87.72115),(54 87.22683),(55 85.25763),(56 83.7036),(57 82.81566),(58 81.65203),(59 81.48577),(60 80.581894),(61 80.08191),(62 80.55538),(63 81.14455),(64 81.3043),(65 81.576294),(66 82.192),(67 82.50131),(68 83.33368),(69 82.92434),(70 84.65573),(71 84.47334),(72 84.73542),(73 84.81176),(74 83.99727),(75 82.307236),(76 80.56916),(77 80.35002),(78 81.758705),(79 81.51597),
(1 45.457607),(2 54.148773),(3 61.78975),(4 65.07728),(5 68.63597),(6 71.30655),(7 72.7977),(8 74.82714),(9 76.652214),(10 76.52844),(11 77.06355),(12 76.546394),(13 78.12475),(14 79.94227),(15 81.75357),(16 83.54153),(17 83.9649),(18 84.86534),(19 86.376564),(20 85.16004),(21 85.12346),(22 86.07551),(23 87.34296),(24 85.78744),(25 84.28363),(26 83.099724),(27 81.88707),(28 82.486786),(29 82.96903),(30 83.00183),(31 83.77099),(32 85.73188),(33 86.70069),(34 86.35167),(35 87.706985),(36 87.025345),(37 87.21084),(38 85.88886),(39 85.37417),(40 86.43728),(41 84.947),(42 85.129036),(43 86.2318),(44 84.2486),(45 83.801476),(46 84.45545),(47 85.64735),(48 84.86138),(49 84.431175),(50 85.93247),(51 85.88038),(52 85.844406),(53 86.08686),(54 85.31271),(55 83.74151),(56 82.4466),(57 81.8981),(58 81.59515),(59 81.31164),(60 81.43558),(61 82.27558),(62 81.55142),(63 82.15408),(64 82.90134),(65 83.3069),(66 83.79408),(67 84.17683),(68 84.173744),(69 83.96697),(70 85.38545),(71 85.54298),(72 85.98727),(73 86.54677),(74 87.19505),(75 86.33807),(76 84.023605),(77 83.50777),(78 85.221176),(79 84.3075),
(1 45.66881),(2 55.383156),(3 62.61566),(4 64.84533),(5 68.32069),(6 70.14184),(7 71.51822),(8 73.15616),(9 75.00296),(10 74.6019),(11 75.143845),(12 76.58718),(13 77.26629),(14 78.33202),(15 80.3106),(16 80.57898),(17 81.56322),(18 81.77039),(19 82.47706),(20 83.31468),(21 84.09825),(22 85.64921),(23 87.1509),(24 85.57591),(25 84.8275),(26 84.393936),(27 84.80136),(28 85.86521),(29 86.828064),(30 87.66642),(31 88.87774),(32 90.38225),(33 91.18256),(34 91.82642),(35 92.95064),(36 93.11308),(37 93.52975),(38 92.0887),(39 92.99276),(40 92.66756),(41 90.75456),(42 91.59153),(43 90.92441),(44 88.80535),(45 89.23298),(46 89.747154),(47 91.138504),(48 89.90032),(49 89.88773),(50 91.09616),(51 90.68001),(52 90.17275),(53 90.92231),(54 89.679146),(55 88.1959),(56 86.85529),(57 85.59801),(58 84.14417),(59 84.468315),(60 85.01918),(61 83.768326),(62 83.90327),(63 85.158005),(64 84.74214),(65 85.040535),(66 86.43492),(67 87.345764),(68 87.5981),(69 87.62723),(70 88.700226),(71 88.74551),(72 88.33587),(73 88.687325),(74 87.369385),(75 86.53501),(76 84.25713),(77 83.98389),(78 84.3109),(79 84.088165),
(1 44.74386),(2 54.49468),(3 60.993557),(4 64.00352),(5 66.901924),(6 69.068115),(7 71.700134),(8 72.618515),(9 74.28733),(10 74.31499),(11 75.11058),(12 75.53045),(13 75.795044),(14 77.07748),(15 78.993706),(16 80.002884),(17 81.71788),(18 82.05019),(19 83.05813),(20 83.42674),(21 83.4721),(22 83.53876),(23 83.696144),(24 82.12673),(25 81.41518),(26 80.39616),(27 79.58188),(28 80.062546),(29 81.33182),(30 81.242744),(31 82.38815),(32 83.58573),(33 85.571495),(34 85.66485),(35 85.888336),(36 86.70924),(37 86.89825),(38 86.11224),(39 85.96979),(40 85.90252),(41 83.601295),(42 82.86785),(43 83.37092),(44 81.400116),(45 81.77464),(46 82.279755),(47 83.22314),(48 83.64927),(49 84.31631),(50 85.228676),(51 85.270226),(52 83.97033),(53 84.32226),(54 83.62461),(55 81.92695),(56 81.30644),(57 80.92361),(58 79.2586),(59 79.39606),(60 79.18752),(61 79.45485),(62 78.679855),(63 80.47152),(64 79.96171),(65 81.201996),(66 81.4707),(67 82.38589),(68 83.51699),(69 84.13712),(70 83.89427),(71 84.90037),(72 84.35464),(73 85.18609),(74 85.083),(75 84.45),(76 82.81977),(77 81.676506),(78 81.91536),(79 81.57443),
(1 44.58953),(2 53.711124),(3 61.136417),(4 64.216805),(5 67.26214),(6 69.66298),(7 71.09066),(8 72.53835),(9 74.09287),(10 74.20419),(11 74.26937),(12 76.1659),(13 75.990875),(14 77.318344),(15 79.02535),(16 80.37262),(17 81.32444),(18 82.11695),(19 83.546104),(20 84.46349),(21 85.37148),(22 85.80162),(23 86.31985),(24 85.700645),(25 84.50114),(26 83.85831),(27 84.24032),(28 85.80499),(29 86.67968),(30 86.84351),(31 88.38641),(32 89.73349),(33 91.40935),(34 91.67909),(35 93.51986),(36 93.571434),(37 92.83191),(38 91.087906),(39 91.06619),(40 90.656944),(41 88.86749),(42 89.409966),(43 89.55103),(44 88.94805),(45 89.12297),(46 89.31739),(47 90.97799),(48 90.01485),(49 89.82969),(50 89.66662),(51 89.96208),(52 89.977715),(53 90.06895),(54 88.22),(55 86.55287),(56 87.06027),(57 85.36995),(58 84.19485),(59 85.21081),(60 84.33163),(61 83.81599),(62 83.438034),(63 84.192055),(64 84.736115),(65 84.6364),(66 84.88402),(67 85.52819),(68 85.48603),(69 86.35703),(70 86.099144),(71 85.17332),(72 84.49519),(73 85.60245),(74 85.7967),(75 85.87711),(76 84.03989),(77 84.12125),(78 85.63836),(79 84.777466),
(1 44.34791),(2 53.811066),(3 60.494762),(4 64.4735),(5 67.35607),(6 69.43483),(7 71.2821),(8 72.768074),(9 74.83623),(10 74.89039),(11 75.24401),(12 75.60607),(13 75.977554),(14 77.37329),(15 79.881996),(16 81.43216),(17 81.48912),(18 81.876724),(19 84.8569),(20 84.29666),(21 84.28002),(22 85.31038),(23 85.73976),(24 83.85067),(25 83.448814),(26 82.881386),(27 81.92667),(28 82.67965),(29 84.70832),(30 84.41041),(31 85.45283),(32 87.315125),(33 88.536224),(34 89.00338),(35 88.70842),(36 89.58069),(37 90.37626),(38 88.704956),(39 88.71266),(40 88.10355),(41 86.85854),(42 86.80339),(43 87.2675),(44 86.073814),(45 86.36496),(46 86.42152),(47 87.621376),(48 86.8057),(49 87.68863),(50 87.80092),(51 87.41801),(52 86.94465),(53 87.555504),(54 87.40571),(55 85.103065),(56 85.09917),(57 84.81271),(58 83.22564),(59 83.578255),(60 82.40284),(61 81.864174),(62 81.48931),(63 82.86021),(64 83.28589),(65 83.59405),(66 83.88302),(67 84.60382),(68 85.04378),(69 85.51589),(70 84.77156),(71 85.1844),(72 84.67474),(73 84.291084),(74 84.44478),(75 83.223434),(76 81.46712),(77 81.502),(78 81.910446),(79 81.81389),
(1 44.523354),(2 54.494987),(3 61.43317),(4 64.71179),(5 67.73758),(6 69.02378),(7 70.59693),(8 72.88005),(9 75.559525),(10 75.30257),(11 76.12464),(12 76.16862),(13 76.61835),(14 77.877495),(15 79.68624),(16 80.62829),(17 80.68745),(18 81.16326),(19 82.695724),(20 83.972885),(21 84.0097),(22 84.23676),(23 84.637184),(24 83.25738),(25 82.658844),(26 81.232124),(27 81.42675),(28 82.427795),(29 83.14284),(30 82.9639),(31 85.15072),(32 87.458275),(33 87.95975),(34 89.35709),(35 89.68651),(36 89.691154),(37 89.62011),(38 88.60029),(39 86.93363),(40 86.4041),(41 85.490036),(42 85.03601),(43 84.69072),(44 84.444695),(45 84.14639),(46 83.714645),(47 84.2836),(48 85.2152),(49 85.38655),(50 85.70396),(51 85.044365),(52 84.750496),(53 84.38939),(54 84.15914),(55 81.14436),(56 81.14572),(57 80.87935),(58 79.77691),(59 80.01512),(60 79.72509),(61 79.1471),(62 78.968994),(63 81.03292),(64 81.88551),(65 81.80263),(66 82.47118),(67 83.76682),(68 84.173294),(69 84.62299),(70 85.70057),(71 84.86765),(72 86.02777),(73 87.139404),(74 87.57579),(75 87.1628),(76 84.58414),(77 83.957985),(78 84.674736),(79 83.67975),
(1 44.05965),(2 53.2102),(3 59.51798),(4 63.308086),(5 66.807106),(6 69.04708),(7 71.58476),(8 73.27208),(9 75.84609),(10 76.00525),(11 75.891716),(12 76.35554),(13 76.193344),(14 77.92786),(15 79.99707),(16 80.42377),(17 81.23466),(18 83.16871),(19 85.3522),(20 86.36045),(21 85.62692),(22 86.23817),(23 87.36103),(24 85.88858),(25 84.83162),(26 83.994125),(27 82.98302),(28 82.50231),(29 82.532074),(30 82.46413),(31 83.5835),(32 85.10436),(33 87.00719),(34 85.95608),(35 87.238266),(36 88.07134),(37 88.34706),(38 87.6171),(39 86.60262),(40 86.40664),(41 84.41441),(42 83.202934),(43 83.191925),(44 82.35527),(45 82.72881),(46 83.02136),(47 83.88434),(48 83.13754),(49 83.65521),(50 84.86676),(51 84.17315),(52 84.07697),(53 84.11405),(54 84.86733),(55 83.05346),(56 81.9057),(57 80.20778),(58 78.748665),(59 78.524925),(60 77.56207),(61 78.2968),(62 78.835945),(63 80.520096),(64 81.11873),(65 80.98386),(66 81.69541),(67 82.4505),(68 82.24175),(69 83.24157),(70 84.78109),(71 84.19728),(72 84.22022),(73 84.59783),(74 84.34329),(75 83.62925),(76 82.111336),(77 81.28455),(78 82.29861),(79 81.58153),
(1 44.358456),(2 53.484253),(3 60.51537),(4 64.00733),(5 66.42421),(6 67.96233),(7 69.624214),(8 71.010414),(9 73.009514),(10 73.664734),(11 73.628654),(12 74.06539),(13 73.61809),(14 75.03925),(15 77.69061),(16 78.83477),(17 79.53216),(18 79.76145),(19 81.13835),(20 82.06166),(21 81.86673),(22 82.41626),(23 83.60941),(24 82.06827),(25 81.06894),(26 80.9685),(27 80.77928),(28 80.61661),(29 81.62705),(30 81.34361),(31 83.35738),(32 84.8992),(33 86.57691),(34 86.028305),(35 87.29911),(36 87.340706),(37 86.64763),(38 85.345795),(39 85.776855),(40 85.42142),(41 83.4804),(42 84.20738),(43 84.373825),(44 82.39147),(45 82.43028),(46 84.00763),(47 83.7446),(48 83.181786),(49 84.0458),(50 84.9596),(51 84.06099),(52 84.4946),(53 84.17802),(54 84.47322),(55 82.80171),(56 81.55135),(57 81.03185),(58 79.341034),(59 79.09471),(60 79.78037),(61 79.150826),(62 79.42266),(63 81.42858),(64 82.7995),(65 83.975266),(66 84.426155),(67 84.942024),(68 84.41441),(69 84.31331),(70 85.488686),(71 85.503204),(72 86.01617),(73 86.89627),(74 86.79772),(75 85.23122),(76 84.18051),(77 84.09),(78 84.78937),(79 83.98921),
(1 44.416576),(2 53.91907),(3 61.278038),(4 65.060234),(5 68.55464),(6 69.804924),(7 72.429436),(8 74.77659),(9 76.799965),(10 77.87466),(11 78.98642),(12 79.21643),(13 79.330925),(14 80.75791),(15 82.82958),(16 83.26626),(17 83.37195),(18 84.091675),(19 86.34033),(20 87.49334),(21 88.042915),(22 88.165825),(23 89.5207),(24 87.866486),(25 86.67314),(26 85.133835),(27 83.04358),(28 83.11478),(29 83.91107),(30 83.17549),(31 83.9046),(32 85.63076),(33 87.54117),(34 87.03616),(35 88.69982),(36 88.97416),(37 89.46245),(38 88.17093),(39 87.892334),(40 87.67433),(41 86.297325),(42 85.91594),(43 85.77777),(44 84.0721),(45 83.71632),(46 84.68259),(47 85.190155),(48 84.42216),(49 84.51449),(50 85.47648),(51 84.74452),(52 85.44057),(53 85.475235),(54 85.39648),(55 83.11366),(56 82.56855),(57 81.278854),(58 80.75475),(59 79.99039),(60 79.6303),(61 79.49962),(62 79.88821),(63 81.24629),(64 80.78541),(65 81.38826),(66 80.96816),(67 81.79688),(68 82.349014),(69 83.34072),(70 84.92443),(71 86.22742),(72 86.782),(73 87.5274),(74 87.4215),(75 85.80304),(76 83.08146),(77 83.31054),(78 85.10023),(79 85.042076),
(1 44.31008),(2 53.264194),(3 60.45589),(4 64.79982),(5 67.92454),(6 69.20635),(7 70.98285),(8 73.115685),(9 74.05387),(10 73.913445),(11 75.8004),(12 76.38257),(13 75.77594),(14 77.28608),(15 79.05897),(16 80.403206),(17 80.76482),(18 81.80101),(19 84.12363),(20 84.253426),(21 84.10602),(22 85.214005),(23 85.74645),(24 84.36901),(25 83.57584),(26 83.30142),(27 82.6525),(28 83.52371),(29 84.694016),(30 84.40274),(31 85.70604),(32 87.93797),(33 89.529),(34 87.990845),(35 88.7999),(36 88.96756),(37 87.54754),(38 85.63251),(39 87.077896),(40 86.7709),(41 86.31981),(42 86.67712),(43 87.233025),(44 85.66609),(45 85.28018),(46 86.496056),(47 87.048256),(48 85.92605),(49 86.52934),(50 86.505486),(51 86.52241),(52 85.85016),(53 86.77849),(54 86.48023),(55 84.57269),(56 84.63003),(57 83.92199),(58 82.5048),(59 82.776),(60 83.72268),(61 83.13037),(62 82.60714),(63 84.6004),(64 85.37452),(65 85.81548),(66 86.67609),(67 87.2309),(68 87.96332),(69 86.72411),(70 87.27359),(71 88.72371),(72 89.28737),(73 89.43094),(74 89.70163),(75 88.55844),(76 85.920685),(77 85.65555),(78 85.33841),(79 85.040764),
(1 43.756443),(2 53.067215),(3 59.36696),(4 64.21165),(5 67.09535),(6 68.88892),(7 70.62787),(8 72.79145),(9 73.95228),(10 73.86889),(11 74.61353),(12 75.232666),(13 75.66545),(14 77.635605),(15 79.559494),(16 79.16884),(17 80.29547),(18 81.67381),(19 83.485214),(20 84.89519),(21 84.45608),(22 84.38127),(23 86.08151),(24 83.90937),(25 83.1423),(26 82.169304),(27 81.373886),(28 81.73641),(29 83.22956),(30 82.71391),(31 85.000404),(32 87.486275),(33 88.45471),(34 88.66799),(35 89.509315),(36 89.13568),(37 89.37907),(38 87.87364),(39 87.73723),(40 88.1859),(41 86.4395),(42 86.86309),(43 87.45114),(44 85.43247),(45 86.10167),(46 87.21165),(47 87.23634),(48 87.191),(49 87.20484),(50 86.5297),(51 85.6662),(52 84.04193),(53 84.07905),(54 84.00138),(55 81.40079),(56 79.39452),(57 79.61818),(58 77.595474),(59 76.75407),(60 77.34601),(61 76.55578),(62 75.899055),(63 78.161476),(64 78.97594),(65 79.81537),(66 79.93035),(67 81.00998),(68 81.852585),(69 82.84421),(70 83.56289),(71 84.82974),(72 85.88222),(73 87.54103),(74 87.98874),(75 87.732796),(76 85.73723),(77 85.46158),(78 85.97839),(79 84.527145),
(1 43.28944),(2 52.623035),(3 59.749596),(4 64.00098),(5 65.70415),(6 67.439926),(7 69.39121),(8 70.61039),(9 72.39441),(10 72.048386),(11 72.70452),(12 73.30758),(13 73.5857),(14 75.18411),(15 77.3848),(16 77.59471),(17 77.62442),(18 78.72666),(19 79.3416),(20 79.90974),(21 79.21011),(22 80.37148),(23 82.212234),(24 79.86258),(25 78.94357),(26 78.468094),(27 77.77239),(28 78.09064),(29 78.55434),(30 77.99231),(31 80.368416),(32 82.34552),(33 82.81379),(34 82.39639),(35 83.29446),(36 82.74583),(37 83.31659),(38 81.40596),(39 81.85534),(40 82.14592),(41 80.59828),(42 80.39479),(43 80.7898),(44 79.16612),(45 79.10324),(46 79.50063),(47 80.91972),(48 80.49929),(49 81.16846),(50 81.929306),(51 81.8087),(52 81.72022),(53 82.29532),(54 82.551315),(55 80.51693),(56 80.582855),(57 80.05283),(58 79.21471),(59 80.1835),(60 79.49131),(61 79.57831),(62 79.66153),(63 81.91267),(64 81.47286),(65 81.56257),(66 81.8303),(67 82.90542),(68 83.51136),(69 82.93859),(70 83.4982),(71 83.662186),(72 84.2337),(73 84.66966),(74 85.13272),(75 85.37062),(76 83.28692),(77 82.043274),(78 82.29173),(79 81.707794),
(1 43.58665),(2 52.43192),(3 58.67606),(4 62.991142),(5 65.6434),(6 67.32248),(7 69.27286),(8 70.36277),(9 72.78212),(10 72.433784),(11 72.79261),(12 72.44542),(13 73.256874),(14 75.00235),(15 76.47294),(16 76.286575),(17 76.76719),(18 78.54709),(19 79.0766),(20 79.282295),(21 80.71093),(22 80.75441),(23 81.17723),(24 79.75824),(25 78.42221),(26 78.18965),(27 77.389366),(28 78.04001),(29 79.15681),(30 79.23912),(31 80.769),(32 83.09619),(33 85.14071),(34 85.10425),(35 86.68088),(36 86.18548),(37 86.35628),(38 84.90313),(39 85.19563),(40 85.56937),(41 85.274605),(42 85.36326),(43 85.7525),(44 83.77321),(45 84.94047),(46 86.998505),(47 87.08837),(48 87.02234),(49 86.29462),(50 86.63917),(51 85.741646),(52 85.20925),(53 84.86958),(54 84.03294),(55 81.39227),(56 80.62854),(57 80.176056),(58 79.04646),(59 78.244644),(60 77.58512),(61 76.62822),(62 76.59494),(63 79.0074),(64 80.43683),(65 81.320946),(66 82.11156),(67 82.737656),(68 83.84588),(69 83.5344),(70 82.659805),(71 82.23301),(72 83.0699),(73 82.95909),(74 83.27153),(75 84.49289),(76 83.2994),(77 82.25883),(78 83.258194),(79 81.17451),
(1 43.86564),(2 53.110832),(3 59.73815),(4 63.520607),(5 66.29462),(6 68.167816),(7 70.35473),(8 72.76681),(9 74.70039),(10 75.42881),(11 75.71395),(12 75.41334),(13 75.12433),(14 76.24876),(15 78.267975),(16 78.11774),(17 78.76865),(18 79.86312),(19 80.69965),(20 81.18004),(21 80.9603),(22 81.45325),(23 81.715706),(24 79.71457),(25 79.22999),(26 79.39547),(27 77.72233),(28 78.01486),(29 78.19416),(30 78.96917),(31 80.64968),(32 82.45957),(33 83.98057),(34 83.50329),(35 84.898384),(36 84.910965),(37 85.26977),(38 84.32773),(39 84.077126),(40 84.72387),(41 82.43429),(42 82.22191),(43 82.63502),(44 81.23009),(45 81.15291),(46 82.68464),(47 83.03605),(48 83.508896),(49 83.84178),(50 84.57382),(51 84.51974),(52 84.06738),(53 84.893585),(54 85.6977),(55 84.02803),(56 82.64267),(57 82.14485),(58 80.79794),(59 81.259186),(60 81.597626),(61 81.11863),(62 80.5176),(63 82.7004),(64 83.50888),(65 84.3842),(66 84.92625),(67 85.07719),(68 85.95332),(69 86.75613),(70 87.248604),(71 87.42081),(72 87.678665),(73 88.255295),(74 88.25813),(75 88.02283),(76 86.72868),(77 86.57681),(78 86.43576),(79 86.11108),
