1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 10811.273),(2 37082.715),(3 82281.78),(4 139161.27),(5 206865.75),(6 280497.47),(7 368682.72),(8 482155.6),(9 593107.06),(10 734426.2),(11 894147.56),(12 1035922.3),(13 1182074.4),(14 1316230.4),(15 1453392.6),(16 1597539.4),(17 1772780),(18 1904675),(19 2053420.4),(20 2210462.3),(21 2391657.3),(22 2552675.3),(23 2726297),(24 2889684.8),(25 3065680),(26 3246967.8),(27 3462411.3),(28 3661078),(29 3882373.3),(30 4091286.8),(31 4312909.5),(32 4515002.5),(33 4741837.5),(34 4937153.5),(35 5136329.5),(36 5316718),(37 5479363),(38 5594559.5),(39 5751806),(40 5861820),(41 5960704),(42 6031711.5),(43 6112336),(44 6207081.5),(45 6329516.5),(46 6474724),(47 6605418.5),(48 6745688.5),(49 6890770.5),(50 7008940),(51 7103598.5),(52 7152731.5),(53 7183721.5),(54 7211526.5),(55 7264996),(56 7310047.5),(57 7330848),(58 7387249.5),(59 7471691.5),(60 7563330.5),(61 7664333.5),(62 7799355.5),(63 7932374),(64 8043140),(65 8132112.5),(66 8191113.5),(67 8193213.5),(68 8187681.5),(69 8139959.5),(70 8076248.5),(71 8013692),(72 7961272),(73 7939970),(74 7946488.5),(75 7981860),(76 8027061.5),(77 8064566.5),(78 8110380.5),(79 8145742.5),
(1 935.7178),(2 1215.22),(3 1356.8489),(4 1528.0419),(5 1595.633),(6 1724.6283),(7 1790.2783),(8 1877.7589),(9 1943.1606),(10 2004.7107),(11 2078.656),(12 2111.4346),(13 2144.5977),(14 2188.921),(15 2243.5798),(16 2269.524),(17 2315.1973),(18 2349.7659),(19 2377.5444),(20 2404.411),(21 2430.723),(22 2453.1382),(23 2472.9265),(24 2507.4644),(25 2534.4707),(26 2537.9429),(27 2538.978),(28 2578.014),(29 2581.5562),(30 2604.5574),(31 2625.0015),(32 2635.799),(33 2634.651),(34 2655.697),(35 2684.2473),(36 2689.6804),(37 2693.7917),(38 2686.9604),(39 2719.5835),(40 2748.819),(41 2743.6433),(42 2745.9966),(43 2721.0315),(44 2741.507),(45 2757.0752),(46 2769.9653),(47 2768.7803),(48 2748.4827),(49 2779.1248),(50 2804.759),(51 2781.1365),(52 2769.9746),(53 2760.2878),(54 2792.226),(55 2787.6958),(56 2781.5942),(57 2765.2588),(58 2757.977),(59 2761.765),(60 2729.0435),(61 2715.175),(62 2699.954),(63 2722.6484),(64 2728.62),(65 2781.0647),(66 2789.7522),(67 2822.6448),(68 2864.226),(69 2876.576),(70 2935.473),(71 2947.6511),(72 2979.6812),(73 3003.4885),(74 3029.4727),(75 3065.0977),(76 3101.2422),(77 3125.5034),(78 3172.5784),(79 3187.71),
(1 944.28564),(2 1188.1342),(3 1341.9354),(4 1501.3413),(5 1564.9458),(6 1706.4998),(7 1767.6782),(8 1823.8922),(9 1899.7429),(10 1967.6812),(11 2010.087),(12 2058.5344),(13 2100.9695),(14 2131.1072),(15 2201.9321),(16 2205.952),(17 2255.963),(18 2319.2517),(19 2330.804),(20 2362.128),(21 2377.3958),(22 2408.994),(23 2441.1072),(24 2470.4246),(25 2498.3748),(26 2520.952),(27 2514.7988),(28 2529.5073),(29 2565.509),(30 2580.481),(31 2591.0076),(32 2623.6047),(33 2649.1511),(34 2640.7825),(35 2661.0474),(36 2664.3054),(37 2643.9326),(38 2653.2112),(39 2670.2886),(40 2662.6528),(41 2660.134),(42 2659.4456),(43 2654.4526),(44 2649.9937),(45 2658.088),(46 2691.1262),(47 2689.8452),(48 2675.8735),(49 2671.9473),(50 2657.8352),(51 2664.0837),(52 2666.5747),(53 2655.3298),(54 2633.4875),(55 2622.193),(56 2630.6248),(57 2629.0815),(58 2636.6963),(59 2624.1577),(60 2618.585),(61 2627.5654),(62 2613.106),(63 2605.0283),(64 2619.4067),(65 2674.2075),(66 2698.0771),(67 2735.1304),(68 2810.2258),(69 2832.7917),(70 2886.4436),(71 2927.3223),(72 2966.102),(73 2998.9124),(74 3039.6235),(75 3088.1406),(76 3112.3572),(77 3152.7405),(78 3183.176),(79 3242.1072),
(1 911.81116),(2 1175.044),(3 1333.555),(4 1476.7482),(5 1558.9115),(6 1687.4774),(7 1738.7795),(8 1826.0072),(9 1897.397),(10 1940.1268),(11 1989.4276),(12 2018.4777),(13 2077.5632),(14 2100.4373),(15 2157.632),(16 2176.8938),(17 2195.7014),(18 2236.5884),(19 2272.97),(20 2310.589),(21 2343.9553),(22 2392.53),(23 2417.7822),(24 2433.2014),(25 2470.431),(26 2478.5884),(27 2487.9553),(28 2504.7446),(29 2537.3533),(30 2556.2712),(31 2559.9917),(32 2571.2495),(33 2592.264),(34 2590.8826),(35 2613.8147),(36 2618.6758),(37 2609.2468),(38 2606.6267),(39 2621.145),(40 2632.1208),(41 2609.694),(42 2610.1462),(43 2599.2805),(44 2613.3406),(45 2614.2952),(46 2604.2834),(47 2612.5125),(48 2596.5522),(49 2612.7295),(50 2608.8054),(51 2623.646),(52 2621.6306),(53 2602.9521),(54 2599.3254),(55 2585.6926),(56 2570.5933),(57 2552.6804),(58 2537.1409),(59 2530.0374),(60 2538.2302),(61 2535.6187),(62 2551.2434),(63 2540.1995),(64 2561.9412),(65 2569.8228),(66 2602.726),(67 2621.2551),(68 2655.746),(69 2675.9807),(70 2689.7107),(71 2720.5608),(72 2746.8574),(73 2779.728),(74 2838.779),(75 2869.401),(76 2904.151),(77 2938.9546),(78 2954.829),(79 3017.6184),
(1 909.44867),(2 1155.8966),(3 1315.2373),(4 1445.4132),(5 1521.3309),(6 1625.4491),(7 1702.0638),(8 1777.1951),(9 1831.5103),(10 1861.2131),(11 1925.5271),(12 1960.7654),(13 2019.7715),(14 2053.855),(15 2108.7078),(16 2133.177),(17 2183.151),(18 2209.9788),(19 2245.707),(20 2248.2546),(21 2286.2554),(22 2320.3071),(23 2322.8674),(24 2348.1223),(25 2403.076),(26 2411.7412),(27 2416.0222),(28 2429.5322),(29 2443.4343),(30 2470.6355),(31 2481.6936),(32 2470.923),(33 2496.8381),(34 2484.8955),(35 2478.926),(36 2510.951),(37 2481.2725),(38 2502.2554),(39 2509.6387),(40 2488.7524),(41 2457.1592),(42 2471.9543),(43 2504.8613),(44 2525.322),(45 2541.6323),(46 2531.5088),(47 2543.3696),(48 2527.7122),(49 2547.0588),(50 2555.1226),(51 2548.6362),(52 2548.0532),(53 2559.09),(54 2539.6248),(55 2518.298),(56 2515.7334),(57 2487.2188),(58 2495.7915),(59 2493.071),(60 2489.3208),(61 2476.094),(62 2495.853),(63 2513.4907),(64 2548.4622),(65 2565.123),(66 2602.6545),(67 2631.8835),(68 2672.604),(69 2702.5457),(70 2738.7764),(71 2765.1807),(72 2812.2483),(73 2872.5283),(74 2930.4014),(75 2981.221),(76 2989.7163),(77 3025.4238),(78 3044.6025),(79 3114.1665),
(1 887.7914),(2 1137.7078),(3 1288.852),(4 1446.6198),(5 1529.665),(6 1613.0553),(7 1665.7125),(8 1736.3922),(9 1801.7948),(10 1841.164),(11 1898.1725),(12 1913.1652),(13 1961.6101),(14 1967.1211),(15 2030.7267),(16 2061.4692),(17 2091.5674),(18 2129.98),(19 2151.073),(20 2165.1245),(21 2204.6067),(22 2230.5454),(23 2242.8813),(24 2263.847),(25 2284.0828),(26 2307.9778),(27 2307.0317),(28 2301.7944),(29 2337.5493),(30 2342.7827),(31 2364.0833),(32 2383.925),(33 2401.4902),(34 2396.683),(35 2389.15),(36 2387.0703),(37 2378.9583),(38 2405.226),(39 2401.359),(40 2381.3777),(41 2376.467),(42 2389.8213),(43 2406.079),(44 2430.6926),(45 2422.8967),(46 2413.1426),(47 2410.5552),(48 2410.755),(49 2427.3762),(50 2418.448),(51 2430.2),(52 2424.2659),(53 2433.1367),(54 2441.0725),(55 2428.7898),(56 2419.4656),(57 2425.3452),(58 2408.2783),(59 2382.143),(60 2382.905),(61 2367.7446),(62 2365.5486),(63 2419.6907),(64 2464.2324),(65 2477.3877),(66 2503.1292),(67 2534.4185),(68 2591.338),(69 2608.2021),(70 2635.9597),(71 2670.572),(72 2707.0815),(73 2750.701),(74 2771.9224),(75 2838.2527),(76 2869.1099),(77 2901.9712),(78 2934.9036),(79 2959.9805),
(1 882.4441),(2 1121.7662),(3 1291.2255),(4 1443.3904),(5 1512.9955),(6 1615.7034),(7 1672.8042),(8 1757.5015),(9 1790.5277),(10 1841.6578),(11 1899.0333),(12 1922.2542),(13 1972.9246),(14 1977.7678),(15 2031.8984),(16 2070.383),(17 2093.3188),(18 2135.776),(19 2163.8494),(20 2168.5195),(21 2189.622),(22 2202.9492),(23 2226.6855),(24 2233.1172),(25 2258.5767),(26 2258.8433),(27 2286.9758),(28 2305.744),(29 2308.81),(30 2330.499),(31 2335.847),(32 2362.4636),(33 2379.513),(34 2391.9219),(35 2376.491),(36 2398.7393),(37 2411.901),(38 2425.2817),(39 2440.7092),(40 2454.0688),(41 2456.723),(42 2458.0574),(43 2483.3228),(44 2496.706),(45 2529.152),(46 2535.451),(47 2537.3943),(48 2543.1824),(49 2557.5115),(50 2537.0674),(51 2523.0544),(52 2522.888),(53 2551.026),(54 2552.2524),(55 2527.7593),(56 2519.4778),(57 2519.869),(58 2504.2703),(59 2487.1123),(60 2487.733),(61 2474.4617),(62 2478.693),(63 2482.5715),(64 2486.5344),(65 2496.5063),(66 2535.476),(67 2545.3154),(68 2607.437),(69 2624.3992),(70 2628.0051),(71 2647.182),(72 2663.9302),(73 2699.1113),(74 2723.4377),(75 2752.8354),(76 2799.9055),(77 2833.4946),(78 2875.7673),(79 2912.253),
(1 861.1718),(2 1088.199),(3 1255.2009),(4 1403.47),(5 1477.571),(6 1570.0679),(7 1623.6833),(8 1716.4836),(9 1743.6206),(10 1780.4951),(11 1849.1934),(12 1876.4353),(13 1920.437),(14 1961.214),(15 2003.9883),(16 2017.3378),(17 2053.3298),(18 2071.7598),(19 2101.3098),(20 2098.127),(21 2117.9148),(22 2121.9084),(23 2141.6106),(24 2140.049),(25 2154.4834),(26 2154.796),(27 2183.99),(28 2208.2493),(29 2191.8477),(30 2222.6135),(31 2246.1663),(32 2261.3328),(33 2257.3274),(34 2274.7842),(35 2288.932),(36 2272.6895),(37 2281.4058),(38 2316.1785),(39 2314.9353),(40 2327.8022),(41 2303.749),(42 2333.346),(43 2359.955),(44 2372.8328),(45 2359.375),(46 2365.876),(47 2365.3547),(48 2372.8762),(49 2380.8276),(50 2368.3965),(51 2388.2134),(52 2374.3176),(53 2385.3982),(54 2394.977),(55 2391.9094),(56 2394.9294),(57 2378.6082),(58 2363.171),(59 2352.9077),(60 2348.3198),(61 2356.5542),(62 2352.5698),(63 2371.0142),(64 2367.468),(65 2388.9414),(66 2398.9082),(67 2423.813),(68 2484.244),(69 2505.228),(70 2527.4666),(71 2570.7058),(72 2578.4402),(73 2632.4417),(74 2654.8213),(75 2684.4924),(76 2707.0908),(77 2733.134),(78 2759.759),(79 2820.9465),
(1 860.38824),(2 1085.2872),(3 1238.6475),(4 1389.625),(5 1471.3632),(6 1565.2578),(7 1616.3575),(8 1686.186),(9 1742.8047),(10 1799.7596),(11 1838.1584),(12 1877.2334),(13 1893.8403),(14 1935.5919),(15 1975.9834),(16 2005.6304),(17 2032.0472),(18 2059.6433),(19 2088.9375),(20 2100.3508),(21 2139.9585),(22 2154.6975),(23 2183.1294),(24 2211.9614),(25 2225.277),(26 2211.163),(27 2243.2593),(28 2257.2275),(29 2242.224),(30 2274.4297),(31 2317.1997),(32 2330.331),(33 2342.0876),(34 2361.5205),(35 2395.2441),(36 2373.9111),(37 2372.0728),(38 2390.5808),(39 2385.7642),(40 2374.2805),(41 2375.362),(42 2382.9763),(43 2391.5398),(44 2407.9197),(45 2414.44),(46 2424.883),(47 2428.022),(48 2452.3274),(49 2451.8684),(50 2444.3425),(51 2460.3252),(52 2428.2327),(53 2425.0828),(54 2408.3137),(55 2408.601),(56 2399.7573),(57 2380.2185),(58 2360.2622),(59 2341.432),(60 2342.776),(61 2338.9963),(62 2348.3352),(63 2354.4004),(64 2384.1453),(65 2402.1655),(66 2434.8176),(67 2448.647),(68 2493.396),(69 2520.967),(70 2574.952),(71 2617.0361),(72 2642.0925),(73 2691.1892),(74 2708.8582),(75 2776.9458),(76 2808.6807),(77 2854.604),(78 2901.5232),(79 2966.622),
(1 853.1819),(2 1077.2916),(3 1239.9698),(4 1383.8589),(5 1451.1016),(6 1562.57),(7 1593.8619),(8 1650.458),(9 1691.6304),(10 1765.346),(11 1786.1432),(12 1834.9921),(13 1869.3783),(14 1898.6816),(15 1940.0176),(16 1960.6616),(17 1989.6307),(18 2032.4883),(19 2051.7537),(20 2078.3298),(21 2085.8127),(22 2095.1345),(23 2136.26),(24 2156.2412),(25 2178.1519),(26 2188.4844),(27 2217.2703),(28 2220.3213),(29 2219.1738),(30 2242.8528),(31 2274.5596),(32 2294.9841),(33 2303.719),(34 2307.7969),(35 2323.7434),(36 2317.9429),(37 2314.0144),(38 2326.9539),(39 2308.3123),(40 2320.473),(41 2322.022),(42 2327.2644),(43 2332.199),(44 2351.9958),(45 2353.2249),(46 2342.416),(47 2358.548),(48 2370.003),(49 2379.7),(50 2379.756),(51 2384.8555),(52 2339.3623),(53 2352.2063),(54 2337.2712),(55 2328.2192),(56 2327.111),(57 2310.2217),(58 2303.6055),(59 2303.9788),(60 2310.448),(61 2328.8997),(62 2320.072),(63 2347.869),(64 2340.878),(65 2345.656),(66 2381.888),(67 2406.3413),(68 2440.8635),(69 2479.7205),(70 2521.18),(71 2550.1477),(72 2585.6934),(73 2616.361),(74 2653.5505),(75 2700.6367),(76 2730.8318),(77 2767.3318),(78 2821.305),(79 2842.3247),
(1 862.9524),(2 1075.6726),(3 1244.5875),(4 1383.8911),(5 1475.5348),(6 1567.924),(7 1583.0999),(8 1679.9313),(9 1722.7485),(10 1788.4487),(11 1818.9794),(12 1842.5359),(13 1898.9905),(14 1905.7181),(15 1950.1488),(16 1989.0536),(17 2018.421),(18 2053.406),(19 2087.3115),(20 2106.364),(21 2110.5693),(22 2107.4084),(23 2145.5808),(24 2151.6638),(25 2170.84),(26 2198.2173),(27 2226.1094),(28 2223.5212),(29 2231.7542),(30 2233.9783),(31 2248.8875),(32 2264.5313),(33 2267.856),(34 2261.594),(35 2278.2131),(36 2284.2234),(37 2301.5725),(38 2339.0134),(39 2354.0847),(40 2358.4463),(41 2366.0708),(42 2381.7266),(43 2382.9585),(44 2401.184),(45 2411.672),(46 2394.8887),(47 2408.0742),(48 2402.6597),(49 2403.7766),(50 2397.714),(51 2410.1501),(52 2405.649),(53 2397.507),(54 2389.6052),(55 2387.5378),(56 2400.4568),(57 2400.4758),(58 2381.1926),(59 2374.3057),(60 2385.8875),(61 2400.1782),(62 2405.1362),(63 2435.0715),(64 2426.9722),(65 2436.919),(66 2456.5383),(67 2486.9094),(68 2540.101),(69 2546.8882),(70 2587.2246),(71 2596.7646),(72 2634.5752),(73 2646.9465),(74 2673.3958),(75 2724.2883),(76 2773.8435),(77 2827.0396),(78 2862.2212),(79 2918.852),
(1 806.7235),(2 1037.2848),(3 1191.2649),(4 1331.8484),(5 1425.4193),(6 1525.7231),(7 1575.0707),(8 1656.3341),(9 1712.5051),(10 1782.4175),(11 1824.8049),(12 1857.1672),(13 1900.0219),(14 1920.9434),(15 1963.1659),(16 1973.2891),(17 2019.5422),(18 2047.7151),(19 2072.9246),(20 2098.2966),(21 2106.9763),(22 2097.2727),(23 2143.0037),(24 2152.9023),(25 2168.8772),(26 2195.2366),(27 2221.7495),(28 2229.6633),(29 2246.3127),(30 2256.4072),(31 2256.3728),(32 2265.1528),(33 2257.2063),(34 2266.347),(35 2271.9526),(36 2267.5303),(37 2271.5623),(38 2266.9148),(39 2284.9878),(40 2279.7405),(41 2290.6511),(42 2313.4128),(43 2325.531),(44 2336.5425),(45 2350.0505),(46 2334.0276),(47 2332.619),(48 2335.044),(49 2338.2974),(50 2319.3499),(51 2332.1895),(52 2340.8213),(53 2326.2908),(54 2327.8994),(55 2306.9634),(56 2286.8374),(57 2265.8853),(58 2256.8164),(59 2258.413),(60 2266.3218),(61 2276.1824),(62 2277.0227),(63 2300.2546),(64 2314.0537),(65 2339.689),(66 2363.8137),(67 2412.0874),(68 2444.4758),(69 2481.0886),(70 2498.6934),(71 2536.8347),(72 2545.88),(73 2589.4905),(74 2609.974),(75 2642.497),(76 2680.9097),(77 2721.5051),(78 2792.7268),(79 2847.6033),
(1 804.5273),(2 1030.1205),(3 1182.3917),(4 1309.2897),(5 1394.4694),(6 1490.3406),(7 1517.0671),(8 1615.8508),(9 1657.7648),(10 1715.9122),(11 1778.9332),(12 1810.0493),(13 1833.3027),(14 1867.5919),(15 1924.6616),(16 1907.3043),(17 1941.9639),(18 1964.046),(19 1998.6194),(20 2015.6592),(21 2018.5485),(22 2027.3885),(23 2039.7925),(24 2055.0593),(25 2071.425),(26 2094.9666),(27 2128.5234),(28 2140.9548),(29 2146.1633),(30 2157.3022),(31 2156.6372),(32 2152.2166),(33 2156.592),(34 2166.1423),(35 2150.2224),(36 2148.2732),(37 2159.2556),(38 2142.2473),(39 2162.8328),(40 2156.7385),(41 2177.1772),(42 2194.3774),(43 2187.7605),(44 2204.2126),(45 2214.2817),(46 2217.5596),(47 2207.9238),(48 2195.0005),(49 2180.7905),(50 2179.9146),(51 2205.2327),(52 2209.606),(53 2192.121),(54 2191.142),(55 2202.8623),(56 2206.5269),(57 2204.864),(58 2208.1707),(59 2203.3306),(60 2219.4631),(61 2186.6187),(62 2214.1155),(63 2224.6335),(64 2231.9807),(65 2268.747),(66 2286.0354),(67 2314.0974),(68 2347.6824),(69 2409.0215),(70 2448.6125),(71 2503.436),(72 2521.8044),(73 2561.9065),(74 2615.0132),(75 2679.2283),(76 2705.8672),(77 2758.989),(78 2801.1677),(79 2871.289),
(1 809.3823),(2 1017.8023),(3 1159.866),(4 1280.5289),(5 1370.1525),(6 1457.7352),(7 1499.2013),(8 1596.3317),(9 1606.2704),(10 1675.5214),(11 1727.2427),(12 1756.3846),(13 1776.0155),(14 1810.611),(15 1861.2983),(16 1879.1753),(17 1892.2102),(18 1930.4498),(19 1947.1713),(20 1979.5187),(21 1997.8771),(22 1993.4257),(23 2030.5216),(24 2050.0906),(25 2071.3174),(26 2082.0269),(27 2126.2148),(28 2132.3489),(29 2156.373),(30 2174.566),(31 2157.831),(32 2186.0193),(33 2167.9814),(34 2180.3525),(35 2180.283),(36 2186.531),(37 2185.3906),(38 2169.1426),(39 2215.8113),(40 2222.7747),(41 2221.0898),(42 2213.419),(43 2238.74),(44 2236.274),(45 2254.584),(46 2276.4812),(47 2265.0059),(48 2261.3816),(49 2266.564),(50 2272.5881),(51 2292.416),(52 2284.4255),(53 2264.1746),(54 2273.7285),(55 2273.5962),(56 2272.241),(57 2265.1216),(58 2260.0764),(59 2255.009),(60 2262.429),(61 2248.339),(62 2259.3333),(63 2276.9365),(64 2292.3752),(65 2302.1938),(66 2340.2063),(67 2356.5715),(68 2384.5828),(69 2413.6301),(70 2437.1082),(71 2466.555),(72 2493.7295),(73 2532.7295),(74 2593.924),(75 2649.2942),(76 2682.7373),(77 2712.915),(78 2741.097),(79 2784.0667),
(1 775.80524),(2 1009.26764),(3 1164.0161),(4 1288.9523),(5 1366.1991),(6 1473.6691),(7 1500.7878),(8 1571.0042),(9 1595.0737),(10 1638.0474),(11 1690.1398),(12 1724.116),(13 1743.6224),(14 1763.555),(15 1793.9377),(16 1826.3751),(17 1869.5808),(18 1892.8794),(19 1930.4133),(20 1962.5771),(21 1987.3699),(22 1987.0968),(23 1999.2621),(24 2021.1827),(25 2019.4087),(26 2052.666),(27 2087.2078),(28 2078.2668),(29 2089.7764),(30 2134.4963),(31 2141.3743),(32 2142.8777),(33 2131.1938),(34 2150.2017),(35 2135.1384),(36 2136.201),(37 2159.5044),(38 2146.3643),(39 2156.0657),(40 2145.4019),(41 2138.7278),(42 2138.406),(43 2145.0168),(44 2161.6853),(45 2144.036),(46 2158.9546),(47 2149.7288),(48 2141.0386),(49 2156.9438),(50 2152.9812),(51 2168.6897),(52 2178.0195),(53 2183.9648),(54 2172.5305),(55 2168.181),(56 2141.1057),(57 2126.985),(58 2123.6626),(59 2121.8267),(60 2097.494),(61 2116.564),(62 2119.8003),(63 2137.459),(64 2146.88),(65 2175.3303),(66 2209.511),(67 2247.0522),(68 2303.514),(69 2323.639),(70 2354.2656),(71 2401.093),(72 2431.555),(73 2450.5745),(74 2490.7703),(75 2522.083),(76 2550.4778),(77 2601.9634),(78 2628.437),(79 2675.6353),
(1 777.1199),(2 995.67523),(3 1144.9437),(4 1268.4535),(5 1352.4802),(6 1442.6589),(7 1488.5989),(8 1583.883),(9 1609.8136),(10 1646.0989),(11 1682.6798),(12 1714.1755),(13 1740.2048),(14 1748.7489),(15 1776.1724),(16 1802.7125),(17 1844.2837),(18 1853.6655),(19 1882.3623),(20 1903.9183),(21 1935.4902),(22 1937.3087),(23 1976.7759),(24 1996.2446),(25 2004.7498),(26 2017.7532),(27 2029.2498),(28 2015.2689),(29 2027.8436),(30 2053.9924),(31 2072.4587),(32 2067.2964),(33 2075.0488),(34 2104.6116),(35 2098.7917),(36 2088.3123),(37 2119.0452),(38 2119.819),(39 2122.9543),(40 2115.206),(41 2117.19),(42 2117.6445),(43 2116.9648),(44 2131.946),(45 2116.3535),(46 2122.7395),(47 2129.4734),(48 2137.4265),(49 2119.5793),(50 2127.9746),(51 2141.2239),(52 2125.744),(53 2128.4978),(54 2126.7495),(55 2111.1055),(56 2098.1995),(57 2072.9648),(58 2069.187),(59 2069.2976),(60 2046.3789),(61 2080.5518),(62 2071.2656),(63 2099.6504),(64 2098.123),(65 2113.294),(66 2155.5454),(67 2197.676),(68 2236.142),(69 2261.6648),(70 2291.7068),(71 2327.6558),(72 2346.536),(73 2366.282),(74 2386.579),(75 2432.9648),(76 2458.951),(77 2502.1924),(78 2541.704),(79 2587.6548),
(1 768.4287),(2 967.1487),(3 1138.4889),(4 1253.7084),(5 1349.7866),(6 1436.5199),(7 1474.6956),(8 1554.4924),(9 1577.193),(10 1644.804),(11 1691.9908),(12 1728.1459),(13 1748.9211),(14 1783.4832),(15 1832.912),(16 1837.2965),(17 1875.4183),(18 1879.3783),(19 1898.0248),(20 1916.978),(21 1941.4252),(22 1968.5076),(23 1995.6675),(24 2015.8875),(25 2027.5966),(26 2028.7489),(27 2036.7954),(28 2030.6573),(29 2049.2722),(30 2063.986),(31 2045.2155),(32 2041.0323),(33 2036.4695),(34 2028.3696),(35 2029.2307),(36 2020.3291),(37 2034.385),(38 2035.0942),(39 2037.1449),(40 2045.6572),(41 2054.0989),(42 2054.2214),(43 2057.992),(44 2068.774),(45 2056.9146),(46 2056.315),(47 2055.439),(48 2040.3597),(49 2038.7213),(50 2049.8157),(51 2063.8613),(52 2059.5007),(53 2057.8853),(54 2053.3591),(55 2065.786),(56 2075.0427),(57 2077.8977),(58 2083.4937),(59 2065.1006),(60 2065.1758),(61 2064.0288),(62 2066.1838),(63 2089.4167),(64 2102.4275),(65 2125.2188),(66 2159.7302),(67 2179.3374),(68 2215.5698),(69 2231.3562),(70 2278.2495),(71 2305.085),(72 2320.3127),(73 2344.7363),(74 2354.002),(75 2395.0847),(76 2432.7354),(77 2458.3699),(78 2507.8823),(79 2550.6528),
