1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 990.424),(2 1299.7324),(3 1677.1267),(4 1852.3098),(5 1979.4412),(6 2096.4968),(7 2230.1687),(8 2362.8804),(9 2427.1787),(10 2490.7258),(11 2508.8071),(12 2570.6055),(13 2585.015),(14 2650.1414),(15 2676.2295),(16 2679.1697),(17 2682.232),(18 2663.5205),(19 2689.56),(20 2681.4373),(21 2713.1914),(22 2731.171),(23 2720.7407),(24 2721.392),(25 2713.888),(26 2715.8167),(27 2728.7004),(28 2767.5325),(29 2756.953),(30 2789.9807),(31 2783.8545),(32 2794.1501),(33 2822.4194),(34 2832.8906),(35 2849.1592),(36 2854.0925),(37 2858.9036),(38 2841.0552),(39 2879.3628),(40 2882.9827),(41 2917.6233),(42 2940.7842),(43 2935.4001),(44 2943.1167),(45 2971.0637),(46 2952.8367),(47 2967.1929),(48 2977.8555),(49 2969.0884),(50 2967.5393),(51 2969.5405),(52 2972.2996),(53 3004.367),(54 3047.4778),(55 3088.1047),(56 3150.922),(57 3163.8428),(58 3188.9663),(59 3212.9438),(60 3241.2988),(61 3293.591),(62 3360.6357),(63 3437.4685),(64 3514.567),(65 3577.3684),(66 3635.9272),(67 3684.684),(68 3726.1123),(69 3779.6416),(70 3813.4807),(71 3831.5405),(72 3900.7112),(73 3950.146),(74 3995.8914),(75 4049.6177),(76 4078.2383),(77 4081.8381),(78 4093.33),(79 4089.0154),
(1 981.68207),(2 1271.4816),(3 1652.2041),(4 1811.8916),(5 1937.41),(6 2048.2827),(7 2184.935),(8 2326.6958),(9 2415.745),(10 2479.4473),(11 2489.3896),(12 2515.6155),(13 2561.6663),(14 2609.6738),(15 2660.139),(16 2680.7346),(17 2675.5972),(18 2663.1428),(19 2658.9236),(20 2656.4521),(21 2668.4849),(22 2676.7966),(23 2676.108),(24 2688.262),(25 2663.9512),(26 2671.2522),(27 2699.795),(28 2718.3992),(29 2720.5498),(30 2754.4534),(31 2743.7258),(32 2761.1025),(33 2759.7942),(34 2780.669),(35 2778.501),(36 2789.5203),(37 2813.4778),(38 2849.1802),(39 2878.9414),(40 2861.3655),(41 2858.817),(42 2866.0166),(43 2883.0857),(44 2867.8965),(45 2862.2212),(46 2888.9397),(47 2888.6028),(48 2890.1711),(49 2880.311),(50 2827.6333),(51 2835.9048),(52 2828.0781),(53 2846.358),(54 2864.6604),(55 2897.9724),(56 2929.2168),(57 2981.4177),(58 2986.6033),(59 3025.5317),(60 3044.1086),(61 3096.1091),(62 3194.5857),(63 3277.1777),(64 3385.316),(65 3475.2397),(66 3537.675),(67 3599.4436),(68 3652.707),(69 3715.648),(70 3768.5476),(71 3816.8977),(72 3853.2654),(73 3920.6965),(74 3967.4702),(75 4001.0122),(76 4022.2249),(77 4033.4097),(78 4031.321),(79 4042.0793),
(1 982.01404),(2 1274.373),(3 1665.7826),(4 1836.0181),(5 1966.0995),(6 2092.823),(7 2217.4065),(8 2363.4468),(9 2423.6638),(10 2500.7026),(11 2520.7231),(12 2545.0728),(13 2568.4019),(14 2599.5288),(15 2649.6138),(16 2642.4578),(17 2648.1633),(18 2653.6309),(19 2635.9653),(20 2655.0151),(21 2683.495),(22 2683.9492),(23 2696.9038),(24 2682.2173),(25 2696.9138),(26 2681.5977),(27 2697.7122),(28 2716.5642),(29 2730.3381),(30 2755.8662),(31 2751.2087),(32 2752.155),(33 2766.6396),(34 2795.8752),(35 2813.2468),(36 2824.3623),(37 2851.221),(38 2883.7354),(39 2908.4722),(40 2922.171),(41 2918.812),(42 2942.5771),(43 2946.2568),(44 2945.69),(45 2942.4487),(46 2956.3977),(47 2939.4006),(48 2938.4722),(49 2928.8918),(50 2902.463),(51 2896.7322),(52 2914.0808),(53 2941.0718),(54 2961.7227),(55 2997.966),(56 3000.6902),(57 3059.8342),(58 3065.0762),(59 3106.9548),(60 3154.806),(61 3213.0828),(62 3322.745),(63 3432.7578),(64 3505.7874),(65 3591.6802),(66 3645.4736),(67 3718.0842),(68 3787.4722),(69 3843.9937),(70 3868.9219),(71 3915.9883),(72 3971.9082),(73 4047.9697),(74 4060.2244),(75 4146.9946),(76 4166.3286),(77 4177.6064),(78 4188.2056),(79 4206.196),
(1 936.79535),(2 1239.223),(3 1589.3785),(4 1756.9694),(5 1879.1418),(6 1997.6971),(7 2105.8157),(8 2228.961),(9 2310.3123),(10 2368.8108),(11 2395.9211),(12 2411.2544),(13 2440.8345),(14 2482.982),(15 2538.5173),(16 2554.441),(17 2530.5696),(18 2532.85),(19 2533.1199),(20 2543.2832),(21 2545.651),(22 2559.496),(23 2567.923),(24 2554.4211),(25 2547.581),(26 2515.0564),(27 2550.5647),(28 2562.3052),(29 2569.1445),(30 2584.115),(31 2612.6814),(32 2597.4983),(33 2645.7979),(34 2682.5364),(35 2665.109),(36 2678.1777),(37 2689.515),(38 2726.8408),(39 2744.1782),(40 2740.2415),(41 2758.6433),(42 2754.2395),(43 2777.3284),(44 2771.465),(45 2772.9668),(46 2774.128),(47 2809.3728),(48 2814.9875),(49 2823.9072),(50 2801.683),(51 2798.268),(52 2803.8984),(53 2826.7888),(54 2836.9949),(55 2881.2288),(56 2905.991),(57 2958.9312),(58 2980.2532),(59 2997.4565),(60 3015.09),(61 3092.7412),(62 3155.635),(63 3275.7268),(64 3337.2344),(65 3412.0972),(66 3482.8235),(67 3543.5125),(68 3574.9836),(69 3627.1619),(70 3660.573),(71 3705.224),(72 3764.591),(73 3813.9321),(74 3829.389),(75 3883.6677),(76 3894.643),(77 3874.675),(78 3873.6309),(79 3856.2478),
(1 942.48517),(2 1255.447),(3 1595.5542),(4 1762.2666),(5 1892.482),(6 1984.854),(7 2118.2617),(8 2238.8555),(9 2325.6433),(10 2389.457),(11 2440.0217),(12 2475.7864),(13 2518.933),(14 2557.4575),(15 2595.2432),(16 2592.8044),(17 2581.5557),(18 2583.3628),(19 2589.8809),(20 2586.641),(21 2601.5447),(22 2600.5166),(23 2591.2146),(24 2599.5454),(25 2595.5122),(26 2601.2043),(27 2623.616),(28 2616.5142),(29 2615.9343),(30 2622.6333),(31 2624.9553),(32 2626.843),(33 2662.2534),(34 2660.547),(35 2664.0881),(36 2681.2903),(37 2728.8083),(38 2741.4243),(39 2789.7449),(40 2797.5613),(41 2819.9158),(42 2831.8555),(43 2842.2295),(44 2834.5396),(45 2876.9526),(46 2864.6099),(47 2861.189),(48 2871.7324),(49 2849.2805),(50 2846.1956),(51 2838.0984),(52 2807.408),(53 2812.7937),(54 2847.311),(55 2871.9595),(56 2920.7017),(57 2960.0024),(58 3008.5076),(59 3016.1775),(60 3010.0479),(61 3079.4263),(62 3158.69),(63 3256.2124),(64 3301.5833),(65 3378.0679),(66 3454.8936),(67 3542.0212),(68 3595.8853),(69 3641.8677),(70 3677.0662),(71 3706.7876),(72 3775.9207),(73 3831.8713),(74 3890.6812),(75 3932.4854),(76 3967.2903),(77 3965.411),(78 3997.6238),(79 3989.616),
(1 942.5343),(2 1235.5641),(3 1595.2454),(4 1744.5035),(5 1852.5901),(6 1955.0349),(7 2114.9785),(8 2242.012),(9 2330.1345),(10 2405.5833),(11 2410.9512),(12 2442.4216),(13 2505.1135),(14 2529.4717),(15 2578.951),(16 2596.0532),(17 2583.8096),(18 2596.2405),(19 2599.3787),(20 2592.2817),(21 2571.9077),(22 2558.4329),(23 2564.9204),(24 2578.7344),(25 2579.2644),(26 2578.6616),(27 2576.763),(28 2566.9124),(29 2591.3523),(30 2592.0344),(31 2626.6843),(32 2611.5664),(33 2670.2813),(34 2646.2583),(35 2639.731),(36 2649.2795),(37 2660.7673),(38 2689.5127),(39 2693.9639),(40 2673.4526),(41 2687.0315),(42 2700.6057),(43 2720.487),(44 2695.5225),(45 2692.2686),(46 2706.74),(47 2694.143),(48 2694.0906),(49 2698.6016),(50 2693.57),(51 2702.0103),(52 2686.9094),(53 2692.4915),(54 2712.993),(55 2756.5823),(56 2804.6675),(57 2849.944),(58 2870.8),(59 2915.0088),(60 2931.002),(61 3012.0518),(62 3078.9878),(63 3176.049),(64 3238.7908),(65 3301.489),(66 3405.7153),(67 3479.5754),(68 3544.6196),(69 3568.2217),(70 3602.73),(71 3656.0984),(72 3706.699),(73 3789.4392),(74 3835.1729),(75 3899.8845),(76 3941.1628),(77 3976.478),(78 4003.44),(79 4013.1736),
(1 920.3857),(2 1212.4307),(3 1564.3488),(4 1687.7805),(5 1781.4492),(6 1883.1124),(7 2021.6825),(8 2128.5095),(9 2199.227),(10 2252.0137),(11 2247.7368),(12 2278.485),(13 2330.6372),(14 2350.1682),(15 2425.1497),(16 2428.8213),(17 2440.0554),(18 2441.2126),(19 2442.4446),(20 2438.1345),(21 2405.0066),(22 2387.2446),(23 2371.905),(24 2376.8257),(25 2381.0205),(26 2391.5261),(27 2412.03),(28 2416.0657),(29 2422.9954),(30 2447.1438),(31 2468.2722),(32 2478.7527),(33 2512.3926),(34 2512.7974),(35 2507.0056),(36 2527.893),(37 2543.5984),(38 2553.1047),(39 2586.1626),(40 2594.5269),(41 2586.2874),(42 2602.8467),(43 2619.7478),(44 2599.9434),(45 2605.4565),(46 2631.804),(47 2634.759),(48 2640.012),(49 2654.9788),(50 2646.8843),(51 2645.6804),(52 2644.7195),(53 2642.6082),(54 2653.4934),(55 2679.4429),(56 2755.5425),(57 2760.5493),(58 2762.2905),(59 2767.5042),(60 2768.78),(61 2836.9192),(62 2904.1196),(63 2998.346),(64 3044.736),(65 3100.1023),(66 3165.0122),(67 3230.8638),(68 3283.3694),(69 3321.4456),(70 3365.842),(71 3409.985),(72 3480.6248),(73 3522.435),(74 3570.3816),(75 3619.2974),(76 3640.338),(77 3675.5842),(78 3695.2178),(79 3723.7512),
(1 906.7861),(2 1203.8182),(3 1563.7161),(4 1692.8584),(5 1803.0446),(6 1914.4148),(7 2057.212),(8 2171.2632),(9 2257.0613),(10 2301.1038),(11 2299.2898),(12 2321.323),(13 2373.343),(14 2410.6135),(15 2464.515),(16 2473.2417),(17 2469.1836),(18 2488.1736),(19 2504.237),(20 2503.4194),(21 2489.1167),(22 2478.1533),(23 2479.9607),(24 2485.6523),(25 2505.878),(26 2497.4224),(27 2525.6821),(28 2507.3035),(29 2527.7793),(30 2546.7014),(31 2556.7476),(32 2550.3867),(33 2585.2742),(34 2576.0735),(35 2571.6802),(36 2584.6372),(37 2611.7668),(38 2623.2676),(39 2627.8828),(40 2626.9927),(41 2589.8503),(42 2590.1917),(43 2594.767),(44 2583.3523),(45 2586.7236),(46 2580.5222),(47 2594.7876),(48 2599.038),(49 2611.593),(50 2618.2202),(51 2625.3555),(52 2614.9524),(53 2599.9446),(54 2622.4712),(55 2640.2573),(56 2690.5127),(57 2697.4727),(58 2718.4126),(59 2747.7563),(60 2774.6082),(61 2871.7583),(62 2933.6575),(63 3044.7478),(64 3115.1196),(65 3198.246),(66 3271.8784),(67 3337.3403),(68 3381.703),(69 3432.1194),(70 3501.0894),(71 3567.452),(72 3622.4465),(73 3681.3264),(74 3757.6543),(75 3798.4841),(76 3826.3977),(77 3829.286),(78 3871.2551),(79 3871.4534),
(1 896.6284),(2 1199.9479),(3 1528.1965),(4 1668.6105),(5 1764.9075),(6 1852.8191),(7 2001.2258),(8 2097.466),(9 2201.6316),(10 2237.6812),(11 2260.2527),(12 2284.3748),(13 2335.1511),(14 2360.9456),(15 2402.5823),(16 2408.8354),(17 2389.5093),(18 2402.8079),(19 2426.774),(20 2435.45),(21 2422.6274),(22 2426.113),(23 2420.9624),(24 2433.3896),(25 2421.3682),(26 2410.0198),(27 2424.708),(28 2407.8218),(29 2430.819),(30 2434.3938),(31 2457.6155),(32 2447.992),(33 2510.5063),(34 2506.9985),(35 2538.9006),(36 2536.2454),(37 2581.7927),(38 2596.8047),(39 2633.595),(40 2632.2996),(41 2608.7253),(42 2612.847),(43 2622.0535),(44 2623.1113),(45 2637.4841),(46 2634.8894),(47 2652.3079),(48 2627.3928),(49 2613.1758),(50 2590.239),(51 2591.2825),(52 2578.7126),(53 2591.675),(54 2621.9753),(55 2671.6948),(56 2711.0583),(57 2736.2698),(58 2746.6501),(59 2777.666),(60 2798.0217),(61 2865.294),(62 2943.0852),(63 3036.1204),(64 3114.52),(65 3183.518),(66 3267.0513),(67 3316.0354),(68 3378.5408),(69 3438.9048),(70 3504.7954),(71 3559.3171),(72 3626.2852),(73 3684.2864),(74 3741.143),(75 3764.6404),(76 3796.2979),(77 3787.4207),(78 3822.707),(79 3825),
(1 885.1478),(2 1170.9554),(3 1514.6866),(4 1628.6221),(5 1716.6456),(6 1806.2979),(7 1952.4913),(8 2058.6565),(9 2143.2336),(10 2176.4688),(11 2195.9453),(12 2213.397),(13 2269.121),(14 2306.9648),(15 2359.9043),(16 2369.723),(17 2353.0266),(18 2374.9832),(19 2390.0598),(20 2403.053),(21 2389.9087),(22 2372.2063),(23 2357.0305),(24 2356.2358),(25 2361.288),(26 2377.968),(27 2390.495),(28 2398.9995),(29 2409.4622),(30 2423.9277),(31 2435.7104),(32 2463.4163),(33 2512.6157),(34 2524.7595),(35 2547.577),(36 2556.261),(37 2564.3596),(38 2589.7668),(39 2623.629),(40 2627.2854),(41 2604.0635),(42 2611.0898),(43 2627.463),(44 2608.1272),(45 2606.7793),(46 2591.115),(47 2638.7332),(48 2594.1392),(49 2600.0276),(50 2590.6245),(51 2575.7346),(52 2573.62),(53 2577.3242),(54 2594.8425),(55 2657.687),(56 2678.7896),(57 2692.4546),(58 2719.0193),(59 2739.2004),(60 2772.6814),(61 2841.382),(62 2901.2634),(63 2973.391),(64 3007.273),(65 3066.7737),(66 3118.922),(67 3170.7917),(68 3202.115),(69 3273.9822),(70 3299.7056),(71 3339.5112),(72 3379.5278),(73 3420.8987),(74 3465.1768),(75 3521.5454),(76 3532.3813),(77 3546.3992),(78 3563.4456),(79 3597.0366),
(1 864.66846),(2 1142.3608),(3 1462.1906),(4 1604.6881),(5 1684.05),(6 1772.9017),(7 1921.3018),(8 2031.7975),(9 2130.2559),(10 2168.7605),(11 2176.6963),(12 2196.9976),(13 2233.0627),(14 2285.0842),(15 2329.3806),(16 2333.358),(17 2326.2302),(18 2336.8591),(19 2332.567),(20 2343.2332),(21 2328.1558),(22 2307.4116),(23 2289.1638),(24 2315.6665),(25 2291.255),(26 2290.224),(27 2293.6558),(28 2294.2957),(29 2314.089),(30 2329.4468),(31 2370.224),(32 2356.729),(33 2391.78),(34 2410.2974),(35 2423.4575),(36 2428.7354),(37 2424.8047),(38 2444.037),(39 2492.9492),(40 2464.0999),(41 2453.0503),(42 2441.8289),(43 2448.8499),(44 2449.7888),(45 2465.6406),(46 2476.0288),(47 2495.6384),(48 2505.338),(49 2498.7986),(50 2475.3525),(51 2470.4812),(52 2479.921),(53 2496.0762),(54 2560.9617),(55 2586.3662),(56 2653.0388),(57 2663.3284),(58 2690.3254),(59 2717.4985),(60 2745.0298),(61 2835.445),(62 2906.4878),(63 2983.771),(64 3025.407),(65 3084.6277),(66 3124.8376),(67 3169.5657),(68 3209.6099),(69 3271.8071),(70 3288.1418),(71 3311.4912),(72 3356.0627),(73 3403.1218),(74 3446.8765),(75 3511.206),(76 3520.108),(77 3505.0918),(78 3551.8457),(79 3552.958),
(1 842.6429),(2 1123.2489),(3 1437.4604),(4 1570.7405),(5 1671.6973),(6 1757.6865),(7 1896.6854),(8 1987.1799),(9 2059.5024),(10 2086.1924),(11 2099.46),(12 2131.6938),(13 2176.782),(14 2206.643),(15 2263.1091),(16 2288.142),(17 2282.9836),(18 2312.5742),(19 2318.579),(20 2321.2883),(21 2293.4915),(22 2311.1057),(23 2295.0044),(24 2315.7158),(25 2324.1162),(26 2358.7195),(27 2378.94),(28 2397.2969),(29 2420.493),(30 2441.3147),(31 2451.1104),(32 2462.6116),(33 2497.891),(34 2536.511),(35 2578.066),(36 2599.9692),(37 2614.283),(38 2604.207),(39 2640.147),(40 2630.0977),(41 2630.2534),(42 2624.7112),(43 2612.4739),(44 2618.394),(45 2619.811),(46 2631.829),(47 2648.277),(48 2648.4634),(49 2625.3184),(50 2602.0986),(51 2576.9321),(52 2555.8247),(53 2524.3335),(54 2576.3076),(55 2602.3792),(56 2653.26),(57 2673.984),(58 2696.8457),(59 2715.303),(60 2749.9155),(61 2835.314),(62 2914.7974),(63 2991.2969),(64 3057.6433),(65 3117.3623),(66 3168.465),(67 3210.877),(68 3224.0525),(69 3263.6162),(70 3302.984),(71 3332.3943),(72 3397.0315),(73 3428.4314),(74 3490.4912),(75 3536.1484),(76 3547.3303),(77 3523.8962),(78 3530.2815),(79 3503.5708),
(1 836.9438),(2 1122.0076),(3 1435.8494),(4 1560.5294),(5 1685.3848),(6 1798.9834),(7 1920.7828),(8 2021.8286),(9 2073.8674),(10 2085.279),(11 2111.5889),(12 2126.7063),(13 2174.5732),(14 2189.612),(15 2231.6064),(16 2231.5408),(17 2232.5906),(18 2239.991),(19 2262.5693),(20 2261.2285),(21 2252.9006),(22 2248.7178),(23 2221.374),(24 2255.3435),(25 2245.986),(26 2264.4907),(27 2292.0322),(28 2308.2134),(29 2315.323),(30 2346.478),(31 2357.4792),(32 2372.8594),(33 2426.2695),(34 2438.2515),(35 2483.4084),(36 2489.604),(37 2505.8647),(38 2505.4612),(39 2527.708),(40 2505.6035),(41 2489.6382),(42 2497.2026),(43 2505.2095),(44 2489.738),(45 2501.5042),(46 2495.6313),(47 2500.3816),(48 2497.7957),(49 2485.2593),(50 2469.676),(51 2448.7485),(52 2464.2612),(53 2472.4849),(54 2478.458),(55 2537.5872),(56 2561.6619),(57 2596.5037),(58 2616.905),(59 2614.5737),(60 2622.4233),(61 2703.5454),(62 2770.7249),(63 2867.1284),(64 2877.0098),(65 2918.6392),(66 2979.2695),(67 3032.7654),(68 3053.1736),(69 3095.5876),(70 3107.8264),(71 3152.1948),(72 3213.2986),(73 3237.3843),(74 3273.3838),(75 3287.576),(76 3307.7358),(77 3309.0745),(78 3298.7976),(79 3288.542),
(1 840.9547),(2 1121.7185),(3 1410.0535),(4 1547.5358),(5 1632.3198),(6 1727.8188),(7 1871.4573),(8 1966.66),(9 2023.8613),(10 2049.3806),(11 2075.0654),(12 2102.2515),(13 2134.3293),(14 2167.0344),(15 2192.3948),(16 2195.3088),(17 2196.2075),(18 2209.3723),(19 2233.8794),(20 2210.7856),(21 2217.063),(22 2222.0798),(23 2191.6025),(24 2214.8818),(25 2219.819),(26 2230.6938),(27 2257.8784),(28 2265.5808),(29 2268.419),(30 2288.24),(31 2315.7886),(32 2349.5525),(33 2381.263),(34 2383.6655),(35 2410.5613),(36 2410.063),(37 2416.1392),(38 2403.383),(39 2436.6042),(40 2405.217),(41 2404.8867),(42 2391.1982),(43 2401.592),(44 2420.8452),(45 2424.4634),(46 2434.4963),(47 2444.1536),(48 2417.2964),(49 2411.9233),(50 2370.7034),(51 2372.9976),(52 2383.2344),(53 2394.0498),(54 2435.9258),(55 2457.4194),(56 2524.133),(57 2548.1057),(58 2568.0728),(59 2579.5022),(60 2590.7595),(61 2647.0894),(62 2726.9893),(63 2817.941),(64 2877.7268),(65 2922.753),(66 2963.4397),(67 3024.9963),(68 3058.5193),(69 3108.5618),(70 3131.313),(71 3171.2397),(72 3237.3618),(73 3294.4353),(74 3329.9934),(75 3365.436),(76 3384.1216),(77 3372.4048),(78 3422.8909),(79 3413.2278),
(1 821.1259),(2 1108.0833),(3 1387.4635),(4 1534.4166),(5 1648.4467),(6 1740.644),(7 1842.6581),(8 1918.3452),(9 1973.8435),(10 1989.4886),(11 2028.5098),(12 2041.8425),(13 2100.2368),(14 2123.8608),(15 2149.3037),(16 2171.7102),(17 2157.9343),(18 2159.4001),(19 2167.3376),(20 2167.5215),(21 2159.5596),(22 2179.5498),(23 2163.9338),(24 2184.8323),(25 2182.4006),(26 2189.6123),(27 2209.6252),(28 2236.291),(29 2249.1526),(30 2297.7217),(31 2303.2656),(32 2316.0198),(33 2346.162),(34 2358.3308),(35 2366.6548),(36 2375.502),(37 2382.7651),(38 2392.5427),(39 2405.4521),(40 2380.4526),(41 2410.8906),(42 2418.4993),(43 2427.776),(44 2440.4028),(45 2450.3796),(46 2464.0457),(47 2468.5132),(48 2469.4402),(49 2447.0225),(50 2430),(51 2415.1877),(52 2413.8926),(53 2447.3083),(54 2480.9365),(55 2508.2031),(56 2537.8152),(57 2579.0256),(58 2603.793),(59 2617.0422),(60 2626.925),(61 2680.6401),(62 2730.9436),(63 2845.1226),(64 2896.5244),(65 2952.018),(66 3007.4539),(67 3069.3496),(68 3119.9448),(69 3133.657),(70 3171.082),(71 3209.193),(72 3253.8474),(73 3300.0278),(74 3338.3535),(75 3368.6267),(76 3383.7712),(77 3399.6277),(78 3420.4565),(79 3430.9531),
(1 804.5395),(2 1080.3035),(3 1357.4899),(4 1488.7416),(5 1600.2461),(6 1686.2688),(7 1799.3656),(8 1872.1996),(9 1911.6687),(10 1934.2145),(11 1951.7502),(12 1987.3156),(13 2036.4838),(14 2075.8823),(15 2104.4827),(16 2115.9587),(17 2088.6729),(18 2114.7095),(19 2102.5503),(20 2104.8013),(21 2097.8586),(22 2112.5425),(23 2103.846),(24 2109.5098),(25 2121.6667),(26 2128.956),(27 2146.4507),(28 2176.3064),(29 2187.8337),(30 2222.641),(31 2235.5796),(32 2234.45),(33 2243.7637),(34 2262.028),(35 2281.0068),(36 2300.7495),(37 2326.6414),(38 2333.5256),(39 2345.7065),(40 2336.3438),(41 2341.7935),(42 2361.829),(43 2356.9492),(44 2356.1714),(45 2361.4338),(46 2387.0947),(47 2402.3357),(48 2388.196),(49 2385.0347),(50 2354.9143),(51 2352.212),(52 2328.7007),(53 2331.975),(54 2347.0933),(55 2391.694),(56 2437.2427),(57 2462.657),(58 2485.7156),(59 2491.625),(60 2506.853),(61 2574.3005),(62 2636.216),(63 2711.639),(64 2762.534),(65 2816.8662),(66 2866.1924),(67 2902.8362),(68 2935.2869),(69 2969.2861),(70 2998.332),(71 3061.6006),(72 3107.391),(73 3166.7554),(74 3177.603),(75 3226.796),(76 3240.4941),(77 3243.0708),(78 3252.8835),(79 3259.581),
(1 770.80316),(2 1038.0315),(3 1316.606),(4 1442.7515),(5 1551.4628),(6 1640.3606),(7 1768.0012),(8 1857.3922),(9 1897.6238),(10 1896.6373),(11 1916.7809),(12 1934.1743),(13 1971.7211),(14 2015.9834),(15 2033.7906),(16 2044.718),(17 2025.4603),(18 2050.4404),(19 2061.739),(20 2058.657),(21 2050.259),(22 2045.1077),(23 2053.2854),(24 2040.3179),(25 2051.0027),(26 2036.5082),(27 2046.4198),(28 2077.859),(29 2085.4966),(30 2109.6594),(31 2122.7788),(32 2138.7947),(33 2156.483),(34 2176.6926),(35 2207.0237),(36 2226.381),(37 2257.0254),(38 2276.8872),(39 2308.9429),(40 2295.488),(41 2301.1045),(42 2309.7322),(43 2307.748),(44 2314.5708),(45 2316.7107),(46 2313.3025),(47 2324.8594),(48 2328.8347),(49 2317.4207),(50 2298.4941),(51 2286.7502),(52 2260.0002),(53 2241.3037),(54 2263.8596),(55 2278.1758),(56 2312.3413),(57 2346.6714),(58 2361.1162),(59 2370.8914),(60 2377.926),(61 2434.9805),(62 2490.149),(63 2563.884),(64 2633.5085),(65 2659.6042),(66 2679.9358),(67 2748.6895),(68 2786.337),(69 2829.8494),(70 2852.7273),(71 2922.7527),(72 2968.3975),(73 3011.8914),(74 3044.5933),(75 3072.022),(76 3114.5146),(77 3117.7168),(78 3153.0305),(79 3149.967),
