1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 93.64928),(2 117.33884),(3 136.3052),(4 144.96011),(5 152.36497),(6 158.08955),(7 166.47754),(8 172.68027),(9 175.25137),(10 183.35486),(11 187.9223),(12 191.04353),(13 193.49283),(14 200.42615),(15 205.28464),(16 203.5205),(17 208.15497),(18 212.26508),(19 213.89421),(20 217.83473),(21 220.9),(22 226.04697),(23 227.40822),(24 228.60464),(25 231.39919),(26 234.04259),(27 237.7225),(28 238.87961),(29 239.48253),(30 238.89778),(31 239.01732),(32 241.14351),(33 242.78998),(34 242.65681),(35 245.71423),(36 246.22223),(37 249.66838),(38 247.64137),(39 248.82278),(40 248.84467),(41 248.6096),(42 250.5511),(43 247.84932),(44 249.32634),(45 249.65178),(46 250.06995),(47 250.45422),(48 248.27141),(49 249.2492),(50 249.2146),(51 251.34473),(52 252.18437),(53 252.3881),(54 252.44847),(55 251.74123),(56 253.0528),(57 251.99315),(58 250.49013),(59 251.64145),(60 252.60097),(61 252.522),(62 252.48718),(63 253.79431),(64 253.72191),(65 253.48764),(66 251.99985),(67 253.85722),(68 255.60707),(69 252.64095),(70 252.25189),(71 252.13602),(72 252.79527),(73 252.70345),(74 251.77023),(75 250.93253),(76 251.0978),(77 252.13383),(78 250.73244),(79 250.30731),
(1 90.40656),(2 114.13872),(3 131.28035),(4 140.90329),(5 147.20865),(6 153.78967),(7 161.02788),(8 166.30994),(9 171.2075),(10 176.68861),(11 182.84998),(12 183.91006),(13 185.6566),(14 190.75647),(15 194.01611),(16 194.40083),(17 196.11647),(18 197.74655),(19 200.89694),(20 203.86711),(21 206.10405),(22 211.66336),(23 213.98573),(24 214.94083),(25 217.5645),(26 220.73564),(27 224.50284),(28 225.39474),(29 226.1289),(30 225.8568),(31 225.4234),(32 226.94063),(33 228.77185),(34 229.28302),(35 231.49225),(36 232.5327),(37 234.19754),(38 233.75565),(39 236.51338),(40 236.78464),(41 236.6833),(42 236.53427),(43 235.20314),(44 235.45923),(45 236.0449),(46 235.82733),(47 236.37943),(48 235.24179),(49 235.93965),(50 234.8429),(51 236.2753),(52 238.97026),(53 237.24734),(54 236.3622),(55 236.97893),(56 237.57132),(57 238.24797),(58 237.6633),(59 238.41743),(60 239.66383),(61 238.07088),(62 238.59648),(63 239.51227),(64 240.46692),(65 239.78131),(66 240.55804),(67 242.55504),(68 242.76),(69 243.0543),(70 241.53683),(71 239.2161),(72 238.4113),(73 239.11192),(74 239.4734),(75 237.32443),(76 237.06831),(77 237.88504),(78 235.907),(79 236.51553),
(1 90.49103),(2 114.1675),(3 129.88966),(4 139.41013),(5 145.73871),(6 152.66534),(7 159.71758),(8 164.97775),(9 170.25287),(10 175.05481),(11 181.58539),(12 185.21138),(13 188.59744),(14 192.24005),(15 196.80795),(16 196.92886),(17 199.84828),(18 201.10995),(19 203.10875),(20 205.61852),(21 207.18918),(22 212.20154),(23 213.86134),(24 215.20163),(25 216.99074),(26 217.95729),(27 221.05156),(28 222.71797),(29 224.16336),(30 225.51686),(31 225.83792),(32 227.65778),(33 229.4861),(34 231.4505),(35 232.05772),(36 232.95746),(37 234.75969),(38 232.62921),(39 233.64354),(40 231.31569),(41 233.37547),(42 234.18062),(43 232.53085),(44 233.80309),(45 232.47925),(46 230.53737),(47 231.89825),(48 230.72076),(49 232.37476),(50 232.88504),(51 234.39365),(52 235.66916),(53 236.13603),(54 235.84056),(55 236.4882),(56 237.14177),(57 235.56569),(58 234.83287),(59 235.8661),(60 236.1058),(61 235.61745),(62 235.41791),(63 236.46349),(64 234.9702),(65 234.24905),(66 234.15108),(67 237.70154),(68 237.54353),(69 236.30066),(70 236.07164),(71 234.7066),(72 234.91695),(73 235.40091),(74 234.99379),(75 233.50209),(76 232.00598),(77 231.42097),(78 233.4961),(79 234.13516),
(1 89.78075),(2 114.88726),(3 130.20892),(4 139.93411),(5 145.41048),(6 152.03062),(7 158.37474),(8 164.57655),(9 172.1257),(10 176.31186),(11 182.72247),(12 186.455),(13 189.6084),(14 192.85457),(15 197.33339),(16 200.18289),(17 202.9468),(18 207.15144),(19 209.4271),(20 212.2984),(21 216.25758),(22 222.2056),(23 224.35622),(24 223.52),(25 225.37796),(26 226.41231),(27 225.28722),(28 226.9226),(29 228.86116),(30 227.33403),(31 227.5827),(32 228.1268),(33 229.60442),(34 230.06673),(35 231.92038),(36 231.92084),(37 234.76878),(38 233.4503),(39 233.09781),(40 231.25946),(41 232.62907),(42 234.32253),(43 232.53087),(44 232.24812),(45 232.87534),(46 232.12672),(47 232.596),(48 230.80344),(49 231.09146),(50 231.41214),(51 230.33318),(52 232.28557),(53 231.31146),(54 232.42209),(55 232.96443),(56 234.60403),(57 232.93188),(58 231.79718),(59 233.63516),(60 234.91844),(61 232.99359),(62 235.99748),(63 234.51611),(64 235.72481),(65 235.53218),(66 235.99712),(67 238.85114),(68 238.05637),(69 241.02516),(70 241.5383),(71 241.3735),(72 242.0122),(73 242.43007),(74 240.83112),(75 241.80847),(76 240.66945),(77 240.83144),(78 239.7569),(79 240.64897),
(1 87.41481),(2 110.57466),(3 126.590034),(4 136.23993),(5 142.41573),(6 150.91008),(7 159.15648),(8 164.93973),(9 171.66609),(10 176.76695),(11 179.77078),(12 181.89888),(13 185.75627),(14 190.12334),(15 193.83826),(16 195.65916),(17 198.61281),(18 200.30557),(19 204.85233),(20 206.54033),(21 211.54648),(22 215.6613),(23 217.82622),(24 219.39641),(25 219.3286),(26 219.57256),(27 221.28859),(28 221.83182),(29 223.41557),(30 220.87715),(31 222.23613),(32 222.47386),(33 225.05779),(34 224.97466),(35 225.25108),(36 227.27917),(37 231.27667),(38 231.6369),(39 232.61525),(40 230.16101),(41 231.59789),(42 231.19208),(43 231.24768),(44 229.12863),(45 229.58649),(46 230.67891),(47 228.80698),(48 226.48889),(49 227.87273),(50 227.76614),(51 228.93832),(52 229.3975),(53 228.60796),(54 227.94958),(55 225.75455),(56 226.40736),(57 226.02034),(58 224.66669),(59 224.02505),(60 223.70663),(61 223.47473),(62 222.6205),(63 226.23735),(64 225.66315),(65 225.43265),(66 226.8122),(67 229.14076),(68 229.52524),(69 230.27684),(70 230.71733),(71 231.28319),(72 230.93839),(73 230.97545),(74 229.72345),(75 229.18584),(76 228.28009),(77 229.09619),(78 228.16449),(79 228.8344),
(1 88.15133),(2 112.33006),(3 126.07874),(4 136.78665),(5 143.04071),(6 150.72823),(7 156.101),(8 162.53467),(9 169.13013),(10 175.89227),(11 179.5067),(12 183.04347),(13 187.43663),(14 191.34702),(15 196.49977),(16 197.76163),(17 201.45248),(18 204.33244),(19 207.65211),(20 209.31938),(21 214.04904),(22 218.42633),(23 221.17726),(24 221.0349),(25 221.42386),(26 221.87315),(27 223.21051),(28 224.86674),(29 227.1522),(30 228.13312),(31 228.68547),(32 228.94067),(33 229.40929),(34 229.78677),(35 229.50705),(36 230.49364),(37 234.31314),(38 234.38338),(39 236.95607),(40 235.00015),(41 234.05908),(42 233.93109),(43 234.40347),(44 231.85263),(45 231.14117),(46 232.57404),(47 231.44046),(48 231.45773),(49 231.68262),(50 230.62546),(51 231.64105),(52 231.75401),(53 230.30481),(54 230.47943),(55 230.35265),(56 230.84088),(57 231.10966),(58 230.55434),(59 231.82874),(60 231.46132),(61 232.84148),(62 234.27481),(63 237.31154),(64 236.05734),(65 237.23097),(66 239.89827),(67 242.44225),(68 243.27669),(69 244.77562),(70 245.76962),(71 244.65376),(72 245.72078),(73 244.96838),(74 243.92395),(75 244.2976),(76 244.07797),(77 243.02457),(78 241.76582),(79 242.61708),
(1 86.67687),(2 109.173256),(3 124.77403),(4 134.96684),(5 139.9263),(6 147.53511),(7 153.91121),(8 159.37257),(9 163.41583),(10 169.3756),(11 173.50447),(12 178.62112),(13 181.03157),(14 185.21133),(15 189.00113),(16 189.8849),(17 192.40065),(18 195.25569),(19 197.45625),(20 199.69662),(21 202.99744),(22 207.27834),(23 208.12947),(24 209.37442),(25 209.03935),(26 210.09117),(27 210.90923),(28 212.9863),(29 212.27089),(30 212.89746),(31 211.41093),(32 214.09312),(33 214.78104),(34 214.74466),(35 214.14568),(36 213.57913),(37 217.64107),(38 218.97238),(39 220.25731),(40 218.47292),(41 219.11275),(42 218.70232),(43 217.2955),(44 218.01585),(45 216.07033),(46 216.23277),(47 216.13486),(48 213.95172),(49 212.02199),(50 212.58574),(51 213.74478),(52 213.6987),(53 215.09854),(54 213.16968),(55 215.09839),(56 215.45076),(57 216.63295),(58 213.1459),(59 213.91153),(60 214.12244),(61 214.09673),(62 215.34659),(63 217.5796),(64 216.58452),(65 215.8743),(66 216.91824),(67 218.04506),(68 217.73775),(69 217.66786),(70 215.84892),(71 215.61423),(72 215.8428),(73 215.83415),(74 215.23865),(75 217.90848),(76 219.06622),(77 218.6623),(78 218.5206),(79 220.24387),
(1 87.40184),(2 109.64654),(3 125.204575),(4 134.62059),(5 141.82617),(6 147.91302),(7 154.60785),(8 160.05788),(9 165.21762),(10 172.07487),(11 176.71367),(12 180.56918),(13 182.7001),(14 185.8157),(15 190.57584),(16 193.09837),(17 196.21803),(18 196.91978),(19 199.72746),(20 203.48361),(21 206.15697),(22 210.43462),(23 212.41083),(24 213.84186),(25 215.29042),(26 217.52953),(27 219.8638),(28 220.9281),(29 221.9754),(30 223.28683),(31 222.47054),(32 225.5026),(33 226.45053),(34 228.25858),(35 228.04077),(36 228.9371),(37 231.7905),(38 233.69702),(39 233.58714),(40 233.63829),(41 233.44258),(42 232.34209),(43 231.0097),(44 231.72551),(45 232.47935),(46 228.39394),(47 226.94652),(48 225.10152),(49 224.8635),(50 225.45618),(51 223.95395),(52 223.65817),(53 223.05504),(54 223.53824),(55 224.40895),(56 224.53484),(57 224.71814),(58 223.61699),(59 222.87611),(60 224.73016),(61 225.77954),(62 224.51036),(63 225.16284),(64 223.98398),(65 222.9234),(66 222.38571),(67 226.5842),(68 227.87485),(69 225.9263),(70 226.23204),(71 226.18182),(72 228.13486),(73 228.9519),(74 227.5371),(75 227.02893),(76 226.1208),(77 226.59026),(78 222.71281),(79 222.98103),
(1 86.12035),(2 107.730255),(3 123.22552),(4 132.14493),(5 140.20361),(6 146.17204),(7 151.40291),(8 158.0663),(9 162.5172),(10 168.30963),(11 173.21858),(12 176.02936),(13 178.03935),(14 183.34096),(15 185.7705),(16 187.23982),(17 189.9013),(18 193.5342),(19 196.01744),(20 197.77934),(21 201.24779),(22 205.37444),(23 207.19777),(24 208.62946),(25 209.61282),(26 211.41888),(27 212.542),(28 211.75471),(29 213.77638),(30 213.19563),(31 213.92548),(32 216.43387),(33 216.01453),(34 218.28732),(35 217.37505),(36 217.77257),(37 219.14532),(38 220.43208),(39 222.25905),(40 219.69283),(41 219.15881),(42 217.99069),(43 217.22989),(44 216.89992),(45 217.97958),(46 217.73735),(47 218.98494),(48 217.73175),(49 219.77428),(50 220.40512),(51 219.84325),(52 221.28654),(53 221.13596),(54 221.33699),(55 220.71457),(56 221.90666),(57 222.67783),(58 222.251),(59 220.3561),(60 224.0151),(61 223.95232),(62 223.07697),(63 223.87387),(64 221.43736),(65 220.38728),(66 221.25632),(67 224.17947),(68 224.46404),(69 223.88055),(70 222.01796),(71 221.29178),(72 221.05629),(73 219.89449),(74 217.54135),(75 217.94652),(76 218.87373),(77 219.22566),(78 219.4097),(79 218.3656),
(1 84.57493),(2 108.57573),(3 123.729965),(4 132.7388),(5 138.08203),(6 145.17725),(7 150.8146),(8 156.82355),(9 163.11177),(10 168.50894),(11 174.52602),(12 176.52603),(13 179.97766),(14 183.63905),(15 185.09966),(16 187.85818),(17 190.07872),(18 191.98436),(19 194.0284),(20 195.28952),(21 196.76384),(22 200.05087),(23 202.29245),(24 203.84705),(25 206.77844),(26 207.722),(27 210.24104),(28 212.78593),(29 215.36298),(30 216.37401),(31 219.8739),(32 222.06157),(33 223.71535),(34 225.6083),(35 226.80394),(36 229.75706),(37 232.09137),(38 233.75394),(39 232.25893),(40 231.23985),(41 231.4104),(42 229.86671),(43 230.5341),(44 228.08827),(45 227.03323),(46 227.33656),(47 227.89964),(48 226.4201),(49 225.78165),(50 227.45358),(51 227.07341),(52 227.34866),(53 225.34857),(54 224.04369),(55 224.48087),(56 224.381),(57 222.96533),(58 223.64339),(59 223.73566),(60 224.39073),(61 221.2685),(62 220.9055),(63 225.55151),(64 221.9741),(65 223.61238),(66 225.96748),(67 229.02747),(68 227.7179),(69 226.43372),(70 225.81319),(71 224.17465),(72 223.10593),(73 222.19966),(74 219.99405),(75 222.33324),(76 224.16188),(77 223.55107),(78 222.98888),(79 224.05968),
(1 84.53995),(2 106.3225),(3 121.75042),(4 131.40764),(5 134.91672),(6 141.48814),(7 146.21518),(8 152.2832),(9 158.33485),(10 163.46518),(11 171.21844),(12 173.28076),(13 175.52335),(14 179.27023),(15 182.89612),(16 184.78064),(17 188.78285),(18 190.83304),(19 193.4106),(20 197.30855),(21 198.26556),(22 202.8956),(23 204.40303),(24 205.28322),(25 206.89325),(26 208.07654),(27 211.07133),(28 211.71844),(29 214.21469),(30 215.77708),(31 215.24026),(32 218.31696),(33 218.66194),(34 223.50809),(35 222.87727),(36 226.9629),(37 228.41705),(38 230.46135),(39 233.25284),(40 231.632),(41 233.30138),(42 231.41048),(43 230.80928),(44 231.91083),(45 229.38754),(46 230.69083),(47 228.82599),(48 229.26591),(49 228.98161),(50 226.58458),(51 228.07454),(52 228.36852),(53 225.69156),(54 227.02332),(55 222.3739),(56 222.21727),(57 221.98065),(58 220.7171),(59 218.47849),(60 219.04436),(61 219.38943),(62 220.65094),(63 222.57791),(64 222.14386),(65 223.35916),(66 223.75919),(67 225.75252),(68 226.85678),(69 228.15987),(70 227.3181),(71 229.1732),(72 226.9817),(73 227.33247),(74 226.87491),(75 226.90631),(76 226.87218),(77 227.70988),(78 227.77054),(79 228.45818),
(1 82.7439),(2 103.5352),(3 116.50134),(4 126.795006),(5 132.04247),(6 138.47621),(7 143.99355),(8 148.38692),(9 152.93518),(10 157.59866),(11 164.08083),(12 168.5938),(13 169.57794),(14 173.00217),(15 176.47581),(16 177.92879),(17 182.85493),(18 184.75085),(19 186.4246),(20 188.54355),(21 190.10583),(22 193.47313),(23 194.81651),(24 197.2104),(25 197.80666),(26 199.5387),(27 200.74315),(28 201.60637),(29 203.52397),(30 204.43137),(31 204.98682),(32 206.11665),(33 207.25816),(34 208.23792),(35 209.6881),(36 211.24219),(37 213.37599),(38 213.12213),(39 212.97466),(40 211.85298),(41 213.49904),(42 214.78934),(43 213.76271),(44 214.993),(45 213.12532),(46 212.48172),(47 213.54182),(48 213.888),(49 212.69646),(50 211.64932),(51 214.31439),(52 213.96864),(53 213.21019),(54 213.27429),(55 210.04929),(56 210.19203),(57 210.14084),(58 210.46928),(59 209.86977),(60 210.53252),(61 209.54639),(62 209.56409),(63 210.25938),(64 209.82533),(65 211.9809),(66 210.76286),(67 211.67969),(68 215.09772),(69 215.38022),(70 214.36981),(71 215.14981),(72 215.44937),(73 216.91776),(74 215.61804),(75 215.22777),(76 217.19913),(77 216.07901),(78 219.37282),(79 217.31503),
(1 84.82543),(2 107.083145),(3 121.35906),(4 130.83722),(5 136.81555),(6 142.15547),(7 150.14458),(8 154.62251),(9 160.74263),(10 166.1301),(11 172.03954),(12 176.89659),(13 178.5604),(14 183.18289),(15 187.01186),(16 188.54588),(17 193.007),(18 195.38101),(19 196.06525),(20 198.26793),(21 199.30455),(22 203.9209),(23 204.77904),(24 207.09506),(25 205.31584),(26 205.40718),(27 205.90555),(28 206.42206),(29 207.71545),(30 208.62006),(31 209.265),(32 209.97415),(33 209.86858),(34 209.38063),(35 209.2883),(36 210.63853),(37 212.30235),(38 212.16893),(39 212.55359),(40 210.07808),(41 209.98608),(42 210.62105),(43 209.83807),(44 209.03561),(45 209.63506),(46 210.30717),(47 210.49568),(48 212.22453),(49 211.59595),(50 212.03006),(51 211.95679),(52 213.62102),(53 212.7453),(54 214.97626),(55 213.15323),(56 214.91158),(57 213.8994),(58 213.7486),(59 212.47505),(60 213.72908),(61 214.99695),(62 214.09996),(63 217.4472),(64 217.25403),(65 217.34077),(66 217.82628),(67 219.51474),(68 220.8362),(69 219.46472),(70 217.91275),(71 218.36673),(72 218.32372),(73 217.85883),(74 217.49725),(75 215.70508),(76 215.62398),(77 215.0996),(78 215.28827),(79 216.79256),
(1 82.021454),(2 103.701126),(3 116.32337),(4 125.18264),(5 131.11378),(6 135.13864),(7 141.33606),(8 145.07928),(9 150.33267),(10 154.77328),(11 159.32999),(12 163.30423),(13 164.2769),(14 167.79802),(15 170.83464),(16 172.20233),(17 176.4844),(18 178.73314),(19 180.6227),(20 183.21751),(21 182.72185),(22 185.85304),(23 187.638),(24 188.74225),(25 188.28691),(26 190.5202),(27 191.32436),(28 192.25647),(29 192.74828),(30 194.28093),(31 194.3575),(32 196.64116),(33 199.70195),(34 198.42972),(35 198.40274),(36 198.4255),(37 199.26279),(38 199.1228),(39 201.28882),(40 199.83159),(41 199.74042),(42 202.0516),(43 203.37755),(44 203.80356),(45 204.0248),(46 204.01973),(47 205.00177),(48 207.22546),(49 208.2802),(50 207.69508),(51 208.25964),(52 210.28523),(53 209.81532),(54 210.62987),(55 208.75436),(56 212.21812),(57 213.79172),(58 213.11642),(59 215.18626),(60 215.78287),(61 216.67613),(62 215.61252),(63 216.18083),(64 214.92775),(65 214.13437),(66 213.75389),(67 215.3919),(68 214.49062),(69 211.94203),(70 210.14336),(71 208.85611),(72 209.60735),(73 209.23103),(74 208.10739),(75 208.55583),(76 210.25374),(77 211.0689),(78 209.72345),(79 211.4815),
(1 80.49859),(2 100.3281),(3 113.98601),(4 121.89931),(5 127.60119),(6 132.83939),(7 138.35812),(8 143.6049),(9 148.43271),(10 153.41252),(11 157.56088),(12 162.22987),(13 164.8257),(14 167.26566),(15 171.4768),(16 172.33603),(17 176.9299),(18 179.52237),(19 182.9923),(20 183.98375),(21 186.09564),(22 188.49063),(23 190.2147),(24 191.30159),(25 192.67455),(26 193.52025),(27 195.16766),(28 196.27318),(29 196.15765),(30 196.61713),(31 196.18367),(32 198.3832),(33 199.09348),(34 199.86723),(35 199.43996),(36 199.47676),(37 201.53839),(38 201.81067),(39 204.32657),(40 201.86388),(41 202.74141),(42 202.66354),(43 202.41211),(44 201.11026),(45 199.36122),(46 202.57686),(47 201.5316),(48 201.68004),(49 200.8481),(50 199.86371),(51 200.32242),(52 202.0615),(53 199.47028),(54 200.53162),(55 200.05649),(56 201.01608),(57 202.01855),(58 202.75557),(59 203.44656),(60 202.50824),(61 202.8041),(62 203.2489),(63 204.76797),(64 202.71109),(65 202.39114),(66 202.61662),(67 204.68896),(68 203.90793),(69 205.8354),(70 205.26808),(71 203.96965),(72 203.89656),(73 206.00612),(74 206.32268),(75 207.41914),(76 209.19951),(77 211.0593),(78 208.54448),(79 209.96582),
(1 80.090065),(2 100.11548),(3 114.23749),(4 121.98018),(5 129.42322),(6 133.13695),(7 138.98604),(8 144.55083),(9 149.15892),(10 154.43651),(11 157.87726),(12 160.5472),(13 162.41862),(14 165.21077),(15 168.01845),(16 170.95775),(17 174.65248),(18 176.25043),(19 178.51302),(20 179.37303),(21 182.78445),(22 185.01172),(23 186.69339),(24 186.56178),(25 185.79987),(26 186.42227),(27 188.337),(28 189.18192),(29 189.75717),(30 192.36949),(31 192.5956),(32 193.39459),(33 195.72665),(34 195.85278),(35 195.94795),(36 198.93472),(37 201.4704),(38 200.84282),(39 201.91862),(40 202.89383),(41 201.91817),(42 199.9737),(43 197.7038),(44 199.42503),(45 200.61638),(46 201.8646),(47 201.78197),(48 200.75026),(49 203.19162),(50 202.15419),(51 202.3553),(52 203.20581),(53 203.7403),(54 205.56001),(55 204.77577),(56 204.45015),(57 204.98442),(58 202.61984),(59 203.42043),(60 202.67406),(61 201.393),(62 201.97546),(63 203.40285),(64 202.51242),(65 200.36467),(66 200.8219),(67 204.20265),(68 201.1003),(69 202.05441),(70 202.2305),(71 200.58096),(72 201.22963),(73 202.20566),(74 201.10583),(75 200.74995),(76 201.16837),(77 200.9656),(78 200.80193),(79 200.66745),
(1 80.34019),(2 101.2589),(3 115.14758),(4 123.7744),(5 130.42082),(6 135.53775),(7 141.0221),(8 146.43874),(9 150.9577),(10 154.78787),(11 159.57689),(12 162.5447),(13 165.47339),(14 169.1746),(15 172.7025),(16 174.97801),(17 177.41606),(18 179.45924),(19 181.877),(20 182.41841),(21 184.71268),(22 188.01614),(23 189.04347),(24 187.3924),(25 187.81015),(26 188.57137),(27 189.59183),(28 189.99965),(29 192.92706),(30 192.18854),(31 190.03004),(32 189.58983),(33 189.71696),(34 191.23114),(35 190.70238),(36 191.04733),(37 192.42798),(38 191.51807),(39 190.27974),(40 190.93396),(41 189.51646),(42 188.90244),(43 187.5948),(44 188.59612),(45 187.67442),(46 188.95528),(47 189.81511),(48 189.53955),(49 193.27606),(50 193.82271),(51 195.4656),(52 196.9439),(53 195.31403),(54 197.46895),(55 197.89336),(56 197.6483),(57 198.06908),(58 196.32578),(59 197.3923),(60 198.6598),(61 199.4387),(62 199.37276),(63 201.3287),(64 201.13728),(65 200.57349),(66 201.11456),(67 203.66837),(68 203.04858),(69 203.74709),(70 202.31975),(71 201.85962),(72 200.95616),(73 199.99498),(74 200.1866),(75 200.10957),(76 200.7707),(77 199.52985),(78 197.8372),(79 198.05748),
(1 82.100075),(2 102.62667),(3 117.452774),(4 125.58867),(5 131.3779),(6 135.04102),(7 140.65306),(8 146.16342),(9 150.81845),(10 155.4099),(11 160.84807),(12 165.08736),(13 166.14807),(14 168.03247),(15 170.51476),(16 171.8463),(17 175.05948),(18 177.5795),(19 178.16214),(20 180.81364),(21 181.3624),(22 185.59651),(23 188.37299),(24 189.13026),(25 190.35448),(26 191.12303),(27 193.11893),(28 193.49515),(29 196.60382),(30 196.18068),(31 195.76688),(32 196.73763),(33 199.63588),(34 202.28056),(35 202.0366),(36 201.77467),(37 204.05449),(38 205.44698),(39 205.42702),(40 206.42978),(41 206.38432),(42 207.27518),(43 206.30354),(44 204.95053),(45 206.81175),(46 206.71033),(47 208.71428),(48 210.79652),(49 209.50552),(50 209.96199),(51 211.4393),(52 213.11012),(53 214.56566),(54 214.46379),(55 214.8348),(56 214.65254),(57 214.89084),(58 212.35783),(59 211.90053),(60 212.37897),(61 210.36607),(62 210.90724),(63 211.21996),(64 212.03445),(65 210.33324),(66 210.73143),(67 212.66408),(68 213.30493),(69 212.54616),(70 210.9488),(71 209.85143),(72 210.01953),(73 208.70738),(74 208.44373),(75 207.61263),(76 209.16916),(77 210.22345),(78 207.9336),(79 206.74611),
