1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 326.47986),(2 422.5904),(3 460.6754),(4 486.95944),(5 500.5962),(6 512.0836),(7 511.6651),(8 520.7843),(9 526.9923),(10 526.5892),(11 531.09064),(12 535.5191),(13 539.12616),(14 536.86914),(15 540.50195),(16 537.5371),(17 539.9235),(18 535.36743),(19 539.98816),(20 541.09753),(21 546.91504),(22 542.86053),(23 548.8684),(24 544.2911),(25 542.7003),(26 541.40265),(27 556.37177),(28 549.4714),(29 546.607),(30 554.6141),(31 551.228),(32 553.4993),(33 555.71576),(34 559.9058),(35 565.5433),(36 560.35425),(37 560.3108),(38 564.12915),(39 568.1238),(40 572.42377),(41 573.92834),(42 570.1671),(43 565.8456),(44 562.8585),(45 558.65466),(46 561.0363),(47 562.4555),(48 564.25287),(49 563.898),(50 563.3202),(51 571.7996),(52 564.3515),(53 563.99896),(54 570.18024),(55 573.2581),(56 577.0488),(57 569.6854),(58 571.01355),(59 567.17914),(60 573.7695),(61 574.0604),(62 572.29724),(63 569.8198),(64 576.2631),(65 580.6943),(66 579.6716),(67 582.72064),(68 585.0111),(69 580.26776),(70 585.8915),(71 583.48486),(72 578.5115),(73 578.80725),(74 576.58704),(75 577.142),(76 575.2937),(77 572.9227),(78 573.0331),(79 570.32794),
(1 316.77112),(2 411.10583),(3 442.8009),(4 467.1825),(5 482.03586),(6 486.45206),(7 488.5295),(8 490.07132),(9 493.5044),(10 500.07208),(11 502.63177),(12 500.80127),(13 502.79254),(14 504.31033),(15 513.0111),(16 515.5799),(17 518.6413),(18 512.78503),(19 516.93335),(20 520.4847),(21 516.2148),(22 514.05927),(23 517.5992),(24 525.04816),(25 525.2589),(26 517.7945),(27 522.0673),(28 524.785),(29 526.9938),(30 537.9245),(31 540.9738),(32 539.583),(33 540.14813),(34 540.2828),(35 544.99146),(36 540.43414),(37 530.6618),(38 532.4187),(39 540.1405),(40 541.1651),(41 537.0506),(42 542.9161),(43 540.1039),(44 534.6293),(45 530.35736),(46 532.6374),(47 535.2026),(48 532.5983),(49 532.9103),(50 534.01385),(51 534.07275),(52 533.7341),(53 529.66144),(54 529.7995),(55 532.0792),(56 529.1703),(57 531.7205),(58 533.1481),(59 535.2977),(60 537.06824),(61 535.5611),(62 524.6627),(63 533.74713),(64 527.267),(65 531.28815),(66 532.71326),(67 535.042),(68 545.5513),(69 543.2518),(70 543.157),(71 549.6116),(72 539.79456),(73 533.91296),(74 535.0191),(75 539.276),(76 541.006),(77 539.7295),(78 546.63873),(79 550.6491),
(1 312.2779),(2 406.87427),(3 433.87387),(4 454.94565),(5 466.23386),(6 482.3975),(7 486.78705),(8 489.453),(9 493.48557),(10 500.9892),(11 507.27905),(12 512.9994),(13 519.063),(14 514.3815),(15 511.7232),(16 515.81793),(17 516.1493),(18 519.2319),(19 521.72046),(20 514.7863),(21 516.1324),(22 517.4156),(23 519.37415),(24 515.01306),(25 511.30133),(26 515.7301),(27 525.75714),(28 518.49994),(29 523.85004),(30 525.6563),(31 535.7296),(32 525.354),(33 522.1645),(34 526.1849),(35 532.4461),(36 531.333),(37 529.8525),(38 528.33527),(39 536.8465),(40 536.8292),(41 536.0956),(42 533.3716),(43 530.8025),(44 531.1639),(45 530.65735),(46 532.87726),(47 536.057),(48 540.2764),(49 547.0331),(50 547.1624),(51 545.0339),(52 536.7437),(53 539.63635),(54 534.68243),(55 527.209),(56 532.5473),(57 533.2398),(58 530.35547),(59 533.5992),(60 529.9477),(61 532.25134),(62 531.44904),(63 533.32697),(64 538.00714),(65 534.3794),(66 538.9819),(67 541.00006),(68 543.90344),(69 537.97705),(70 544.55493),(71 548.7476),(72 540.38086),(73 541.2968),(74 542.8453),(75 555.12476),(76 552.58685),(77 541.7663),(78 550.50275),(79 545.51874),
(1 297.74384),(2 387.89474),(3 417.12622),(4 434.46313),(5 442.612),(6 450.0864),(7 457.7395),(8 456.09488),(9 464.6751),(10 473.8482),(11 482.19998),(12 486.3123),(13 482.66446),(14 483.7296),(15 481.10846),(16 478.77704),(17 483.40567),(18 486.56247),(19 491.81775),(20 494.42142),(21 492.44867),(22 493.14078),(23 500.9416),(24 497.25436),(25 495.89005),(26 497.0646),(27 506.63177),(28 506.55887),(29 496.79648),(30 503.85587),(31 501.05084),(32 504.8079),(33 508.67352),(34 508.96912),(35 505.81064),(36 507.78415),(37 515.13617),(38 518.5522),(39 518.5505),(40 514.3377),(41 511.05322),(42 514.2899),(43 515.6879),(44 511.7766),(45 513.3985),(46 512.60724),(47 514.71826),(48 516.589),(49 515.0883),(50 515.7169),(51 520.0331),(52 510.60767),(53 508.0641),(54 508.81122),(55 514.5203),(56 517.8782),(57 517.2421),(58 517.4286),(59 515.3918),(60 514.2494),(61 514.9747),(62 515.90173),(63 521.5488),(64 528.1413),(65 521.81683),(66 522.8693),(67 522.7259),(68 519.54736),(69 521.3543),(70 528.98126),(71 526.93805),(72 518.6319),(73 521.40515),(74 526.9909),(75 533.7961),(76 523.64685),(77 521.2183),(78 527.10626),(79 521.7078),
(1 288.06866),(2 380.9601),(3 416.62973),(4 436.10165),(5 449.53342),(6 452.65753),(7 450.6111),(8 457.60815),(9 470.37),(10 476.68073),(11 477.78268),(12 479.23044),(13 478.1201),(14 476.4549),(15 471.516),(16 476.39703),(17 479.05246),(18 485.98438),(19 489.28955),(20 491.9412),(21 492.32266),(22 496.96655),(23 494.1642),(24 492.10312),(25 494.33752),(26 496.71002),(27 501.27277),(28 495.24887),(29 488.00784),(30 490.0962),(31 494.88596),(32 493.0646),(33 494.70618),(34 502.58002),(35 498.32877),(36 500.16113),(37 497.35443),(38 504.4136),(39 512.0278),(40 511.177),(41 502.73172),(42 509.58133),(43 506.80878),(44 511.11127),(45 506.76035),(46 510.44666),(47 507.47586),(48 500.38168),(49 499.39948),(50 506.55603),(51 511.80908),(52 503.2877),(53 501.82813),(54 506.81287),(55 502.542),(56 503.225),(57 504.05438),(58 504.15286),(59 501.46823),(60 503.4928),(61 511.84564),(62 508.50735),(63 516.9874),(64 515.5512),(65 515.66516),(66 520.0312),(67 512.70557),(68 514.7377),(69 511.51923),(70 514.2159),(71 514.79376),(72 510.71558),(73 513.79364),(74 523.0968),(75 522.88257),(76 519.1147),(77 515.8191),(78 520.2522),(79 511.34433),
(1 289.8301),(2 378.10034),(3 402.6289),(4 427.8573),(5 442.17905),(6 447.71848),(7 449.97427),(8 452.96597),(9 461.19788),(10 470.4526),(11 470.97763),(12 471.68427),(13 470.3158),(14 470.9731),(15 473.29214),(16 470.45203),(17 467.36755),(18 467.12662),(19 476.1379),(20 473.28003),(21 476.64954),(22 475.22165),(23 479.32816),(24 477.90005),(25 473.48767),(26 476.0498),(27 487.85495),(28 479.11896),(29 476.17322),(30 477.1906),(31 476.31564),(32 481.44),(33 486.02298),(34 487.29758),(35 491.6252),(36 486.1046),(37 474.25485),(38 480.74194),(39 486.00763),(40 482.94147),(41 485.3465),(42 484.14667),(43 481.6135),(44 484.34094),(45 483.84363),(46 490.5886),(47 487.92126),(48 486.40253),(49 479.20938),(50 477.96906),(51 485.39786),(52 481.84818),(53 479.13696),(54 478.10312),(55 482.0615),(56 481.13446),(57 476.08063),(58 475.7166),(59 464.498),(60 466.2415),(61 472.94043),(62 473.08658),(63 477.46918),(64 482.9911),(65 480.48074),(66 481.02966),(67 482.20563),(68 486.1134),(69 478.21323),(70 488.5595),(71 494.48346),(72 496.00806),(73 498.25424),(74 496.00397),(75 498.1131),(76 494.4556),(77 495.25012),(78 502.32172),(79 496.6662),
(1 282.7201),(2 369.7271),(3 398.46362),(4 418.58627),(5 429.1187),(6 435.1245),(7 440.01843),(8 440.6642),(9 452.3123),(10 464.88593),(11 465.48865),(12 471.6221),(13 469.34424),(14 468.79547),(15 463.43805),(16 462.8595),(17 464.05194),(18 462.59378),(19 468.48828),(20 476.1812),(21 470.24802),(22 469.52472),(23 479.22742),(24 476.10123),(25 468.34427),(26 472.87378),(27 477.60535),(28 475.39844),(29 473.29898),(30 473.41357),(31 464.13962),(32 466.64114),(33 474.53186),(34 483.03223),(35 478.43652),(36 473.96808),(37 475.8547),(38 481.34427),(39 485.0853),(40 486.3275),(41 479.6653),(42 481.0005),(43 478.2626),(44 480.90344),(45 480.29715),(46 477.33948),(47 482.33844),(48 477.08716),(49 477.20792),(50 480.57748),(51 484.1406),(52 480.23718),(53 483.8754),(54 481.4432),(55 483.8063),(56 493.82474),(57 496.42984),(58 489.14038),(59 489.94647),(60 481.3396),(61 485.27548),(62 480.5314),(63 487.01105),(64 493.20313),(65 493.29712),(66 491.85123),(67 491.74316),(68 497.99005),(69 491.98132),(70 489.68082),(71 494.78052),(72 495.79874),(73 494.36694),(74 488.9061),(75 489.0567),(76 488.29443),(77 485.76987),(78 489.48535),(79 487.73676),
(1 278.20654),(2 360.44595),(3 393.67844),(4 408.64752),(5 416.06442),(6 424.19983),(7 434.1145),(8 433.4092),(9 437.3349),(10 446.56754),(11 449.62097),(12 447.77325),(13 449.82864),(14 449.40097),(15 450.02576),(16 454.25046),(17 456.03687),(18 448.17902),(19 454.87415),(20 458.0852),(21 460.28897),(22 458.3136),(23 460.43872),(24 460.61154),(25 458.4263),(26 456.82303),(27 458.9931),(28 459.74045),(29 463.48453),(30 465.3204),(31 456.06348),(32 454.98175),(33 459.38797),(34 461.85724),(35 461.32904),(36 463.17047),(37 459.68915),(38 466.58896),(39 465.00323),(40 465.27896),(41 473.2681),(42 472.3261),(43 469.06586),(44 471.63147),(45 472.42496),(46 469.7632),(47 470.81992),(48 468.51517),(49 474.09467),(50 464.40454),(51 467.30615),(52 470.07196),(53 467.0117),(54 469.35934),(55 465.13382),(56 467.1279),(57 465.65817),(58 461.0588),(59 468.46167),(60 467.52652),(61 471.28098),(62 466.2177),(63 470.28635),(64 466.01013),(65 461.3663),(66 466.20386),(67 473.13812),(68 474.31976),(69 470.87778),(70 477.28564),(71 470.92786),(72 473.61246),(73 468.36914),(74 466.46054),(75 474.06586),(76 468.9233),(77 465.38702),(78 466.41846),(79 479.33966),
(1 266.9512),(2 347.21542),(3 376.778),(4 396.39203),(5 401.01535),(6 406.02222),(7 412.1112),(8 414.42926),(9 418.85077),(10 428.55023),(11 432.3539),(12 438.38626),(13 445.18195),(14 441.156),(15 442.7887),(16 444.3006),(17 447.14874),(18 441.02237),(19 446.8674),(20 445.09998),(21 452.02246),(22 452.63376),(23 453.95364),(24 444.1152),(25 443.84238),(26 446.7615),(27 450.64746),(28 441.94116),(29 441.26343),(30 451.16275),(31 450.8183),(32 452.29898),(33 454.65158),(34 455.2048),(35 460.5098),(36 459.92896),(37 462.11945),(38 462.1009),(39 459.73376),(40 461.58795),(41 464.27094),(42 466.6951),(43 462.04446),(44 464.28387),(45 465.68127),(46 466.3308),(47 461.07993),(48 460.33707),(49 456.33902),(50 459.65582),(51 464.71027),(52 460.7034),(53 457.79718),(54 462.77057),(55 465.21854),(56 464.80902),(57 467.46628),(58 460.773),(59 460.5479),(60 456.2947),(61 460.7554),(62 461.4635),(63 472.5842),(64 470.16617),(65 470.2738),(66 475.48492),(67 466.79718),(68 464.12695),(69 466.17523),(70 468.21982),(71 462.29355),(72 465.2856),(73 460.8842),(74 458.6662),(75 463.44086),(76 464.56732),(77 461.47995),(78 464.8936),(79 462.02768),
(1 269.32986),(2 348.78265),(3 374.65106),(4 388.0475),(5 403.95013),(6 404.40433),(7 411.37366),(8 415.93292),(9 416.00433),(10 409.31595),(11 421.81998),(12 419.26242),(13 423.66092),(14 425.21988),(15 428.15613),(16 433.22116),(17 430.96658),(18 423.85538),(19 427.40796),(20 429.61465),(21 427.25977),(22 436.06757),(23 431.66428),(24 430.79688),(25 428.08823),(26 439.5789),(27 440.01633),(28 439.39795),(29 440.88934),(30 439.63922),(31 440.65335),(32 447.28317),(33 447.98413),(34 445.08517),(35 451.89453),(36 459.13235),(37 453.20447),(38 453.53308),(39 456.6537),(40 459.8597),(41 457.85376),(42 462.40564),(43 461.1157),(44 459.07974),(45 461.15924),(46 459.73004),(47 457.99094),(48 455.81342),(49 452.4315),(50 449.6618),(51 449.6615),(52 447.59033),(53 446.69183),(54 454.62225),(55 454.38278),(56 457.39606),(57 450.5025),(58 444.41852),(59 445.96198),(60 446.37158),(61 449.4908),(62 449.7423),(63 448.7872),(64 448.08078),(65 448.58368),(66 460.65646),(67 457.06482),(68 467.7524),(69 462.1188),(70 465.28024),(71 465.56973),(72 465.0332),(73 466.65637),(74 467.62152),(75 472.05908),(76 471.75922),(77 464.18362),(78 463.53082),(79 467.70178),
(1 261.89386),(2 338.01083),(3 363.77213),(4 369.22913),(5 380.27847),(6 383.91232),(7 392.98453),(8 402.90878),(9 402.86505),(10 407.1286),(11 410.33777),(12 409.63974),(13 411.67282),(14 407.78632),(15 409.5228),(16 415.101),(17 414.28204),(18 408.80093),(19 408.2705),(20 409.7887),(21 412.6988),(22 417.12332),(23 414.29153),(24 408.31403),(25 415.75687),(26 417.28528),(27 422.80353),(28 416.965),(29 418.78018),(30 419.27036),(31 423.77066),(32 427.57132),(33 424.8272),(34 431.3007),(35 430.6414),(36 437.0614),(37 440.7402),(38 437.32764),(39 441.2819),(40 442.94653),(41 442.02292),(42 442.07367),(43 438.63068),(44 438.84372),(45 438.58585),(46 429.39722),(47 434.57187),(48 437.12274),(49 441.00177),(50 439.86148),(51 437.93094),(52 437.1315),(53 432.6719),(54 438.36575),(55 434.20993),(56 438.0214),(57 437.11328),(58 430.3949),(59 435.8394),(60 428.9226),(61 430.36935),(62 431.40967),(63 432.17734),(64 436.87546),(65 435.06516),(66 441.76978),(67 447.3763),(68 447.98273),(69 451.2699),(70 453.92297),(71 453.678),(72 454.2162),(73 448.98215),(74 451.96597),(75 452.87244),(76 453.9896),(77 451.78156),(78 451.91202),(79 449.46387),
(1 251.82413),(2 326.0151),(3 349.5648),(4 362.2282),(5 374.59122),(6 379.81598),(7 382.80533),(8 390.97974),(9 395.56177),(10 400.14902),(11 399.9256),(12 402.8746),(13 405.58737),(14 407.09665),(15 410.5576),(16 408.16565),(17 405.18842),(18 402.66113),(19 402.2805),(20 403.37946),(21 399.1809),(22 402.99576),(23 406.79147),(24 407.13348),(25 410.33826),(26 411.76913),(27 410.01614),(28 405.30777),(29 413.97824),(30 416.63974),(31 419.47958),(32 421.11334),(33 418.21802),(34 414.4661),(35 420.6261),(36 423.6456),(37 422.87784),(38 422.20923),(39 425.99304),(40 428.93747),(41 421.64267),(42 426.80396),(43 425.11966),(44 427.88284),(45 430.2265),(46 432.37384),(47 431.32413),(48 429.28308),(49 430.65042),(50 433.1069),(51 436.3571),(52 430.5761),(53 431.44962),(54 435.4679),(55 432.2675),(56 433.88626),(57 429.33075),(58 435.41025),(59 434.7994),(60 431.5045),(61 436.29285),(62 437.69077),(63 440.89352),(64 438.50378),(65 435.42847),(66 436.71783),(67 436.4482),(68 436.3104),(69 436.84116),(70 439.48672),(71 445.58878),(72 443.46072),(73 444.15585),(74 441.34677),(75 446.5379),(76 437.42667),(77 434.1592),(78 436.8322),(79 445.22452),
(1 254.33328),(2 321.57474),(3 346.30145),(4 360.38263),(5 372.41452),(6 378.6526),(7 386.8474),(8 394.91028),(9 398.24323),(10 393.1719),(11 397.55994),(12 401.37817),(13 403.95193),(14 403.75244),(15 410.9838),(16 412.17465),(17 411.61954),(18 412.63943),(19 411.7814),(20 413.51776),(21 417.4236),(22 416.11362),(23 415.13647),(24 411.80588),(25 416.95813),(26 417.85196),(27 420.07495),(28 411.3766),(29 418.33136),(30 418.19574),(31 419.11606),(32 417.28607),(33 418.99893),(34 423.19305),(35 425.86603),(36 423.34384),(37 425.7133),(38 424.65665),(39 428.49075),(40 430.71164),(41 424.39896),(42 425.85742),(43 420.77554),(44 421.96933),(45 424.63046),(46 427.74222),(47 419.96576),(48 419.85565),(49 422.4804),(50 420.4614),(51 421.18314),(52 419.83356),(53 418.47928),(54 421.19257),(55 418.2808),(56 413.92154),(57 416.9683),(58 413.83234),(59 415.24634),(60 410.95413),(61 419.95313),(62 424.01627),(63 426.05478),(64 422.4285),(65 430.86566),(66 428.69098),(67 430.91824),(68 433.97525),(69 436.9175),(70 438.0642),(71 438.4841),(72 438.9862),(73 437.5196),(74 437.4515),(75 436.03403),(76 434.5229),(77 433.02435),(78 439.4706),(79 432.945),
(1 247.50151),(2 311.27847),(3 336.36896),(4 351.2086),(5 359.49625),(6 364.8133),(7 370.64868),(8 376.58975),(9 382.38217),(10 380.73477),(11 386.9968),(12 393.9163),(13 391.3446),(14 390.56995),(15 392.12585),(16 391.2264),(17 395.3184),(18 399.5901),(19 399.87766),(20 398.75146),(21 405.919),(22 406.95148),(23 403.65836),(24 396.32715),(25 392.94794),(26 395.70657),(27 403.6509),(28 404.63477),(29 405.8384),(30 412.80786),(31 415.71396),(32 413.62167),(33 409.9722),(34 408.0726),(35 405.57892),(36 412.91736),(37 407.73834),(38 412.04623),(39 410.52026),(40 402.4649),(41 404.89127),(42 405.4885),(43 399.8052),(44 403.80307),(45 407.04788),(46 411.7087),(47 407.95612),(48 413.48145),(49 407.41623),(50 410.25543),(51 411.32068),(52 406.59073),(53 405.75156),(54 402.1068),(55 406.442),(56 406.86963),(57 405.94998),(58 408.895),(59 408.64255),(60 411.94583),(61 411.7448),(62 414.05252),(63 418.0034),(64 414.60165),(65 415.03226),(66 417.19485),(67 413.62747),(68 421.23163),(69 423.5386),(70 423.9394),(71 426.0102),(72 422.48172),(73 424.19775),(74 424.38043),(75 426.12546),(76 421.23215),(77 420.5683),(78 424.46185),(79 420.81793),
(1 244.73036),(2 312.9754),(3 331.317),(4 342.95038),(5 352.47354),(6 361.63565),(7 366.24356),(8 377.9426),(9 373.1114),(10 376.51367),(11 384.0178),(12 389.22787),(13 390.09067),(14 386.1862),(15 382.96643),(16 391.7223),(17 392.78546),(18 392.67502),(19 392.674),(20 393.1587),(21 397.49405),(22 396.23883),(23 391.1531),(24 392.4921),(25 392.90833),(26 393.89484),(27 393.23828),(28 390.7313),(29 394.216),(30 398.06616),(31 397.73538),(32 400.547),(33 397.9949),(34 396.513),(35 395.7101),(36 398.62225),(37 397.68268),(38 398.08868),(39 395.28555),(40 390.36),(41 394.36792),(42 394.5058),(43 390.7347),(44 392.6532),(45 393.76202),(46 396.4785),(47 394.04092),(48 398.90677),(49 390.91525),(50 395.88397),(51 394.1826),(52 394.1695),(53 391.84067),(54 391.2301),(55 392.0907),(56 402.08017),(57 396.5297),(58 395.587),(59 393.5849),(60 396.56934),(61 396.32254),(62 395.805),(63 398.9289),(64 400.2781),(65 397.03046),(66 403.71875),(67 403.34042),(68 407.446),(69 409.2839),(70 409.27975),(71 408.95364),(72 410.66702),(73 410.8858),(74 411.6752),(75 413.31088),(76 410.39893),(77 404.97626),(78 407.4709),(79 400.4369),
(1 235.01154),(2 298.54684),(3 315.2383),(4 331.82114),(5 344.3847),(6 355.25943),(7 360.83643),(8 368.20425),(9 366.0692),(10 361.94986),(11 367.61093),(12 373.52234),(13 377.67206),(14 375.92426),(15 372.7824),(16 379.40164),(17 379.88693),(18 380.3305),(19 381.1999),(20 381.6857),(21 381.75827),(22 386.21674),(23 381.81885),(24 382.0399),(25 382.02515),(26 384.90396),(27 385.7041),(28 386.59653),(29 387.5254),(30 385.8386),(31 387.35458),(32 383.44537),(33 382.61725),(34 379.89825),(35 379.29486),(36 387.96805),(37 384.56985),(38 383.77872),(39 384.83597),(40 381.2212),(41 378.40298),(42 379.7134),(43 377.52426),(44 383.18555),(45 382.12735),(46 380.98532),(47 384.17032),(48 385.06604),(49 386.796),(50 387.66513),(51 385.34088),(52 389.2625),(53 391.09335),(54 387.24432),(55 389.7899),(56 392.84207),(57 391.1765),(58 387.64258),(59 395.32095),(60 397.38934),(61 396.76874),(62 398.10342),(63 406.92484),(64 404.82785),(65 406.37573),(66 403.77985),(67 403.72168),(68 406.8367),(69 410.07614),(70 407.17154),(71 405.18225),(72 402.10788),(73 413.00262),(74 413.33307),(75 413.8443),(76 407.55478),(77 407.0852),(78 411.40555),(79 404.25854),
(1 234.21638),(2 293.3287),(3 318.41302),(4 330.24066),(5 341.3693),(6 351.49634),(7 352.02142),(8 361.7204),(9 361.6495),(10 361.32938),(11 365.89435),(12 369.52832),(13 368.3334),(14 370.8807),(15 367.97095),(16 372.35477),(17 369.64752),(18 372.27182),(19 369.0532),(20 379.45303),(21 376.9375),(22 376.62097),(23 372.2455),(24 371.1232),(25 367.52927),(26 363.6016),(27 367.62137),(28 366.2008),(29 371.6254),(30 374.62476),(31 374.36356),(32 377.15656),(33 375.80444),(34 375.82156),(35 372.79785),(36 377.9626),(37 383.2412),(38 380.96588),(39 378.35303),(40 378.31335),(41 378.20364),(42 380.57892),(43 375.78622),(44 380.30087),(45 379.7425),(46 373.03247),(47 378.14078),(48 379.92285),(49 382.1769),(50 382.2107),(51 377.8031),(52 378.397),(53 373.665),(54 382.02783),(55 375.98663),(56 376.78613),(57 378.3685),(58 379.88782),(59 380.62622),(60 380.86472),(61 380.19244),(62 376.41248),(63 383.67007),(64 381.5175),(65 381.7056),(66 388.0162),(67 385.07208),(68 388.98904),(69 392.1771),(70 393.22903),(71 394.39957),(72 395.07803),(73 391.03815),(74 390.96036),(75 392.5434),(76 390.65506),(77 385.73502),(78 393.76886),(79 391.20447),
(1 226.67625),(2 286.92087),(3 307.97867),(4 317.40555),(5 330.00848),(6 335.3595),(7 338.58032),(8 342.34442),(9 344.7873),(10 348.55188),(11 352.58112),(12 357.21173),(13 357.30383),(14 356.06833),(15 358.66245),(16 359.25293),(17 353.99805),(18 359.95917),(19 362.54037),(20 364.98267),(21 365.64832),(22 368.40277),(23 367.68866),(24 364.4892),(25 366.81595),(26 363.15234),(27 366.4461),(28 370.37924),(29 368.65625),(30 371.9777),(31 374.90268),(32 372.8165),(33 370.55713),(34 372.10052),(35 372.82797),(36 372.31442),(37 370.1305),(38 368.11377),(39 369.70233),(40 368.76898),(41 364.41992),(42 374.49594),(43 369.9896),(44 373.6019),(45 378.8577),(46 372.47388),(47 372.23297),(48 374.28564),(49 375.2793),(50 371.90292),(51 371.9248),(52 372.62323),(53 365.5592),(54 370.59045),(55 371.27237),(56 373.6391),(57 377.43445),(58 379.19894),(59 379.59085),(60 378.52283),(61 380.89563),(62 387.29886),(63 386.46527),(64 384.15945),(65 382.8928),(66 383.01706),(67 381.4194),(68 381.64548),(69 389.47528),(70 391.211),(71 386.00363),(72 382.5441),(73 379.21393),(74 384.72043),(75 384.5268),(76 384.51517),(77 377.68805),(78 383.09744),(79 387.93253),
(1 226.05925),(2 280.98135),(3 300.5314),(4 312.68283),(5 324.88007),(6 330.0581),(7 331.92746),(8 340.35895),(9 347.20218),(10 344.65842),(11 350.43735),(12 352.56027),(13 351.6534),(14 354.26044),(15 357.09348),(16 357.71722),(17 354.87485),(18 362.27063),(19 361.25726),(20 360.9151),(21 360.09775),(22 361.5895),(23 358.31003),(24 361.09357),(25 355.89835),(26 358.46255),(27 359.61993),(28 361.72177),(29 369.14984),(30 362.82278),(31 367.26205),(32 364.52475),(33 362.81296),(34 367.0255),(35 364.19318),(36 363.94986),(37 364.4699),(38 365.13354),(39 367.7049),(40 362.25735),(41 362.19046),(42 366.0333),(43 363.9952),(44 362.55615),(45 364.5278),(46 364.36917),(47 363.61926),(48 362.99557),(49 360.52948),(50 356.44962),(51 364.97495),(52 365.0677),(53 360.10428),(54 370.34702),(55 371.02966),(56 371.54425),(57 373.79346),(58 368.91858),(59 368.86707),(60 366.99643),(61 371.06247),(62 369.54282),(63 370.551),(64 369.99405),(65 369.65027),(66 373.0627),(67 375.9747),(68 377.83936),(69 377.9523),(70 378.40152),(71 379.37183),(72 381.8296),(73 383.54135),(74 380.49176),(75 381.76456),(76 380.84296),(77 374.57892),(78 381.08206),(79 378.6507),
