1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 227098.7),(2 830359.56),(3 1833329),(4 3282118.8),(5 5303667.5),(6 7969229.5),(7 11088877),(8 14410920),(9 18389240),(10 22254962),(11 26593304),(12 31062898),(13 35801700),(14 40840240),(15 45786668),(16 50671308),(17 55806868),(18 60975170),(19 66482892),(20 70862840),(21 75889736),(22 79652410),(23 83513680),(24 87766690),(25 91902570),(26 95892960),(27 99486120),(28 102644950),(29 105473144),(30 107802680),(31 109905064),(32 111630696),(33 113080510),(34 114341130),(35 115511590),(36 116812184),(37 118461030),(38 120488220),(39 122971750),(40 126287270),(41 130519850),(42 135604480),(43 142301570),(44 149243490),(45 156334400),(46 163105360),(47 169495420),(48 175654190),(49 181957870),(50 188284800),(51 194850300),(52 201594160),(53 207347140),(54 213243730),(55 219284940),(56 226460530),(57 233676720),(58 241394260),(59 249096640),(60 256730110),(61 264450640),(62 272127600),(63 279586900),(64 285828260),(65 290935200),(66 294296000),(67 296708450),(68 299860160),(69 303524580),(70 307844600),(71 312266600),(72 316199040),(73 319662370),(74 322678880),(75 325677500),(76 328620060),(77 330929120),(78 332705630),(79 334027460),
(1 112424.13),(2 230425.6),(3 250138.08),(4 291004.8),(5 326356.5),(6 335135.28),(7 365806.78),(8 411030.88),(9 449012.47),(10 469503.56),(11 487360.1),(12 508469),(13 528545.7),(14 547466.75),(15 556514.94),(16 569605),(17 584188.75),(18 582469.75),(19 590379.44),(20 609027.5),(21 616534.8),(22 622811.44),(23 635026.6),(24 642353.94),(25 648535.25),(26 662322.3),(27 674585.06),(28 682024.25),(29 689061),(30 697647.25),(31 703455.4),(32 708033.4),(33 717295),(34 726780.5),(35 740274.06),(36 758728.06),(37 783915.56),(38 800331.7),(39 807708.25),(40 818796.25),(41 828234.4),(42 837887.75),(43 858385.6),(44 867084.3),(45 871758.3),(46 877435.6),(47 887269.06),(48 895649.06),(49 890777.4),(50 889198.3),(51 894498.75),(52 900495.44),(53 909149.1),(54 910189.25),(55 915045.1),(56 931086.75),(57 934491.2),(58 932085.56),(59 943435.75),(60 951448.75),(61 953460.4),(62 959323.5),(63 959431.9),(64 956998.2),(65 959597.9),(66 968129.2),(67 978023.8),(68 990458.1),(69 992200.56),(70 1000099.94),(71 1011869.25),(72 1021878.2),(73 1038624.9),(74 1059345.5),(75 1067653.6),(76 1061486.1),(77 1049987),(78 1047364.5),(79 1052130.8),
(1 104615.2),(2 227948.22),(3 252291.73),(4 288839.28),(5 316535.9),(6 329252.75),(7 362031.9),(8 399546.63),(9 424333.5),(10 440608.8),(11 458508.66),(12 474296.16),(13 483744.8),(14 495534.53),(15 512697.94),(16 529252.6),(17 547347.4),(18 553538.25),(19 561143.44),(20 578149),(21 589765.3),(22 598943.4),(23 616986.3),(24 635564.1),(25 649711.56),(26 666563.3),(27 679995),(28 694350.56),(29 702637),(30 706946.2),(31 715580.6),(32 720933.3),(33 723015.75),(34 732176.06),(35 752816.44),(36 764963.7),(37 769762.2),(38 775879.75),(39 781867.9),(40 776702.8),(41 782478),(42 794453),(43 811306.06),(44 810494.6),(45 805134.94),(46 815908.75),(47 850377.75),(48 872840.9),(49 870587.44),(50 888374.4),(51 898050.44),(52 888279),(53 899171.44),(54 915691.25),(55 920960),(56 936070.2),(57 942472.6),(58 938775.8),(59 948278.06),(60 956819.4),(61 951485.75),(62 948755.44),(63 949698.2),(64 946362.5),(65 949161),(66 965239.9),(67 975517.3),(68 979635.1),(69 973723),(70 965120.44),(71 964853.75),(72 977525.94),(73 993990.5),(74 1003481.6),(75 1009339.25),(76 1014053.6),(77 1009087.25),(78 1012794.6),(79 1018941.4),
(1 103508.54),(2 222466.64),(3 250549.84),(4 288579.25),(5 314099.03),(6 341006.6),(7 382945.94),(8 410622.7),(9 433361.8),(10 455594.53),(11 475912.1),(12 497034.2),(13 506895.34),(14 519491.34),(15 533797.5),(16 540147.3),(17 546273),(18 553952.1),(19 560565.56),(20 567874.4),(21 575239.3),(22 580398.7),(23 593436.7),(24 605821.1),(25 610980.6),(26 616159.75),(27 622574.9),(28 627523.44),(29 639022.56),(30 654418.25),(31 664100.1),(32 671531.7),(33 689465.25),(34 701410.75),(35 717413.8),(36 739192.4),(37 768779.2),(38 781620.75),(39 788490.5),(40 802173.2),(41 813312),(42 825621.7),(43 838552.7),(44 848494.56),(45 859034.6),(46 866271.9),(47 889156.56),(48 919822.56),(49 928865.2),(50 929200.8),(51 938002.75),(52 948339.06),(53 959734.25),(54 986804.7),(55 1002262.06),(56 1002730),(57 1014755.44),(58 1019831.7),(59 1023836.4),(60 1034996.1),(61 1039528.3),(62 1046936.5),(63 1047692.75),(64 1043561.3),(65 1038556.56),(66 1030841.6),(67 1023584.4),(68 1023028.75),(69 1013292.06),(70 992207.4),(71 990073.1),(72 1003855.9),(73 1014003.56),(74 1021479),(75 1024834.3),(76 1022212.4),(77 1011465),(78 1004227.25),(79 998540.4),
(1 98932.77),(2 195092.67),(3 226372.56),(4 268468.2),(5 287149.06),(6 311671.63),(7 355654.06),(8 383789.6),(9 402555.34),(10 425201.78),(11 453574.3),(12 479754.88),(13 488393.97),(14 499431.72),(15 517984.88),(16 524468.25),(17 529172.6),(18 537646.94),(19 540213.5),(20 544975.8),(21 560207.75),(22 580747.44),(23 600236.06),(24 616216.4),(25 624053.2),(26 633211.44),(27 644156.1),(28 658224.25),(29 678529.8),(30 695906.44),(31 717142.7),(32 733920.5),(33 739394.75),(34 750828.44),(35 759545.75),(36 768286.44),(37 776747.3),(38 787631.44),(39 792334.56),(40 808564.8),(41 820839.8),(42 839103),(43 865412.4),(44 878081.2),(45 895128.7),(46 916446.94),(47 931394.4),(48 943663.7),(49 965793.7),(50 977660.56),(51 989963.25),(52 1000615.9),(53 994767.3),(54 1004071.44),(55 1018011.06),(56 1015966.94),(57 1012148.56),(58 1015480),(59 1031069.3),(60 1050140.9),(61 1056456.8),(62 1063446.8),(63 1071789.9),(64 1066415.5),(65 1056933.4),(66 1054820),(67 1046802.75),(68 1049440.4),(69 1052799.4),(70 1043713.4),(71 1043703.9),(72 1051989.6),(73 1059098.6),(74 1067615.4),(75 1071409.1),(76 1067949.4),(77 1064447.6),(78 1067242.6),(79 1065071.6),
(1 98645.78),(2 198570.23),(3 220371.31),(4 255796.72),(5 276805.75),(6 292484.66),(7 322405.6),(8 349245.28),(9 364812.4),(10 387671.03),(11 422358.53),(12 445480.3),(13 445587.44),(14 455934.8),(15 473879.63),(16 476843.88),(17 478878.72),(18 482784.13),(19 479759.7),(20 483074.25),(21 491172.03),(22 493664.8),(23 503184.8),(24 514800),(25 521961.75),(26 527875.75),(27 535570.06),(28 545334.9),(29 555132.5),(30 565919.94),(31 576792.94),(32 586444.4),(33 598250.1),(34 610164.94),(35 621634.6),(36 628726.7),(37 637439.56),(38 651504.4),(39 667802),(40 675206.5),(41 688393.75),(42 695999.44),(43 703595.56),(44 718792.1),(45 733514.5),(46 748573.25),(47 761194.2),(48 764319.75),(49 772498.1),(50 770737.44),(51 769699.94),(52 777124.06),(53 782046.9),(54 794169),(55 803756.8),(56 797881.5),(57 798363.75),(58 805280.94),(59 806245.5),(60 807778.94),(61 812725.1),(62 812285.6),(63 816527.06),(64 827072.4),(65 831894.6),(66 835770.5),(67 831165.1),(68 826342.7),(69 824352.4),(70 821912.75),(71 828623.44),(72 840032),(73 848458.1),(74 848672.75),(75 839113.8),(76 831815.6),(77 831735.8),(78 830116.7),(79 823318.9),
(1 96187.5),(2 189321.2),(3 211080.05),(4 245202.95),(5 268498.53),(6 286571.44),(7 311089.84),(8 336266.56),(9 350934.66),(10 367817.94),(11 393589.56),(12 412773.94),(13 423960),(14 440105.9),(15 451031.06),(16 451429),(17 458460.16),(18 468797.9),(19 469982),(20 473817.63),(21 480021.94),(22 487804.16),(23 503063.38),(24 514751.8),(25 515540.66),(26 520523.84),(27 529319.25),(28 535123.1),(29 544051.9),(30 559148.3),(31 572206.2),(32 582191.2),(33 595715.7),(34 599373.94),(35 602560.44),(36 609172.6),(37 614620.2),(38 625559.44),(39 637457.6),(40 645377.06),(41 664153.6),(42 679378.9),(43 689664.94),(44 699120.94),(45 706163.8),(46 714049.44),(47 724210.7),(48 734647.06),(49 747207.7),(50 758241.25),(51 762950),(52 771092.75),(53 779919.3),(54 784736),(55 797414.56),(56 798213.06),(57 799250.3),(58 809494),(59 808821.6),(60 812163.06),(61 824982.9),(62 829384.94),(63 823581.1),(64 827802),(65 836955.44),(66 840670.5),(67 836192.9),(68 826297.7),(69 816611.25),(70 808448),(71 805518.94),(72 805839.1),(73 801105.1),(74 798468.8),(75 793116.3),(76 788643.25),(77 785758.2),(78 783396.5),(79 778311.7),
(1 94633.84),(2 179053.4),(3 197623.88),(4 231226.77),(5 255816.69),(6 281212.4),(7 309454.66),(8 334471.8),(9 359063.75),(10 382780.53),(11 404210.03),(12 429175.72),(13 450381.44),(14 467655.72),(15 479600.28),(16 485480.1),(17 494421.78),(18 500466.72),(19 496775.34),(20 498867.94),(21 504495.6),(22 505715.75),(23 509168),(24 520642.56),(25 532448.1),(26 548039.4),(27 561643.44),(28 572884.44),(29 586405.75),(30 595927.3),(31 603560.06),(32 611980.8),(33 619837.5),(34 623378.44),(35 625524.4),(36 625618.2),(37 637641.5),(38 645532.25),(39 656410.94),(40 669744.4),(41 675941.75),(42 693895.94),(43 706133.06),(44 721582.44),(45 739463.2),(46 750345.56),(47 759627.8),(48 776928.8),(49 782596.94),(50 791363.9),(51 793589.8),(52 786046.56),(53 794222.5),(54 798270.75),(55 799393.06),(56 795081.75),(57 792330.8),(58 801285.2),(59 817770.1),(60 828641.9),(61 837482.7),(62 845403.44),(63 852954.94),(64 859862.6),(65 864373.3),(66 868007.44),(67 874599.2),(68 877277.1),(69 875761),(70 875834.25),(71 880860.8),(72 886477.44),(73 889883.94),(74 895992.7),(75 896508.4),(76 897889.2),(77 903593.9),(78 907543.5),(79 915721.75),
(1 88084.625),(2 167016.4),(3 185316.84),(4 213310.38),(5 234144.8),(6 256923.27),(7 279495.9),(8 304775.03),(9 329388.56),(10 353384.03),(11 375757.22),(12 395211.4),(13 413127.1),(14 424350.53),(15 430823.72),(16 435475.88),(17 440936.56),(18 450147.97),(19 463075.13),(20 479103.3),(21 493512.56),(22 506504.56),(23 514325.44),(24 528805.6),(25 545303.2),(26 558296.75),(27 570372.9),(28 580125.8),(29 590871.6),(30 593045),(31 598175.8),(32 609115.75),(33 616816.94),(34 622109.2),(35 632452.1),(36 638760.6),(37 649664.44),(38 660033.2),(39 673902.7),(40 689901.5),(41 699027.06),(42 713123.6),(43 716547.3),(44 724519.94),(45 730187.2),(46 735360.8),(47 742747.4),(48 751299.25),(49 754931.06),(50 758494.6),(51 772088.8),(52 783295.2),(53 792172.44),(54 786749.3),(55 784669.25),(56 799714.7),(57 811720.6),(58 820204.3),(59 831298.5),(60 844115.7),(61 858816),(62 872384.2),(63 883534),(64 899322.7),(65 920787.3),(66 941157.1),(67 956523.3),(68 971028.06),(69 986005.9),(70 989854.06),(71 992992.25),(72 991787.1),(73 990592.4),(74 992492.3),(75 996930.75),(76 1005653.06),(77 1012729.1),(78 1012993),(79 1016285.44),
(1 82371.09),(2 157752.83),(3 184037.22),(4 214056.78),(5 228460.31),(6 251463.19),(7 281446),(8 308097.75),(9 327830.16),(10 350607.1),(11 366446.47),(12 378458.6),(13 398246.53),(14 408311.53),(15 414351.06),(16 418046.75),(17 421962.47),(18 430016.56),(19 441029.38),(20 449966.53),(21 458041.9),(22 466668.34),(23 474918.2),(24 489303.44),(25 499642.2),(26 509154.8),(27 520787.44),(28 531184.5),(29 537392.75),(30 551292.5),(31 563801.7),(32 574827.3),(33 586113.06),(34 596348.56),(35 605238.7),(36 614302.2),(37 618183.8),(38 624563.4),(39 638550.2),(40 655120.94),(41 666736.56),(42 671246.94),(43 688311.06),(44 699840.1),(45 702386.75),(46 716077.06),(47 730031.5),(48 746991.94),(49 770435.3),(50 782661.3),(51 786178.1),(52 784160.5),(53 779640.75),(54 780077.1),(55 782723.1),(56 791294.4),(57 792459.1),(58 796682.06),(59 804944.94),(60 805137.7),(61 800113.7),(62 794242.56),(63 792405.6),(64 793721.6),(65 794478.56),(66 792660.25),(67 789388.56),(68 793213.56),(69 793022.2),(70 784190.3),(71 780227.56),(72 786780.7),(73 796229.8),(74 799048.7),(75 795482.75),(76 793899.4),(77 796677.4),(78 799557.9),(79 806120.5),
(1 81752.48),(2 151969.94),(3 175602.61),(4 208626.8),(5 226043.31),(6 245503.2),(7 270271.66),(8 294758.56),(9 314066.88),(10 339222.8),(11 355064.56),(12 366519.03),(13 386310.7),(14 399489.53),(15 413329.13),(16 426222.94),(17 431899.78),(18 435791.53),(19 445623.78),(20 452266.34),(21 459971.97),(22 472613.3),(23 482758.53),(24 490496.22),(25 495462.8),(26 498145.6),(27 498969.25),(28 500683.44),(29 503952.34),(30 508213.22),(31 515988.47),(32 524989.7),(33 537460.3),(34 543634.9),(35 550722.2),(36 555559.1),(37 558368.2),(38 557692.56),(39 568666.25),(40 577656.3),(41 594337.5),(42 600723.4),(43 606147.6),(44 618244.56),(45 623510.5),(46 633752),(47 649161.75),(48 668934.5),(49 688034.44),(50 699520.7),(51 721589.06),(52 732322.4),(53 740743.3),(54 750389.06),(55 755079.94),(56 766030.75),(57 774355.6),(58 779562.25),(59 786942.25),(60 788911.94),(61 788464.56),(62 783335.2),(63 778595.9),(64 772210.1),(65 765714.9),(66 768171.8),(67 768588.8),(68 772112.5),(69 778290.2),(70 777472.7),(71 772649.25),(72 770887.75),(73 772279.7),(74 775088.8),(75 775905.7),(76 769245.6),(77 764681.4),(78 759323.2),(79 752532.3),
(1 77404.77),(2 146027.33),(3 165695.16),(4 189651.08),(5 208928.55),(6 228993.23),(7 254455.36),(8 281477.9),(9 304233.44),(10 326573.88),(11 343808.25),(12 359563.25),(13 370839),(14 379701.34),(15 388850.03),(16 394153.28),(17 400928.1),(18 411691.13),(19 420601.84),(20 431823.22),(21 444568.7),(22 459034.8),(23 463914.06),(24 472303.13),(25 483876.13),(26 496515.9),(27 507764.5),(28 517897.97),(29 529869.2),(30 538732.75),(31 543117.25),(32 545448.06),(33 541937.3),(34 538443.75),(35 536285.9),(36 533849),(37 532695.2),(38 528138.9),(39 527455.4),(40 528306.1),(41 533276.44),(42 538229.94),(43 535134.75),(44 542017.4),(45 550442.75),(46 559529),(47 577834.94),(48 594213.25),(49 607395.7),(50 616914.7),(51 631843.56),(52 643078.06),(53 641193.1),(54 647388.25),(55 653609.3),(56 656709.1),(57 674125.1),(58 692681.1),(59 705628.6),(60 713506.75),(61 719135.06),(62 725744.7),(63 729875.9),(64 737750.44),(65 744839.75),(66 753969.94),(67 762134.4),(68 764623.5),(69 762027.5),(70 753068.44),(71 746428.94),(72 743854.8),(73 746980.44),(74 762516.4),(75 773135.94),(76 764335.94),(77 758913.7),(78 756919.2),(79 751076.25),
(1 75749.72),(2 138636.8),(3 159033.25),(4 176439.39),(5 193743.19),(6 215428.17),(7 235957.78),(8 256801.22),(9 273224.6),(10 290768.94),(11 299181.7),(12 308091),(13 318520),(14 328405.1),(15 335722.03),(16 338791.66),(17 347955.56),(18 357060.53),(19 359883.03),(20 371083.8),(21 383023.63),(22 388604),(23 393141),(24 400479.78),(25 406990.84),(26 412557.84),(27 420954.03),(28 426747.44),(29 436695.47),(30 448499.8),(31 459608.13),(32 468071.1),(33 477739.4),(34 485514.25),(35 491338.72),(36 496613.7),(37 505914.97),(38 509174.4),(39 521208.3),(40 531707.9),(41 538429.06),(42 545486),(43 547485.75),(44 556378.75),(45 562319.6),(46 568153.44),(47 581751.6),(48 589364.3),(49 592298.06),(50 604957.9),(51 620900.44),(52 639436.94),(53 648500.9),(54 655354.25),(55 660408.94),(56 676956.9),(57 696397.9),(58 703886.25),(59 711017.2),(60 723612.06),(61 735870.8),(62 743490.56),(63 742842.5),(64 745800.4),(65 749446.94),(66 750488.7),(67 755602.1),(68 752474.94),(69 747697.1),(70 746972.75),(71 748146.25),(72 749208),(73 748322.44),(74 747053.2),(75 745867.4),(76 749112.6),(77 750463.25),(78 743157.06),(79 734866.7),
(1 74236.414),(2 129385.36),(3 146788.55),(4 170638.22),(5 186127.9),(6 206163.56),(7 231194.89),(8 254153.22),(9 269858.75),(10 284790.97),(11 294277.4),(12 305796.72),(13 314555.75),(14 316553.66),(15 323358.3),(16 329196.66),(17 338249.8),(18 344803.4),(19 341574.1),(20 342586.53),(21 350929.7),(22 357288.4),(23 362307.28),(24 367053.44),(25 373976.13),(26 380111.13),(27 385046.34),(28 394772.78),(29 399411.44),(30 407393.53),(31 419129.47),(32 426538),(33 435118.25),(34 442505.34),(35 448058.56),(36 455633.22),(37 465427.7),(38 473738.47),(39 476983.47),(40 482393.88),(41 487291.9),(42 487707.97),(43 490133.34),(44 498482.88),(45 503388.78),(46 510929.3),(47 519567.1),(48 523494),(49 526355.94),(50 534490.3),(51 542026.6),(52 549333.8),(53 544296.06),(54 542746.5),(55 550744.2),(56 556801.1),(57 563147.5),(58 567130.8),(59 563117.5),(60 565664.25),(61 572188.2),(62 580834.7),(63 585958.6),(64 584417.8),(65 581413.5),(66 588733.75),(67 594949.6),(68 599103.56),(69 603213.4),(70 608231),(71 616721.4),(72 619074.94),(73 622016.2),(74 628185),(75 631219.25),(76 632853.8),(77 629167.56),(78 626705.3),(79 627079.3),
(1 61616.2),(2 113038.695),(3 130114.2),(4 151542.95),(5 163107.86),(6 183022.11),(7 203255.53),(8 221413.17),(9 243763.92),(10 260455.38),(11 269503.4),(12 281474.28),(13 291383.9),(14 294829.3),(15 302675),(16 309659.03),(17 314326.4),(18 321383.9),(19 324286.8),(20 324074.75),(21 327239.9),(22 330294.63),(23 333593.53),(24 335681.6),(25 339947.4),(26 348792.03),(27 360796.22),(28 365645.47),(29 371563.63),(30 378888.5),(31 385698.56),(32 396191.72),(33 401749.6),(34 407825.6),(35 412887.66),(36 421125.56),(37 430166.4),(38 433794.56),(39 437901.6),(40 442052.75),(41 445237.56),(42 451791.25),(43 459571.97),(44 463580.97),(45 470008.5),(46 479845.9),(47 482959.84),(48 490602.1),(49 494849.47),(50 500333.1),(51 511450.2),(52 519855.84),(53 526262.9),(54 534090.5),(55 542772.75),(56 546236.94),(57 547627.6),(58 553025.94),(59 556075.1),(60 555925.44),(61 560895.9),(62 563626.2),(63 563573.06),(64 563834),(65 560052.94),(66 557710.4),(67 556262.9),(68 557528.6),(69 558853.06),(70 558624.3),(71 565955.9),(72 568964.44),(73 568206.1),(74 568004.1),(75 569039.2),(76 564656.2),(77 561147.06),(78 561525.6),(79 555500.8),
(1 61578.87),(2 108012.375),(3 127210.36),(4 154092.7),(5 173541.13),(6 193346.47),(7 217221.16),(8 234610.25),(9 251441.94),(10 264851.84),(11 273412.9),(12 282624.66),(13 289806.63),(14 294276.97),(15 297863.25),(16 303147.6),(17 307279.3),(18 313565),(19 319094.5),(20 326194.9),(21 329644.94),(22 333631.3),(23 338481.94),(24 344158.03),(25 349679.7),(26 354416.9),(27 366936.44),(28 381439.22),(29 391311.8),(30 397587.25),(31 407973.38),(32 412403.25),(33 420917.75),(34 430438.34),(35 435211.4),(36 441580.78),(37 446359.8),(38 448432.1),(39 458871),(40 464767.56),(41 471621.78),(42 481010.47),(43 486771.8),(44 493467),(45 496659.56),(46 511963.88),(47 523234.56),(48 531172.6),(49 536695),(50 544506.4),(51 550299.7),(52 547498),(53 557300.94),(54 564809.25),(55 570955.94),(56 577992),(57 585925.44),(58 597271.4),(59 600007),(60 601885.8),(61 608935.56),(62 608714.1),(63 605667.8),(64 603452.9),(65 599393.4),(66 597638.5),(67 598171),(68 595279.3),(69 596671.75),(70 592700.56),(71 592359.6),(72 591213.7),(73 590251.8),(74 593406.6),(75 594454),(76 594380.4),(77 594361.44),(78 589490.75),(79 582841.8),
(1 53622.54),(2 94109.734),(3 118169.39),(4 142119.3),(5 160322.36),(6 179218.42),(7 196663.53),(8 209396.6),(9 224819.72),(10 237903.8),(11 247929.48),(12 260249.92),(13 264927.22),(14 267952.16),(15 272164.2),(16 274795.97),(17 278648.66),(18 286185.22),(19 290226.88),(20 297235.9),(21 305954.25),(22 311219.44),(23 316086.25),(24 322594.1),(25 327707.25),(26 330302.47),(27 331933.84),(28 338874.9),(29 345522.25),(30 348826.38),(31 351222.5),(32 356397.44),(33 363386.9),(34 367505.84),(35 373758.44),(36 381483.5),(37 389833.78),(38 398318.9),(39 406203.25),(40 409804.3),(41 409752.44),(42 415049.84),(43 416141.44),(44 421825.78),(45 427413.06),(46 430919.6),(47 437028.94),(48 439201.5),(49 446251.38),(50 452229.47),(51 460449.25),(52 463836.3),(53 467474.94),(54 471298.16),(55 479928.1),(56 487634.75),(57 493757.44),(58 495499.63),(59 498689.47),(60 503832.1),(61 508353.97),(62 511223.44),(63 510542.63),(64 508277.56),(65 501868.53),(66 496418.25),(67 496522.44),(68 497901.75),(69 498680.75),(70 496074.56),(71 493923.72),(72 493720.84),(73 492172.4),(74 494705.5),(75 496669.84),(76 498203.75),(77 497826.66),(78 496523.03),(79 494233.88),
(1 46523.24),(2 79573.03),(3 94799.85),(4 111929.61),(5 129067.25),(6 145205.61),(7 158551.44),(8 170935.53),(9 182929.11),(10 192833.72),(11 204550.9),(12 217113.16),(13 224167.13),(14 229445.22),(15 233700.89),(16 238586.34),(17 242560.47),(18 245704.39),(19 247294.73),(20 253640.61),(21 259171.56),(22 262792.8),(23 266749.16),(24 270341.5),(25 274465.5),(26 280856.8),(27 289542.6),(28 301107),(29 308252.38),(30 315967.3),(31 321285.5),(32 323987.5),(33 331450.88),(34 339823.3),(35 342200.5),(36 350395.56),(37 358996.53),(38 369865.63),(39 373656.72),(40 380777.9),(41 387771.5),(42 392791.56),(43 399931.88),(44 408134.66),(45 412891.63),(46 416976.66),(47 421258.03),(48 426735),(49 429157.5),(50 436699.72),(51 441309.1),(52 444205.53),(53 450216.97),(54 453330.34),(55 455415.6),(56 461964.13),(57 462959.5),(58 464312.8),(59 465175.44),(60 465275.72),(61 466487.75),(62 465366.63),(63 464563.6),(64 463033.97),(65 459457.4),(66 457986.5),(67 454714.75),(68 450181.94),(69 448803.28),(70 448105.22),(71 448804.66),(72 454182.53),(73 458225.22),(74 466811.63),(75 469748.66),(76 472658.03),(77 473326.22),(78 475549.56),(79 479407.28),
(1 46605.85),(2 78125.08),(3 94587.26),(4 106179.98),(5 121251.03),(6 140589.28),(7 155404.6),(8 165934.1),(9 177856.2),(10 192122.16),(11 204420.22),(12 211652.5),(13 218341.83),(14 226698.34),(15 234373.7),(16 240359.56),(17 245414.81),(18 251924.45),(19 254375.39),(20 257354.38),(21 264198.53),(22 269988.94),(23 274463.22),(24 279087.3),(25 281517.66),(26 282627.13),(27 284546.22),(28 286878.13),(29 292659.5),(30 298905.28),(31 302875.28),(32 303244.66),(33 309996.84),(34 317617.38),(35 325176.56),(36 331212.56),(37 341802.34),(38 345287),(39 350327.72),(40 354933.28),(41 361652.84),(42 365843.97),(43 367931.1),(44 368169.38),(45 367210.78),(46 369799.25),(47 373840.16),(48 375611.4),(49 373927.16),(50 377852.3),(51 377673.22),(52 383006.7),(53 387530.94),(54 392891.8),(55 394688.1),(56 397860.63),(57 404353.22),(58 403741.06),(59 402936),(60 404567.06),(61 402169.8),(62 399509.47),(63 399946.53),(64 400669.78),(65 401286.63),(66 400605.97),(67 401435.9),(68 399637.2),(69 403232.2),(70 404872.63),(71 404850.94),(72 405206.72),(73 405933.75),(74 410012.88),(75 413897.8),(76 415497.97),(77 414907.88),(78 413568.47),(79 410715.1),
