1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 105790.4),(2 393441.47),(3 844399.56),(4 1452969),(5 2234668.3),(6 3181980.8),(7 4317535.5),(8 5626006.5),(9 7058018.5),(10 8619891),(11 10269887),(12 12064452),(13 14009689),(14 16131381),(15 18341842),(16 20819854),(17 23478870),(18 26338882),(19 29416550),(20 32665376),(21 36043776),(22 39614876),(23 43565840),(24 47729652),(25 52157600),(26 56742304),(27 61589260),(28 66554976),(29 71655960),(30 76828970),(31 82057000),(32 87221060),(33 92338090),(34 97396280),(35 102495780),(36 107602690),(37 112563160),(38 117748330),(39 122622040),(40 127350040),(41 131898696),(42 136447260),(43 140655100),(44 144919380),(45 148913620),(46 152722240),(47 156390510),(48 159922380),(49 163344590),(50 166515410),(51 169733400),(52 172625300),(53 175511820),(54 178552940),(55 181693250),(56 184813200),(57 187849490),(58 190960770),(59 193926190),(60 196852370),(61 199662460),(62 202527870),(63 205198460),(64 207938300),(65 210373420),(66 212746580),(67 214769400),(68 216729340),(69 218390030),(70 219986480),(71 221576400),(72 222991420),(73 224252290),(74 225356720),(75 226267780),(76 226758960),(77 226951760),(78 226872960),(79 226695250),
(1 105799.22),(2 406118.66),(3 858630.6),(4 1411675.1),(5 2039379.9),(6 2712854),(7 3418001.5),(8 4117410.5),(9 4801100),(10 5467591.5),(11 6101564),(12 6666813),(13 7141127.5),(14 7542340),(15 7859357),(16 8117053),(17 8320471.5),(18 8491636),(19 8639546),(20 8776152),(21 8896595),(22 8983243),(23 9016803),(24 8993485),(25 8948600),(26 8895192),(27 8844895),(28 8824173),(29 8832115),(30 8863571),(31 8925537),(32 8987587),(33 9045953),(34 9085852),(35 9101440),(36 9089831),(37 9025167),(38 8919601),(39 8748675),(40 8514383),(41 8219851),(42 7865407.5),(43 7449772.5),(44 7010859),(45 6561518),(46 6130918.5),(47 5740252.5),(48 5391803),(49 5089094),(50 4837288),(51 4630052),(52 4455595.5),(53 4296262.5),(54 4157606.3),(55 4039723.3),(56 3951192.3),(57 3894455),(58 3866482.8),(59 3864149.5),(60 3882782),(61 3913458.8),(62 3961959),(63 4036328.3),(64 4120966.3),(65 4224880.5),(66 4346097),(67 4483255.5),(68 4631674.5),(69 4796840.5),(70 4979167.5),(71 5168437),(72 5359844),(73 5561457.5),(74 5766732),(75 5971330),(76 6175482.5),(77 6389637),(78 6591442),(79 6779463),
(1 99382.6),(2 378624.84),(3 798963.25),(4 1321063),(5 1909039),(6 2526575.5),(7 3175539.3),(8 3827670.8),(9 4467423.5),(10 5082278.5),(11 5647150.5),(12 6142505.5),(13 6555731.5),(14 6869452),(15 7080629.5),(16 7182036),(17 7201484),(18 7145288),(19 7059249.5),(20 6949806),(21 6843992),(22 6749432.5),(23 6673360.5),(24 6642457.5),(25 6649445.5),(26 6694233.5),(27 6792082.5),(28 6908544),(29 7043412.5),(30 7197196),(31 7370408),(32 7533714.5),(33 7700268),(34 7842493.5),(35 7956490.5),(36 8022645.5),(37 8042140),(38 8021024.5),(39 7952401.5),(40 7843986),(41 7679918.5),(42 7478382),(43 7228963.5),(44 6948478.5),(45 6646488),(46 6351033.5),(47 6061416.5),(48 5765494.5),(49 5475378),(50 5204951.5),(51 4950898),(52 4707452),(53 4489401),(54 4291904),(55 4128608.3),(56 4000155),(57 3914994.3),(58 3868816),(59 3872114.8),(60 3929400),(61 4023677),(62 4151177),(63 4300874.5),(64 4472801.5),(65 4661375.5),(66 4872346.5),(67 5105561),(68 5343365.5),(69 5581989.5),(70 5823752),(71 6050509.5),(72 6258292),(73 6433493.5),(74 6568602.5),(75 6660458.5),(76 6718354),(77 6746482.5),(78 6734364),(79 6692717.5),
(1 98497.16),(2 372739.84),(3 779880.94),(4 1274339.5),(5 1814753.1),(6 2354145.5),(7 2897342.8),(8 3429474.3),(9 3947741.8),(10 4459388),(11 4944491),(12 5400379),(13 5815497.5),(14 6179010.5),(15 6494208),(16 6743056.5),(17 6930971),(18 7052098.5),(19 7113175.5),(20 7115333),(21 7058717.5),(22 6938499),(23 6767760.5),(24 6557500),(25 6340968.5),(26 6148733.5),(27 5994241.5),(28 5866059),(29 5768493),(30 5699142.5),(31 5659293),(32 5630434.5),(33 5622390),(34 5634918.5),(35 5657238.5),(36 5662998),(37 5662926),(38 5659828.5),(39 5653354),(40 5641696),(41 5615566.5),(42 5587433),(43 5559009.5),(44 5538594.5),(45 5497920),(46 5442049.5),(47 5368525),(48 5261205.5),(49 5123856),(50 4966214),(51 4787773.5),(52 4594530.5),(53 4403123),(54 4234507),(55 4087006),(56 3970365.8),(57 3888336.8),(58 3845795.8),(59 3850636.8),(60 3908601),(61 4018903),(62 4162348.3),(63 4348645),(64 4558934),(65 4786457),(66 5018951),(67 5250016.5),(68 5473959.5),(69 5683375.5),(70 5876022.5),(71 6047690),(72 6181392),(73 6292261),(74 6365362.5),(75 6413086.5),(76 6436964.5),(77 6429584.5),(78 6382660),(79 6312377.5),
(1 106319.18),(2 394994.97),(3 815677.06),(4 1316393.6),(5 1865020),(6 2425664.3),(7 2997276.3),(8 3555451),(9 4094979.8),(10 4624474),(11 5116405),(12 5561318),(13 5950077.5),(14 6274672.5),(15 6560953),(16 6794070),(17 6980039.5),(18 7127938),(19 7237318),(20 7297827),(21 7310446),(22 7268256.5),(23 7186640.5),(24 7048546),(25 6875936.5),(26 6673279.5),(27 6435868),(28 6167337.5),(29 5867646),(30 5540251.5),(31 5200596),(32 4848813),(33 4521425),(34 4253225),(35 4040025.3),(36 3864578.5),(37 3725805.8),(38 3619669),(39 3537976.8),(40 3481148.5),(41 3449584.3),(42 3439917),(43 3455529.5),(44 3496850.5),(45 3550246),(46 3601117.8),(47 3656247),(48 3704013.8),(49 3744397.8),(50 3756899.5),(51 3757403.5),(52 3738824),(53 3698046),(54 3657995.3),(55 3613006.5),(56 3570325),(57 3549180.3),(58 3548557),(59 3579748.8),(60 3648125.5),(61 3740471.8),(62 3830059.5),(63 3934181.8),(64 4053901.8),(65 4176215),(66 4301062.5),(67 4429588),(68 4560016),(69 4686122.5),(70 4785776.5),(71 4857994.5),(72 4888106.5),(73 4894373),(74 4881982.5),(75 4861071),(76 4827235),(77 4772520.5),(78 4698192.5),(79 4609818),
(1 98362.36),(2 362538.78),(3 735254.06),(4 1162853.9),(5 1606082.4),(6 2025080.1),(7 2422565.3),(8 2780485.3),(9 3097526),(10 3393314.8),(11 3653478),(12 3887050.8),(13 4105114.8),(14 4319926.5),(15 4552177),(16 4778799.5),(17 4998729.5),(18 5205344.5),(19 5389951),(20 5543788.5),(21 5671835.5),(22 5773155.5),(23 5855625.5),(24 5903049),(25 5922997.5),(26 5906122.5),(27 5834741.5),(28 5707020.5),(29 5520337),(30 5288699.5),(31 5041836),(32 4795118.5),(33 4573314),(34 4396066),(35 4242306.5),(36 4097762.3),(37 3957276.3),(38 3813398),(39 3676318.8),(40 3559721.5),(41 3473716.8),(42 3429454.8),(43 3421144),(44 3449363),(45 3493240.3),(46 3535793.8),(47 3569479.8),(48 3598478.3),(49 3622240.5),(50 3625466.8),(51 3622587.3),(52 3609678.5),(53 3586521.3),(54 3555936),(55 3521237.8),(56 3481992.3),(57 3446578.8),(58 3410383),(59 3389566.3),(60 3387196.3),(61 3398197.8),(62 3436067),(63 3497039),(64 3574640),(65 3660720),(66 3764627.3),(67 3874984.5),(68 3971311.5),(69 4057360.5),(70 4125496.3),(71 4179330.8),(72 4210672),(73 4230726),(74 4245263),(75 4256914),(76 4270434),(77 4297564),(78 4329168.5),(79 4362043),
(1 87861),(2 323750.03),(3 650233.9),(4 1005248.25),(5 1357045.9),(6 1671891.3),(7 1939877.9),(8 2145408.3),(9 2295193),(10 2415656.3),(11 2513760.5),(12 2604777.5),(13 2690915),(14 2786773),(15 2904684.8),(16 3041430.5),(17 3192762.3),(18 3369382.8),(19 3558269.5),(20 3739818.5),(21 3917984.5),(22 4081171.5),(23 4227894),(24 4341113.5),(25 4423518),(26 4480129),(27 4508922),(28 4511421.5),(29 4492724.5),(30 4449788.5),(31 4397717),(32 4333655.5),(33 4279482),(34 4243065.5),(35 4203646.5),(36 4151013.3),(37 4076844.8),(38 3981755.8),(39 3880819.8),(40 3773396.5),(41 3667842.8),(42 3573651.3),(43 3500962.3),(44 3459381.3),(45 3438559.5),(46 3426509.3),(47 3410156.3),(48 3395695.5),(49 3377219.3),(50 3346380.8),(51 3328284.3),(52 3318359.5),(53 3312026.3),(54 3319628),(55 3330444.3),(56 3351133.5),(57 3390480.3),(58 3438413),(59 3489065.5),(60 3535751),(61 3581011.3),(62 3626935.8),(63 3671678.5),(64 3699025.5),(65 3715939.3),(66 3729938.3),(67 3730179),(68 3704721),(69 3665887.5),(70 3618875.3),(71 3583742.3),(72 3567767.5),(73 3574627.3),(74 3606055.5),(75 3656985.8),(76 3717909.8),(77 3791624.8),(78 3861030.5),(79 3922430.3),
(1 91090.16),(2 332599.06),(3 669462.06),(4 1037012.9),(5 1388372.6),(6 1696744.5),(7 1946585.8),(8 2126744.5),(9 2238092.8),(10 2299906.3),(11 2330385.3),(12 2341055),(13 2340068.5),(14 2358104.8),(15 2392880),(16 2442285),(17 2501122),(18 2576421.8),(19 2659591.8),(20 2740567),(21 2803713),(22 2834564.5),(23 2825837),(24 2780855.3),(25 2710224.8),(26 2629480.5),(27 2543041.5),(28 2462993),(29 2396183.3),(30 2344755),(31 2315002.8),(32 2322298.8),(33 2352984.8),(34 2404401.8),(35 2462017.3),(36 2507094.3),(37 2530637),(38 2536442.8),(39 2543473),(40 2557795),(41 2588912.3),(42 2631649.5),(43 2676099),(44 2713822.5),(45 2741191),(46 2763348.3),(47 2776069.8),(48 2781217.8),(49 2780343.3),(50 2773808),(51 2767512.5),(52 2759386.3),(53 2746383.8),(54 2738185),(55 2744831.5),(56 2767230),(57 2804749),(58 2853225.8),(59 2917823.3),(60 2991249.8),(61 3056670),(62 3119611.5),(63 3172109.5),(64 3207669.3),(65 3223042),(66 3219491.8),(67 3199444.5),(68 3161395.3),(69 3121631),(70 3089562.3),(71 3072218),(72 3069791.3),(73 3085110.3),(74 3125639.5),(75 3185008),(76 3252368.5),(77 3323455.5),(78 3379421.5),(79 3423526.3),
(1 87027.39),(2 316624.4),(3 630742.2),(4 964249.4),(5 1281030.5),(6 1553962),(7 1770037.1),(8 1921060.1),(9 2015970.1),(10 2073323.9),(11 2106617.8),(12 2126881.5),(13 2148452),(14 2177969),(15 2221559.8),(16 2277755.5),(17 2351370.3),(18 2432311.8),(19 2515760.5),(20 2591922.3),(21 2652415.5),(22 2685012.8),(23 2681075),(24 2640108.5),(25 2579325.5),(26 2518083.8),(27 2456876),(28 2414492.8),(29 2397834),(30 2400588.3),(31 2417245),(32 2453283),(33 2494604.5),(34 2534188),(35 2568576.5),(36 2587982),(37 2595576.8),(38 2598271),(39 2609171),(40 2625609.5),(41 2644307),(42 2660026.5),(43 2668866.3),(44 2672259.3),(45 2662503.3),(46 2640917.3),(47 2612082.3),(48 2583512.8),(49 2557221.3),(50 2535008.3),(51 2528783.5),(52 2528850.8),(53 2528875.3),(54 2536156.8),(55 2546148.5),(56 2562334.3),(57 2576069.8),(58 2586980.8),(59 2599299.8),(60 2606781.5),(61 2611040),(62 2615176.3),(63 2623593.3),(64 2628292.3),(65 2613799.3),(66 2602661.3),(67 2597455.3),(68 2601905),(69 2607106.5),(70 2619619.5),(71 2636864.5),(72 2655821),(73 2672847.3),(74 2688894.3),(75 2698173.5),(76 2698900.5),(77 2684063.8),(78 2654311.8),(79 2624231.8),
(1 82804.305),(2 299494.28),(3 596522.4),(4 908576.06),(5 1204761.3),(6 1456013.5),(7 1651675.3),(8 1780945.8),(9 1852567.8),(10 1879735.3),(11 1881202),(12 1865875.6),(13 1850514.3),(14 1836474),(15 1833455.4),(16 1845392.8),(17 1869218.5),(18 1906023.4),(19 1954346),(20 2003636.1),(21 2045313.1),(22 2073447.5),(23 2090049.5),(24 2089246.8),(25 2069787.3),(26 2052754.1),(27 2039885.8),(28 2043905.8),(29 2073312.9),(30 2117531.8),(31 2169200.8),(32 2233683.3),(33 2302436),(34 2365481.8),(35 2426983.3),(36 2480191.5),(37 2532214),(38 2586133.3),(39 2637029.5),(40 2680504),(41 2701504),(42 2689677.8),(43 2648859.5),(44 2589484.5),(45 2524351.3),(46 2464287.5),(47 2413116.3),(48 2372555),(49 2342716),(50 2319440.5),(51 2301495),(52 2285058),(53 2268427),(54 2248325),(55 2224899.5),(56 2194389.3),(57 2158320.5),(58 2124201),(59 2088812.1),(60 2056186.3),(61 2020765.3),(62 1988421.6),(63 1965506.9),(64 1951726.1),(65 1941706.3),(66 1943996.1),(67 1956242),(68 1988168.3),(69 2030382.1),(70 2077124),(71 2127761),(72 2181118.5),(73 2238124.3),(74 2295556.5),(75 2355028),(76 2408970.5),(77 2461462.5),(78 2507150),(79 2547332.3),
(1 78018.1),(2 279140.63),(3 548309.2),(4 838736.9),(5 1120283),(6 1363904.3),(7 1561015.6),(8 1692329.4),(9 1763833.5),(10 1793983.1),(11 1797281.8),(12 1790235),(13 1780715.6),(14 1768605.4),(15 1775523.3),(16 1809256.3),(17 1864063.1),(18 1919646.3),(19 1965789),(20 2000504.4),(21 2027554),(22 2042884.8),(23 2053339.9),(24 2057180.8),(25 2045686.9),(26 2023541.6),(27 1991991.8),(28 1958878.8),(29 1934642.6),(30 1920761.8),(31 1922876.1),(32 1935681.3),(33 1949131.6),(34 1963936.4),(35 1972207.4),(36 1977434.8),(37 1990384),(38 2008449.8),(39 2036802.1),(40 2069292.5),(41 2091854.5),(42 2091926.3),(43 2070143.1),(44 2034881.5),(45 1992915.5),(46 1962691.6),(47 1940704),(48 1918133.3),(49 1894016),(50 1867499.3),(51 1841073.8),(52 1808937.3),(53 1774164.1),(54 1740576.9),(55 1710689.4),(56 1685340.8),(57 1663331),(58 1645485.1),(59 1630784.5),(60 1621477.1),(61 1614379),(62 1607353.8),(63 1601949.4),(64 1593901.3),(65 1583736.6),(66 1580504.4),(67 1581808.3),(68 1588942.9),(69 1596657.4),(70 1602797.9),(71 1616008.3),(72 1636552),(73 1661816.6),(74 1693132.8),(75 1726802),(76 1760456.4),(77 1795329.8),(78 1836246.9),(79 1875452.8),
(1 72263.26),(2 253958.4),(3 493969.25),(4 747451),(5 991746.3),(6 1201624),(7 1360241.8),(8 1457710.1),(9 1502033.6),(10 1521095.8),(11 1533811.4),(12 1558884.8),(13 1596915.3),(14 1633139.3),(15 1661616.6),(16 1678269.9),(17 1698658.6),(18 1718710.8),(19 1733412.4),(20 1736916.6),(21 1735317),(22 1736826.9),(23 1738644.4),(24 1731523.9),(25 1712150.5),(26 1675642.9),(27 1627899.4),(28 1583436),(29 1544834),(30 1527463.8),(31 1530929.1),(32 1546073.3),(33 1569981.9),(34 1594736.6),(35 1627387.8),(36 1666684.6),(37 1715148.6),(38 1768592.3),(39 1822251.1),(40 1870514),(41 1903890.9),(42 1917471.5),(43 1921172.1),(44 1931102.1),(45 1946366.6),(46 1965024),(47 1981241.1),(48 1982868.8),(49 1966638.1),(50 1939875.3),(51 1904569.6),(52 1861654.6),(53 1824131.3),(54 1793166),(55 1775500.8),(56 1777421.5),(57 1788614.4),(58 1799628.4),(59 1806833.9),(60 1805316),(61 1798485.6),(62 1785693.5),(63 1772948),(64 1756657.9),(65 1738170),(66 1722582.3),(67 1711638.3),(68 1703501.5),(69 1703631.1),(70 1713774.1),(71 1728961.6),(72 1752273.4),(73 1775694.8),(74 1799777.1),(75 1823172.8),(76 1848516.1),(77 1874269.4),(78 1909607.5),(79 1960981.8),
(1 75760.56),(2 267883.53),(3 518839.63),(4 780272.4),(5 1030005.3),(6 1252084.5),(7 1433134.9),(8 1562351.8),(9 1659099.6),(10 1734193),(11 1793914.1),(12 1855315.4),(13 1919622.9),(14 1978951.1),(15 2036698.6),(16 2076188.5),(17 2096204.3),(18 2102532),(19 2103064),(20 2079330.3),(21 2030826.3),(22 1973903.4),(23 1918003.4),(24 1858353.5),(25 1788602.5),(26 1712828.8),(27 1643548.3),(28 1591806.3),(29 1562885.5),(30 1555908.5),(31 1558291.5),(32 1563095.5),(33 1575722.3),(34 1591713.3),(35 1610755.5),(36 1628129),(37 1642159),(38 1660139),(39 1678260.8),(40 1695524.8),(41 1712403.3),(42 1724920),(43 1739536.1),(44 1767073.4),(45 1803891.1),(46 1846028.6),(47 1882112.9),(48 1902550),(49 1908095.5),(50 1899331.5),(51 1882493.8),(52 1865534),(53 1853485.5),(54 1848958.9),(55 1855601.8),(56 1869268.3),(57 1884758.3),(58 1893223.1),(59 1890061.4),(60 1878802.3),(61 1867262.6),(62 1853605.3),(63 1845410.1),(64 1837144.8),(65 1833299.1),(66 1835606.8),(67 1836564.8),(68 1834767.6),(69 1829118.4),(70 1818617.8),(71 1810004.5),(72 1804692.5),(73 1800226.5),(74 1799114.6),(75 1802675),(76 1813472.3),(77 1833380),(78 1865540.6),(79 1920438.9),
(1 70843.25),(2 240036.05),(3 451736.2),(4 669571),(5 870985.4),(6 1043185.2),(7 1176981.6),(8 1260905.9),(9 1318248.1),(10 1373849.9),(11 1429709.3),(12 1489058.6),(13 1541392.9),(14 1581458.8),(15 1618084.1),(16 1653526.8),(17 1688540.3),(18 1716796.9),(19 1735730.6),(20 1730007.9),(21 1701650.3),(22 1652744.8),(23 1592835.8),(24 1532718.4),(25 1481419.9),(26 1447336.1),(27 1435271.6),(28 1438847.1),(29 1452942.4),(30 1469250.8),(31 1481896.9),(32 1491830.4),(33 1492862),(34 1485595.9),(35 1473668.9),(36 1457955.3),(37 1450914.3),(38 1455907.4),(39 1473694.5),(40 1504427.9),(41 1539518.8),(42 1570564.1),(43 1599902.8),(44 1619194.8),(45 1634301.3),(46 1640357.6),(47 1631829.3),(48 1610094.5),(49 1584122.8),(50 1557140),(51 1532792.9),(52 1512606.3),(53 1494581.1),(54 1474515.3),(55 1454738.8),(56 1430805.4),(57 1403742.1),(58 1373384.1),(59 1342323.8),(60 1318855.5),(61 1302408),(62 1291018.4),(63 1284302.4),(64 1283790.3),(65 1288575.8),(66 1305583.3),(67 1325239.4),(68 1338647.5),(69 1347138),(70 1349084.1),(71 1344785.1),(72 1333079.5),(73 1317589),(74 1301747.6),(75 1288503.6),(76 1276403.1),(77 1273306.8),(78 1287830.9),(79 1324259.5),
(1 66958.375),(2 223224.05),(3 413420.44),(4 611074.06),(5 794718.06),(6 952110.06),(7 1081469.3),(8 1179466),(9 1256565.5),(10 1331017.1),(11 1408392.5),(12 1481415.8),(13 1532402.6),(14 1561869.4),(15 1581624.1),(16 1611062.3),(17 1647861),(18 1674843.4),(19 1691613.1),(20 1682754.3),(21 1646923),(22 1591388.1),(23 1526355.9),(24 1464684.1),(25 1416560.5),(26 1383203),(27 1360958.6),(28 1347514),(29 1340597.8),(30 1338484.1),(31 1340801.3),(32 1344573.4),(33 1342689.8),(34 1336420.8),(35 1324159.6),(36 1304460.8),(37 1288774.8),(38 1288244.6),(39 1309027.5),(40 1344022.8),(41 1382615.6),(42 1421000.9),(43 1462288.1),(44 1498898.5),(45 1525276.6),(46 1542707.3),(47 1558311.5),(48 1572558.9),(49 1585594.3),(50 1590695.5),(51 1588359.1),(52 1575189),(53 1557544.5),(54 1536441.6),(55 1513299.5),(56 1490527.9),(57 1471759.9),(58 1460167.8),(59 1454574.9),(60 1450173.8),(61 1439313.6),(62 1425490),(63 1405140.5),(64 1375918.5),(65 1349215.4),(66 1329608.4),(67 1317339.8),(68 1304990.3),(69 1291905.6),(70 1280834),(71 1274345),(72 1275218.3),(73 1279836.1),(74 1282705.4),(75 1284895.5),(76 1285965),(77 1287067.8),(78 1290099.3),(79 1301797.3),
(1 59450.87),(2 196989.11),(3 362526.22),(4 530083.8),(5 680964.1),(6 809097),(7 905423.75),(8 974601.25),(9 1030561.6),(10 1081554),(11 1134572.5),(12 1194304),(13 1241826.8),(14 1284436.3),(15 1320619.3),(16 1357523.9),(17 1393908.9),(18 1413687.8),(19 1413678.5),(20 1392325.8),(21 1349406.6),(22 1295297.9),(23 1243440.4),(24 1202193.8),(25 1174462.6),(26 1164310.9),(27 1163682.6),(28 1172307),(29 1180178.6),(30 1182939.5),(31 1180423.4),(32 1181020.5),(33 1174931),(34 1159899.5),(35 1142651.3),(36 1133427.9),(37 1131044.5),(38 1141015.3),(39 1167682),(40 1200739.1),(41 1234895.3),(42 1257462.1),(43 1278031.3),(44 1297114.9),(45 1309205),(46 1316164.3),(47 1324819.8),(48 1332843.9),(49 1332210.9),(50 1324424.9),(51 1316829.5),(52 1308263.1),(53 1299492.3),(54 1291952.9),(55 1291396.5),(56 1298200.5),(57 1302827.9),(58 1308597.1),(59 1311781.4),(60 1311621.8),(61 1302582.5),(62 1287064),(63 1263048),(64 1235455.9),(65 1211569.8),(66 1196111),(67 1182253.5),(68 1166362.9),(69 1150163.9),(70 1134702.5),(71 1124460.6),(72 1126123.5),(73 1136769.1),(74 1152611.6),(75 1167728.9),(76 1181920.1),(77 1190908.9),(78 1196908.8),(79 1205434.9),
(1 54475.695),(2 176536.17),(3 324191.3),(4 476581.06),(5 615769.6),(6 732347.6),(7 818323.44),(8 877429.1),(9 916358.3),(10 946923.6),(11 976848.4),(12 1009076.2),(13 1043407.06),(14 1072750.3),(15 1100695.8),(16 1126062.3),(17 1138214.5),(18 1138278.5),(19 1125166.6),(20 1106874.9),(21 1093476.3),(22 1087524.8),(23 1088242.3),(24 1089160.6),(25 1089674.3),(26 1094211.8),(27 1100393.5),(28 1102396.9),(29 1101307.3),(30 1105414.5),(31 1110640.4),(32 1111231.5),(33 1106420.4),(34 1100916),(35 1099576),(36 1103646.5),(37 1111012.3),(38 1120927.4),(39 1124905.5),(40 1120748.9),(41 1110633.1),(42 1100950.1),(43 1094869),(44 1090492.3),(45 1087061),(46 1089127.8),(47 1099656.8),(48 1105582.1),(49 1103056),(50 1093160),(51 1083498.6),(52 1075891.9),(53 1072991.4),(54 1073478.8),(55 1075057.5),(56 1077892.1),(57 1074467.4),(58 1063509.4),(59 1046713.1),(60 1022877.3),(61 991821.5),(62 962435.06),(63 936757.7),(64 915573.8),(65 900314),(66 897283.6),(67 905136.94),(68 916701.44),(69 940826.5),(70 972315.5),(71 1004919.3),(72 1042505.5),(73 1083521.1),(74 1126064.4),(75 1162042.9),(76 1191612),(77 1224071.4),(78 1254805.6),(79 1279055.6),
(1 50701.285),(2 162653.72),(3 290198.97),(4 411938.4),(5 518287.56),(6 612033.5),(7 686500.4),(8 747051),(9 796462.06),(10 830527.1),(11 849459),(12 863359.6),(13 881231.44),(14 903615.44),(15 920507.56),(16 920112.2),(17 901335.75),(18 875116.6),(19 848888.06),(20 827164.6),(21 822545.25),(22 835288.56),(23 864209.6),(24 900874.94),(25 932470.3),(26 959103.6),(27 982892.2),(28 1003818.7),(29 1016926.3),(30 1020014.4),(31 1017036.9),(32 1017700.25),(33 1021052.2),(34 1024255.8),(35 1025776.9),(36 1028081.06),(37 1029846.06),(38 1031583.56),(39 1029855.3),(40 1023165.06),(41 1016880.7),(42 1010703.3),(43 1006944.56),(44 1006685.75),(45 1007385.06),(46 1008935.1),(47 1010017.7),(48 1006633.1),(49 996119.56),(50 985775.1),(51 982947.4),(52 985417.5),(53 986190.5),(54 990880.06),(55 998608),(56 1008248.9),(57 1016448.4),(58 1028866.7),(59 1044237.9),(60 1063162),(61 1082491.8),(62 1103646.9),(63 1120004.8),(64 1134072.5),(65 1141687.3),(66 1145978.5),(67 1153193.3),(68 1156765.8),(69 1159912),(70 1164921.9),(71 1170651.4),(72 1173724),(73 1167659.1),(74 1153754.9),(75 1130999.3),(76 1101152.8),(77 1071488.1),(78 1042373.5),(79 1017978.06),
