1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 1075818.8),(2 819361.4),(3 947737.7),(4 862109.25),(5 902398.44),(6 873696.9),(7 897923.4),(8 911219.6),(9 895760.6),(10 905820.94),(11 898358.2),(12 904655.5),(13 889175.94),(14 910245.8),(15 920715.6),(16 905357.44),(17 887316.25),(18 907278.8),(19 900985.4),(20 920588.1),(21 895633.75),(22 919091),(23 881224.8),(24 897018.75),(25 898042.1),(26 903727.3),(27 907252.75),(28 913560.94),(29 885959.2),(30 908024.25),(31 886449.9),(32 935859.4),(33 887042),(34 910864.6),(35 882472.7),(36 894131.3),(37 890573.1),(38 916925.94),(39 909575.6),(40 882114.56),(41 903570.3),(42 904733.9),(43 927386.94),(44 891821.44),(45 936701.25),(46 906793.7),(47 916830.25),(48 904654.75),(49 930794.3),(50 890656),(51 884337.25),(52 898953.2),(53 892851.2),(54 925192.4),(55 918307),(56 927962.75),(57 912292.06),(58 910164.6),(59 900177.56),(60 919765.7),(61 900089.4),(62 914947.3),(63 884716.44),(64 916036.25),(65 893211.3),(66 913491.9),(67 894382.9),(68 939037.06),(69 930387.06),(70 923040.56),(71 934515.5),(72 934370.06),(73 939730.3),(74 922482.3),(75 926108.2),(76 916208.56),(77 913852.4),(78 887726.3),(79 918526),
(1 950862.7),(2 795544.4),(3 854082.06),(4 813300.9),(5 851337.2),(6 835616.8),(7 848506.56),(8 869332.25),(9 835427.25),(10 851038.7),(11 817770.5),(12 840366.6),(13 842894.2),(14 858756.06),(15 840862.1),(16 837623.75),(17 844079.7),(18 829156),(19 871671.7),(20 839274.56),(21 857127.3),(22 834525.1),(23 865371.2),(24 858562.1),(25 844585.3),(26 853493.3),(27 842567.3),(28 849378.2),(29 823250.25),(30 812995.75),(31 835499.5),(32 851301.56),(33 825266.9),(34 871001.44),(35 856007),(36 849839.1),(37 849936.5),(38 889029.5),(39 853885.3),(40 875017.7),(41 848777.2),(42 821798.2),(43 871583.9),(44 855994.2),(45 855300.7),(46 867907.75),(47 867844.5),(48 883361.3),(49 866389.7),(50 859975.25),(51 840644.1),(52 878449.7),(53 885276.7),(54 878981.44),(55 900257.9),(56 871662.06),(57 861095.9),(58 860977.1),(59 868428),(60 867432.3),(61 906212.1),(62 845394.7),(63 867584.06),(64 884613.56),(65 833877.75),(66 891892.7),(67 875569.56),(68 892101.06),(69 888365.4),(70 875069.3),(71 904485.9),(72 864391.1),(73 918133.8),(74 887921.44),(75 933299.1),(76 932782.44),(77 917058.2),(78 904341.44),(79 883047.5),
(1 943401.94),(2 743209.75),(3 841978.9),(4 797752.06),(5 823122.25),(6 807148.3),(7 794008.5),(8 815715.1),(9 812674.44),(10 826936.5),(11 774196.9),(12 831687.5),(13 803469.5),(14 816016.75),(15 800130.94),(16 809092.06),(17 838206.75),(18 813323.7),(19 848093.44),(20 801534.3),(21 820497.2),(22 809893.8),(23 815938.9),(24 820703.75),(25 875502.25),(26 801601.1),(27 837144.56),(28 827208.3),(29 823668.25),(30 809551.9),(31 823199.3),(32 859403.44),(33 835034.94),(34 859045.8),(35 836279.25),(36 828766.25),(37 812263.75),(38 842890.1),(39 823828.6),(40 856725.06),(41 829801.44),(42 823775.2),(43 868488.44),(44 845126.6),(45 839729.25),(46 818799.2),(47 839769.1),(48 811231.25),(49 837874.56),(50 843893.94),(51 815348.25),(52 843204.5),(53 823473.4),(54 810445.75),(55 852978.4),(56 823827.44),(57 823477.9),(58 846635.4),(59 809907.8),(60 838763.8),(61 812175.3),(62 850835.94),(63 816455),(64 847984.1),(65 836248.4),(66 864161.8),(67 874275.44),(68 856049.8),(69 860527.9),(70 857874.7),(71 876037.5),(72 856552.3),(73 881450.56),(74 874743.2),(75 843565.44),(76 834206.25),(77 870056.3),(78 864795.6),(79 855401.25),
(1 888563),(2 698761.44),(3 837226.4),(4 764065.56),(5 791668.75),(6 773419.2),(7 787496.94),(8 767148.8),(9 789248.5),(10 797747.25),(11 779178.3),(12 797686.75),(13 799035.25),(14 820936.94),(15 778071.2),(16 791514.3),(17 821531.4),(18 794755.5),(19 826399.2),(20 792659),(21 807837.8),(22 776694),(23 781470.8),(24 782525.8),(25 786616.06),(26 801443.94),(27 791907.25),(28 789179.25),(29 766691.3),(30 789130.1),(31 779979.2),(32 785425.5),(33 774904.94),(34 774218.7),(35 782034.56),(36 792091.2),(37 779781.25),(38 803783.06),(39 808587.06),(40 789834.2),(41 821657.44),(42 801581.94),(43 838744.25),(44 807898.56),(45 819587.94),(46 837245.56),(47 842290.1),(48 792006.6),(49 837639),(50 790435.3),(51 820497.44),(52 812369.2),(53 821278.2),(54 817120.2),(55 809674.44),(56 820409.1),(57 795623.3),(58 824372.44),(59 811991.1),(60 811412.5),(61 791695.8),(62 814117.6),(63 800955.94),(64 798289.1),(65 825188.44),(66 828897.7),(67 806062.44),(68 807140.94),(69 779953.5),(70 805357.94),(71 819013.25),(72 839162.7),(73 830905.44),(74 801743.06),(75 799973.25),(76 811339.25),(77 850121.2),(78 820277.56),(79 823465.75),
(1 876604.3),(2 716575.9),(3 780416.3),(4 751842.7),(5 772531.5),(6 769902.75),(7 778020.5),(8 767462.4),(9 768540.2),(10 780797.1),(11 784365.56),(12 767765.4),(13 818394.94),(14 805728.4),(15 797279.75),(16 776223.2),(17 791971.6),(18 792571.9),(19 788417.3),(20 771031.75),(21 770050.7),(22 757103.75),(23 761916.2),(24 772104.1),(25 766504.4),(26 795499.75),(27 792273.75),(28 786040.06),(29 789554.44),(30 786741),(31 769730.1),(32 795072.75),(33 758813.5),(34 792985.94),(35 778154.7),(36 778923.4),(37 778270.44),(38 765165.3),(39 771324.75),(40 801630.06),(41 777586.1),(42 787677.5),(43 789688.5),(44 779509),(45 790525.56),(46 773491.4),(47 812120.25),(48 782631.25),(49 820472.75),(50 783588.06),(51 779953),(52 803115.1),(53 782525.75),(54 810578.44),(55 781839.25),(56 779711.7),(57 811298.2),(58 776479.3),(59 783829.2),(60 777312.3),(61 773006.2),(62 787185),(63 794274.7),(64 784989.94),(65 792199.7),(66 786863),(67 784724.5),(68 770723.1),(69 786258.2),(70 768005.6),(71 779518.2),(72 808656.56),(73 789103.3),(74 816994.9),(75 803251.8),(76 787594.7),(77 787397.5),(78 785342.56),(79 792458.2),
(1 826120.7),(2 705303.75),(3 771443.4),(4 722266.4),(5 744896.5),(6 730862.06),(7 727918.94),(8 743689.8),(9 743809.9),(10 740927.25),(11 756869.6),(12 724614.7),(13 759701.7),(14 763264.44),(15 739869.8),(16 740124.06),(17 744610.5),(18 728026.8),(19 723559.94),(20 726414.75),(21 726595.25),(22 741613.6),(23 731999.4),(24 749299.06),(25 736780.25),(26 741885.4),(27 736163.25),(28 712258.1),(29 727740.06),(30 733541.3),(31 738714.75),(32 734646.2),(33 747754.9),(34 741680.25),(35 745958.9),(36 755867.06),(37 722668.75),(38 751811.2),(39 721633.94),(40 738561.2),(41 724723.5),(42 746849.56),(43 718608.25),(44 708936.4),(45 741652.4),(46 742970.5),(47 723442.25),(48 735322.6),(49 733392.7),(50 716040.06),(51 740217.1),(52 729488.6),(53 734478.5),(54 744478.06),(55 747218.1),(56 718252.4),(57 746626.75),(58 728848.4),(59 738160.75),(60 718068.4),(61 715365.7),(62 755892),(63 729541.94),(64 756520.75),(65 767438.94),(66 770447.75),(67 745385.94),(68 750289.8),(69 752410.94),(70 765041.2),(71 756295.9),(72 767442.06),(73 746116.94),(74 786712.7),(75 764690.3),(76 769222.9),(77 766428.06),(78 745311),(79 741459.06),
(1 772079.1),(2 648189.56),(3 720478.75),(4 676341.25),(5 724316.9),(6 705192.25),(7 712417.25),(8 706342.1),(9 715680.75),(10 681947.7),(11 717696.5),(12 701268.3),(13 713345.1),(14 713684.9),(15 739570.94),(16 719176.1),(17 729944.5),(18 729348.94),(19 723653.2),(20 706575.56),(21 714051.1),(22 733698.3),(23 708910.6),(24 710877.7),(25 704710.9),(26 702853.8),(27 708510.94),(28 697471.94),(29 695686.25),(30 710017.94),(31 697008.3),(32 693570.56),(33 688285.7),(34 710577.1),(35 721111.6),(36 689193.1),(37 683083.2),(38 671620.7),(39 691644.1),(40 695842.94),(41 676334.2),(42 699627.06),(43 683388.56),(44 678300.06),(45 708699.5),(46 704554.56),(47 689965.06),(48 706689.2),(49 687336.4),(50 693093.44),(51 721964.9),(52 705178.75),(53 697739.1),(54 709555.2),(55 709092.3),(56 716905.2),(57 725874.7),(58 710284.9),(59 708378.44),(60 715893.06),(61 705424.75),(62 718884.9),(63 667840.6),(64 737333.4),(65 709699.2),(66 723958.9),(67 730282),(68 700108.06),(69 678713.25),(70 714332.1),(71 718564.94),(72 727903),(73 720986.06),(74 740474.75),(75 722335.5),(76 728301.8),(77 736949.3),(78 708009.56),(79 738078.4),
(1 804932.94),(2 671876.6),(3 735923.25),(4 701747.7),(5 744957.44),(6 706822.8),(7 739375.4),(8 713515),(9 732041.6),(10 691102.8),(11 721231.4),(12 709115.8),(13 716409.4),(14 699500.3),(15 713897.25),(16 704357.5),(17 678044.2),(18 694255.06),(19 715708.06),(20 702731.06),(21 694057.06),(22 700525.1),(23 697942.2),(24 699041.7),(25 695505.5),(26 678231.25),(27 707473.8),(28 674232.75),(29 716776.75),(30 696408),(31 702794.7),(32 683843.94),(33 685860.06),(34 704820.7),(35 699810.56),(36 689242.2),(37 682707.4),(38 694155.3),(39 695379),(40 677263.9),(41 707363.9),(42 703812.2),(43 712948.9),(44 704605.5),(45 723159.9),(46 703149.8),(47 703452.7),(48 705416.9),(49 702917.44),(50 721289.56),(51 721309.3),(52 711230.9),(53 717289.1),(54 705599.9),(55 709574.6),(56 708002.44),(57 709968.44),(58 710066),(59 719470.2),(60 723257.6),(61 730128.7),(62 707684.44),(63 717777.4),(64 719677.5),(65 702683.5),(66 709564.25),(67 708754.44),(68 695177.2),(69 686620.94),(70 680246.5),(71 701425.4),(72 717154.56),(73 677712.06),(74 727531.06),(75 720778.5),(76 717978.3),(77 698915.75),(78 725115.5),(79 678788.25),
(1 725697.3),(2 629444.3),(3 666471.56),(4 677036),(5 673962.56),(6 677262.8),(7 687542.8),(8 673589.2),(9 672507.06),(10 669457.75),(11 671155.25),(12 659345.6),(13 679157.1),(14 652037.56),(15 654588.3),(16 663934.7),(17 666075.5),(18 659779.06),(19 681680.4),(20 670935.06),(21 667584.06),(22 667780.75),(23 661811.7),(24 685247.2),(25 672905.56),(26 664797.5),(27 685490.25),(28 657650.4),(29 689086.25),(30 673785.7),(31 681189.6),(32 667356.56),(33 675345.5),(34 671982.75),(35 666220.5),(36 667677.75),(37 671584.7),(38 660699.1),(39 662910.7),(40 667758.7),(41 678775.25),(42 690243.25),(43 671930.5),(44 685632.44),(45 661419.7),(46 680549.7),(47 663594.5),(48 685204.75),(49 669273.25),(50 674449.7),(51 667394.5),(52 664947.06),(53 659221.5),(54 672775.75),(55 658833.6),(56 671620),(57 669243.1),(58 659254.06),(59 686459.9),(60 676205.3),(61 668618.5),(62 681103.9),(63 695999.56),(64 669935.3),(65 683239.75),(66 668925.7),(67 692635.56),(68 670889.3),(69 694494.56),(70 679686.4),(71 681826.25),(72 685189.1),(73 673892.8),(74 689222.94),(75 675098.25),(76 701610.8),(77 678164.4),(78 681475.06),(79 669747.1),
(1 740498.8),(2 611452.3),(3 662236.8),(4 650554.44),(5 647453.9),(6 649009.56),(7 664960.9),(8 649638.06),(9 657224),(10 659083.1),(11 653167.5),(12 645174.3),(13 634443.9),(14 646859.6),(15 648907.06),(16 653580.6),(17 651009.7),(18 633649.44),(19 643642.56),(20 650643.25),(21 645377.25),(22 623949.06),(23 650198.9),(24 643012.2),(25 647889.5),(26 651140.56),(27 640267.4),(28 644453.06),(29 642434.06),(30 635617.56),(31 620868.5),(32 635095.4),(33 645232.6),(34 640532.1),(35 658211.56),(36 649025.8),(37 645307.75),(38 649550.44),(39 633440.7),(40 667418.7),(41 646715.6),(42 642049.5),(43 653956.4),(44 658442.9),(45 660968),(46 654765.3),(47 650193.8),(48 650219.56),(49 658794.7),(50 643930.5),(51 639811.2),(52 632948.6),(53 639862.7),(54 650805.2),(55 647729),(56 636237.1),(57 639793.5),(58 635525.25),(59 657210.06),(60 639906.9),(61 627834.2),(62 648859.25),(63 648574.75),(64 655968),(65 653476.4),(66 638418.5),(67 641111.7),(68 655056.4),(69 659341.25),(70 643894.06),(71 665471.94),(72 642804.75),(73 648403.9),(74 676999),(75 636142.3),(76 670587.5),(77 683253),(78 666173.7),(79 684739),
(1 673643.94),(2 555094.2),(3 604858.75),(4 594874.2),(5 603319.25),(6 598332.3),(7 597935.8),(8 604694.4),(9 611229.25),(10 586714.44),(11 596265.94),(12 601306.44),(13 606425.8),(14 592247.5),(15 626862.75),(16 583123.75),(17 610963.7),(18 588087.5),(19 596631.1),(20 604592.7),(21 604543.1),(22 603371.56),(23 612609.9),(24 610161.6),(25 612441.4),(26 620859.7),(27 608222.3),(28 604213.06),(29 595726.94),(30 596533.6),(31 620060.25),(32 590811.8),(33 613616.3),(34 604888.8),(35 605100.7),(36 614957.94),(37 612398.44),(38 614735.4),(39 596967.75),(40 622080.1),(41 613822.44),(42 603972.56),(43 616490.8),(44 627937.94),(45 592792.06),(46 595577.06),(47 619031.9),(48 599574.5),(49 618177.25),(50 598661.7),(51 615504),(52 598422.4),(53 611788.4),(54 597418),(55 600176.25),(56 609030.75),(57 618007.94),(58 603150),(59 615652.06),(60 619837.1),(61 619403.94),(62 612627),(63 623626.2),(64 609136.4),(65 613818.7),(66 604931.06),(67 633862.56),(68 617842.44),(69 599573.7),(70 626129.06),(71 623489.94),(72 630100.56),(73 616577.44),(74 630700.4),(75 618594.8),(76 633106.4),(77 634962.1),(78 636300.3),(79 611710.5),
(1 632919.06),(2 544712.5),(3 584045.8),(4 577045.6),(5 565537.44),(6 590564.2),(7 571774.56),(8 577181.25),(9 585671.56),(10 575543.75),(11 583651.3),(12 558931.8),(13 559443.1),(14 583331.25),(15 591549.7),(16 589299.56),(17 567696.25),(18 578067.56),(19 571334.7),(20 571953.1),(21 556262.06),(22 573222.25),(23 558460.94),(24 580636.7),(25 577204.3),(26 577044.94),(27 570546.06),(28 573083.4),(29 584963.9),(30 559375.56),(31 578359.1),(32 551435.9),(33 573034.8),(34 560613.3),(35 567285.8),(36 572634.4),(37 570174.75),(38 589520.44),(39 568047.3),(40 575136.2),(41 573580.1),(42 576820.94),(43 587030.6),(44 569156.6),(45 573767.8),(46 577786.25),(47 594746.3),(48 599809.25),(49 585154.1),(50 590182.94),(51 585938.25),(52 582324.4),(53 579256.2),(54 574454.56),(55 567776.4),(56 573527.2),(57 576610.4),(58 584779.3),(59 584857.56),(60 583957.75),(61 583008.8),(62 581544.7),(63 583533.06),(64 585913.4),(65 600792.3),(66 612365.44),(67 595314.06),(68 599113.3),(69 593512.7),(70 589696.8),(71 596242.1),(72 599457.3),(73 594543.7),(74 583807.8),(75 601990.7),(76 611886.7),(77 604455.2),(78 604963.25),(79 588764.44),
(1 603414),(2 495154.16),(3 532430.25),(4 537047.4),(5 532589.4),(6 532826.6),(7 550401.9),(8 550214.06),(9 554157.56),(10 550076.8),(11 541433.3),(12 537969.5),(13 548404.06),(14 533528.06),(15 552104.44),(16 538586.1),(17 544765.06),(18 561339.3),(19 532799.4),(20 537279.44),(21 532283),(22 549387.75),(23 538524.2),(24 549546.06),(25 560485.2),(26 558445.75),(27 557924.94),(28 553413.56),(29 557523.3),(30 530315.3),(31 545912.2),(32 545223.56),(33 548803.8),(34 556811.2),(35 558801.06),(36 542333.1),(37 558940),(38 562622.1),(39 545839.56),(40 562753.25),(41 558244.4),(42 547512.5),(43 564470.9),(44 558365.2),(45 551210.75),(46 586025.06),(47 563436.06),(48 581902.56),(49 559287.6),(50 567827),(51 562614.3),(52 564266.75),(53 550657.8),(54 573804.9),(55 551733.44),(56 548339.8),(57 560882.8),(58 554130.1),(59 556017.56),(60 572272.75),(61 560251.06),(62 558551.1),(63 568390.9),(64 554557.56),(65 566940.3),(66 568328.06),(67 553025.6),(68 543406.56),(69 544426.3),(70 543772.56),(71 546573.3),(72 544156.56),(73 546899.25),(74 569906),(75 559746.44),(76 566376.94),(77 553271.44),(78 563528.56),(79 572555.3),
(1 577065.06),(2 495654.88),(3 521756.34),(4 535989.94),(5 508676.03),(6 518119.84),(7 524814.25),(8 515996.16),(9 538010.44),(10 512940.8),(11 522528.38),(12 527441.5),(13 525045.5),(14 527265.3),(15 539995.75),(16 528795.7),(17 511725),(18 539501.8),(19 519456.34),(20 545756.06),(21 538196.6),(22 539609.3),(23 533610.7),(24 530697.3),(25 515352.75),(26 545277.75),(27 533357.5),(28 528830.75),(29 545677.2),(30 544433.44),(31 542431.06),(32 551608.94),(33 525201.44),(34 554147.4),(35 535049.56),(36 545479.75),(37 531156.25),(38 540955.7),(39 551464.2),(40 547501.8),(41 556266.3),(42 540830.9),(43 524723.2),(44 547231.8),(45 545821.1),(46 543702.44),(47 541970.94),(48 532482.25),(49 550160.9),(50 526960.25),(51 540360.06),(52 530303.1),(53 531172.44),(54 547267.6),(55 531325.6),(56 527474.4),(57 539082),(58 550363.94),(59 530574),(60 551323.2),(61 543971.4),(62 550618.1),(63 553401.44),(64 534471.2),(65 544963.2),(66 540126.25),(67 540396.1),(68 533978.6),(69 541235.25),(70 553335.2),(71 542553.44),(72 547085.6),(73 550876.06),(74 552050.8),(75 569093.3),(76 545995.8),(77 561419.6),(78 556275.06),(79 553569.9),
(1 551974.6),(2 486421.22),(3 507808.44),(4 514690.5),(5 514028.1),(6 505075.6),(7 501527.66),(8 506005.75),(9 508782.25),(10 499539.6),(11 507293.84),(12 501803.2),(13 512390.5),(14 520852.03),(15 517655.66),(16 508440.22),(17 511352.3),(18 517083.34),(19 498280.03),(20 512703.44),(21 510837.53),(22 507541.84),(23 505948.9),(24 521077.34),(25 501891.1),(26 517048.38),(27 505381.78),(28 506779.06),(29 480082.97),(30 512397.8),(31 500798.16),(32 523345.06),(33 512583.34),(34 516285.16),(35 512718.53),(36 501772.66),(37 514230.1),(38 525219.94),(39 517490.06),(40 518779.03),(41 518163.6),(42 516908.94),(43 505984.5),(44 519742.5),(45 522923),(46 510914.3),(47 523568.3),(48 512330.97),(49 545733.75),(50 535060.7),(51 531348.7),(52 533725.94),(53 524060.13),(54 536944),(55 524536.44),(56 527653.2),(57 534558.94),(58 531673.56),(59 518870.7),(60 550000.7),(61 538816.5),(62 530506.9),(63 538377.56),(64 537020.94),(65 529913),(66 530718.25),(67 523801.7),(68 533824),(69 524925.7),(70 535000.06),(71 523302.47),(72 524328.44),(73 523453.84),(74 523413.56),(75 545192.56),(76 541772.75),(77 536920.3),(78 531889),(79 524362.9),
(1 527591.44),(2 489021.4),(3 484412.8),(4 502870.78),(5 500738.28),(6 494039.5),(7 480929.63),(8 488555.1),(9 487160.72),(10 491399.4),(11 481039.5),(12 482652.56),(13 487180.22),(14 497642.2),(15 502105.4),(16 490706.1),(17 502835.88),(18 507093.88),(19 488893.94),(20 493243.84),(21 484735.8),(22 492032.7),(23 503710.63),(24 497926.1),(25 481599.34),(26 499839.06),(27 494971.88),(28 498059.66),(29 481659.2),(30 497437.2),(31 509042.44),(32 509007.38),(33 503279.28),(34 512836.72),(35 505867.1),(36 495159.34),(37 499750.97),(38 506892.22),(39 514126.13),(40 506142.72),(41 519521.72),(42 508196.9),(43 514940.28),(44 517406.84),(45 494456.16),(46 496827.44),(47 505784.8),(48 505876.94),(49 510568.66),(50 512059.72),(51 497592.28),(52 515642.63),(53 503345.84),(54 511278.72),(55 504542.34),(56 506779.4),(57 508311.2),(58 513511.63),(59 511978.8),(60 516492.16),(61 509060.47),(62 506779.9),(63 499374.84),(64 517844.3),(65 503491.22),(66 504938.3),(67 503510.97),(68 500660.4),(69 498877.9),(70 505585.78),(71 487104.94),(72 499004.06),(73 507328.94),(74 509814.03),(75 505235.4),(76 518262.5),(77 506008.28),(78 502713.56),(79 499833.53),
(1 529058.1),(2 480030.88),(3 477525.9),(4 490546.28),(5 490985.97),(6 486114.16),(7 480749.06),(8 487023.03),(9 482248.34),(10 473656.9),(11 482009.88),(12 480038.63),(13 486424.7),(14 490534.16),(15 474918.1),(16 487815.53),(17 490613.75),(18 473768.3),(19 484953.72),(20 482958.25),(21 485743.63),(22 482483.7),(23 483682.8),(24 490204.2),(25 472429.16),(26 485010.28),(27 477323.1),(28 477773.5),(29 467136.63),(30 476247.25),(31 480570.44),(32 484017.2),(33 468379.94),(34 486564.03),(35 465212.44),(36 475408.34),(37 483565.22),(38 478210.8),(39 478128.75),(40 486033.88),(41 490458.34),(42 480063.13),(43 490515.56),(44 477512.44),(45 492278.03),(46 485272.94),(47 485895),(48 483893.88),(49 481951.94),(50 491515.03),(51 490610.1),(52 483531.84),(53 491686.2),(54 499141.03),(55 495517.2),(56 503369.38),(57 508242.6),(58 502579.84),(59 518089.47),(60 505893.38),(61 484470.22),(62 502480.97),(63 500370.28),(64 511599.2),(65 499256.7),(66 505589.75),(67 503291.72),(68 506042.4),(69 499702.72),(70 487936.56),(71 494182.8),(72 495030.84),(73 494839.8),(74 494636.84),(75 506983.25),(76 489908.1),(77 496997.47),(78 499791.94),(79 498082.34),
