1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 282038.66),(2 1005755.8),(3 2135339.5),(4 3571243.3),(5 5240773.5),(6 7222361.5),(7 9592025),(8 12426243),(9 15473015),(10 18518902),(11 21370172),(12 24407370),(13 27446328),(14 30542498),(15 33780496),(16 37170868),(17 40718476),(18 44827010),(19 48794252),(20 52854148),(21 57289324),(22 61896556),(23 66838836),(24 71639144),(25 76329110),(26 81241450),(27 86438900),(28 91427624),(29 96332490),(30 101270170),(31 106038270),(32 111230056),(33 116843110),(34 122114890),(35 127901270),(36 133436504),(37 138777710),(38 144403470),(39 149900590),(40 155488940),(41 161464590),(42 167528110),(43 173577740),(44 179233650),(45 184772100),(46 189773940),(47 194764800),(48 199952000),(49 204557890),(50 209423490),(51 214040720),(52 218131140),(53 221949380),(54 226251710),(55 230382770),(56 234334200),(57 238226770),(58 242295660),(59 246453330),(60 250838270),(61 254830030),(62 258800530),(63 262688510),(64 266057730),(65 269654530),(66 272985950),(67 276152640),(68 279301340),(69 282209060),(70 284945300),(71 287824540),(72 291282700),(73 294767900),(74 298466940),(75 301984220),(76 305130780),(77 308487780),(78 312361730),(79 315532600),
(1 186.83563),(2 216.12932),(3 237.65442),(4 247.42241),(5 261.12268),(6 271.37338),(7 276.56094),(8 283.69174),(9 284.5344),(10 287.07062),(11 287.50272),(12 291.431),(13 291.674),(14 295.3028),(15 298.04593),(16 296.9023),(17 299.02734),(18 305.56546),(19 308.18948),(20 306.9494),(21 307.54285),(22 308.28876),(23 309.40375),(24 310.86353),(25 316.41254),(26 316.1638),(27 317.14053),(28 317.06747),(29 322.7724),(30 326.2583),(31 323.77417),(32 325.85925),(33 331.85944),(34 329.44354),(35 330.1726),(36 331.2037),(37 331.6209),(38 329.6725),(39 328.39093),(40 326.2936),(41 328.11963),(42 326.34747),(43 332.186),(44 333.49365),(45 338.6033),(46 337.6237),(47 338.3964),(48 339.24277),(49 341.32516),(50 339.11688),(51 338.62158),(52 339.9472),(53 336.47952),(54 331.59308),(55 331.59726),(56 332.43228),(57 326.2747),(58 324.88757),(59 322.541),(60 321.51437),(61 321.32623),(62 316.71494),(63 316.55194),(64 315.39377),(65 311.8094),(66 308.10312),(67 308.82928),(68 310.0807),(69 310.42114),(70 304.10287),(71 301.7279),(72 302.19217),(73 301.2883),(74 297.64706),(75 300.60913),(76 297.42026),(77 296.11078),(78 295.681),(79 296.40158),
(1 185.43452),(2 213.41898),(3 238.48654),(4 252.10605),(5 263.04752),(6 275.4483),(7 282.78516),(8 286.13605),(9 288.81653),(10 289.7627),(11 288.52304),(12 289.32532),(13 290.35278),(14 291.35486),(15 288.65),(16 291.5838),(17 296.38565),(18 304.8252),(19 302.90244),(20 307.18808),(21 303.28983),(22 304.4447),(23 307.2953),(24 306.7999),(25 313.0772),(26 315.2243),(27 314.75693),(28 315.14072),(29 316.68008),(30 320.77075),(31 322.84525),(32 325.78397),(33 331.1325),(34 331.76813),(35 336.26178),(36 337.40085),(37 338.5011),(38 338.0099),(39 337.07666),(40 336.1509),(41 337.8586),(42 339.33667),(43 342.84927),(44 342.28784),(45 344.71045),(46 347.513),(47 347.4082),(48 352.13095),(49 353.5585),(50 353.92996),(51 351.56277),(52 351.70215),(53 352.49536),(54 350.04105),(55 349.02466),(56 347.82788),(57 344.02808),(58 341.80634),(59 339.15332),(60 337.18533),(61 335.9049),(62 335.1113),(63 335.05112),(64 335.47134),(65 332.32724),(66 331.32397),(67 329.16583),(68 324.03073),(69 324.1335),(70 323.8181),(71 319.87827),(72 317.7798),(73 315.23203),(74 312.05344),(75 312.9662),(76 308.99176),(77 301.89865),(78 305.4533),(79 302.7394),
(1 182.16963),(2 208.07565),(3 229.29747),(4 244.19379),(5 256.17273),(6 263.26862),(7 271.2686),(8 278.45096),(9 280.49646),(10 281.79572),(11 285.02692),(12 285.12003),(13 288.70462),(14 288.7368),(15 286.1488),(16 291.96533),(17 292.7974),(18 302.35123),(19 301.81937),(20 300.4568),(21 303.8563),(22 304.54608),(23 304.43927),(24 305.669),(25 309.5658),(26 307.94476),(27 312.1925),(28 314.33435),(29 316.73294),(30 320.36227),(31 319.23352),(32 324.37378),(33 325.88397),(34 329.4266),(35 329.07593),(36 330.1072),(37 332.05655),(38 332.9934),(39 334.56195),(40 334.6648),(41 332.6339),(42 336.96832),(43 339.48492),(44 341.96902),(45 342.46436),(46 342.2026),(47 342.66946),(48 344.28503),(49 341.88406),(50 343.45084),(51 343.15082),(52 341.09875),(53 339.1035),(54 335.94983),(55 336.09424),(56 334.18948),(57 330.01276),(58 324.90048),(59 322.79697),(60 318.69455),(61 316.96317),(62 320.28302),(63 317.71375),(64 322.1232),(65 323.0312),(66 323.82172),(67 325.09167),(68 323.71814),(69 324.24194),(70 324.014),(71 318.22787),(72 317.17496),(73 316.96005),(74 314.26984),(75 313.43835),(76 312.28592),(77 306.44992),(78 309.81915),(79 307.86243),
(1 182.2483),(2 209.3365),(3 235.864),(4 251.06671),(5 265.97736),(6 275.5188),(7 282.05692),(8 288.78134),(9 290.72318),(10 292.82443),(11 293.2162),(12 293.3599),(13 294.1069),(14 292.5742),(15 291.21567),(16 294.63235),(17 295.23862),(18 298.41373),(19 299.0939),(20 299.16464),(21 300.45865),(22 306.2261),(23 306.30502),(24 307.04495),(25 311.9255),(26 313.98947),(27 315.87527),(28 316.20282),(29 317.72415),(30 320.5791),(31 320.58676),(32 324.76062),(33 329.95874),(34 330.97723),(35 334.12744),(36 335.73523),(37 338.24283),(38 336.96625),(39 338.69376),(40 340.30264),(41 342.41373),(42 343.6064),(43 346.13464),(44 348.11957),(45 348.43842),(46 350.23962),(47 351.13318),(48 349.92053),(49 351.2928),(50 353.5055),(51 352.17346),(52 353.91156),(53 350.1899),(54 347.9412),(55 351.54382),(56 344.33286),(57 340.66458),(58 341.04453),(59 339.32248),(60 329.09064),(61 323.29648),(62 322.18686),(63 320.0117),(64 319.9721),(65 317.0897),(66 319.74863),(67 313.84436),(68 314.38348),(69 312.14456),(70 309.3577),(71 306.5662),(72 302.57773),(73 302.7723),(74 300.97498),(75 299.82272),(76 298.75073),(77 297.74573),(78 299.86194),(79 300.2892),
(1 178.46098),(2 208.74623),(3 234.3121),(4 250.74942),(5 263.09622),(6 272.17),(7 282.1456),(8 289.80826),(9 290.00082),(10 294.36887),(11 297.20602),(12 295.96768),(13 295.72107),(14 298.57175),(15 298.05383),(16 301.20874),(17 301.67203),(18 306.5013),(19 306.85678),(20 306.14438),(21 310.6153),(22 316.0908),(23 322.7058),(24 322.97958),(25 324.91537),(26 325.58762),(27 327.94214),(28 329.10498),(29 331.72354),(30 331.9711),(31 330.89215),(32 335.0108),(33 340.91815),(34 339.5653),(35 340.2436),(36 339.85425),(37 341.48523),(38 339.08423),(39 342.6604),(40 342.37137),(41 341.91397),(42 345.30624),(43 349.13855),(44 350.11584),(45 349.56747),(46 355.27408),(47 351.4591),(48 351.9025),(49 353.7603),(50 353.3387),(51 354.2538),(52 352.9139),(53 350.92282),(54 348.2911),(55 351.39355),(56 347.32083),(57 344.34116),(58 340.23483),(59 337.84244),(60 333.41107),(61 329.91904),(62 330.73053),(63 327.5596),(64 329.46655),(65 325.5548),(66 323.38608),(67 319.2816),(68 319.10406),(69 315.79282),(70 315.69745),(71 313.09424),(72 310.21796),(73 308.01672),(74 304.89478),(75 301.60748),(76 300.39087),(77 301.4254),(78 297.46823),(79 295.57593),
(1 181.35326),(2 207.27888),(3 228.26772),(4 244.07986),(5 254.0279),(6 262.36014),(7 267.79303),(8 273.58737),(9 277.5423),(10 276.4437),(11 279.69592),(12 279.54062),(13 280.97052),(14 284.01505),(15 282.59338),(16 282.9271),(17 283.05603),(18 289.1552),(19 290.38385),(20 289.32275),(21 289.87134),(22 293.24863),(23 298.02008),(24 296.3531),(25 296.66324),(26 298.01215),(27 297.78564),(28 298.76193),(29 302.8333),(30 300.093),(31 300.40628),(32 301.9812),(33 304.25177),(34 306.73874),(35 309.054),(36 309.83875),(37 313.81256),(38 314.6319),(39 315.68988),(40 315.14993),(41 313.9304),(42 312.14157),(43 316.1059),(44 315.2065),(45 317.8339),(46 322.05408),(47 319.69733),(48 324.7205),(49 324.96906),(50 328.33304),(51 329.54504),(52 329.5847),(53 332.98114),(54 330.91467),(55 331.5122),(56 325.7983),(57 322.50598),(58 320.84784),(59 316.57983),(60 314.6451),(61 312.19592),(62 312.305),(63 312.3406),(64 313.49197),(65 312.07294),(66 309.37152),(67 309.18906),(68 310.15952),(69 307.66437),(70 308.92868),(71 308.7576),(72 308.38657),(73 307.43533),(74 309.41284),(75 307.2699),(76 302.65833),(77 301.5653),(78 303.9915),(79 297.90912),
(1 177.349),(2 205.01714),(3 224.56677),(4 236.3444),(5 245.85417),(6 250.28683),(7 258.37256),(8 265.3172),(9 267.56616),(10 271.27695),(11 273.86594),(12 274.38083),(13 275.20895),(14 276.38614),(15 279.094),(16 278.30136),(17 280.7557),(18 288.03635),(19 287.74445),(20 286.04523),(21 289.2397),(22 292.50027),(23 294.80078),(24 294.6158),(25 297.25378),(26 298.35886),(27 298.18744),(28 301.0456),(29 303.5095),(30 307.31042),(31 307.94662),(32 308.71677),(33 313.34973),(34 316.11606),(35 313.47424),(36 315.07495),(37 313.32843),(38 317.02975),(39 315.42776),(40 317.45612),(41 316.42932),(42 321.17267),(43 321.28442),(44 321.66885),(45 321.4051),(46 325.13394),(47 322.91293),(48 324.1602),(49 323.75024),(50 321.79395),(51 323.49786),(52 326.3919),(53 327.95233),(54 324.8529),(55 323.52682),(56 322.78833),(57 319.6982),(58 319.12762),(59 318.6265),(60 315.57758),(61 317.39755),(62 313.2071),(63 316.27365),(64 315.0999),(65 313.66376),(66 312.96347),(67 309.1267),(68 306.38193),(69 304.10556),(70 304.80225),(71 303.204),(72 300.60992),(73 299.26636),(74 296.77893),(75 294.86728),(76 291.87106),(77 291.88303),(78 294.54984),(79 292.65164),
(1 177.25174),(2 203.30423),(3 221.86546),(4 232.81471),(5 240.40489),(6 246.9635),(7 253.35963),(8 256.33524),(9 259.89395),(10 265.08603),(11 265.25787),(12 266.03827),(13 267.65445),(14 270.39932),(15 269.39035),(16 269.86337),(17 276.14096),(18 279.62924),(19 283.8674),(20 282.54965),(21 282.45428),(22 285.9245),(23 289.4233),(24 287.50717),(25 287.88416),(26 291.51724),(27 288.54718),(28 293.19193),(29 294.345),(30 298.95016),(31 300.44382),(32 301.9899),(33 306.7737),(34 306.91476),(35 308.78436),(36 312.6535),(37 310.87222),(38 312.0146),(39 312.90637),(40 313.26437),(41 313.2247),(42 319.33902),(43 320.08075),(44 317.7583),(45 321.07095),(46 324.59616),(47 323.267),(48 324.14496),(49 321.5932),(50 320.61804),(51 324.09207),(52 325.25772),(53 321.63895),(54 322.733),(55 319.18185),(56 316.13235),(57 313.67923),(58 311.07202),(59 310.57727),(60 308.2022),(61 305.439),(62 304.4963),(63 306.20145),(64 305.90094),(65 305.5744),(66 305.3882),(67 301.70294),(68 300.9381),(69 297.4215),(70 298.66434),(71 296.8727),(72 292.90152),(73 290.0917),(74 287.35663),(75 286.50922),(76 281.40482),(77 280.30627),(78 282.80875),(79 279.83762),
(1 174.24765),(2 201.21866),(3 218.78821),(4 231.47543),(5 238.14188),(6 242.0023),(7 248.44588),(8 254.6182),(9 256.7901),(10 260.66272),(11 266.40997),(12 267.76532),(13 267.13626),(14 272.72165),(15 276.30045),(16 278.90137),(17 284.0519),(18 290.05756),(19 289.0717),(20 291.71573),(21 291.53488),(22 296.07214),(23 300.70175),(24 307.02124),(25 308.37476),(26 312.17844),(27 314.3457),(28 313.64706),(29 320.39587),(30 320.04922),(31 322.05667),(32 325.07675),(33 329.98798),(34 325.87393),(35 329.13098),(36 331.52466),(37 331.58762),(38 334.21222),(39 333.9087),(40 333.40796),(41 333.14972),(42 334.0797),(43 333.7641),(44 336.6846),(45 341.123),(46 338.9519),(47 339.0867),(48 337.66287),(49 338.9779),(50 339.5194),(51 333.8184),(52 337.19766),(53 333.90192),(54 333.12198),(55 331.7407),(56 329.19577),(57 324.89435),(58 323.6832),(59 319.64462),(60 317.82956),(61 314.70053),(62 314.12674),(63 313.07135),(64 311.806),(65 312.17294),(66 309.18088),(67 308.5183),(68 309.34644),(69 307.27448),(70 305.5637),(71 301.17255),(72 297.82468),(73 296.55283),(74 293.43698),(75 291.30624),(76 288.20502),(77 286.50446),(78 286.7693),(79 282.18826),
(1 170.51439),(2 195.6776),(3 216.30008),(4 226.11507),(5 237.79895),(6 248.45996),(7 255.07335),(8 262.05893),(9 266.28787),(10 267.3225),(11 271.2894),(12 272.3426),(13 273.89948),(14 275.70343),(15 276.1055),(16 274.6828),(17 277.31888),(18 282.06238),(19 282.0105),(20 281.74),(21 285.66553),(22 288.7562),(23 289.00928),(24 293.43887),(25 296.71414),(26 300.1951),(27 299.89023),(28 305.57742),(29 308.17596),(30 309.57468),(31 309.6664),(32 313.5513),(33 321.67218),(34 320.05276),(35 315.27594),(36 315.7352),(37 318.1707),(38 317.30212),(39 320.38916),(40 317.5379),(41 320.14954),(42 323.54172),(43 323.00027),(44 330.37225),(45 330.84235),(46 331.6091),(47 331.1406),(48 332.5055),(49 331.72818),(50 330.81354),(51 330.21353),(52 332.64285),(53 331.1131),(54 329.7817),(55 328.6302),(56 326.99823),(57 323.96655),(58 316.84116),(59 316.63327),(60 315.98187),(61 309.2755),(62 306.29224),(63 307.94858),(64 305.84778),(65 305.43982),(66 305.67975),(67 302.2006),(68 301.62424),(69 302.24777),(70 299.32117),(71 297.79315),(72 295.03876),(73 296.71207),(74 294.1403),(75 291.85037),(76 290.87952),(77 289.00516),(78 286.76492),(79 283.5537),
(1 169.9607),(2 198.05142),(3 216.60706),(4 227.28696),(5 240.63568),(6 248.43283),(7 255.09726),(8 264.15427),(9 265.74612),(10 268.2614),(11 268.49374),(12 271.73346),(13 269.18823),(14 269.15408),(15 267.97894),(16 270.13608),(17 270.1489),(18 274.8744),(19 276.53662),(20 274.99152),(21 280.0779),(22 287.67517),(23 290.66766),(24 299.36035),(25 302.4786),(26 305.34558),(27 303.8573),(28 307.84235),(29 310.30338),(30 307.66425),(31 304.26416),(32 307.2176),(33 311.9228),(34 312.0364),(35 318.13583),(36 318.83997),(37 319.54172),(38 318.52402),(39 320.13858),(40 313.95853),(41 316.26627),(42 316.6966),(43 318.76917),(44 319.34845),(45 319.73358),(46 320.18332),(47 320.00037),(48 320.0835),(49 319.85565),(50 323.0157),(51 322.2594),(52 326.42145),(53 324.8477),(54 322.4932),(55 321.4388),(56 319.52106),(57 316.6272),(58 311.09564),(59 310.40988),(60 309.35852),(61 306.78284),(62 307.74957),(63 305.24176),(64 303.88086),(65 302.36703),(66 302.19986),(67 300.8675),(68 298.65213),(69 299.4422),(70 299.15344),(71 293.2038),(72 293.50253),(73 291.57062),(74 289.75452),(75 291.1258),(76 286.88406),(77 283.80713),(78 283.64572),(79 279.16757),
(1 168.56953),(2 194.70221),(3 214.13866),(4 228.15594),(5 241.43123),(6 250.71434),(7 257.64594),(8 264.55316),(9 267.44324),(10 272.4329),(11 269.9837),(12 272.40265),(13 271.44104),(14 271.5509),(15 270.19556),(16 270.3033),(17 271.06808),(18 276.78452),(19 275.65213),(20 279.44455),(21 284.3514),(22 287.44193),(23 290.4702),(24 290.70358),(25 294.40933),(26 294.12088),(27 297.75812),(28 300.58167),(29 301.22037),(30 298.0895),(31 300.61465),(32 300.3288),(33 306.87463),(34 306.79324),(35 303.8322),(36 307.39087),(37 307.37952),(38 306.519),(39 307.36295),(40 309.3796),(41 312.1055),(42 314.15213),(43 314.61987),(44 317.28793),(45 319.74933),(46 320.253),(47 322.8152),(48 322.56732),(49 324.3469),(50 320.99173),(51 326.4463),(52 324.5733),(53 324.33832),(54 324.7391),(55 326.11505),(56 325.23975),(57 321.05942),(58 318.49585),(59 317.29642),(60 311.0324),(61 311.38205),(62 309.67154),(63 309.88052),(64 306.25323),(65 299.88486),(66 300.96457),(67 301.78564),(68 304.98718),(69 304.57257),(70 301.0873),(71 296.065),(72 293.76187),(73 293.09644),(74 291.6688),(75 291.11337),(76 287.21967),(77 286.65045),(78 288.7746),(79 283.83984),
(1 163.639),(2 189.4201),(3 205.59125),(4 216.81915),(5 229.49782),(6 237.68916),(7 240.30693),(8 246.04213),(9 247.41599),(10 250.6354),(11 250.65819),(12 254.07642),(13 253.32417),(14 251.73996),(15 254.6348),(16 250.8788),(17 253.16914),(18 259.22147),(19 256.2622),(20 254.92477),(21 259.8151),(22 261.52148),(23 262.65396),(24 270.79074),(25 272.29828),(26 272.0446),(27 274.48514),(28 276.1771),(29 274.696),(30 275.61063),(31 273.41827),(32 275.4422),(33 279.78076),(34 278.54907),(35 282.0617),(36 286.18216),(37 283.1612),(38 286.0853),(39 288.88974),(40 287.96967),(41 287.49994),(42 289.99142),(43 293.76816),(44 292.3152),(45 295.76712),(46 297.61542),(47 299.66504),(48 298.65472),(49 299.56946),(50 298.97086),(51 298.27838),(52 301.73233),(53 300.22638),(54 299.45398),(55 296.37994),(56 294.23734),(57 290.712),(58 291.08243),(59 288.11728),(60 284.13916),(61 284.31927),(62 282.74063),(63 281.8356),(64 278.571),(65 275.09445),(66 276.17044),(67 276.1087),(68 276.2969),(69 276.2724),(70 276.07928),(71 275.12112),(72 273.2426),(73 275.06082),(74 273.00955),(75 274.10034),(76 274.18292),(77 273.13818),(78 271.11517),(79 266.63873),
(1 164.82132),(2 194.02652),(3 211.64111),(4 227.03598),(5 235.26823),(6 243.11064),(7 248.08696),(8 253.23842),(9 258.27008),(10 258.36142),(11 258.76178),(12 259.36276),(13 261.41608),(14 260.63123),(15 259.95905),(16 259.32733),(17 261.0449),(18 269.6299),(19 269.9183),(20 270.50565),(21 277.40454),(22 278.5429),(23 281.3226),(24 282.69046),(25 286.1023),(26 289.44904),(27 292.5655),(28 291.28287),(29 295.6791),(30 295.68665),(31 297.5022),(32 301.19064),(33 299.0647),(34 299.26083),(35 300.68414),(36 299.40228),(37 300.65863),(38 301.88464),(39 301.79892),(40 301.21826),(41 304.80963),(42 301.12506),(43 307.39343),(44 307.6669),(45 312.90427),(46 317.53665),(47 315.91064),(48 319.02844),(49 317.0219),(50 318.8762),(51 317.19724),(52 318.82657),(53 317.9212),(54 316.30212),(55 315.61707),(56 311.52948),(57 308.89902),(58 304.05548),(59 301.42352),(60 298.1042),(61 297.03412),(62 296.90286),(63 297.1376),(64 293.98636),(65 295.44464),(66 293.22446),(67 291.48172),(68 289.1687),(69 285.9367),(70 288.18005),(71 286.58774),(72 283.52374),(73 283.3526),(74 280.93994),(75 281.5134),(76 278.0312),(77 276.2415),(78 274.33),(79 269.20303),
(1 162.0606),(2 187.0354),(3 207.08261),(4 218.36809),(5 226.40083),(6 234.07068),(7 238.24411),(8 250.23438),(9 250.88547),(10 253.05876),(11 251.14365),(12 253.19724),(13 253.26927),(14 256.89896),(15 258.49924),(16 262.24435),(17 262.7068),(18 268.96698),(19 271.68475),(20 269.7741),(21 274.835),(22 277.55518),(23 279.7858),(24 281.90314),(25 285.1776),(26 288.19638),(27 290.21576),(28 292.92508),(29 295.2376),(30 296.31592),(31 295.6175),(32 298.05597),(33 300.7631),(34 300.80325),(35 299.9414),(36 303.18527),(37 305.8701),(38 309.11487),(39 308.92404),(40 305.44086),(41 310.2917),(42 309.41388),(43 314.25443),(44 310.58627),(45 310.6106),(46 309.67572),(47 311.7032),(48 312.6048),(49 309.8677),(50 317.04013),(51 317.4878),(52 318.37625),(53 317.6306),(54 314.00143),(55 313.45544),(56 309.3578),(57 306.6407),(58 303.16254),(59 301.63254),(60 297.41364),(61 295.98395),(62 293.16602),(63 295.30905),(64 290.8037),(65 291.08707),(66 288.26938),(67 287.55707),(68 285.80283),(69 283.93707),(70 284.08005),(71 280.48547),(72 279.49774),(73 277.40466),(74 279.44745),(75 277.3716),(76 273.95303),(77 270.54947),(78 270.67056),(79 267.21994),
(1 160.27165),(2 186.44498),(3 205.64992),(4 218.61061),(5 227.33305),(6 235.14668),(7 240.39076),(8 244.7235),(9 249.51266),(10 252.42053),(11 251.59401),(12 255.1989),(13 258.79803),(14 260.31616),(15 261.0868),(16 259.44836),(17 259.83994),(18 264.88974),(19 266.53223),(20 266.5575),(21 268.37454),(22 273.88306),(23 277.28494),(24 279.77985),(25 282.6997),(26 286.18237),(27 290.46735),(28 293.40588),(29 294.80103),(30 293.22897),(31 294.81808),(32 297.81027),(33 300.97977),(34 298.64716),(35 299.35126),(36 302.18433),(37 301.72617),(38 302.48392),(39 304.43066),(40 305.95633),(41 306.02234),(42 304.7949),(43 308.86066),(44 306.41943),(45 309.96448),(46 308.22714),(47 309.97995),(48 308.49695),(49 304.3028),(50 307.61618),(51 309.92593),(52 313.80292),(53 315.1616),(54 311.23016),(55 311.95395),(56 309.28262),(57 307.88693),(58 306.95752),(59 305.70673),(60 303.40253),(61 301.31146),(62 300.25812),(63 300.92413),(64 299.53464),(65 295.2529),(66 292.44717),(67 294.0294),(68 288.7232),(69 288.10693),(70 287.24142),(71 284.55728),(72 283.45694),(73 282.89148),(74 278.67334),(75 275.07697),(76 271.961),(77 268.50034),(78 267.3395),(79 264.5148),
(1 159.04578),(2 184.84944),(3 202.26491),(4 213.30205),(5 222.55731),(6 225.11996),(7 228.8954),(8 236.32144),(9 238.8233),(10 241.3652),(11 245.8719),(12 245.32906),(13 244.8514),(14 247.64584),(15 246.51784),(16 247.65529),(17 249.08662),(18 252.71933),(19 252.43507),(20 255.91342),(21 256.7811),(22 258.7518),(23 262.6682),(24 263.17453),(25 264.39124),(26 265.08664),(27 268.92114),(28 270.1619),(29 272.51587),(30 273.28058),(31 272.26053),(32 274.7791),(33 277.53302),(34 275.70044),(35 278.7926),(36 281.81943),(37 280.87854),(38 279.64633),(39 280.31274),(40 283.02957),(41 284.37878),(42 285.95572),(43 286.7131),(44 287.8423),(45 289.80405),(46 290.7073),(47 292.7074),(48 294.30832),(49 292.57214),(50 293.81952),(51 292.466),(52 295.4174),(53 298.28238),(54 296.49368),(55 294.44397),(56 294.26706),(57 291.84772),(58 290.145),(59 285.27933),(60 285.00534),(61 285.1677),(62 284.00043),(63 282.5296),(64 282.5428),(65 277.83994),(66 276.38312),(67 273.5196),(68 270.19608),(69 273.49664),(70 274.1622),(71 271.01205),(72 270.30234),(73 269.73547),(74 265.96988),(75 265.53983),(76 260.47275),(77 258.08423),(78 258.76328),(79 256.3242),
(1 152.86455),(2 178.83261),(3 197.06448),(4 207.33632),(5 215.78691),(6 220.17554),(7 222.72108),(8 227.82146),(9 228.87505),(10 232.09302),(11 234.00778),(12 237.05334),(13 234.73497),(14 237.74478),(15 237.97688),(16 235.30806),(17 236.69592),(18 242.09001),(19 240.24461),(20 238.69034),(21 239.97404),(22 242.59885),(23 244.542),(24 249.18437),(25 247.70113),(26 250.05988),(27 254.33836),(28 254.78981),(29 255.79518),(30 255.01714),(31 257.25778),(32 257.79727),(33 262.48352),(34 259.341),(35 261.53955),(36 264.97574),(37 265.84094),(38 268.24963),(39 268.07486),(40 267.11526),(41 270.29565),(42 270.91452),(43 272.5523),(44 272.9488),(45 272.29587),(46 274.39178),(47 275.65048),(48 276.62363),(49 276.3996),(50 276.72592),(51 277.51547),(52 277.4011),(53 276.34473),(54 273.21274),(55 273.10068),(56 271.45822),(57 266.82047),(58 267.0559),(59 266.0583),(60 262.94577),(61 259.33313),(62 258.52466),(63 258.72018),(64 257.25348),(65 257.87128),(66 254.67703),(67 256.4365),(68 255.20273),(69 257.23987),(70 258.6014),(71 255.78928),(72 252.02586),(73 247.96477),(74 246.10985),(75 244.12494),(76 242.64),(77 242.33154),(78 238.61426),(79 236.59435),
