1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 12221.398),(2 38387.645),(3 81419.1),(4 129699.69),(5 187098.61),(6 247245.31),(7 313965.97),(8 378076.6),(9 445839.84),(10 516405.47),(11 584646.1),(12 640717.25),(13 694420.7),(14 738667.7),(15 785705.44),(16 828702.2),(17 871358.94),(18 914732.06),(19 962316.5),(20 1015532.7),(21 1074218.9),(22 1128273.9),(23 1180354.5),(24 1218876.9),(25 1261977.6),(26 1289856.8),(27 1324690.1),(28 1342499.6),(29 1362878.8),(30 1376873.6),(31 1394177.1),(32 1409529),(33 1422840),(34 1435817),(35 1453504.6),(36 1477454.4),(37 1521167.6),(38 1570257.4),(39 1640558),(40 1705498),(41 1781788),(42 1853193),(43 1914453.6),(44 1960660.4),(45 2008279.1),(46 2055442.4),(47 2112688.3),(48 2169999),(49 2243773.8),(50 2318919.3),(51 2416307),(52 2508559.8),(53 2612300.3),(54 2710036.8),(55 2813161.3),(56 2941027),(57 3066708.3),(58 3193752.8),(59 3326609.8),(60 3443486.3),(61 3573595.3),(62 3687552.3),(63 3823830.3),(64 3942799.8),(65 4076053),(66 4211736.5),(67 4351732.5),(68 4497064.5),(69 4638340),(70 4774714.5),(71 4929546.5),(72 5083663),(73 5229181.5),(74 5362923.5),(75 5546403.5),(76 5707982.5),(77 5869045.5),(78 6016686.5),(79 6163455.5),
(1 160.48248),(2 190.9436),(3 208.69836),(4 219.65121),(5 227.03006),(6 240.91989),(7 245.86455),(8 257.55997),(9 267.7322),(10 277.1376),(11 282.88483),(12 284.27307),(13 288.9002),(14 292.34576),(15 300.38803),(16 303.71332),(17 306.35153),(18 305.64212),(19 309.96265),(20 304.82782),(21 312.09464),(22 310.70392),(23 305.0825),(24 307.243),(25 303.90814),(26 305.51947),(27 307.09415),(28 301.52353),(29 302.14963),(30 301.5636),(31 296.98007),(32 296.99472),(33 294.69104),(34 293.4237),(35 290.03186),(36 289.04868),(37 285.90372),(38 285.43234),(39 285.6109),(40 283.20718),(41 283.33405),(42 279.93994),(43 282.1002),(44 280.57593),(45 286.83032),(46 285.96878),(47 283.857),(48 286.841),(49 286.07693),(50 288.69473),(51 288.3992),(52 287.06998),(53 286.1827),(54 290.34955),(55 289.41757),(56 288.2884),(57 292.97418),(58 293.5118),(59 291.6401),(60 289.84586),(61 288.31778),(62 288.2525),(63 289.12692),(64 286.35452),(65 287.0019),(66 282.14514),(67 283.2352),(68 280.2371),(69 287.39),(70 288.48163),(71 290.64096),(72 290.798),(73 287.73566),(74 292.5716),(75 297.57434),(76 294.81122),(77 298.48596),(78 299.51285),(79 304.69543),
(1 155.87253),(2 189.05702),(3 207.13376),(4 219.02483),(5 231.5562),(6 244.07503),(7 253.81142),(8 265.3458),(9 275.28854),(10 279.21765),(11 292.70764),(12 296.56238),(13 296.82794),(14 299.94666),(15 301.5252),(16 302.57883),(17 300.6751),(18 294.97354),(19 297.7611),(20 293.36017),(21 295.08157),(22 291.74872),(23 289.7142),(24 285.9263),(25 284.63525),(26 283.36948),(27 282.13974),(28 286.30768),(29 283.82825),(30 283.52695),(31 284.18918),(32 287.99908),(33 288.15143),(34 288.94067),(35 294.40274),(36 289.4996),(37 290.2728),(38 290.93924),(39 288.22995),(40 294.23975),(41 293.8839),(42 292.88702),(43 294.79547),(44 295.87415),(45 302.61264),(46 302.44177),(47 298.37268),(48 304.5182),(49 304.26633),(50 308.0934),(51 304.64352),(52 310.54587),(53 315.36438),(54 309.43442),(55 307.85815),(56 307.51865),(57 314.56116),(58 310.74658),(59 315.22186),(60 314.57095),(61 312.29642),(62 311.10913),(63 306.04797),(64 308.8653),(65 310.12115),(66 306.9531),(67 307.7107),(68 306.31238),(69 303.8702),(70 301.40778),(71 301.2687),(72 297.31024),(73 291.26785),(74 293.25516),(75 291.96628),(76 291.66162),(77 289.16782),(78 287.7215),(79 290.95917),
(1 152.39917),(2 186.03284),(3 204.29868),(4 220.5286),(5 231.03345),(6 248.67012),(7 255.9973),(8 268.76202),(9 276.36322),(10 283.34296),(11 290.9126),(12 291.2043),(13 294.52478),(14 297.41315),(15 299.98813),(16 299.19623),(17 300.32156),(18 298.93054),(19 296.47794),(20 291.6568),(21 291.30652),(22 289.10703),(23 287.02386),(24 281.90356),(25 279.7964),(26 276.38498),(27 275.59958),(28 277.0792),(29 275.16388),(30 270.77777),(31 269.83606),(32 272.7659),(33 273.28244),(34 276.0926),(35 278.68695),(36 277.99536),(37 282.69232),(38 282.6206),(39 286.74353),(40 285.5169),(41 291.64948),(42 289.6563),(43 290.89096),(44 293.7796),(45 296.315),(46 295.71072),(47 293.8719),(48 298.04755),(49 295.96872),(50 296.98276),(51 295.14682),(52 299.34412),(53 301.4711),(54 297.9972),(55 300.9804),(56 299.69263),(57 301.38922),(58 302.84445),(59 300.43124),(60 298.09122),(61 296.65643),(62 299.22748),(63 299.18796),(64 301.9235),(65 306.4005),(66 301.9853),(67 303.95993),(68 303.29202),(69 307.55615),(70 305.49457),(71 304.76666),(72 305.37396),(73 297.88202),(74 299.9997),(75 299.84756),(76 296.13995),(77 298.9147),(78 298.66025),(79 297.41528),
(1 153.23572),(2 187.80945),(3 204.73494),(4 220.70717),(5 233.36394),(6 242.3273),(7 253.46045),(8 264.56564),(9 273.2159),(10 277.99707),(11 285.58115),(12 286.52914),(13 287.49808),(14 287.58395),(15 289.45343),(16 289.39917),(17 290.84177),(18 293.7132),(19 289.58017),(20 287.1609),(21 288.9687),(22 286.91818),(23 287.1848),(24 285.54044),(25 283.9002),(26 281.9382),(27 282.7151),(28 285.23773),(29 287.9254),(30 282.82126),(31 289.9015),(32 291.52496),(33 289.02985),(34 285.9589),(35 290.60388),(36 290.1803),(37 292.4152),(38 295.38907),(39 296.24915),(40 297.74774),(41 298.49564),(42 302.49548),(43 306.56757),(44 304.3849),(45 306.92667),(46 305.53317),(47 308.80878),(48 313.65097),(49 311.25284),(50 312.64297),(51 313.09106),(52 316.019),(53 316.74448),(54 314.5702),(55 316.29242),(56 316.97653),(57 315.79587),(58 313.065),(59 308.40976),(60 307.20602),(61 307.35318),(62 307.84308),(63 308.86713),(64 306.56287),(65 313.3146),(66 310.7218),(67 314.6826),(68 307.09525),(69 311.0282),(70 308.84116),(71 306.48215),(72 309.27966),(73 308.60815),(74 307.95557),(75 308.554),(76 309.2999),(77 308.1497),(78 310.05984),(79 310.64825),
(1 152.92062),(2 184.81042),(3 200.22737),(4 218.28166),(5 228.03262),(6 240.1385),(7 252.01753),(8 263.15277),(9 272.78848),(10 280.8053),(11 290.3621),(12 292.67664),(13 293.0869),(14 296.77484),(15 299.1563),(16 300.90784),(17 305.94562),(18 301.97058),(19 301.42847),(20 300.64362),(21 298.73685),(22 297.78662),(23 297.3857),(24 295.17822),(25 294.33817),(26 294.49304),(27 291.01196),(28 292.73105),(29 291.91846),(30 290.38327),(31 292.8538),(32 288.51694),(33 298.08),(34 290.5351),(35 290.82123),(36 293.04337),(37 290.58548),(38 293.84665),(39 292.03247),(40 297.64313),(41 300.84274),(42 303.71408),(43 301.89175),(44 297.80182),(45 299.99222),(46 300.49588),(47 303.53854),(48 305.58795),(49 304.93106),(50 309.139),(51 307.17767),(52 311.6442),(53 312.71075),(54 310.15582),(55 313.62253),(56 308.4438),(57 310.52695),(58 307.01974),(59 304.33676),(60 304.37512),(61 308.29953),(62 307.38342),(63 308.0545),(64 308.47327),(65 311.89725),(66 312.2713),(67 315.18835),(68 313.61533),(69 318.7169),(70 319.48502),(71 317.6428),(72 322.73822),(73 316.37405),(74 315.70474),(75 315.73883),(76 313.5931),(77 308.9934),(78 308.1312),(79 307.06586),
(1 150.02284),(2 184.88116),(3 204.30142),(4 221.33194),(5 230.37631),(6 242.2204),(7 253.6448),(8 262.72235),(9 272.92065),(10 275.65836),(11 278.24655),(12 278.84372),(13 280.11206),(14 279.34494),(15 281.16522),(16 281.84442),(17 281.25143),(18 278.28052),(19 278.16296),(20 274.16196),(21 278.0637),(22 274.17685),(23 272.30713),(24 271.10815),(25 273.54822),(26 273.28125),(27 276.60092),(28 277.14053),(29 276.9292),(30 276.6538),(31 276.51303),(32 279.24014),(33 282.72736),(34 284.49237),(35 285.68393),(36 289.20538),(37 289.62015),(38 292.1639),(39 290.0377),(40 292.96143),(41 292.74603),(42 288.3907),(43 286.36908),(44 285.1536),(45 285.8155),(46 285.74146),(47 288.93793),(48 288.9531),(49 287.1734),(50 295.67657),(51 297.13504),(52 299.9297),(53 299.5862),(54 300.96176),(55 304.50592),(56 297.57715),(57 299.97214),(58 300.11707),(59 297.27692),(60 297.6534),(61 294.7257),(62 291.8527),(63 297.68713),(64 297.38632),(65 296.83658),(66 298.30307),(67 300.81116),(68 300.24646),(69 302.06277),(70 300.84427),(71 301.26813),(72 299.61276),(73 299.5016),(74 296.87164),(75 295.4683),(76 290.56012),(77 293.86154),(78 291.62503),(79 288.52454),
(1 145.70206),(2 173.7874),(3 190.37779),(4 205.66734),(5 215.33797),(6 225.3378),(7 237.55367),(8 244.3365),(9 253.4854),(10 257.9239),(11 260.39667),(12 263.9002),(13 267.02844),(14 267.76318),(15 277.38956),(16 273.94058),(17 277.25595),(18 277.57443),(19 276.7941),(20 269.19382),(21 270.31683),(22 271.23456),(23 270.74966),(24 267.7957),(25 269.42865),(26 270.5846),(27 271.65723),(28 272.16693),(29 270.2992),(30 269.5162),(31 270.44855),(32 271.21448),(33 274.43323),(34 274.9141),(35 274.31647),(36 274.37558),(37 277.75632),(38 279.08466),(39 279.41693),(40 279.96262),(41 283.44608),(42 286.46854),(43 286.0227),(44 289.8893),(45 291.98157),(46 293.9019),(47 297.03192),(48 302.13843),(49 300.74277),(50 309.14954),(51 313.79233),(52 321.02426),(53 321.55597),(54 322.05154),(55 330.4799),(56 327.83328),(57 325.6591),(58 319.58856),(59 320.11957),(60 316.9315),(61 313.21307),(62 310.78452),(63 308.04376),(64 302.66766),(65 301.14908),(66 295.4858),(67 293.08307),(68 291.26746),(69 287.42496),(70 281.4158),(71 280.50122),(72 279.7429),(73 280.12607),(74 274.94037),(75 275.37622),(76 272.33807),(77 275.38025),(78 275.45993),(79 274.5833),
(1 141.0003),(2 167.62454),(3 182.37025),(4 194.32332),(5 206.77222),(6 220.2442),(7 226.82722),(8 233.29445),(9 242.46883),(10 245.70535),(11 250.25844),(12 255.67012),(13 258.37427),(14 259.56738),(15 265.56076),(16 266.8593),(17 269.98352),(18 265.70364),(19 264.28854),(20 262.73886),(21 260.65173),(22 261.3518),(23 262.07785),(24 257.98453),(25 260.21347),(26 260.4466),(27 259.28397),(28 259.3064),(29 260.90094),(30 260.26755),(31 257.7515),(32 259.38327),(33 258.94086),(34 256.49112),(35 259.91324),(36 263.78702),(37 264.15677),(38 261.82602),(39 262.45267),(40 261.33945),(41 259.21683),(42 256.85995),(43 258.14743),(44 255.09842),(45 259.40485),(46 258.12384),(47 263.81143),(48 262.81628),(49 263.2323),(50 266.5408),(51 270.4792),(52 268.81818),(53 268.97345),(54 270.3089),(55 271.2726),(56 267.5591),(57 267.1433),(58 271.6657),(59 268.31635),(60 267.9668),(61 264.58984),(62 271.4074),(63 271.9719),(64 267.331),(65 266.8141),(66 264.78836),(67 267.02972),(68 264.1571),(69 264.7965),(70 264.43127),(71 261.46213),(72 263.1954),(73 264.92493),(74 267.3674),(75 269.53854),(76 267.88306),(77 273.4285),(78 274.97815),(79 275.75247),
(1 143.84496),(2 172.18828),(3 190.92072),(4 204.56686),(5 218.67725),(6 231.55731),(7 237.4391),(8 245.41995),(9 251.11812),(10 257.6496),(11 261.83322),(12 264.3836),(13 271.5208),(14 268.45386),(15 274.97867),(16 273.87045),(17 277.31302),(18 274.51993),(19 272.49078),(20 271.2275),(21 271.80026),(22 271.90128),(23 264.66293),(24 263.60327),(25 263.2454),(26 262.26553),(27 264.05685),(28 264.20682),(29 265.04828),(30 265.2722),(31 265.8637),(32 268.70908),(33 268.5412),(34 264.49188),(35 263.23083),(36 263.07834),(37 260.06512),(38 260.32928),(39 263.51132),(40 258.46854),(41 261.3436),(42 257.70184),(43 261.11807),(44 259.19272),(45 261.42545),(46 260.72952),(47 264.81128),(48 264.04092),(49 261.92773),(50 265.0167),(51 269.4704),(52 269.8554),(53 270.95532),(54 269.84247),(55 271.1091),(56 265.36697),(57 267.59204),(58 266.283),(59 267.18774),(60 266.95468),(61 264.64093),(62 270.02762),(63 268.96686),(64 267.44656),(65 269.09967),(66 271.68298),(67 271.3257),(68 269.83054),(69 272.80255),(70 271.55765),(71 269.74524),(72 271.16696),(73 267.3695),(74 270.82968),(75 275.5768),(76 274.34592),(77 275.0962),(78 277.29065),(79 277.07584),
(1 142.96855),(2 169.81265),(3 193.35931),(4 205.54611),(5 217.19041),(6 233.76132),(7 241.2411),(8 249.10532),(9 261.02948),(10 267.761),(11 271.81592),(12 275.28238),(13 277.00522),(14 275.16257),(15 277.0294),(16 276.71918),(17 274.82892),(18 269.14047),(19 265.19196),(20 260.1286),(21 256.69583),(22 255.14908),(23 248.58675),(24 246.35812),(25 247.18475),(26 246.67828),(27 247.2727),(28 249.16827),(29 251.59746),(30 252.33609),(31 257.715),(32 257.12558),(33 258.2156),(34 257.41864),(35 262.88217),(36 261.61557),(37 261.2696),(38 261.26575),(39 267.19574),(40 264.0765),(41 269.92838),(42 268.62128),(43 269.83185),(44 268.45654),(45 274.40576),(46 270.65695),(47 271.9434),(48 268.3482),(49 266.42926),(50 263.69742),(51 261.74802),(52 261.2825),(53 262.1787),(54 261.70316),(55 262.14297),(56 259.82657),(57 257.3549),(58 258.7464),(59 260.1525),(60 257.46585),(61 257.98798),(62 262.75922),(63 262.04306),(64 260.72552),(65 265.7504),(66 266.1995),(67 265.55978),(68 267.3871),(69 271.10126),(70 271.46735),(71 269.0771),(72 267.29797),(73 270.7642),(74 272.52127),(75 278.20306),(76 274.261),(77 276.82556),(78 272.42355),(79 276.23746),
(1 140.61928),(2 164.57771),(3 183.81596),(4 198.50728),(5 211.81227),(6 225.53679),(7 230.61789),(8 240.14404),(9 244.04138),(10 246.2607),(11 246.44856),(12 250.40904),(13 255.3391),(14 254.18005),(15 254.68326),(16 252.7134),(17 255.0436),(18 252.13907),(19 252.58218),(20 246.29613),(21 248.92274),(22 243.17163),(23 240.3885),(24 240.27054),(25 240.0863),(26 238.03319),(27 243.3771),(28 243.27821),(29 241.72855),(30 242.75673),(31 243.7654),(32 246.75394),(33 249.35692),(34 251.58788),(35 255.80486),(36 259.81503),(37 262.98026),(38 266.6092),(39 270.26938),(40 266.78104),(41 268.15967),(42 267.35208),(43 264.4109),(44 260.09894),(45 262.77957),(46 262.50427),(47 261.37936),(48 260.71042),(49 256.34592),(50 259.5887),(51 256.4535),(52 257.41916),(53 260.46652),(54 255.34203),(55 257.80804),(56 258.0643),(57 261.1001),(58 258.99017),(59 260.90982),(60 262.31918),(61 261.81815),(62 263.80093),(63 262.30026),(64 263.32428),(65 265.349),(66 262.447),(67 258.82626),(68 258.95114),(69 260.4179),(70 256.45334),(71 256.01086),(72 254.62486),(73 259.41818),(74 261.63312),(75 266.09674),(76 262.15768),(77 266.89),(78 265.09558),(79 263.20056),
(1 135.03098),(2 160.24323),(3 180.45839),(4 194.05783),(5 204.9533),(6 218.07826),(7 224.54271),(8 230.91142),(9 235.4461),(10 239.78345),(11 243.82733),(12 247.91068),(13 249.77287),(14 249.61398),(15 250.96085),(16 250.74213),(17 248.53711),(18 251.69481),(19 249.62823),(20 247.43192),(21 250.31891),(22 246.37585),(23 245.52975),(24 241.83994),(25 240.1777),(26 239.85954),(27 240.4463),(28 241.43098),(29 239.99812),(30 239.61671),(31 242.5157),(32 245.9551),(33 247.42982),(34 250.11795),(35 250.64342),(36 252.22696),(37 255.8256),(38 255.08826),(39 255.41841),(40 252.40228),(41 253.27888),(42 252.59946),(43 252.14386),(44 248.11397),(45 250.99315),(46 247.81273),(47 247.81596),(48 247.83757),(49 241.26028),(50 242.13667),(51 245.07114),(52 246.5142),(53 247.1825),(54 247.05922),(55 251.51997),(56 254.48851),(57 256.62094),(58 259.20877),(59 260.77454),(60 264.70294),(61 266.27234),(62 269.29214),(63 271.79248),(64 268.59848),(65 274.2158),(66 265.8089),(67 265.7827),(68 265.2369),(69 264.38666),(70 262.1762),(71 257.4876),(72 259.03244),(73 258.3163),(74 261.03644),(75 267.29758),(76 263.91394),(77 268.26913),(78 266.62387),(79 270.02316),
(1 133.55911),(2 159.62306),(3 179.3163),(4 192.946),(5 203.37704),(6 214.82301),(7 223.33908),(8 231.3698),(9 239.73938),(10 243.04819),(11 246.58018),(12 247.03812),(13 251.04651),(14 246.5633),(15 248.96797),(16 248.99771),(17 248.35887),(18 244.70685),(19 240.40077),(20 240.85577),(21 239.66505),(22 238.9344),(23 239.2853),(24 241.741),(25 236.7086),(26 237.67159),(27 237.88533),(28 239.39769),(29 246.5172),(30 245.58679),(31 243.44818),(32 243.70958),(33 246.14499),(34 245.2466),(35 247.18039),(36 246.51582),(37 250.04922),(38 248.87904),(39 250.56268),(40 249.48805),(41 251.79572),(42 250.26369),(43 251.77606),(44 250.50958),(45 251.09738),(46 251.87996),(47 251.02298),(48 248.13918),(49 248.1088),(50 240.83759),(51 245.3393),(52 244.33641),(53 244.9109),(54 244.42451),(55 248.25293),(56 247.99039),(57 252.23984),(58 253.62889),(59 255.06213),(60 260.70776),(61 257.76303),(62 262.71802),(63 267.5344),(64 268.14795),(65 269.34506),(66 268.0055),(67 266.36594),(68 262.21307),(69 263.5109),(70 258.82275),(71 255.0045),(72 253.46584),(73 255.10495),(74 253.47125),(75 252.09244),(76 252.46643),(77 251.57071),(78 251.83904),(79 252.77625),
(1 134.83614),(2 163.82396),(3 186.49754),(4 197.9508),(5 208.86049),(6 219.12318),(7 227.76387),(8 234.12675),(9 241.06822),(10 244.47542),(11 245.6817),(12 244.8216),(13 248.12996),(14 241.98091),(15 247.3173),(16 246.50275),(17 245.82307),(18 248.28906),(19 251.92328),(20 247.91096),(21 251.37923),(22 254.2051),(23 257.1194),(24 257.31155),(25 253.01405),(26 253.99568),(27 250.67801),(28 253.27827),(29 253.76451),(30 248.7563),(31 248.9251),(32 250.42221),(33 249.01787),(34 246.45177),(35 247.20715),(36 248.31),(37 249.37006),(38 248.45766),(39 247.28708),(40 248.59828),(41 250.72003),(42 249.83905),(43 254.03793),(44 254.06702),(45 258.1154),(46 260.7935),(47 264.39804),(48 260.8321),(49 260.06357),(50 259.71622),(51 261.94693),(52 256.44382),(53 254.77614),(54 258.0609),(55 258.4791),(56 261.6754),(57 261.60602),(58 264.5577),(59 264.66885),(60 268.785),(61 266.20718),(62 269.1144),(63 269.11325),(64 267.34415),(65 269.90295),(66 265.79968),(67 266.53323),(68 263.73242),(69 265.45447),(70 266.402),(71 261.54776),(72 262.97327),(73 255.97021),(74 260.77164),(75 260.24564),(76 258.84396),(77 258.2296),(78 256.73163),(79 260.15796),
(1 132.7319),(2 161.66214),(3 179.44682),(4 194.69727),(5 204.57956),(6 216.34012),(7 227.17267),(8 232.28914),(9 241.47716),(10 242.58899),(11 250.54614),(12 252.39624),(13 251.5249),(14 251.55696),(15 249.51982),(16 248.27843),(17 247.87834),(18 245.65115),(19 248.38377),(20 245.07951),(21 244.58313),(22 244.99251),(23 246.61147),(24 248.30147),(25 248.37466),(26 249.09874),(27 250.63214),(28 253.55574),(29 252.27036),(30 250.40222),(31 251.21336),(32 243.66519),(33 244.60144),(34 243.11871),(35 245.32155),(36 241.99374),(37 240.99315),(38 239.91452),(39 240.37613),(40 240.08862),(41 243.41975),(42 245.27815),(43 246.35867),(44 248.72426),(45 256.3713),(46 258.92633),(47 261.35974),(48 258.4674),(49 256.8373),(50 258.01736),(51 258.97977),(52 255.51985),(53 256.08334),(54 258.49362),(55 255.9719),(56 255.86603),(57 255.80168),(58 255.64876),(59 257.5285),(60 255.88837),(61 254.92479),(62 256.50284),(63 252.90599),(64 258.73367),(65 258.8977),(66 254.86266),(67 258.00778),(68 257.70502),(69 258.31467),(70 253.35461),(71 257.7309),(72 257.86734),(73 255.9011),(74 257.2272),(75 258.61093),(76 257.11844),(77 260.94077),(78 258.12164),(79 260.5831),
(1 128.70824),(2 157.15323),(3 177.06647),(4 188.48685),(5 204.84392),(6 217.13075),(7 224.59848),(8 235.10062),(9 241.85924),(10 243.13237),(11 248.10583),(12 245.49281),(13 244.10783),(14 239.61295),(15 235.99678),(16 231.52225),(17 231.86469),(18 231.58788),(19 227.88249),(20 229.43544),(21 228.73409),(22 228.20676),(23 226.47934),(24 228.95178),(25 231.23001),(26 234.1713),(27 238.85242),(28 237.4802),(29 240.4836),(30 237.81512),(31 243.8268),(32 240.52351),(33 240.24164),(34 239.2197),(35 238.93555),(36 239.83455),(37 235.95503),(38 236.9366),(39 236.48364),(40 239.9384),(41 241.18211),(42 244.945),(43 248.83282),(44 247.77916),(45 255.01956),(46 253.19518),(47 255.28061),(48 255.02449),(49 250.70781),(50 247.44992),(51 245.84164),(52 244.34094),(53 244.02231),(54 244.4171),(55 241.85733),(56 239.10869),(57 240.05803),(58 238.62631),(59 243.64339),(60 241.81693),(61 245.88664),(62 249.06401),(63 246.4737),(64 243.99446),(65 247.48085),(66 244.61089),(67 247.22282),(68 247.87782),(69 249.33366),(70 246.2973),(71 244.5467),(72 245.67963),(73 243.7366),(74 247.1683),(75 246.25508),(76 244.86728),(77 247.61018),(78 251.1403),(79 249.69113),
(1 128.55861),(2 155.1388),(3 176.23062),(4 190.33377),(5 200.86414),(6 211.28308),(7 217.66866),(8 223.92302),(9 229.03246),(10 231.92285),(11 234.2337),(12 236.0891),(13 238.54974),(14 235.01642),(15 235.049),(16 236.03741),(17 237.2551),(18 236.61725),(19 238.01488),(20 237.3218),(21 239.28502),(22 238.93774),(23 240.57231),(24 236.20596),(25 235.42697),(26 235.03218),(27 238.4593),(28 235.52281),(29 240.35832),(30 239.61981),(31 239.22968),(32 240.51382),(33 236.96774),(34 241.71613),(35 240.81927),(36 243.54805),(37 241.27327),(38 242.84055),(39 246.20377),(40 245.9573),(41 245.1858),(42 246.2751),(43 246.70349),(44 243.94418),(45 250.73976),(46 248.98682),(47 248.78606),(48 246.52234),(49 245.0736),(50 245.1894),(51 241.1833),(52 244.52226),(53 244.2183),(54 240.5619),(55 244.58359),(56 244.90108),(57 244.86842),(58 244.52089),(59 247.07648),(60 245.17757),(61 245.4573),(62 246.67572),(63 247.24886),(64 246.27496),(65 248.13853),(66 247.64407),(67 245.62584),(68 244.22902),(69 246.75554),(70 242.89243),(71 241.7964),(72 243.5703),(73 245.26231),(74 245.71378),(75 243.49821),(76 240.9214),(77 240.35869),(78 240.62283),(79 240.54674),
