1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 856720.2),(2 3060505),(3 6492786.5),(4 10922744),(5 16487957),(6 22846090),(7 29516008),(8 36562748),(9 43764116),(10 50913230),(11 57973630),(12 64644068),(13 70573176),(14 75737670),(15 79629070),(16 82564570),(17 84798730),(18 86400590),(19 87885800),(20 89801064),(21 91076330),(22 91923400),(23 93418760),(24 94146360),(25 94460420),(26 94535240),(27 95231944),(28 95217176),(29 94922820),(30 94347016),(31 93550910),(32 92587880),(33 94015430),(34 93911520),(35 93580670),(36 94420930),(37 94659490),(38 95030696),(39 95306090),(40 95564740),(41 95806460),(42 96366040),(43 96970690),(44 98305190),(45 99793150),(46 101594080),(47 103621930),(48 108555640),(49 111738904),(50 115095430),(51 116473220),(52 118800730),(53 121071000),(54 123286180),(55 125093510),(56 127241240),(57 127517656),(58 129194720),(59 131473130),(60 134070664),(61 137413580),(62 141275790),(63 144616370),(64 147182860),(65 149965740),(66 152457890),(67 154725200),(68 156808530),(69 158168700),(70 159269760),(71 160070030),(72 159474720),(73 159393380),(74 159757650),(75 159884020),(76 160109330),(77 160323020),(78 159518260),(79 159874640),
(1 76.396904),(2 96.44673),(3 109.19496),(4 117.197754),(5 123.78525),(6 128.12389),(7 132.70306),(8 134.13728),(9 136.89168),(10 137.41304),(11 140.75589),(12 142.4051),(13 142.97849),(14 142.28436),(15 144.0916),(16 142.01372),(17 142.69595),(18 141.43648),(19 143.14436),(20 143.45187),(21 143.65758),(22 145.48096),(23 144.29643),(24 146.14967),(25 143.74501),(26 142.83078),(27 142.06013),(28 140.54887),(29 143.20927),(30 139.69731),(31 139.08003),(32 139.92938),(33 138.95897),(34 141.00076),(35 140.14624),(36 138.43373),(37 138.07097),(38 136.8186),(39 138.92708),(40 138.19003),(41 137.59598),(42 137.10059),(43 139.8451),(44 139.5189),(45 141.74889),(46 141.09608),(47 139.62083),(48 139.34569),(49 138.07864),(50 137.82927),(51 141.36316),(52 141.41356),(53 143.36876),(54 142.04744),(55 141.69852),(56 142.41315),(57 142.6453),(58 141.04451),(59 139.7661),(60 139.32632),(61 139.48416),(62 143.5719),(63 141.59024),(64 143.17934),(65 145.17424),(66 149.3367),(67 147.12524),(68 146.7799),(69 147.49304),(70 148.28749),(71 149.99074),(72 151.1279),(73 147.9392),(74 148.54135),(75 149.22212),(76 147.9032),(77 146.82838),(78 147.71481),(79 147.93721),
(1 74.081604),(2 93.18056),(3 105.11961),(4 114.13658),(5 119.95821),(6 121.95361),(7 126.97861),(8 129.32271),(9 132.11276),(10 132.0329),(11 135.20966),(12 136.82967),(13 136.68103),(14 137.75175),(15 139.88626),(16 137.97903),(17 138.81839),(18 140.02507),(19 141.10222),(20 142.30008),(21 140.91367),(22 141.6429),(23 140.4758),(24 141.28801),(25 141.83246),(26 140.77966),(27 142.04012),(28 140.8293),(29 139.77737),(30 138.07991),(31 139.3275),(32 139.40866),(33 140.15752),(34 139.22798),(35 138.86131),(36 137.67892),(37 138.08492),(38 137.02551),(39 136.88261),(40 136.95839),(41 138.1281),(42 138.61049),(43 138.65788),(44 138.25055),(45 138.30466),(46 137.50787),(47 135.92004),(48 135.92468),(49 137.98904),(50 137.38187),(51 137.8515),(52 137.01312),(53 138.27824),(54 137.18034),(55 138.0432),(56 139.1928),(57 140.87724),(58 137.93094),(59 137.76161),(60 136.83212),(61 137.47913),(62 143.44095),(63 142.51898),(64 143.56273),(65 142.46306),(66 142.67683),(67 146.09525),(68 146.66307),(69 146.33601),(70 147.75351),(71 145.08781),(72 146.74501),(73 143.92313),(74 145.33682),(75 147.13245),(76 145.28342),(77 147.64532),(78 146.453),(79 144.15695),
(1 74.61763),(2 92.89795),(3 104.25516),(4 111.84716),(5 119.148094),(6 122.58931),(7 127.73044),(8 130.63934),(9 133.619),(10 134.02478),(11 135.92009),(12 135.80414),(13 135.41402),(14 134.97417),(15 137.75558),(16 135.47395),(17 136.19641),(18 136.20917),(19 135.35188),(20 136.20798),(21 135.88759),(22 137.51486),(23 136.1571),(24 136.55229),(25 136.08566),(26 135.17937),(27 135.00093),(28 134.28265),(29 133.97505),(30 134.20764),(31 133.23682),(32 132.82104),(33 134.59914),(34 134.29265),(35 135.0562),(36 134.54823),(37 133.58269),(38 132.3566),(39 133.04906),(40 134.30345),(41 136.60304),(42 135.42896),(43 136.0384),(44 136.67023),(45 136.45305),(46 135.43123),(47 134.31818),(48 133.2966),(49 134.73384),(50 135.42307),(51 133.9883),(52 133.29076),(53 135.2098),(54 133.35994),(55 133.68182),(56 135.49393),(57 137.31319),(58 135.57564),(59 135.24199),(60 135.024),(61 134.82767),(62 138.22208),(63 139.8536),(64 139.66649),(65 139.10999),(66 141.6965),(67 145.68422),(68 145.50404),(69 143.51353),(70 143.42012),(71 142.83426),(72 146.50253),(73 145.63425),(74 145.24452),(75 144.18355),(76 144.06181),(77 142.85791),(78 145.711),(79 145.86807),
(1 76.457436),(2 93.17815),(3 106.95113),(4 116.79871),(5 122.70368),(6 125.74412),(7 131.23395),(8 132.2049),(9 135.42812),(10 137.06686),(11 139.8119),(12 142.71648),(13 146.03558),(14 146.61462),(15 147.92883),(16 146.41919),(17 145.64513),(18 145.03008),(19 144.85654),(20 145.37697),(21 144.19319),(22 144.28336),(23 145.97496),(24 147.47597),(25 146.54182),(26 146.07211),(27 142.85287),(28 140.75015),(29 139.33255),(30 139.81294),(31 138.38565),(32 137.51001),(33 141.35526),(34 138.92424),(35 137.59952),(36 137.36644),(37 136.18275),(38 134.96944),(39 135.77722),(40 136.20525),(41 136.37053),(42 136.96869),(43 137.2301),(44 137.40031),(45 136.31886),(46 136.3402),(47 135.06198),(48 133.9474),(49 135.16733),(50 135.51213),(51 135.7266),(52 136.02615),(53 136.1154),(54 135.78531),(55 133.90561),(56 133.80031),(57 135.87488),(58 134.91165),(59 135.17128),(60 134.57697),(61 136.68599),(62 140.78479),(63 140.88129),(64 142.56909),(65 145.56894),(66 145.35123),(67 144.46434),(68 145.77878),(69 146.0174),(70 145.50002),(71 147.78842),(72 145.85237),(73 145.54895),(74 143.57986),(75 146.44472),(76 145.33578),(77 143.46269),(78 147.5303),(79 145.49521),
(1 74.42722),(2 91.81179),(3 103.24929),(4 111.78814),(5 117.612854),(6 120.23149),(7 125.54025),(8 128.01357),(9 130.6435),(10 132.11389),(11 133.67767),(12 134.84671),(13 136.21849),(14 135.54086),(15 137.45692),(16 137.38333),(17 137.11801),(18 139.44633),(19 138.35413),(20 138.84203),(21 139.4478),(22 137.46228),(23 142.07655),(24 139.7016),(25 138.04883),(26 138.80272),(27 137.87859),(28 137.88385),(29 137.25192),(30 135.20642),(31 135.9889),(32 133.66003),(33 134.92137),(34 134.84581),(35 134.45952),(36 134.79724),(37 133.52481),(38 132.96991),(39 133.83607),(40 134.17957),(41 132.7775),(42 133.19089),(43 133.38414),(44 132.29637),(45 133.84317),(46 132.48813),(47 133.2855),(48 132.31088),(49 132.7336),(50 133.87671),(51 133.98083),(52 135.37206),(53 134.84271),(54 134.11473),(55 134.70738),(56 134.23558),(57 136.43916),(58 136.41298),(59 136.17218),(60 135.5762),(61 136.32996),(62 139.41722),(63 141.42827),(64 141.28523),(65 142.1851),(66 141.96872),(67 140.57162),(68 143.31924),(69 142.741),(70 143.08936),(71 144.05037),(72 141.27817),(73 142.3367),(74 141.79552),(75 140.21489),(76 139.76738),(77 140.2391),(78 142.11484),(79 142.37695),
(1 74.63175),(2 92.805466),(3 107.89047),(4 113.65646),(5 120.27862),(6 122.66654),(7 128.98787),(8 127.23261),(9 130.95038),(10 132.63094),(11 134.95967),(12 135.38423),(13 139.31221),(14 138.39081),(15 139.48393),(16 139.90678),(17 139.3418),(18 138.81747),(19 137.06107),(20 138.46225),(21 138.93808),(22 138.20737),(23 140.85689),(24 137.84724),(25 138.26102),(26 137.00877),(27 138.20837),(28 135.97546),(29 133.86372),(30 132.47939),(31 131.7438),(32 132.77568),(33 133.60611),(34 132.11455),(35 132.04552),(36 131.92331),(37 131.38586),(38 131.86552),(39 132.06325),(40 133.49329),(41 131.16624),(42 132.92471),(43 134.37216),(44 132.73193),(45 132.6833),(46 130.6715),(47 130.85527),(48 132.69283),(49 131.98486),(50 133.27634),(51 131.86559),(52 131.00996),(53 132.01288),(54 131.05756),(55 132.602),(56 134.65886),(57 135.50218),(58 132.56111),(59 134.4703),(60 134.25912),(61 134.7911),(62 138.24103),(63 137.73302),(64 136.28586),(65 136.88814),(66 140.3835),(67 142.74019),(68 143.68687),(69 140.67154),(70 140.14659),(71 141.33511),(72 143.39554),(73 146.05278),(74 144.67209),(75 142.43222),(76 144.44229),(77 143.3752),(78 142.9005),(79 143.67822),
(1 72.1792),(2 87.90043),(3 100.88032),(4 108.74565),(5 114.66046),(6 116.42447),(7 124.67453),(8 123.36726),(9 126.59376),(10 128.39125),(11 130.35336),(12 130.2637),(13 133.75198),(14 132.94957),(15 134.5994),(16 134.59363),(17 136.29628),(18 137.18065),(19 138.3552),(20 138.05331),(21 138.01263),(22 139.97389),(23 140.07317),(24 138.47401),(25 138.53224),(26 139.76057),(27 138.21802),(28 137.63176),(29 134.60753),(30 134.41736),(31 133.49893),(32 133.35506),(33 134.36751),(34 132.10965),(35 133.38448),(36 130.78442),(37 131.57594),(38 129.28488),(39 130.94113),(40 133.52283),(41 130.8845),(42 131.08766),(43 131.29358),(44 129.94414),(45 128.91422),(46 128.84804),(47 128.11688),(48 128.9807),(49 129.21555),(50 128.85925),(51 128.87689),(52 128.71577),(53 128.42834),(54 130.77237),(55 129.83604),(56 130.49101),(57 131.38815),(58 129.73553),(59 131.59714),(60 132.22517),(61 132.74109),(62 134.82545),(63 135.54712),(64 135.99559),(65 137.53305),(66 140.3271),(67 141.02782),(68 140.86607),(69 141.0306),(70 140.34697),(71 141.49089),(72 144.48924),(73 141.18938),(74 139.292),(75 140.38992),(76 138.78175),(77 138.08037),(78 136.39964),(79 138.03093),
(1 72.76197),(2 90.19271),(3 104.128075),(4 112.02023),(5 118.957245),(6 121.16168),(7 126.57267),(8 127.22436),(9 131.83934),(10 131.82376),(11 135.21843),(12 135.21674),(13 139.01747),(14 140.57462),(15 141.81908),(16 139.63603),(17 139.85062),(18 139.5673),(19 138.3377),(20 136.35191),(21 137.74258),(22 136.71594),(23 137.5878),(24 137.5339),(25 135.58908),(26 135.52707),(27 136.11359),(28 133.89886),(29 133.42198),(30 131.40863),(31 131.79767),(32 132.64159),(33 134.15115),(34 133.60892),(35 134.72504),(36 132.79182),(37 133.01991),(38 133.53374),(39 133.11862),(40 133.98634),(41 132.90788),(42 132.69025),(43 132.52516),(44 133.41362),(45 131.84322),(46 132.32115),(47 133.45564),(48 132.62129),(49 132.83144),(50 134.32004),(51 135.09283),(52 134.40094),(53 133.15678),(54 134.56877),(55 133.8277),(56 134.4862),(57 134.48532),(58 134.28224),(59 134.502),(60 134.03477),(61 134.57632),(62 136.23546),(63 137.90744),(64 138.70795),(65 140.73993),(66 140.32751),(67 139.25616),(68 140.91403),(69 142.2684),(70 143.47675),(71 143.55899),(72 141.11261),(73 140.11957),(74 139.9383),(75 140.06392),(76 138.4784),(77 137.59703),(78 138.72197),(79 138.5188),
(1 71.95395),(2 86.86011),(3 99.58805),(4 106.80266),(5 113.59429),(6 115.54),(7 121.68505),(8 122.32084),(9 129.05891),(10 126.54183),(11 128.7788),(12 129.20935),(13 132.57631),(14 133.40794),(15 132.33327),(16 132.79085),(17 132.15547),(18 133.6584),(19 132.41983),(20 133.52834),(21 133.61853),(22 134.22542),(23 134.95967),(24 134.75337),(25 132.96979),(26 133.63875),(27 131.92154),(28 133.28558),(29 130.46786),(30 130.29863),(31 129.94916),(32 130.383),(33 129.63422),(34 130.87355),(35 129.55592),(36 128.64156),(37 127.199486),(38 129.55815),(39 128.783),(40 129.45908),(41 128.69473),(42 128.86615),(43 128.3184),(44 128.78676),(45 128.26053),(46 129.07982),(47 131.79898),(48 130.96695),(49 130.29512),(50 130.0631),(51 130.80188),(52 130.69754),(53 130.61806),(54 131.58652),(55 132.27742),(56 129.97289),(57 129.74883),(58 129.20102),(59 130.74069),(60 129.97115),(61 130.35971),(62 132.24942),(63 134.53809),(64 134.70532),(65 134.0617),(66 136.91786),(67 138.28717),(68 140.28702),(69 140.54485),(70 137.58592),(71 139.50261),(72 138.71622),(73 139.34425),(74 138.15674),(75 136.6129),(76 136.27518),(77 136.33849),(78 138.76051),(79 139.68129),
(1 71.386215),(2 85.86196),(3 101.035286),(4 107.04051),(5 114.232),(6 115.31712),(7 120.886),(8 123.29686),(9 128.92336),(10 127.698845),(11 130.7418),(12 132.8544),(13 136.50302),(14 137.81268),(15 137.67982),(16 137.2038),(17 136.72589),(18 136.91624),(19 135.45024),(20 137.00531),(21 137.61543),(22 136.65431),(23 137.39186),(24 136.63657),(25 134.45692),(26 135.9467),(27 134.9575),(28 135.89323),(29 132.5538),(30 132.25493),(31 131.33986),(32 131.18727),(33 132.17567),(34 133.94035),(35 131.0112),(36 131.66406),(37 129.8693),(38 130.141),(39 130.36661),(40 130.77193),(41 128.50667),(42 129.18364),(43 130.30829),(44 128.88998),(45 129.59326),(46 127.9307),(47 128.43452),(48 128.59895),(49 128.99274),(50 127.58199),(51 127.61591),(52 127.19327),(53 129.0665),(54 129.6929),(55 133.22401),(56 130.8718),(57 132.12648),(58 131.35323),(59 131.79291),(60 133.06093),(61 132.88019),(62 134.0887),(63 135.8578),(64 135.52606),(65 135.86057),(66 137.99312),(67 138.85828),(68 138.94995),(69 138.5828),(70 139.49557),(71 141.41092),(72 141.37503),(73 138.91455),(74 136.91193),(75 137.83801),(76 138.11478),(77 136.31737),(78 136.61922),(79 138.35623),
(1 70.81111),(2 86.96871),(3 99.175),(4 106.65934),(5 113.32639),(6 114.87289),(7 119.55323),(8 121.40254),(9 128.1692),(10 126.62147),(11 128.80562),(12 130.34354),(13 132.6888),(14 131.50722),(15 133.8803),(16 133.38785),(17 132.96509),(18 134.6707),(19 132.38918),(20 133.69699),(21 133.55734),(22 132.67406),(23 133.11539),(24 132.66852),(25 134.87364),(26 133.0945),(27 133.13213),(28 130.06221),(29 129.32793),(30 127.77368),(31 129.03355),(32 127.466),(33 128.79059),(34 129.26613),(35 127.78233),(36 129.76505),(37 128.3457),(38 127.0122),(39 128.47461),(40 128.53365),(41 128.20827),(42 128.68246),(43 130.07767),(44 129.63869),(45 130.4514),(46 129.61086),(47 129.77135),(48 129.19302),(49 129.24042),(50 128.78407),(51 128.85204),(52 128.4013),(53 128.15977),(54 125.94348),(55 127.129814),(56 125.51513),(57 125.66914),(58 125.54546),(59 126.12988),(60 127.32551),(61 128.97943),(62 130.04695),(63 132.41887),(64 132.4546),(65 133.59775),(66 133.89243),(67 134.65816),(68 135.78278),(69 137.24605),(70 135.82823),(71 138.28477),(72 136.88126),(73 135.93375),(74 133.87776),(75 136.18353),(76 134.29654),(77 133.88905),(78 135.57199),(79 137.14082),
(1 70.33823),(2 85.159874),(3 97.82331),(4 105.59245),(5 112.27547),(6 114.01102),(7 120.549484),(8 119.173256),(9 125.538345),(10 125.4183),(11 127.914314),(12 128.57533),(13 131.98415),(14 132.51164),(15 134.39676),(16 135.78006),(17 134.39111),(18 135.33076),(19 133.07884),(20 133.9344),(21 132.64001),(22 133.42743),(23 135.01125),(24 133.94835),(25 132.58685),(26 133.04282),(27 132.68552),(28 130.36316),(29 129.77591),(30 128.17339),(31 127.744896),(32 126.84088),(33 127.94848),(34 127.79086),(35 127.54725),(36 126.801544),(37 127.4157),(38 124.6),(39 126.85638),(40 126.26306),(41 125.84488),(42 127.06312),(43 126.51268),(44 127.04895),(45 127.34667),(46 127.05186),(47 126.95379),(48 126.70517),(49 128.02663),(50 128.62407),(51 129.0039),(52 127.04187),(53 127.21152),(54 125.04912),(55 126.09896),(56 127.11899),(57 127.05164),(58 127.34571),(59 126.57532),(60 127.95898),(61 128.26286),(62 130.97374),(63 130.6194),(64 131.90674),(65 133.62457),(66 133.17894),(67 135.77737),(68 136.65193),(69 138.7244),(70 136.2114),(71 135.695),(72 136.2935),(73 137.58734),(74 134.51404),(75 134.529),(76 134.63799),(77 134.99095),(78 134.453),(79 136.40016),
(1 70.6049),(2 86.472694),(3 99.92389),(4 106.12373),(5 112.97377),(6 113.72452),(7 118.026085),(8 118.42369),(9 124.57125),(10 123.66791),(11 127.41867),(12 127.409584),(13 129.75916),(14 130.19182),(15 133.45934),(16 133.92677),(17 130.33429),(18 130.78848),(19 129.37996),(20 130.3211),(21 131.05948),(22 130.29482),(23 131.91252),(24 128.80247),(25 130.05106),(26 131.14752),(27 130.74281),(28 128.95421),(29 128.02798),(30 128.37872),(31 128.85365),(32 127.18104),(33 128.23775),(34 128.48131),(35 127.04867),(36 127.472176),(37 127.01369),(38 125.866714),(39 127.726326),(40 126.65247),(41 127.32719),(42 127.62981),(43 127.4421),(44 127.85826),(45 126.12528),(46 125.657104),(47 124.79793),(48 125.7612),(49 125.87614),(50 126.061295),(51 125.62692),(52 126.55491),(53 127.97092),(54 127.55779),(55 127.9403),(56 128.19118),(57 128.04634),(58 127.16688),(59 126.51165),(60 127.04027),(61 127.920166),(62 129.31007),(63 130.8554),(64 129.84612),(65 133.18436),(66 135.0434),(67 134.20512),(68 135.14247),(69 136.34009),(70 136.53186),(71 138.74362),(72 138.28572),(73 138.06714),(74 135.96748),(75 138.28856),(76 136.0573),(77 136.4385),(78 136.81511),(79 137.30338),
(1 71.02645),(2 85.63621),(3 98.780014),(4 105.13825),(5 112.59483),(6 114.56405),(7 121.27813),(8 120.51819),(9 125.23874),(10 124.19989),(11 127.42674),(12 127.00863),(13 128.37631),(14 129.85268),(15 130.90741),(16 131.06837),(17 129.79225),(18 131.21074),(19 128.9737),(20 129.61726),(21 132.09303),(22 130.5861),(23 133.81236),(24 130.34477),(25 131.38678),(26 132.80605),(27 130.52603),(28 131.64517),(29 127.766426),(30 126.888054),(31 127.542274),(32 126.60973),(33 126.37956),(34 127.6917),(35 125.92037),(36 126.10941),(37 125.75368),(38 126.17254),(39 126.69019),(40 127.17205),(41 125.18972),(42 126.17538),(43 127.170525),(44 126.67595),(45 125.89636),(46 126.29944),(47 124.90433),(48 127.06748),(49 125.76808),(50 127.6483),(51 126.92641),(52 126.0153),(53 127.038086),(54 127.10579),(55 129.23474),(56 130.5157),(57 130.8111),(58 131.06082),(59 130.46884),(60 130.80392),(61 131.46754),(62 133.56909),(63 133.42598),(64 133.9133),(65 136.59952),(66 137.01997),(67 135.57005),(68 136.79414),(69 137.53186),(70 139.15594),(71 139.76967),(72 137.39685),(73 137.43791),(74 136.3394),(75 138.17154),(76 136.40955),(77 135.5596),(78 135.8103),(79 136.42972),
(1 69.541435),(2 82.50353),(3 96.63669),(4 102.579094),(5 108.54201),(6 110.31126),(7 113.66005),(8 114.5384),(9 120.6681),(10 120.00261),(11 121.912994),(12 125.272156),(13 126.65168),(14 128.89755),(15 129.56601),(16 129.56136),(17 129.88081),(18 129.9082),(19 128.83377),(20 128.7206),(21 129.82005),(22 128.39134),(23 129.803),(24 129.52087),(25 128.15186),(26 128.7313),(27 128.51552),(28 127.78582),(29 126.77287),(30 125.442566),(31 127.437256),(32 127.986465),(33 125.43872),(34 125.80316),(35 123.38865),(36 123.152664),(37 122.717224),(38 122.502075),(39 120.8134),(40 122.994225),(41 121.37738),(42 121.280426),(43 123.13379),(44 122.585014),(45 123.110466),(46 122.25701),(47 121.10024),(48 120.860374),(49 120.47379),(50 120.80632),(51 120.45074),(52 119.86918),(53 120.098816),(54 119.60551),(55 121.47338),(56 122.71463),(57 123.285095),(58 123.322044),(59 123.3942),(60 125.3466),(61 126.81936),(62 129.45427),(63 128.859),(64 128.42754),(65 129.87602),(66 130.44293),(67 132.18228),(68 132.6697),(69 132.88618),(70 133.9181),(71 133.4172),(72 134.09735),(73 133.72694),(74 132.47261),(75 133.30254),(76 132.21407),(77 132.94238),(78 131.7497),(79 132.44513),
(1 70.37049),(2 83.55456),(3 96.28551),(4 102.45126),(5 108.522156),(6 111.70427),(7 114.48777),(8 116.716125),(9 120.69926),(10 121.59007),(11 123.32824),(12 126.80545),(13 127.37532),(14 130.27037),(15 130.08862),(16 131.05673),(17 129.96461),(18 129.64879),(19 128.67834),(20 128.37926),(21 128.31569),(22 127.085266),(23 128.33017),(24 128.99907),(25 129.82353),(26 128.4066),(27 126.53184),(28 124.93234),(29 125.62356),(30 121.87552),(31 122.34559),(32 123.31599),(33 121.47967),(34 122.80967),(35 120.57876),(36 121.361664),(37 120.82838),(38 122.08547),(39 120.136246),(40 123.49924),(41 121.55554),(42 120.47261),(43 121.10333),(44 122.116844),(45 120.67953),(46 121.63731),(47 121.80739),(48 122.43687),(49 122.60221),(50 122.8571),(51 124.24695),(52 124.07808),(53 123.925964),(54 122.81411),(55 123.565735),(56 125.75516),(57 125.17435),(58 124.591415),(59 124.757996),(60 125.28686),(61 125.48866),(62 128.92712),(63 127.74629),(64 128.6726),(65 130.34096),(66 131.95538),(67 130.98341),(68 131.21913),(69 131.20505),(70 132.58997),(71 133.46844),(72 134.92659),(73 134.33067),(74 132.4446),(75 133.87398),(76 133.80717),(77 131.93677),(78 133.32164),(79 134.08339),
(1 68.148155),(2 84.08068),(3 96.84058),(4 104.08908),(5 109.35613),(6 110.2156),(7 114.42764),(8 115.17017),(9 118.75822),(10 120.41635),(11 121.410576),(12 123.12462),(13 125.44993),(14 126.54695),(15 125.921875),(16 126.667305),(17 126.710175),(18 126.84416),(19 128.31409),(20 129.0052),(21 130.96727),(22 128.77513),(23 130.1074),(24 129.27818),(25 129.64478),(26 130.35349),(27 128.29485),(28 127.46418),(29 127.04968),(30 124.118034),(31 124.00597),(32 124.31514),(33 125.14222),(34 123.92637),(35 123.083565),(36 123.4485),(37 123.07798),(38 123.18456),(39 120.90159),(40 122.98442),(41 122.19264),(42 123.01967),(43 122.244225),(44 121.96125),(45 121.56663),(46 121.63788),(47 122.35808),(48 122.7825),(49 121.236244),(50 121.84231),(51 122.53829),(52 122.47293),(53 124.09395),(54 124.201546),(55 126.47058),(56 126.60913),(57 126.93589),(58 126.820366),(59 127.661224),(60 126.77997),(61 126.63988),(62 128.89624),(63 126.440575),(64 130.42685),(65 131.60728),(66 134.93173),(67 133.3296),(68 133.72054),(69 133.81177),(70 134.81679),(71 133.26167),(72 133.36317),(73 133.76509),(74 132.36482),(75 133.11235),(76 131.35513),(77 132.50343),(78 130.31964),(79 129.84424),
(1 70.23526),(2 83.486824),(3 96.413086),(4 101.67577),(5 108.18629),(6 110.35792),(7 114.1241),(8 115.86952),(9 120.13375),(10 119.64191),(11 122.73568),(12 124.77371),(13 126.965324),(14 129.24797),(15 129.01816),(16 130.07181),(17 128.09381),(18 128.75217),(19 129.83464),(20 127.166),(21 128.23666),(22 127.183),(23 126.40332),(24 126.18986),(25 126.25547),(26 126.430695),(27 124.33623),(28 124.47228),(29 123.00261),(30 121.82885),(31 122.00027),(32 121.365135),(33 121.73064),(34 121.998474),(35 121.33628),(36 121.773865),(37 121.66681),(38 120.72276),(39 121.24242),(40 120.521034),(41 118.11848),(42 119.41683),(43 120.05375),(44 120.092804),(45 119.17686),(46 119.41719),(47 120.08072),(48 120.51666),(49 121.03307),(50 121.1226),(51 121.106895),(52 122.36946),(53 122.38751),(54 122.29701),(55 122.50451),(56 123.01966),(57 123.54454),(58 123.96427),(59 124.607666),(60 124.27382),(61 126.341515),(62 129.16794),(63 129.15393),(64 129.47844),(65 129.86432),(66 131.34665),(67 131.87141),(68 131.22275),(69 132.46246),(70 133.26384),(71 131.09987),(72 132.17345),(73 133.27899),(74 130.80563),(75 131.57863),(76 129.23409),(77 129.16673),(78 129.39531),(79 129.04967),
