1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 844187.06),(2 2789103),(3 5335445.5),(4 8162446.5),(5 11032741),(6 13726971),(7 16209271),(8 18419558),(9 20589216),(10 22604354),(11 24385544),(12 26010474),(13 27420642),(14 28487856),(15 29310878),(16 29960582),(17 30441208),(18 30841742),(19 31285202),(20 31826662),(21 32764422),(22 34287744),(23 35689748),(24 37381292),(25 39303280),(26 41401744),(27 43333710),(28 45282304),(29 46958436),(30 48630256),(31 50301452),(32 51618364),(33 52297772),(34 52325796),(35 51764084),(36 50779612),(37 49386976),(38 47811820),(39 46121396),(40 44302452),(41 42444724),(42 40666140),(43 39187268),(44 37775940),(45 36563692),(46 35557572),(47 34690388),(48 33947372),(49 33250266),(50 32601718),(51 31854536),(52 31120054),(53 30507208),(54 30146346),(55 29836678),(56 29582162),(57 29346176),(58 29346360),(59 29426538),(60 29609408),(61 30074398),(62 30778090),(63 31713750),(64 32805840),(65 34021240),(66 35154010),(67 36031308),(68 36801136),(69 37440068),(70 38041148),(71 38684990),(72 39498348),(73 40704620),(74 42236340),(75 43975636),(76 45991476),(77 48208516),(78 50502452),(79 52364916),
(1 19463.426),(2 19935.504),(3 20555.357),(4 21017.332),(5 21658),(6 21972.287),(7 22648.846),(8 23098.664),(9 23321.285),(10 23486.4),(11 23923.564),(12 23879.826),(13 23949.795),(14 23758.344),(15 23760.186),(16 23534.662),(17 23627.617),(18 23500.764),(19 23399.998),(20 23607.568),(21 23837.469),(22 23910.844),(23 24359.182),(24 24458.902),(25 24894.629),(26 25394.447),(27 25625.8),(28 26064.121),(29 26122.87),(30 26157.225),(31 26377.236),(32 26220.422),(33 26365.143),(34 26277.91),(35 26236.549),(36 26113.17),(37 25985.5),(38 26056.059),(39 26265.734),(40 26201.102),(41 26421.6),(42 26919.219),(43 27455.65),(44 27817.85),(45 28352.834),(46 28966.354),(47 29646.154),(48 30236.457),(49 30637.975),(50 31218.61),(51 31559.389),(52 31972.676),(53 32166.906),(54 32077.658),(55 31765.324),(56 31857.914),(57 31670.752),(58 31705.932),(59 31658.209),(60 31994.043),(61 32327.951),(62 32626.023),(63 32947.723),(64 33607.277),(65 34044.504),(66 34845.75),(67 35383.88),(68 35849.8),(69 36529.17),(70 36759.727),(71 37096.957),(72 37279.78),(73 37325.03),(74 37124.03),(75 37238.473),(76 37088.57),(77 37061.438),(78 37095.383),(79 37464.918),
(1 19556.146),(2 19734.588),(3 20567.568),(4 20898.951),(5 21458.383),(6 21694.86),(7 22429.441),(8 22701.299),(9 23074.113),(10 23378.176),(11 23664.879),(12 23444.88),(13 23681.912),(14 23584.316),(15 23503.166),(16 23485.633),(17 23539.227),(18 23665.094),(19 23458.467),(20 23602.617),(21 23771.352),(22 23894.713),(23 24377.21),(24 24319.54),(25 24783.48),(26 25100.357),(27 25357.371),(28 25633.191),(29 25667.463),(30 25872.45),(31 25904.744),(32 26070.143),(33 26232.156),(34 26161.271),(35 26032.8),(36 26136.043),(37 25965.395),(38 26024.727),(39 26567.617),(40 26288.188),(41 26420.324),(42 27015.729),(43 27173.74),(44 27676.084),(45 28173.13),(46 28716.305),(47 29023.473),(48 29583.98),(49 30126.768),(50 30459.12),(51 30865.037),(52 31303.857),(53 31203.307),(54 31199.398),(55 31024.248),(56 31281.066),(57 31119.945),(58 30997.357),(59 31202.297),(60 31384.262),(61 31409.955),(62 31822.86),(63 32199.193),(64 32627.684),(65 33174.07),(66 33828.48),(67 34201.58),(68 34945.227),(69 35212.492),(70 35584.65),(71 35657.69),(72 35897.42),(73 36086.65),(74 35896.22),(75 36058.543),(76 35823.063),(77 36060.28),(78 35959.688),(79 36217.184),
(1 18928.58),(2 19310.793),(3 20014.828),(4 20605.783),(5 20941.078),(6 21501.377),(7 22081.938),(8 22352.078),(9 22856.613),(10 23032.59),(11 23234.96),(12 23082.643),(13 23231.852),(14 23099.45),(15 23251.12),(16 23034.666),(17 23055.207),(18 22960.842),(19 23052.527),(20 23156.105),(21 23321.254),(22 23571.594),(23 23912.395),(24 23898.936),(25 24346.846),(26 24555.104),(27 24901.396),(28 25133.785),(29 25360.455),(30 25347.098),(31 25556.04),(32 25348.613),(33 25533.402),(34 25606.758),(35 25383.617),(36 25440.637),(37 25159.809),(38 25504.082),(39 25548.729),(40 25374.04),(41 25620.174),(42 26179.217),(43 26415.607),(44 26976.408),(45 27150.648),(46 27848.22),(47 28251.496),(48 28706.488),(49 28971.396),(50 29491.95),(51 30014.71),(52 30357.86),(53 30371.617),(54 30161),(55 30341.771),(56 30157.42),(57 30225.023),(58 30270.318),(59 30504.654),(60 30427.65),(61 30541.996),(62 30999.713),(63 31329.842),(64 31664.713),(65 32148.07),(66 32853.42),(67 33342.953),(68 33822.676),(69 34097.867),(70 34437.125),(71 34552.31),(72 34708.074),(73 34990.406),(74 34979.227),(75 35033.965),(76 34882.44),(77 35011.598),(78 34817.656),(79 35065.008),
(1 18259.2),(2 18734.951),(3 19469.814),(4 20004.143),(5 20480.627),(6 20953.615),(7 21342.111),(8 21728.863),(9 22264.078),(10 22499.6),(11 22638.457),(12 22786.154),(13 22677.686),(14 22459.611),(15 22740.838),(16 22624.943),(17 22565.11),(18 22307.309),(19 22501.51),(20 22456.383),(21 22480.51),(22 22824.414),(23 23178.873),(24 23235.008),(25 23708.385),(26 24073.305),(27 24266.39),(28 24670.773),(29 24746.113),(30 24933.133),(31 25077.406),(32 24839.268),(33 24971.408),(34 25088.273),(35 24965.283),(36 24883.908),(37 24718.477),(38 24991.53),(39 25064.654),(40 24947.576),(41 25353.896),(42 25784.201),(43 25935.81),(44 26420.586),(45 26738.863),(46 27491.742),(47 28102.713),(48 28507.791),(49 29094.46),(50 29327.117),(51 29782.166),(52 30109.037),(53 30060.527),(54 30068.535),(55 30357.363),(56 30033.336),(57 30073.672),(58 30102.225),(59 30286.78),(60 30022.684),(61 30316.496),(62 30509.313),(63 30977.623),(64 31464.871),(65 31865.535),(66 32659.979),(67 33253.445),(68 33755.8),(69 34089.086),(70 34457.363),(71 34797.742),(72 35112.957),(73 34953.105),(74 34803.46),(75 35067.723),(76 34867.098),(77 34860.984),(78 34969.938),(79 35065.254),
(1 17865.465),(2 18212.09),(3 19054.785),(4 19638.59),(5 20017.77),(6 20400.645),(7 21024.56),(8 21237.79),(9 21966.182),(10 22195.092),(11 22337.703),(12 22379.232),(13 22487.123),(14 22244.992),(15 22352.998),(16 22170.096),(17 22117.225),(18 21830.643),(19 22107.31),(20 21847.74),(21 21998.1),(22 22319.65),(23 22912.545),(24 23199.479),(25 23511.734),(26 23786.613),(27 23918.373),(28 24308.717),(29 24448.592),(30 24622.389),(31 24726.541),(32 24826.748),(33 24640.344),(34 24596.463),(35 24384.982),(36 24337.365),(37 24222.602),(38 24254.246),(39 24287.055),(40 24206.436),(41 24413.105),(42 24786.852),(43 25214.46),(44 25536.625),(45 26026.018),(46 26649.121),(47 27314.35),(48 27923.988),(49 28400.367),(50 28678.871),(51 29098.723),(52 29492.59),(53 29433.227),(54 29423.492),(55 29444.848),(56 29088.537),(57 29135.742),(58 29011.352),(59 29178.813),(60 29040.246),(61 29423.113),(62 29560.55),(63 29769.982),(64 30469.232),(65 30805.553),(66 31469.32),(67 31988.979),(68 32580.102),(69 33063.48),(70 33420.453),(71 33664.29),(72 34001.836),(73 34009.895),(74 33686.984),(75 33858.477),(76 33645.684),(77 33629.12),(78 33696.266),(79 33807.504),
(1 17573.77),(2 17943.857),(3 18679.813),(4 19172.488),(5 19636.652),(6 20228.555),(7 20644.203),(8 20997.209),(9 21406.344),(10 21627.691),(11 21788.723),(12 21633.908),(13 21950.393),(14 21707.613),(15 21755.342),(16 21550.158),(17 21591.242),(18 21310.145),(19 21662.924),(20 21232.174),(21 21493.715),(22 21801.193),(23 22408.133),(24 22760.354),(25 23025.498),(26 23266.719),(27 23739.219),(28 23801.328),(29 24158.338),(30 24121.45),(31 24426.824),(32 24282.55),(33 24262.03),(34 24186.229),(35 24064.768),(36 23993.912),(37 23787.621),(38 23937.508),(39 23889.82),(40 24025.195),(41 24140.96),(42 24424.61),(43 25027.4),(44 25246.316),(45 25793.316),(46 26372.61),(47 27042.148),(48 27543.64),(49 27867.195),(50 28404.527),(51 28975.145),(52 29154.82),(53 29085.98),(54 29123.662),(55 29062.488),(56 28851.156),(57 28790.07),(58 28658.31),(59 29036.549),(60 28804.473),(61 29196.44),(62 29515.752),(63 29636.992),(64 30286.283),(65 30682.88),(66 31329.742),(67 31832.68),(68 32282.176),(69 33039.887),(70 33168.87),(71 33395.953),(72 33529.973),(73 33744.156),(74 33423.625),(75 33619.418),(76 33611.77),(77 33474.527),(78 33406.2),(79 33533.984),
(1 17040.24),(2 17712.268),(3 18335.51),(4 18696.648),(5 19424.988),(6 20076.77),(7 20484.156),(8 20938.605),(9 21347.84),(10 21670.527),(11 21812.99),(12 21744.387),(13 21998.754),(14 21546.422),(15 21454.346),(16 21255.94),(17 21422.873),(18 21244.27),(19 21310.527),(20 21281.852),(21 21388.291),(22 21650.09),(23 22093.123),(24 22338.523),(25 22764.584),(26 23030.81),(27 23602.45),(28 23667.535),(29 24196.87),(30 24142.2),(31 24291.543),(32 24109.742),(33 24129.576),(34 24026.123),(35 23834.691),(36 23730.957),(37 23433.586),(38 23592.186),(39 23758.879),(40 23692.04),(41 23658.428),(42 24129.32),(43 24591.543),(44 25040.86),(45 25550.498),(46 26311.338),(47 26878.62),(48 27230.762),(49 27721.72),(50 28029.932),(51 28798.814),(52 28983.795),(53 29045.398),(54 29105.543),(55 28849.205),(56 28775.648),(57 28610.197),(58 28467.322),(59 28693.3),(60 28647.598),(61 28792.709),(62 28949.443),(63 29234.262),(64 29864.766),(65 30199.064),(66 30782.521),(67 31323.748),(68 31794.676),(69 32362.648),(70 32453.787),(71 32725.049),(72 32873.53),(73 33114.55),(74 32946.53),(75 32873.277),(76 32926.016),(77 32776.16),(78 33037.53),(79 32967.492),
(1 16367.928),(2 16794.11),(3 17560.02),(4 18011.428),(5 19061.281),(6 19556.465),(7 20064.213),(8 20603.209),(9 20889.625),(10 21185.18),(11 21226.871),(12 21328.469),(13 21412.076),(14 21076.791),(15 20916.885),(16 20673.861),(17 20540.322),(18 20459.326),(19 20452.598),(20 20510.488),(21 20636.936),(22 20822.822),(23 21097.19),(24 21616.68),(25 22084.447),(26 22370.285),(27 23019.922),(28 22950.32),(29 23375.24),(30 23413.338),(31 23344.555),(32 23480.295),(33 23416.785),(34 23371.113),(35 23160.295),(36 22885.17),(37 22556.111),(38 22692.143),(39 22688.182),(40 22629.371),(41 22854.326),(42 23095.355),(43 23811.693),(44 24059.58),(45 24618.256),(46 25189.578),(47 25914.852),(48 26320.57),(49 26847.563),(50 27209.936),(51 27493.346),(52 27763.842),(53 27861.076),(54 27761.248),(55 27745.963),(56 27512.03),(57 27424.885),(58 27191.943),(59 27473.066),(60 27525.367),(61 27773.074),(62 27711.023),(63 28114.205),(64 28703.031),(65 29244.57),(66 29690.203),(67 30227.492),(68 30642.271),(69 31293.797),(70 31389.5),(71 31654.182),(72 31687.037),(73 31978.127),(74 32014.715),(75 31948.07),(76 31807.775),(77 31696.387),(78 31891.365),(79 31970.97),
(1 16218.159),(2 16640.092),(3 17330.434),(4 17705.525),(5 18547.842),(6 18942.344),(7 19383),(8 20058.568),(9 20380.037),(10 20598.646),(11 20606.38),(12 20765.7),(13 20741.703),(14 20521.145),(15 20383.309),(16 20457.963),(17 20310.008),(18 20162.477),(19 20098.096),(20 20187.006),(21 20451.941),(22 20448.648),(23 20789.215),(24 21259.54),(25 21647.135),(26 21827.793),(27 22404.453),(28 22433.049),(29 22808.762),(30 22654.422),(31 22843.652),(32 22784.426),(33 22855.268),(34 22834.959),(35 22636.53),(36 22365.482),(37 22342.88),(38 22442.55),(39 22447.057),(40 22616.35),(41 22798.383),(42 22994.525),(43 23601.98),(44 23913.908),(45 24463.742),(46 25057.006),(47 25761.658),(48 26207.027),(49 26792.658),(50 27029.734),(51 27222.455),(52 27571.322),(53 27454.055),(54 27524.31),(55 27502.867),(56 27369.45),(57 27183.19),(58 27096.652),(59 27343.523),(60 27341.295),(61 27711.553),(62 27803.004),(63 28314.318),(64 28801.947),(65 29206.695),(66 29796.617),(67 30420.178),(68 30824.682),(69 31293.96),(70 31479.23),(71 31924.021),(72 32140.64),(73 32350.703),(74 32438.617),(75 32456.82),(76 32259.846),(77 32102.285),(78 32151.941),(79 32300.297),
(1 15704.079),(2 16086.615),(3 16837.748),(4 17147.041),(5 17738.688),(6 18229.244),(7 18759.604),(8 19086.918),(9 19570.467),(10 19719.865),(11 19750.348),(12 19825.395),(13 19917.227),(14 19966.965),(15 19697.229),(16 19719.121),(17 19661.715),(18 19450.383),(19 19323.324),(20 19518.084),(21 19635.188),(22 19824.404),(23 20040.525),(24 20473.523),(25 20883.143),(26 21146.639),(27 21614.803),(28 21671.4),(29 22052.832),(30 21946.496),(31 22135.652),(32 21986.352),(33 22164.678),(34 22050.973),(35 21890.473),(36 21664.482),(37 21672.75),(38 21568.932),(39 21719.303),(40 21892.336),(41 21981.006),(42 22383.176),(43 22763.668),(44 23383.97),(45 23758.781),(46 24397.012),(47 24898.201),(48 25585.67),(49 25853.492),(50 26381.205),(51 26569.457),(52 27040.873),(53 26896.137),(54 26898.348),(55 26912.35),(56 26736.99),(57 26725.576),(58 26809.27),(59 26640.426),(60 26726.02),(61 27079.832),(62 27260.66),(63 27619.678),(64 27917.363),(65 28288.414),(66 28864.736),(67 29586.154),(68 30018.973),(69 30523.703),(70 30696.064),(71 31021.092),(72 31251.357),(73 31427.3),(74 31397.527),(75 31338.447),(76 31364.326),(77 31283.545),(78 31240.602),(79 31532.22),
(1 15169.484),(2 15510.175),(3 16264.252),(4 16697.861),(5 17342.314),(6 17903.143),(7 18362.36),(8 18740.686),(9 18996.818),(10 19173.316),(11 19427.045),(12 19423.084),(13 19484.086),(14 19273.455),(15 19239.273),(16 19121.646),(17 19101.258),(18 18828.508),(19 18868.99),(20 18904.93),(21 18994.61),(22 19287.775),(23 19472.652),(24 19880.578),(25 20260.563),(26 20480.457),(27 20920.666),(28 21141.709),(29 21414.664),(30 21401.156),(31 21453.85),(32 21472.38),(33 21511.19),(34 21679.45),(35 21304.752),(36 21176.781),(37 21088.945),(38 21005.535),(39 21103.14),(40 21341.967),(41 21562.518),(42 21805.686),(43 22007.664),(44 22529.43),(45 23009.135),(46 23657.914),(47 24177.135),(48 24767.309),(49 25155.803),(50 25622.934),(51 25781.313),(52 26166.674),(53 26038.742),(54 26024.406),(55 25950.074),(56 25918.188),(57 25871.867),(58 25924.44),(59 25759.184),(60 25863.678),(61 26161.256),(62 26472.96),(63 26554.059),(64 27129.99),(65 27508.598),(66 28214.486),(67 28847.697),(68 29111.87),(69 29840.344),(70 29886.988),(71 30263.18),(72 30373.068),(73 30559.545),(74 30299.072),(75 30325.195),(76 30211.33),(77 30197.324),(78 30181.404),(79 30570.26),
(1 14914.25),(2 15412.639),(3 15990.452),(4 16636.287),(5 17288.252),(6 17859.78),(7 18465.379),(8 18810.24),(9 19041.75),(10 19152.412),(11 19492.162),(12 19422.744),(13 19341.55),(14 19276.627),(15 19262.277),(16 19140.39),(17 19046.145),(18 18724.691),(19 19022.705),(20 19039.037),(21 19203.701),(22 19377.242),(23 19751.672),(24 20195.352),(25 20487.783),(26 20710.182),(27 20912.775),(28 21305.383),(29 21445.846),(30 21499.098),(31 21577.531),(32 21610.879),(33 21543.049),(34 21342.2),(35 21291.877),(36 21094.713),(37 21062.393),(38 20982.416),(39 20994.6),(40 21223.844),(41 21462.27),(42 21706.977),(43 22168.707),(44 22537.24),(45 23180.486),(46 23674.506),(47 24311.75),(48 24953.37),(49 25428.596),(50 25770.201),(51 26023.25),(52 26335.61),(53 26194.982),(54 26470.46),(55 26311.766),(56 26157.264),(57 26208.174),(58 26285.682),(59 26167.975),(60 26140.686),(61 26471.31),(62 26842.986),(63 27008.182),(64 27563.81),(65 28088.055),(66 28590.135),(67 29184.918),(68 29497.953),(69 30000.57),(70 30276.045),(71 30528.287),(72 30738.32),(73 31111.762),(74 30911.424),(75 30801.195),(76 30675.12),(77 30504.158),(78 30729.23),(79 30849.752),
(1 14479.023),(2 14935.587),(3 15610.558),(4 16280.916),(5 16676.686),(6 17262.848),(7 17903.045),(8 18320.8),(9 18494.703),(10 18698.361),(11 18871.018),(12 18839.432),(13 18876.96),(14 18782.654),(15 18645.984),(16 18482.885),(17 18247.37),(18 18074.063),(19 18382.428),(20 18385.502),(21 18513.37),(22 18849.818),(23 19160.266),(24 19537.201),(25 19827.525),(26 20032.826),(27 20339.684),(28 20699.637),(29 20819.92),(30 20983.678),(31 20867.35),(32 20922.291),(33 21015.502),(34 20724.693),(35 20556.434),(36 20375.117),(37 20525.326),(38 20463.867),(39 20351.3),(40 20561.45),(41 20856.2),(42 21068.293),(43 21609.389),(44 21812.998),(45 22428.926),(46 22853.963),(47 23383.887),(48 23986.758),(49 24442.93),(50 24898.064),(51 25054.178),(52 25331.266),(53 25156.951),(54 25510.363),(55 25472.168),(56 25211.486),(57 25189.166),(58 25289.252),(59 25057.266),(60 25260.941),(61 25482.152),(62 25810.703),(63 26003.854),(64 26473.422),(65 26851.33),(66 27485.625),(67 28082.049),(68 28420.488),(69 28755.71),(70 29201.842),(71 29285.586),(72 29556.906),(73 29854.514),(74 29654.07),(75 29767.92),(76 29639.082),(77 29610.264),(78 29629.527),(79 29594.975),
(1 14258.231),(2 14754.877),(3 15356.494),(4 15891.621),(5 16283.272),(6 17019.025),(7 17473.47),(8 17881.877),(9 18185.941),(10 18356.633),(11 18562.813),(12 18471.342),(13 18479.863),(14 18360.836),(15 18329.832),(16 18288.658),(17 18280.482),(18 18035.578),(19 18173.797),(20 18057.47),(21 18260.621),(22 18529.25),(23 18776.791),(24 19146.766),(25 19363.502),(26 19652.988),(27 20016.451),(28 20275.383),(29 20438.271),(30 20585.223),(31 20567.219),(32 20624.38),(33 20795.682),(34 20671.713),(35 20332.668),(36 20285.475),(37 20290.984),(38 20216.229),(39 20281.785),(40 20264.865),(41 20507.117),(42 20753.15),(43 21180.39),(44 21411.586),(45 21987.906),(46 22271.549),(47 22886.51),(48 23373.963),(49 23777.006),(50 24350.21),(51 24560.617),(52 24825.45),(53 24759.605),(54 24900.313),(55 24916.648),(56 24872.836),(57 24716.973),(58 24829.79),(59 24637.352),(60 24782.107),(61 24952.7),(62 25192.89),(63 25326.021),(64 25742.486),(65 26216.07),(66 26943.504),(67 27443.535),(68 27764.084),(69 28177.127),(70 28373.732),(71 28459.701),(72 28649.83),(73 28919.117),(74 28716.186),(75 28968.734),(76 28957.895),(77 28885.652),(78 28830.559),(79 28880.688),
(1 13684.152),(2 14105.157),(3 14855.608),(4 15338.67),(5 15821.075),(6 16414.477),(7 16768.49),(8 17192.762),(9 17553.203),(10 17675.082),(11 17888.275),(12 17848.371),(13 17733.861),(14 17815.047),(15 17653.713),(16 17580.563),(17 17620.506),(18 17459.271),(19 17451.982),(20 17510.111),(21 17738.873),(22 17824.564),(23 18061.818),(24 18516.436),(25 18782.291),(26 19091.215),(27 19412.496),(28 19643.375),(29 19831.32),(30 19973.303),(31 20026.057),(32 19897.963),(33 20012.82),(34 20002.814),(35 19845.816),(36 19770.28),(37 19772.875),(38 19711.693),(39 19971.352),(40 19830.268),(41 20182.87),(42 20512.525),(43 20827.703),(44 21108.016),(45 21742.88),(46 22002.164),(47 22856),(48 23174.416),(49 23476.912),(50 23818.56),(51 24037.215),(52 24135.316),(53 24267.717),(54 24269.44),(55 24180.846),(56 24102.926),(57 23990.588),(58 23976.066),(59 24014.535),(60 24186.799),(61 24476.54),(62 24754.129),(63 25044.527),(64 25398.896),(65 25904.328),(66 26549.473),(67 27083.709),(68 27296.623),(69 27689.295),(70 28015.646),(71 28022.58),(72 28245.508),(73 28343.021),(74 28151.2),(75 28249.34),(76 28211.404),(77 28162.244),(78 28103.014),(79 28264.676),
(1 13662.566),(2 13925.545),(3 14783.935),(4 15164.628),(5 15763.68),(6 16175.604),(7 16640.824),(8 17153.771),(9 17424.06),(10 17504.3),(11 17674.875),(12 17745.004),(13 17664.348),(14 17655.648),(15 17689.625),(16 17474.967),(17 17433.979),(18 17324.688),(19 17300.04),(20 17406.03),(21 17584.018),(22 17691.482),(23 17797.979),(24 18303.758),(25 18444.549),(26 18990.783),(27 19193.756),(28 19451.016),(29 19511.977),(30 19767.27),(31 19700.484),(32 19560.887),(33 19592.273),(34 19622.049),(35 19556.145),(36 19499.508),(37 19518.215),(38 19411.768),(39 19573.55),(40 19301.207),(41 19750.021),(42 19962.133),(43 20262.148),(44 20519.504),(45 21118.816),(46 21406.412),(47 22065.496),(48 22544.74),(49 22860.97),(50 23158.248),(51 23336.398),(52 23254.936),(53 23557.188),(54 23586.42),(55 23549.992),(56 23251.176),(57 23400.316),(58 23341.77),(59 23336.262),(60 23483.404),(61 23655.71),(62 23875.967),(63 24214.953),(64 24519.924),(65 25095.598),(66 25540.217),(67 25935.17),(68 26365.742),(69 26506.281),(70 26689.004),(71 26941.879),(72 27144.43),(73 27215.66),(74 27040.771),(75 27191.246),(76 27074.838),(77 27162.541),(78 27132.479),(79 27331.5),
(1 13473.01),(2 13754.283),(3 14532.222),(4 14883.907),(5 15481.237),(6 15956.335),(7 16562.164),(8 16995.672),(9 17256.3),(10 17301.645),(11 17515.06),(12 17495.383),(13 17599.875),(14 17301.54),(15 17347.236),(16 17179.795),(17 17081.129),(18 16831.803),(19 16960.064),(20 16997.443),(21 17209.72),(22 17274.854),(23 17574.45),(24 17889.832),(25 18157.895),(26 18554.793),(27 18813.13),(28 19120.05),(29 19159.467),(30 19472.521),(31 19352.36),(32 19375.936),(33 19235.322),(34 19299.07),(35 19094.459),(36 18898.686),(37 18978.234),(38 18908.123),(39 19051.094),(40 18928.23),(41 19157.418),(42 19436.598),(43 19813.043),(44 20062.098),(45 20690.156),(46 21095.457),(47 21529.107),(48 22179.291),(49 22545.729),(50 22891.916),(51 22981.928),(52 23070.076),(53 23279.613),(54 23314.379),(55 23089.098),(56 23064.678),(57 22910.068),(58 23009.496),(59 22870.77),(60 22684.43),(61 23067.145),(62 23159.395),(63 23420.88),(64 23810.746),(65 24358.023),(66 24974.621),(67 25265.63),(68 25753.566),(69 25835.004),(70 26220.26),(71 26381.287),(72 26741.658),(73 26607.934),(74 26600.406),(75 26592.383),(76 26572.291),(77 26601.287),(78 26601.887),(79 26725.006),
(1 12876.042),(2 13282.113),(3 14043.354),(4 14343.228),(5 14914.166),(6 15507.319),(7 15975.692),(8 16310.618),(9 16710.584),(10 16771.736),(11 16983.928),(12 17186.63),(13 16988.564),(14 16875.436),(15 16812.938),(16 16635.12),(17 16673.8),(18 16291.198),(19 16387.074),(20 16456.318),(21 16547.09),(22 16793.63),(23 17022.416),(24 17317.457),(25 17541.936),(26 17969.93),(27 18192.752),(28 18411.94),(29 18591.264),(30 18874.426),(31 18717.75),(32 18808.084),(33 18608.236),(34 18713.5),(35 18493.656),(36 18292.695),(37 18442.865),(38 18265.738),(39 18410.654),(40 18488.17),(41 18525.074),(42 18814.586),(43 19171.27),(44 19357.77),(45 20065.482),(46 20552.986),(47 20988.092),(48 21498.695),(49 21759.428),(50 22109.523),(51 22230.773),(52 22492.21),(53 22569.084),(54 22524.625),(55 22509.146),(56 22517.139),(57 22354.453),(58 22544.75),(59 22417.31),(60 22280.053),(61 22697.018),(62 22687.545),(63 22824.152),(64 23107.863),(65 23670.895),(66 24191.742),(67 24502.072),(68 24870.209),(69 25006.713),(70 25373.668),(71 25457.457),(72 25688.982),(73 25842.66),(74 25869.314),(75 25851.357),(76 25774.611),(77 25851.525),(78 25817.137),(79 25984.527),
