1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98947.54),(2 353702.16),(3 761125),(4 1294145.4),(5 1951606.6),(6 2687520.3),(7 3519748),(8 4427696),(9 5397075),(10 6464168),(11 7510756),(12 8637865),(13 9905273),(14 11233295),(15 12652281),(16 14152413),(17 15733611),(18 17430600),(19 19063950),(20 20779054),(21 22574906),(22 24438390),(23 26333034),(24 28311248),(25 30345782),(26 32536650),(27 34709264),(28 36953876),(29 39319348),(30 41689964),(31 44240036),(32 47153324),(33 50054816),(34 53023216),(35 56083332),(36 59107372),(37 62262080),(38 65459588),(39 68665310),(40 71625464),(41 74373180),(42 76826010),(43 79538616),(44 82061624),(45 84338810),(46 86704310),(47 89157570),(48 91671990),(49 94344280),(50 96880904),(51 99375040),(52 101674280),(53 103766570),(54 105679576),(55 107461790),(56 109256860),(57 111085110),(58 113057496),(59 114814984),(60 116788510),(61 119084904),(62 121660220),(63 124615240),(64 127547670),(65 130505304),(66 133553704),(67 136984560),(68 140688980),(69 144387950),(70 148359620),(71 152605840),(72 156904130),(73 161497550),(74 166191940),(75 171042930),(76 175768740),(77 180705070),(78 185747070),(79 190829390),
(1 122.241005),(2 143.60405),(3 153.85353),(4 157.91006),(5 163.45735),(6 169.35954),(7 171.16725),(8 170.62852),(9 174.6477),(10 174.78018),(11 177.34116),(12 177.57336),(13 183.02975),(14 184.94313),(15 185.61705),(16 186.76018),(17 188.4643),(18 190.9298),(19 192.3393),(20 191.50955),(21 191.03745),(22 191.86615),(23 192.09422),(24 192.84352),(25 193.5802),(26 190.9053),(27 192.73985),(28 193.26926),(29 192.33607),(30 193.64967),(31 194.57436),(32 197.76799),(33 198.7697),(34 200.62419),(35 201.3),(36 201.55627),(37 200.46214),(38 202.18512),(39 201.58003),(40 204.15067),(41 203.6838),(42 205.05695),(43 209.01495),(44 208.27872),(45 210.85973),(46 209.1952),(47 211.36378),(48 212.38509),(49 212.10645),(50 211.31406),(51 212.24246),(52 212.29297),(53 212.87393),(54 212.10066),(55 211.36644),(56 211.8966),(57 210.60191),(58 210.9059),(59 210.50768),(60 209.0226),(61 209.45201),(62 205.8028),(63 205.90234),(64 203.04518),(65 202.61513),(66 202.11832),(67 200.08044),(68 201.28831),(69 199.06491),(70 197.6799),(71 196.49602),(72 195.15767),(73 193.3609),(74 194.85062),(75 193.63731),(76 192.46751),(77 192.95123),(78 190.23001),(79 188.11697),
(1 121.863),(2 141.1958),(3 151.7098),(4 155.1494),(5 158.1102),(6 161.77081),(7 163.04916),(8 166.0851),(9 169.20459),(10 169.6474),(11 174.08882),(12 171.72049),(13 176.37129),(14 179.64888),(15 178.96378),(16 181.2215),(17 182.25772),(18 184.55455),(19 185.46942),(20 185.32666),(21 184.1944),(22 183.25499),(23 184.28918),(24 184.75252),(25 185.55287),(26 186.76024),(27 188.84525),(28 191.9359),(29 191.41791),(30 192.2885),(31 193.42827),(32 194.29875),(33 194.80325),(34 197.01767),(35 200.03699),(36 199.52426),(37 201.0636),(38 201.3853),(39 201.44075),(40 203.01268),(41 204.9123),(42 205.27458),(43 210.07286),(44 213.25003),(45 214.10034),(46 214.21262),(47 215.62592),(48 216.85686),(49 219.13759),(50 219.24681),(51 219.50125),(52 218.8799),(53 219.62367),(54 219.98325),(55 221.34581),(56 223.21548),(57 223.7671),(58 225.60721),(59 226.45665),(60 227.25507),(61 225.79326),(62 223.53331),(63 222.399),(64 219.84627),(65 218.33517),(66 217.46465),(67 215.68253),(68 215.81929),(69 213.26161),(70 212.12746),(71 210.30318),(72 208.12811),(73 207.85083),(74 207.22513),(75 204.6362),(76 200.74971),(77 200.03947),(78 200.34077),(79 197.85437),
(1 122.63414),(2 142.17624),(3 152.07648),(4 156.87595),(5 159.418),(6 164.02812),(7 166.5318),(8 170.27086),(9 172.12639),(10 172.52739),(11 176.41129),(12 176.7153),(13 177.63802),(14 180.03424),(15 180.08855),(16 182.2116),(17 184.28346),(18 185.45322),(19 185.89662),(20 185.94131),(21 186.54398),(22 186.21259),(23 186.60419),(24 186.64474),(25 184.79047),(26 185.47627),(27 187.45667),(28 188.11784),(29 186.82378),(30 189.36414),(31 188.57733),(32 190.92662),(33 192.65034),(34 194.96735),(35 194.69794),(36 194.76451),(37 195.53546),(38 196.32628),(39 198.39053),(40 198.86145),(41 201.83623),(42 204.35002),(43 205.68643),(44 205.9456),(45 208.27136),(46 208.92104),(47 210.0606),(48 210.07529),(49 212.38939),(50 212.79776),(51 214.39906),(52 217.37259),(53 216.4577),(54 215.22806),(55 216.3615),(56 216.28328),(57 214.54745),(58 216.58821),(59 215.18837),(60 215.37463),(61 212.19469),(62 209.72234),(63 208.29674),(64 207.71265),(65 205.98703),(66 203.80746),(67 204.05956),(68 203.9608),(69 201.21907),(70 202.07178),(71 199.66287),(72 197.42438),(73 195.93285),(74 195.38528),(75 193.14244),(76 190.65953),(77 189.4272),(78 190.68863),(79 186.08307),
(1 120.46521),(2 140.06818),(3 148.98598),(4 152.54416),(5 153.70163),(6 158.44737),(7 161.55974),(8 165.26445),(9 167.15384),(10 167.02289),(11 170.1715),(12 172.64462),(13 174.16425),(14 175.33011),(15 177.14659),(16 178.43457),(17 179.82585),(18 180.63509),(19 180.07678),(20 181.70328),(21 181.79543),(22 182.78197),(23 181.31354),(24 184.61264),(25 182.9205),(26 182.1357),(27 184.25237),(28 187.27408),(29 185.63817),(30 186.85063),(31 186.21567),(32 187.94737),(33 190.61096),(34 190.92609),(35 191.71045),(36 192.07079),(37 191.65274),(38 191.39003),(39 193.774),(40 196.0232),(41 198.59322),(42 199.28581),(43 203.61183),(44 204.99338),(45 203.06792),(46 205.83691),(47 205.8262),(48 204.74771),(49 204.81538),(50 205.42696),(51 206.02213),(52 205.54189),(53 204.95076),(54 207.03345),(55 206.38304),(56 207.21304),(57 205.77345),(58 208.4502),(59 207.0104),(60 205.49933),(61 204.84949),(62 199.97633),(63 199.9179),(64 198.22305),(65 195.44418),(66 193.46071),(67 192.81618),(68 192.56804),(69 189.9183),(70 189.5096),(71 187.9344),(72 185.05962),(73 184.68959),(74 184.59897),(75 186.69466),(76 186.45322),(77 185.0537),(78 184.75842),(79 184.45967),
(1 116.680984),(2 135.42377),(3 145.51607),(4 149.39641),(5 152.1484),(6 155.2656),(7 158.76204),(8 162.2344),(9 161.6951),(10 161.74721),(11 165.02826),(12 168.18771),(13 170.25119),(14 173.22588),(15 173.99379),(16 172.15485),(17 173.77953),(18 176.41414),(19 176.02614),(20 177.96925),(21 178.65366),(22 178.9821),(23 177.39148),(24 177.94655),(25 179.54214),(26 178.66266),(27 178.90892),(28 179.0386),(29 178.46498),(30 180.7872),(31 181.06166),(32 181.19952),(33 183.02254),(34 183.85732),(35 185.0495),(36 185.11621),(37 186.39325),(38 189.20757),(39 190.65004),(40 192.77168),(41 194.37585),(42 193.62558),(43 197.75502),(44 199.85252),(45 201.57126),(46 203.94449),(47 204.3495),(48 204.0837),(49 204.64182),(50 206.46309),(51 208.31107),(52 208.1574),(53 208.79626),(54 209.65263),(55 209.08383),(56 210.10336),(57 208.39998),(58 212.32439),(59 211.08023),(60 209.70663),(61 210.32292),(62 206.8522),(63 205.67877),(64 206.29054),(65 205.03107),(66 200.52565),(67 200.09276),(68 197.8883),(69 196.0931),(70 195.65033),(71 193.01067),(72 192.69588),(73 191.63705),(74 189.51491),(75 190.127),(76 187.99596),(77 186.126),(78 186.17923),(79 185.09827),
(1 117.15488),(2 134.00397),(3 145.70563),(4 149.39166),(5 153.1499),(6 157.113),(7 159.31552),(8 161.41246),(9 162.57333),(10 164.89621),(11 164.46982),(12 167.89505),(13 170.46332),(14 171.13478),(15 172.86885),(16 174.24588),(17 174.82574),(18 174.46777),(19 175.19762),(20 175.3528),(21 175.91573),(22 176.56075),(23 176.13844),(24 178.43257),(25 177.06772),(26 176.9547),(27 178.64493),(28 180.79024),(29 183.34216),(30 182.9561),(31 184.47824),(32 186.08235),(33 185.99298),(34 185.20712),(35 187.13072),(36 185.86676),(37 187.07515),(38 191.157),(39 194.15936),(40 193.73387),(41 196.40256),(42 197.53181),(43 200.04488),(44 200.96909),(45 199.87807),(46 201.1438),(47 202.78392),(48 203.3267),(49 203.09596),(50 203.28096),(51 206.1445),(52 204.1508),(53 206.22461),(54 205.91696),(55 205.3841),(56 205.31412),(57 204.18036),(58 207.78981),(59 207.78363),(60 206.83539),(61 204.80782),(62 201.47292),(63 200.53496),(64 200.5087),(65 198.46388),(66 196.07845),(67 194.7638),(68 194.41199),(69 194.40027),(70 191.87784),(71 191.42732),(72 189.33394),(73 189.58203),(74 186.66609),(75 186.43173),(76 185.68448),(77 185.5485),(78 184.32278),(79 181.97449),
(1 114.352905),(2 132.87065),(3 143.81224),(4 148.07475),(5 148.54837),(6 153.41171),(7 154.96),(8 158.57944),(9 159.63205),(10 161.4867),(11 161.37625),(12 161.96828),(13 165.54984),(14 167.20282),(15 168.77382),(16 170.3019),(17 170.42142),(18 173.8423),(19 173.64467),(20 174.73074),(21 177.18112),(22 176.84467),(23 176.4459),(24 178.17665),(25 177.02481),(26 178.0948),(27 180.67906),(28 181.64412),(29 182.13841),(30 183.18448),(31 182.05342),(32 183.13065),(33 183.5941),(34 184.15778),(35 187.49623),(36 186.8115),(37 189.44725),(38 189.01671),(39 189.21928),(40 190.11215),(41 190.41959),(42 193.29239),(43 194.1327),(44 196.52733),(45 197.65701),(46 200.04948),(47 204.10095),(48 201.17062),(49 201.57469),(50 201.91983),(51 203.13887),(52 203.0744),(53 203.38042),(54 202.45128),(55 200.46172),(56 200.58551),(57 199.29117),(58 203.73135),(59 201.0813),(60 198.3759),(61 197.80202),(62 195.89673),(63 194.51363),(64 192.27364),(65 192.29091),(66 189.95973),(67 188.50897),(68 186.0741),(69 186.72313),(70 182.8379),(71 182.77678),(72 182.06526),(73 180.68472),(74 181.20891),(75 179.81384),(76 178.06882),(77 178.1495),(78 177.77045),(79 176.22311),
(1 114.36117),(2 131.13191),(3 140.78165),(4 144.6894),(5 146.38766),(6 151.20047),(7 153.48857),(8 156.106),(9 156.72229),(10 157.58241),(11 157.54129),(12 159.80797),(13 163.36893),(14 165.5488),(15 164.70122),(16 165.9222),(17 166.43123),(18 168.32143),(19 170.48743),(20 171.47858),(21 172.7875),(22 169.7922),(23 169.23268),(24 172.50992),(25 174.1885),(26 175.78305),(27 175.4275),(28 177.45834),(29 178.79126),(30 178.5288),(31 180.02478),(32 181.22282),(33 178.69176),(34 182.64528),(35 181.91261),(36 182.86217),(37 185.27417),(38 188.42793),(39 188.8424),(40 189.78949),(41 193.20789),(42 194.38837),(43 196.99883),(44 198.74068),(45 200.6225),(46 200.92316),(47 203.89247),(48 203.63983),(49 204.32428),(50 205.22922),(51 206.43416),(52 206.21654),(53 207.56279),(54 207.58214),(55 207.67767),(56 208.81758),(57 207.24107),(58 210.86528),(59 209.01509),(60 208.10655),(61 208.18582),(62 206.33084),(63 205.86504),(64 203.75854),(65 203.65408),(66 199.89984),(67 199.1445),(68 198.65811),(69 196.14436),(70 193.77261),(71 193.51067),(72 193.32771),(73 193.41547),(74 192.58022),(75 189.82487),(76 189.02968),(77 187.76355),(78 186.05411),(79 184.89241),
(1 111.240906),(2 129.25543),(3 137.73749),(4 141.33122),(5 143.84921),(6 146.58862),(7 151.09836),(8 155.00655),(9 155.9262),(10 156.92302),(11 156.918),(12 158.54591),(13 161.25523),(14 162.6485),(15 163.93875),(16 164.22797),(17 166.70427),(18 165.23927),(19 166.75394),(20 167.84435),(21 168.51665),(22 168.82268),(23 168.9295),(24 169.8213),(25 169.63733),(26 170.5302),(27 168.82379),(28 172.69884),(29 172.89694),(30 173.33817),(31 174.60916),(32 176.2692),(33 176.32693),(34 178.36484),(35 179.19406),(36 180.93695),(37 184.17711),(38 186.80827),(39 187.89732),(40 189.23079),(41 191.30261),(42 191.87813),(43 194.44426),(44 194.99951),(45 196.41325),(46 197.76979),(47 199.60951),(48 201.14644),(49 200.34099),(50 201.00706),(51 202.04456),(52 202.04333),(53 202.1259),(54 200.09987),(55 199.93271),(56 200.23698),(57 198.13774),(58 200.48567),(59 200.51204),(60 195.94301),(61 194.43896),(62 194.77748),(63 193.47675),(64 191.16856),(65 188.36722),(66 186.24454),(67 186.0691),(68 185.57835),(69 182.16338),(70 180.0781),(71 181.10928),(72 179.33556),(73 178.34113),(74 176.55276),(75 177.11595),(76 174.48009),(77 174.50876),(78 172.67743),(79 172.10118),
(1 111.09322),(2 128.65356),(3 137.30708),(4 142.27426),(5 142.74217),(6 146.88138),(7 152.5242),(8 153.60033),(9 154.50772),(10 156.65634),(11 157.1267),(12 157.8855),(13 160.19652),(14 163.93321),(15 164.16145),(16 164.75867),(17 165.24837),(18 163.23651),(19 164.35007),(20 166.20865),(21 165.73871),(22 167.88805),(23 169.7844),(24 170.65736),(25 169.13133),(26 170.3973),(27 171.47675),(28 173.94278),(29 177.59343),(30 177.22563),(31 178.1841),(32 178.14891),(33 177.10757),(34 177.83435),(35 179.12923),(36 182.09158),(37 183.50293),(38 184.54366),(39 186.27884),(40 186.56343),(41 188.06583),(42 190.22543),(43 193.13605),(44 192.544),(45 191.93732),(46 193.07336),(47 193.2786),(48 193.2899),(49 194.87878),(50 194.93263),(51 193.70137),(52 192.39876),(53 193.36884),(54 189.96364),(55 192.28264),(56 193.44902),(57 192.6956),(58 193.90689),(59 195.23419),(60 193.78859),(61 192.0445),(62 192.18094),(63 189.8717),(64 188.09074),(65 187.62744),(66 185.95369),(67 184.82399),(68 183.67024),(69 181.38934),(70 179.1715),(71 179.6725),(72 178.96887),(73 177.76869),(74 176.19943),(75 175.10696),(76 174.84927),(77 174.9423),(78 174.68874),(79 172.95685),
(1 110.72035),(2 126.91131),(3 135.64998),(4 141.89795),(5 144.3654),(6 148.49785),(7 152.64581),(8 152.89587),(9 154.15607),(10 155.56209),(11 157.20383),(12 156.81712),(13 158.57939),(14 160.4356),(15 160.59322),(16 161.51936),(17 161.59473),(18 162.00975),(19 163.74236),(20 166.0465),(21 166.17126),(22 168.06184),(23 168.99991),(24 170.82686),(25 170.56197),(26 173.34744),(27 174.63445),(28 176.49416),(29 176.86644),(30 177.16422),(31 179.10973),(32 178.6815),(33 180.10387),(34 179.7045),(35 181.29683),(36 181.42091),(37 181.81212),(38 183.99805),(39 185.61673),(40 185.551),(41 187.52077),(42 190.6006),(43 194.6937),(44 194.2952),(45 195.32877),(46 197.65524),(47 199.16391),(48 198.8746),(49 198.99796),(50 200.24411),(51 200.913),(52 201.18907),(53 200.75432),(54 199.9295),(55 200.99529),(56 201.7758),(57 200.74884),(58 201.78775),(59 201.28549),(60 201.58171),(61 200.7255),(62 199.14963),(63 197.95251),(64 197.61151),(65 198.09358),(66 195.54376),(67 191.47803),(68 189.87358),(69 187.0291),(70 186.7541),(71 186.33969),(72 184.10536),(73 183.55911),(74 181.01907),(75 181.06299),(76 181.02301),(77 179.18727),(78 177.79437),(79 175.66176),
(1 109.75026),(2 125.1162),(3 133.90938),(4 137.82858),(5 140.25955),(6 144.50175),(7 148.83963),(8 148.45709),(9 150.00043),(10 152.31088),(11 153.55638),(12 154.48128),(13 155.76697),(14 157.88326),(15 157.25275),(16 159.00311),(17 158.80489),(18 159.16922),(19 160.31718),(20 160.88306),(21 162.12155),(22 163.9205),(23 164.38774),(24 164.58707),(25 164.73036),(26 165.52884),(27 166.58348),(28 167.87123),(29 167.42593),(30 167.10184),(31 168.72182),(32 168.67494),(33 169.98116),(34 169.80173),(35 170.07497),(36 172.70375),(37 174.33553),(38 176.64577),(39 178.04225),(40 179.59389),(41 179.50157),(42 181.90305),(43 183.12592),(44 182.34921),(45 184.43198),(46 183.75395),(47 185.52171),(48 185.17229),(49 186.2044),(50 187.04388),(51 189.24887),(52 189.62856),(53 190.37904),(54 189.28343),(55 189.0352),(56 187.79193),(57 186.39583),(58 188.08357),(59 185.68),(60 184.3757),(61 182.71078),(62 182.5595),(63 181.0158),(64 180.09358),(65 177.88177),(66 177.27315),(67 176.57968),(68 177.07925),(69 175.41508),(70 171.45708),(71 171.23167),(72 169.18373),(73 170.2615),(74 168.44518),(75 166.3911),(76 166.44836),(77 165.49883),(78 164.07129),(79 163.42381),
(1 108.90946),(2 124.01792),(3 135.6073),(4 137.75912),(5 138.86978),(6 145.14244),(7 147.30934),(8 148.9272),(9 149.07388),(10 150.01442),(11 152.21904),(12 151.4567),(13 154.49496),(14 157.69728),(15 157.89442),(16 160.5284),(17 161.40663),(18 161.4455),(19 162.20001),(20 160.90396),(21 163.69223),(22 162.39554),(23 164.42303),(24 164.22574),(25 165.71246),(26 166.72746),(27 167.83936),(28 168.65833),(29 170.95886),(30 171.5321),(31 170.2361),(32 171.16681),(33 172.45657),(34 171.75403),(35 169.77248),(36 173.48213),(37 173.51483),(38 175.00835),(39 176.8594),(40 176.9984),(41 177.84256),(42 180.66602),(43 182.10715),(44 182.63623),(45 184.16064),(46 183.74716),(47 184.78883),(48 184.83212),(49 186.6608),(50 185.0282),(51 185.07872),(52 185.45526),(53 184.72375),(54 185.49722),(55 184.40244),(56 186.2575),(57 185.85452),(58 188.4443),(59 186.89578),(60 185.98407),(61 181.9417),(62 182.79068),(63 182.8303),(64 180.71062),(65 181.0581),(66 179.73386),(67 179.0391),(68 178.5475),(69 177.37317),(70 173.88577),(71 172.88593),(72 171.0157),(73 170.574),(74 169.29398),(75 167.32246),(76 167.4828),(77 168.04022),(78 166.25548),(79 164.7447),
(1 105.8315),(2 120.8193),(3 129.21742),(4 133.94002),(5 134.59933),(6 139.60681),(7 142.07115),(8 145.07335),(9 146.5771),(10 148.18938),(11 149.45949),(12 149.61784),(13 153.14604),(14 155.4312),(15 155.01132),(16 156.99239),(17 155.63144),(18 156.8053),(19 158.0072),(20 158.34995),(21 159.83609),(22 159.31558),(23 161.98044),(24 161.31937),(25 160.61801),(26 161.43912),(27 163.20045),(28 164.54988),(29 166.6083),(30 167.86768),(31 166.57184),(32 167.60432),(33 166.86601),(34 165.89433),(35 166.28961),(36 168.54662),(37 168.39935),(38 170.00043),(39 172.57364),(40 171.91783),(41 173.50308),(42 175.60616),(43 176.79654),(44 176.31947),(45 177.44016),(46 178.48317),(47 180.60199),(48 180.83698),(49 181.6522),(50 180.54471),(51 181.53333),(52 181.37964),(53 181.79752),(54 182.04726),(55 183.76492),(56 182.47641),(57 182.5427),(58 182.49582),(59 182.24408),(60 180.9996),(61 181.43404),(62 183.42125),(63 182.40578),(64 181.56761),(65 180.51219),(66 179.36479),(67 177.44286),(68 177.23906),(69 175.50478),(70 172.81343),(71 171.61263),(72 169.70033),(73 170.1196),(74 168.25798),(75 166.5555),(76 165.45229),(77 165.45396),(78 163.51497),(79 162.09305),
(1 106.82552),(2 123.1226),(3 131.48268),(4 134.49225),(5 136.73837),(6 139.38625),(7 140.41147),(8 143.50536),(9 145.2846),(10 147.04161),(11 147.9132),(12 149.36237),(13 153.42203),(14 153.52599),(15 153.9861),(16 157.00978),(17 156.05154),(18 158.26503),(19 158.0039),(20 159.37935),(21 158.87349),(22 159.91583),(23 161.00613),(24 162.12376),(25 160.94508),(26 160.66331),(27 161.991),(28 164.37212),(29 165.73367),(30 168.51788),(31 166.0755),(32 168.19083),(33 167.65001),(34 167.83034),(35 167.6572),(36 168.25941),(37 169.65233),(38 171.29692),(39 172.81125),(40 173.07999),(41 173.62402),(42 175.35332),(43 177.69875),(44 179.35257),(45 177.59363),(46 178.25146),(47 180.36887),(48 180.06606),(49 181.39728),(50 180.86548),(51 179.266),(52 179.20085),(53 179.54948),(54 180.17514),(55 180.6419),(56 181.47202),(57 182.78754),(58 182.49306),(59 183.0608),(60 182.36905),(61 180.1783),(62 180.6388),(63 179.00565),(64 176.71683),(65 177.77258),(66 176.4265),(67 175.54482),(68 174.55801),(69 173.30676),(70 172.39206),(71 172.4996),(72 170.89632),(73 170.25958),(74 167.94815),(75 166.99881),(76 166.05263),(77 165.15773),(78 164.60081),(79 162.82535),
(1 103.206024),(2 119.59158),(3 128.26604),(4 132.27657),(5 135.7206),(6 138.63863),(7 139.45424),(8 144.16525),(9 145.03381),(10 148.06729),(11 148.19096),(12 151.61064),(13 155.17702),(14 154.95789),(15 155.28906),(16 155.41144),(17 154.47491),(18 155.59544),(19 157.18904),(20 157.78947),(21 159.11139),(22 159.31404),(23 158.91064),(24 159.61882),(25 160.07677),(26 162.714),(27 163.90364),(28 164.84836),(29 166.47983),(30 166.36829),(31 166.25531),(32 168.25003),(33 166.43925),(34 167.89268),(35 168.99821),(36 170.6399),(37 171.53075),(38 173.64272),(39 176.09605),(40 178.52019),(41 179.49406),(42 182.19574),(43 184.59346),(44 185.0163),(45 184.69301),(46 187.11165),(47 188.1368),(48 188.80124),(49 187.75551),(50 187.258),(51 188.09464),(52 187.03432),(53 186.48705),(54 186.77835),(55 184.99455),(56 184.31314),(57 184.44405),(58 183.99203),(59 184.83841),(60 185.75694),(61 183.65883),(62 183.13121),(63 180.37596),(64 178.46117),(65 178.467),(66 176.97806),(67 175.47786),(68 175.1009),(69 171.74763),(70 170.70226),(71 169.3511),(72 168.61044),(73 169.5921),(74 166.87108),(75 166.53021),(76 165.58362),(77 164.76631),(78 162.95207),(79 161.3876),
(1 102.62921),(2 118.10208),(3 126.40996),(4 129.56558),(5 132.55382),(6 135.6027),(7 137.04053),(8 138.7099),(9 140.64005),(10 141.63629),(11 142.96887),(12 144.23581),(13 147.13878),(14 147.89435),(15 149.37311),(16 150.45128),(17 149.58405),(18 150.65825),(19 152.5842),(20 153.35562),(21 154.95923),(22 153.48459),(23 152.09985),(24 154.58264),(25 154.4551),(26 155.1238),(27 154.98051),(28 158.46767),(29 161.00896),(30 161.1077),(31 162.92464),(32 162.82193),(33 163.06294),(34 163.20203),(35 163.21623),(36 165.24335),(37 166.56921),(38 168.49207),(39 168.8703),(40 172.92586),(41 175.51154),(42 178.70403),(43 181.49013),(44 180.42184),(45 181.02702),(46 182.95622),(47 184.93938),(48 185.97849),(49 188.12871),(50 187.42636),(51 188.1047),(52 187.76216),(53 186.95741),(54 187.49281),(55 188.40784),(56 188.94469),(57 189.52603),(58 189.05048),(59 188.30112),(60 189.59189),(61 187.30083),(62 185.15611),(63 182.9873),(64 183.4418),(65 182.4887),(66 178.69112),(67 179.52249),(68 177.94965),(69 176.6271),(70 173.9646),(71 172.8889),(72 172.24374),(73 171.03807),(74 168.82745),(75 168.95169),(76 167.67503),(77 165.33655),(78 163.81172),(79 162.56781),
(1 104.76564),(2 118.965324),(3 128.16745),(4 132.94824),(5 134.16539),(6 137.92223),(7 142.20164),(8 144.269),(9 143.0593),(10 144.97508),(11 146.3693),(12 147.44205),(13 149.0354),(14 150.78072),(15 152.59248),(16 150.95154),(17 152.75711),(18 154.41002),(19 154.12112),(20 153.64514),(21 154.99506),(22 152.86795),(23 153.93709),(24 156.29855),(25 156.44295),(26 156.39314),(27 157.51518),(28 157.2153),(29 158.01147),(30 159.71176),(31 158.71523),(32 159.62474),(33 159.18567),(34 162.63817),(35 163.55952),(36 164.58199),(37 167.19681),(38 169.86333),(39 170.55136),(40 171.43242),(41 171.72125),(42 175.43268),(43 179.16882),(44 180.08534),(45 179.42555),(46 181.5896),(47 183.5155),(48 182.73058),(49 183.5164),(50 182.82777),(51 183.55402),(52 184.14626),(53 184.62329),(54 185.26866),(55 183.56342),(56 185.29558),(57 183.01782),(58 182.30968),(59 184.0623),(60 182.24486),(61 180.34082),(62 179.31493),(63 177.9727),(64 176.0607),(65 175.71663),(66 174.18874),(67 173.05968),(68 171.9457),(69 169.35574),(70 166.87114),(71 166.30234),(72 166.35654),(73 166.66862),(74 165.4256),(75 165.0089),(76 164.2049),(77 161.74486),(78 161.53854),(79 160.79431),
