1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 122.288475),(2 158.97864),(3 173.61185),(4 180.9509),(5 187.84166),(6 194.35449),(7 198.98523),(8 201.57784),(9 203.50581),(10 203.45395),(11 207.00433),(12 208.7924),(13 207.69524),(14 210.75528),(15 211.02132),(16 211.97821),(17 213.48541),(18 213.42892),(19 214.60854),(20 213.41125),(21 214.5118),(22 212.54637),(23 216.75893),(24 219.13834),(25 218.80153),(26 220.52324),(27 219.2809),(28 221.36707),(29 221.99278),(30 221.83395),(31 222.80011),(32 225.26736),(33 226.41006),(34 224.1218),(35 224.80304),(36 226.27272),(37 229.31577),(38 229.30508),(39 229.6492),(40 232.27512),(41 233.06726),(42 233.45471),(43 236.24611),(44 235.15933),(45 235.25076),(46 231.9696),(47 232.1892),(48 232.78854),(49 235.82268),(50 233.51015),(51 229.57199),(52 230.33286),(53 230.9095),(54 232.63007),(55 231.69365),(56 232.58736),(57 232.49042),(58 231.72673),(59 233.91777),(60 233.03107),(61 233.85915),(62 235.80624),(63 236.7356),(64 234.91415),(65 234.07928),(66 233.56514),(67 238.89519),(68 238.72206),(69 238.7924),(70 235.20319),(71 236.1052),(72 235.66919),(73 233.65268),(74 234.90446),(75 235.69017),(76 237.66692),(77 237.32358),(78 236.06468),(79 237.67409),
(1 120.91886),(2 157.41478),(3 173.09438),(4 180.51193),(5 187.41545),(6 192.0822),(7 193.62367),(8 196.90321),(9 198.86047),(10 201.66313),(11 203.10782),(12 203.85638),(13 203.02907),(14 205.94484),(15 205.83304),(16 208.50462),(17 205.94586),(18 205.53905),(19 208.44807),(20 207.65413),(21 207.50867),(22 207.88448),(23 211.69312),(24 213.53745),(25 211.25313),(26 211.24701),(27 210.79523),(28 211.74716),(29 214.109),(30 216.25172),(31 214.67375),(32 216.823),(33 217.76183),(34 218.85881),(35 219.13431),(36 219.84671),(37 220.38132),(38 223.75316),(39 222.6086),(40 225.05841),(41 222.8244),(42 222.36478),(43 225.79836),(44 225.88815),(45 224.6525),(46 224.11021),(47 225.79103),(48 225.6354),(49 226.97571),(50 227.21454),(51 225.20126),(52 226.8505),(53 228.26727),(54 226.7697),(55 224.61443),(56 226.57971),(57 225.22375),(58 224.76904),(59 226.45786),(60 225.9712),(61 226.03922),(62 227.45045),(63 226.58287),(64 225.59421),(65 227.23915),(66 227.55017),(67 227.77519),(68 226.84587),(69 224.00671),(70 226.95494),(71 226.53464),(72 225.34975),(73 225.33578),(74 226.7211),(75 225.61508),(76 225.25716),(77 222.88747),(78 222.30768),(79 224.65207),
(1 121.14648),(2 157.0858),(3 170.66937),(4 179.1189),(5 184.32355),(6 187.2971),(7 191.24446),(8 193.1762),(9 194.82765),(10 197.65306),(11 200.00241),(12 201.8641),(13 201.46655),(14 203.7456),(15 205.31918),(16 204.57632),(17 203.84378),(18 204.44427),(19 205.74655),(20 203.0882),(21 202.00272),(22 203.62662),(23 206.61969),(24 206.16829),(25 206.69144),(26 209.26505),(27 209.20602),(28 210.74922),(29 212.63217),(30 214.06073),(31 214.78465),(32 216.31223),(33 217.04903),(34 217.00685),(35 219.71992),(36 220.83696),(37 222.61737),(38 223.12709),(39 222.15002),(40 221.88472),(41 223.99118),(42 225.5455),(43 224.91588),(44 226.03026),(45 225.73741),(46 227.96066),(47 230.07776),(48 230.49933),(49 229.67514),(50 227.26341),(51 228.04419),(52 226.62547),(53 227.56033),(54 226.71082),(55 227.00153),(56 227.05838),(57 225.94563),(58 227.43596),(59 228.30994),(60 225.8903),(61 225.89026),(62 224.76747),(63 225.69409),(64 226.87718),(65 227.77055),(66 227.39787),(67 225.67778),(68 225.24829),(69 225.69806),(70 225.99437),(71 225.46309),(72 226.60999),(73 224.9393),(74 223.85178),(75 223.93901),(76 226.31425),(77 225.77551),(78 226.71596),(79 225.77048),
(1 119.4208),(2 153.93262),(3 166.4127),(4 175.32797),(5 180.17937),(6 184.00648),(7 188.8798),(8 190.51804),(9 195.04857),(10 195.30847),(11 197.94077),(12 199.66298),(13 197.75877),(14 198.81644),(15 200.73717),(16 199.04176),(17 200.1349),(18 198.86407),(19 201.65044),(20 199.98517),(21 200.61168),(22 201.42177),(23 203.64696),(24 204.56084),(25 205.36931),(26 207.36766),(27 205.72359),(28 206.79189),(29 207.15623),(30 205.43709),(31 205.30559),(32 206.64749),(33 208.10683),(34 209.18854),(35 210.27928),(36 210.54134),(37 211.21365),(38 210.10965),(39 214.08667),(40 214.0737),(41 214.52988),(42 216.04988),(43 218.13068),(44 217.02002),(45 218.66852),(46 217.98285),(47 220.44333),(48 220.73003),(49 219.54399),(50 220.40695),(51 217.30383),(52 216.13295),(53 215.63094),(54 215.97232),(55 216.05531),(56 215.6114),(57 213.55437),(58 214.64587),(59 216.53423),(60 215.72018),(61 216.84494),(62 216.68921),(63 217.36487),(64 216.91211),(65 217.47215),(66 217.157),(67 218.4947),(68 214.65947),(69 216.64357),(70 215.95645),(71 213.29279),(72 212.74864),(73 212.65553),(74 213.62042),(75 213.46812),(76 213.95781),(77 214.92838),(78 214.1823),(79 214.08583),
(1 116.24082),(2 149.92418),(3 163.58838),(4 175.09814),(5 177.42113),(6 179.87012),(7 184.8945),(8 189.3889),(9 193.79135),(10 192.61044),(11 194.66156),(12 194.7583),(13 195.88773),(14 198.11496),(15 200.2154),(16 200.01616),(17 200.63443),(18 201.49448),(19 202.12657),(20 201.06453),(21 202.2511),(22 200.43422),(23 203.6074),(24 205.25336),(25 203.75427),(26 203.60446),(27 202.50687),(28 204.49905),(29 206.41388),(30 206.4603),(31 206.4757),(32 205.4815),(33 207.4318),(34 207.96198),(35 210.10643),(36 211.35178),(37 211.28061),(38 212.6111),(39 211.94296),(40 212.80579),(41 215.31639),(42 215.11159),(43 215.48958),(44 211.54353),(45 215.38531),(46 214.78607),(47 216.64343),(48 216.9986),(49 214.74858),(50 216.64246),(51 215.90816),(52 214.20361),(53 216.15527),(54 216.32262),(55 216.2239),(56 214.23303),(57 216.10591),(58 214.77579),(59 215.75954),(60 215.25848),(61 215.79645),(62 216.64368),(63 217.33788),(64 218.52803),(65 220.42186),(66 219.94966),(67 218.07167),(68 217.97502),(69 218.70532),(70 218.45642),(71 219.27182),(72 219.57803),(73 219.1978),(74 217.8155),(75 217.69211),(76 219.83798),(77 220.92764),(78 221.0107),(79 218.45824),
(1 114.52235),(2 148.47093),(3 159.19589),(4 168.92467),(5 175.32942),(6 179.9465),(7 182.9669),(8 185.0731),(9 189.48552),(10 190.15236),(11 190.23877),(12 192.3024),(13 192.92708),(14 194.61417),(15 193.401),(16 196.542),(17 198.42578),(18 196.18909),(19 198.68724),(20 197.74088),(21 199.96269),(22 199.50688),(23 199.65463),(24 202.2312),(25 201.60527),(26 204.39946),(27 203.51399),(28 203.83188),(29 204.05255),(30 204.59589),(31 203.95744),(32 204.88318),(33 206.04424),(34 204.38617),(35 207.49265),(36 210.01767),(37 207.7447),(38 209.11574),(39 209.64867),(40 211.1189),(41 210.813),(42 210.59705),(43 211.82431),(44 210.73009),(45 210.7245),(46 211.8423),(47 211.33664),(48 212.30495),(49 212.49467),(50 214.22148),(51 212.63472),(52 211.2606),(53 211.79227),(54 211.5509),(55 213.6696),(56 211.50754),(57 212.67284),(58 213.96309),(59 214.06935),(60 213.55786),(61 215.19188),(62 216.71698),(63 216.2137),(64 214.96017),(65 215.8679),(66 216.4987),(67 215.78676),(68 214.00635),(69 214.54985),(70 211.81288),(71 212.66537),(72 213.12454),(73 213.42426),(74 214.21587),(75 212.48997),(76 213.23004),(77 214.82826),(78 214.58449),(79 211.67137),
(1 111.36684),(2 146.90286),(3 159.90361),(4 166.90498),(5 174.38896),(6 178.42682),(7 182.5251),(8 185.6286),(9 186.77744),(10 189.29478),(11 191.05539),(12 193.67747),(13 193.34143),(14 194.49298),(15 194.27634),(16 196.61075),(17 197.5186),(18 195.9474),(19 197.05801),(20 196.16211),(21 197.00702),(22 196.87936),(23 197.25525),(24 201.18814),(25 200.33746),(26 200.90677),(27 200.92502),(28 202.86401),(29 204.66269),(30 203.05411),(31 204.17761),(32 205.94469),(33 207.0304),(34 206.97192),(35 208.52406),(36 207.25484),(37 205.61967),(38 208.1441),(39 207.5795),(40 208.0191),(41 209.3176),(42 209.64677),(43 209.78188),(44 208.66647),(45 209.23003),(46 209.48598),(47 210.22578),(48 210.04424),(49 208.21765),(50 210.08127),(51 209.19133),(52 208.4832),(53 206.47806),(54 205.90195),(55 206.77637),(56 205.02544),(57 206.10706),(58 207.5176),(59 208.04207),(60 207.00346),(61 207.8192),(62 208.6957),(63 209.158),(64 207.91367),(65 207.25085),(66 205.69252),(67 207.13525),(68 206.95093),(69 207.70392),(70 207.95753),(71 209.3956),(72 210.1598),(73 207.86954),(74 211.32361),(75 210.93149),(76 209.63998),(77 210.66734),(78 209.13362),(79 209.96379),
(1 112.53491),(2 146.61197),(3 158.71167),(4 167.0161),(5 173.35818),(6 179.25728),(7 181.27554),(8 184.68678),(9 185.76178),(10 188.16803),(11 191.20293),(12 193.91357),(13 193.57364),(14 194.82233),(15 193.20692),(16 195.55278),(17 195.30411),(18 193.66989),(19 193.57416),(20 193.05026),(21 196.73314),(22 194.703),(23 197.85268),(24 199.79192),(25 199.0885),(26 198.96008),(27 198.81459),(28 199.83177),(29 201.21991),(30 201.55597),(31 201.06068),(32 204.89455),(33 207.81662),(34 205.15558),(35 208.65706),(36 209.35721),(37 206.42769),(38 208.38635),(39 205.56323),(40 206.59395),(41 209.13895),(42 211.0723),(43 211.88135),(44 211.54248),(45 212.26472),(46 212.06856),(47 212.34023),(48 211.85132),(49 210.28847),(50 213.22926),(51 209.94588),(52 211.05772),(53 209.77362),(54 209.76762),(55 211.05649),(56 209.58768),(57 209.00133),(58 209.71124),(59 212.7169),(60 211.52315),(61 210.07533),(62 209.82773),(63 208.9209),(64 208.19495),(65 208.47723),(66 208.52496),(67 208.32939),(68 205.64644),(69 208.93335),(70 208.30751),(71 208.06476),(72 208.87012),(73 210.23007),(74 210.00868),(75 210.92249),(76 211.76057),(77 210.48938),(78 209.48845),(79 210.21417),
(1 107.80141),(2 141.19395),(3 154.35896),(4 159.95833),(5 164.62181),(6 169.46278),(7 171.47774),(8 173.82285),(9 177.80293),(10 180.12141),(11 182.85806),(12 183.853),(13 185.19519),(14 185.89404),(15 185.46707),(16 186.75377),(17 185.64111),(18 185.65878),(19 186.40108),(20 187.11418),(21 186.0649),(22 187.18744),(23 187.95387),(24 190.50931),(25 190.32375),(26 192.14514),(27 194.07349),(28 193.39682),(29 195.72212),(30 196.84407),(31 194.31305),(32 194.99092),(33 195.8649),(34 196.88524),(35 197.41823),(36 197.94958),(37 196.98987),(38 197.3429),(39 198.00996),(40 200.42984),(41 200.49342),(42 201.06776),(43 200.80112),(44 200.51147),(45 200.38754),(46 201.10031),(47 201.77132),(48 201.55157),(49 201.4565),(50 200.54823),(51 199.74388),(52 199.09647),(53 199.18045),(54 200.77211),(55 202.44127),(56 201.76826),(57 202.80403),(58 202.10585),(59 204.35298),(60 205.19487),(61 205.43434),(62 204.05467),(63 203.80125),(64 206.18196),(65 207.43971),(66 205.33237),(67 205.00786),(68 204.84003),(69 205.62764),(70 206.88289),(71 206.53879),(72 206.86943),(73 207.1366),(74 207.09561),(75 206.6783),(76 206.08913),(77 205.67537),(78 205.81755),(79 205.416),
(1 108.916885),(2 144.14406),(3 155.65196),(4 161.31834),(5 164.90405),(6 169.41632),(7 173.04973),(8 177.24834),(9 179.8628),(10 182.8573),(11 183.14488),(12 183.86751),(13 185.32956),(14 188.14871),(15 185.94608),(16 185.76682),(17 186.54726),(18 185.90157),(19 188.04752),(20 186.38211),(21 187.79259),(22 189.30972),(23 191.6445),(24 192.7342),(25 193.26842),(26 193.16101),(27 192.0146),(28 193.65959),(29 193.53384),(30 195.3247),(31 195.53629),(32 196.8118),(33 197.11853),(34 197.75964),(35 198.16873),(36 200.59106),(37 198.32138),(38 199.88062),(39 201.67949),(40 203.11478),(41 204.40709),(42 202.47566),(43 205.69633),(44 204.72903),(45 204.0654),(46 205.34087),(47 206.90558),(48 207.98398),(49 207.06503),(50 208.75055),(51 205.98465),(52 204.84988),(53 205.64543),(54 206.47102),(55 204.11633),(56 203.57193),(57 204.19562),(58 206.74545),(59 207.8718),(60 207.40945),(61 208.04774),(62 209.38329),(63 207.95709),(64 206.95299),(65 207.80086),(66 208.20247),(67 208.0485),(68 206.96758),(69 206.96754),(70 209.08183),(71 205.81627),(72 205.79042),(73 205.81483),(74 204.83313),(75 204.05908),(76 204.83102),(77 203.87181),(78 202.36711),(79 203.99602),
(1 108.16971),(2 141.69249),(3 153.13849),(4 161.0689),(5 164.95871),(6 171.23755),(7 172.63768),(8 175.98059),(9 175.64478),(10 177.69171),(11 180.95297),(12 181.24767),(13 180.98183),(14 182.02348),(15 179.1827),(16 179.91904),(17 183.61815),(18 183.50316),(19 183.07802),(20 182.89195),(21 185.44968),(22 185.90678),(23 186.55263),(24 189.573),(25 190.03802),(26 190.45563),(27 190.17645),(28 189.47368),(29 189.60696),(30 191.70557),(31 192.73282),(32 193.87816),(33 194.81094),(34 195.42845),(35 195.80049),(36 196.43312),(37 196.47336),(38 198.13063),(39 198.76874),(40 198.36014),(41 199.36432),(42 199.18472),(43 202.25627),(44 201.11209),(45 200.85143),(46 202.08871),(47 201.42593),(48 200.01736),(49 201.14615),(50 200.21167),(51 199.67151),(52 200.09935),(53 201.27902),(54 200.07878),(55 200.83464),(56 200.24294),(57 203.8458),(58 202.98622),(59 204.15163),(60 204.81677),(61 203.4405),(62 205.719),(63 204.40858),(64 202.26938),(65 204.1945),(66 202.80293),(67 203.87909),(68 206.25975),(69 203.51694),(70 204.27869),(71 202.97427),(72 202.42659),(73 202.50885),(74 201.59761),(75 200.09903),(76 202.50041),(77 203.54971),(78 201.61469),(79 202.76338),
(1 105.06679),(2 136.57224),(3 146.29665),(4 155.40965),(5 159.24483),(6 164.04648),(7 167.69388),(8 170.11557),(9 174.77875),(10 174.31027),(11 176.25117),(12 176.64473),(13 176.89665),(14 179.433),(15 179.8019),(16 180.00974),(17 180.99739),(18 181.34285),(19 180.73732),(20 180.6056),(21 179.44794),(22 179.54709),(23 182.47801),(24 183.70341),(25 184.47012),(26 185.4032),(27 185.92079),(28 185.68764),(29 187.81516),(30 188.68759),(31 190.8522),(32 189.72125),(33 190.27919),(34 190.85095),(35 190.52032),(36 190.37082),(37 189.01793),(38 193.07901),(39 193.56485),(40 194.34549),(41 194.22919),(42 196.311),(43 198.19826),(44 196.31201),(45 196.57176),(46 196.25702),(47 195.66911),(48 195.55298),(49 197.08139),(50 196.77068),(51 195.27957),(52 194.3354),(53 197.39249),(54 196.13748),(55 195.33034),(56 195.13177),(57 195.26059),(58 194.13986),(59 194.73526),(60 196.74149),(61 194.93488),(62 196.16296),(63 195.72115),(64 193.30145),(65 194.9479),(66 195.12292),(67 194.1764),(68 194.66402),(69 193.70299),(70 191.59702),(71 191.87573),(72 191.42079),(73 191.7656),(74 190.39693),(75 189.59283),(76 189.95126),(77 190.91042),(78 190.19669),(79 190.31233),
(1 104.02758),(2 134.48613),(3 147.05759),(4 155.44421),(5 158.69456),(6 164.2244),(7 167.84807),(8 169.23315),(9 171.93816),(10 172.31929),(11 175.48686),(12 173.83583),(13 176.24117),(14 177.60065),(15 177.00987),(16 175.95667),(17 178.08823),(18 179.34898),(19 180.69247),(20 180.29756),(21 178.99419),(22 178.61905),(23 179.802),(24 179.60112),(25 180.03436),(26 181.3484),(27 181.53479),(28 182.92978),(29 181.66838),(30 182.60452),(31 184.65251),(32 184.53275),(33 187.01472),(34 185.4307),(35 188.8313),(36 190.67795),(37 189.80809),(38 192.01923),(39 190.02745),(40 191.7232),(41 191.73277),(42 192.23201),(43 193.42809),(44 193.12634),(45 193.72595),(46 194.64249),(47 193.88673),(48 192.83249),(49 194.4437),(50 193.43279),(51 192.0299),(52 192.72034),(53 193.01505),(54 191.11377),(55 192.17427),(56 192.45195),(57 195.48283),(58 194.44078),(59 193.03197),(60 195.4517),(61 194.80829),(62 195.94601),(63 194.42963),(64 194.17897),(65 193.8875),(66 193.88148),(67 192.74478),(68 192.69875),(69 192.11371),(70 191.85458),(71 191.91905),(72 192.64354),(73 193.95126),(74 193.25108),(75 192.5553),(76 191.08499),(77 193.17863),(78 192.1294),(79 191.99043),
(1 101.81057),(2 132.90305),(3 145.05687),(4 153.87302),(5 157.61043),(6 161.1539),(7 164.40439),(8 166.95561),(9 169.38025),(10 171.92117),(11 172.78847),(12 173.71597),(13 174.76523),(14 175.36058),(15 175.93468),(16 176.06999),(17 176.41994),(18 177.10612),(19 177.49982),(20 177.81374),(21 177.94946),(22 176.25423),(23 178.94298),(24 182.15346),(25 182.63255),(26 183.24706),(27 181.362),(28 180.65225),(29 180.92967),(30 180.94891),(31 183.62314),(32 184.04189),(33 185.18288),(34 186.32182),(35 186.1762),(36 187.09213),(37 189.84421),(38 191.18582),(39 190.64029),(40 191.29839),(41 189.00395),(42 185.62567),(43 188.4588),(44 191.38126),(45 190.66283),(46 191.96358),(47 192.84535),(48 192.70276),(49 194.13219),(50 193.18613),(51 191.00056),(52 192.85693),(53 192.09988),(54 191.06201),(55 191.54973),(56 192.24146),(57 190.50156),(58 188.94543),(59 188.06328),(60 188.66724),(61 190.19429),(62 189.65608),(63 188.60918),(64 190.092),(65 189.47984),(66 190.27342),(67 191.26187),(68 190.13394),(69 189.464),(70 189.49635),(71 189.53568),(72 189.88335),(73 189.28352),(74 188.6715),(75 187.65462),(76 188.20807),(77 188.72687),(78 187.72008),(79 188.46591),
(1 101.53008),(2 132.16885),(3 142.8445),(4 150.04137),(5 155.354),(6 158.864),(7 162.93877),(8 165.47964),(9 167.30785),(10 167.63606),(11 169.3719),(12 170.80116),(13 169.65508),(14 171.23303),(15 170.53175),(16 173.24475),(17 175.93625),(18 175.835),(19 174.72403),(20 174.09178),(21 177.06346),(22 177.36171),(23 178.72383),(24 180.47768),(25 179.73488),(26 178.88263),(27 178.68002),(28 179.18138),(29 179.46889),(30 180.71748),(31 182.77298),(32 182.46657),(33 183.04195),(34 182.50159),(35 184.4044),(36 186.6023),(37 185.37152),(38 187.57887),(39 184.34932),(40 185.9233),(41 186.78912),(42 185.33464),(43 184.88963),(44 186.91327),(45 188.1904),(46 188.40157),(47 189.55423),(48 188.55688),(49 187.69641),(50 188.01534),(51 186.35352),(52 186.82541),(53 186.27953),(54 184.629),(55 186.27899),(56 187.37257),(57 187.29654),(58 184.96426),(59 184.03502),(60 185.10674),(61 186.14462),(62 188.48424),(63 187.70947),(64 187.8039),(65 188.19312),(66 187.6352),(67 187.2838),(68 187.47052),(69 189.69513),(70 188.20865),(71 187.1233),(72 186.42174),(73 186.96793),(74 188.66559),(75 189.56636),(76 189.29172),(77 189.12689),(78 188.63602),(79 188.88309),
(1 100.861015),(2 131.69795),(3 141.91103),(4 148.35944),(5 154.24147),(6 158.32779),(7 162.38684),(8 165.34938),(9 166.1628),(10 167.06712),(11 168.90958),(12 168.81708),(13 168.6286),(14 170.35905),(15 169.90952),(16 171.93398),(17 172.2109),(18 171.10585),(19 171.65439),(20 172.24731),(21 171.68477),(22 171.81752),(23 175.88916),(24 177.68718),(25 176.6908),(26 177.01479),(27 176.30186),(28 177.34683),(29 177.85626),(30 178.33963),(31 180.4814),(32 180.19054),(33 181.55327),(34 180.69878),(35 181.14238),(36 182.68076),(37 182.36063),(38 184.16309),(39 184.1089),(40 186.38397),(41 185.91501),(42 185.5441),(43 188.3191),(44 187.5256),(45 185.93555),(46 187.93706),(47 187.72743),(48 188.59578),(49 188.1256),(50 189.49677),(51 187.80574),(52 187.84274),(53 187.8217),(54 187.99081),(55 189.44043),(56 187.84206),(57 187.13094),(58 187.54532),(59 187.75862),(60 188.9509),(61 186.74644),(62 187.32431),(63 186.46977),(64 186.24652),(65 184.85915),(66 184.73651),(67 184.23586),(68 183.65337),(69 185.51263),(70 183.41405),(71 183.11626),(72 184.2604),(73 183.42293),(74 183.57759),(75 184.15088),(76 185.55685),(77 184.9335),(78 183.81873),(79 183.51097),
(1 98.5868),(2 127.780464),(3 138.14331),(4 144.66212),(5 151.81775),(6 154.25114),(7 157.50404),(8 159.17705),(9 160.81906),(10 162.89932),(11 166.41277),(12 166.10307),(13 166.35709),(14 166.50362),(15 166.10432),(16 168.55469),(17 168.32297),(18 167.68454),(19 169.2585),(20 168.55244),(21 169.1951),(22 167.78569),(23 172.01103),(24 173.94853),(25 174.11395),(26 172.653),(27 172.34077),(28 172.43419),(29 174.98454),(30 175.70119),(31 176.77223),(32 175.76822),(33 176.28291),(34 175.47554),(35 176.18379),(36 177.78143),(37 179.35487),(38 179.98181),(39 178.66267),(40 180.73352),(41 179.03387),(42 179.42667),(43 180.93968),(44 180.89542),(45 181.32262),(46 180.58363),(47 179.08514),(48 178.895),(49 178.8272),(50 182.148),(51 179.97499),(52 180.76955),(53 180.03844),(54 180.48225),(55 181.4704),(56 180.70088),(57 180.40483),(58 179.8014),(59 181.2446),(60 182.3184),(61 180.8444),(62 181.69534),(63 179.1838),(64 179.22882),(65 179.73993),(66 180.38469),(67 180.04263),(68 179.89134),(69 181.83882),(70 180.71538),(71 181.24442),(72 181.69707),(73 182.62065),(74 182.28737),(75 182.43912),(76 184.19339),(77 183.505),(78 183.16321),(79 182.6059),
(1 97.80528),(2 126.779785),(3 137.3531),(4 144.23746),(5 149.30759),(6 152.29704),(7 155.88269),(8 158.26216),(9 159.76805),(10 159.79019),(11 163.46161),(12 165.49545),(13 164.08696),(14 167.39626),(15 166.3318),(16 169.14482),(17 168.72983),(18 168.04178),(19 169.30869),(20 168.74254),(21 169.22643),(22 169.63313),(23 170.8395),(24 171.32324),(25 172.21556),(26 171.24191),(27 169.59569),(28 171.37547),(29 173.41219),(30 175.72058),(31 175.06479),(32 175.51945),(33 176.45955),(34 176.79489),(35 177.9011),(36 179.11798),(37 180.41112),(38 178.6961),(39 178.08089),(40 177.63858),(41 177.94424),(42 176.91467),(43 176.97354),(44 177.40675),(45 178.57338),(46 180.52309),(47 179.94286),(48 179.22824),(49 179.83914),(50 180.67381),(51 180.71803),(52 181.0426),(53 179.9387),(54 179.17436),(55 180.2006),(56 178.53894),(57 178.86388),(58 177.52898),(59 177.77829),(60 178.32976),(61 177.70671),(62 178.2288),(63 177.7835),(64 177.63242),(65 180.24146),(66 180.72118),(67 178.68057),(68 179.28265),(69 178.93794),(70 179.29353),(71 179.49826),(72 178.75279),(73 179.05038),(74 179.13184),(75 179.20874),(76 179.23381),(77 179.33743),(78 178.68204),(79 180.64284),
(1 95.288994),(2 123.91128),(3 133.29068),(4 140.2909),(5 145.17978),(6 147.05847),(7 152.3426),(8 152.92784),(9 155.85971),(10 157.3085),(11 158.89882),(12 160.08638),(13 161.59041),(14 162.22537),(15 160.92987),(16 161.4122),(17 161.86447),(18 162.78001),(19 164.41751),(20 165.14087),(21 163.25333),(22 163.8044),(23 166.38873),(24 167.206),(25 168.10986),(26 167.07741),(27 165.64915),(28 168.04568),(29 168.86578),(30 170.57047),(31 170.52428),(32 171.60356),(33 171.49216),(34 172.20073),(35 171.91037),(36 174.47433),(37 173.61331),(38 174.76656),(39 174.17432),(40 174.14075),(41 175.46222),(42 175.66068),(43 175.182),(44 176.38647),(45 176.90533),(46 176.78891),(47 177.96791),(48 177.7285),(49 177.24202),(50 179.09587),(51 176.84671),(52 178.79877),(53 179.3413),(54 178.11876),(55 177.7913),(56 178.15697),(57 179.13774),(58 179.11082),(59 179.92389),(60 179.55809),(61 180.98526),(62 180.2686),(63 178.4357),(64 177.238),(65 177.93288),(66 176.78989),(67 177.42993),(68 175.39462),(69 175.91077),(70 175.59418),(71 175.8411),(72 175.35515),(73 176.49619),(74 176.3815),(75 176.93726),(76 175.94868),(77 176.05351),(78 176.4419),(79 176.354),
