1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 132915.44),(2 499479.9),(3 1123788.9),(4 1919900.5),(5 2922119.3),(6 4143089.3),(7 5589404),(8 7286544),(9 9310896),(10 11751729),(11 14686352),(12 18286378),(13 22981966),(14 28819362),(15 35876636),(16 44241452),(17 53984620),(18 65544748),(19 78596170),(20 93180950),(21 109261120),(22 125843900),(23 142810060),(24 160137970),(25 178647550),(26 198882540),(27 220296510),(28 243097170),(29 267530540),(30 293223780),(31 319929380),(32 346407700),(33 373996060),(34 401317280),(35 428768100),(36 455995650),(37 482261020),(38 507849120),(39 532138000),(40 554749400),(41 575386560),(42 594889700),(43 613426750),(44 630077060),(45 644929540),(46 657745660),(47 668315100),(48 677033400),(49 682318300),(50 684524350),(51 683924800),(52 680103740),(53 674210000),(54 665643600),(55 655453760),(56 642855000),(57 628307500),(58 611316540),(59 592811300),(60 572812860),(61 551788860),(62 529837730),(63 507681500),(64 484354300),(65 461408100),(66 439070720),(67 417365250),(68 396605730),(69 377042780),(70 358933250),(71 341968800),(72 326435300),(73 312099700),(74 299078940),(75 287681760),(76 277581700),(77 269031680),(78 261564110),(79 256171180),
(1 134.43129),(2 152.45486),(3 174.1697),(4 176.39323),(5 187.18817),(6 193.94385),(7 203.59573),(8 208.64177),(9 212.87263),(10 215.83394),(11 225.51894),(12 231.27872),(13 237.32198),(14 235.61194),(15 240.1002),(16 245.51222),(17 249.9189),(18 251.62154),(19 251.66016),(20 254.57028),(21 254.8211),(22 259.99475),(23 264.17984),(24 266.66263),(25 267.69055),(26 267.03946),(27 270.46942),(28 271.56277),(29 271.66992),(30 270.93964),(31 272.9033),(32 268.30453),(33 267.4572),(34 267.56546),(35 266.81754),(36 267.60718),(37 266.82874),(38 268.14047),(39 269.4596),(40 266.32092),(41 265.4438),(42 264.50204),(43 262.63644),(44 260.25748),(45 263.76102),(46 264.5433),(47 265.1735),(48 263.36703),(49 260.45184),(50 260.6269),(51 261.62912),(52 258.63394),(53 257.17157),(54 254.45934),(55 252.53232),(56 250.77144),(57 250.1716),(58 246.79077),(59 247.60841),(60 246.08224),(61 241.37447),(62 237.63817),(63 242.84895),(64 242.14856),(65 239.33015),(66 240.20891),(67 242.29153),(68 246.78),(69 248.3429),(70 251.43793),(71 250.9862),(72 249.07303),(73 253.06187),(74 253.35393),(75 259.33093),(76 257.7681),(77 259.74252),(78 261.41617),(79 263.80658),
(1 134.09937),(2 152.87195),(3 173.54285),(4 176.97096),(5 186.65398),(6 192.70665),(7 201.36508),(8 204.2673),(9 208.07413),(10 209.69528),(11 219.37442),(12 227.63284),(13 232.43062),(14 229.45543),(15 235.95786),(16 242.80078),(17 248.1997),(18 249.73283),(19 252.1607),(20 253.71843),(21 255.11238),(22 256.79922),(23 264.7443),(24 268.54196),(25 265.73062),(26 266.4406),(27 269.05737),(28 269.85858),(29 271.25394),(30 270.3344),(31 270.2247),(32 267.5416),(33 267.96463),(34 269.1421),(35 266.4438),(36 267.8472),(37 267.64377),(38 264.58163),(39 263.27383),(40 265.84683),(41 263.76685),(42 264.20493),(43 266.6956),(44 263.04785),(45 262.07828),(46 265.29022),(47 263.32172),(48 260.61606),(49 257.6106),(50 259.2076),(51 260.1542),(52 259.72253),(53 255.91837),(54 254.25697),(55 253.72124),(56 254.06583),(57 249.64543),(58 247.5616),(59 247.42052),(60 245.5928),(61 240.41077),(62 236.76904),(63 244.78629),(64 241.49554),(65 237.1169),(66 238.61058),(67 241.50739),(68 242.29512),(69 246.9502),(70 248.21223),(71 250.21223),(72 250.15556),(73 250.62721),(74 253.12886),(75 257.949),(76 255.2536),(77 257.80875),(78 259.05145),(79 261.6559),
(1 131.57047),(2 149.45457),(3 167.56194),(4 174.76361),(5 181.6943),(6 187.59897),(7 197.60172),(8 204.94086),(9 204.22833),(10 208.4583),(11 217.72346),(12 223.45355),(13 227.93608),(14 225.66905),(15 231.14796),(16 234.2987),(17 242.48828),(18 241.86768),(19 243.52213),(20 246.30426),(21 248.88043),(22 249.46692),(23 252.50183),(24 256.59592),(25 254.22037),(26 255.69624),(27 259.0486),(28 264.09454),(29 260.33093),(30 261.97134),(31 264.1791),(32 261.8447),(33 262.21786),(34 261.03082),(35 261.4331),(36 263.82953),(37 269.07013),(38 263.32413),(39 267.8803),(40 266.51263),(41 262.07336),(42 261.11438),(43 266.4885),(44 265.9703),(45 263.70847),(46 264.87894),(47 266.43835),(48 264.4329),(49 258.5927),(50 258.92227),(51 259.8381),(52 255.39963),(53 254.71152),(54 250.119),(55 248.635),(56 246.96439),(57 249.69069),(58 243.99416),(59 244.53322),(60 244.5534),(61 239.23743),(62 234.38141),(63 241.53775),(64 240.64508),(65 236.82146),(66 237.49289),(67 236.01955),(68 239.20049),(69 243.58218),(70 243.50803),(71 241.54356),(72 243.33583),(73 242.89897),(74 249.13016),(75 248.91608),(76 249.4789),(77 249.13805),(78 249.27213),(79 251.01782),
(1 132.2289),(2 148.6884),(3 164.8606),(4 171.99251),(5 178.09613),(6 182.0122),(7 192.05206),(8 200.4711),(9 198.71707),(10 201.60832),(11 211.46692),(12 216.27798),(13 220.50233),(14 221.33598),(15 227.60526),(16 230.06555),(17 236.34901),(18 237.50148),(19 237.76976),(20 243.69531),(21 243.50139),(22 249.01343),(23 252.49583),(24 250.83789),(25 251.7223),(26 253.65732),(27 257.23737),(28 259.5892),(29 259.2729),(30 259.8436),(31 259.19946),(32 259.6489),(33 259.83093),(34 259.11353),(35 257.3347),(36 259.83197),(37 266.24072),(38 259.01727),(39 260.18268),(40 260.20483),(41 260.7928),(42 261.44678),(43 263.21463),(44 264.47394),(45 257.63068),(46 259.59946),(47 260.9445),(48 258.65143),(49 254.16798),(50 255.78792),(51 255.31786),(52 254.52695),(53 252.99591),(54 250.52443),(55 247.721),(56 246.70222),(57 245.07506),(58 242.04802),(59 239.59279),(60 239.21033),(61 236.487),(62 231.51045),(63 236.46045),(64 231.32318),(65 226.40634),(66 229.34966),(67 232.66522),(68 238.13918),(69 242.26427),(70 244.64915),(71 240.54811),(72 244.14998),(73 241.36305),(74 243.31862),(75 246.97714),(76 244.72134),(77 244.69804),(78 247.16048),(79 247.77051),
(1 129.85002),(2 148.156),(3 166.66792),(4 171.83772),(5 178.33371),(6 183.83252),(7 194.64536),(8 196.90894),(9 198.90324),(10 204.26067),(11 211.13205),(12 215.12096),(13 221.28796),(14 222.69547),(15 224.79672),(16 229.52782),(17 234.65837),(18 236.77104),(19 237.438),(20 243.1502),(21 243.9307),(22 249.16335),(23 252.56293),(24 251.57278),(25 251.17319),(26 254.50273),(27 257.85266),(28 258.6711),(29 255.55406),(30 258.6338),(31 257.53845),(32 259.18576),(33 258.94135),(34 262.05844),(35 260.94855),(36 264.73172),(37 269.52002),(38 266.07556),(39 264.84845),(40 265.9678),(41 263.9697),(42 264.17975),(43 260.00085),(44 262.0233),(45 259.8032),(46 261.0145),(47 259.8671),(48 257.48486),(49 255.07748),(50 257.4254),(51 258.0018),(52 254.89627),(53 254.29204),(54 252.79274),(55 250.49512),(56 251.80652),(57 248.21815),(58 250.60371),(59 247.12764),(60 245.29039),(61 243.30118),(62 238.63316),(63 242.66849),(64 239.03857),(65 239.09395),(66 237.66853),(67 238.3496),(68 243.81033),(69 244.24457),(70 246.96257),(71 248.01225),(72 248.92792),(73 246.85909),(74 250.96313),(75 250.41084),(76 252.48396),(77 250.93466),(78 252.85269),(79 253.46207),
(1 124.74821),(2 142.63255),(3 158.965),(4 163.50162),(5 171.01772),(6 176.55998),(7 190.6804),(8 190.10834),(9 192.8773),(10 197.4746),(11 204.86713),(12 208.95302),(13 214.6525),(14 214.5752),(15 218.82774),(16 222.49335),(17 228.29326),(18 229.03941),(19 232.06796),(20 239.26291),(21 239.06776),(22 243.03802),(23 242.0676),(24 247.10027),(25 244.21666),(26 247.0494),(27 247.11049),(28 251.96738),(29 250.6899),(30 253.56297),(31 250.87486),(32 252.8886),(33 252.43297),(34 253.14613),(35 253.06891),(36 253.80917),(37 257.51813),(38 255.447),(39 255.47523),(40 252.98793),(41 254.84814),(42 255.09413),(43 252.30573),(44 251.42296),(45 253.36569),(46 249.18803),(47 249.90921),(48 246.66164),(49 242.12146),(50 243.75317),(51 241.75082),(52 241.37833),(53 237.1507),(54 236.1807),(55 234.82661),(56 232.36069),(57 232.75734),(58 229.46461),(59 227.43088),(60 226.12964),(61 224.82532),(62 219.1174),(63 219.73453),(64 219.64784),(65 217.04138),(66 217.94475),(67 218.02745),(68 220.99289),(69 228.58484),(70 228.17407),(71 225.17734),(72 231.98311),(73 228.66525),(74 232.2297),(75 235.65898),(76 234.0364),(77 235.1949),(78 234.49028),(79 233.323),
(1 126.25632),(2 143.45906),(3 159.18178),(4 168.41548),(5 173.82727),(6 180.32828),(7 192.34904),(8 193.76932),(9 197.53935),(10 199.3406),(11 205.75127),(12 210.3097),(13 213.1898),(14 213.03838),(15 219.12955),(16 221.67154),(17 225.64114),(18 227.49023),(19 229.91444),(20 237.55238),(21 238.11493),(22 241.3932),(23 242.12505),(24 245.31207),(25 245.47221),(26 246.27867),(27 245.92351),(28 249.79529),(29 248.06857),(30 248.09595),(31 246.84769),(32 247.9345),(33 249.03767),(34 248.29617),(35 246.84785),(36 248.41092),(37 248.2994),(38 249.25122),(39 251.03854),(40 249.16069),(41 252.27812),(42 251.26599),(43 245.86993),(44 248.72206),(45 248.43123),(46 246.29225),(47 244.65259),(48 241.96501),(49 239.33669),(50 239.87616),(51 236.78119),(52 240.04602),(53 239.6661),(54 237.47136),(55 235.88828),(56 234.68437),(57 235.83578),(58 232.53662),(59 232.27844),(60 232.32751),(61 233.41711),(62 228.68637),(63 230.7269),(64 231.18001),(65 227.88507),(66 230.06326),(67 231.52618),(68 232.81755),(69 233.65462),(70 238.89595),(71 240.06207),(72 243.75385),(73 241.63628),(74 243.95052),(75 245.974),(76 244.40274),(77 246.12485),(78 241.34724),(79 240.89859),
(1 126.069374),(2 144.71),(3 156.176),(4 164.93263),(5 171.7937),(6 177.40294),(7 188.8143),(8 190.22832),(9 195.1462),(10 198.61604),(11 204.00098),(12 208.22984),(13 213.05418),(14 212.9555),(15 218.32149),(16 221.97147),(17 223.51025),(18 225.61633),(19 229.97214),(20 234.8006),(21 236.29997),(22 237.14499),(23 241.04652),(24 242.66104),(25 242.33524),(26 243.62578),(27 244.91525),(28 248.39809),(29 243.2053),(30 247.45627),(31 247.19),(32 248.68665),(33 249.15285),(34 247.07658),(35 248.14925),(36 247.7662),(37 251.55272),(38 251.96284),(39 252.80211),(40 252.58804),(41 252.7095),(42 254.60289),(43 252.36519),(44 250.32228),(45 247.46082),(46 250.64241),(47 246.46774),(48 243.74684),(49 244.46307),(50 243.02103),(51 244.25056),(52 242.83365),(53 242.74289),(54 239.07976),(55 234.58762),(56 235.71982),(57 233.09694),(58 233.04605),(59 230.54422),(60 229.47093),(61 226.27296),(62 221.31161),(63 221.68732),(64 219.03656),(65 220.66519),(66 221.75247),(67 224.9414),(68 227.06502),(69 227.26321),(70 227.93982),(71 230.88274),(72 234.2983),(73 233.65474),(74 236.63728),(75 235.1893),(76 234.59071),(77 232.91623),(78 232.51651),(79 234.08199),
(1 124.00871),(2 140.7443),(3 156.19363),(4 161.48526),(5 170.04936),(6 176.31679),(7 185.84012),(8 186.69493),(9 189.59715),(10 194.01486),(11 199.3454),(12 200.40874),(13 207.69269),(14 209.01923),(15 214.34036),(16 216.06987),(17 220.11758),(18 225.73236),(19 227.47112),(20 229.61307),(21 232.1108),(22 233.19826),(23 238.52687),(24 240.13051),(25 239.96478),(26 241.20125),(27 240.99707),(28 244.57266),(29 240.49312),(30 243.09361),(31 244.66292),(32 244.69516),(33 243.0203),(34 241.99391),(35 244.23802),(36 243.80411),(37 246.83272),(38 246.44095),(39 248.9864),(40 248.09702),(41 247.93137),(42 248.14336),(43 246.51204),(44 245.12952),(45 245.34569),(46 245.09459),(47 245.41438),(48 243.72176),(49 245.2753),(50 243.68849),(51 245.28459),(52 244.74966),(53 241.36017),(54 240.1259),(55 235.71994),(56 236.38368),(57 235.327),(58 236.04347),(59 231.8979),(60 228.92583),(61 231.21834),(62 224.40988),(63 225.95132),(64 225.16759),(65 227.03688),(66 227.82874),(67 229.51247),(68 227.86348),(69 228.4165),(70 229.30118),(71 229.72879),(72 233.58049),(73 232.98415),(74 232.44675),(75 232.61201),(76 230.2978),(77 232.27652),(78 232.18414),(79 232.38449),
(1 123.940735),(2 142.73817),(3 158.14064),(4 164.804),(5 172.01796),(6 176.77512),(7 185.9648),(8 188.09628),(9 191.7794),(10 195.6035),(11 201.30194),(12 206.13579),(13 212.08388),(14 212.78644),(15 217.9689),(16 222.44003),(17 223.93787),(18 228.84186),(19 230.24283),(20 235.82193),(21 236.79568),(22 239.531),(23 242.2786),(24 242.7285),(25 245.56348),(26 243.61472),(27 246.30612),(28 245.97446),(29 244.58305),(30 248.54613),(31 247.4988),(32 249.61691),(33 244.89029),(34 246.50366),(35 245.59457),(36 249.42735),(37 253.55455),(38 248.88322),(39 252.13306),(40 249.93825),(41 253.46564),(42 254.60172),(43 250.96332),(44 249.68346),(45 250.2421),(46 250.67839),(47 249.86522),(48 246.49821),(49 245.45815),(50 244.10464),(51 246.14459),(52 245.68878),(53 242.27435),(54 241.52753),(55 239.70538),(56 239.22083),(57 237.03171),(58 233.1123),(59 229.69551),(60 229.20901),(61 229.26329),(62 225.95941),(63 225.11554),(64 223.52963),(65 224.12183),(66 227.32243),(67 229.40193),(68 226.19495),(69 227.70642),(70 226.85225),(71 229.01283),(72 229.5879),(73 231.8556),(74 230.57228),(75 231.82399),(76 230.48997),(77 230.83875),(78 231.23671),(79 231.336),
(1 117.651855),(2 135.84564),(3 148.9296),(4 157.12135),(5 163.78714),(6 169.54514),(7 179.7337),(8 181.19196),(9 182.39313),(10 186.97919),(11 192.45923),(12 196.52556),(13 201.28604),(14 204.18639),(15 208.23766),(16 213.24144),(17 216.5324),(18 220.71034),(19 222.46614),(20 224.58295),(21 224.25679),(22 224.92204),(23 224.47919),(24 228.41118),(25 229.79112),(26 226.74263),(27 227.73586),(28 227.85521),(29 227.49013),(30 232.13335),(31 232.21529),(32 234.80157),(33 233.0964),(34 232.34248),(35 233.4377),(36 234.6773),(37 236.97607),(38 233.78856),(39 233.70695),(40 233.65112),(41 233.6773),(42 234.21136),(43 230.5558),(44 233.10577),(45 232.51056),(46 233.14056),(47 231.94707),(48 229.28276),(49 229.8369),(50 228.25977),(51 230.47041),(52 228.38759),(53 228.55716),(54 224.5315),(55 224.47246),(56 224.85426),(57 224.68227),(58 220.8758),(59 220.37927),(60 220.73604),(61 218.15932),(62 215.25816),(63 214.31789),(64 214.57217),(65 214.8153),(66 215.63008),(67 220.70047),(68 216.89853),(69 216.66473),(70 220.85834),(71 223.85907),(72 223.62585),(73 223.59605),(74 224.4603),(75 225.41264),(76 225.85661),(77 223.37854),(78 223.81056),(79 224.41768),
(1 117.94223),(2 138.05),(3 152.80748),(4 159.76161),(5 167.76535),(6 173.80093),(7 183.50371),(8 185.82391),(9 186.84085),(10 193.01549),(11 199.37776),(12 199.88791),(13 200.35985),(14 202.4495),(15 208.2691),(16 208.93912),(17 215.86462),(18 216.55234),(19 221.10063),(20 225.4104),(21 226.57541),(22 229.03325),(23 230.08688),(24 230.05344),(25 229.34657),(26 232.9664),(27 234.88417),(28 234.89029),(29 233.87578),(30 237.55357),(31 238.44429),(32 239.18123),(33 240.17284),(34 238.35478),(35 240.32852),(36 238.6162),(37 243.27345),(38 242.6227),(39 244.98347),(40 240.50433),(41 239.32167),(42 239.48663),(43 237.48447),(44 238.38153),(45 240.16997),(46 240.26788),(47 239.971),(48 237.14546),(49 237.18837),(50 235.02197),(51 237.59341),(52 237.32268),(53 233.16031),(54 229.81389),(55 226.97334),(56 229.1037),(57 224.47816),(58 222.06877),(59 218.95135),(60 219.99416),(61 220.402),(62 214.2023),(63 215.81198),(64 216.3813),(65 216.37029),(66 217.13063),(67 217.37491),(68 215.97946),(69 214.80112),(70 219.81364),(71 219.69205),(72 216.54955),(73 217.44073),(74 218.80618),(75 216.33572),(76 217.86082),(77 217.77585),(78 219.39238),(79 224.5711),
(1 116.64876),(2 136.46198),(3 151.02695),(4 157.19168),(5 163.5793),(6 170.38786),(7 180.42708),(8 183.17708),(9 185.59296),(10 190.40056),(11 200.78091),(12 203.9319),(13 205.18259),(14 205.5459),(15 210.86969),(16 214.60988),(17 218.27905),(18 221.09181),(19 224.63155),(20 226.91888),(21 227.2507),(22 230.35014),(23 231.88568),(24 231.78879),(25 233.93045),(26 234.07932),(27 235.03111),(28 235.16472),(29 232.58243),(30 237.7926),(31 236.02203),(32 238.96404),(33 237.15248),(34 239.54697),(35 239.71225),(36 236.60869),(37 239.35916),(38 236.87434),(39 241.25659),(40 236.73491),(41 240.59123),(42 236.03297),(43 234.13339),(44 232.78174),(45 235.12462),(46 234.88254),(47 231.7199),(48 231.58855),(49 228.61726),(50 230.25958),(51 230.83282),(52 227.83801),(53 227.30869),(54 227.5982),(55 227.00723),(56 225.70218),(57 222.0322),(58 220.21326),(59 217.9512),(60 215.29959),(61 216.96861),(62 212.69984),(63 213.50333),(64 215.3569),(65 217.01944),(66 215.87251),(67 217.22003),(68 216.68646),(69 222.94502),(70 222.86055),(71 220.1941),(72 223.49406),(73 222.7114),(74 224.59737),(75 224.96231),(76 227.48016),(77 227.09401),(78 225.93105),(79 229.4567),
(1 116.11671),(2 135.82869),(3 149.76338),(4 157.67134),(5 164.08374),(6 169.51608),(7 179.56468),(8 180.63995),(9 182.92004),(10 187.78716),(11 196.27194),(12 198.55678),(13 203.38126),(14 201.93842),(15 206.77747),(16 210.27058),(17 214.74324),(18 215.74898),(19 220.09258),(20 222.10594),(21 219.053),(22 224.49489),(23 223.0694),(24 224.44226),(25 224.66553),(26 228.00194),(27 231.47418),(28 228.4032),(29 228.27277),(30 231.81789),(31 232.65895),(32 231.18526),(33 228.97433),(34 231.87958),(35 231.79915),(36 230.13956),(37 234.59052),(38 234.53464),(39 237.64243),(40 234.2071),(41 236.48572),(42 234.79497),(43 233.68332),(44 235.69765),(45 233.12622),(46 235.0099),(47 230.96301),(48 228.89859),(49 226.96376),(50 228.46623),(51 226.38698),(52 226.96495),(53 227.71129),(54 227.68755),(55 227.85419),(56 224.9288),(57 223.37976),(58 222.85437),(59 218.29233),(60 217.70561),(61 215.08531),(62 211.98927),(63 208.33003),(64 212.85686),(65 210.26778),(66 208.0268),(67 212.5607),(68 207.90668),(69 214.58298),(70 216.87936),(71 215.49),(72 217.80713),(73 213.95969),(74 218.72307),(75 217.83855),(76 219.08098),(77 220.64247),(78 220.6797),(79 223.78757),
(1 116.014496),(2 136.08258),(3 150.72238),(4 156.31674),(5 163.5702),(6 171.63507),(7 179.13951),(8 180.39763),(9 184.93436),(10 187.1302),(11 196.97853),(12 200.44617),(13 205.1898),(14 204.33054),(15 207.99835),(16 214.90762),(17 216.68852),(18 221.3354),(19 222.55534),(20 225.60298),(21 224.4098),(22 229.8584),(23 225.99792),(24 227.66417),(25 228.58261),(26 231.63034),(27 235.72768),(28 231.42616),(29 234.91437),(30 236.56009),(31 241.79198),(32 240.68459),(33 242.1532),(34 243.87482),(35 241.00755),(36 243.54932),(37 247.00865),(38 246.12245),(39 249.07573),(40 243.60568),(41 242.99174),(42 239.8868),(43 240.03098),(44 241.88103),(45 240.63103),(46 238.29477),(47 236.32846),(48 232.84724),(49 231.3003),(50 230.56943),(51 228.82106),(52 228.5953),(53 229.24374),(54 227.35915),(55 225.77753),(56 222.68472),(57 219.53262),(58 221.47528),(59 219.6995),(60 219.32922),(61 215.11578),(62 217.64989),(63 214.44083),(64 213.7669),(65 211.26079),(66 213.00963),(67 214.78214),(68 213.91643),(69 214.11528),(70 211.09706),(71 211.26375),(72 211.1066),(73 210.95892),(74 214.12947),(75 214.71367),(76 215.53914),(77 215.31836),(78 215.40009),(79 216.57767),
(1 112.61412),(2 130.48079),(3 145.59402),(4 150.5796),(5 160.3083),(6 168.29593),(7 175.45973),(8 176.83374),(9 178.90309),(10 183.5511),(11 189.29367),(12 198.3416),(13 199.16882),(14 200.43665),(15 207.26775),(16 212.96187),(17 214.79639),(18 217.47339),(19 218.41824),(20 222.62874),(21 223.27805),(22 225.1617),(23 224.57652),(24 225.81313),(25 226.29805),(26 226.48944),(27 228.84727),(28 228.9325),(29 229.79208),(30 233.80345),(31 234.06496),(32 236.15312),(33 235.16144),(34 237.71362),(35 234.99881),(36 232.36092),(37 230.46913),(38 230.26749),(39 239.55444),(40 233.05316),(41 231.21524),(42 228.50372),(43 231.08875),(44 230.91602),(45 233.7),(46 232.4753),(47 229.13728),(48 227.22217),(49 224.1457),(50 226.03578),(51 225.86908),(52 225.37134),(53 224.35097),(54 224.2822),(55 219.99374),(56 220.28273),(57 217.12413),(58 215.20786),(59 216.20232),(60 212.62704),(61 211.89336),(62 209.6579),(63 210.31442),(64 210.23114),(65 210.7554),(66 211.80574),(67 212.7538),(68 211.57285),(69 215.70883),(70 211.55626),(71 215.9764),(72 215.21103),(73 215.07315),(74 216.70967),(75 217.50612),(76 219.51073),(77 216.46349),(78 218.16989),(79 218.8527),
(1 113.87086),(2 132.95816),(3 147.37498),(4 153.4385),(5 162.23802),(6 166.20543),(7 174.88637),(8 178.44699),(9 179.31474),(10 185.27449),(11 191.02837),(12 197.61171),(13 202.58665),(14 203.7491),(15 209.95486),(16 214.06848),(17 217.51239),(18 218.1722),(19 222.57498),(20 224.87495),(21 224.74484),(22 225.01079),(23 225.41608),(24 228.50755),(25 227.93765),(26 228.69795),(27 233.68517),(28 229.34244),(29 229.08862),(30 234.6604),(31 235.1428),(32 237.58199),(33 236.0789),(34 239.12692),(35 240.65959),(36 238.61583),(37 238.7354),(38 240.5758),(39 246.49405),(40 244.44127),(41 241.94232),(42 240.24548),(43 241.16045),(44 239.94801),(45 238.67117),(46 242.7433),(47 240.1555),(48 239.71072),(49 234.94557),(50 237.62415),(51 237.67892),(52 238.46812),(53 236.33806),(54 232.76485),(55 232.42143),(56 228.03609),(57 226.61119),(58 223.28253),(59 219.83406),(60 218.65366),(61 218.88292),(62 216.80043),(63 212.27518),(64 214.80312),(65 215.25354),(66 213.95544),(67 215.65375),(68 216.00078),(69 219.56062),(70 217.14879),(71 216.1982),(72 216.02243),(73 215.68967),(74 217.44633),(75 218.51837),(76 219.07317),(77 218.32814),(78 220.1219),(79 221.35538),
(1 111.669266),(2 131.7138),(3 143.44872),(4 149.87769),(5 156.43417),(6 160.68999),(7 170.215),(8 172.84845),(9 174.74348),(10 178.53262),(11 186.95053),(12 191.46542),(13 196.829),(14 196.79434),(15 203.1079),(16 206.10309),(17 206.31796),(18 209.79694),(19 213.22552),(20 214.60417),(21 216.45956),(22 216.89865),(23 217.33975),(24 216.95717),(25 220.73898),(26 222.24515),(27 229.2458),(28 225.9526),(29 226.80171),(30 233.73535),(31 232.72041),(32 233.13315),(33 229.40994),(34 233.21992),(35 230.82169),(36 230.09769),(37 231.63553),(38 235.01456),(39 237.82195),(40 234.977),(41 230.75713),(42 228.44139),(43 230.72148),(44 230.99187),(45 232.20584),(46 231.41177),(47 227.9271),(48 228.71338),(49 227.91339),(50 227.22447),(51 227.14357),(52 227.07838),(53 226.58069),(54 226.25734),(55 226.12598),(56 221.51147),(57 222.62595),(58 220.95212),(59 216.37035),(60 213.39178),(61 213.80067),(62 210.97723),(63 209.1149),(64 210.78256),(65 211.02473),(66 208.03442),(67 209.50418),(68 211.84926),(69 210.25516),(70 205.1794),(71 208.27452),(72 211.65337),(73 210.39095),(74 211.46327),(75 212.37354),(76 212.20647),(77 211.61165),(78 212.50601),(79 214.7549),
