1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 314743.16),(2 1012916.5),(3 1838707.6),(4 2856616),(5 3984985.3),(6 5079018.5),(7 6170819.5),(8 7368143.5),(9 8479277),(10 9436005),(11 10324851),(12 11248776),(13 11946789),(14 12380257),(15 12745860),(16 13092477),(17 13251424),(18 13156125),(19 13072447),(20 13095275),(21 13004917),(22 12852211),(23 12688960),(24 12564953),(25 12706144),(26 12901524),(27 13238897),(28 13533424),(29 13533315),(30 13094944),(31 12730488),(32 12721796),(33 12865239),(34 12942343),(35 13094453),(36 13181863),(37 13653793),(38 14308075),(39 14720984),(40 15112352),(41 15922801),(42 16662163),(43 17208092),(44 17811774),(45 18364588),(46 18988742),(47 19469240),(48 20151798),(49 20709130),(50 21394444),(51 22143890),(52 22906240),(53 23632614),(54 24623848),(55 25067168),(56 24718896),(57 24225338),(58 23822626),(59 23402902),(60 23100426),(61 22723136),(62 22034446),(63 21300144),(64 20504850),(65 19295090),(66 18201418),(67 17473554),(68 16875766),(69 16257299),(70 15948931),(71 15922549),(72 15916471),(73 16029845),(74 16040380),(75 15758431),(76 15455739),(77 15355181),(78 15203783),(79 14678075),
(1 15.133986),(2 17.203173),(3 17.840258),(4 18.166689),(5 18.35288),(6 18.556566),(7 18.74606),(8 18.774036),(9 18.886198),(10 18.687357),(11 18.951862),(12 18.920877),(13 18.929777),(14 18.97005),(15 18.837759),(16 18.732458),(17 19.017742),(18 18.72375),(19 19.055035),(20 19.174417),(21 19.34005),(22 19.408293),(23 19.539156),(24 19.641085),(25 19.377666),(26 19.432957),(27 19.145597),(28 18.950516),(29 18.92375),(30 19.044683),(31 19.336824),(32 19.323801),(33 19.517086),(34 19.674688),(35 19.67791),(36 19.494844),(37 19.694075),(38 19.790955),(39 19.718245),(40 19.681414),(41 19.809671),(42 19.822676),(43 20.055836),(44 20.12908),(45 20.33646),(46 20.293701),(47 20.064486),(48 19.850357),(49 20.106865),(50 20.158064),(51 20.224138),(52 20.280237),(53 20.357162),(54 19.997824),(55 19.944677),(56 19.726091),(57 19.667929),(58 19.718134),(59 19.871372),(60 19.880548),(61 19.9062),(62 19.76255),(63 19.575363),(64 19.681284),(65 19.899618),(66 19.487524),(67 19.347328),(68 19.35695),(69 19.388474),(70 19.654726),(71 19.941326),(72 19.830107),(73 20.02133),(74 19.823738),(75 19.640099),(76 19.66559),(77 19.754892),(78 19.87568),(79 20.001469),
(1 15.454599),(2 17.602423),(3 18.417225),(4 18.793146),(5 18.83552),(6 19.19053),(7 19.213316),(8 19.329214),(9 19.380383),(10 19.115599),(11 19.359821),(12 19.241467),(13 19.41348),(14 19.219004),(15 19.22346),(16 19.096006),(17 19.218512),(18 18.981838),(19 19.182726),(20 19.054089),(21 19.414438),(22 19.424223),(23 19.658308),(24 19.334179),(25 19.3666),(26 19.65971),(27 19.168356),(28 19.212406),(29 19.222338),(30 19.278078),(31 19.514954),(32 19.90737),(33 19.829813),(34 19.9231),(35 20.059029),(36 19.861877),(37 20.261713),(38 20.461872),(39 20.285872),(40 20.199549),(41 20.4837),(42 20.462622),(43 20.528315),(44 20.85278),(45 20.796894),(46 20.996204),(47 20.701849),(48 20.71693),(49 20.705338),(50 20.704536),(51 20.853386),(52 21.213837),(53 21.288107),(54 20.953243),(55 20.979265),(56 20.603468),(57 20.770386),(58 20.194847),(59 20.451908),(60 20.381208),(61 20.638388),(62 20.333466),(63 20.26729),(64 20.238882),(65 20.254522),(66 20.418997),(67 20.287704),(68 20.117344),(69 20.158657),(70 20.427927),(71 20.3641),(72 20.455494),(73 20.564575),(74 20.40465),(75 20.374937),(76 20.303257),(77 20.421755),(78 20.365564),(79 20.309872),
(1 14.961126),(2 16.663597),(3 17.50416),(4 18.184002),(5 18.460037),(6 18.5195),(7 18.976583),(8 18.63842),(9 18.718115),(10 18.439972),(11 18.697603),(12 18.741974),(13 18.760344),(14 18.712269),(15 18.654146),(16 18.677729),(17 18.863255),(18 18.672037),(19 19.015047),(20 18.831081),(21 19.186539),(22 19.001558),(23 19.067488),(24 18.96317),(25 19.01759),(26 19.109318),(27 18.768244),(28 18.515366),(29 18.48499),(30 18.661667),(31 18.949144),(32 19.19547),(33 19.169806),(34 19.393673),(35 19.216671),(36 19.040108),(37 19.405935),(38 19.397547),(39 19.228018),(40 19.329552),(41 19.338503),(42 19.401114),(43 19.720556),(44 19.743608),(45 20.251474),(46 20.291584),(47 20.04672),(48 19.827976),(49 19.727283),(50 19.852858),(51 19.782028),(52 19.781263),(53 19.986229),(54 19.864805),(55 19.470665),(56 19.475815),(57 19.44982),(58 19.398514),(59 19.693352),(60 19.331894),(61 19.461823),(62 19.5415),(63 19.469524),(64 19.47583),(65 19.447113),(66 19.574697),(67 19.626211),(68 19.198154),(69 19.45506),(70 19.359758),(71 19.73588),(72 19.578354),(73 19.658564),(74 19.538774),(75 19.422915),(76 19.277796),(77 19.439636),(78 19.481833),(79 19.286385),
(1 15.304472),(2 17.240837),(3 17.85756),(4 18.215548),(5 18.31706),(6 18.612114),(7 18.847881),(8 19.079144),(9 18.843513),(10 18.801142),(11 19.064856),(12 18.822342),(13 19.191227),(14 18.883764),(15 18.879074),(16 18.856827),(17 18.827593),(18 18.743845),(19 18.856329),(20 18.984415),(21 19.047829),(22 19.181322),(23 19.284344),(24 18.967058),(25 19.377008),(26 19.460157),(27 19.210129),(28 18.838627),(29 18.937067),(30 18.958124),(31 19.19587),(32 19.27551),(33 19.303802),(34 19.374289),(35 19.329847),(36 19.191177),(37 19.4341),(38 19.613043),(39 19.529655),(40 19.582819),(41 19.406458),(42 19.695814),(43 19.87997),(44 20.224585),(45 20.215748),(46 20.097912),(47 19.94442),(48 20.041645),(49 19.967295),(50 20.407215),(51 20.464882),(52 20.239515),(53 20.425901),(54 20.24479),(55 20.178938),(56 20.137379),(57 20.185812),(58 20.1009),(59 20.253927),(60 19.873613),(61 19.998194),(62 19.833979),(63 19.736055),(64 19.71585),(65 19.801214),(66 19.62335),(67 19.742138),(68 19.686543),(69 19.93254),(70 19.51241),(71 19.890446),(72 19.955082),(73 19.975718),(74 19.947422),(75 19.654083),(76 19.5081),(77 19.677711),(78 19.754114),(79 19.846912),
(1 15.268501),(2 17.028692),(3 17.83395),(4 18.07602),(5 18.669975),(6 18.882914),(7 19.230595),(8 18.815302),(9 18.847198),(10 18.855461),(11 19.28275),(12 19.219837),(13 19.547792),(14 19.16409),(15 19.107174),(16 19.046888),(17 19.129326),(18 18.75117),(19 19.205442),(20 19.190601),(21 19.504375),(22 19.443932),(23 19.398422),(24 19.451391),(25 19.605701),(26 19.303314),(27 19.398623),(28 19.198984),(29 19.039013),(30 19.24603),(31 19.418991),(32 19.352718),(33 19.88074),(34 19.744408),(35 19.857244),(36 19.64197),(37 19.795704),(38 20.0793),(39 20.019548),(40 20.159258),(41 20.45714),(42 20.620798),(43 20.844812),(44 20.79099),(45 20.993933),(46 20.887154),(47 20.988684),(48 20.856745),(49 20.527506),(50 20.483912),(51 20.6705),(52 20.659498),(53 20.8826),(54 20.343142),(55 20.39965),(56 20.152905),(57 20.144556),(58 19.925962),(59 20.132017),(60 20.027754),(61 20.343891),(62 20.14599),(63 20.056759),(64 19.856783),(65 19.843727),(66 19.808577),(67 19.876892),(68 19.581064),(69 19.638163),(70 19.861311),(71 20.294817),(72 19.946518),(73 20.196676),(74 19.903002),(75 19.719765),(76 19.551907),(77 19.663988),(78 19.65386),(79 19.635086),
(1 15.312019),(2 17.282032),(3 17.921692),(4 18.35458),(5 18.797588),(6 18.79844),(7 19.142172),(8 18.93341),(9 18.799356),(10 19.218536),(11 19.14976),(12 19.320023),(13 19.510187),(14 19.42136),(15 19.221352),(16 19.084906),(17 18.952621),(18 18.904175),(19 19.191055),(20 19.218798),(21 19.262548),(22 19.285583),(23 19.37447),(24 19.343052),(25 19.431646),(26 19.49553),(27 19.158974),(28 18.919708),(29 19.018415),(30 19.002619),(31 19.451656),(32 19.56354),(33 19.773664),(34 20.009192),(35 19.68873),(36 19.76799),(37 19.911343),(38 20.096918),(39 20.165844),(40 20.09197),(41 20.363962),(42 20.56287),(43 20.746983),(44 20.709782),(45 20.813868),(46 20.582542),(47 20.44854),(48 20.320803),(49 20.370663),(50 20.609465),(51 20.638655),(52 20.881554),(53 20.670872),(54 20.365042),(55 20.268682),(56 20.062433),(57 20.061073),(58 20.255657),(59 20.294483),(60 20.21776),(61 20.429352),(62 19.957014),(63 20.053272),(64 19.907036),(65 19.940817),(66 20.019245),(67 20.08853),(68 19.691895),(69 20.027184),(70 20.083626),(71 20.260145),(72 20.172266),(73 20.371908),(74 20.36739),(75 19.879564),(76 20.059212),(77 19.904211),(78 19.937584),(79 19.882973),
(1 15.4454775),(2 17.012796),(3 18.020203),(4 18.343945),(5 18.480143),(6 18.466116),(7 18.972849),(8 18.834612),(9 19.064169),(10 18.971527),(11 18.97972),(12 18.905315),(13 19.216293),(14 19.217854),(15 19.183235),(16 19.27122),(17 19.113424),(18 18.817444),(19 19.025179),(20 19.088818),(21 19.39712),(22 19.440071),(23 19.382542),(24 19.540705),(25 19.523455),(26 19.233921),(27 19.04018),(28 19.06605),(29 18.914028),(30 18.900747),(31 19.349855),(32 19.293865),(33 19.421223),(34 19.514874),(35 19.761585),(36 19.565271),(37 19.784882),(38 20.021439),(39 19.542635),(40 19.760508),(41 20.141672),(42 20.300629),(43 20.579596),(44 20.273048),(45 20.201223),(46 20.071178),(47 20.11132),(48 20.084913),(49 20.418957),(50 20.339033),(51 20.487701),(52 20.408722),(53 20.537935),(54 20.332024),(55 20.440933),(56 19.678148),(57 19.836876),(58 19.618364),(59 19.897919),(60 20.093294),(61 20.181063),(62 19.940678),(63 19.45693),(64 19.748632),(65 19.664408),(66 19.772377),(67 19.672808),(68 19.807182),(69 20.008984),(70 20.026943),(71 20.061821),(72 20.223358),(73 20.42661),(74 20.284195),(75 20.0617),(76 19.975677),(77 20.013027),(78 19.82485),(79 20.124289),
(1 15.14334),(2 16.6825),(3 17.474007),(4 18.023941),(5 18.461416),(6 18.414856),(7 18.535925),(8 18.631498),(9 18.63371),(10 18.600838),(11 18.555906),(12 18.885424),(13 18.820099),(14 18.541862),(15 18.750418),(16 18.411049),(17 18.286192),(18 18.168266),(19 18.343784),(20 18.513895),(21 18.940006),(22 18.781103),(23 18.912518),(24 18.765823),(25 18.82594),(26 18.847479),(27 18.708477),(28 18.437872),(29 18.184921),(30 18.20307),(31 18.871313),(32 18.741407),(33 19.333471),(34 19.346035),(35 19.526293),(36 19.459631),(37 19.56158),(38 19.730236),(39 19.675203),(40 19.682203),(41 19.924492),(42 19.983036),(43 20.205519),(44 20.284416),(45 20.331541),(46 20.351425),(47 20.452293),(48 20.435253),(49 20.543303),(50 20.57411),(51 20.576319),(52 20.47005),(53 20.558338),(54 20.30124),(55 20.327175),(56 19.932064),(57 20.227667),(58 19.65773),(59 19.76788),(60 19.902855),(61 19.982718),(62 19.893503),(63 19.641068),(64 19.874872),(65 19.54292),(66 19.845377),(67 19.823399),(68 19.541431),(69 19.667128),(70 19.753275),(71 19.931246),(72 19.892294),(73 20.098192),(74 19.722836),(75 19.846931),(76 19.648577),(77 19.501104),(78 19.292112),(79 19.747005),
(1 15.310672),(2 16.878347),(3 17.648672),(4 18.195768),(5 18.58509),(6 18.533344),(7 18.776188),(8 19.128382),(9 19.050135),(10 18.831171),(11 18.919914),(12 18.920582),(13 19.368526),(14 19.012526),(15 18.965221),(16 18.86766),(17 18.843758),(18 18.874811),(19 19.039762),(20 18.958096),(21 19.39088),(22 19.060785),(23 19.092482),(24 19.1088),(25 18.995642),(26 19.001923),(27 18.904764),(28 18.52956),(29 18.595083),(30 18.76445),(31 19.278809),(32 19.326622),(33 19.35652),(34 19.36141),(35 19.211077),(36 19.351908),(37 19.322044),(38 19.67054),(39 19.543552),(40 19.638956),(41 19.779491),(42 19.960161),(43 20.07567),(44 20.050842),(45 20.215488),(46 20.209785),(47 20.156054),(48 20.00375),(49 20.035944),(50 20.162968),(51 20.338577),(52 20.45338),(53 20.538378),(54 20.000544),(55 20.265245),(56 19.979467),(57 20.32121),(58 20.218395),(59 19.989391),(60 20.29574),(61 20.277245),(62 20.087818),(63 19.873596),(64 19.904613),(65 19.804638),(66 19.931917),(67 20.085117),(68 19.942623),(69 19.831587),(70 19.919275),(71 19.972643),(72 20.154501),(73 20.10271),(74 20.128351),(75 20.301771),(76 20.039835),(77 20.04656),(78 20.008017),(79 20.112762),
(1 14.88439),(2 16.472078),(3 17.20554),(4 17.573505),(5 18.04689),(6 18.077538),(7 18.655678),(8 18.548798),(9 18.588213),(10 18.470598),(11 18.60247),(12 18.585253),(13 18.388525),(14 18.42837),(15 18.336245),(16 18.154278),(17 18.2768),(18 18.390524),(19 18.483147),(20 18.500174),(21 18.886253),(22 18.899826),(23 19.060652),(24 18.77837),(25 18.804338),(26 18.803726),(27 18.689083),(28 18.54745),(29 18.378378),(30 18.278875),(31 18.411808),(32 18.662071),(33 19.124983),(34 19.217113),(35 18.999203),(36 19.28633),(37 19.291664),(38 19.436178),(39 19.373981),(40 19.272943),(41 19.239609),(42 19.344614),(43 19.539883),(44 19.495005),(45 19.679266),(46 19.632631),(47 19.433655),(48 19.347178),(49 19.549988),(50 19.70151),(51 19.900452),(52 19.743006),(53 19.942558),(54 19.54149),(55 19.582796),(56 19.331852),(57 19.642542),(58 19.39152),(59 19.704437),(60 19.617556),(61 19.626215),(62 19.457153),(63 19.246067),(64 19.475634),(65 19.538136),(66 19.54326),(67 19.295477),(68 19.188015),(69 19.09827),(70 19.382204),(71 19.476755),(72 19.645828),(73 19.644102),(74 19.429209),(75 19.371382),(76 19.293581),(77 19.300228),(78 19.531132),(79 19.34213),
(1 14.736695),(2 16.383316),(3 17.437311),(4 17.885433),(5 18.053032),(6 18.206656),(7 18.414024),(8 18.223494),(9 18.450737),(10 18.138456),(11 18.372698),(12 18.509075),(13 18.666925),(14 18.446228),(15 18.205994),(16 18.40362),(17 18.555109),(18 18.188818),(19 18.526955),(20 18.420258),(21 18.953566),(22 18.996296),(23 19.07775),(24 18.805908),(25 18.95486),(26 18.514122),(27 18.516607),(28 18.463715),(29 18.375269),(30 18.24177),(31 18.775785),(32 19.014626),(33 19.263302),(34 19.18055),(35 19.313004),(36 19.153982),(37 19.490732),(38 19.334604),(39 19.485252),(40 19.362438),(41 19.625881),(42 19.670162),(43 19.86666),(44 19.95595),(45 20.002644),(46 20.027967),(47 19.980753),(48 19.763344),(49 19.66726),(50 20.021687),(51 19.982046),(52 20.162563),(53 20.241898),(54 19.691679),(55 19.924671),(56 19.876951),(57 19.84073),(58 19.805634),(59 19.578592),(60 19.905972),(61 20.280788),(62 19.930166),(63 19.533827),(64 19.892262),(65 19.949158),(66 19.571049),(67 19.47591),(68 19.39619),(69 19.670776),(70 19.874638),(71 19.732159),(72 19.757862),(73 19.912258),(74 19.906242),(75 19.934427),(76 19.696465),(77 19.71655),(78 19.496553),(79 19.237896),
(1 15.03073),(2 16.570232),(3 17.460024),(4 17.808105),(5 18.226093),(6 18.22911),(7 18.371645),(8 18.27369),(9 18.554066),(10 18.48419),(11 18.713076),(12 19.008797),(13 18.757166),(14 18.852182),(15 18.618176),(16 18.855204),(17 18.86037),(18 18.6104),(19 18.73498),(20 18.758091),(21 19.098732),(22 19.086176),(23 18.936897),(24 18.71993),(25 18.642363),(26 18.681835),(27 18.671473),(28 18.510977),(29 18.367815),(30 18.694002),(31 18.867682),(32 19.233715),(33 19.280663),(34 19.295673),(35 19.563236),(36 19.470903),(37 19.486385),(38 19.831936),(39 19.789934),(40 19.51367),(41 19.917059),(42 19.79291),(43 20.144228),(44 19.988304),(45 20.061226),(46 20.080885),(47 19.847607),(48 19.586763),(49 19.692648),(50 19.89566),(51 20.168232),(52 20.266665),(53 20.196196),(54 19.908398),(55 20.015385),(56 19.571886),(57 19.768412),(58 19.63637),(59 19.462458),(60 19.479301),(61 19.578112),(62 19.385983),(63 18.985397),(64 19.280483),(65 19.198698),(66 18.990498),(67 18.96637),(68 19.153181),(69 19.135666),(70 19.535307),(71 19.703829),(72 19.531069),(73 19.809269),(74 19.408228),(75 19.35006),(76 19.295513),(77 19.100582),(78 19.20894),(79 19.53484),
(1 14.952647),(2 16.831247),(3 17.420187),(4 17.93812),(5 18.422321),(6 18.305979),(7 18.547182),(8 18.280716),(9 18.365555),(10 18.220568),(11 18.523592),(12 18.795708),(13 18.798727),(14 18.593271),(15 18.608929),(16 18.672707),(17 18.70913),(18 18.539532),(19 18.477917),(20 18.504168),(21 18.914263),(22 19.021475),(23 18.980577),(24 19.139929),(25 18.968945),(26 18.80762),(27 18.820385),(28 18.263536),(29 18.329044),(30 18.61262),(31 19.064774),(32 19.088388),(33 19.178642),(34 19.194876),(35 19.495796),(36 19.436508),(37 19.629513),(38 19.794086),(39 19.28605),(40 19.403038),(41 19.794947),(42 19.457697),(43 19.807274),(44 19.868332),(45 20.082813),(46 20.160833),(47 19.799189),(48 19.448833),(49 19.587906),(50 19.788454),(51 19.956974),(52 19.94145),(53 20.176575),(54 19.952444),(55 19.830887),(56 19.73504),(57 19.640057),(58 19.736074),(59 19.868187),(60 19.898468),(61 19.75698),(62 19.550201),(63 19.560143),(64 19.192926),(65 19.464865),(66 19.487986),(67 19.281746),(68 19.344467),(69 19.668562),(70 19.735804),(71 19.866186),(72 19.578272),(73 19.64954),(74 19.65002),(75 19.585413),(76 19.459925),(77 19.533403),(78 19.71709),(79 20.011038),
(1 14.995728),(2 16.661314),(3 17.54494),(4 17.783249),(5 18.206846),(6 18.247156),(7 18.287876),(8 18.07884),(9 18.325993),(10 18.23587),(11 18.50999),(12 18.46464),(13 18.703323),(14 18.500294),(15 18.555037),(16 18.489769),(17 18.2776),(18 18.464563),(19 18.634398),(20 18.649048),(21 18.759268),(22 18.997551),(23 18.770714),(24 18.753563),(25 18.927038),(26 18.698729),(27 18.719753),(28 18.298729),(29 18.276688),(30 18.680798),(31 19.086971),(32 19.188816),(33 19.291355),(34 19.314407),(35 19.647385),(36 19.74114),(37 19.80772),(38 20.25709),(39 19.75942),(40 19.76804),(41 20.16342),(42 19.937704),(43 20.514017),(44 20.515732),(45 20.627943),(46 20.44944),(47 20.299356),(48 19.834864),(49 20.035648),(50 20.220505),(51 20.228964),(52 20.198967),(53 20.282637),(54 19.90069),(55 19.8182),(56 19.804989),(57 19.677492),(58 19.498796),(59 19.673527),(60 19.517298),(61 19.480505),(62 19.567808),(63 19.611172),(64 19.439686),(65 19.52482),(66 19.458284),(67 19.38063),(68 19.1515),(69 19.362368),(70 19.402348),(71 19.762331),(72 19.74986),(73 19.757732),(74 19.740034),(75 19.446222),(76 19.537413),(77 19.719173),(78 19.676573),(79 19.847471),
(1 15.153573),(2 16.81221),(3 17.553013),(4 17.729465),(5 18.489143),(6 18.284657),(7 18.653957),(8 18.143635),(9 18.245981),(10 18.317612),(11 18.426064),(12 18.431887),(13 18.684475),(14 18.62164),(15 18.697128),(16 18.354916),(17 18.494442),(18 18.321188),(19 18.471),(20 18.58994),(21 18.797672),(22 18.865799),(23 18.477734),(24 18.461071),(25 18.770939),(26 18.704813),(27 18.278528),(28 18.035652),(29 18.43033),(30 18.49445),(31 18.730408),(32 19.016249),(33 18.983131),(34 19.268576),(35 19.354057),(36 19.130367),(37 19.350101),(38 19.461124),(39 19.33598),(40 19.352991),(41 19.533333),(42 19.494518),(43 19.476034),(44 19.716188),(45 19.901762),(46 19.72498),(47 19.675694),(48 19.264141),(49 19.39043),(50 19.531431),(51 19.685232),(52 19.841782),(53 20.188671),(54 19.987057),(55 19.525093),(56 19.617233),(57 19.686466),(58 19.487938),(59 19.303568),(60 19.35551),(61 19.529095),(62 19.507395),(63 19.51522),(64 19.520443),(65 19.544167),(66 19.166536),(67 19.374033),(68 19.279856),(69 19.467785),(70 19.483591),(71 19.513252),(72 19.748667),(73 19.515987),(74 19.152128),(75 19.185701),(76 19.14094),(77 19.409517),(78 19.319733),(79 19.356934),
(1 15.001151),(2 16.388626),(3 17.431684),(4 17.655474),(5 18.10606),(6 18.297054),(7 18.396393),(8 18.17745),(9 18.097975),(10 18.086702),(11 18.381857),(12 18.474504),(13 18.53913),(14 18.67865),(15 18.475567),(16 18.48454),(17 18.506895),(18 18.350391),(19 18.334686),(20 18.360338),(21 18.75258),(22 18.638247),(23 18.666073),(24 18.432415),(25 18.84856),(26 18.587645),(27 18.567072),(28 18.25501),(29 18.49273),(30 18.367203),(31 18.849562),(32 18.750645),(33 18.852999),(34 18.926514),(35 19.141802),(36 19.164808),(37 19.400063),(38 19.48049),(39 19.202503),(40 19.168676),(41 19.281189),(42 19.455673),(43 19.622368),(44 19.691572),(45 19.813675),(46 19.41915),(47 19.710539),(48 19.44937),(49 19.534615),(50 19.506557),(51 19.816061),(52 19.853184),(53 19.768131),(54 19.792402),(55 19.444332),(56 19.47034),(57 19.625368),(58 19.48351),(59 19.57794),(60 19.439053),(61 19.354721),(62 19.36182),(63 19.270538),(64 19.26215),(65 19.216185),(66 19.22699),(67 19.39149),(68 19.176609),(69 19.533943),(70 19.598795),(71 19.742798),(72 19.538889),(73 19.591993),(74 19.683481),(75 19.392004),(76 19.213896),(77 19.380087),(78 19.582499),(79 19.747784),
(1 14.864652),(2 16.528452),(3 17.227852),(4 17.64511),(5 18.10149),(6 18.057526),(7 18.16774),(8 18.199854),(9 18.104504),(10 17.945332),(11 18.01932),(12 18.011457),(13 18.289589),(14 18.175026),(15 18.232994),(16 18.252403),(17 18.245573),(18 18.248474),(19 18.384918),(20 18.314726),(21 18.469288),(22 18.56129),(23 18.653986),(24 18.636972),(25 18.755383),(26 18.46001),(27 18.44673),(28 18.16265),(29 18.207142),(30 18.313414),(31 18.445738),(32 18.439533),(33 18.718271),(34 18.895489),(35 19.322721),(36 19.339453),(37 19.574392),(38 19.675741),(39 19.470245),(40 19.333452),(41 19.32824),(42 19.470554),(43 19.953173),(44 19.812584),(45 19.818666),(46 19.898521),(47 19.758844),(48 19.465359),(49 19.7647),(50 20.021807),(51 20.22801),(52 20.252516),(53 20.217052),(54 20.367794),(55 20.268433),(56 19.95498),(57 19.800152),(58 19.65509),(59 19.799849),(60 19.57028),(61 19.689184),(62 19.552816),(63 19.590956),(64 19.661856),(65 19.314796),(66 19.368258),(67 19.354736),(68 19.164057),(69 19.327509),(70 19.432177),(71 19.370678),(72 19.758446),(73 19.990583),(74 19.720112),(75 19.725098),(76 19.527393),(77 19.721312),(78 19.44133),(79 19.623306),
(1 14.711669),(2 16.349161),(3 17.12027),(4 17.454624),(5 18.005169),(6 18.003405),(7 18.193493),(8 18.097387),(9 18.149992),(10 18.115276),(11 18.37549),(12 18.470936),(13 18.719664),(14 18.714817),(15 18.388704),(16 18.355768),(17 18.336973),(18 18.408716),(19 18.45912),(20 18.470436),(21 18.607481),(22 18.402925),(23 18.673468),(24 18.434679),(25 18.83673),(26 18.523003),(27 18.531275),(28 18.154081),(29 17.939806),(30 18.144506),(31 18.5812),(32 18.787853),(33 18.781645),(34 18.664318),(35 19.098484),(36 18.876623),(37 19.087168),(38 18.878338),(39 18.963709),(40 19.364864),(41 19.534496),(42 19.539762),(43 19.898874),(44 20.01493),(45 20.022327),(46 19.91966),(47 19.680946),(48 19.591637),(49 19.818398),(50 19.880804),(51 19.858892),(52 19.804882),(53 19.584675),(54 19.39387),(55 19.637611),(56 19.529188),(57 19.340195),(58 19.3864),(59 19.1588),(60 19.316452),(61 19.1908),(62 19.234377),(63 19.297571),(64 19.180233),(65 19.097496),(66 19.165756),(67 19.397795),(68 19.191265),(69 19.43189),(70 19.46137),(71 19.664684),(72 19.59444),(73 19.519094),(74 19.558481),(75 19.226303),(76 19.166685),(77 19.085985),(78 19.170322),(79 19.343082),
