1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 321.736),(2 420.29526),(3 462.179),(4 468.7673),(5 484.02045),(6 478.38068),(7 472.93997),(8 475.9475),(9 472.64435),(10 487.56345),(11 509.70065),(12 503.40546),(13 513.6428),(14 514.26465),(15 515.10614),(16 515.16833),(17 519.3483),(18 511.65805),(19 515.0332),(20 522.7848),(21 516.703),(22 522.1641),(23 524.192),(24 523.4445),(25 529.0533),(26 520.75165),(27 523.41956),(28 536.7325),(29 532.894),(30 528.62164),(31 530.80975),(32 527.2927),(33 529.9632),(34 534.546),(35 523.33276),(36 527.3201),(37 532.26495),(38 522.2143),(39 526.78174),(40 531.5531),(41 524.7034),(42 523.4188),(43 525.69507),(44 519.5749),(45 517.0763),(46 528.47144),(47 515.4257),(48 517.99915),(49 520.0454),(50 516.06946),(51 517.3344),(52 518.6584),(53 518.64496),(54 516.0963),(55 523.9319),(56 517.1885),(57 513.9805),(58 514.1733),(59 506.06516),(60 504.6628),(61 498.1971),(62 491.88388),(63 493.2395),(64 495.2542),(65 491.53934),(66 492.27875),(67 492.85968),(68 494.72195),(69 493.69235),(70 488.26016),(71 492.29224),(72 492.89273),(73 497.37787),(74 499.94464),(75 493.10144),(76 502.69794),(77 499.5146),(78 503.7616),(79 512.36334),
(1 323.29794),(2 422.16635),(3 467.70834),(4 474.2383),(5 486.3136),(6 479.45325),(7 479.47244),(8 478.44318),(9 478.9904),(10 493.01422),(11 511.436),(12 510.8173),(13 509.41296),(14 521.50354),(15 524.0745),(16 525.4451),(17 522.52216),(18 517.7124),(19 527.3352),(20 536.8127),(21 525.15393),(22 527.80206),(23 539.8707),(24 533.10175),(25 544.1187),(26 534.0138),(27 535.6385),(28 546.7158),(29 549.10187),(30 543.00183),(31 543.87),(32 539.3974),(33 532.17944),(34 548.5505),(35 537.2274),(36 532.45447),(37 542.9751),(38 529.35333),(39 526.9333),(40 532.48004),(41 526.8308),(42 523.3025),(43 526.39154),(44 514.2737),(45 515.0826),(46 528.0686),(47 520.74786),(48 514.3929),(49 520.18463),(50 515.7889),(51 518.284),(52 518.647),(53 524.85004),(54 529.4273),(55 534.6658),(56 526.5755),(57 518.7061),(58 516.1936),(59 507.2846),(60 509.2831),(61 510.9041),(62 507.2303),(63 512.0255),(64 512.31116),(65 502.63345),(66 508.6547),(67 515.3174),(68 510.1637),(69 503.91165),(70 504.87366),(71 507.72668),(72 506.92825),(73 508.85583),(74 514.1165),(75 505.9207),(76 515.8506),(77 510.53983),(78 515.5835),(79 521.64246),
(1 310.07312),(2 405.69073),(3 457.02222),(4 461.4936),(5 474.48297),(6 464.5751),(7 465.10538),(8 463.41583),(9 460.14255),(10 483.1243),(11 498.1869),(12 493.07263),(13 494.03592),(14 498.8454),(15 493.4684),(16 494.20184),(17 498.44412),(18 503.07007),(19 510.36862),(20 508.9131),(21 498.22305),(22 506.51196),(23 511.76935),(24 511.62573),(25 522.46814),(26 519.4497),(27 517.66077),(28 521.8608),(29 520.91583),(30 517.2887),(31 518.5169),(32 514.7836),(33 507.8201),(34 525.88684),(35 520.9505),(36 514.67615),(37 518.1864),(38 512.65137),(39 511.42825),(40 514.42883),(41 510.08075),(42 504.93045),(43 508.56787),(44 500.27087),(45 502.7371),(46 508.5599),(47 503.60428),(48 497.4332),(49 502.1586),(50 504.63074),(51 514.0377),(52 515.5578),(53 512.62946),(54 511.72067),(55 510.93506),(56 502.8153),(57 494.62228),(58 499.50763),(59 493.68674),(60 497.4899),(61 494.59024),(62 496.737),(63 499.40332),(64 498.46045),(65 492.29742),(66 490.70825),(67 497.66705),(68 494.08896),(69 495.25955),(70 501.9092),(71 496.1135),(72 497.45093),(73 500.07687),(74 501.7451),(75 497.76254),(76 507.46985),(77 507.04996),(78 505.47766),(79 513.9532),
(1 313.18585),(2 421.27036),(3 469.0237),(4 482.20624),(5 486.94165),(6 479.47052),(7 479.9896),(8 476.48306),(9 473.07495),(10 490.14902),(11 517.9622),(12 515.46924),(13 509.7441),(14 507.56842),(15 502.90765),(16 507.53326),(17 517.2772),(18 514.91724),(19 514.93994),(20 511.35904),(21 506.36334),(22 521.3655),(23 531.01935),(24 529.76843),(25 531.7353),(26 530.61707),(27 524.1309),(28 530.05664),(29 535.8874),(30 527.996),(31 543.373),(32 540.41223),(33 530.60425),(34 535.79193),(35 533.05054),(36 532.3533),(37 530.0005),(38 529.4702),(39 533.7045),(40 540.6611),(41 535.45374),(42 524.20026),(43 523.6174),(44 517.3604),(45 517.3497),(46 529.00775),(47 519.5635),(48 519.2809),(49 522.576),(50 518.49664),(51 520.49384),(52 525.9864),(53 526.89667),(54 521.836),(55 520.00903),(56 513.80725),(57 508.19852),(58 510.2091),(59 503.93243),(60 507.73602),(61 505.96216),(62 496.47903),(63 495.4627),(64 495.6861),(65 492.22357),(66 494.7033),(67 503.4287),(68 502.11493),(69 502.1223),(70 508.14072),(71 504.4691),(72 506.60724),(73 510.21902),(74 505.33008),(75 510.12524),(76 517.1116),(77 516.7503),(78 516.9068),(79 522.5439),
(1 310.07553),(2 419.83115),(3 467.27206),(4 481.22952),(5 481.3634),(6 471.92386),(7 472.08002),(8 470.29175),(9 469.68088),(10 485.93515),(11 505.74182),(12 502.8842),(13 502.06613),(14 498.747),(15 493.2932),(16 496.0091),(17 500.31146),(18 497.13232),(19 499.2035),(20 503.83875),(21 499.82272),(22 520.2621),(23 528.93695),(24 523.34576),(25 526.96106),(26 517.2159),(27 517.0033),(28 528.67883),(29 523.54944),(30 526.5603),(31 539.4824),(32 535.3086),(33 528.6787),(34 538.0565),(35 531.9403),(36 534.37146),(37 535.56213),(38 532.1803),(39 529.589),(40 538.1629),(41 527.84247),(42 529.21277),(43 527.477),(44 513.7017),(45 511.73904),(46 513.5666),(47 508.87665),(48 508.90244),(49 513.6109),(50 507.04388),(51 504.6104),(52 512.16235),(53 515.87396),(54 519.4431),(55 517.43567),(56 509.4635),(57 501.59375),(58 506.12192),(59 494.75906),(60 499.60742),(61 496.53934),(62 486.24963),(63 485.79672),(64 488.55145),(65 481.43866),(66 475.04108),(67 480.20694),(68 484.6),(69 483.00247),(70 489.48074),(71 485.7327),(72 486.15753),(73 488.35767),(74 485.64886),(75 487.5205),(76 489.29938),(77 488.57324),(78 493.54193),(79 497.49136),
(1 314.42917),(2 428.1038),(3 476.51743),(4 479.02936),(5 486.54382),(6 470.46902),(7 463.99826),(8 467.97165),(9 476.30026),(10 488.4192),(11 505.54718),(12 511.90015),(13 509.31665),(14 503.01495),(15 492.8018),(16 495.14996),(17 507.82672),(18 503.84708),(19 510.62653),(20 518.59467),(21 508.1473),(22 521.5844),(23 521.3231),(24 516.96576),(25 521.6692),(26 522.85364),(27 527.3466),(28 533.60547),(29 525.0415),(30 524.6052),(31 533.32605),(32 524.9937),(33 520.02075),(34 532.86346),(35 525.3256),(36 524.9222),(37 522.28253),(38 523.51074),(39 517.9147),(40 532.1381),(41 526.1702),(42 530.6056),(43 522.7963),(44 513.3471),(45 510.30496),(46 512.96796),(47 504.2923),(48 506.8802),(49 511.35138),(50 509.0619),(51 509.64444),(52 512.9764),(53 514.5013),(54 513.6105),(55 519.74524),(56 509.21875),(57 506.61658),(58 504.33847),(59 493.74945),(60 496.6479),(61 504.7175),(62 494.78177),(63 492.6061),(64 493.93),(65 487.16287),(66 481.8377),(67 485.00006),(68 486.4434),(69 488.11395),(70 492.3246),(71 485.92264),(72 489.04843),(73 486.94324),(74 482.27316),(75 482.53543),(76 486.65176),(77 488.37534),(78 495.2343),(79 505.18033),
(1 317.67783),(2 434.8722),(3 482.10666),(4 478.3091),(5 499.8862),(6 476.39105),(7 470.38757),(8 468.95285),(9 479.56546),(10 493.22394),(11 504.12875),(12 505.685),(13 516.9891),(14 508.2648),(15 492.87146),(16 495.8985),(17 511.41638),(18 509.71976),(19 508.47418),(20 513.40826),(21 500.78937),(22 507.77048),(23 501.86456),(24 503.47717),(25 514.15045),(26 518.82477),(27 517.5772),(28 531.11414),(29 524.06885),(30 518.83154),(31 534.08093),(32 523.2359),(33 517.7271),(34 526.0602),(35 524.0749),(36 521.7319),(37 522.46747),(38 516.3964),(39 513.5698),(40 530.93304),(41 527.48914),(42 524.8405),(43 528.1354),(44 526.79614),(45 518.2185),(46 517.2588),(47 511.5526),(48 509.29956),(49 513.695),(50 511.65353),(51 514.4196),(52 510.18164),(53 509.74826),(54 510.79773),(55 515.0356),(56 507.66483),(57 509.6536),(58 507.78543),(59 493.5517),(60 496.60947),(61 497.72156),(62 489.4795),(63 487.1404),(64 490.2718),(65 478.64865),(66 480.2951),(67 478.76044),(68 480.79633),(69 485.28622),(70 497.78925),(71 493.67343),(72 498.2361),(73 493.51138),(74 493.44083),(75 494.0063),(76 494.55188),(77 490.98602),(78 499.3499),(79 508.06995),
(1 324.8844),(2 450.19067),(3 489.96777),(4 496.79593),(5 519.6305),(6 499.55695),(7 482.3547),(8 483.2294),(9 493.38824),(10 505.6824),(11 518.25867),(12 519.16223),(13 532.0176),(14 525.74146),(15 506.4908),(16 500.90442),(17 525.99615),(18 525.3185),(19 521.7366),(20 524.36786),(21 524.2196),(22 525.58813),(23 522.11914),(24 512.95337),(25 522.5518),(26 525.19336),(27 524.3894),(28 532.7852),(29 522.05426),(30 518.23083),(31 531.23615),(32 525.2616),(33 521.95154),(34 534.08997),(35 532.8353),(36 527.6761),(37 531.5956),(38 524.16705),(39 518.4092),(40 529.4673),(41 525.8223),(42 525.5579),(43 527.8588),(44 519.3425),(45 511.1101),(46 509.84647),(47 501.1951),(48 506.36078),(49 511.1097),(50 508.2118),(51 507.38315),(52 500.7024),(53 501.85074),(54 500.30392),(55 502.30487),(56 502.97577),(57 499.35205),(58 499.91898),(59 488.5637),(60 493.08258),(61 490.77274),(62 485.6478),(63 483.69263),(64 489.13873),(65 481.69144),(66 479.5098),(67 482.42056),(68 482.71146),(69 485.9436),(70 490.7172),(71 483.73752),(72 486.73032),(73 493.40033),(74 494.05038),(75 497.85953),(76 499.7366),(77 494.47766),(78 495.07205),(79 501.95953),
(1 317.67703),(2 440.73944),(3 486.8756),(4 491.0013),(5 515.4889),(6 507.64795),(7 481.13116),(8 479.27258),(9 484.01035),(10 500.8912),(11 514.89526),(12 512.5255),(13 525.43097),(14 530.4778),(15 512.3391),(16 496.41562),(17 515.4402),(18 513.8787),(19 511.877),(20 513.8874),(21 519.7712),(22 517.0261),(23 513.6012),(24 501.1723),(25 511.11304),(26 511.43524),(27 513.78),(28 525.01855),(29 521.1381),(30 524.6798),(31 531.2213),(32 530.3473),(33 521.71875),(34 531.5841),(35 533.6275),(36 524.56287),(37 528.8529),(38 526.24945),(39 525.5354),(40 531.6528),(41 526.64606),(42 525.3279),(43 530.2146),(44 517.4781),(45 520.4075),(46 522.6456),(47 515.9031),(48 514.3657),(49 515.6806),(50 515.8326),(51 518.25885),(52 514.7481),(53 515.40814),(54 512.2829),(55 514.86237),(56 510.49973),(57 503.89548),(58 506.08398),(59 495.2487),(60 489.91116),(61 498.09537),(62 493.03918),(63 490.296),(64 494.9091),(65 490.57056),(66 489.0578),(67 491.37836),(68 489.4369),(69 490.85434),(70 492.00613),(71 487.3561),(72 486.81064),(73 497.47427),(74 494.72552),(75 489.0695),(76 497.41815),(77 499.4294),(78 500.02136),(79 507.0829),
(1 308.67453),(2 425.0126),(3 472.1655),(4 475.46576),(5 498.80933),(6 490.51437),(7 465.84964),(8 462.5128),(9 465.6248),(10 482.37555),(11 493.05746),(12 485.84393),(13 495.4402),(14 512.9446),(15 498.892),(16 479.53854),(17 497.3511),(18 494.88803),(19 487.64825),(20 497.90393),(21 500.3064),(22 504.21442),(23 507.33707),(24 498.93985),(25 500.1912),(26 496.50183),(27 502.14407),(28 505.23376),(29 511.4291),(30 513.2626),(31 519.9946),(32 523.19666),(33 510.1796),(34 515.3204),(35 521.54517),(36 516.46094),(37 518.12756),(38 515.15094),(39 513.78687),(40 518.5129),(41 503.8306),(42 504.86646),(43 516.68384),(44 501.6627),(45 497.57568),(46 501.85776),(47 493.963),(48 486.72858),(49 494.01703),(50 494.63086),(51 490.63187),(52 494.76428),(53 495.76535),(54 486.25647),(55 492.77542),(56 484.10312),(57 478.44705),(58 479.0543),(59 471.8762),(60 465.93265),(61 471.03732),(62 474.36487),(63 471.03775),(64 471.42804),(65 463.82614),(66 466.42877),(67 470.6597),(68 470.94315),(69 475.2899),(70 477.77765),(71 474.29788),(72 473.11893),(73 480.1304),(74 476.89395),(75 475.15234),(76 485.0425),(77 486.07635),(78 487.22818),(79 499.20267),
(1 299.58066),(2 416.59927),(3 458.71204),(4 471.00644),(5 501.38016),(6 490.1693),(7 468.3756),(8 461.601),(9 465.10608),(10 477.91675),(11 489.0889),(12 483.83234),(13 494.23486),(14 507.55328),(15 502.51877),(16 490.33713),(17 493.6363),(18 489.94537),(19 488.308),(20 495.27005),(21 497.13107),(22 510.00436),(23 509.39923),(24 502.26733),(25 503.2631),(26 494.03442),(27 498.00528),(28 506.26532),(29 508.9123),(30 509.5853),(31 513.352),(32 513.4932),(33 508.36896),(34 511.48532),(35 507.98816),(36 509.60748),(37 506.3405),(38 505.64462),(39 504.1273),(40 509.81924),(41 502.50174),(42 501.96246),(43 505.9753),(44 497.15897),(45 493.72275),(46 496.1736),(47 491.49985),(48 482.40192),(49 488.2681),(50 489.96912),(51 490.60532),(52 498.6837),(53 493.85858),(54 489.06274),(55 489.59),(56 478.20734),(57 477.84644),(58 474.2731),(59 470.5059),(60 467.53357),(61 471.5477),(62 466.9026),(63 467.9606),(64 471.05917),(65 459.98746),(66 463.60785),(67 468.2866),(68 467.78375),(69 461.89307),(70 465.35367),(71 464.31192),(72 465.4644),(73 467.1875),(74 469.25107),(75 473.79572),(76 477.25577),(77 481.237),(78 481.80264),(79 491.60074),
(1 290.91714),(2 404.43304),(3 443.39304),(4 457.8595),(5 488.0022),(6 477.66205),(7 460.5357),(8 450.027),(9 447.43567),(10 459.55273),(11 472.67328),(12 476.76526),(13 481.9714),(14 496.99576),(15 499.48453),(16 498.13223),(17 496.87704),(18 488.0306),(19 485.68008),(20 483.94327),(21 485.64935),(22 500.3226),(23 509.82367),(24 504.53592),(25 500.18567),(26 484.65256),(27 487.27887),(28 497.0691),(29 492.8887),(30 489.02917),(31 503.49518),(32 501.29553),(33 492.91785),(34 493.0407),(35 485.80664),(36 489.08212),(37 490.28262),(38 485.98984),(39 485.85254),(40 490.83517),(41 492.22372),(42 479.80496),(43 485.28787),(44 479.50565),(45 478.37946),(46 477.5919),(47 469.99133),(48 461.44415),(49 467.18182),(50 468.7457),(51 478.26477),(52 483.64282),(53 479.47382),(54 473.14478),(55 472.62363),(56 465.15964),(57 464.2796),(58 461.1457),(59 455.8925),(60 457.42453),(61 459.50583),(62 452.6207),(63 451.55322),(64 452.60245),(65 448.4892),(66 453.90387),(67 454.65073),(68 454.15137),(69 450.7441),(70 449.4011),(71 454.05215),(72 452.32953),(73 452.22946),(74 461.0003),(75 462.61835),(76 463.42493),(77 468.49326),(78 474.39917),(79 475.09552),
(1 292.69696),(2 395.97116),(3 430.4129),(4 442.16956),(5 468.9524),(6 462.4842),(7 456.1235),(8 446.93076),(9 441.59177),(10 451.01492),(11 460.21594),(12 467.7067),(13 469.92508),(14 484.81882),(15 482.2252),(16 488.37213),(17 492.59503),(18 474.3791),(19 474.6812),(20 472.46863),(21 472.11908),(22 486.0713),(23 495.25052),(24 490.6703),(25 493.78928),(26 482.04886),(27 482.20767),(28 488.37268),(29 486.5736),(30 486.33292),(31 503.08826),(32 488.69186),(33 487.4588),(34 488.467),(35 485.6688),(36 485.55237),(37 492.13583),(38 488.02795),(39 485.23917),(40 488.30173),(41 485.5325),(42 473.81973),(43 478.95093),(44 473.66754),(45 473.77347),(46 473.24243),(47 462.95886),(48 460.59595),(49 468.87506),(50 464.9629),(51 468.89963),(52 474.07642),(53 469.22006),(54 462.95773),(55 467.1428),(56 462.39368),(57 458.0894),(58 458.36328),(59 449.61197),(60 451.45456),(61 456.48688),(62 451.6141),(63 449.57568),(64 449.07343),(65 444.3122),(66 449.5077),(67 445.8345),(68 442.7904),(69 445.17032),(70 444.2884),(71 448.19128),(72 454.19907),(73 451.19476),(74 452.78174),(75 454.85007),(76 454.20618),(77 458.02527),(78 463.73816),(79 471.392),
(1 287.79828),(2 378.96796),(3 412.10547),(4 419.52127),(5 454.4926),(6 449.0051),(7 442.43936),(8 427.84857),(9 433.95184),(10 445.1277),(11 453.03787),(12 456.70285),(13 470.42252),(14 477.7897),(15 470.0804),(16 477.43417),(17 490.7958),(18 477.92783),(19 477.45157),(20 474.39572),(21 471.4486),(22 471.15814),(23 481.72183),(24 478.3231),(25 484.5661),(26 476.5406),(27 474.13614),(28 474.62927),(29 472.97766),(30 477.6464),(31 485.31827),(32 473.2767),(33 474.73114),(34 480.42932),(35 476.76492),(36 474.87076),(37 478.73273),(38 476.4655),(39 473.78647),(40 472.9921),(41 462.98022),(42 459.77832),(43 459.16797),(44 455.59134),(45 458.26688),(46 460.06302),(47 452.23285),(48 450.25262),(49 455.13104),(50 449.88498),(51 450.3066),(52 455.8011),(53 453.8603),(54 452.22104),(55 451.3694),(56 446.5084),(57 446.25186),(58 445.48294),(59 439.17468),(60 442.47485),(61 445.0948),(62 438.63492),(63 436.37906),(64 438.25085),(65 435.27417),(66 438.66055),(67 439.3402),(68 435.00732),(69 441.40192),(70 442.3863),(71 442.66168),(72 451.78784),(73 457.40503),(74 449.86447),(75 448.22058),(76 453.37488),(77 459.16403),(78 460.44495),(79 465.2109),
(1 281.07962),(2 371.35635),(3 401.50604),(4 400.24393),(5 429.90512),(6 431.48245),(7 428.79715),(8 420.30484),(9 427.56357),(10 430.91425),(11 439.16586),(12 438.93112),(13 452.65982),(14 460.5133),(15 454.9405),(16 462.70798),(17 472.3166),(18 466.68958),(19 467.08447),(20 464.6598),(21 462.25583),(22 456.50418),(23 466.15228),(24 459.92014),(25 472.48935),(26 460.69537),(27 465.42444),(28 470.92383),(29 469.52136),(30 473.4236),(31 477.51938),(32 470.9832),(33 469.12994),(34 473.2872),(35 468.1883),(36 468.98273),(37 474.53687),(38 470.1502),(39 472.30038),(40 469.4805),(41 464.4123),(42 455.95798),(43 461.59872),(44 458.05753),(45 462.04358),(46 462.3994),(47 458.38248),(48 454.6493),(49 457.39328),(50 454.2485),(51 456.34338),(52 463.33926),(53 456.08752),(54 458.93),(55 459.64325),(56 447.9337),(57 445.65356),(58 446.19424),(59 442.50223),(60 444.02396),(61 443.01907),(62 437.88107),(63 436.14682),(64 435.17325),(65 429.40076),(66 430.26587),(67 435.03284),(68 433.1448),(69 437.36847),(70 441.64868),(71 436.53577),(72 439.50775),(73 443.14206),(74 439.5634),(75 434.98807),(76 438.45734),(77 441.36548),(78 446.889),(79 451.1343),
(1 280.66257),(2 369.60846),(3 402.97107),(4 403.08957),(5 422.2453),(6 419.2903),(7 423.66376),(8 425.60703),(9 424.6717),(10 431.81982),(11 439.6118),(12 437.3064),(13 441.24878),(14 448.5507),(15 450.31952),(16 464.2202),(17 469.12204),(18 463.14038),(19 467.19434),(20 464.43753),(21 469.00284),(22 466.38144),(23 470.35492),(24 465.0822),(25 471.45035),(26 464.46332),(27 459.40656),(28 470.6856),(29 464.1936),(30 466.9831),(31 472.27667),(32 474.44553),(33 466.92618),(34 470.13715),(35 468.65854),(36 471.28018),(37 469.99103),(38 462.20532),(39 458.56802),(40 462.20093),(41 459.24213),(42 459.02466),(43 462.96738),(44 455.6251),(45 456.10178),(46 452.699),(47 446.96497),(48 442.40378),(49 443.533),(50 446.96024),(51 453.89996),(52 457.85864),(53 451.85574),(54 456.02368),(55 458.54565),(56 446.69858),(57 445.337),(58 446.88846),(59 442.70932),(60 444.6496),(61 441.64777),(62 437.62576),(63 434.50873),(64 432.23474),(65 432.46625),(66 429.84225),(67 435.84088),(68 438.54132),(69 440.6777),(70 442.5352),(71 434.21353),(72 430.25748),(73 430.074),(74 436.39142),(75 436.8039),(76 441.12338),(77 440.7667),(78 448.0685),(79 455.38007),
(1 279.31824),(2 369.85254),(3 398.8156),(4 403.59134),(5 417.27783),(6 414.51532),(7 420.53586),(8 428.10016),(9 418.499),(10 425.34494),(11 434.69968),(12 434.8848),(13 434.1722),(14 443.95422),(15 451.68063),(16 463.45422),(17 463.14844),(18 464.49216),(19 463.37424),(20 461.41348),(21 460.42697),(22 464.72964),(23 462.4987),(24 461.7053),(25 466.48633),(26 461.96112),(27 463.45526),(28 472.47147),(29 461.42535),(30 467.37042),(31 470.14655),(32 473.1832),(33 467.8848),(34 477.0495),(35 475.9967),(36 477.87436),(37 474.18158),(38 463.851),(39 462.28613),(40 464.09705),(41 464.54507),(42 457.0428),(43 456.9467),(44 451.91992),(45 451.17358),(46 453.22336),(47 445.82288),(48 439.20715),(49 445.4988),(50 443.79074),(51 444.92828),(52 445.1203),(53 441.91965),(54 442.08286),(55 443.93503),(56 435.69077),(57 433.68988),(58 435.77225),(59 426.75824),(60 431.1167),(61 433.37433),(62 426.99228),(63 425.0567),(64 426.36115),(65 425.14142),(66 425.04385),(67 427.3763),(68 426.1446),(69 424.69647),(70 426.58508),(71 422.74203),(72 423.81516),(73 426.0796),(74 427.7324),(75 428.01917),(76 436.31473),(77 439.00812),(78 441.21185),(79 448.03815),
(1 269.7193),(2 362.3714),(3 389.69107),(4 392.3434),(5 408.4145),(6 407.3798),(7 412.74023),(8 425.7556),(9 415.5611),(10 420.37848),(11 429.9124),(12 426.25937),(13 424.7842),(14 430.51523),(15 436.69714),(16 447.75122),(17 447.66025),(18 448.75827),(19 451.39346),(20 452.81616),(21 452.01758),(22 450.71353),(23 456.74332),(24 449.8062),(25 459.8883),(26 453.12613),(27 455.03848),(28 459.25992),(29 458.87994),(30 461.61307),(31 468.75394),(32 463.91235),(33 463.26328),(34 465.80594),(35 464.14374),(36 466.17825),(37 462.67365),(38 453.8973),(39 451.0549),(40 453.84216),(41 452.80692),(42 449.72098),(43 451.1059),(44 443.08917),(45 442.04782),(46 441.6326),(47 434.29022),(48 430.2572),(49 436.12036),(50 434.24036),(51 435.05566),(52 434.53625),(53 429.81107),(54 430.9469),(55 432.30435),(56 424.80267),(57 428.44653),(58 428.18774),(59 420.66428),(60 422.4992),(61 422.12946),(62 415.1255),(63 414.85617),(64 416.5783),(65 415.0329),(66 416.62595),(67 417.2282),(68 414.06046),(69 417.2836),(70 418.30524),(71 418.73758),(72 420.7874),(73 427.4183),(74 423.43677),(75 423.6082),(76 428.84756),(77 430.70773),(78 428.7218),(79 429.62503),
(1 266.02536),(2 361.39502),(3 388.4032),(4 388.78073),(5 402.6158),(6 399.4665),(7 404.19116),(8 415.84897),(9 406.81766),(10 413.3407),(11 425.3598),(12 422.67465),(13 417.3725),(14 414.73856),(15 421.14554),(16 427.97855),(17 437.43137),(18 433.06476),(19 439.08615),(20 437.95035),(21 441.04968),(22 440.79507),(23 446.69672),(24 442.72586),(25 452.4941),(26 442.91653),(27 455.4534),(28 459.30334),(29 453.9321),(30 459.0739),(31 466.50674),(32 454.31177),(33 458.25497),(34 457.48398),(35 458.2897),(36 463.59964),(37 463.5962),(38 453.7556),(39 452.70306),(40 454.30518),(41 448.92047),(42 451.55362),(43 454.07492),(44 447.52524),(45 446.8228),(46 439.70007),(47 433.89597),(48 433.33994),(49 432.69858),(50 431.98718),(51 433.02954),(52 433.57538),(53 431.4956),(54 428.59265),(55 430.51166),(56 419.69012),(57 422.22714),(58 424.96625),(59 421.6433),(60 415.7505),(61 416.66885),(62 411.60117),(63 412.84482),(64 409.45428),(65 408.76175),(66 413.15945),(67 419.96906),(68 414.69482),(69 414.60916),(70 410.74857),(71 414.97757),(72 414.45532),(73 418.41858),(74 419.1532),(75 419.0249),(76 416.96744),(77 421.6983),(78 420.88513),(79 420.70993),
