1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 331057.7),(2 1307203.6),(3 3094419),(4 5505536.5),(5 8609408),(6 12382443),(7 17006870),(8 22236926),(9 28154202),(10 34888060),(11 42282044),(12 50445196),(13 59243948),(14 68548504),(15 78299820),(16 88406890),(17 98979224),(18 110466264),(19 122207720),(20 134362380),(21 147353660),(22 160377900),(23 172281470),(24 182464110),(25 191848510),(26 200875280),(27 209165060),(28 216590270),(29 223549870),(30 229920720),(31 235040510),(32 239286190),(33 243803710),(34 247108560),(35 249907060),(36 252205650),(37 254065220),(38 255363540),(39 256188270),(40 256308350),(41 255723200),(42 254100180),(43 251927170),(44 249131890),(45 246273920),(46 243289040),(47 240226750),(48 237290670),(49 233766990),(50 230427310),(51 227168770),(52 224548350),(53 222956160),(54 221566800),(55 220451330),(56 219273860),(57 218288460),(58 217427400),(59 216776640),(60 216029010),(61 215708850),(62 215321170),(63 215721090),(64 215958910),(65 216656500),(66 218033730),(67 219742510),(68 221934860),(69 224624510),(70 227766400),(71 231245140),(72 234828370),(73 238281460),(74 241654540),(75 245028400),(76 248185780),(77 251144620),(78 254049200),(79 257411890),
(1 187.62689),(2 206.70816),(3 212.2989),(4 223.84866),(5 232.08621),(6 220.90935),(7 233.35022),(8 232.12476),(9 236.00111),(10 244.65228),(11 239.59138),(12 245.92645),(13 249.24303),(14 252.8334),(15 250.79834),(16 250.76402),(17 249.85608),(18 257.7965),(19 255.62358),(20 251.7914),(21 260.7579),(22 259.7788),(23 270.72922),(24 267.6437),(25 267.4536),(26 277.06775),(27 273.03845),(28 274.29153),(29 268.9948),(30 274.9988),(31 279.80927),(32 275.32352),(33 270.08218),(34 266.324),(35 279.67438),(36 277.59366),(37 280.45044),(38 272.46893),(39 278.7127),(40 277.02792),(41 277.13132),(42 277.1531),(43 274.13025),(44 273.67017),(45 278.57086),(46 272.19394),(47 274.70566),(48 278.3934),(49 271.27383),(50 272.8145),(51 276.02887),(52 275.71658),(53 270.0095),(54 271.30655),(55 275.4214),(56 275.44135),(57 275.6038),(58 280.46762),(59 281.51755),(60 280.6759),(61 273.83334),(62 276.63065),(63 275.02734),(64 269.93466),(65 278.11636),(66 269.5116),(67 264.87338),(68 276.66132),(69 273.73376),(70 272.3668),(71 277.01007),(72 273.49026),(73 278.23657),(74 274.399),(75 274.94955),(76 283.57745),(77 277.06665),(78 273.43704),(79 280.7439),
(1 183.84319),(2 196.55272),(3 213.72086),(4 220.37598),(5 227.75824),(6 221.10155),(7 232.22975),(8 232.70744),(9 236.88712),(10 243.75032),(11 239.71368),(12 247.42308),(13 252.07822),(14 259.52777),(15 255.36581),(16 256.0437),(17 252.60641),(18 265.68),(19 268.55743),(20 265.06226),(21 272.80594),(22 268.19397),(23 277.45367),(24 278.2135),(25 284.46594),(26 289.9076),(27 283.94785),(28 290.5436),(29 285.51108),(30 287.14093),(31 286.79016),(32 288.57346),(33 280.88977),(34 284.5895),(35 286.51456),(36 286.55472),(37 292.28928),(38 285.88687),(39 286.70264),(40 285.62448),(41 291.07013),(42 289.38583),(43 290.25452),(44 287.1873),(45 286.41293),(46 281.42535),(47 285.0751),(48 288.44928),(49 287.80795),(50 282.21252),(51 284.7479),(52 283.16632),(53 283.04712),(54 286.34686),(55 290.44272),(56 285.74997),(57 279.93033),(58 286.12094),(59 287.9256),(60 292.4937),(61 285.1505),(62 284.93527),(63 282.20535),(64 275.48694),(65 284.75537),(66 278.58316),(67 274.70825),(68 284.71735),(69 284.75024),(70 279.3317),(71 281.51248),(72 277.34534),(73 281.08536),(74 286.03766),(75 279.64383),(76 282.89734),(77 280.58127),(78 277.05112),(79 285.78195),
(1 177.07367),(2 191.71042),(3 203.01479),(4 213.77364),(5 220.66907),(6 213.85474),(7 226.64053),(8 223.29993),(9 227.12434),(10 234.12329),(11 231.74179),(12 237.50183),(13 240.14676),(14 244.43959),(15 243.97876),(16 244.7365),(17 241.5082),(18 254.63054),(19 251.1571),(20 253.28427),(21 258.32538),(22 252.6095),(23 258.325),(24 261.92545),(25 264.8195),(26 267.40842),(27 264.59485),(28 263.95895),(29 261.04285),(30 259.10992),(31 267.03772),(32 265.30673),(33 261.11523),(34 264.9159),(35 264.1348),(36 260.87228),(37 267.006),(38 265.80304),(39 261.3825),(40 262.89737),(41 268.56088),(42 265.41486),(43 263.53256),(44 258.7729),(45 261.91205),(46 260.3098),(47 261.4368),(48 259.50668),(49 259.37036),(50 259.5011),(51 263.3104),(52 260.96585),(53 256.88007),(54 261.4957),(55 262.00742),(56 260.93854),(57 261.69482),(58 265.00696),(59 264.6986),(60 264.42175),(61 264.73492),(62 264.71005),(63 262.63654),(64 254.93106),(65 261.762),(66 253.73225),(67 254.83131),(68 257.5086),(69 257.21667),(70 255.3926),(71 260.69135),(72 256.8338),(73 258.0656),(74 260.22232),(75 258.7103),(76 260.51767),(77 259.67847),(78 256.2437),(79 265.4361),
(1 184.14316),(2 202.573),(3 205.81265),(4 218.84161),(5 229.28912),(6 220.49681),(7 231.01817),(8 226.27545),(9 229.86662),(10 239.45905),(11 237.00565),(12 238.34009),(13 238.2211),(14 244.2228),(15 246.67691),(16 245.39401),(17 247.038),(18 257.49094),(19 251.282),(20 253.80049),(21 255.28552),(22 257.18723),(23 260.738),(24 260.89194),(25 263.94882),(26 265.41153),(27 268.83994),(28 275.29092),(29 268.60736),(30 263.90524),(31 274.76334),(32 271.25937),(33 272.06064),(34 276.26566),(35 272.5734),(36 268.40237),(37 275.93524),(38 272.9008),(39 273.40903),(40 274.64206),(41 275.79648),(42 278.8212),(43 273.6441),(44 270.33206),(45 276.3711),(46 274.55942),(47 272.89514),(48 274.48398),(49 272.74023),(50 273.5645),(51 276.1764),(52 271.00186),(53 271.11945),(54 274.316),(55 273.1101),(56 269.8499),(57 272.50974),(58 269.89166),(59 271.32654),(60 272.154),(61 268.44907),(62 271.62228),(63 266.61523),(64 262.50873),(65 270.34134),(66 262.5569),(67 260.37296),(68 268.7145),(69 269.29285),(70 263.55173),(71 267.06714),(72 263.5244),(73 266.59583),(74 266.11676),(75 269.03055),(76 275.41943),(77 270.83163),(78 263.32632),(79 277.1497),
(1 179.37354),(2 197.56914),(3 204.14241),(4 213.19576),(5 223.63472),(6 218.3663),(7 227.96477),(8 226.2273),(9 232.91089),(10 240.06003),(11 235.46976),(12 239.76042),(13 241.49323),(14 241.95332),(15 245.67009),(16 252.3834),(17 258.04562),(18 259.79688),(19 255.0278),(20 259.24997),(21 257.4794),(22 261.01532),(23 264.81787),(24 265.20294),(25 271.41867),(26 273.2695),(27 269.2712),(28 273.4301),(29 265.54828),(30 270.6792),(31 278.82965),(32 272.2335),(33 269.73132),(34 277.2193),(35 275.64175),(36 271.55737),(37 272.6454),(38 265.36774),(39 269.85132),(40 270.80637),(41 272.0525),(42 273.6566),(43 267.39465),(44 267.3534),(45 271.30435),(46 266.50214),(47 265.22348),(48 267.1709),(49 268.97525),(50 267.7866),(51 267.89166),(52 258.3247),(53 265.59305),(54 266.69238),(55 268.32632),(56 266.27194),(57 268.90216),(58 267.98782),(59 267.4861),(60 271.8307),(61 264.77982),(62 271.54623),(63 262.61417),(64 259.54312),(65 266.96802),(66 261.801),(67 255.34462),(68 266.577),(69 264.94522),(70 261.05377),(71 271.0364),(72 267.58716),(73 270.63196),(74 269.04697),(75 268.36066),(76 272.8796),(77 270.04575),(78 263.9317),(79 273.14017),
(1 176.89742),(2 194.98996),(3 205.00238),(4 210.77982),(5 224.98024),(6 216.23392),(7 227.41058),(8 226.00536),(9 231.96574),(10 237.76929),(11 229.41585),(12 235.04068),(13 245.35414),(14 240.631),(15 244.22946),(16 252.29373),(17 253.57193),(18 257.2301),(19 253.45439),(20 258.3497),(21 256.69263),(22 257.62552),(23 265.02258),(24 266.3218),(25 267.92026),(26 270.75708),(27 270.07224),(28 269.36826),(29 263.77438),(30 264.61435),(31 275.5611),(32 271.3139),(33 267.41998),(34 270.131),(35 267.882),(36 264.68417),(37 265.88278),(38 266.0576),(39 266.3393),(40 267.13113),(41 268.61798),(42 268.99835),(43 267.02667),(44 267.94434),(45 267.64297),(46 267.21814),(47 270.67465),(48 270.16568),(49 268.51273),(50 270.0002),(51 270.18594),(52 264.17368),(53 273.06995),(54 271.27704),(55 265.60477),(56 263.62857),(57 265.4885),(58 269.56516),(59 269.01575),(60 264.67075),(61 263.84125),(62 268.29306),(63 264.09955),(64 258.63806),(65 265.4394),(66 262.4849),(67 257.8209),(68 266.0492),(69 265.1391),(70 260.39816),(71 264.86197),(72 269.9594),(73 266.9233),(74 265.2239),(75 269.12112),(76 272.5565),(77 268.86887),(78 265.78296),(79 270.0513),
(1 168.97102),(2 186.69244),(3 201.64146),(4 203.37903),(5 216.01782),(6 208.41891),(7 220.91934),(8 218.88081),(9 225.7135),(10 230.56378),(11 217.67099),(12 224.9585),(13 230.75505),(14 230.5315),(15 234.29623),(16 242.26955),(17 235.9983),(18 243.3002),(19 241.65527),(20 242.64171),(21 245.47258),(22 249.19029),(23 253.38968),(24 256.0482),(25 254.4131),(26 255.09732),(27 257.26984),(28 263.0043),(29 260.4636),(30 255.74191),(31 260.74884),(32 261.50772),(33 263.3451),(34 264.52),(35 263.85275),(36 259.93692),(37 259.16525),(38 262.99057),(39 263.24905),(40 260.8331),(41 261.62814),(42 264.94324),(43 265.1193),(44 261.782),(45 260.4187),(46 261.2371),(47 260.34503),(48 260.7202),(49 260.76022),(50 260.0208),(51 263.9232),(52 254.82014),(53 259.35117),(54 257.41638),(55 255.73654),(56 254.72157),(57 256.65436),(58 259.0557),(59 259.34473),(60 252.51633),(61 256.98926),(62 257.53348),(63 250.68831),(64 248.70883),(65 254.18755),(66 254.42903),(67 249.01254),(68 254.26756),(69 255.35715),(70 250.86864),(71 257.9112),(72 260.83304),(73 255.92186),(74 257.0668),(75 256.34268),(76 255.96112),(77 253.84038),(78 256.31635),(79 260.2606),
(1 167.27591),(2 183.91705),(3 197.58768),(4 203.39513),(5 213.56726),(6 210.38794),(7 219.12549),(8 219.61598),(9 224.34363),(10 228.97426),(11 215.75584),(12 224.90257),(13 226.62074),(14 233.57088),(15 235.7208),(16 245.35051),(17 238.86467),(18 245.7511),(19 241.5807),(20 244.72418),(21 246.07796),(22 252.48723),(23 255.53578),(24 256.79117),(25 252.38847),(26 257.33502),(27 257.1792),(28 258.8694),(29 257.7143),(30 258.87582),(31 263.0571),(32 260.87134),(33 257.07547),(34 260.2428),(35 258.16443),(36 257.97046),(37 261.7255),(38 257.24814),(39 257.58093),(40 253.17093),(41 256.72552),(42 259.55487),(43 256.85623),(44 252.6673),(45 253.36142),(46 261.45212),(47 256.8746),(48 251.21222),(49 251.22218),(50 249.96843),(51 260.65744),(52 254.91718),(53 260.8503),(54 261.37485),(55 256.5981),(56 256.48914),(57 258.66705),(58 258.77072),(59 256.71338),(60 257.93585),(61 259.72284),(62 262.50464),(63 257.9416),(64 259.31204),(65 260.70587),(66 254.89545),(67 254.5476),(68 259.39984),(69 255.12236),(70 253.79439),(71 260.70337),(72 259.67032),(73 260.81433),(74 262.38574),(75 265.38367),(76 266.5891),(77 263.5111),(78 260.3601),(79 262.02448),
(1 174.8921),(2 193.75905),(3 198.52646),(4 205.4589),(5 218.09012),(6 217.63138),(7 220.2539),(8 222.0843),(9 226.1306),(10 230.38344),(11 222.082),(12 228.89468),(13 231.05215),(14 232.63089),(15 236.17946),(16 248.02719),(17 243.71214),(18 246.51468),(19 245.15433),(20 250.74379),(21 247.22974),(22 247.72598),(23 250.73688),(24 254.2522),(25 249.3604),(26 256.3445),(27 256.6414),(28 257.26556),(29 260.02728),(30 256.01614),(31 258.013),(32 256.41333),(33 254.82906),(34 260.6244),(35 254.42725),(36 255.89752),(37 255.88799),(38 257.32672),(39 257.66855),(40 252.21117),(41 256.40616),(42 260.5814),(43 255.90414),(44 254.89352),(45 251.89534),(46 258.86862),(47 255.9672),(48 251.31798),(49 257.8531),(50 256.0742),(51 260.2459),(52 255.20229),(53 264.1836),(54 265.57114),(55 258.26273),(56 261.25156),(57 265.7047),(58 263.6978),(59 259.84186),(60 260.45636),(61 262.52145),(62 264.5998),(63 256.9343),(64 255.80264),(65 259.578),(66 252.7928),(67 251.68059),(68 256.48782),(69 255.43242),(70 257.77927),(71 265.0951),(72 260.9867),(73 262.77316),(74 254.66457),(75 259.66705),(76 259.96896),(77 259.44382),(78 261.07874),(79 263.78613),
(1 168.29193),(2 186.3014),(3 198.83731),(4 203.25468),(5 212.79048),(6 213.6856),(7 218.65518),(8 218.88928),(9 222.97452),(10 223.1415),(11 220.85814),(12 225.83281),(13 230.27956),(14 225.89766),(15 232.54889),(16 238.57811),(17 237.50452),(18 241.74652),(19 242.55318),(20 245.70018),(21 245.42511),(22 243.91757),(23 245.1515),(24 249.73277),(25 246.8946),(26 258.71622),(27 252.70229),(28 250.89685),(29 256.4235),(30 257.3512),(31 259.81073),(32 254.23991),(33 256.2768),(34 255.96674),(35 253.51909),(36 259.41885),(37 258.88052),(38 261.02866),(39 261.82266),(40 259.66147),(41 259.16428),(42 263.29556),(43 258.46066),(44 260.03912),(45 257.96738),(46 262.5307),(47 263.4849),(48 260.22528),(49 262.81683),(50 259.08008),(51 261.34167),(52 255.75945),(53 263.6405),(54 262.16876),(55 256.48798),(56 259.9381),(57 263.735),(58 257.60092),(59 254.41354),(60 253.50598),(61 257.12668),(62 257.11862),(63 252.29234),(64 255.56155),(65 256.81998),(66 248.39325),(67 247.37639),(68 247.05531),(69 246.2699),(70 248.72964),(71 257.9151),(72 255.34294),(73 257.0407),(74 254.26271),(75 260.6361),(76 259.17706),(77 256.45874),(78 254.54384),(79 257.70404),
(1 161.643),(2 177.7916),(3 195.33641),(4 199.32712),(5 204.8889),(6 205.88681),(7 207.73293),(8 210.31857),(9 216.39069),(10 217.3898),(11 213.54185),(12 216.76714),(13 223.20633),(14 221.04982),(15 232.92487),(16 231.92844),(17 236.08202),(18 238.34668),(19 238.98027),(20 242.54713),(21 247.1167),(22 242.54327),(23 249.86238),(24 244.28513),(25 239.70082),(26 254.43924),(27 251.90503),(28 252.8181),(29 249.91652),(30 250.3124),(31 255.43408),(32 248.23987),(33 250.53235),(34 249.10481),(35 248.20581),(36 253.6613),(37 251.76141),(38 250.8403),(39 251.58118),(40 251.27516),(41 246.33678),(42 248.71281),(43 249.29613),(44 251.30742),(45 250.78412),(46 250.51346),(47 250.66994),(48 251.34506),(49 251.63005),(50 249.04807),(51 252.6441),(52 247.19589),(53 250.78313),(54 246.71829),(55 244.73363),(56 247.51845),(57 250.85184),(58 251.14809),(59 248.67293),(60 251.7874),(61 252.70888),(62 247.95134),(63 244.42062),(64 246.68256),(65 246.89807),(66 239.48892),(67 242.63628),(68 244.82974),(69 244.60907),(70 244.85614),(71 251.20633),(72 242.86673),(73 239.99487),(74 242.80357),(75 246.24603),(76 241.56763),(77 245.61258),(78 244.02657),(79 244.70999),
(1 157.75047),(2 174.21495),(3 185.99625),(4 193.68301),(5 198.06543),(6 203.80638),(7 203.84483),(8 211.73111),(9 217.71426),(10 222.79456),(11 217.49818),(12 219.02907),(13 218.42545),(14 218.89969),(15 229.12344),(16 230.6986),(17 236.40833),(18 240.99205),(19 240.37097),(20 238.50696),(21 244.12334),(22 237.53012),(23 249.51224),(24 244.8862),(25 249.39899),(26 252.90347),(27 250.44806),(28 256.68088),(29 251.8354),(30 250.9311),(31 257.72568),(32 248.10988),(33 253.0424),(34 259.00735),(35 254.9256),(36 252.77876),(37 250.59653),(38 249.59195),(39 255.12274),(40 259.70386),(41 253.34549),(42 252.2779),(43 253.89867),(44 252.71829),(45 253.99861),(46 256.5004),(47 256.10156),(48 254.13449),(49 255.42451),(50 257.0618),(51 257.19012),(52 254.12723),(53 255.69998),(54 254.27945),(55 258.0609),(56 258.8423),(57 260.97403),(58 256.23987),(59 255.11356),(60 256.57745),(61 256.01874),(62 258.90662),(63 256.37408),(64 253.42465),(65 254.74109),(66 248.78036),(67 249.80038),(68 252.98674),(69 246.31116),(70 251.53615),(71 260.4821),(72 257.64365),(73 253.83363),(74 250.2566),(75 251.50095),(76 244.30704),(77 251.08098),(78 247.72983),(79 248.04604),
(1 155.96141),(2 174.96976),(3 183.8425),(4 194.95241),(5 198.82901),(6 202.36565),(7 202.41518),(8 209.66489),(9 211.98538),(10 213.78288),(11 212.23003),(12 218.85612),(13 219.47318),(14 216.40306),(15 225.24237),(16 229.51114),(17 228.28262),(18 235.53427),(19 240.60492),(20 237.35843),(21 240.22762),(22 234.43176),(23 241.61621),(24 235.78455),(25 239.76646),(26 243.37955),(27 241.71503),(28 245.6934),(29 245.15573),(30 242.01245),(31 246.2666),(32 242.7844),(33 241.66595),(34 245.9048),(35 240.38657),(36 242.90291),(37 240.02496),(38 239.22722),(39 243.84041),(40 246.30786),(41 242.17758),(42 241.98088),(43 242.54099),(44 241.55502),(45 243.02194),(46 245.47974),(47 243.38058),(48 239.89209),(49 243.36433),(50 245.63977),(51 242.68896),(52 239.79),(53 246.52928),(54 244.47398),(55 242.08731),(56 243.73352),(57 246.40036),(58 239.67418),(59 242.75244),(60 246.80194),(61 246.40723),(62 246.10986),(63 240.98521),(64 241.03778),(65 242.57516),(66 238.94402),(67 240.73799),(68 238.96802),(69 234.51208),(70 241.11696),(71 248.36453),(72 248.65514),(73 242.78296),(74 237.66727),(75 242.19052),(76 243.93542),(77 246.51418),(78 246.31793),(79 247.59465),
(1 165.48274),(2 185.23572),(3 192.74054),(4 199.34074),(5 208.35193),(6 209.05263),(7 210.373),(8 216.76073),(9 223.20119),(10 221.04312),(11 219.35011),(12 226.85272),(13 226.11143),(14 227.0689),(15 233.23729),(16 235.9824),(17 231.75642),(18 234.07602),(19 243.87256),(20 245.4969),(21 247.98166),(22 242.07132),(23 250.58665),(24 247.1944),(25 248.80243),(26 253.83417),(27 254.70174),(28 261.29276),(29 259.88007),(30 255.24474),(31 253.51596),(32 250.57423),(33 256.04095),(34 256.98767),(35 249.30247),(36 252.53667),(37 253.28975),(38 252.20041),(39 259.58127),(40 252.15794),(41 252.45973),(42 256.50122),(43 253.367),(44 251.84656),(45 254.88147),(46 252.20569),(47 254.84525),(48 256.62387),(49 257.27274),(50 259.6215),(51 254.79591),(52 253.85641),(53 262.20413),(54 254.52313),(55 253.195),(56 254.55089),(57 251.49666),(58 255.15967),(59 254.29642),(60 255.05573),(61 255.14568),(62 251.61479),(63 248.94197),(64 251.33127),(65 254.71701),(66 254.5522),(67 253.21063),(68 248.25612),(69 246.15004),(70 250.75255),(71 256.62982),(72 255.92232),(73 251.64276),(74 249.46204),(75 251.31802),(76 251.24323),(77 256.45462),(78 255.68085),(79 254.7195),
(1 161.21687),(2 179.26964),(3 188.30624),(4 192.68091),(5 201.95139),(6 201.50093),(7 206.03104),(8 208.04567),(9 220.70763),(10 216.56639),(11 213.80444),(12 219.9981),(13 217.3662),(14 222.59314),(15 226.08406),(16 229.61185),(17 231.29655),(18 232.93965),(19 237.34187),(20 238.85597),(21 242.87456),(22 236.94165),(23 244.41257),(24 235.81073),(25 238.6907),(26 247.29178),(27 245.72832),(28 244.14938),(29 247.27887),(30 248.22815),(31 249.95714),(32 244.07304),(33 243.53989),(34 247.71347),(35 239.32394),(36 242.93907),(37 243.95808),(38 244.51476),(39 248.93512),(40 244.83325),(41 241.91333),(42 242.26701),(43 246.18205),(44 245.99841),(45 247.43703),(46 243.7927),(47 243.7208),(48 246.28593),(49 245.06575),(50 244.72032),(51 243.23227),(52 243.99504),(53 246.865),(54 243.49171),(55 241.64478),(56 244.19662),(57 242.50514),(58 244.97957),(59 246.57634),(60 245.8124),(61 241.6461),(62 245.4502),(63 244.06914),(64 241.1252),(65 239.85239),(66 239.14618),(67 238.50557),(68 237.70097),(69 241.20163),(70 240.44713),(71 245.1777),(72 248.81363),(73 243.14026),(74 243.46399),(75 246.78525),(76 243.04364),(77 248.70276),(78 242.2717),(79 244.26822),
(1 154.5331),(2 172.89911),(3 181.33748),(4 188.5379),(5 191.59717),(6 194.41364),(7 198.8672),(8 199.08017),(9 213.01968),(10 213.01208),(11 209.01848),(12 212.26491),(13 212.17096),(14 217.46956),(15 222.72351),(16 225.6364),(17 225.64851),(18 228.882),(19 230.9997),(20 232.29512),(21 236.68098),(22 232.04218),(23 239.24008),(24 236.42664),(25 235.39449),(26 245.34845),(27 245.38873),(28 245.54214),(29 248.64958),(30 239.57849),(31 245.44623),(32 245.19705),(33 241.86107),(34 246.3551),(35 239.4543),(36 238.345),(37 242.70963),(38 240.79884),(39 246.2618),(40 245.20576),(41 246.94307),(42 246.0417),(43 248.62411),(44 250.92503),(45 250.0151),(46 248.33028),(47 247.05197),(48 248.68718),(49 249.15547),(50 250.65611),(51 249.01279),(52 245.99226),(53 252.07855),(54 246.27252),(55 247.12244),(56 248.6781),(57 248.73134),(58 248.42052),(59 251.71762),(60 252.7277),(61 249.50037),(62 251.00671),(63 246.34045),(64 244.1251),(65 247.06192),(66 251.34149),(67 249.19504),(68 246.10277),(69 246.49438),(70 246.80672),(71 249.40575),(72 253.4083),(73 252.00958),(74 246.46065),(75 250.72185),(76 249.64398),(77 251.85493),(78 248.45045),(79 248.10544),
(1 153.24704),(2 169.73126),(3 179.99138),(4 188.0873),(5 189.04326),(6 194.48827),(7 199.75665),(8 199.85278),(9 208.9116),(10 214.56679),(11 209.99002),(12 212.47203),(13 213.17303),(14 214.10382),(15 221.23515),(16 226.17967),(17 224.97789),(18 231.05205),(19 229.8468),(20 233.74571),(21 237.63295),(22 231.21452),(23 238.49072),(24 240.88542),(25 236.3681),(26 241.2427),(27 239.22055),(28 241.82559),(29 248.25955),(30 240.54205),(31 239.57007),(32 233.83958),(33 235.26701),(34 240.53754),(35 239.6881),(36 237.5608),(37 237.01793),(38 233.26657),(39 241.15045),(40 234.54771),(41 242.2541),(42 237.73965),(43 237.19183),(44 239.0885),(45 240.17249),(46 237.77457),(47 237.65607),(48 237.28795),(49 237.11436),(50 238.21254),(51 242.61731),(52 236.88635),(53 239.8099),(54 234.36046),(55 238.5027),(56 239.5376),(57 238.97855),(58 238.6919),(59 241.3862),(60 239.85443),(61 240.33847),(62 238.2352),(63 233.68842),(64 232.66797),(65 228.86256),(66 233.08633),(67 236.03938),(68 235.51924),(69 231.6033),(70 232.86824),(71 231.84091),(72 233.1574),(73 236.59369),(74 234.48553),(75 235.96994),(76 232.757),(77 234.41925),(78 239.48595),(79 238.2045),
(1 157.635),(2 171.4312),(3 181.26755),(4 187.88277),(5 188.13042),(6 189.68332),(7 200.51422),(8 201.46747),(9 207.93867),(10 208.86429),(11 210.18387),(12 216.54398),(13 214.34483),(14 214.21614),(15 220.035),(16 222.31398),(17 222.31737),(18 226.41582),(19 226.60136),(20 228.70204),(21 233.44846),(22 228.14565),(23 237.31607),(24 233.67155),(25 230.64983),(26 238.31041),(27 235.62534),(28 238.06227),(29 241.92567),(30 236.22726),(31 238.41699),(32 231.38649),(33 231.59166),(34 234.79149),(35 232.33257),(36 238.17831),(37 239.24796),(38 235.15701),(39 242.37372),(40 237.62659),(41 242.7164),(42 240.45782),(43 242.01787),(44 241.92314),(45 242.68382),(46 240.45464),(47 239.80904),(48 240.80994),(49 239.77248),(50 239.28093),(51 246.9042),(52 245.8046),(53 247.64139),(54 241.1686),(55 248.71971),(56 248.01163),(57 245.38715),(58 245.2548),(59 246.32878),(60 248.61253),(61 248.84703),(62 245.46024),(63 244.55914),(64 243.36021),(65 240.3719),(66 242.67729),(67 244.26326),(68 242.8576),(69 238.89111),(70 240.91216),(71 241.55255),(72 244.00761),(73 240.49673),(74 240.52135),(75 242.22037),(76 240.81749),(77 243.02711),(78 245.29448),(79 244.12953),
