1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.5981605),(2 1.2713078),(3 1.2658329),(4 2.2955418),(5 6.498158),(6 8.861229),(7 8.905837),(8 10.926858),(9 13.770974),(10 14.587253),(11 14.501496),(12 14.935689),(13 16.167109),(14 14.929672),(15 14.855472),(16 13.844118),(17 11.528815),(18 11.348652),(19 11.415663),(20 12.7009),(21 16.373592),(22 17.564245),(23 17.66785),(24 17.728416),(25 17.060457),(26 16.6774),(27 16.610586),(28 17.35066),(29 21.022665),(30 22.56749),(31 22.55436),(32 24.249315),(33 29.468744),(34 32.011116),(35 32.179028),(36 33.583107),(37 34.581104),(38 36.05641),(39 36.283684),(40 37.879704),(41 42.822746),(42 46.121708),
(1 13.88818),(2 22.017962),(3 22.000603),(4 28.890247),(5 52.97982),(6 65.53576),(7 65.72138),(8 79.793045),(9 114.5366),(10 127.07922),(11 127.22741),(12 136.68877),(13 155.75945),(14 167.39241),(15 167.80951),(16 180.7178),(17 197.05928),(18 203.91026),(19 204.02893),(20 210.81998),(21 232.59508),(22 231.30502),(23 231.11313),(24 232.64565),(25 236.47229),(26 237.82518),(27 237.8145),(28 243.45972),(29 248.77773),(30 247.8036),(31 247.86745),(32 255.32375),(33 277.36932),(34 285.97433),(35 285.7328),(36 295.65732),(37 290.0362),(38 284.74573),(39 284.49667),(40 280.97052),(41 275.11877),(42 274.21844),
(1 11.276524),(2 19.375046),(3 19.358368),(4 25.466778),(5 42.88646),(6 52.984837),(7 52.958153),(8 65.63617),(9 92.757904),(10 107.58658),(11 107.63111),(12 121.231735),(13 152.94478),(14 161.75867),(15 161.81683),(16 169.15477),(17 176.15382),(18 180.50246),(19 180.52269),(20 186.3104),(21 195.32797),(22 204.9609),(23 205.06816),(24 206.69354),(25 201.71466),(26 198.01736),(27 198.47389),(28 198.89644),(29 214.26031),(30 220.79947),(31 220.78062),(32 224.06456),(33 234.49281),(34 246.51535),(35 246.72575),(36 253.21799),(37 252.23666),(38 252.31186),(39 252.16277),(40 252.95319),(41 255.17365),(42 255.40092),
(1 12.159459),(2 19.918056),(3 19.922268),(4 27.512348),(5 46.613026),(6 60.480976),(7 60.518986),(8 75.77748),(9 106.81758),(10 120.16309),(11 120.3707),(12 131.78877),(13 156.7437),(14 169.0404),(15 169.08447),(16 180.84512),(17 193.99057),(18 203.95842),(19 204.0304),(20 210.9601),(21 228.3956),(22 241.29643),(23 241.67392),(24 253.06944),(25 271.2807),(26 273.4015),(27 274.1513),(28 283.5597),(29 302.20758),(30 307.17734),(31 307.09995),(32 314.70178),(33 334.20605),(34 341.5296),(35 340.72327),(36 344.09622),(37 358.68176),(38 358.55655),(39 358.60016),(40 355.34293),(41 340.4078),(42 336.05185),
(1 12.498028),(2 21.382738),(3 21.384327),(4 29.482414),(5 48.999813),(6 62.788223),(7 62.702984),(8 77.44793),(9 107.26872),(10 123.83501),(11 124.16473),(12 135.37708),(13 152.3666),(14 159.0567),(15 159.08817),(16 167.57808),(17 189.26094),(18 199.60106),(19 199.89406),(20 206.89719),(21 220.42285),(22 220.72842),(23 220.97743),(24 229.05348),(25 225.61494),(26 218.11731),(27 218.06026),(28 211.21143),(29 221.27562),(30 231.33038),(31 231.40355),(32 239.2643),(33 253.53127),(34 255.20284),(35 254.83618),(36 259.54868),(37 247.63234),(38 240.08275),(39 240.18265),(40 231.23636),(41 217.24005),(42 219.9731),
(1 11.7870655),(2 20.79979),(3 20.761442),(4 28.926182),(5 51.786983),(6 64.486984),(7 64.320114),(8 77.2043),(9 102.73566),(10 117.10664),(11 117.06928),(12 131.87213),(13 152.81715),(14 161.46388),(15 162.03624),(16 171.3267),(17 191.71593),(18 194.64705),(19 195.05809),(20 194.5476),(21 196.00386),(22 203.77544),(23 204.38818),(24 211.58376),(25 219.35599),(26 224.52371),(27 224.56929),(28 227.44618),(29 235.28233),(30 239.47166),(31 239.54498),(32 241.14978),(33 244.16266),(34 248.92998),(35 249.14244),(36 250.85538),(37 260.41367),(38 265.2318),(39 265.31384),(40 263.90567),(41 258.227),(42 251.94331),
(1 12.236473),(2 22.39339),(3 22.39151),(4 31.441277),(5 59.295742),(6 71.301506),(7 71.473366),(8 87.975006),(9 124.942215),(10 139.78792),(11 140.12625),(12 150.22191),(13 160.71188),(14 160.58835),(15 161.00821),(16 163.66992),(17 189.63164),(18 200.75528),(19 201.30803),(20 210.99783),(21 220.04324),(22 224.14435),(23 224.54485),(24 229.19023),(25 240.77284),(26 241.3252),(27 241.13403),(28 238.91489),(29 247.92213),(30 252.42552),(31 252.40573),(32 258.65213),(33 281.71774),(34 288.5582),(35 288.4106),(36 299.05777),(37 312.5271),(38 309.52972),(39 309.5609),(40 303.0202),(41 292.10742),(42 298.36737),
(1 9.991796),(2 17.401375),(3 17.403147),(4 24.852495),(5 46.08135),(6 60.11798),(7 60.2825),(8 76.75409),(9 105.7125),(10 118.46835),(11 118.31279),(12 125.53146),(13 142.69275),(14 149.20552),(15 149.23354),(16 154.11688),(17 168.7009),(18 172.94398),(19 173.02448),(20 178.80821),(21 187.1191),(22 187.76878),(23 187.70944),(24 193.81192),(25 196.88226),(26 192.94124),(27 193.02728),(28 195.08186),(29 212.98012),(30 230.93967),(31 230.9524),(32 248.89818),(33 269.64642),(34 279.91312),(35 279.77548),(36 286.71613),(37 287.922),(38 287.02704),(39 286.74106),(40 284.76743),(41 279.54105),(42 275.6291),
(1 13.76953),(2 22.399603),(3 22.382519),(4 32.631054),(5 55.480404),(6 68.72368),(7 68.86172),(8 81.03863),(9 105.92579),(10 119.6813),(11 119.75863),(12 132.40036),(13 149.42212),(14 152.88924),(15 153.25008),(16 154.85184),(17 165.8267),(18 171.46169),(19 171.75566),(20 177.52719),(21 191.32474),(22 199.09515),(23 199.1953),(24 204.91533),(25 223.18475),(26 223.09671),(27 223.18698),(28 229.05103),(29 244.36234),(30 252.14854),(31 252.17151),(32 258.9777),(33 272.42935),(34 279.23154),(35 279.66058),(36 285.46204),(37 297.1911),(38 298.88782),(39 298.87943),(40 298.86697),(41 300.09564),(42 298.09464),
(1 14.54753),(2 24.176378),(3 24.200256),(4 32.696026),(5 57.52964),(6 72.17968),(7 72.019325),(8 84.15661),(9 109.16287),(10 119.14215),(11 119.246735),(12 129.34196),(13 150.69797),(14 153.73698),(15 153.91284),(16 155.12935),(17 160.76491),(18 169.4773),(19 169.7479),(20 180.12248),(21 188.03513),(22 183.36157),(23 183.44324),(24 179.72261),(25 173.78447),(26 175.28554),(27 175.46774),(28 182.64233),(29 197.93456),(30 201.58022),(31 201.5606),(32 205.92627),(33 209.83498),(34 213.11076),(35 213.28734),(36 212.1382),(37 205.9568),(38 204.95963),(39 204.96797),(40 208.28209),(41 221.03293),(42 230.84879),
(1 11.873431),(2 21.419298),(3 21.419275),(4 31.708874),(5 62.11836),(6 80.449326),(7 80.57093),(8 100.09291),(9 138.25691),(10 150.89023),(11 150.97906),(12 164.18105),(13 189.81282),(14 195.97733),(15 195.77475),(16 197.87233),(17 204.99901),(18 209.27861),(19 209.53604),(20 209.20245),(21 207.74738),(22 209.6773),(23 210.18095),(24 206.80435),(25 216.73326),(26 227.97052),(27 228.3253),(28 228.98238),(29 242.30396),(30 252.66615),(31 252.69412),(32 259.27686),(33 277.311),(34 285.76227),(35 285.23404),(36 291.23663),(37 290.1612),(38 287.25125),(39 287.31824),(40 284.08862),(41 283.83444),(42 292.71207),
(1 10.471854),(2 19.209423),(3 19.209265),(4 29.1856),(5 52.728672),(6 69.11891),(7 69.33537),(8 88.52002),(9 125.955055),(10 136.36382),(11 136.47339),(12 141.97147),(13 143.47829),(14 143.52817),(15 143.44373),(16 146.32712),(17 160.78156),(18 172.99474),(19 173.09184),(20 183.57196),(21 200.65262),(22 208.27335),(23 208.2689),(24 208.84058),(25 214.16164),(26 218.09505),(27 218.24278),(28 221.6284),(29 231.0833),(30 238.71893),(31 238.77985),(32 247.1086),(33 262.03146),(34 272.29495),(35 272.58157),(36 276.6372),(37 278.19113),(38 275.8815),(39 275.49454),(40 280.441),(41 283.23422),(42 286.1804),
(1 13.152771),(2 22.443573),(3 22.459677),(4 30.323723),(5 53.28882),(6 68.83375),(7 68.95084),(8 88.5329),(9 121.062035),(10 130.6669),(11 130.66795),(12 139.66808),(13 153.39519),(14 151.81044),(15 152.19463),(16 153.8711),(17 156.46202),(18 159.39296),(19 159.23335),(20 164.54315),(21 173.1303),(22 180.41087),(23 180.28154),(24 196.05988),(25 197.79652),(26 201.32843),(27 201.18095),(28 207.20152),(29 225.94168),(30 235.6149),(31 235.54524),(32 244.48483),(33 251.82343),(34 253.29428),(35 253.58403),(36 261.21164),(37 272.58548),(38 275.5887),(39 275.6803),(40 276.00974),(41 282.47064),(42 279.87094),
(1 13.699883),(2 22.200977),(3 22.189247),(4 30.698586),(5 58.414997),(6 73.285706),(7 73.24137),(8 86.45264),(9 111.38888),(10 117.309555),(11 117.114296),(12 122.98877),(13 132.95767),(14 133.52739),(15 133.43863),(16 139.66699),(17 158.80795),(18 173.21638),(19 173.25427),(20 184.64116),(21 201.18004),(22 207.72696),(23 207.97841),(24 206.79251),(25 224.13135),(26 230.425),(27 230.35875),(28 233.07874),(29 238.9336),(30 241.8176),(31 241.75427),(32 241.65486),(33 241.24243),(34 247.08707),(35 247.593),(36 257.7904),(37 280.84155),(38 284.25198),(39 284.42667),(40 283.7062),(41 290.40686),(42 292.47906),
(1 12.830373),(2 21.439365),(3 21.441956),(4 29.27856),(5 54.593273),(6 67.671326),(7 67.678535),(8 80.78127),(9 98.17796),(10 101.297134),(11 101.5466),(12 103.942085),(13 113.62097),(14 119.014694),(15 119.264946),(16 126.15112),(17 150.81282),(18 161.87189),(19 161.6639),(20 170.8637),(21 185.16112),(22 193.77852),(23 194.09802),(24 188.25777),(25 200.66708),(26 210.99437),(27 210.96823),(28 218.1746),(29 234.1332),(30 241.43654),(31 241.37013),(32 245.7909),(33 251.78053),(34 252.69685),(35 253.10411),(36 257.37167),(37 262.8236),(38 263.813),(39 263.69928),(40 255.1637),(41 253.57265),(42 250.80716),
(1 16.376757),(2 27.621902),(3 27.63491),(4 40.56426),(5 72.14016),(6 88.72636),(7 88.768456),(8 105.26053),(9 133.80913),(10 143.77663),(11 143.91396),(12 149.64865),(13 156.1195),(14 158.09761),(15 157.98166),(16 159.5893),(17 163.28302),(18 167.52994),(19 167.74448),(20 177.55325),(21 201.77707),(22 199.10258),(23 199.33511),(24 207.18553),(25 205.2261),(26 204.57234),(27 205.02525),(28 209.86),(29 223.43828),(30 229.22977),(31 229.2645),(32 231.27837),(33 224.3543),(34 226.01134),(35 226.21092),(36 230.97809),(37 226.59946),(38 226.5779),(39 226.32437),(40 226.68477),(41 225.66957),(42 226.65659),
(1 13.66428),(2 23.731333),(3 23.739155),(4 35.370857),(5 65.21031),(6 81.28373),(7 81.546165),(8 96.04913),(9 126.27968),(10 132.89185),(11 132.90445),(12 134.35439),(13 136.22157),(14 141.22765),(15 141.51228),(16 148.9772),(17 176.76399),(18 191.8138),(19 191.99225),(20 206.48065),(21 220.52995),(22 227.8403),(23 228.07962),(24 228.48584),(25 221.20016),(26 217.41904),(27 217.25525),(28 208.24394),(29 211.03984),(30 212.43884),(31 212.3588),(32 211.54724),(33 212.0294),(34 218.25677),(35 218.3605),(36 224.0222),(37 242.74371),(38 249.16162),(39 249.42932),(40 250.13237),(41 254.21243),(42 260.16318),
(1 10.247397),(2 19.373306),(3 19.395638),(4 29.93042),(5 58.528656),(6 71.35294),(7 71.49377),(8 82.02218),(9 104.9465),(10 113.40305),(11 113.58028),(12 119.155045),(13 129.81662),(14 135.90868),(15 135.8038),(16 145.39445),(17 166.69382),(18 177.63145),(19 178.10318),(20 185.59753),(21 195.41241),(22 201.79631),(23 201.95715),(24 206.08284),(25 220.76173),(26 222.39813),(27 222.52629),(28 221.87563),(29 225.91646),(30 229.52109),(31 229.4458),(32 233.49155),(33 235.73566),(34 234.36572),(35 234.194),(36 236.71498),(37 236.71324),(38 236.59244),(39 237.02959),(40 237.29652),(41 244.99028),(42 249.53271),
(1 14.022827),(2 23.632341),(3 23.63816),(4 34.626827),(5 61.038452),(6 75.78347),(7 75.78553),(8 90.54377),(9 122.64881),(10 132.43044),(11 132.58873),(12 136.76079),(13 137.29596),(14 135.27902),(15 135.27728),(16 137.10637),(17 155.66594),(18 170.93546),(19 171.22475),(20 184.13882),(21 207.80307),(22 215.01987),(23 215.51093),(24 226.97076),(25 237.25076),(26 245.48007),(27 245.61665),(28 243.93427),(29 242.1905),(30 241.69138),(31 241.67136),(32 242.84566),(33 243.92838),(34 248.79314),(35 248.90303),(36 262.24918),(37 276.21298),(38 278.39822),(39 278.38327),(40 274.6972),(41 274.3013),(42 272.35754),
(1 12.76443),(2 22.120434),(3 22.152),(4 32.07132),(5 61.08624),(6 74.778076),(7 75.017075),(8 92.67153),(9 123.731575),(10 129.61145),(11 129.71231),(12 129.78448),(13 131.14473),(14 135.29523),(15 135.41544),(16 142.14853),(17 164.22304),(18 175.8728),(19 176.21947),(20 186.75308),(21 190.80183),(22 193.96472),(23 193.99742),(24 197.05618),(25 201.95499),(26 195.59946),(27 195.36673),(28 197.97987),(29 196.40346),(30 196.87148),(31 196.8859),(32 198.25351),(33 200.42535),(34 201.6091),(35 201.1999),(36 202.94072),(37 208.68738),(38 212.24588),(39 211.82048),(40 214.64099),(41 221.15138),(42 219.67067),
(1 13.725995),(2 23.341722),(3 23.360332),(4 32.14316),(5 55.023605),(6 71.68196),(7 71.57625),(8 83.23746),(9 107.21362),(10 119.90965),(11 120.20808),(12 126.8295),(13 123.20025),(14 122.4124),(15 122.32902),(16 123.98568),(17 141.36636),(18 152.26334),(19 152.44557),(20 162.43405),(21 172.15797),(22 180.9373),(23 181.15944),(24 190.23093),(25 204.72636),(26 212.84486),(27 212.80415),(28 220.92838),(29 228.21245),(30 233.17256),(31 233.23329),(32 233.66264),(33 232.93605),(34 236.97702),(35 236.70467),(36 234.4172),(37 231.0913),(38 234.60294),(39 234.55423),(40 237.277),(41 236.6319),(42 235.8769),
(1 13.55967),(2 22.522257),(3 22.535471),(4 34.884853),(5 68.305954),(6 85.18092),(7 85.006996),(8 106.896286),(9 143.66429),(10 147.19604),(11 147.11899),(12 146.01038),(13 136.54066),(14 136.25874),(15 136.28099),(16 141.66336),(17 161.85558),(18 173.62196),(19 173.85963),(20 183.54648),(21 194.83046),(22 203.05775),(23 203.02162),(24 202.56866),(25 207.90025),(26 213.3475),(27 214.06363),(28 206.71252),(29 204.50514),(30 208.68224),(31 208.66911),(32 217.20564),(33 230.36528),(34 232.80586),(35 233.14172),(36 234.56476),(37 235.8436),(38 239.25768),(39 239.14688),(40 244.37416),(41 246.12468),(42 247.18512),
(1 16.402107),(2 27.960302),(3 27.950466),(4 40.510944),(5 68.16454),(6 81.986946),(7 81.98664),(8 97.00162),(9 116.76881),(10 121.89727),(11 121.96694),(12 122.13349),(13 123.99202),(14 125.22052),(15 125.28067),(16 135.68689),(17 153.85095),(18 163.95073),(19 163.78467),(20 169.0937),(21 185.04242),(22 191.04713),(23 191.16273),(24 196.41586),(25 204.8028),(26 205.15804),(27 205.629),(28 207.02893),(29 222.36931),(30 229.8215),(31 229.86794),(32 240.19356),(33 249.87744),(34 250.46878),(35 250.62994),(36 250.97995),(37 256.52158),(38 261.56873),(39 261.52948),(40 264.6381),(41 258.47806),(42 256.1954),
(1 14.523914),(2 24.51616),(3 24.520142),(4 36.67728),(5 62.25561),(6 74.30541),(7 74.34245),(8 87.07182),(9 110.57111),(10 115.7278),(11 115.65378),(12 119.125114),(13 123.13344),(14 125.55656),(15 125.72397),(16 135.3175),(17 156.20134),(18 164.06352),(19 164.2479),(20 168.58398),(21 175.48358),(22 178.99594),(23 179.13142),(24 180.07289),(25 179.51123),(26 186.30971),(27 186.34451),(28 189.88495),(29 195.62566),(30 191.15724),(31 191.17212),(32 193.03098),(33 198.29692),(34 201.92822),(35 201.78114),(36 205.60796),(37 216.2575),(38 220.29706),(39 220.3839),(40 225.26082),(41 237.10599),(42 239.31052),
(1 14.0072155),(2 22.624866),(3 22.615234),(4 31.015486),(5 54.27801),(6 66.71638),(7 66.65679),(8 80.4613),(9 95.001),(10 96.40404),(11 96.56885),(12 99.027756),(13 102.197876),(14 109.213776),(15 109.306274),(16 115.055305),(17 134.787),(18 143.71156),(19 144.24727),(20 156.38263),(21 173.33315),(22 180.17183),(23 180.13586),(24 177.4164),(25 185.12454),(26 191.70111),(27 191.78175),(28 192.2958),(29 191.17804),(30 192.48157),(31 192.38829),(32 195.63408),(33 190.92603),(34 193.17735),(35 193.3195),(36 197.64876),(37 207.20695),(38 211.70107),(39 211.89473),(40 211.50975),(41 203.76378),(42 204.24557),
(1 16.265074),(2 27.74235),(3 27.75345),(4 40.786247),(5 69.49073),(6 82.872856),(7 82.728775),(8 94.33599),(9 112.69995),(10 117.5909),(11 117.58866),(12 124.33205),(13 134.72371),(14 142.1342),(15 142.4097),(16 146.99762),(17 157.24602),(18 163.0158),(19 163.14746),(20 172.7244),(21 183.05759),(22 187.79555),(23 187.5417),(24 192.67664),(25 200.8633),(26 200.87627),(27 201.1218),(28 204.05301),(29 212.03096),(30 214.71399),(31 214.69225),(32 220.18907),(33 229.37349),(34 232.73491),(35 232.50465),(36 240.4635),(37 246.69136),(38 245.50586),(39 245.6328),(40 240.66805),(41 230.6976),(42 228.3557),
(1 14.332221),(2 25.21107),(3 25.19724),(4 37.269726),(5 62.211823),(6 75.13065),(7 75.247894),(8 81.294136),(9 87.35222),(10 89.97915),(11 89.87114),(12 96.482155),(13 107.42474),(14 116.339615),(15 116.354164),(16 125.915276),(17 142.62288),(18 150.06204),(19 149.74913),(20 157.82806),(21 163.94),(22 159.6203),(23 160.24324),(24 160.74013),(25 161.8758),(26 165.08615),(27 165.32458),(28 166.12283),(29 174.03842),(30 177.39088),(31 177.42184),(32 180.2163),(33 192.68576),(34 197.8479),(35 197.71707),(36 199.01624),(37 207.07376),(38 209.44206),(39 209.46248),(40 212.76332),(41 217.58806),(42 219.75143),
(1 16.649582),(2 28.872921),(3 28.907753),(4 43.022564),(5 73.261795),(6 84.66138),(7 84.76056),(8 96.189835),(9 114.154724),(10 121.593956),(11 121.36751),(12 128.59306),(13 136.81749),(14 143.3243),(15 143.61673),(16 152.77065),(17 160.51476),(18 164.4751),(19 164.4772),(20 168.54181),(21 174.47446),(22 169.3056),(23 169.74695),(24 174.78654),(25 172.39209),(26 178.0968),(27 178.41035),(28 181.06227),(29 190.33086),(30 191.91302),(31 191.90158),(32 189.82358),(33 194.01561),(34 195.34189),(35 195.89574),(36 198.57759),(37 199.05319),(38 201.94221),(39 202.29547),(40 199.38379),(41 204.70813),(42 206.2238),
(1 17.419872),(2 29.124352),(3 29.122099),(4 40.18797),(5 64.297325),(6 73.52144),(7 73.60498),(8 84.06866),(9 99.79703),(10 101.63962),(11 101.68668),(12 105.07527),(13 104.93037),(14 112.86886),(15 112.95842),(16 121.70342),(17 142.42888),(18 152.38121),(19 152.27956),(20 153.99141),(21 148.82166),(22 148.0836),(23 148.1686),(24 149.66615),(25 160.49718),(26 165.8818),(27 165.75836),(28 170.31682),(29 172.091),(30 174.27763),(31 174.26361),(32 176.53),(33 179.29823),(34 180.6853),(35 180.2631),(36 182.54118),(37 179.18028),(38 174.87402),(39 174.9917),(40 170.87856),(41 181.30107),(42 185.36618),
(1 14.665886),(2 23.980915),(3 23.971205),(4 35.691696),(5 57.42109),(6 66.399216),(7 66.56517),(8 78.25688),(9 87.645256),(10 88.10531),(11 88.42502),(12 91.19473),(13 105.68478),(14 115.03181),(15 115.12695),(16 119.81661),(17 130.20952),(18 130.56346),(19 130.38272),(20 129.06998),(21 127.41216),(22 131.36057),(23 131.34492),(24 133.67337),(25 145.58432),(26 152.81024),(27 152.71803),(28 155.66463),(29 169.0266),(30 169.77019),(31 169.76576),(32 168.43358),(33 174.893),(34 182.04076),(35 182.40826),(36 187.88928),(37 193.1742),(38 192.70479),(39 192.98067),(40 192.0527),(41 195.25069),(42 196.32928),
(1 14.538606),(2 25.12197),(3 25.125896),(4 37.30064),(5 62.713562),(6 76.383606),(7 76.28763),(8 90.893684),(9 107.46939),(10 110.08846),(11 110.16731),(12 113.094154),(13 122.874374),(14 134.90652),(15 134.8569),(16 143.66455),(17 161.00214),(18 163.44292),(19 163.64647),(20 168.18416),(21 171.59512),(22 175.23088),(23 175.45982),(24 177.54367),(25 174.59766),(26 176.45691),(27 176.41399),(28 176.37146),(29 187.95682),(30 189.1811),(31 189.17363),(32 191.13489),(33 198.42033),(34 197.90327),(35 198.0772),(36 200.25667),(37 198.22751),(38 195.62566),(39 195.52379),(40 196.25073),(41 199.59764),(42 205.15924),
(1 13.111711),(2 23.18289),(3 23.19312),(4 34.51001),(5 57.325592),(6 66.62479),(7 66.6675),(8 73.94922),(9 83.7838),(10 83.5009),(11 83.47119),(12 84.01798),(13 95.741936),(14 101.67724),(15 101.86012),(16 110.65223),(17 130.1957),(18 138.62373),(19 138.73506),(20 141.98126),(21 155.03821),(22 157.1392),(23 157.1053),(24 167.2864),(25 183.88577),(26 189.14008),(27 188.89856),(28 191.3433),(29 187.48462),(30 186.96387),(31 186.9698),(32 186.58168),(33 183.98427),(34 180.28238),(35 180.22035),(36 179.5142),(37 173.34688),(38 172.71396),(39 172.64789),(40 167.46185),(41 165.09486),(42 166.71565),
(1 14.872024),(2 24.512072),(3 24.500736),(4 36.54787),(5 66.37282),(6 78.852066),(7 79.01934),(8 91.27932),(9 100.68345),(10 99.54454),(11 99.54546),(12 98.40528),(13 106.69812),(14 117.10088),(15 116.96302),(16 126.80957),(17 141.35689),(18 149.78189),(19 150.03288),(20 158.29283),(21 158.20096),(22 165.2181),(23 165.142),(24 165.97025),(25 168.11563),(26 172.80634),(27 172.74574),(28 179.70374),(29 194.48787),(30 194.07704),(31 194.07245),(32 189.95865),(33 189.54912),(34 187.5669),(35 187.03183),(36 188.84758),(37 194.41171),(38 196.09079),(39 196.18408),(40 200.02327),(41 203.15141),(42 202.40294),
(1 15.301939),(2 24.48177),(3 24.478807),(4 35.802982),(5 63.866848),(6 75.81088),(7 75.88415),(8 84.451645),(9 94.63687),(10 96.616684),(11 96.87081),(12 100.81423),(13 110.04753),(14 118.47073),(15 118.49765),(16 129.18935),(17 145.11922),(18 147.90442),(19 148.30257),(20 150.95471),(21 150.21785),(22 152.74716),(23 153.41231),(24 157.57768),(25 159.94441),(26 164.75986),(27 164.9157),(28 167.24374),(29 175.67955),(30 176.21614),(31 176.19792),(32 172.97078),(33 173.74557),(34 177.90848),(35 177.7517),(36 178.85535),(37 185.30739),(38 189.70323),(39 189.90799),(40 192.45688),(41 195.02454),(42 199.14941),
(1 15.500407),(2 25.565601),(3 25.567612),(4 36.842625),(5 57.910572),(6 67.97117),(7 67.96549),(8 75.5875),(9 83.754196),(10 89.339035),(11 89.40471),(12 94.41311),(13 102.41837),(14 108.89811),(15 109.09812),(16 115.940506),(17 124.45789),(18 124.47278),(19 124.358635),(20 125.966545),(21 128.70335),(22 129.54495),(23 129.53178),(24 131.88287),(25 140.69994),(26 145.92383),(27 146.01138),(28 151.2086),(29 157.74525),(30 163.3831),(31 163.36765),(32 162.75089),(33 161.37164),(34 162.66434),(35 162.59846),(36 168.99423),(37 174.06131),(38 173.40182),(39 173.56631),(40 175.26495),(41 182.8348),(42 184.70927),
