1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.69713867),(2 1.1727091),(3 1.1670084),(4 1.7921411),(5 4.1085453),(6 4.7078447),(7 4.720035),(8 4.9460945),(9 5.1116314),(10 5.109763),(11 4.990525),(12 4.788533),(13 5.1926584),(14 4.423556),(15 4.459965),(16 4.08133),(17 4.648263),(18 5.5490413),(19 5.623493),(20 7.130197),(21 9.744784),(22 10.46603),(23 10.5333),(24 11.359826),(25 13.917184),(26 15.837524),(27 15.744733),(28 18.633066),(29 24.119175),(30 25.64796),(31 25.64172),(32 27.552475),(33 29.424261),(34 29.908884),(35 29.97608),(36 27.516434),(37 24.838003),(38 24.625202),(39 24.70402),(40 24.94544),(41 25.268625),(42 24.362673),
(1 11.413124),(2 19.482073),(3 19.477722),(4 26.557625),(5 48.49196),(6 58.943592),(7 58.99757),(8 69.296524),(9 90.06609),(10 98.00941),(11 98.12907),(12 104.99439),(13 124.84046),(14 128.99739),(15 128.96281),(16 133.75937),(17 142.36276),(18 151.74315),(19 152.03728),(20 159.98099),(21 169.45062),(22 168.52223),(23 168.21696),(24 170.2743),(25 168.75803),(26 166.11452),(27 166.0906),(28 167.75323),(29 174.04182),(30 179.62198),(31 179.64702),(32 185.82956),(33 199.45259),(34 210.9324),(35 210.44357),(36 215.55905),(37 225.22777),(38 227.28505),(39 227.35495),(40 228.9188),(41 234.45485),(42 233.71333),
(1 10.344619),(2 18.867245),(3 18.879684),(4 25.991964),(5 44.710327),(6 53.544857),(7 53.509113),(8 62.12772),(9 80.48957),(10 88.098175),(11 88.17408),(12 96.49195),(13 116.05484),(14 125.27329),(15 125.16975),(16 128.47107),(17 134.51283),(18 138.74844),(19 138.94583),(20 139.75838),(21 143.83023),(22 145.26814),(23 145.6154),(24 147.10191),(25 146.07309),(26 149.54204),(27 149.59627),(28 150.91829),(29 156.7804),(30 162.39386),(31 162.38547),(32 169.00972),(33 185.45502),(34 194.39008),(35 194.30057),(36 203.3127),(37 203.74115),(38 203.17618),(39 203.40503),(40 204.34312),(41 205.9805),(42 213.55608),
(1 10.530931),(2 19.332386),(3 19.343483),(4 29.18298),(5 48.84083),(6 59.755264),(7 59.836258),(8 73.60138),(9 103.39015),(10 113.33453),(11 113.7573),(12 122.58012),(13 132.47295),(14 134.65659),(15 134.59067),(16 137.30688),(17 139.31587),(18 145.80072),(19 145.54738),(20 154.79547),(21 160.18639),(22 157.5207),(23 157.6386),(24 154.89702),(25 157.87502),(26 162.87384),(27 162.83907),(28 165.46004),(29 169.39313),(30 172.88174),(31 172.90501),(32 180.35966),(33 185.5996),(34 194.04308),(35 193.6711),(36 203.77019),(37 217.75726),(38 217.74643),(39 217.68472),(40 222.77933),(41 224.95627),(42 225.32498),
(1 9.893807),(2 17.469215),(3 17.457457),(4 24.66006),(5 41.702156),(6 50.893147),(7 50.897358),(8 64.87327),(9 82.851814),(10 86.1803),(11 86.23271),(12 90.805275),(13 102.67158),(14 106.03826),(15 106.03145),(16 112.33317),(17 135.74559),(18 145.72404),(19 145.80673),(20 147.3599),(21 155.50703),(22 159.46548),(23 159.80627),(24 163.41597),(25 172.49017),(26 174.89258),(27 174.6883),(28 179.5123),(29 196.84956),(30 203.58864),(31 203.58961),(32 210.53316),(33 221.38498),(34 222.39703),(35 222.83987),(36 224.5004),(37 229.5937),(38 230.9211),(39 230.76646),(40 224.48485),(41 226.28914),(42 227.45517),
(1 10.121777),(2 17.299425),(3 17.305698),(4 23.494183),(5 41.54493),(6 48.93069),(7 49.065792),(8 55.135284),(9 68.15626),(10 73.95514),(11 74.141785),(12 84.16709),(13 103.541214),(14 112.39194),(15 112.47432),(16 115.86869),(17 127.07477),(18 134.34122),(19 134.2755),(20 144.12306),(21 158.77075),(22 164.48135),(23 164.76231),(24 165.97212),(25 166.28448),(26 168.94615),(27 168.94),(28 173.34389),(29 182.64915),(30 187.14906),(31 187.11287),(32 192.08228),(33 192.25725),(34 195.04738),(35 195.5355),(36 202.31784),(37 212.497),(38 212.79306),(39 212.85165),(40 208.11636),(41 214.71033),(42 217.1574),
(1 13.887093),(2 23.300406),(3 23.31967),(4 34.203384),(5 57.555576),(6 66.96256),(7 67.23859),(8 75.085495),(9 86.565994),(10 93.72782),(11 93.91937),(12 97.38219),(13 108.296715),(14 113.09678),(15 112.98119),(16 117.55423),(17 125.97521),(18 133.51942),(19 133.33357),(20 141.56656),(21 159.9013),(22 167.23029),(23 167.34383),(24 171.79933),(25 175.95802),(26 180.33868),(27 180.62294),(28 183.33812),(29 188.92818),(30 191.21068),(31 191.089),(32 191.24908),(33 183.62569),(34 185.83232),(35 185.60196),(36 190.69081),(37 188.88132),(38 187.96301),(39 187.88289),(40 183.4239),(41 177.09016),(42 175.24939),
(1 10.584529),(2 19.32103),(3 19.312176),(4 30.40968),(5 53.88474),(6 62.855568),(7 62.992363),(8 71.75951),(9 88.224045),(10 93.929085),(11 93.95333),(12 98.05121),(13 100.48352),(14 100.50122),(15 100.71677),(16 102.92499),(17 122.09322),(18 128.40236),(19 128.45613),(20 135.74506),(21 140.81157),(22 147.57246),(23 147.59883),(24 151.89052),(25 150.1341),(26 150.14583),(27 150.05704),(28 151.11975),(29 158.7149),(30 162.50092),(31 162.39021),(32 161.29607),(33 159.4282),(34 160.85275),(35 161.00073),(36 162.40741),(37 172.19154),(38 174.93167),(39 174.95715),(40 178.39703),(41 181.35722),(42 186.76653),
(1 10.486415),(2 19.541874),(3 19.54432),(4 28.738974),(5 53.05193),(6 61.488262),(7 61.64549),(8 67.13462),(9 82.95738),(10 88.583176),(11 88.70994),(12 91.81568),(13 98.49998),(14 101.55343),(15 101.62231),(16 107.3866),(17 115.984406),(18 122.2617),(19 122.45933),(20 127.53887),(21 136.88492),(22 145.87679),(23 145.94958),(24 153.55266),(25 161.26268),(26 165.38936),(27 165.68073),(28 167.79982),(29 175.1881),(30 182.9595),(31 182.86987),(32 188.37688),(33 193.4072),(34 198.54831),(35 198.90181),(36 210.74646),(37 215.5061),(38 212.90846),(39 212.88712),(40 208.36514),(41 211.37407),(42 210.53502),
(1 10.409462),(2 18.332163),(3 18.340199),(4 26.559898),(5 46.173885),(6 55.029537),(7 55.232796),(8 66.617584),(9 89.12185),(10 95.55704),(11 95.573845),(12 100.24359),(13 107.57275),(14 108.79077),(15 108.928085),(16 112.257614),(17 122.95386),(18 129.24323),(19 129.3564),(20 134.53262),(21 147.49466),(22 149.23222),(23 149.64201),(24 155.65024),(25 162.01233),(26 165.51067),(27 165.37325),(28 167.53366),(29 168.46619),(30 169.78636),(31 169.88557),(32 170.82988),(33 175.65244),(34 179.79778),(35 179.84528),(36 184.17784),(37 192.61382),(38 192.67216),(39 192.39984),(40 194.44917),(41 195.79175),(42 193.64714),
(1 11.360029),(2 18.037445),(3 18.058416),(4 26.780704),(5 48.75699),(6 60.461987),(7 60.292927),(8 71.45786),(9 92.88366),(10 95.870186),(11 95.979614),(12 96.906975),(13 97.12446),(14 101.30394),(15 101.26333),(16 103.47478),(17 115.533005),(18 125.50284),(19 125.720505),(20 136.52405),(21 147.88803),(22 154.81772),(23 154.74193),(24 163.79317),(25 175.62688),(26 180.38675),(27 180.2342),(28 179.72643),(29 187.40436),(30 192.72482),(31 192.74771),(32 194.22594),(33 201.97643),(34 205.40776),(35 204.97395),(36 207.43849),(37 199.23654),(38 200.99873),(39 200.85445),(40 201.32617),(41 197.5753),(42 200.31744),
(1 11.010254),(2 18.16894),(3 18.163387),(4 27.689648),(5 47.636356),(6 54.60226),(7 54.583576),(8 64.0071),(9 79.44214),(10 85.645424),(11 85.784004),(12 88.97519),(13 91.948006),(14 94.29885),(15 94.19739),(16 102.534676),(17 113.84415),(18 119.6014),(19 119.5673),(20 123.25705),(21 129.00122),(22 130.15804),(23 129.82692),(24 137.4614),(25 138.67848),(26 138.6524),(27 139.12221),(28 140.26576),(29 148.04588),(30 151.91057),(31 151.92334),(32 157.42162),(33 168.37411),(34 172.6829),(35 172.49704),(36 171.80496),(37 171.01799),(38 173.16026),(39 172.91234),(40 172.37393),(41 172.33795),(42 178.52779),
(1 11.573899),(2 19.570787),(3 19.56697),(4 27.816917),(5 42.46992),(6 48.374268),(7 48.45186),(8 55.335205),(9 70.43599),(10 76.343346),(11 76.193245),(12 81.87995),(13 90.87304),(14 94.06809),(15 94.18188),(16 98.08465),(17 109.75817),(18 117.473335),(19 117.27666),(20 122.10416),(21 133.36885),(22 138.47055),(23 138.41875),(24 147.29588),(25 156.13823),(26 153.30109),(27 153.67711),(28 151.31555),(29 150.60368),(30 148.62053),(31 148.56868),(32 154.88628),(33 167.71935),(34 167.6288),(35 167.58798),(36 168.42348),(37 176.00241),(38 181.36792),(39 181.3358),(40 187.41212),(41 186.62503),(42 183.74867),
(1 13.676346),(2 22.327997),(3 22.326654),(4 30.772848),(5 47.80535),(6 56.40616),(7 56.37266),(8 64.18006),(9 80.486786),(10 84.03321),(11 83.88363),(12 88.4741),(13 94.160645),(14 98.695244),(15 98.80537),(16 105.48304),(17 115.94033),(18 122.17859),(19 122.54754),(20 130.01433),(21 141.60645),(22 147.91685),(23 147.99788),(24 148.80481),(25 156.5123),(26 163.50046),(27 163.49431),(28 168.33078),(29 169.3757),(30 171.25458),(31 171.19),(32 179.90318),(33 188.68294),(34 193.6808),(35 193.8688),(36 201.14005),(37 204.00179),(38 204.28517),(39 204.55663),(40 203.45839),(41 204.27408),(42 205.87051),
(1 12.807917),(2 22.484615),(3 22.486162),(4 33.33938),(5 56.500904),(6 67.25066),(7 67.14629),(8 76.03873),(9 87.34892),(10 89.726776),(11 89.81484),(12 95.123184),(13 105.93147),(14 112.67641),(15 112.825676),(16 117.09502),(17 131.4155),(18 132.73306),(19 132.89168),(20 137.51411),(21 143.09892),(22 147.36415),(23 147.66385),(24 152.62793),(25 160.40413),(26 162.60815),(27 162.81439),(28 163.91817),(29 174.79468),(30 176.91429),(31 176.83865),(32 176.76985),(33 184.82257),(34 188.75194),(35 188.79114),(36 197.61618),(37 206.28464),(38 207.48318),(39 207.45345),(40 209.87315),(41 204.83932),(42 205.90198),
(1 12.760717),(2 22.136253),(3 22.116102),(4 33.766605),(5 57.725746),(6 67.28611),(7 67.415794),(8 72.72296),(9 81.265686),(10 83.9974),(11 84.03676),(12 89.085045),(13 90.36406),(14 91.51595),(15 91.65424),(16 94.64633),(17 102.71929),(18 107.02462),(19 107.148895),(20 107.91887),(21 111.5405),(22 111.2711),(23 111.736374),(24 113.090645),(25 117.92371),(26 124.08682),(27 124.19507),(28 130.10062),(29 140.01921),(30 141.29768),(31 141.3956),(32 147.44858),(33 159.03554),(34 162.57655),(35 162.55994),(36 166.70308),(37 172.48749),(38 175.61287),(39 175.70082),(40 174.0611),(41 175.67468),(42 174.20326),
(1 14.093219),(2 25.164711),(3 25.160343),(4 37.38935),(5 64.18859),(6 72.16902),(7 72.352104),(8 78.39748),(9 88.082886),(10 90.587135),(11 90.41955),(12 93.490265),(13 104.79837),(14 112.943825),(15 113.099014),(16 118.8047),(17 131.61482),(18 135.9568),(19 135.97543),(20 140.18697),(21 141.87628),(22 138.62187),(23 139.04),(24 138.9963),(25 134.99501),(26 136.25688),(27 136.20406),(28 138.4711),(29 139.72313),(30 140.75041),(31 140.77617),(32 139.5618),(33 142.66473),(34 144.3666),(35 144.13475),(36 146.57674),(37 147.27928),(38 145.8268),(39 146.10501),(40 144.99767),(41 153.42426),(42 154.53232),
(1 12.232136),(2 21.01184),(3 21.005932),(4 31.346376),(5 47.45182),(6 51.287937),(7 51.437054),(8 56.96891),(9 63.48511),(10 66.82917),(11 67.17401),(12 71.910034),(13 76.7904),(14 81.43776),(15 81.564224),(16 81.39185),(17 90.35181),(18 100.6066),(19 100.6849),(20 105.2799),(21 98.13614),(22 97.94923),(23 98.093605),(24 99.660095),(25 104.39213),(26 110.255646),(27 110.15184),(28 112.61188),(29 120.20492),(30 120.193504),(31 120.18004),(32 122.48766),(33 129.76953),(34 134.40709),(35 134.72385),(36 141.19215),(37 147.94678),(38 148.50327),(39 148.65874),(40 146.26712),(41 149.05145),(42 152.14398),
(1 11.442438),(2 19.36832),(3 19.364964),(4 29.359392),(5 47.69214),(6 55.02338),(7 54.993763),(8 63.520363),(9 76.50387),(10 78.993675),(11 78.94552),(12 79.906136),(13 79.453995),(14 79.34735),(15 79.47964),(16 81.558754),(17 96.123886),(18 102.30887),(19 102.54621),(20 111.18847),(21 125.82823),(22 131.04738),(23 131.14975),(24 135.4771),(25 134.84142),(26 132.1948),(27 132.31396),(28 130.02437),(29 133.6493),(30 131.73962),(31 131.73415),(32 132.61624),(33 140.67166),(34 143.96782),(35 144.2617),(36 150.7781),(37 154.88866),(38 155.5693),(39 155.29044),(40 153.62103),(41 155.4168),(42 157.44022),
(1 12.548672),(2 22.65926),(3 22.65761),(4 34.474133),(5 53.973858),(6 59.08498),(7 59.03508),(8 62.055683),(9 70.44847),(10 71.00578),(11 71.14882),(12 72.667694),(13 84.45856),(14 90.12157),(15 89.88756),(16 93.93583),(17 102.76664),(18 108.918045),(19 108.940025),(20 113.70949),(21 124.743484),(22 129.65569),(23 129.54152),(24 131.04175),(25 137.12874),(26 143.1174),(27 143.04372),(28 148.23134),(29 151.13773),(30 153.78995),(31 153.75407),(32 152.8964),(33 147.52222),(34 149.37897),(35 149.1969),(36 149.23645),(37 151.15176),(38 151.42722),(39 151.2127),(40 152.60535),(41 150.62213),(42 152.9165),
(1 13.716108),(2 22.726698),(3 22.73191),(4 32.39819),(5 50.77597),(6 59.25394),(7 59.349216),(8 63.429123),(9 69.58468),(10 75.658936),(11 75.86589),(12 81.11447),(13 84.28566),(14 85.26226),(15 85.38037),(16 88.33767),(17 100.94222),(18 108.532585),(19 108.4492),(20 113.191246),(21 115.54619),(22 116.34901),(23 116.8646),(24 119.07464),(25 120.50707),(26 123.054),(27 123.064896),(28 127.4127),(29 133.08234),(30 137.44096),(31 137.43823),(32 137.42418),(33 137.967),(34 134.96075),(35 134.9352),(36 138.86484),(37 139.52066),(38 142.34157),(39 142.3265),(40 146.91547),(41 156.61855),(42 152.5119),
(1 13.8252945),(2 22.335604),(3 22.322916),(4 31.1314),(5 46.1567),(6 52.472893),(7 52.47543),(8 59.341427),(9 74.13886),(10 81.67491),(11 81.60431),(12 88.834496),(13 91.440704),(14 94.90612),(15 95.05206),(16 99.673546),(17 107.667725),(18 108.37876),(19 108.299286),(20 109.970894),(21 110.73511),(22 115.3234),(23 115.40325),(24 118.978004),(25 127.73449),(26 130.3051),(27 130.25719),(28 135.12154),(29 149.72218),(30 154.9625),(31 154.91406),(32 151.16245),(33 146.41687),(34 146.13548),(35 145.58826),(36 150.41074),(37 155.67625),(38 155.88542),(39 155.98364),(40 156.48169),(41 163.88817),(42 166.14949),
(1 14.566749),(2 24.673094),(3 24.680561),(4 34.027676),(5 54.33365),(6 64.19845),(7 64.39097),(8 73.33529),(9 87.12372),(10 88.17737),(11 88.146805),(12 86.315186),(13 87.86874),(14 91.12159),(15 91.318436),(16 97.15094),(17 111.54989),(18 117.337036),(19 117.45019),(20 125.72434),(21 137.8763),(22 142.79436),(23 142.5794),(24 146.0383),(25 147.30318),(26 148.54076),(27 148.45445),(28 150.37154),(29 159.91911),(30 164.9278),(31 164.9024),(32 167.59758),(33 172.1067),(34 173.16164),(35 173.00662),(36 174.88872),(37 179.19707),(38 182.29112),(39 182.18037),(40 186.01349),(41 187.59024),(42 191.40291),
(1 12.069282),(2 21.524258),(3 21.529194),(4 29.456018),(5 42.171894),(6 46.736874),(7 46.913597),(8 52.70241),(9 67.00477),(10 73.585175),(11 73.35848),(12 76.04701),(13 82.08252),(14 83.866554),(15 83.77947),(16 84.99026),(17 92.62602),(18 93.6026),(19 93.79301),(20 97.03317),(21 107.72391),(22 113.270256),(23 113.137436),(24 115.554245),(25 123.67587),(26 128.17828),(27 128.05887),(28 129.21219),(29 134.93813),(30 133.2174),(31 133.17769),(32 132.26884),(33 133.58282),(34 137.7226),(35 137.7714),(36 143.47322),(37 146.86288),(38 151.32411),(39 151.64224),(40 155.57782),(41 153.93202),(42 152.2828),
(1 12.617242),(2 20.553923),(3 20.553535),(4 27.764112),(5 45.87426),(6 52.554176),(7 52.603287),(8 59.57307),(9 65.72018),(10 65.179),(11 65.13464),(12 68.61867),(13 72.46055),(14 75.01161),(15 74.85783),(16 80.62171),(17 93.27232),(18 96.96031),(19 96.88902),(20 95.5747),(21 94.88421),(22 96.11081),(23 95.99509),(24 98.62465),(25 106.078156),(26 109.83552),(27 109.86176),(28 114.33671),(29 126.33748),(30 130.98207),(31 130.93597),(32 129.88084),(33 134.52327),(34 135.40048),(35 135.47548),(36 139.38768),(37 147.00966),(38 150.82169),(39 151.01186),(40 155.4067),(41 157.82382),(42 152.26082),
(1 12.137618),(2 20.2018),(3 20.20198),(4 29.249819),(5 41.587322),(6 45.893883),(7 45.891693),(8 50.58795),(9 60.501274),(10 65.17267),(11 65.11477),(12 73.26751),(13 83.60738),(14 86.62769),(15 86.366844),(16 89.85423),(17 100.392525),(18 101.40872),(19 101.56921),(20 101.60237),(21 106.69944),(22 108.53976),(23 108.49483),(24 112.02955),(25 120.27144),(26 120.46621),(27 120.6869),(28 120.45649),(29 128.2521),(30 134.38306),(31 134.3245),(32 137.62775),(33 143.97705),(34 148.26465),(35 148.00085),(36 147.97879),(37 151.64989),(38 151.08081),(39 151.13747),(40 151.59288),(41 147.06488),(42 143.95604),
(1 10.264809),(2 17.607412),(3 17.592165),(4 26.01804),(5 43.24718),(6 48.011887),(7 47.92642),(8 53.70338),(9 62.93551),(10 70.3296),(11 70.40442),(12 75.71101),(13 82.41685),(14 84.24139),(15 84.33903),(16 85.85053),(17 90.74243),(18 92.65647),(19 92.674126),(20 96.16402),(21 104.04921),(22 105.1433),(23 105.321014),(24 107.9315),(25 117.24943),(26 122.57833),(27 122.437775),(28 124.85447),(29 131.28615),(30 133.17816),(31 133.17252),(32 131.44849),(33 126.10734),(34 124.533424),(35 124.91411),(36 126.91958),(37 132.41293),(38 132.64104),(39 132.83131),(40 132.05846),(41 131.3471),(42 130.55383),
(1 11.508593),(2 21.162046),(3 21.151413),(4 30.424103),(5 46.563313),(6 51.906853),(7 52.024326),(8 57.98176),(9 67.18305),(10 74.19704),(11 74.284935),(12 82.20783),(13 90.13004),(14 93.04429),(15 93.155426),(16 95.87166),(17 99.0202),(18 102.59668),(19 102.77127),(20 103.399025),(21 104.47383),(22 108.65493),(23 108.54228),(24 112.525734),(25 114.724365),(26 114.06119),(27 114.111496),(28 115.27947),(29 118.06809),(30 119.42707),(31 119.47774),(32 121.33773),(33 113.60237),(34 111.092445),(35 111.08355),(36 113.21668),(37 116.40151),(38 120.06278),(39 120.17308),(40 123.33004),(41 123.40337),(42 121.914215),
(1 11.448823),(2 19.853693),(3 19.859566),(4 27.742731),(5 47.204903),(6 53.731873),(7 53.73069),(8 59.19605),(9 71.825745),(10 75.40341),(11 75.54694),(12 76.54755),(13 77.28307),(14 80.13052),(15 79.99346),(16 80.85913),(17 88.43337),(18 92.15392),(19 92.41668),(20 95.50626),(21 99.77131),(22 95.790054),(23 96.081505),(24 97.998795),(25 103.51128),(26 105.59743),(27 105.80941),(28 110.05678),(29 118.14622),(30 118.6611),(31 118.68818),(32 117.15187),(33 117.74472),(34 117.32715),(35 117.24079),(36 121.778595),(37 128.76517),(38 130.30898),(39 130.1846),(40 130.0891),(41 133.96841),(42 130.56883),
(1 10.493829),(2 18.100904),(3 18.096407),(4 25.411093),(5 40.431488),(6 45.291195),(7 45.27319),(8 50.52818),(9 59.699154),(10 65.25447),(11 65.420425),(12 70.22269),(13 77.44781),(14 81.34585),(15 81.376785),(16 82.54526),(17 89.347404),(18 94.37724),(19 94.275856),(20 98.83607),(21 101.935814),(22 101.89008),(23 102.0695),(24 102.43504),(25 100.910736),(26 101.706184),(27 101.83994),(28 100.04235),(29 100.53824),(30 103.32991),(31 103.33284),(32 107.27975),(33 114.133896),(34 114.33653),(35 114.12321),(36 117.47058),(37 121.39685),(38 122.40001),(39 122.312965),(40 124.14014),(41 133.13661),(42 133.3932),
(1 10.241773),(2 16.912815),(3 16.90829),(4 24.342966),(5 42.20425),(6 50.41631),(7 50.41644),(8 54.794113),(9 63.565662),(10 66.232925),(11 66.2382),(12 69.78488),(13 71.521736),(14 73.62256),(15 73.77792),(16 76.66693),(17 82.99813),(18 88.592125),(19 88.73429),(20 93.77872),(21 91.38511),(22 93.377625),(23 93.519615),(24 100.64057),(25 101.960686),(26 105.65825),(27 105.6594),(28 108.859085),(29 114.02045),(30 117.52289),(31 117.53565),(32 120.27226),(33 122.76892),(34 124.14411),(35 124.13029),(36 126.57582),(37 130.54646),(38 131.02539),(39 131.04105),(40 128.64044),(41 130.35393),(42 130.14569),
(1 10.339352),(2 18.480816),(3 18.485874),(4 25.854572),(5 42.15112),(6 46.245907),(7 46.259716),(8 51.23991),(9 62.53117),(10 67.93144),(11 68.14094),(12 71.73251),(13 83.47743),(14 86.24161),(15 86.34347),(16 86.88652),(17 89.03812),(18 90.286026),(19 90.426285),(20 89.79631),(21 85.23098),(22 87.046906),(23 87.090904),(24 88.93251),(25 91.300644),(26 92.83464),(27 92.928856),(28 95.24151),(29 100.697014),(30 102.02933),(31 102.056305),(32 108.27936),(33 114.92296),(34 118.622925),(35 118.30176),(36 119.70889),(37 123.58036),(38 127.05439),(39 127.08643),(40 128.18993),(41 129.9014),(42 129.53174),
(1 10.449609),(2 17.85381),(3 17.836637),(4 25.92725),(5 42.545498),(6 47.355923),(7 47.492126),(8 51.902744),(9 62.12814),(10 65.6483),(11 65.604904),(12 68.564766),(13 76.01371),(14 80.15741),(15 80.146225),(16 81.38463),(17 83.64261),(18 86.61992),(19 86.562256),(20 94.10503),(21 99.47016),(22 99.52941),(23 99.59036),(24 98.16864),(25 95.143875),(26 96.00094),(27 96.04045),(28 98.86931),(29 103.53205),(30 104.21362),(31 104.23378),(32 108.481895),(33 115.2364),(34 117.63347),(35 117.79831),(36 116.80719),(37 119.2509),(38 121.608246),(39 121.70522),(40 121.47827),(41 124.73726),(42 123.34942),
(1 10.614051),(2 17.777908),(3 17.768759),(4 25.297224),(5 41.822327),(6 47.964603),(7 47.86892),(8 52.804375),(9 61.10686),(10 65.138626),(11 64.920845),(12 70.17302),(13 77.73057),(14 79.750946),(15 79.69733),(16 82.48821),(17 93.0274),(18 97.883064),(19 97.87263),(20 99.58028),(21 104.32512),(22 105.974945),(23 105.78371),(24 108.083496),(25 106.3602),(26 108.22768),(27 108.379845),(28 108.99048),(29 108.87523),(30 111.44101),(31 111.441696),(32 113.645454),(33 115.36618),(34 116.75606),(35 116.558235),(36 113.900734),(37 114.45585),(38 115.5133),(39 115.594444),(40 117.4641),(41 119.54327),(42 119.87877),
(1 10.528351),(2 18.62298),(3 18.617716),(4 26.270182),(5 43.743114),(6 50.270714),(7 50.32564),(8 55.11348),(9 65.49083),(10 72.09435),(11 71.86057),(12 77.42579),(13 76.41348),(14 76.97877),(15 77.093124),(16 78.27427),(17 75.294556),(18 78.78943),(19 78.91082),(20 83.98815),(21 93.73696),(22 98.08221),(23 98.25184),(24 101.70258),(25 102.240326),(26 106.10331),(27 106.26867),(28 111.645),(29 111.38553),(30 109.42692),(31 109.42645),(32 109.49123),(33 108.01059),(34 109.25689),(35 109.25535),(36 111.07869),(37 114.65617),(38 117.185555),(39 117.14391),(40 120.45624),(41 118.761215),(42 117.354126),
