1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.6767006),(2 1.0088338),(3 1.0058749),(4 1.4439816),(5 3.6125274),(6 4.0445642),(7 4.0784388),(8 4.346005),(9 5.1349163),(10 5.1163664),(11 5.012023),(12 5.231334),(13 7.058982),(14 7.3899517),(15 7.385265),(16 7.328792),(17 8.6208),(18 8.901991),(19 8.863318),(20 9.062342),(21 9.7163105),(22 9.937709),(23 9.948717),(24 9.928402),(25 10.881422),(26 12.141811),(27 12.060999),(28 13.34866),(29 17.52037),(30 18.187323),(31 18.180227),(32 18.873665),(33 20.546179),(34 20.245945),(35 20.18526),(36 19.61815),(37 19.454514),(38 18.769907),(39 18.638247),(40 19.098957),(41 19.734837),(42 20.745657),
(1 10.462348),(2 18.291615),(3 18.308792),(4 25.729006),(5 42.794888),(6 51.841194),(7 51.97235),(8 61.983402),(9 83.36914),(10 93.39415),(11 93.66724),(12 103.83379),(13 120.95497),(14 125.519875),(15 125.29722),(16 125.19512),(17 126.8882),(18 133.0674),(19 133.10057),(20 140.87146),(21 152.43317),(22 154.27138),(23 154.47641),(24 152.26947),(25 149.69337),(26 153.19907),(27 153.46367),(28 157.00403),(29 167.3241),(30 172.3109),(31 172.29362),(32 176.5662),(33 170.98753),(34 168.98174),(35 169.1661),(36 172.58746),(37 180.14604),(38 181.16684),(39 181.24574),(40 179.89874),(41 181.1464),(42 182.17155),
(1 10.13161),(2 17.225815),(3 17.231127),(4 25.598703),(5 44.777607),(6 53.721317),(7 53.827988),(8 62.143272),(9 76.83277),(10 81.149704),(11 81.34413),(12 86.9885),(13 95.935875),(14 98.72112),(15 98.78659),(16 104.06954),(17 119.77274),(18 126.32593),(19 126.423515),(20 133.92644),(21 148.3413),(22 155.04327),(23 154.97092),(24 159.13417),(25 158.06955),(26 155.4979),(27 155.5651),(28 154.64264),(29 158.29205),(30 158.07552),(31 158.0372),(32 156.98318),(33 158.92317),(34 161.37079),(35 161.69852),(36 165.05559),(37 174.56575),(38 176.02188),(39 175.92001),(40 176.03578),(41 177.9327),(42 177.00262),
(1 10.08915),(2 17.656155),(3 17.657753),(4 25.645096),(5 45.175407),(6 54.16217),(7 54.252754),(8 63.75791),(9 81.84973),(10 89.56025),(11 89.89982),(12 96.222855),(13 106.229004),(14 111.12743),(15 111.03498),(16 115.26009),(17 130.018),(18 135.96548),(19 136.09238),(20 141.52422),(21 151.72975),(22 157.60945),(23 157.86786),(24 162.17285),(25 166.67577),(26 168.13152),(27 168.38347),(28 170.4496),(29 171.99356),(30 171.06624),(31 171.01814),(32 171.2144),(33 167.28833),(34 171.45987),(35 171.60498),(36 175.15105),(37 179.35995),(38 179.79852),(39 179.91508),(40 177.37305),(41 179.6506),(42 180.3384),
(1 10.761705),(2 19.461477),(3 19.476404),(4 29.422302),(5 49.34345),(6 57.507656),(7 57.741833),(8 65.17113),(9 81.965485),(10 88.50027),(11 88.611755),(12 91.51584),(13 94.68227),(14 96.145004),(15 96.16572),(16 98.71513),(17 106.224976),(18 112.61577),(19 112.64013),(20 121.780525),(21 136.85474),(22 140.4081),(23 140.56891),(24 143.1593),(25 140.94865),(26 142.72604),(27 142.58011),(28 145.32217),(29 155.81534),(30 160.55011),(31 160.54831),(32 162.9847),(33 167.11987),(34 169.26567),(35 169.32762),(36 176.94157),(37 178.89777),(38 178.1109),(39 177.78578),(40 176.01126),(41 177.99164),(42 180.4107),
(1 10.21583),(2 17.239079),(3 17.24579),(4 26.496979),(5 49.01619),(6 59.41396),(7 59.464195),(8 68.88384),(9 83.142975),(10 86.17575),(11 86.15564),(12 87.0062),(13 92.032036),(14 92.80286),(15 92.79339),(16 95.1661),(17 106.153015),(18 112.20838),(19 112.23825),(20 118.82603),(21 128.021),(22 132.11723),(23 132.23311),(24 138.61255),(25 146.5897),(26 151.83687),(27 151.75056),(28 152.14603),(29 153.74693),(30 156.4677),(31 156.41426),(32 159.01112),(33 167.2346),(34 170.62099),(35 170.499),(36 174.10913),(37 177.24672),(38 177.33331),(39 177.41003),(40 178.74866),(41 179.1165),(42 177.71722),
(1 10.516457),(2 17.225712),(3 17.236156),(4 24.539625),(5 42.92006),(6 51.37558),(7 51.44459),(8 63.407143),(9 84.61238),(10 91.47485),(11 91.79093),(12 97.940735),(13 102.49478),(14 105.94569),(15 106.01634),(16 112.60968),(17 118.3758),(18 123.47105),(19 123.59609),(20 126.01261),(21 131.18947),(22 135.28629),(23 135.16237),(24 142.58505),(25 150.99484),(26 152.28319),(27 152.63837),(28 152.65605),(29 155.87915),(30 157.15901),(31 157.21147),(32 160.18997),(33 166.09903),(34 168.91617),(35 169.02074),(36 168.29016),(37 162.7846),(38 165.79555),(39 165.67046),(40 165.66904),(41 168.13885),(42 171.25795),
(1 9.464951),(2 16.411945),(3 16.416058),(4 23.312214),(5 38.919617),(6 46.324326),(7 46.37578),(8 55.217876),(9 76.131485),(10 81.00825),(11 80.9962),(12 83.47314),(13 85.96353),(14 87.54472),(15 87.611404),(16 91.05982),(17 101.448586),(18 106.9552),(19 106.7873),(20 112.82606),(21 118.1848),(22 120.45532),(23 120.32843),(24 125.194374),(25 127.097115),(26 126.96958),(27 126.967186),(28 129.31482),(29 132.516),(30 132.67648),(31 132.66243),(32 136.1217),(33 149.09233),(34 153.32187),(35 153.07414),(36 157.83553),(37 158.80215),(38 161.32973),(39 161.02405),(40 163.82628),(41 159.60823),(42 159.10106),
(1 11.153746),(2 18.214346),(3 18.214088),(4 26.644526),(5 43.160164),(6 48.955555),(7 48.915997),(8 56.156406),(9 69.44875),(10 73.868256),(11 73.90207),(12 78.27133),(13 86.22369),(14 90.174545),(15 90.13857),(16 94.24725),(17 103.840416),(18 108.86318),(19 108.879654),(20 114.207245),(21 119.44249),(22 119.73909),(23 119.97606),(24 122.49644),(25 124.38692),(26 126.73041),(27 126.85919),(28 129.66098),(29 132.45358),(30 131.7349),(31 131.721),(32 133.02333),(33 135.3667),(34 137.47693),(35 137.51994),(36 138.73407),(37 140.59352),(38 143.43098),(39 143.45515),(40 141.55484),(41 141.20612),(42 146.55917),
(1 10.684403),(2 17.981201),(3 17.97981),(4 26.276295),(5 43.778954),(6 51.38868),(7 51.341682),(8 58.58544),(9 69.47106),(10 70.43905),(11 70.40713),(12 74.209984),(13 83.83053),(14 89.77762),(15 89.70602),(16 97.28125),(17 110.15383),(18 113.1939),(19 113.11387),(20 114.85174),(21 122.72189),(22 126.24063),(23 126.386475),(24 131.57043),(25 138.11293),(26 139.22151),(27 139.25737),(28 139.64865),(29 141.53317),(30 140.45895),(31 140.41823),(32 143.6398),(33 152.89774),(34 156.67177),(35 156.76295),(36 164.05797),(37 164.41449),(38 163.80215),(39 163.92003),(40 166.82855),(41 167.13745),(42 168.79312),
(1 12.538299),(2 21.384289),(3 21.378256),(4 30.719358),(5 51.388447),(6 60.036247),(7 60.181614),(8 68.17978),(9 84.33551),(10 87.95332),(11 87.78285),(12 92.26656),(13 97.665085),(14 100.788246),(15 100.72088),(16 106.12677),(17 113.27004),(18 116.394714),(19 116.46546),(20 119.84344),(21 124.33332),(22 123.709435),(23 123.91116),(24 123.89011),(25 128.74274),(26 130.44077),(27 130.69664),(28 133.30025),(29 133.23227),(30 138.79762),(31 138.8393),(32 143.97124),(33 144.79482),(34 146.37387),(35 146.29031),(36 149.81334),(37 155.07396),(38 155.77701),(39 156.01024),(40 151.49126),(41 152.61574),(42 152.92989),
(1 13.008181),(2 22.591812),(3 22.579037),(4 33.070877),(5 53.81064),(6 61.096245),(7 61.132244),(8 66.27398),(9 72.99146),(10 74.99416),(11 75.16509),(12 78.60298),(13 84.71528),(14 87.479416),(15 87.678894),(16 89.22952),(17 100.596375),(18 106.15752),(19 105.92961),(20 110.01654),(21 113.45763),(22 114.98714),(23 115.12993),(24 118.102684),(25 119.5003),(26 121.05834),(27 121.071144),(28 122.86696),(29 131.27719),(30 131.58495),(31 131.55496),(32 132.17648),(33 138.93465),(34 142.94629),(35 143.42015),(36 148.04828),(37 149.44823),(38 150.1449),(39 150.33975),(40 148.18741),(41 147.78525),(42 150.13815),
(1 11.355855),(2 19.96557),(3 19.961031),(4 29.21159),(5 48.14009),(6 55.848034),(7 55.85055),(8 62.40542),(9 71.828224),(10 75.11754),(11 75.05292),(12 79.023224),(13 83.732414),(14 87.05735),(15 87.24027),(16 88.865036),(17 99.15327),(18 103.61337),(19 103.54288),(20 105.80883),(21 107.2599),(22 106.053986),(23 106.25216),(24 107.80192),(25 108.667435),(26 111.26329),(27 111.216705),(28 114.3547),(29 114.43834),(30 112.03597),(31 112.01746),(32 111.17157),(33 113.65064),(34 114.934105),(35 114.91367),(36 118.631805),(37 125.28138),(38 125.99013),(39 126.0254),(40 127.33083),(41 133.48112),(42 136.0219),
(1 12.87784),(2 21.636896),(3 21.631914),(4 31.37071),(5 50.715527),(6 57.584164),(7 57.722664),(8 65.021454),(9 75.67565),(10 78.636986),(11 78.666466),(12 82.597824),(13 91.14706),(14 93.825714),(15 93.68778),(16 96.64793),(17 105.8222),(18 109.71152),(19 109.71464),(20 110.76359),(21 116.061165),(22 118.36874),(23 118.56478),(24 121.39316),(25 128.6717),(26 133.00586),(27 133.06818),(28 135.65103),(29 142.88625),(30 144.47133),(31 144.4584),(32 144.81773),(33 142.90088),(34 144.21992),(35 144.08553),(36 150.64725),(37 156.93153),(38 155.23997),(39 155.2119),(40 154.0215),(41 152.49406),(42 153.73903),
(1 11.269166),(2 19.025429),(3 19.019716),(4 27.276693),(5 42.54623),(6 49.98607),(7 49.98613),(8 56.538784),(9 65.23818),(10 69.27453),(11 69.35097),(12 73.23285),(13 79.00587),(14 82.02374),(15 82.15402),(16 84.25646),(17 93.400604),(18 96.710045),(19 96.79535),(20 100.1918),(21 106.23814),(22 110.04721),(23 110.14122),(24 113.60069),(25 117.78818),(26 118.89841),(27 119.07179),(28 119.70063),(29 119.83499),(30 120.17366),(31 120.13877),(32 122.815056),(33 124.7057),(34 125.245476),(35 125.26613),(36 129.06717),(37 129.13557),(38 127.19674),(39 127.124886),(40 128.2803),(41 132.10771),(42 133.0108),
(1 10.887735),(2 18.435225),(3 18.432558),(4 27.483278),(5 45.284145),(6 53.24231),(7 53.23624),(8 59.98751),(9 71.87004),(10 74.963745),(11 74.9806),(12 77.41047),(13 81.72018),(14 85.3636),(15 85.37264),(16 87.474915),(17 94.26494),(18 101.36665),(19 101.318146),(20 108.57345),(21 117.839966),(22 120.248474),(23 120.263916),(24 122.19471),(25 123.69168),(26 126.403404),(27 126.45371),(28 128.29065),(29 134.49686),(30 137.04143),(31 136.99641),(32 138.54312),(33 140.46594),(34 140.51291),(35 140.39478),(36 141.9996),(37 145.27367),(38 147.84587),(39 147.60587),(40 148.4797),(41 147.16974),(42 147.84587),
(1 13.294333),(2 21.124218),(3 21.124228),(4 29.645052),(5 50.22447),(6 58.806744),(7 58.904903),(8 66.08308),(9 78.40292),(10 80.829124),(11 81.01713),(12 81.72793),(13 81.04041),(14 82.9983),(15 83.17452),(16 87.535065),(17 103.00875),(18 108.84525),(19 108.92756),(20 114.10517),(21 119.497856),(22 122.93705),(23 123.075836),(24 126.57846),(25 129.27785),(26 130.69711),(27 130.65042),(28 132.51665),(29 141.25346),(30 146.11061),(31 146.09372),(32 146.38074),(33 145.13449),(34 145.07806),(35 144.96317),(36 149.19225),(37 152.7535),(38 153.97166),(39 153.9221),(40 157.08357),(41 160.56483),(42 161.56245),
(1 11.286127),(2 18.415604),(3 18.415836),(4 24.59285),(5 38.320137),(6 45.545845),(7 45.6099),(8 51.754906),(9 61.764107),(10 68.04655),(11 67.998886),(12 73.55818),(13 78.9474),(14 79.80732),(15 79.87106),(16 83.25652),(17 92.78096),(18 93.33256),(19 93.20513),(20 95.22604),(21 96.06141),(22 97.81797),(23 97.87946),(24 98.380104),(25 102.41145),(26 105.54033),(27 105.521614),(28 107.61038),(29 114.343506),(30 116.79871),(31 116.76087),(32 114.00247),(33 111.19907),(34 111.82161),(35 111.790405),(36 113.61869),(37 117.12639),(38 120.628876),(39 120.82786),(40 124.379364),(41 127.56127),(42 128.93306),
(1 11.433619),(2 19.709),(3 19.717764),(4 28.06588),(5 44.777905),(6 51.237297),(7 51.29944),(8 59.105865),(9 70.00902),(10 71.89663),(11 71.90041),(12 71.06513),(13 72.89237),(14 75.3892),(15 75.341644),(16 79.43006),(17 87.13466),(18 86.89137),(19 87.03653),(20 87.64414),(21 91.32102),(22 95.62968),(23 95.649185),(24 101.60647),(25 105.23619),(26 105.87324),(27 106.01893),(28 105.51287),(29 112.45518),(30 114.50863),(31 114.546394),(32 114.179565),(33 116.751686),(34 118.96744),(35 118.961914),(36 122.438644),(37 129.74962),(38 133.29478),(39 133.39485),(40 134.93988),(41 133.79178),(42 131.68304),
(1 11.321724),(2 18.621069),(3 18.619898),(4 25.909592),(5 41.966503),(6 47.932972),(7 48.015663),(8 54.819298),(9 65.3696),(10 69.605644),(11 69.482666),(12 74.06288),(13 77.797264),(14 80.25239),(15 80.231636),(16 84.49863),(17 92.204346),(18 92.88953),(19 93.02084),(20 94.26469),(21 98.429184),(22 101.23115),(23 101.1992),(24 105.378105),(25 115.292046),(26 117.15469),(27 117.19536),(28 118.093506),(29 125.623634),(30 129.60706),(31 129.54109),(32 130.00179),(33 131.13196),(34 131.57347),(35 131.66148),(36 133.54852),(37 133.8637),(38 134.96228),(39 135.19043),(40 138.62627),(41 137.05708),(42 136.13826),
(1 10.882678),(2 18.47363),(3 18.465176),(4 26.2551),(5 41.42338),(6 46.481724),(7 46.539154),(8 49.760433),(9 58.10869),(10 60.81218),(11 60.812527),(12 66.06406),(13 73.03721),(14 74.93357),(15 74.811714),(16 76.24449),(17 84.94848),(18 89.29599),(19 89.52677),(20 90.310684),(21 95.50312),(22 98.27031),(23 98.28236),(24 102.57145),(25 105.57355),(26 107.71817),(27 107.73517),(28 110.11318),(29 115.77622),(30 116.77887),(31 116.79494),(32 117.697136),(33 117.36538),(34 118.4856),(35 118.606865),(36 120.83407),(37 125.92915),(38 127.96298),(39 128.15245),(40 130.92705),(41 133.79126),(42 132.10634),
(1 10.21968),(2 17.98269),(3 17.974052),(4 26.025272),(5 44.00985),(6 49.501312),(7 49.51766),(8 55.921383),(9 64.64994),(10 70.81504),(11 70.85345),(12 76.53826),(13 83.1885),(14 85.58304),(15 85.41392),(16 88.22392),(17 97.67772),(18 100.26248),(19 100.42473),(20 102.21388),(21 102.95446),(22 102.99353),(23 103.05412),(24 105.594086),(25 111.904724),(26 114.06493),(27 114.26852),(28 113.73924),(29 115.61342),(30 118.08883),(31 118.090096),(32 119.44138),(33 118.30572),(34 116.993034),(35 116.85209),(36 117.412506),(37 118.82959),(38 121.67928),(39 121.80881),(40 124.12197),(41 125.77022),(42 124.375305),
(1 11.013964),(2 19.223305),(3 19.226856),(4 27.395958),(5 45.131435),(6 51.837975),(7 51.85591),(8 58.783733),(9 69.64143),(10 75.43273),(11 75.605774),(12 79.86759),(13 84.34954),(14 86.605225),(15 86.59877),(16 88.51043),(17 91.906685),(18 94.433334),(19 94.26608),(20 95.339516),(21 99.60225),(22 100.997284),(23 100.98448),(24 103.74936),(25 104.93103),(26 106.936356),(27 106.9749),(28 106.49938),(29 109.02278),(30 112.63025),(31 112.66752),(32 114.8598),(33 116.449875),(34 116.18944),(35 116.05511),(36 119.12539),(37 125.80045),(38 127.062836),(39 127.05695),(40 128.40472),(41 131.45497),(42 130.22565),
(1 10.237109),(2 18.827435),(3 18.81985),(4 27.16458),(5 42.803883),(6 48.6072),(7 48.607586),(8 52.739323),(9 61.108074),(10 67.063255),(11 67.09452),(12 73.03456),(13 81.445564),(14 84.938545),(15 84.813126),(16 85.38152),(17 83.863594),(18 87.373375),(19 87.297386),(20 89.11364),(21 92.31091),(22 93.99335),(23 94.221466),(24 97.73916),(25 102.18466),(26 105.902985),(27 105.926414),(28 108.17717),(29 111.63652),(30 110.74243),(31 110.75456),(32 111.06174),(33 114.84293),(34 117.10356),(35 117.08602),(36 122.458565),(37 126.75865),(38 129.07114),(39 128.86794),(40 128.02406),(41 134.20609),(42 136.56601),
(1 9.412536),(2 16.624437),(3 16.618149),(4 23.624163),(5 39.84667),(6 45.213345),(7 45.21858),(8 50.587513),(9 61.7079),(10 65.52069),(11 65.46093),(12 68.42778),(13 72.73254),(14 73.82341),(15 73.745224),(16 73.81981),(17 78.31108),(18 81.38295),(19 81.5277),(20 85.01127),(21 84.49189),(22 86.10303),(23 86.24979),(24 88.23784),(25 88.40282),(26 89.76839),(27 89.88728),(28 90.70879),(29 92.38737),(30 92.26988),(31 92.28356),(32 91.55958),(33 94.110756),(34 97.486755),(35 97.4394),(36 98.61997),(37 101.53443),(38 103.113045),(39 103.215805),(40 104.500595),(41 107.79991),(42 105.35988),
(1 9.806443),(2 17.08508),(3 17.078667),(4 24.296204),(5 40.846764),(6 46.553787),(7 46.588924),(8 51.829132),(9 60.5001),(10 63.833435),(11 63.88082),(12 68.11893),(13 73.29149),(14 76.11874),(15 76.178955),(16 75.88221),(17 77.13255),(18 79.85028),(19 79.8499),(20 83.08736),(21 82.00128),(22 82.82881),(23 82.98119),(24 85.202644),(25 83.12489),(26 83.532616),(27 83.483116),(28 84.937904),(29 91.142624),(30 94.45686),(31 94.44756),(32 98.54596),(33 104.34781),(34 106.55073),(35 106.53412),(36 110.513985),(37 115.82276),(38 119.723724),(39 119.73631),(40 120.603325),(41 124.49933),(42 123.49387),
(1 9.188572),(2 16.067272),(3 16.063536),(4 22.818266),(5 39.92155),(6 46.176525),(7 46.193558),(8 50.819054),(9 60.431942),(10 64.00445),(11 63.969685),(12 67.12869),(13 69.96752),(14 71.329285),(15 71.40184),(16 73.12762),(17 76.94019),(18 77.80711),(19 77.902985),(20 79.06326),(21 78.82919),(22 78.047844),(23 78.00993),(24 77.59689),(25 82.06935),(26 86.23514),(27 86.36643),(28 88.61213),(29 94.945496),(30 96.59478),(31 96.59511),(32 101.141136),(33 109.137),(34 109.569984),(35 109.4737),(36 108.102905),(37 108.17742),(38 109.84859),(39 109.76176),(40 109.00657),(41 110.7015),(42 110.052124),
(1 10.727039),(2 18.739279),(3 18.736952),(4 26.960583),(5 44.773983),(6 49.961708),(7 49.952717),(8 54.59561),(9 64.72694),(10 69.27409),(11 69.125015),(12 72.28032),(13 78.106094),(14 80.94625),(15 81.042274),(16 81.6302),(17 82.632515),(18 86.68678),(19 86.65814),(20 92.81238),(21 95.926056),(22 98.478226),(23 98.57766),(24 100.39193),(25 97.847496),(26 98.63442),(27 98.70148),(28 101.30718),(29 105.62897),(30 106.28383),(31 106.31183),(32 107.14801),(33 106.2357),(34 108.53419),(35 108.51232),(36 107.73129),(37 117.066605),(38 122.16656),(39 122.31919),(40 123.314),(41 126.020836),(42 124.275635),
(1 10.594442),(2 17.846277),(3 17.832554),(4 25.339996),(5 40.903214),(6 45.442963),(7 45.517654),(8 50.543648),(9 58.899185),(10 63.137825),(11 63.011227),(12 65.39516),(13 66.75497),(14 66.24951),(15 66.22739),(16 66.39812),(17 73.81337),(18 76.743034),(19 76.73498),(20 79.416306),(21 82.05952),(22 81.929886),(23 81.98733),(24 82.368675),(25 86.92984),(26 90.73697),(27 90.7601),(28 94.98135),(29 99.01062),(30 102.218506),(31 102.1939),(32 103.84902),(33 106.18261),(34 107.75621),(35 107.84377),(36 107.70416),(37 108.554504),(38 108.41396),(39 108.37962),(40 107.590454),(41 106.644394),(42 107.00167),
(1 9.892946),(2 17.257809),(3 17.252855),(4 25.67341),(5 43.5779),(6 48.314934),(7 48.357063),(8 52.329407),(9 60.33374),(10 65.29878),(11 65.34135),(12 71.07683),(13 73.0267),(14 75.823494),(15 75.82818),(16 77.875244),(17 80.571144),(18 83.25042),(19 83.27933),(20 85.40151),(21 90.903244),(22 91.45263),(23 91.32228),(24 92.60542),(25 93.24154),(26 95.64755),(27 95.65645),(28 97.33127),(29 99.97704),(30 100.977234),(31 100.94967),(32 101.59555),(33 101.40543),(34 103.17848),(35 103.20707),(36 106.04482),(37 106.50851),(38 107.685776),(39 107.750534),(40 106.65458),(41 108.84401),(42 106.030396),
(1 10.062608),(2 16.644468),(3 16.637096),(4 24.197191),(5 40.35924),(6 43.723736),(7 43.73848),(8 47.616936),(9 54.055702),(10 57.436787),(11 57.637825),(12 61.2602),(13 63.65521),(14 65.80725),(15 65.82518),(16 68.279526),(17 72.96324),(18 76.5461),(19 76.59614),(20 80.50926),(21 85.9368),(22 87.46983),(23 87.46569),(24 88.257866),(25 85.83489),(26 84.56195),(27 84.422264),(28 85.95518),(29 88.22828),(30 90.305626),(31 90.30394),(32 89.51229),(33 90.36907),(34 93.13968),(35 93.13889),(36 95.85629),(37 103.48093),(38 105.77154),(39 105.97753),(40 105.95185),(41 108.38687),(42 108.98256),
(1 10.063229),(2 15.877859),(3 15.890637),(4 23.024782),(5 36.921787),(6 40.21527),(7 40.348675),(8 44.33567),(9 53.61419),(10 58.81206),(11 58.92296),(12 63.92999),(13 68.72883),(14 71.10414),(15 71.11739),(16 73.001656),(17 75.561516),(18 77.542305),(19 77.60119),(20 79.86794),(21 85.55635),(22 85.26502),(23 85.124916),(24 86.013145),(25 85.539),(26 84.48421),(27 84.416214),(28 82.7093),(29 84.36478),(30 87.76607),(31 87.74862),(32 87.95965),(33 88.91761),(34 91.05447),(35 91.12593),(36 92.887405),(37 97.53631),(38 99.94345),(39 100.055115),(40 100.11795),(41 100.26628),(42 99.23274),
(1 11.119788),(2 17.58366),(3 17.580776),(4 25.915861),(5 42.5757),(6 46.71179),(7 46.795975),(8 52.008514),(9 57.04961),(10 59.16608),(11 59.234417),(12 62.28231),(13 67.32173),(14 69.44255),(15 69.524864),(16 72.22157),(17 78.07343),(18 80.15803),(19 80.32592),(20 82.42749),(21 85.00538),(22 84.87422),(23 84.916435),(24 86.34973),(25 81.95677),(26 81.290726),(27 81.4687),(28 81.76307),(29 80.73935),(30 83.437515),(31 83.43727),(32 85.033295),(33 89.55379),(34 91.2983),(35 91.522285),(36 91.81586),(37 98.253944),(38 99.8748),(39 99.985306),(40 102.35464),(41 105.29993),(42 108.059494),
(1 9.596378),(2 15.597171),(3 15.603022),(4 22.538342),(5 35.140537),(6 40.13055),(7 40.09606),(8 45.67622),(9 53.630325),(10 56.622505),(11 56.701702),(12 60.296978),(13 63.195675),(14 65.74103),(15 65.74063),(16 68.668976),(17 72.496666),(18 73.16288),(19 73.33601),(20 75.44209),(21 79.35511),(22 81.74401),(23 81.86361),(24 85.08168),(25 85.02771),(26 83.34088),(27 83.46004),(28 84.357315),(29 83.17362),(30 85.32454),(31 85.32821),(32 86.16444),(33 84.56782),(34 85.749016),(35 85.960846),(36 86.10966),(37 91.37445),(38 92.30819),(39 92.40774),(40 94.16643),(41 94.752846),(42 96.83869),
(1 9.452237),(2 14.521432),(3 14.520781),(4 19.448961),(5 31.233673),(6 34.949135),(7 35.084335),(8 40.012257),(9 48.075657),(10 51.150845),(11 51.14924),(12 55.26533),(13 58.112003),(14 59.914345),(15 59.89691),(16 62.427944),(17 64.78846),(18 66.072624),(19 66.09133),(20 68.040474),(21 71.30954),(22 71.745995),(23 71.7992),(24 73.095436),(25 77.42481),(26 78.311905),(27 78.19475),(28 78.44136),(29 78.1396),(30 80.05427),(31 80.073265),(32 81.007065),(33 83.45645),(34 83.280914),(35 83.42351),(36 86.67154),(37 91.90477),(38 92.1494),(39 92.16129),(40 92.190056),(41 91.9707),(42 91.58549),
