1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162898.16),(2 579186.4),(3 1244474.6),(4 2088664.1),(5 3137130.3),(6 4331427),(7 5693337.5),(8 7227796),(9 8806241),(10 10553437),(11 12464491),(12 14439635),(13 16562720),(14 18747754),(15 21054668),(16 23445864),(17 25987162),(18 28563954),(19 31184326),(20 33867360),(21 36689344),(22 39641636),(23 42746804),(24 45904372),(25 49105372),(26 52270640),(27 55640844),(28 58980290),(29 62401972),(30 65938676),(31 69633384),(32 73257510),(33 77065410),(34 80542570),(35 84261020),(36 87863720),(37 91729190),(38 95492904),(39 99449130),(40 103633496),(41 108032024),(42 112656150),(43 117465920),(44 122170720),(45 126805130),(46 131350660),(47 135907150),(48 140565360),(49 144701950),(50 148676000),(51 152800590),(52 156775060),(53 161107280),(54 165147140),(55 169472580),(56 173774980),(57 178228850),(58 182738690),(59 187589300),(60 192224210),(61 197296750),(62 202533500),(63 207940740),(64 212272300),(65 217339860),(66 222084740),(67 226933840),(68 231602110),(69 236277120),(70 240844180),(71 245637650),(72 250307650),(73 255028980),(74 259215020),(75 263425740),(76 267081520),(77 271387970),(78 275355620),(79 279307520),
(1 196306.48),(2 729494.5),(3 1527438.1),(4 2513807.3),(5 3617373.3),(6 4796903.5),(7 5982677),(8 7180658),(9 8321526.5),(10 9402632),(11 10412979),(12 11302977),(13 12166937),(14 12944390),(15 13567891),(16 14095441),(17 14524335),(18 14875944),(19 15248889),(20 15718831),(21 16242969),(22 16800616),(23 17345958),(24 17824556),(25 18281514),(26 18691484),(27 18988312),(28 19185584),(29 19228512),(30 19166216),(31 18997898),(32 18752548),(33 18464378),(34 18103694),(35 17765270),(36 17428572),(37 17141110),(38 16965978),(39 16804258),(40 16695772),(41 16600349),(42 16476794),(43 16326364),(44 16148654),(45 15979556),(46 15810642),(47 15702663),(48 15660107),(49 15690899),(50 15815580),(51 16007349),(52 16190701),(53 16391327),(54 16569149),(55 16757491),(56 16915974),(57 17050524),(58 17097558),(59 17097014),(60 17046206),(61 16997886),(62 16993182),(63 16944802),(64 16857146),(65 16775079),(66 16704352),(67 16654286),(68 16575149),(69 16492416),(70 16431206),(71 16365589),(72 16260045),(73 16169035),(74 16048145),(75 15934108),(76 15824373),(77 15724024),(78 15559274),(79 15406937),
(1 200438.8),(2 745014.2),(3 1562005.6),(4 2572157),(5 3698004.8),(6 4862954.5),(7 6014908),(8 7162368),(9 8251948.5),(10 9308171),(11 10314717),(12 11201517),(13 12049677),(14 12850372),(15 13545663),(16 14186009),(17 14781251),(18 15305449),(19 15739228),(20 16085853),(21 16378427),(22 16628344),(23 16862934),(24 17016006),(25 17113440),(26 17138490),(27 17067830),(28 16948948),(29 16776061),(30 16566261),(31 16345587),(32 16159627),(33 15978360),(34 15758715),(35 15540500),(36 15269525),(37 14989164),(38 14690571),(39 14396791),(40 14127325),(41 13853747),(42 13649547),(43 13472603),(44 13325405),(45 13150405),(46 12974224),(47 12824209),(48 12694245),(49 12588895),(50 12488576),(51 12414464),(52 12311156),(53 12217192),(54 12133779),(55 12052316),(56 11972773),(57 11889499),(58 11758157),(59 11597413),(60 11415629),(61 11241347),(62 11048803),(63 10850220),(64 10620613),(65 10389187),(66 10182128),(67 10044608),(68 9955579),(69 9921533),(70 9965790),(71 10054275),(72 10201596),(73 10411305),(74 10661988),(75 10942191),(76 11263344),(77 11647211),(78 11981840),(79 12350107),
(1 202955.05),(2 764912.8),(3 1590428.8),(4 2588422),(5 3695848.3),(6 4839592.5),(7 5982450.5),(8 7068335.5),(9 8042460),(10 8923772),(11 9730097),(12 10386085),(13 11030543),(14 11625103),(15 12113989),(16 12570822),(17 12953804),(18 13271265),(19 13590972),(20 13912220),(21 14235496),(22 14512230),(23 14701706),(24 14784650),(25 14765588),(26 14659433),(27 14470959),(28 14262225),(29 14014579),(30 13742840),(31 13463739),(32 13220887),(33 13060110),(34 12948991),(35 12850606),(36 12707572),(37 12568230),(38 12411086),(39 12270017),(40 12123558),(41 11972442),(42 11870870),(43 11787264),(44 11756855),(45 11756490),(46 11769496),(47 11805294),(48 11895908),(49 12022385),(50 12182139),(51 12373315),(52 12503690),(53 12596040),(54 12602835),(55 12562360),(56 12526703),(57 12502016),(58 12456136),(59 12430874),(60 12381623),(61 12342719),(62 12290975),(63 12193638),(64 12093105),(65 12020911),(66 11947448),(67 11894001),(68 11848325),(69 11837508),(70 11817286),(71 11807672),(72 11787236),(73 11801115),(74 11793052),(75 11805097),(76 11859924),(77 11973885),(78 12099487),(79 12250792),
(1 199236.73),(2 741932.94),(3 1533026.3),(4 2464277.3),(5 3479233.5),(6 4522486.5),(7 5528333.5),(8 6447531.5),(9 7196977.5),(10 7795237),(11 8265281.5),(12 8628808),(13 8988857),(14 9307487),(15 9608719),(16 9931447),(17 10235698),(18 10581173),(19 10964292),(20 11339414),(21 11654755),(22 11876365),(23 12054605),(24 12173321),(25 12258004),(26 12300159),(27 12287113),(28 12272449),(29 12209119),(30 12117066),(31 12039020),(32 12022103),(33 12065336),(34 12093103),(35 12101818),(36 12054268),(37 12013244),(38 11971295),(39 11960934),(40 11970806),(41 11990725),(42 12068452),(43 12162638),(44 12281225),(45 12388475),(46 12447850),(47 12475922),(48 12459011),(49 12357292),(50 12225125),(51 12052325),(52 11853636),(53 11604508),(54 11318412),(55 10999501),(56 10679578),(57 10353055),(58 10034122),(59 9763498),(60 9538324),(61 9380498),(62 9270884),(63 9205636),(64 9135196),(65 9087005),(66 9074278),(67 9120308),(68 9206598),(69 9345205),(70 9489476),(71 9637240),(72 9789782),(73 9940781),(74 10058589),(75 10166019),(76 10243862),(77 10337300),(78 10387216),(79 10410573),
(1 208460.78),(2 769641.9),(3 1574008.6),(4 2536994.3),(5 3579812.3),(6 4613509.5),(7 5581586),(8 6427677.5),(9 7128646),(10 7711283),(11 8185758),(12 8522276),(13 8799861),(14 8998354),(15 9188015),(16 9394538),(17 9587492),(18 9780230),(19 9961305),(20 10093024),(21 10166900),(22 10204000),(23 10192313),(24 10191369),(25 10219433),(26 10236136),(27 10251501),(28 10274503),(29 10302027),(30 10337907),(31 10385049),(32 10407583),(33 10355245),(34 10217099),(35 10050971),(36 9853755),(37 9657262),(38 9487827),(39 9356274),(40 9247206),(41 9149285),(42 9074769),(43 9021435),(44 8974178),(45 8922602),(46 8844544),(47 8782532),(48 8732956),(49 8700727),(50 8689724),(51 8644679),(52 8568184),(53 8448788),(54 8291030.5),(55 8141450),(56 8005929.5),(57 7909582),(58 7854442.5),(59 7816722),(60 7801312),(61 7796928),(62 7799549.5),(63 7828422),(64 7838773.5),(65 7841686),(66 7867382.5),(67 7919575.5),(68 7982073),(69 8056191.5),(70 8112086.5),(71 8127190.5),(72 8112194.5),(73 8095263),(74 8073354),(75 8042404.5),(76 7970739),(77 7895675.5),(78 7820742),(79 7716734),
(1 189205.23),(2 691692.44),(3 1385217.3),(4 2158935),(5 2968472.5),(6 3734577.3),(7 4421963.5),(8 5017819.5),(9 5514912.5),(10 5966706),(11 6426279.5),(12 6856789),(13 7283379),(14 7646496),(15 7939183),(16 8201149),(17 8379374),(18 8523840),(19 8625068),(20 8715560),(21 8759571),(22 8754485),(23 8685364),(24 8558501),(25 8435580),(26 8350759.5),(27 8346187.5),(28 8396634),(29 8444629),(30 8460515),(31 8434253),(32 8377349.5),(33 8290416),(34 8135671.5),(35 8002647.5),(36 7911270),(37 7869867.5),(38 7898122),(39 7949514),(40 7993695.5),(41 8038438.5),(42 8071934),(43 8101873.5),(44 8129729),(45 8169108.5),(46 8207053),(47 8258021.5),(48 8329851.5),(49 8426746),(50 8569343),(51 8717414),(52 8817994),(53 8853750),(54 8840354),(55 8797567),(56 8709790),(57 8609831),(58 8520039),(59 8429221),(60 8340806.5),(61 8256929),(62 8177202),(63 8120677.5),(64 8050527),(65 7986390),(66 7922605),(67 7851845),(68 7780814.5),(69 7739221),(70 7668308.5),(71 7578317.5),(72 7466734),(73 7385270.5),(74 7345821),(75 7324710),(76 7331966),(77 7378688),(78 7435098),(79 7441661),
(1 175798.63),(2 645805.4),(3 1286068.8),(4 1970213.3),(5 2646264.8),(6 3236100.5),(7 3747251),(8 4159020.5),(9 4475888),(10 4747119.5),(11 4988257.5),(12 5215049.5),(13 5460309.5),(14 5704686),(15 5946445),(16 6150764),(17 6291806.5),(18 6396850),(19 6455351.5),(20 6474509),(21 6478215.5),(22 6445478),(23 6415947.5),(24 6380672),(25 6383777.5),(26 6396223),(27 6444534.5),(28 6471055.5),(29 6458980.5),(30 6406807.5),(31 6351244.5),(32 6327482),(33 6335683.5),(34 6367596.5),(35 6462687),(36 6584142.5),(37 6742814),(38 6902444.5),(39 7026068),(40 7090175.5),(41 7099981.5),(42 7079412),(43 7038044),(44 6997744),(45 6956447.5),(46 6947936.5),(47 6948690.5),(48 6930439.5),(49 6899618),(50 6851009),(51 6780877),(52 6696758),(53 6601165),(54 6497594),(55 6406372),(56 6318822.5),(57 6247106),(58 6168356.5),(59 6072101),(60 5999837),(61 5955685),(62 5946879),(63 5965658.5),(64 5999978),(65 6040326),(66 6099309.5),(67 6151165),(68 6172200.5),(69 6164570.5),(70 6109397.5),(71 6022483),(72 5919612.5),(73 5821563),(74 5728147),(75 5644258),(76 5569050),(77 5511130.5),(78 5469402),(79 5440337.5),
(1 175043.14),(2 630296.5),(3 1248330.4),(4 1928313.3),(5 2605132),(6 3203724.5),(7 3734114),(8 4164544.5),(9 4516078.5),(10 4794303.5),(11 5015936.5),(12 5184652),(13 5350220),(14 5504629.5),(15 5632566.5),(16 5733964.5),(17 5792591.5),(18 5792761),(19 5750795),(20 5659553),(21 5562661),(22 5481708.5),(23 5392125),(24 5302495),(25 5239350.5),(26 5195029.5),(27 5142038.5),(28 5096744),(29 5032892),(30 4958577.5),(31 4895836),(32 4892490.5),(33 4942504.5),(34 5072183.5),(35 5246824.5),(36 5420306.5),(37 5579569.5),(38 5705359.5),(39 5809331.5),(40 5917811),(41 6033793.5),(42 6168799),(43 6331794),(44 6527732.5),(45 6714645),(46 6855652.5),(47 6940921),(48 6981430.5),(49 6980473),(50 6961368),(51 6930485.5),(52 6890822.5),(53 6822079),(54 6707970),(55 6563895),(56 6399168.5),(57 6210410.5),(58 6054971),(59 5929690),(60 5832042),(61 5774093.5),(62 5762443.5),(63 5765546),(64 5776570.5),(65 5789537),(66 5778302.5),(67 5773730),(68 5756341),(69 5706102),(70 5629928),(71 5548209),(72 5447342.5),(73 5350919.5),(74 5269953),(75 5193369),(76 5121416),(77 5061084),(78 5022868.5),(79 4990120),
(1 187284.61),(2 675188.56),(3 1331796.8),(4 2060644.1),(5 2804707.5),(6 3485735.5),(7 4122045.5),(8 4693020),(9 5174739),(10 5565449),(11 5857956.5),(12 6045554),(13 6210647),(14 6368514),(15 6512596),(16 6618685),(17 6637676),(18 6581039),(19 6431339),(20 6234383),(21 6023655.5),(22 5835972),(23 5715961),(24 5610264),(25 5506897),(26 5386851.5),(27 5208339),(28 4997260.5),(29 4764772),(30 4556557.5),(31 4406613),(32 4339767),(33 4373924),(34 4468434),(35 4587383),(36 4679079.5),(37 4748193.5),(38 4794635.5),(39 4820709.5),(40 4871616),(41 4974378),(42 5139231),(43 5365255),(44 5591694),(45 5773594),(46 5895741.5),(47 5949877),(48 5948405),(49 5883736),(50 5821284),(51 5798166.5),(52 5823685.5),(53 5847162),(54 5857649.5),(55 5837414),(56 5784596.5),(57 5727786),(58 5692691),(59 5661373),(60 5643243),(61 5635659.5),(62 5646117.5),(63 5661405),(64 5658410),(65 5660589),(66 5657955),(67 5673389),(68 5695583),(69 5696632),(70 5685810.5),(71 5673737),(72 5650767),(73 5613213.5),(74 5567399),(75 5506607),(76 5440692.5),(77 5373107),(78 5329394),(79 5292478),
(1 183888.98),(2 651307.06),(3 1285536.9),(4 1992254.3),(5 2713398),(6 3372796.5),(7 3968941.5),(8 4475553.5),(9 4877688),(10 5210136),(11 5485251.5),(12 5694587.5),(13 5856143.5),(14 5934229),(15 5949641.5),(16 5880024),(17 5683381),(18 5420846.5),(19 5144609),(20 4897838.5),(21 4718104),(22 4618501),(23 4575112),(24 4543417),(25 4517109),(26 4494967),(27 4473664),(28 4453072.5),(29 4460073.5),(30 4506901.5),(31 4585274),(32 4672598.5),(33 4759369.5),(34 4816332.5),(35 4854659),(36 4880836.5),(37 4867615),(38 4837117.5),(39 4803277.5),(40 4810370.5),(41 4866341),(42 4934543.5),(43 4990802),(44 5023432.5),(45 5025667.5),(46 5036596.5),(47 5038953.5),(48 5046578),(49 5054953.5),(50 5048488.5),(51 5009496),(52 4960816.5),(53 4876721.5),(54 4783303.5),(55 4666785.5),(56 4529332),(57 4403985.5),(58 4308662),(59 4240981.5),(60 4203432.5),(61 4163827.5),(62 4138490.8),(63 4132192.5),(64 4145315),(65 4157524),(66 4184669.8),(67 4235103),(68 4298801.5),(69 4369822),(70 4453202),(71 4555374.5),(72 4671502.5),(73 4793827),(74 4870696),(75 4897659),(76 4886561.5),(77 4853109),(78 4800408),(79 4745118.5),
(1 179789.86),(2 635631.56),(3 1235189.3),(4 1884744.5),(5 2516302.8),(6 3075473.3),(7 3559880.8),(8 3988352.5),(9 4306049),(10 4530647),(11 4680860),(12 4802641.5),(13 4938628),(14 5044350),(15 5099473.5),(16 5082402),(17 4997037.5),(18 4859809),(19 4695377.5),(20 4534274.5),(21 4406096.5),(22 4306826),(23 4242414.5),(24 4210831),(25 4201019.5),(26 4220716),(27 4244254),(28 4273837),(29 4314224.5),(30 4376959),(31 4445341),(32 4529224),(33 4593763.5),(34 4651389.5),(35 4667283),(36 4644179),(37 4608763.5),(38 4568948),(39 4508043),(40 4413794.5),(41 4315338),(42 4235988),(43 4176891.5),(44 4143481.5),(45 4130623),(46 4141237),(47 4163288.8),(48 4204815),(49 4244020),(50 4292107.5),(51 4348419.5),(52 4378757),(53 4367640),(54 4347846.5),(55 4305724.5),(56 4250888.5),(57 4180039.3),(58 4105707.5),(59 4016572.3),(60 3941048.8),(61 3888305.3),(62 3865704.8),(63 3856455.8),(64 3847622),(65 3846918),(66 3848913.3),(67 3870355.8),(68 3909780),(69 3965080.3),(70 4052711.3),(71 4130836),(72 4193256.8),(73 4237239.5),(74 4247677),(75 4242636),(76 4234987),(77 4224786),(78 4197309.5),(79 4171582.3),
(1 180981.81),(2 625508.8),(3 1209405.1),(4 1857736.1),(5 2514026.5),(6 3105974.8),(7 3616295),(8 4026450.8),(9 4328667),(10 4557065),(11 4719631.5),(12 4798835.5),(13 4827452.5),(14 4784618),(15 4691995.5),(16 4534522),(17 4325338.5),(18 4114113.8),(19 3940490.3),(20 3801577.3),(21 3712833.3),(22 3685358.3),(23 3675243.8),(24 3670897),(25 3684011.8),(26 3709034.3),(27 3752347),(28 3799893),(29 3866588.5),(30 3939687.5),(31 4002841),(32 4042080.5),(33 4041874.3),(34 4038775.5),(35 4029900),(36 4023187),(37 4010440),(38 3984506.3),(39 3977107.5),(40 4005099.5),(41 4055981.3),(42 4078510.3),(43 4058335.5),(44 4012962.8),(45 3964589.3),(46 3925621.8),(47 3914481.3),(48 3938188.5),(49 3973496.5),(50 3977941.3),(51 3920635.5),(52 3832755.5),(53 3737637.8),(54 3646963),(55 3565180.3),(56 3514267),(57 3479369.5),(58 3452416.3),(59 3436007.5),(60 3433822),(61 3442235.3),(62 3455914.3),(63 3468928.3),(64 3472636.5),(65 3464419.3),(66 3476373.3),(67 3502080.8),(68 3529709),(69 3559990.5),(70 3612391),(71 3679504.5),(72 3782449),(73 3889948.5),(74 3974874.3),(75 4022406.3),(76 4042397.8),(77 4055192.5),(78 4061969),(79 4054779.5),
(1 154095.39),(2 539800.25),(3 1056147.8),(4 1636932.9),(5 2233215.3),(6 2783503.8),(7 3260913.5),(8 3648739),(9 3957458.3),(10 4195178.5),(11 4343295.5),(12 4394854.5),(13 4380128),(14 4309305.5),(15 4195182.5),(16 4050189.5),(17 3890880),(18 3730230.3),(19 3557990.3),(20 3421618.5),(21 3324101.3),(22 3261786),(23 3228273.8),(24 3219547.5),(25 3225633.5),(26 3248397.5),(27 3266269.5),(28 3291590.8),(29 3330675.3),(30 3373436.3),(31 3429768.5),(32 3506787),(33 3587246.3),(34 3652470.8),(35 3690925),(36 3682680.5),(37 3654657.5),(38 3633066.8),(39 3623021.5),(40 3611196.3),(41 3576973.8),(42 3521791),(43 3456354.5),(44 3397439.3),(45 3359446.3),(46 3332654.3),(47 3329366.3),(48 3333243.3),(49 3328615.8),(50 3320986.8),(51 3320426.8),(52 3338116.5),(53 3338474),(54 3319869.5),(55 3291213.5),(56 3253049.3),(57 3239621.5),(58 3236771),(59 3245713),(60 3252652),(61 3272035),(62 3287011),(63 3286837.3),(64 3286573),(65 3283106.3),(66 3260258.3),(67 3239577),(68 3209950.5),(69 3197836),(70 3206886.8),(71 3209063),(72 3220644.5),(73 3253858.5),(74 3295441),(75 3339256.5),(76 3383779),(77 3426495.3),(78 3451858.3),(79 3473382),
(1 156522.78),(2 557057.7),(3 1099483.5),(4 1689719.1),(5 2310153.8),(6 2896652.5),(7 3416272.8),(8 3854938.3),(9 4182327),(10 4409807),(11 4528897.5),(12 4560128),(13 4533578.5),(14 4455690.5),(15 4320507),(16 4157367.5),(17 3980631.5),(18 3818178.8),(19 3690555.8),(20 3581811.3),(21 3506862.3),(22 3448971.5),(23 3391988.5),(24 3358566),(25 3354009.5),(26 3376048.3),(27 3402055.5),(28 3424516),(29 3425712.3),(30 3419151.8),(31 3414319),(32 3432680.3),(33 3467828),(34 3501176.5),(35 3519457),(36 3513790.5),(37 3495206),(38 3464166),(39 3419647),(40 3380415.8),(41 3340108),(42 3298440.5),(43 3251942.8),(44 3215340.5),(45 3182496.8),(46 3167211.8),(47 3167548.5),(48 3176913),(49 3176376.3),(50 3186516),(51 3211797.8),(52 3245521),(53 3279885.8),(54 3319706.8),(55 3372595.3),(56 3436618.8),(57 3509542.5),(58 3572618),(59 3633264.3),(60 3674935.5),(61 3699190),(62 3705180.5),(63 3689399.5),(64 3657577.3),(65 3616768.8),(66 3564923.8),(67 3490902),(68 3389488.8),(69 3292536.5),(70 3181657),(71 3062132.5),(72 2956066),(73 2878479.8),(74 2825252.5),(75 2798212),(76 2783189.3),(77 2786171.8),(78 2790593.8),(79 2807213.8),
(1 146696.25),(2 499514.3),(3 960537.6),(4 1459744),(5 1957826.5),(6 2383035.8),(7 2731284.8),(8 3018932),(9 3233740.5),(10 3381602.8),(11 3484855.5),(12 3525756.8),(13 3506240),(14 3436441.3),(15 3337786.3),(16 3222956.5),(17 3102148),(18 2994845.5),(19 2927450.3),(20 2880057),(21 2842075.5),(22 2808677.8),(23 2778213.8),(24 2768756),(25 2764077.8),(26 2764842.3),(27 2782180.3),(28 2814041),(29 2839534),(30 2852613.5),(31 2835287.8),(32 2803775),(33 2757947.5),(34 2709395.5),(35 2652514.8),(36 2613632),(37 2591532.5),(38 2580113.8),(39 2589600.5),(40 2618015.8),(41 2658266.3),(42 2713276.5),(43 2753433.3),(44 2779333),(45 2770513.8),(46 2738391.8),(47 2698191),(48 2655598.5),(49 2614899),(50 2567522.3),(51 2519280.5),(52 2484603.5),(53 2459174),(54 2457866.8),(55 2480415.8),(56 2517933.8),(57 2566405.3),(58 2631547.8),(59 2688165),(60 2740197),(61 2790257.8),(62 2824695.5),(63 2859005.8),(64 2886337.5),(65 2893195.3),(66 2875137.8),(67 2822596),(68 2750837.8),(69 2671241.3),(70 2585125.3),(71 2498768.3),(72 2421027.5),(73 2352432.3),(74 2299522.8),(75 2258367.8),(76 2234111.8),(77 2235300.3),(78 2255110.5),(79 2295554),
(1 141217.53),(2 486293.28),(3 941709.6),(4 1429346.3),(5 1909519.3),(6 2318932.8),(7 2658152),(8 2916570.5),(9 3091222.3),(10 3204577.5),(11 3249511.3),(12 3228616),(13 3167299.3),(14 3059212),(15 2926290),(16 2797872.5),(17 2679189.3),(18 2578199.3),(19 2503581.3),(20 2461066.3),(21 2455736.8),(22 2478162),(23 2520009.3),(24 2557783.5),(25 2598934),(26 2625706.8),(27 2659927),(28 2710796.8),(29 2766604.5),(30 2835004.5),(31 2892730.8),(32 2928362.3),(33 2942296.5),(34 2917755.5),(35 2880302.8),(36 2834566),(37 2777487.5),(38 2733261),(39 2694549.3),(40 2663309),(41 2652948.5),(42 2652016.8),(43 2655325),(44 2654278.5),(45 2647429),(46 2637792),(47 2627690.5),(48 2605656.5),(49 2568928.8),(50 2525766.8),(51 2482613.3),(52 2451736.5),(53 2423760.5),(54 2402306.8),(55 2391510),(56 2395027.8),(57 2423033.8),(58 2453623.5),(59 2476154.3),(60 2486185.8),(61 2488856.8),(62 2484215.5),(63 2468025.3),(64 2439132.3),(65 2409235.5),(66 2378764.8),(67 2329477.3),(68 2270770.8),(69 2206408.8),(70 2151714),(71 2116127.8),(72 2112897.3),(73 2123630.8),(74 2154527.5),(75 2189291),(76 2219087.3),(77 2256213.3),(78 2295864),(79 2330644),
(1 135766.78),(2 464428.97),(3 870718.06),(4 1282157.4),(5 1661550.3),(6 1979385.8),(7 2229988.3),(8 2459337),(9 2650707.8),(10 2807540.8),(11 2919079.3),(12 2958636.8),(13 2931451.5),(14 2865285.8),(15 2771886.3),(16 2677356.5),(17 2585734),(18 2502310),(19 2427101.3),(20 2368778.3),(21 2330950.8),(22 2310060),(23 2315821.8),(24 2341724.5),(25 2399668.3),(26 2454457.3),(27 2515158.5),(28 2563295),(29 2600619.5),(30 2633308.5),(31 2643675.5),(32 2658257.5),(33 2670010.3),(34 2651572.5),(35 2638963.5),(36 2642218.5),(37 2633751.8),(38 2613686.5),(39 2570670.8),(40 2523362.3),(41 2489006.3),(42 2456922),(43 2430157.3),(44 2396350.3),(45 2375571.3),(46 2345471.5),(47 2313622.3),(48 2296507.8),(49 2299717.8),(50 2314233),(51 2335242.8),(52 2365318.8),(53 2391417),(54 2410592.5),(55 2419569),(56 2425060.5),(57 2416831),(58 2391226.8),(59 2358246.5),(60 2314330.8),(61 2256925.8),(62 2192847.5),(63 2133661.8),(64 2077757.1),(65 2037599.6),(66 2014766.6),(67 2018265.3),(68 2026597.8),(69 2030257.1),(70 2039728.8),(71 2057713.3),(72 2082468.1),(73 2098327.5),(74 2121680.8),(75 2143165.3),(76 2170206.3),(77 2204160),(78 2226898.3),(79 2251949.5),
(1 121506.06),(2 404781.13),(3 750826.2),(4 1087213.1),(5 1386064.6),(6 1635169.6),(7 1830766.1),(8 1991605.8),(9 2110977.5),(10 2192036.8),(11 2241703.8),(12 2263098),(13 2264014.5),(14 2255917.5),(15 2241308.3),(16 2211820),(17 2172930.8),(18 2144548.3),(19 2117842.5),(20 2095487.6),(21 2093557.5),(22 2113130),(23 2142610.8),(24 2172527.3),(25 2197843),(26 2212338),(27 2230055),(28 2245771.3),(29 2251831),(30 2266838),(31 2291047.8),(32 2305734.8),(33 2326416.3),(34 2340326.5),(35 2346417.8),(36 2344116.5),(37 2338788.5),(38 2351845),(39 2362746.8),(40 2363674),(41 2365023.8),(42 2357237.5),(43 2327307.5),(44 2285747.5),(45 2255016.8),(46 2231179.3),(47 2214755.5),(48 2191413.5),(49 2152886.5),(50 2111779.8),(51 2067593.8),(52 2024998),(53 1994203.6),(54 1971104.6),(55 1953531),(56 1949590.3),(57 1960409.1),(58 1959592.4),(59 1950099.8),(60 1936371.3),(61 1922632.1),(62 1901809),(63 1880420.4),(64 1868326.3),(65 1862286.3),(66 1859441.1),(67 1855090.3),(68 1854311.9),(69 1859676.5),(70 1859341.8),(71 1867190.3),(72 1882617.4),(73 1883066),(74 1873011.6),(75 1869976.8),(76 1864367.5),(77 1860768.4),(78 1859112.5),(79 1860864),
