1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1584070),(2 5177892.5),(3 9787671),(4 14556464),(5 19109206),(6 23102944),(7 26984430),(8 31146832),(9 35292740),(10 39533044),(11 42422476),(12 44529148),(13 46157668),(14 48035076),(15 51586588),(16 56563170),(17 61698804),(18 64439904),(19 65063732),(20 64213076),(21 61739060),(22 59545810),(23 57548180),(24 54656852),(25 50158176),(26 44853376),(27 38582748),(28 32269944),(29 26197590),(30 21482100),(31 18389306),(32 18227612),(33 20944572),(34 25198776),(35 29890634),(36 32477062),(37 34047548),(38 35958750),(39 37635340),(40 39013764),(41 39706532),(42 39037230),(43 36510268),(44 32946288),(45 29761416),(46 27476798),(47 25695128),(48 24992638),(49 25369952),(50 26107850),(51 27371802),(52 28851242),(53 30612570),(54 31891584),(55 33158678),(56 34261904),(57 34463476),(58 33948584),(59 32449096),(60 31367872),(61 30884272),(62 30571450),(63 30026102),(64 29120506),(65 27997102),(66 26500664),(67 25091006),(68 24219414),(69 23577816),(70 23215246),(71 23761632),(72 24503496),(73 25323214),(74 26412662),(75 27399520),(76 28331024),(77 29160864),(78 29469832),(79 29281192),
(1 52.66243),(2 54.752647),(3 54.23134),(4 55.996876),(5 56.46985),(6 56.951157),(7 56.880165),(8 57.59374),(9 57.127224),(10 56.49765),(11 57.04329),(12 58.84555),(13 58.581196),(14 59.047997),(15 57.17734),(16 57.54644),(17 58.06467),(18 58.195023),(19 57.94976),(20 58.664944),(21 57.87805),(22 58.310093),(23 58.040897),(24 58.760727),(25 58.451275),(26 59.482246),(27 57.53493),(28 57.46629),(29 57.58033),(30 57.335514),(31 58.32954),(32 57.871807),(33 58.197525),(34 58.976517),(35 59.139046),(36 58.900173),(37 58.881836),(38 60.715157),(39 58.229855),(40 58.74834),(41 59.09238),(42 58.75214),(43 58.839787),(44 58.98225),(45 57.987984),(46 58.782482),(47 59.45427),(48 58.876415),(49 58.921494),(50 58.708546),(51 60.043495),(52 60.215755),(53 58.75808),(54 57.720318),(55 59.006435),(56 58.372475),(57 59.665264),(58 60.386574),(59 58.344505),(60 58.76223),(61 59.44113),(62 59.636253),(63 58.24342),(64 59.17523),(65 58.468693),(66 59.131756),(67 58.806744),(68 58.241474),(69 58.21225),(70 57.675026),(71 58.609364),(72 59.294437),(73 58.771515),(74 57.924587),(75 57.220272),(76 57.81755),(77 58.40668),(78 57.928654),(79 58.071445),
(1 54.022213),(2 54.9381),(3 55.31799),(4 56.92537),(5 56.823345),(6 57.95454),(7 57.879646),(8 57.738),(9 58.17025),(10 56.879585),(11 57.240276),(12 59.94517),(13 59.745594),(14 59.648438),(15 57.97255),(16 57.66784),(17 59.20199),(18 58.524036),(19 57.91355),(20 58.50901),(21 57.884697),(22 58.42386),(23 58.478676),(24 59.994762),(25 59.50949),(26 60.304558),(27 58.74769),(28 57.8609),(29 58.336792),(30 57.38961),(31 58.447693),(32 58.82802),(33 59.351574),(34 59.42255),(35 60.07361),(36 59.99926),(37 58.930286),(38 61.137047),(39 59.16225),(40 59.57558),(41 59.274113),(42 59.864754),(43 59.657623),(44 59.66604),(45 58.651752),(46 59.896976),(47 60.093586),(48 60.221806),(49 60.230545),(50 60.331715),(51 61.555645),(52 60.43919),(53 59.805332),(54 58.70956),(55 59.514603),(56 59.090008),(57 60.05297),(58 60.641495),(59 59.393276),(60 59.40791),(61 60.163322),(62 59.372963),(63 57.93662),(64 59.60547),(65 59.74723),(66 59.04805),(67 60.260124),(68 59.37286),(69 58.3972),(70 59.61113),(71 59.112602),(72 59.286106),(73 58.5857),(74 58.841244),(75 58.188114),(76 58.549614),(77 58.374638),(78 58.162624),(79 58.647606),
(1 53.628452),(2 55.15207),(3 54.82371),(4 56.75799),(5 56.31448),(6 56.954334),(7 57.160744),(8 57.78249),(9 58.287777),(10 57.63057),(11 57.025692),(12 59.564545),(13 59.307384),(14 60.441288),(15 59.03372),(16 58.790424),(17 59.87699),(18 58.941326),(19 58.1581),(20 58.622486),(21 57.774696),(22 58.253895),(23 59.175934),(24 59.72771),(25 59.679985),(26 60.013752),(27 58.353973),(28 57.819706),(29 58.21613),(30 57.595207),(31 58.384846),(32 58.358192),(33 58.973442),(34 59.49116),(35 59.995796),(36 59.41563),(37 59.46405),(38 59.64746),(39 58.781464),(40 58.455574),(41 59.013687),(42 59.64331),(43 58.958805),(44 59.502712),(45 58.80173),(46 59.18005),(47 58.91994),(48 59.751286),(49 60.515526),(50 60.63842),(51 60.959244),(52 60.97059),(53 58.870262),(54 59.232),(55 58.976334),(56 59.40119),(57 60.06769),(58 60.563858),(59 58.712566),(60 59.55482),(61 60.64272),(62 59.520195),(63 58.376415),(64 59.825428),(65 58.553646),(66 58.36045),(67 58.911118),(68 59.11315),(69 58.1336),(70 57.92888),(71 58.88371),(72 59.253685),(73 58.020016),(74 58.694073),(75 57.365032),(76 58.30417),(77 59.08688),(78 59.16632),(79 59.07224),
(1 49.843906),(2 52.15643),(3 52.65957),(4 53.976475),(5 53.923904),(6 54.617844),(7 54.574337),(8 54.43358),(9 54.75679),(10 54.666),(11 55.07853),(12 56.514168),(13 55.358913),(14 56.515564),(15 55.341434),(16 54.771736),(17 55.65862),(18 55.620056),(19 55.361313),(20 55.353996),(21 55.458622),(22 55.929745),(23 56.026665),(24 56.78314),(25 55.750957),(26 57.563522),(27 56.240265),(28 56.092133),(29 55.960983),(30 54.70939),(31 55.891876),(32 56.611496),(33 56.144737),(34 56.796265),(35 57.75498),(36 57.05047),(37 57.778305),(38 57.112526),(39 55.86341),(40 57.01148),(41 56.248653),(42 56.820595),(43 57.00231),(44 57.018524),(45 56.774506),(46 56.535908),(47 56.02906),(48 56.484642),(49 56.99288),(50 57.258892),(51 57.32423),(52 57.882336),(53 56.771564),(54 56.58495),(55 57.164345),(56 56.863293),(57 57.131027),(58 57.72673),(59 55.782154),(60 56.085083),(61 57.545746),(62 57.024582),(63 55.69478),(64 56.868065),(65 56.45224),(66 56.447212),(67 56.43487),(68 56.281),(69 56.147976),(70 55.750996),(71 56.379868),(72 57.118355),(73 56.207092),(74 55.543003),(75 54.57956),(76 56.364494),(77 56.122505),(78 55.92601),(79 56.368145),
(1 52.002113),(2 53.315968),(3 54.491085),(4 55.88619),(5 55.34393),(6 57.07194),(7 56.23185),(8 56.61481),(9 57.691933),(10 56.882248),(11 56.88461),(12 58.98175),(13 58.207638),(14 58.499943),(15 57.7313),(16 58.04345),(17 57.89848),(18 57.60734),(19 57.838432),(20 57.985634),(21 57.42578),(22 57.97527),(23 57.651386),(24 58.417442),(25 58.448814),(26 59.218864),(27 57.935635),(28 57.64306),(29 57.478607),(30 56.342266),(31 57.420593),(32 57.509556),(33 58.258587),(34 58.593433),(35 58.906284),(36 59.015972),(37 59.282505),(38 60.304676),(39 58.571163),(40 59.194683),(41 59.060516),(42 59.25741),(43 59.414593),(44 59.361767),(45 58.744816),(46 58.95673),(47 59.372295),(48 59.28987),(49 59.692528),(50 60.47546),(51 60.200428),(52 60.512764),(53 58.61288),(54 58.320198),(55 59.005466),(56 59.156387),(57 59.361073),(58 59.87693),(59 58.355164),(60 59.44906),(61 60.480938),(62 59.15606),(63 58.749958),(64 58.380714),(65 58.54296),(66 57.57805),(67 58.569717),(68 57.652275),(69 57.23001),(70 56.902435),(71 58.12178),(72 58.551132),(73 57.335445),(74 58.480892),(75 57.176907),(76 58.727077),(77 57.676323),(78 58.23184),(79 58.651997),
(1 52.05205),(2 52.90971),(3 53.74814),(4 54.78889),(5 54.747604),(6 55.521885),(7 56.129894),(8 56.787186),(9 56.843796),(10 55.689365),(11 55.601536),(12 57.119343),(13 56.898212),(14 57.510494),(15 55.737404),(16 56.154335),(17 56.566067),(18 55.938183),(19 56.334927),(20 56.88331),(21 55.90618),(22 56.09327),(23 56.242985),(24 57.235085),(25 57.485603),(26 58.160072),(27 56.22524),(28 56.228626),(29 55.972427),(30 55.88392),(31 56.396103),(32 56.09208),(33 57.944893),(34 57.213177),(35 56.9594),(36 57.860577),(37 57.706764),(38 59.17987),(39 57.19844),(40 57.69066),(41 56.927),(42 56.82365),(43 57.226933),(44 58.069374),(45 57.1266),(46 57.27048),(47 56.040348),(48 57.42424),(49 57.45022),(50 57.925446),(51 58.03912),(52 58.80144),(53 57.59775),(54 57.288654),(55 57.373795),(56 57.385365),(57 57.72353),(58 58.448826),(59 56.697716),(60 56.808506),(61 57.94781),(62 56.831924),(63 56.80571),(64 56.96975),(65 57.12679),(66 56.29099),(67 57.35119),(68 56.38975),(69 55.821518),(70 56.08729),(71 56.2496),(72 56.29036),(73 55.976776),(74 56.77335),(75 55.540047),(76 56.322247),(77 56.188328),(78 56.658535),(79 56.548737),
(1 52.51971),(2 53.25653),(3 53.38547),(4 55.189133),(5 55.078957),(6 55.08039),(7 55.753555),(8 56.563457),(9 57.322723),(10 55.232327),(11 55.9812),(12 58.56692),(13 57.431316),(14 57.0918),(15 55.74857),(16 56.094467),(17 57.10136),(18 56.703697),(19 56.861446),(20 57.30463),(21 55.961704),(22 57.442772),(23 57.024113),(24 58.622646),(25 58.22567),(26 58.815697),(27 57.355446),(28 56.620983),(29 57.33767),(30 56.082592),(31 57.367817),(32 57.1876),(33 57.794342),(34 57.437576),(35 57.73046),(36 58.07299),(37 58.60376),(38 59.59803),(39 57.209957),(40 57.788937),(41 57.676544),(42 57.78179),(43 58.330627),(44 58.70826),(45 57.12747),(46 57.470764),(47 57.12387),(48 58.498955),(49 57.712303),(50 57.696426),(51 58.718056),(52 57.824142),(53 57.765087),(54 57.83282),(55 58.331673),(56 58.304386),(57 58.64269),(58 59.02627),(59 56.964775),(60 57.643925),(61 58.517506),(62 58.190495),(63 57.60878),(64 57.402187),(65 57.602043),(66 56.90373),(67 58.20968),(68 58.22179),(69 56.647247),(70 56.17495),(71 57.59488),(72 57.42533),(73 57.074524),(74 56.92123),(75 56.010605),(76 56.52867),(77 56.551266),(78 57.372635),(79 57.189392),
(1 52.75325),(2 53.228073),(3 54.498177),(4 56.348003),(5 56.467262),(6 57.776863),(7 57.130367),(8 57.112553),(9 58.17942),(10 56.42147),(11 56.911133),(12 58.923916),(13 58.51806),(14 58.730274),(15 57.163498),(16 57.33442),(17 57.884296),(18 58.16538),(19 57.216503),(20 57.79404),(21 56.64488),(22 57.9778),(23 57.777573),(24 58.438686),(25 57.92222),(26 58.86699),(27 57.460003),(28 57.23154),(29 57.452274),(30 55.22894),(31 57.745296),(32 56.659904),(33 57.985813),(34 57.698975),(35 58.29806),(36 58.70166),(37 58.155693),(38 58.846794),(39 57.316532),(40 57.871773),(41 58.176105),(42 58.22556),(43 58.63565),(44 58.908405),(45 56.91194),(46 57.409077),(47 58.036713),(48 58.30116),(49 58.09586),(50 58.264412),(51 58.50566),(52 58.95036),(53 58.414078),(54 57.468067),(55 57.956768),(56 57.653576),(57 59.22671),(58 59.22999),(59 57.052197),(60 57.920685),(61 59.309734),(62 58.086086),(63 57.551556),(64 59.105366),(65 57.934227),(66 57.97679),(67 58.771275),(68 57.74984),(69 56.852753),(70 56.382908),(71 57.34671),(72 58.439735),(73 57.430214),(74 57.79564),(75 56.34756),(76 57.151043),(77 57.32428),(78 57.972507),(79 56.950195),
(1 50.877262),(2 52.11848),(3 52.96985),(4 54.18913),(5 54.471275),(6 55.352627),(7 54.875248),(8 55.748947),(9 55.459755),(10 55.215492),(11 53.884792),(12 56.208324),(13 56.656445),(14 55.843857),(15 54.835567),(16 54.91453),(17 54.566715),(18 54.669476),(19 54.223915),(20 55.095753),(21 54.837074),(22 55.477146),(23 55.363785),(24 56.773067),(25 55.792526),(26 56.876328),(27 54.978645),(28 55.445576),(29 55.389034),(30 54.16249),(31 56.11571),(32 55.5777),(33 56.548843),(34 56.052124),(35 56.872437),(36 57.215767),(37 56.534126),(38 57.84225),(39 56.636765),(40 56.301105),(41 56.575306),(42 56.946114),(43 57.11085),(44 57.185833),(45 56.519672),(46 56.19549),(47 56.323036),(48 56.495533),(49 56.387524),(50 57.458817),(51 57.374596),(52 57.415916),(53 56.44256),(54 56.097073),(55 56.140266),(56 55.801487),(57 57.252567),(58 58.202248),(59 55.80095),(60 55.580856),(61 57.43284),(62 55.703747),(63 55.397404),(64 56.44216),(65 56.45061),(66 56.277054),(67 56.527836),(68 55.63214),(69 55.54076),(70 55.738403),(71 55.361324),(72 56.26062),(73 55.838177),(74 55.82287),(75 54.955418),(76 55.506207),(77 56.365734),(78 57.026443),(79 55.714027),
(1 50.86159),(2 52.26056),(3 52.830093),(4 54.378723),(5 54.19101),(6 55.25265),(7 55.573486),(8 55.827602),(9 55.84856),(10 54.907433),(11 55.698383),(12 56.85474),(13 56.854156),(14 56.638653),(15 54.657074),(16 55.41718),(17 55.43387),(18 55.853546),(19 55.326813),(20 56.274883),(21 55.75034),(22 56.22967),(23 55.642418),(24 56.451603),(25 56.56737),(26 56.614067),(27 55.425518),(28 55.194824),(29 55.420902),(30 54.46942),(31 56.54475),(32 56.36033),(33 56.632256),(34 56.369713),(35 57.01296),(36 57.483555),(37 56.8184),(38 58.788425),(39 56.697918),(40 56.646988),(41 57.078182),(42 57.20909),(43 57.093716),(44 57.746605),(45 56.164642),(46 57.267628),(47 56.99052),(48 57.393513),(49 56.228558),(50 58.039536),(51 58.25037),(52 57.594097),(53 57.196243),(54 56.728065),(55 56.611366),(56 56.42371),(57 57.15063),(58 58.492096),(59 57.01593),(60 57.434498),(61 57.974827),(62 57.26601),(63 56.414303),(64 56.885094),(65 56.845093),(66 56.139606),(67 56.64991),(68 55.74059),(69 55.897472),(70 56.174366),(71 56.4681),(72 56.902065),(73 56.101913),(74 56.187443),(75 55.69419),(76 56.432316),(77 56.07613),(78 57.40438),(79 56.21488),
(1 50.160023),(2 50.988342),(3 51.53474),(4 52.961178),(5 53.056293),(6 53.7471),(7 53.610558),(8 53.994144),(9 54.379135),(10 53.11399),(11 54.16424),(12 56.042324),(13 55.7479),(14 55.60877),(15 54.4404),(16 54.243244),(17 55.210106),(18 55.069546),(19 54.9236),(20 55.420547),(21 54.983223),(22 55.587933),(23 55.431206),(24 55.450325),(25 55.490982),(26 56.2566),(27 55.089878),(28 55.119766),(29 55.559628),(30 53.73548),(31 54.947025),(32 56.026237),(33 55.591343),(34 55.944473),(35 55.98401),(36 56.443897),(37 55.51464),(38 56.380657),(39 55.14913),(40 55.46724),(41 55.483418),(42 55.908855),(43 55.562172),(44 56.2799),(45 55.36417),(46 56.637035),(47 56.524193),(48 57.152588),(49 56.227997),(50 56.85572),(51 56.849133),(52 57.335365),(53 56.37331),(54 55.40873),(55 56.06614),(56 55.744865),(57 55.823902),(58 56.866356),(59 55.074665),(60 55.704197),(61 57.07118),(62 56.697853),(63 55.46494),(64 56.37949),(65 55.591072),(66 55.812035),(67 56.523502),(68 56.16989),(69 54.779778),(70 54.785095),(71 55.686333),(72 56.23131),(73 55.65068),(74 55.499462),(75 55.258297),(76 55.34489),(77 55.536102),(78 55.562134),(79 55.540947),
(1 49.88141),(2 51.21567),(3 51.89811),(4 53.235943),(5 53.96857),(6 54.04102),(7 54.12493),(8 54.59936),(9 55.10364),(10 54.508396),(11 54.474518),(12 57.502716),(13 57.132206),(14 56.456398),(15 55.501347),(16 55.4774),(17 56.71392),(18 55.403305),(19 55.30916),(20 55.9538),(21 55.733932),(22 56.169983),(23 56.487267),(24 56.07689),(25 56.336952),(26 57.0116),(27 55.095028),(28 55.477886),(29 55.31222),(30 54.48261),(31 55.506073),(32 54.95187),(33 55.418884),(34 55.823116),(35 56.783966),(36 56.678005),(37 57.048832),(38 57.577423),(39 56.329212),(40 57.167713),(41 56.254593),(42 55.90224),(43 55.674706),(44 56.876167),(45 56.13519),(46 56.24406),(47 55.92572),(48 55.984215),(49 55.88506),(50 55.86865),(51 56.599213),(52 56.52312),(53 55.458683),(54 55.068134),(55 55.61695),(56 56.253017),(57 56.822186),(58 56.472034),(59 54.27352),(60 55.27483),(61 56.58408),(62 55.810696),(63 54.834103),(64 55.3285),(65 54.994385),(66 54.856827),(67 56.015438),(68 55.16212),(69 55.071766),(70 54.966843),(71 55.288803),(72 55.69922),(73 54.85714),(74 55.930317),(75 54.45591),(76 54.472378),(77 54.570618),(78 55.16949),(79 55.28527),
(1 50.258152),(2 51.53568),(3 51.531322),(4 53.31307),(5 53.48948),(6 54.45598),(7 54.24455),(8 54.91734),(9 54.48292),(10 54.452293),(11 54.633003),(12 56.228207),(13 56.075),(14 56.22567),(15 54.700188),(16 55.129677),(17 55.83161),(18 54.517532),(19 55.096607),(20 55.24496),(21 54.881763),(22 54.879208),(23 55.501877),(24 55.559853),(25 55.969563),(26 56.36465),(27 54.654594),(28 55.050613),(29 54.381927),(30 53.52993),(31 54.99405),(32 54.26156),(33 55.205204),(34 55.102497),(35 54.86524),(36 55.267414),(37 55.502335),(38 57.07198),(39 55.509678),(40 55.84696),(41 55.124157),(42 56.15261),(43 55.342514),(44 55.76005),(45 55.093178),(46 55.37384),(47 55.304134),(48 55.391014),(49 55.462776),(50 56.0206),(51 56.37223),(52 57.011703),(53 55.272953),(54 54.952747),(55 55.990673),(56 56.16573),(57 56.742825),(58 57.21227),(59 54.935085),(60 55.494656),(61 57.730083),(62 56.21328),(63 55.27465),(64 56.17433),(65 55.629475),(66 54.845585),(67 55.83816),(68 54.675186),(69 55.134956),(70 54.907143),(71 54.876015),(72 55.67186),(73 54.429268),(74 55.44062),(75 54.134483),(76 54.86756),(77 55.00291),(78 55.279724),(79 55.15959),
(1 48.17564),(2 49.471855),(3 50.75788),(4 52.08641),(5 51.893955),(6 52.935337),(7 52.40453),(8 52.54653),(9 52.979206),(10 52.271843),(11 52.585804),(12 54.24201),(13 54.177795),(14 54.30027),(15 53.554672),(16 53.425438),(17 54.34073),(18 53.39824),(19 53.924458),(20 54.138466),(21 53.934666),(22 54.65217),(23 54.441643),(24 54.5841),(25 53.885967),(26 54.234314),(27 53.8692),(28 53.30476),(29 53.81099),(30 52.762665),(31 53.182804),(32 53.347523),(33 54.239178),(34 54.505543),(35 54.56991),(36 55.34256),(37 54.70013),(38 55.932175),(39 54.392136),(40 54.643135),(41 55.01456),(42 55.04087),(43 55.201996),(44 54.975533),(45 54.680782),(46 54.45449),(47 54.996105),(48 55.11306),(49 55.389),(50 55.30327),(51 55.22659),(52 55.80189),(53 54.485935),(54 54.183342),(55 54.55249),(56 54.616833),(57 55.58577),(58 56.016148),(59 54.695793),(60 54.70177),(61 55.95027),(62 54.805523),(63 54.50781),(64 54.611645),(65 54.469624),(66 54.10707),(67 55.556957),(68 54.20762),(69 54.71134),(70 53.93639),(71 54.502335),(72 55.14649),(73 54.910675),(74 54.94214),(75 54.296154),(76 54.314484),(77 54.60663),(78 55.117817),(79 54.7863),
(1 49.16966),(2 50.359505),(3 51.057777),(4 52.2065),(5 52.605087),(6 53.223404),(7 53.389095),(8 54.006443),(9 54.14582),(10 53.26534),(11 53.21498),(12 54.952103),(13 55.04082),(14 55.230892),(15 53.989388),(16 53.280884),(17 54.24612),(18 54.389347),(19 54.199127),(20 54.3996),(21 54.588234),(22 54.72849),(23 55.36775),(24 55.951057),(25 55.73254),(26 55.635063),(27 54.25425),(28 54.634296),(29 54.082207),(30 54.51059),(31 55.031403),(32 54.89423),(33 55.040707),(34 54.923447),(35 55.28274),(36 55.568073),(37 55.58162),(38 56.065514),(39 54.551968),(40 55.82376),(41 55.273586),(42 55.833065),(43 55.924767),(44 55.785522),(45 54.82247),(46 55.24309),(47 55.249767),(48 55.80848),(49 54.942707),(50 55.16074),(51 55.36829),(52 56.503742),(53 55.143738),(54 54.777596),(55 55.115513),(56 54.48688),(57 55.269047),(58 56.08896),(59 54.365852),(60 54.51251),(61 55.7321),(62 54.985523),(63 54.15369),(64 55.067398),(65 54.62262),(66 54.20662),(67 54.5405),(68 54.907433),(69 53.35863),(70 52.85595),(71 54.534332),(72 55.252964),(73 54.17901),(74 54.418808),(75 54.04985),(76 54.891144),(77 54.986225),(78 54.47361),(79 55.131607),
(1 49.36222),(2 49.809544),(3 50.369476),(4 51.527866),(5 50.739887),(6 52.5986),(7 51.867382),(8 52.999832),(9 52.951927),(10 51.994617),(11 51.85194),(12 53.88882),(13 53.613136),(14 54.53517),(15 52.83019),(16 52.51521),(17 53.828518),(18 53.05948),(19 52.7653),(20 53.295753),(21 52.463547),(22 53.42246),(23 53.539177),(24 54.598167),(25 54.072388),(26 53.934067),(27 53.315178),(28 53.020184),(29 53.431324),(30 51.88395),(31 52.685654),(32 53.17331),(33 54.207355),(34 53.76557),(35 52.856537),(36 54.190754),(37 53.88047),(38 54.344967),(39 52.94139),(40 53.37945),(41 53.16657),(42 53.368126),(43 53.571514),(44 53.76858),(45 53.05811),(46 52.809834),(47 54.072296),(48 54.529465),(49 54.44679),(50 54.53771),(51 54.84349),(52 55.08251),(53 53.40646),(54 53.536617),(55 54.384396),(56 53.947895),(57 54.413387),(58 55.21462),(59 52.89661),(60 53.470287),(61 55.528965),(62 54.26218),(63 54.051144),(64 54.77025),(65 54.521885),(66 54.521973),(67 54.328045),(68 53.73437),(69 52.89934),(70 52.77469),(71 54.12709),(72 54.248222),(73 52.95663),(74 53.83975),(75 53.044838),(76 53.486343),(77 53.198444),(78 53.36525),(79 53.3536),
(1 49.124855),(2 50.54863),(3 51.514656),(4 51.91465),(5 52.6695),(6 53.70978),(7 53.537212),(8 53.556404),(9 53.93932),(10 53.693977),(11 53.47736),(12 54.86637),(13 54.260418),(14 54.871834),(15 53.87561),(16 54.154068),(17 54.784245),(18 54.29311),(19 53.92521),(20 54.405483),(21 53.876156),(22 54.49712),(23 54.736885),(24 55.58816),(25 54.511814),(26 55.50597),(27 54.26278),(28 54.381725),(29 54.823467),(30 53.716217),(31 54.075535),(32 54.00957),(33 54.58214),(34 54.97691),(35 54.44807),(36 54.57196),(37 54.56678),(38 55.345745),(39 54.404434),(40 54.560776),(41 54.1066),(42 54.338814),(43 54.43736),(44 55.247494),(45 54.703804),(46 53.752567),(47 55.509357),(48 54.690884),(49 54.93441),(50 55.107216),(51 55.955982),(52 55.029408),(53 53.643047),(54 53.330368),(55 54.74388),(56 53.91409),(57 54.741096),(58 56.166977),(59 53.9631),(60 53.83757),(61 55.278435),(62 54.661747),(63 54.3566),(64 55.012173),(65 55.095577),(66 54.740715),(67 54.84781),(68 54.449566),(69 54.093895),(70 53.83938),(71 54.343956),(72 54.745148),(73 54.37045),(74 53.79262),(75 54.154198),(76 54.664467),(77 54.107533),(78 54.90541),(79 54.766495),
(1 48.565876),(2 50.49338),(3 51.38337),(4 52.212112),(5 52.67247),(6 53.251427),(7 52.996964),(8 53.257477),(9 54.121567),(10 53.214447),(11 53.225586),(12 54.214474),(13 54.64906),(14 54.814148),(15 53.49494),(16 53.57659),(17 53.86651),(18 53.732998),(19 53.543343),(20 53.860203),(21 54.269035),(22 54.1453),(23 54.11174),(24 54.50882),(25 54.417854),(26 54.38374),(27 53.236908),(28 54.016087),(29 53.959312),(30 52.283432),(31 53.562862),(32 53.89763),(33 53.910538),(34 54.67976),(35 54.03502),(36 54.919445),(37 54.846703),(38 55.49748),(39 54.734028),(40 55.14933),(41 54.69571),(42 54.82021),(43 55.15677),(44 54.85463),(45 53.513786),(46 54.190376),(47 54.52633),(48 54.393005),(49 54.850708),(50 55.017982),(51 55.507603),(52 55.023155),(53 53.534317),(54 53.298573),(55 54.5489),(56 53.926025),(57 54.66641),(58 55.64034),(59 53.643047),(60 54.05894),(61 54.826107),(62 54.42832),(63 53.602318),(64 53.865837),(65 54.290863),(66 53.776447),(67 54.03074),(68 53.512936),(69 52.57615),(70 52.355644),(71 53.29692),(72 53.86192),(73 53.60589),(74 53.579205),(75 53.52624),(76 53.26012),(77 53.993984),(78 54.215385),(79 54.25863),
