1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 92.80599),(2 113.61083),(3 130.99472),(4 137.73793),(5 144.83856),(6 150.2211),(7 153.79439),(8 157.1079),(9 162.1004),(10 161.20018),(11 165.72238),(12 169.73807),(13 170.98732),(14 172.77365),(15 175.99614),(16 176.03645),(17 178.60612),(18 180.9903),(19 181.3505),(20 183.94443),(21 186.70859),(22 185.7172),(23 188.49205),(24 191.00847),(25 190.0455),(26 192.62735),(27 195.32974),(28 195.47003),(29 197.0223),(30 199.10379),(31 198.1543),(32 200.56015),(33 202.76079),(34 201.26509),(35 201.54068),(36 201.51161),(37 199.58524),(38 199.98131),(39 200.972),(40 199.65063),(41 200.26765),(42 200.48184),(43 198.69362),(44 199.64806),(45 200.88101),(46 199.01541),(47 200.7395),(48 204.84529),(49 205.6802),(50 204.57874),(51 207.85062),(52 205.04263),(53 207.70735),(54 207.9887),(55 207.35965),(56 207.87624),(57 208.17169),(58 208.24356),(59 206.84181),(60 209.3793),(61 208.29027),(62 209.47507),(63 211.05061),(64 209.62111),(65 207.90816),(66 209.27121),(67 208.40083),(68 208.43266),(69 208.56444),(70 207.6446),(71 207.20517),(72 207.1485),(73 209.7464),(74 209.85303),(75 212.6679),(76 211.23547),(77 214.35548),(78 218.07109),(79 216.85497),
(1 92.86184),(2 111.97097),(3 127.95661),(4 134.67311),(5 139.97),(6 145.66444),(7 149.10017),(8 153.02345),(9 157.56825),(10 158.45047),(11 162.30634),(12 168.51254),(13 168.152),(14 171.13155),(15 175.72398),(16 174.73439),(17 176.55655),(18 179.52025),(19 181.04388),(20 184.85567),(21 185.67412),(22 184.28894),(23 187.85289),(24 191.38155),(25 190.28864),(26 190.12585),(27 193.48714),(28 191.8724),(29 192.50024),(30 192.42308),(31 191.70242),(32 193.83247),(33 195.59795),(34 193.73979),(35 194.629),(36 194.99217),(37 193.23108),(38 193.15936),(39 195.18895),(40 192.64647),(41 192.45448),(42 193.26901),(43 193.42729),(44 193.54805),(45 194.05548),(46 191.92763),(47 194.70334),(48 198.7945),(49 198.55243),(50 198.12274),(51 199.92703),(52 197.90587),(53 199.28342),(54 200.43524),(55 200.00102),(56 199.769),(57 200.08484),(58 198.87566),(59 198.00713),(60 199.11693),(61 199.53104),(62 199.70091),(63 200.6354),(64 200.92921),(65 199.15761),(66 200.87549),(67 199.73892),(68 199.80939),(69 199.83667),(70 201.30861),(71 199.57819),(72 200.37717),(73 202.97438),(74 202.897),(75 207.12697),(76 207.12831),(77 209.3805),(78 214.8456),(79 213.13152),
(1 90.43796),(2 110.05903),(3 126.00097),(4 132.84135),(5 138.85889),(6 144.08942),(7 147.52126),(8 151.74165),(9 155.49072),(10 159.12695),(11 163.39206),(12 166.95795),(13 167.40207),(14 172.27275),(15 175.21648),(16 174.29774),(17 176.7348),(18 178.81999),(19 178.46426),(20 181.41235),(21 181.24565),(22 181.28918),(23 182.2831),(24 185.42621),(25 185.86829),(26 185.97588),(27 188.39957),(28 187.83235),(29 188.26501),(30 189.07866),(31 186.58316),(32 187.29427),(33 188.63786),(34 189.61023),(35 190.9807),(36 191.60355),(37 189.51749),(38 189.34149),(39 190.76735),(40 189.4811),(41 189.84789),(42 192.05284),(43 192.0844),(44 194.26884),(45 194.77165),(46 191.52753),(47 193.10867),(48 197.53703),(49 195.62192),(50 195.59834),(51 198.93973),(52 199.30896),(53 201.77455),(54 203.03618),(55 203.25922),(56 202.73337),(57 204.02931),(58 202.76443),(59 202.49362),(60 203.29199),(61 203.2533),(62 203.77908),(63 205.82466),(64 205.47311),(65 205.83078),(66 207.18117),(67 205.00592),(68 205.02866),(69 203.89722),(70 205.14957),(71 205.95377),(72 207.22797),(73 206.16945),(74 207.00105),(75 207.88702),(76 208.66142),(77 211.71764),(78 215.18811),(79 215.44757),
(1 90.78143),(2 112.44802),(3 127.74336),(4 136.26202),(5 141.49881),(6 146.0647),(7 151.03488),(8 154.37788),(9 159.36458),(10 161.71098),(11 165.53442),(12 168.48854),(13 171.62965),(14 177.1515),(15 177.99937),(16 177.61008),(17 180.48941),(18 181.70264),(19 182.7159),(20 184.1666),(21 185.08224),(22 185.66641),(23 187.2649),(24 190.29172),(25 191.05887),(26 193.70766),(27 194.8166),(28 193.62445),(29 193.60623),(30 193.35612),(31 192.91771),(32 193.30681),(33 193.83014),(34 193.11427),(35 192.80574),(36 194.37355),(37 192.99214),(38 193.38338),(39 193.32045),(40 191.68697),(41 191.56546),(42 194.39182),(43 193.2279),(44 192.891),(45 193.47935),(46 193.78218),(47 191.7011),(48 193.78885),(49 193.80804),(50 194.15228),(51 197.50317),(52 195.70558),(53 199.51726),(54 201.72278),(55 199.3689),(56 200.23534),(57 200.97502),(58 200.44714),(59 199.91669),(60 203.18076),(61 202.6437),(62 203.26323),(63 205.15216),(64 205.53255),(65 206.17374),(66 206.48265),(67 204.56079),(68 205.09976),(69 206.3582),(70 205.09647),(71 204.65234),(72 206.23961),(73 204.33034),(74 204.31335),(75 209.33632),(76 208.34232),(77 211.71056),(78 215.4508),(79 215.71736),
(1 88.758194),(2 109.60413),(3 126.07701),(4 134.4734),(5 138.89719),(6 144.54921),(7 148.09453),(8 149.7942),(9 155.05978),(10 155.67827),(11 157.90456),(12 162.2426),(13 164.76283),(14 166.9681),(15 169.82637),(16 169.82315),(17 172.70993),(18 174.83719),(19 175.86505),(20 176.51767),(21 179.53825),(22 179.87355),(23 181.65886),(24 183.3304),(25 184.55591),(26 186.86752),(27 189.64375),(28 189.11423),(29 191.21005),(30 192.64775),(31 191.68068),(32 192.20251),(33 193.02701),(34 191.17256),(35 191.44632),(36 191.7244),(37 190.97943),(38 191.34003),(39 191.27806),(40 189.65085),(41 191.8503),(42 192.45473),(43 189.87553),(44 190.12715),(45 189.93198),(46 189.94763),(47 189.8103),(48 191.62148),(49 190.11165),(50 191.84981),(51 192.38263),(52 190.0883),(53 192.7168),(54 192.56523),(55 192.27153),(56 190.35374),(57 193.6887),(58 194.9187),(59 194.88495),(60 196.84837),(61 197.56451),(62 199.40787),(63 200.21857),(64 199.35681),(65 199.36125),(66 199.18991),(67 197.29625),(68 198.4084),(69 200.06866),(70 197.67943),(71 197.5003),(72 199.17503),(73 199.31277),(74 198.84079),(75 201.5379),(76 199.86462),(77 205.63838),(78 209.90817),(79 210.67957),
(1 88.629616),(2 108.55308),(3 126.604935),(4 134.77045),(5 140.67404),(6 144.8412),(7 148.09311),(8 149.88153),(9 155.55376),(10 156.67523),(11 160.20064),(12 164.47853),(13 166.7518),(14 168.5354),(15 172.39017),(16 172.50447),(17 174.80107),(18 177.22038),(19 178.38686),(20 179.76201),(21 181.20831),(22 181.81021),(23 183.11687),(24 184.60391),(25 185.06886),(26 186.51016),(27 189.92906),(28 188.07854),(29 188.4737),(30 188.87918),(31 189.73251),(32 190.24974),(33 190.46521),(34 188.60312),(35 189.72096),(36 191.80217),(37 190.84723),(38 192.22745),(39 193.13475),(40 190.59755),(41 191.537),(42 190.21527),(43 189.385),(44 190.45605),(45 190.80112),(46 190.57976),(47 192.27731),(48 194.38547),(49 191.62885),(50 192.3195),(51 193.9645),(52 191.53098),(53 193.99089),(54 195.11691),(55 194.98982),(56 193.77296),(57 196.08362),(58 194.55695),(59 194.65564),(60 196.62933),(61 197.36267),(62 198.4676),(63 199.0105),(64 197.55232),(65 196.77084),(66 199.11406),(67 198.57611),(68 198.75992),(69 199.94809),(70 197.78255),(71 196.61671),(72 198.84398),(73 199.68196),(74 200.34756),(75 201.85677),(76 202.87314),(77 207.19281),(78 208.56743),(79 209.25945),
(1 85.69163),(2 105.46559),(3 121.37221),(4 128.94345),(5 133.73206),(6 139.69264),(7 144.41658),(8 145.4048),(9 148.61522),(10 150.97092),(11 153.0112),(12 158.38834),(13 159.81323),(14 162.87666),(15 164.55049),(16 165.75699),(17 166.69041),(18 167.62352),(19 167.08076),(20 169.21748),(21 172.83871),(22 173.40642),(23 174.9603),(24 179.16902),(25 177.58809),(26 179.12378),(27 179.55492),(28 179.15173),(29 180.83961),(30 182.8378),(31 181.4807),(32 182.64377),(33 185.77594),(34 183.59927),(35 184.10443),(36 185.04663),(37 182.49213),(38 184.05083),(39 184.01634),(40 183.209),(41 183.4862),(42 182.85559),(43 182.7372),(44 181.76231),(45 183.21738),(46 184.31914),(47 184.80286),(48 187.6467),(49 186.6644),(50 186.69963),(51 190.34113),(52 189.5186),(53 191.74648),(54 193.78105),(55 192.43484),(56 192.04889),(57 193.32716),(58 193.99887),(59 193.79903),(60 196.13486),(61 195.03252),(62 197.39172),(63 196.32697),(64 194.83076),(65 193.07634),(66 196.3375),(67 195.10956),(68 194.90729),(69 196.13898),(70 195.90962),(71 195.81941),(72 198.49677),(73 198.30377),(74 197.20271),(75 197.62033),(76 197.90675),(77 200.57164),(78 202.63634),(79 202.11017),
(1 85.47761),(2 103.77783),(3 119.18699),(4 127.31702),(5 132.57968),(6 137.1928),(7 140.3597),(8 144.47832),(9 146.55931),(10 148.66052),(11 151.5416),(12 155.34407),(13 157.15637),(14 158.34422),(15 160.08984),(16 159.61015),(17 162.18907),(18 162.38518),(19 162.82863),(20 165.7847),(21 169.15169),(22 170.00255),(23 170.97664),(24 173.9846),(25 174.40646),(26 177.67876),(27 178.45894),(28 179.27528),(29 179.79326),(30 179.81136),(31 178.84387),(32 178.70956),(33 179.93651),(34 180.4539),(35 180.38425),(36 178.20709),(37 179.1434),(38 181.73064),(39 183.14943),(40 181.94144),(41 182.39473),(42 181.55814),(43 181.92296),(44 181.24008),(45 181.97371),(46 181.81616),(47 181.58937),(48 183.90999),(49 183.97743),(50 183.05022),(51 187.10745),(52 185.70105),(53 188.91302),(54 191.36452),(55 190.75371),(56 190.6587),(57 191.66116),(58 191.50212),(59 191.96594),(60 194.22841),(61 193.7055),(62 194.92131),(63 193.95605),(64 193.3368),(65 192.39296),(66 193.65836),(67 194.42944),(68 193.15817),(69 194.54465),(70 193.46657),(71 194.59554),(72 196.11528),(73 195.19188),(74 197.27489),(75 196.92996),(76 197.26305),(77 196.3521),(78 201.84976),(79 201.5921),
(1 86.67107),(2 105.34282),(3 120.507225),(4 129.64284),(5 135.1087),(6 138.49652),(7 141.86015),(8 145.48465),(9 147.92369),(10 150.84747),(11 151.30238),(12 155.01305),(13 157.79694),(14 160.40726),(15 164.259),(16 164.34918),(17 167.46909),(18 167.59615),(19 169.64003),(20 172.52966),(21 173.19502),(22 173.1452),(23 173.38486),(24 176.6366),(25 175.5824),(26 177.84448),(27 178.66817),(28 181.6423),(29 179.0762),(30 180.9653),(31 178.21375),(32 178.0207),(33 179.65756),(34 179.23003),(35 178.67188),(36 179.24089),(37 178.58835),(38 180.75645),(39 181.18663),(40 182.1727),(41 182.13446),(42 182.25034),(43 180.76141),(44 180.78442),(45 180.37868),(46 180.05243),(47 181.58522),(48 184.10144),(49 182.82608),(50 183.95929),(51 186.08777),(52 183.23225),(53 186.86424),(54 187.86172),(55 185.90152),(56 185.34024),(57 187.57352),(58 187.06833),(59 187.7501),(60 189.02818),(61 188.33243),(62 188.35616),(63 189.23099),(64 187.5984),(65 188.35994),(66 189.36792),(67 188.60484),(68 187.89107),(69 187.33391),(70 187.75197),(71 187.89299),(72 189.78981),(73 190.58498),(74 191.29109),(75 192.29683),(76 192.9309),(77 195.27226),(78 201.42747),(79 201.01924),
(1 83.93689),(2 101.415665),(3 117.35369),(4 124.53583),(5 130.42058),(6 135.27188),(7 138.01088),(8 141.67477),(9 144.6848),(10 146.44516),(11 148.56682),(12 151.65004),(13 153.39185),(14 153.8816),(15 158.04944),(16 157.172),(17 159.11128),(18 159.00928),(19 160.87743),(20 163.87947),(21 166.77037),(22 167.15211),(23 167.79306),(24 170.13951),(25 169.35756),(26 169.29892),(27 170.2297),(28 172.52647),(29 171.53467),(30 174.44522),(31 172.77695),(32 173.58914),(33 175.19954),(34 175.15016),(35 175.53242),(36 177.83234),(37 175.22536),(38 177.77867),(39 178.41168),(40 178.10936),(41 178.22745),(42 179.83618),(43 180.45137),(44 179.3453),(45 179.68573),(46 178.59737),(47 179.6184),(48 182.14778),(49 180.92416),(50 182.65561),(51 186.23491),(52 184.81572),(53 188.34802),(54 187.27957),(55 188.63756),(56 189.09431),(57 190.28806),(58 190.37074),(59 190.10818),(60 191.58163),(61 191.52638),(62 194.07104),(63 196.32428),(64 193.21815),(65 193.38759),(66 194.46323),(67 194.03566),(68 193.25945),(69 192.31583),(70 192.5659),(71 191.65628),(72 192.23697),(73 191.71666),(74 192.51648),(75 192.4002),(76 192.15277),(77 195.4156),(78 199.92908),(79 200.46599),
(1 83.622665),(2 100.88529),(3 115.69989),(4 123.679276),(5 129.78671),(6 134.0082),(7 137.67366),(8 141.95164),(9 144.02037),(10 146.79156),(11 151.43285),(12 153.39091),(13 156.47412),(14 158.30717),(15 160.5561),(16 160.68716),(17 161.10048),(18 162.11768),(19 162.91298),(20 165.40529),(21 168.13347),(22 167.54367),(23 169.28732),(24 171.23824),(25 171.06726),(26 173.58919),(27 173.49281),(28 173.09352),(29 172.9656),(30 173.70192),(31 174.3162),(32 173.3068),(33 175.19257),(34 174.31876),(35 175.17014),(36 173.88173),(37 174.09193),(38 177.01935),(39 177.7915),(40 177.54874),(41 178.52318),(42 178.86325),(43 177.7794),(44 177.56512),(45 177.61133),(46 177.21907),(47 177.19777),(48 178.35393),(49 178.99019),(50 180.76736),(51 185.07518),(52 182.34596),(53 186.37344),(54 186.51923),(55 184.75063),(56 185.2739),(57 185.60837),(58 186.18205),(59 185.98515),(60 185.7188),(61 184.12027),(62 184.93103),(63 187.82436),(64 186.93546),(65 188.51907),(66 189.37611),(67 190.08481),(68 190.0716),(69 190.29106),(70 189.53114),(71 190.14009),(72 190.31091),(73 190.20032),(74 191.05823),(75 192.85352),(76 193.12173),(77 197.1632),(78 200.18517),(79 200.40121),
(1 81.02173),(2 99.40779),(3 113.90523),(4 120.90429),(5 125.67932),(6 131.70496),(7 134.39258),(8 137.34479),(9 140.39778),(10 142.751),(11 145.52638),(12 148.96541),(13 151.98502),(14 153.33069),(15 156.26743),(16 156.71248),(17 157.1347),(18 157.22166),(19 157.94133),(20 159.70297),(21 162.54187),(22 161.79121),(23 163.37018),(24 165.43593),(25 165.99193),(26 167.33318),(27 169.31818),(28 170.49783),(29 169.39693),(30 170.55486),(31 169.20122),(32 169.78084),(33 170.77734),(34 170.02731),(35 171.3696),(36 169.99054),(37 170.46106),(38 171.63081),(39 171.76143),(40 171.99683),(41 170.35115),(42 171.98601),(43 170.90884),(44 172.71628),(45 176.67293),(46 175.1798),(47 175.7445),(48 176.59186),(49 177.60237),(50 178.85167),(51 181.0935),(52 180.4538),(53 182.35161),(54 182.15524),(55 182.40796),(56 182.4609),(57 184.77023),(58 185.4983),(59 185.33),(60 185.24574),(61 184.50784),(62 186.06752),(63 187.73138),(64 186.14725),(65 186.8901),(66 187.90555),(67 186.37509),(68 186.21968),(69 186.51988),(70 184.17336),(71 184.61557),(72 185.24144),(73 184.00015),(74 184.55673),(75 187.84222),(76 186.50992),(77 187.64107),(78 191.86238),(79 191.72447),
(1 79.83018),(2 96.42401),(3 112.26139),(4 119.219955),(5 123.276146),(6 129.36078),(7 131.64854),(8 134.88292),(9 139.64777),(10 141.56584),(11 144.54514),(12 147.81201),(13 148.9741),(14 150.45726),(15 153.11986),(16 153.20929),(17 155.06194),(18 155.7562),(19 156.02888),(20 159.654),(21 161.16905),(22 161.22343),(23 162.89381),(24 165.30948),(25 164.74649),(26 164.55226),(27 166.5856),(28 167.67802),(29 167.85738),(30 168.51057),(31 167.28584),(32 168.60487),(33 169.65475),(34 169.20673),(35 170.15231),(36 170.5238),(37 170.50784),(38 172.12311),(39 174.53548),(40 173.61827),(41 173.23969),(42 174.32039),(43 173.40157),(44 172.87685),(45 175.36766),(46 173.82378),(47 175.22278),(48 177.37315),(49 177.9874),(50 177.70735),(51 180.75475),(52 178.5872),(53 180.92986),(54 180.49965),(55 180.40472),(56 179.73984),(57 181.18275),(58 180.58107),(59 179.85568),(60 180.17654),(61 178.92087),(62 179.94464),(63 180.57599),(64 180.65895),(65 180.05255),(66 181.3171),(67 179.52795),(68 178.20529),(69 179.85901),(70 178.38063),(71 178.88708),(72 179.68849),(73 180.91899),(74 181.09193),(75 183.4783),(76 183.70055),(77 184.81793),(78 188.46805),(79 188.47089),
(1 80.61891),(2 97.23124),(3 110.937195),(4 118.96667),(5 124.75008),(6 129.01129),(7 133.35391),(8 136.9747),(9 141.97322),(10 142.50453),(11 145.42694),(12 149.08018),(13 149.83656),(14 151.34918),(15 153.70842),(16 154.30804),(17 158.6094),(18 159.95346),(19 159.29729),(20 162.42888),(21 163.06009),(22 163.32635),(23 164.2457),(24 166.94385),(25 167.23744),(26 167.45071),(27 167.9577),(28 167.95514),(29 168.9257),(30 171.19589),(31 172.0854),(32 172.66656),(33 173.45761),(34 173.11209),(35 173.34009),(36 173.36427),(37 173.15762),(38 174.54408),(39 176.09535),(40 173.89284),(41 174.39516),(42 174.10477),(43 173.03957),(44 173.82918),(45 174.42041),(46 174.88803),(47 175.53966),(48 179.41292),(49 179.78406),(50 180.88579),(51 182.90344),(52 179.95964),(53 182.74734),(54 183.66023),(55 183.45001),(56 183.26945),(57 182.90102),(58 184.40202),(59 185.75064),(60 186.33331),(61 186.9823),(62 187.69426),(63 188.80962),(64 187.87163),(65 189.17262),(66 187.868),(67 187.2047),(68 186.236),(69 187.2458),(70 186.70956),(71 185.68532),(72 187.43643),(73 189.69888),(74 191.77876),(75 192.49657),(76 192.90543),(77 196.1707),(78 200.39188),(79 199.86447),
(1 78.252815),(2 95.358025),(3 107.534424),(4 113.70162),(5 119.01041),(6 122.85325),(7 126.00498),(8 129.3715),(9 133.3375),(10 135.46861),(11 138.17448),(12 141.63992),(13 143.92688),(14 146.80191),(15 151.08107),(16 147.99739),(17 149.90366),(18 151.23628),(19 151.45377),(20 153.67914),(21 155.83916),(22 155.01263),(23 155.93648),(24 158.52785),(25 158.46263),(26 160.82906),(27 159.6578),(28 162.39664),(29 162.20682),(30 163.51147),(31 164.30208),(32 165.18774),(33 165.84451),(34 165.03914),(35 164.63737),(36 164.98294),(37 164.40086),(38 164.73277),(39 166.29631),(40 162.46011),(41 163.59279),(42 164.60994),(43 161.89575),(44 163.82347),(45 165.86894),(46 165.58235),(47 167.01242),(48 168.78943),(49 168.50801),(50 170.12962),(51 170.6371),(52 169.0752),(53 172.86147),(54 172.23302),(55 172.73157),(56 172.41443),(57 172.19325),(58 171.9746),(59 172.74438),(60 175.63649),(61 175.58891),(62 176.2015),(63 176.41747),(64 175.28976),(65 175.95439),(66 176.22725),(67 174.3706),(68 174.4185),(69 175.04958),(70 175.7378),(71 176.43378),(72 176.33714),(73 176.4064),(74 178.00328),(75 178.74504),(76 178.13998),(77 180.44673),(78 186.28351),(79 184.71805),
(1 77.93011),(2 95.74718),(3 109.29262),(4 115.07559),(5 118.84608),(6 122.81263),(7 127.779205),(8 131.55502),(9 136.07388),(10 137.76329),(11 139.87595),(12 143.08527),(13 144.62503),(14 147.73364),(15 151.8958),(16 151.21605),(17 152.8231),(18 156.02634),(19 155.68439),(20 158.16911),(21 159.51016),(22 157.40479),(23 159.20093),(24 161.12872),(25 161.80339),(26 162.03072),(27 165.11894),(28 164.37009),(29 164.75377),(30 164.8228),(31 164.98323),(32 165.75674),(33 166.71463),(34 165.40929),(35 166.01442),(36 165.5114),(37 165.04767),(38 164.87149),(39 166.89777),(40 164.70813),(41 165.43503),(42 166.32288),(43 164.36438),(44 165.30919),(45 165.97383),(46 164.40195),(47 166.50331),(48 168.59306),(49 168.22322),(50 168.87444),(51 170.8366),(52 171.34584),(53 174.54826),(54 174.52797),(55 173.16324),(56 172.42732),(57 174.82642),(58 174.01044),(59 174.23386),(60 175.3189),(61 174.04616),(62 175.77649),(63 177.37883),(64 175.53352),(65 176.57135),(66 178.08655),(67 177.28712),(68 177.58041),(69 179.0653),(70 177.97298),(71 178.51772),(72 179.2097),(73 179.02406),(74 179.61627),(75 181.12378),(76 180.93202),(77 182.3844),(78 187.32523),(79 186.9003),
(1 76.1707),(2 93.63747),(3 106.555016),(4 111.97792),(5 116.61696),(6 121.41455),(7 125.31687),(8 127.74622),(9 132.17609),(10 132.59372),(11 135.10559),(12 137.5318),(13 138.63779),(14 141.3574),(15 144.90498),(16 144.8157),(17 145.63678),(18 148.354),(19 148.82275),(20 149.71764),(21 152.0731),(22 151.78902),(23 152.2068),(24 153.83197),(25 153.70872),(26 155.68642),(27 157.79517),(28 156.36313),(29 156.93303),(30 157.3069),(31 156.60999),(32 157.14963),(33 158.20915),(34 157.95322),(35 159.01212),(36 158.53452),(37 157.67522),(38 158.99246),(39 159.75577),(40 158.44603),(41 160.4715),(42 159.12796),(43 158.81345),(44 158.9266),(45 160.65955),(46 158.91153),(47 160.00716),(48 163.50328),(49 162.13301),(50 163.77136),(51 166.06287),(52 165.73361),(53 168.29478),(54 167.7628),(55 166.33763),(56 166.32597),(57 167.68542),(58 168.41696),(59 168.60367),(60 167.46915),(61 167.09798),(62 168.85396),(63 171.25807),(64 169.1457),(65 169.18628),(66 169.61371),(67 168.19743),(68 167.4207),(69 167.88287),(70 166.52644),(71 167.19765),(72 168.82475),(73 168.65958),(74 168.25327),(75 169.6414),(76 168.50436),(77 170.62285),(78 175.8152),(79 175.12291),
(1 75.32445),(2 92.36654),(3 105.42093),(4 112.52924),(5 116.78232),(6 122.081795),(7 124.24695),(8 126.41791),(9 131.95316),(10 132.27968),(11 134.74527),(12 137.62712),(13 139.90688),(14 142.41214),(15 145.57802),(16 144.15564),(17 146.16171),(18 148.22394),(19 149.65463),(20 151.0106),(21 151.54585),(22 151.307),(23 154.22656),(24 156.62941),(25 155.34285),(26 156.26834),(27 158.77182),(28 157.58934),(29 158.26897),(30 158.65945),(31 157.28046),(32 157.33546),(33 157.86172),(34 155.86499),(35 157.90605),(36 158.43457),(37 155.81578),(38 156.81969),(39 158.91043),(40 158.37132),(41 158.85817),(42 159.58269),(43 158.8481),(44 159.00482),(45 160.52211),(46 161.05273),(47 160.44226),(48 163.79338),(49 164.054),(50 164.56396),(51 167.63182),(52 164.9598),(53 166.35965),(54 164.54234),(55 163.65724),(56 165.6676),(57 165.94177),(58 165.5462),(59 167.18619),(60 167.96817),(61 167.0183),(62 170.20238),(63 172.31723),(64 171.67773),(65 172.32709),(66 172.0322),(67 172.34735),(68 172.34108),(69 173.20103),(70 171.8729),(71 172.42244),(72 173.84645),(73 172.52289),(74 173.47783),(75 175.59663),(76 175.90007),(77 177.52983),(78 181.89389),(79 178.97232),
