1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 24.81349),(2 32.04872),(3 37.9701),(4 41.912487),(5 45.200874),(6 47.62331),(7 49.576637),(8 51.127537),(9 52.942856),(10 54.805668),(11 55.523182),(12 56.63564),(13 57.839573),(14 59.036396),(15 59.800167),(16 60.358463),(17 61.037876),(18 60.99277),(19 61.186203),(20 61.27812),(21 61.759125),(22 61.723747),(23 62.16513),(24 62.24538),(25 63.007305),(26 63.912487),(27 64.00958),(28 64.40833),(29 64.66628),(30 64.30949),(31 63.323116),(32 62.83653),(33 62.411396),(34 61.93505),(35 61.521664),(36 62.251656),(37 62.401226),(38 62.94707),(39 61.82858),(40 61.791096),(41 61.999363),(42 61.21476),(43 61.16869),(44 60.800983),(45 61.263794),(46 61.45446),(47 60.771378),(48 60.730396),(49 61.302094),(50 61.080776),(51 60.793392),(52 61.017906),(53 60.635273),(54 60.962738),(55 61.133415),(56 60.955513),(57 61.08308),(58 61.012802),(59 60.538876),(60 60.150627),(61 60.317772),(62 60.64777),(63 60.46883),(64 60.910263),(65 61.35058),(66 61.625706),(67 61.26995),(68 61.412247),(69 60.9132),(70 60.86764),(71 60.981236),(72 60.899998),(73 61.655743),(74 61.85052),(75 60.7176),(76 60.04735),(77 59.981094),(78 59.78874),(79 60.142487),
(1 24.563498),(2 32.03951),(3 37.83006),(4 41.39685),(5 44.71962),(6 47.748333),(7 48.51348),(8 50.116188),(9 51.842445),(10 53.920372),(11 54.033413),(12 54.947384),(13 55.225697),(14 56.138786),(15 56.458107),(16 56.90009),(17 57.586533),(18 57.49775),(19 58.059853),(20 58.288475),(21 59.165646),(22 59.494858),(23 59.92002),(24 60.36184),(25 61.05479),(26 61.72489),(27 61.736748),(28 61.72953),(29 62.465775),(30 62.50945),(31 62.11124),(32 61.5888),(33 61.31539),(34 60.93638),(35 61.017006),(36 61.583183),(37 61.554623),(38 61.82671),(39 61.052723),(40 60.825394),(41 61.10845),(42 60.695297),(43 59.988037),(44 59.436172),(45 60.11631),(46 60.031616),(47 59.89013),(48 59.983223),(49 60.491932),(50 60.092896),(51 59.78724),(52 60.326206),(53 59.704617),(54 59.50894),(55 59.69502),(56 59.434525),(57 59.112213),(58 59.110023),(59 59.23817),(60 59.13539),(61 59.364742),(62 59.04986),(63 59.17555),(64 59.550922),(65 59.762917),(66 59.61841),(67 59.486607),(68 59.850998),(69 59.67599),(70 59.31998),(71 58.936695),(72 59.3172),(73 59.802486),(74 60.366203),(75 59.228203),(76 58.556374),(77 58.748005),(78 58.757603),(79 58.7705),
(1 24.801619),(2 31.81267),(3 37.653534),(4 41.548393),(5 44.93226),(6 48.091946),(7 49.514484),(8 51.161762),(9 52.679356),(10 54.00052),(11 54.40366),(12 55.614464),(13 56.748093),(14 58.331985),(15 58.438072),(16 58.645874),(17 59.398438),(18 59.145603),(19 59.382774),(20 59.769756),(21 60.20626),(22 60.862427),(23 61.55901),(24 61.033802),(25 62.38155),(26 62.59361),(27 62.685394),(28 62.410824),(29 62.50748),(30 62.104095),(31 61.21592),(32 60.219193),(33 60.055176),(34 59.64297),(35 59.15716),(36 59.53596),(37 59.982044),(38 60.0617),(39 59.358227),(40 59.081528),(41 59.12304),(42 58.80725),(43 58.5956),(44 58.483376),(45 58.831512),(46 58.67415),(47 58.171658),(48 58.01491),(49 58.68723),(50 58.89112),(51 58.602135),(52 58.533802),(53 58.51975),(54 57.83707),(55 57.9126),(56 57.44684),(57 57.286846),(58 57.933636),(59 57.575764),(60 58.11521),(61 58.24273),(62 58.04534),(63 57.773323),(64 58.05446),(65 59.174225),(66 58.974403),(67 58.825),(68 58.55346),(69 58.439243),(70 58.45867),(71 58.505547),(72 58.583588),(73 59.25966),(74 59.785755),(75 58.808575),(76 59.033615),(77 59.091244),(78 59.5004),(79 59.704723),
(1 24.693674),(2 31.96061),(3 38.088238),(4 42.1807),(5 45.37318),(6 48.528942),(7 49.951206),(8 51.713737),(9 53.01087),(10 54.646988),(11 55.172062),(12 56.071747),(13 56.26345),(14 57.645767),(15 57.542507),(16 58.236763),(17 59.03591),(18 58.33016),(19 58.21877),(20 58.07268),(21 58.68628),(22 59.037086),(23 59.30285),(24 59.516758),(25 60.843754),(26 61.499176),(27 61.239906),(28 61.893646),(29 62.31268),(30 62.18914),(31 61.44614),(32 60.600616),(33 60.179684),(34 60.08376),(35 60.32042),(36 59.980774),(37 60.473633),(38 60.18949),(39 60.17568),(40 59.359676),(41 59.707348),(42 59.507904),(43 58.84211),(44 58.68008),(45 58.803314),(46 58.51746),(47 58.632095),(48 58.56907),(49 58.89108),(50 58.791004),(51 58.424572),(52 58.512672),(53 58.0498),(54 58.0896),(55 57.9758),(56 57.952354),(57 57.859436),(58 58.327847),(59 58.242683),(60 58.19344),(61 59.14047),(62 59.320606),(63 59.419567),(64 59.651424),(65 60.336323),(66 60.037926),(67 59.672993),(68 59.786198),(69 59.904846),(70 60.197285),(71 59.92768),(72 59.752472),(73 60.635445),(74 60.70002),(75 59.890453),(76 59.369015),(77 59.899178),(78 59.625443),(79 59.208824),
(1 24.801807),(2 31.912664),(3 37.647446),(4 41.39155),(5 44.70248),(6 47.47486),(7 49.85567),(8 51.304672),(9 52.576683),(10 54.002254),(11 55.202774),(12 55.863293),(13 57.213085),(14 58.54855),(15 58.48241),(16 59.540466),(17 60.35098),(18 60.02957),(19 60.176247),(20 60.435608),(21 60.605145),(22 61.248386),(23 61.404835),(24 61.98764),(25 62.766922),(26 63.05976),(27 62.762142),(28 62.93332),(29 62.789963),(30 62.580647),(31 61.137535),(32 60.77664),(33 60.26675),(34 60.202736),(35 60.204044),(36 60.542637),(37 60.64657),(38 61.067986),(39 61.0478),(40 60.356796),(41 60.254974),(42 60.069656),(43 59.70887),(44 59.512108),(45 60.214504),(46 59.723225),(47 59.721035),(48 59.605297),(49 59.679283),(50 59.80887),(51 59.28188),(52 59.33531),(53 59.25459),(54 58.966652),(55 58.72203),(56 58.526085),(57 58.840874),(58 59.136955),(59 59.246754),(60 59.387276),(61 59.875797),(62 59.63022),(63 59.074146),(64 59.397427),(65 60.205826),(66 60.14364),(67 59.986607),(68 59.62484),(69 59.28841),(70 59.012638),(71 58.939472),(72 58.914715),(73 59.712376),(74 60.18054),(75 59.414425),(76 58.87733),(77 59.251534),(78 59.200687),(79 59.808945),
(1 24.251202),(2 31.389809),(3 36.993927),(4 40.8054),(5 44.32282),(6 46.715267),(7 48.66351),(8 50.407776),(9 51.60272),(10 53.044163),(11 53.724266),(12 54.582783),(13 55.64329),(14 56.806538),(15 56.785774),(16 57.151222),(17 57.39266),(18 57.061954),(19 57.197456),(20 57.652664),(21 58.165257),(22 58.94625),(23 59.233486),(24 59.208134),(25 60.28096),(26 60.70148),(27 60.590324),(28 60.51844),(29 60.434013),(30 60.04511),(31 59.569515),(32 58.650326),(33 58.00925),(34 57.86659),(35 57.700726),(36 58.062973),(37 58.114704),(38 58.613804),(39 58.536953),(40 58.21029),(41 57.794086),(42 58.12355),(43 58.11521),(44 58.167152),(45 58.539726),(46 58.422794),(47 57.83486),(48 57.908592),(49 58.13061),(50 58.33445),(51 58.23501),(52 57.9665),(53 57.685375),(54 57.65217),(55 57.217587),(56 56.864697),(57 56.95908),(58 57.60781),(59 57.20356),(60 57.29478),(61 58.136593),(62 58.220963),(63 57.738407),(64 57.652134),(65 58.263588),(66 58.339424),(67 58.344154),(68 58.00445),(69 58.31386),(70 57.886276),(71 58.44948),(72 58.28798),(73 59.05725),(74 58.723324),(75 58.092056),(76 57.585197),(77 58.058823),(78 58.192593),(79 58.67381),
(1 23.956503),(2 30.98447),(3 36.564026),(4 40.14116),(5 43.434586),(6 46.50477),(7 48.61499),(8 50.079025),(9 51.60625),(10 52.786674),(11 53.09117),(12 53.71528),(13 54.749474),(14 55.84773),(15 56.144535),(16 56.88281),(17 57.363625),(18 56.694077),(19 57.101543),(20 57.721363),(21 58.3558),(22 59.048206),(23 59.29786),(24 59.49555),(25 60.750652),(26 60.724304),(27 60.57422),(28 60.77828),(29 61.01262),(30 61.29532),(31 60.50493),(32 60.19544),(33 60.113674),(34 59.758553),(35 59.5221),(36 59.430634),(37 59.36951),(38 59.702248),(39 59.164497),(40 59.574673),(41 59.201645),(42 59.17599),(43 59.38293),(44 59.00065),(45 58.98302),(46 58.650673),(47 58.260468),(48 58.230755),(49 58.41133),(50 58.43565),(51 57.449535),(52 57.410824),(53 57.047256),(54 56.828392),(55 56.66575),(56 56.55686),(57 57.345497),(58 57.65364),(59 57.68812),(60 58.338535),(61 57.779156),(62 58.419006),(63 57.80222),(64 58.07087),(65 58.404995),(66 58.0988),(67 58.09407),(68 58.18566),(69 58.109943),(70 57.52412),(71 57.66706),(72 57.80024),(73 59.184788),(74 58.893963),(75 58.200623),(76 57.573116),(77 58.069515),(78 58.34908),(79 58.824455),
(1 24.242935),(2 31.127678),(3 36.73537),(4 40.56001),(5 43.475403),(6 46.235535),(7 48.64854),(8 50.417923),(9 52.259842),(10 53.49667),(11 54.164665),(12 54.894257),(13 55.745743),(14 56.70638),(15 56.695557),(16 57.48461),(17 57.881783),(18 57.25127),(19 57.249825),(20 57.56409),(21 57.901707),(22 58.53369),(23 58.545734),(24 58.411346),(25 59.677315),(26 60.20158),(27 60.331985),(28 60.13042),(29 60.622498),(30 60.432304),(31 60.05624),(32 59.32834),(33 58.719173),(34 58.855377),(35 59.11526),(36 59.36685),(37 59.796078),(38 59.812004),(39 59.270535),(40 59.685947),(41 59.502678),(42 59.003613),(43 58.64106),(44 58.92716),(45 58.82562),(46 58.537098),(47 58.2218),(48 57.75019),(49 58.610817),(50 58.53989),(51 58.18505),(52 58.320843),(53 58.375053),(54 58.57529),(55 58.508186),(56 58.54184),(57 58.83128),(58 58.658),(59 58.714497),(60 59.052998),(61 58.9592),(62 58.92289),(63 58.319195),(64 58.987194),(65 59.518448),(66 59.468),(67 59.113544),(68 58.88128),(69 59.193115),(70 58.913383),(71 58.974735),(72 59.125725),(73 59.984234),(74 59.793415),(75 59.027416),(76 58.684494),(77 58.563526),(78 58.59816),(79 59.099846),
(1 24.419586),(2 31.04483),(3 36.840202),(4 40.90038),(5 43.71422),(6 46.658443),(7 48.768852),(8 50.420853),(9 52.05726),(10 53.155697),(11 54.127254),(12 55.344536),(13 56.206055),(14 57.419235),(15 57.106377),(16 57.41571),(17 57.936264),(18 57.86556),(19 57.65333),(20 57.82959),(21 58.072277),(22 58.788994),(23 59.285313),(24 58.801037),(25 59.742073),(26 59.903175),(27 59.69625),(28 59.729374),(29 60.029507),(30 59.650455),(31 58.495106),(32 58.001675),(33 57.043293),(34 57.256573),(35 57.1168),(36 56.617485),(37 56.997524),(38 56.8614),(39 56.4482),(40 56.237823),(41 56.769283),(42 56.46194),(43 56.41853),(44 56.891533),(45 56.914772),(46 56.388897),(47 56.325203),(48 56.193066),(49 56.576447),(50 56.921753),(51 56.421055),(52 56.628872),(53 56.768955),(54 56.720524),(55 56.48319),(56 56.586563),(57 56.752388),(58 56.60778),(59 56.98227),(60 57.353416),(61 57.230263),(62 57.254314),(63 56.67392),(64 57.383263),(65 57.877277),(66 57.616695),(67 57.827854),(68 57.746265),(69 57.635933),(70 57.408604),(71 57.58595),(72 57.499184),(73 58.623005),(74 58.567272),(75 57.510815),(76 57.24347),(77 57.433826),(78 57.22496),(79 57.67434),
(1 24.411762),(2 31.2707),(3 37.04283),(4 40.78368),(5 44.425976),(6 46.995102),(7 48.923683),(8 50.429688),(9 51.995125),(10 53.336132),(11 54.12603),(12 54.798126),(13 55.282112),(14 56.489227),(15 56.71026),(16 57.167583),(17 57.61957),(18 58.000084),(19 57.833218),(20 58.028996),(21 58.19774),(22 58.076515),(23 58.224728),(24 58.320667),(25 59.040897),(26 59.42131),(27 60.024624),(28 60.512142),(29 60.839027),(30 61.0372),(31 60.704475),(32 60.307983),(33 59.699303),(34 59.41722),(35 59.65769),(36 59.738224),(37 60.223278),(38 60.324722),(39 59.685932),(40 59.844185),(41 59.94317),(42 59.67193),(43 59.187145),(44 59.18806),(45 59.320187),(46 59.14677),(47 59.085922),(48 59.10584),(49 59.6064),(50 59.59007),(51 59.207695),(52 59.12831),(53 59.36193),(54 59.208344),(55 59.57255),(56 59.64638),(57 59.993244),(58 59.58374),(59 59.504227),(60 59.67872),(61 59.523426),(62 59.572685),(63 59.43467),(64 59.87772),(65 60.179424),(66 60.013664),(67 59.860023),(68 59.259655),(69 59.18131),(70 58.544636),(71 58.21184),(72 58.44215),(73 59.2619),(74 59.047943),(75 58.379757),(76 58.06426),(77 57.698215),(78 58.080242),(79 58.83024),
(1 23.713974),(2 30.707243),(3 36.288822),(4 40.180748),(5 43.83986),(6 46.268017),(7 48.206417),(8 49.659657),(9 51.163708),(10 51.82956),(11 52.61335),(12 53.00791),(13 53.723663),(14 54.652702),(15 54.836205),(16 54.941406),(17 55.709606),(18 55.440235),(19 55.579006),(20 55.81513),(21 56.3469),(22 56.340027),(23 56.96126),(24 57.371258),(25 57.8054),(26 58.429966),(27 58.75467),(28 59.064976),(29 59.910515),(30 59.736607),(31 59.547894),(32 58.71246),(33 58.011173),(34 57.81483),(35 57.456112),(36 57.295906),(37 57.72056),(38 57.70768),(39 57.30333),(40 56.939217),(41 57.22359),(42 56.71721),(43 56.895184),(44 56.859745),(45 57.01344),(46 56.94992),(47 56.989887),(48 57.339764),(49 57.49286),(50 57.49754),(51 56.576847),(52 56.551792),(53 56.376583),(54 56.503372),(55 56.26462),(56 56.202763),(57 55.992542),(58 56.186337),(59 55.928226),(60 56.22865),(61 56.483315),(62 56.81835),(63 56.313972),(64 56.65156),(65 56.87027),(66 57.2178),(67 57.177757),(68 57.274986),(69 56.90922),(70 56.365246),(71 56.443657),(72 56.76135),(73 57.780045),(74 57.600414),(75 57.096664),(76 56.408157),(77 56.088875),(78 56.58264),(79 56.69101),
(1 24.00162),(2 30.658506),(3 36.131016),(4 39.75292),(5 43.291996),(6 45.70769),(7 47.894016),(8 49.383995),(9 50.515408),(10 52.171715),(11 52.819298),(12 53.389515),(13 54.52402),(14 55.325203),(15 55.746635),(16 56.08513),(17 56.72889),(18 57.13808),(19 57.381115),(20 57.678474),(21 58.252125),(22 58.055656),(23 58.72922),(24 58.661034),(25 59.56758),(26 59.66326),(27 59.80097),(28 59.84384),(29 60.048615),(30 59.800045),(31 59.35499),(32 58.926365),(33 58.334785),(34 58.229),(35 57.783844),(36 57.7365),(37 58.291473),(38 58.565098),(39 57.893463),(40 57.919968),(41 58.064636),(42 57.48174),(43 57.29231),(44 57.50264),(45 57.192677),(46 57.168526),(47 56.944324),(48 57.092735),(49 57.023872),(50 56.912643),(51 56.42427),(52 56.579346),(53 56.437576),(54 56.818596),(55 56.827435),(56 57.073544),(57 56.85539),(58 56.95553),(59 57.427425),(60 57.1893),(61 57.11011),(62 57.181957),(63 56.80446),(64 57.0954),(65 57.353233),(66 57.422),(67 57.42149),(68 56.98686),(69 57.549137),(70 57.385323),(71 56.888294),(72 56.819935),(73 57.642517),(74 57.571625),(75 57.29151),(76 56.942245),(77 56.775208),(78 56.55151),(79 57.574425),
(1 23.864119),(2 30.724268),(3 36.292706),(4 40.287544),(5 43.682545),(6 46.57042),(7 48.708393),(8 50.185535),(9 51.354424),(10 52.92024),(11 53.500607),(12 54.334064),(13 55.61311),(14 57.14097),(15 57.11845),(16 57.699524),(17 58.62403),(18 58.07223),(19 58.502453),(20 58.45271),(21 58.73554),(22 59.057755),(23 59.10717),(24 59.448643),(25 60.62054),(26 60.575176),(27 60.659447),(28 60.92222),(29 61.2676),(30 61.804817),(31 61.05711),(32 60.32444),(33 59.76057),(34 59.378094),(35 59.15712),(36 58.703644),(37 59.04592),(38 59.08316),(39 58.396725),(40 58.164238),(41 58.57256),(42 58.6759),(43 58.49316),(44 58.38378),(45 59.141144),(46 58.951466),(47 58.761826),(48 58.82111),(49 59.222267),(50 58.836273),(51 58.690113),(52 58.56141),(53 58.555836),(54 58.81151),(55 58.84776),(56 58.821625),(57 58.679398),(58 58.729347),(59 58.779045),(60 58.259457),(61 58.206562),(62 58.43793),(63 57.910374),(64 57.688374),(65 58.29705),(66 58.34372),(67 58.33993),(68 58.42037),(69 59.04092),(70 58.505867),(71 58.501072),(72 58.469547),(73 59.164806),(74 59.206272),(75 58.693977),(76 58.1673),(77 57.914642),(78 57.916565),(79 58.278126),
(1 23.551754),(2 30.229502),(3 35.344543),(4 39.05536),(5 41.856907),(6 44.531067),(7 46.607674),(8 47.851795),(9 49.135468),(10 50.628334),(11 51.22655),(12 51.71495),(13 52.638416),(14 53.73577),(15 53.964447),(16 54.55799),(17 55.490974),(18 55.37534),(19 55.207417),(20 56.14119),(21 56.799446),(22 56.85363),(23 57.761223),(24 57.96233),(25 58.749115),(26 59.494373),(27 59.514675),(28 59.539993),(29 59.615948),(30 59.55622),(31 58.377922),(32 57.62376),(33 57.252815),(34 57.234917),(35 56.812622),(36 56.586292),(37 56.928528),(38 56.920586),(39 56.25502),(40 56.61665),(41 57.052303),(42 56.59183),(43 56.709698),(44 56.49205),(45 56.792725),(46 56.801083),(47 56.562576),(48 56.606647),(49 56.6103),(50 56.5578),(51 55.700733),(52 55.92909),(53 55.779644),(54 55.69587),(55 56.03381),(56 56.05398),(57 55.758152),(58 55.600044),(59 55.34199),(60 55.557552),(61 55.689686),(62 55.628296),(63 55.178295),(64 55.45471),(65 56.001057),(66 56.07635),(67 55.96302),(68 55.82992),(69 56.555756),(70 56.48048),(71 56.1824),(72 56.0862),(73 57.043602),(74 57.483936),(75 56.465195),(76 55.92975),(77 56.17446),(78 55.797245),(79 56.050716),
(1 23.272717),(2 29.84597),(3 35.771374),(4 39.668148),(5 43.198784),(6 46.06416),(7 48.4222),(8 49.753872),(9 51.114952),(10 52.61828),(11 52.91941),(12 53.721252),(13 54.56068),(14 55.968025),(15 55.552246),(16 56.141857),(17 56.16666),(18 56.549892),(19 56.84929),(20 57.322815),(21 57.69419),(22 58.285713),(23 58.665462),(24 58.326508),(25 59.286266),(26 59.210014),(27 59.374535),(28 58.89698),(29 58.845585),(30 58.84373),(31 58.106194),(32 57.434715),(33 56.765507),(34 56.785114),(35 56.306488),(36 56.273113),(37 56.84373),(38 56.951706),(39 56.702156),(40 56.8687),(41 57.29592),(42 57.17323),(43 57.03058),(44 57.028084),(45 57.504707),(46 57.2451),(47 57.005642),(48 56.9508),(49 56.90321),(50 56.555885),(51 55.89556),(52 56.33535),(53 56.234993),(54 56.119644),(55 56.320896),(56 56.56189),(57 56.49806),(58 56.81673),(59 56.91601),(60 57.38086),(61 57.47711),(62 57.70235),(63 57.56933),(64 57.72216),(65 57.948036),(66 57.39424),(67 57.896896),(68 57.226234),(69 57.222244),(70 57.0808),(71 57.466103),(72 57.340645),(73 57.96933),(74 58.22241),(75 57.13673),(76 56.718964),(77 56.91809),(78 57.101543),(79 57.571278),
(1 23.223087),(2 29.487265),(3 34.98866),(4 38.966076),(5 42.057503),(6 45.10222),(7 47.587406),(8 49.110268),(9 50.0714),(10 51.348923),(11 52.099037),(12 52.58042),(13 53.91812),(14 55.08398),(15 55.5196),(16 55.730392),(17 55.78066),(18 55.875546),(19 55.738106),(20 56.365154),(21 56.970135),(22 57.743427),(23 57.867916),(24 58.0698),(25 59.311802),(26 59.63107),(27 59.440037),(28 59.408703),(29 59.40394),(30 59.227516),(31 58.833958),(32 58.210674),(33 57.56722),(34 57.683514),(35 57.377705),(36 57.41916),(37 57.619556),(38 57.397335),(39 57.101017),(40 56.752293),(41 57.152157),(42 56.807114),(43 56.800663),(44 56.17133),(45 56.29141),(46 56.268036),(47 55.880833),(48 56.218075),(49 56.53543),(50 56.798485),(51 56.12911),(52 56.083893),(53 55.826557),(54 55.299343),(55 54.722557),(56 54.68274),(57 54.6861),(58 54.642822),(59 54.516624),(60 54.915684),(61 55.00311),(62 55.506054),(63 55.271294),(64 55.64491),(65 56.81451),(66 55.85496),(67 56.001686),(68 55.54495),(69 55.92825),(70 55.629444),(71 55.26092),(72 55.43053),(73 56.269592),(74 56.477283),(75 55.301025),(76 54.79986),(77 54.9927),(78 54.800587),(79 55.616844),
(1 23.128242),(2 29.704788),(3 34.94066),(4 38.763184),(5 42.438007),(6 44.60473),(7 46.852894),(8 48.426704),(9 49.755726),(10 51.112988),(11 51.581158),(12 51.97805),(13 52.68508),(14 53.362957),(15 53.478203),(16 54.06869),(17 54.47796),(18 54.688282),(19 54.90725),(20 55.4572),(21 56.17139),(22 56.81149),(23 57.53091),(24 57.864624),(25 58.481415),(26 58.738747),(27 58.277782),(28 58.109142),(29 58.550316),(30 58.42202),(31 57.594353),(32 56.875767),(33 57.119526),(34 57.46296),(35 57.07308),(36 56.561024),(37 56.756584),(38 56.976883),(39 56.954506),(40 56.194374),(41 56.14989),(42 56.48023),(43 56.439903),(44 56.19729),(45 56.291737),(46 56.391598),(47 56.30108),(48 56.399963),(49 56.74932),(50 56.471684),(51 55.80446),(52 55.980644),(53 56.165688),(54 56.291267),(55 56.149334),(56 55.98609),(57 56.156948),(58 56.334335),(59 56.619442),(60 57.14042),(61 57.130657),(62 57.31579),(63 56.697163),(64 57.109245),(65 57.56912),(66 57.234085),(67 57.191208),(68 56.95545),(69 56.966564),(70 56.591583),(71 56.26537),(72 56.572918),(73 57.145443),(74 57.69247),(75 56.581707),(76 56.446075),(77 56.371212),(78 56.257298),(79 56.3739),
(1 23.29566),(2 29.521395),(3 34.711983),(4 38.669743),(5 41.85257),(6 44.321037),(7 46.29133),(8 47.984203),(9 49.26227),(10 50.831852),(11 51.39072),(12 52.39236),(13 53.458134),(14 54.394474),(15 54.42782),(16 55.08137),(17 55.320347),(18 55.854202),(19 56.15993),(20 56.22393),(21 56.392464),(22 56.67203),(23 57.130005),(24 57.205296),(25 57.864525),(26 57.97875),(27 57.48884),(28 57.690998),(29 58.040215),(30 57.72777),(31 56.8883),(32 56.4133),(33 56.095215),(34 55.898266),(35 55.77822),(36 55.328922),(37 56.069145),(38 56.26287),(39 56.06415),(40 55.93324),(41 55.611763),(42 55.647106),(43 55.554115),(44 54.925064),(45 55.43488),(46 55.775955),(47 55.373837),(48 55.38055),(49 55.74006),(50 55.460045),(51 55.117657),(52 54.82078),(53 54.58866),(54 54.364304),(55 54.574474),(56 54.203217),(57 54.257633),(58 54.445786),(59 54.407448),(60 54.87223),(61 54.68629),(62 55.348473),(63 54.608562),(64 54.571396),(65 55.767174),(66 55.124023),(67 55.19217),(68 55.356358),(69 55.671432),(70 55.77322),(71 55.892433),(72 55.963036),(73 56.516865),(74 56.721905),(75 55.618454),(76 55.472607),(77 55.51556),(78 55.115196),(79 55.463707),
