1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 165495.8),(2 639064.25),(3 1444844),(4 2614599.8),(5 4125138.8),(6 6059193.5),(7 8267092),(8 10679865),(9 13307336),(10 16196071),(11 19151182),(12 22157874),(13 25528694),(14 28934736),(15 32216282),(16 35645370),(17 38465520),(18 41323580),(19 44293452),(20 47250416),(21 50352924),(22 53829600),(23 57535092),(24 61228692),(25 64890336),(26 68489390),(27 71838720),(28 74999976),(29 78116410),(30 80934950),(31 83781190),(32 86813600),(33 89207500),(34 91314370),(35 93296320),(36 95188424),(37 97270870),(38 99597910),(39 101971480),(40 104408290),(41 107285704),(42 110055656),(43 112725830),(44 115301340),(45 118063850),(46 120730904),(47 123532250),(48 126089920),(49 128569750),(50 130741610),(51 132905980),(52 135007410),(53 137375280),(54 139685810),(55 142094900),(56 145152900),(57 148567740),(58 152036880),(59 155682300),(60 159002220),(61 162190460),(62 165706620),(63 169086580),(64 172362700),(65 175448180),(66 178690000),(67 181906060),(68 185477550),(69 188688770),(70 192015310),(71 196049520),(72 200307790),(73 204748820),(74 209487410),(75 214886670),(76 220620140),(77 227071740),(78 233040080),(79 239043970),
(1 253.5613),(2 302.84985),(3 320.48447),(4 336.31952),(5 348.43936),(6 359.08572),(7 364.9363),(8 371.54648),(9 372.9453),(10 376.61667),(11 380.0581),(12 380.31714),(13 387.82904),(14 395.2831),(15 403.05185),(16 407.40628),(17 420.18158),(18 418.67474),(19 418.07053),(20 426.14893),(21 425.571),(22 429.77997),(23 430.6617),(24 437.33102),(25 438.26865),(26 443.79166),(27 443.96246),(28 447.58398),(29 448.40433),(30 451.2818),(31 453.04413),(32 466.33884),(33 465.09048),(34 459.35266),(35 459.69235),(36 456.65546),(37 461.1767),(38 455.12073),(39 453.84198),(40 449.96976),(41 445.01743),(42 446.39935),(43 446.8265),(44 442.56558),(45 442.689),(46 442.9144),(47 444.86752),(48 447.07138),(49 448.96863),(50 450.76538),(51 451.0667),(52 452.70663),(53 449.45325),(54 454.40076),(55 453.2787),(56 453.8081),(57 452.99344),(58 451.58408),(59 449.7041),(60 447.2509),(61 448.37244),(62 457.55453),(63 456.03714),(64 458.08008),(65 460.2772),(66 460.41235),(67 457.79327),(68 460.79868),(69 460.36624),(70 460.2621),(71 457.3352),(72 458.89615),(73 455.06378),(74 453.19766),(75 450.5116),(76 459.25214),(77 469.25183),(78 470.1843),(79 479.5978),
(1 250.66476),(2 294.13293),(3 314.48825),(4 328.3868),(5 339.5843),(6 347.15176),(7 358.36353),(8 365.9791),(9 366.7581),(10 371.66412),(11 373.12152),(12 376.01147),(13 382.96597),(14 388.39154),(15 389.7698),(16 387.586),(17 394.99902),(18 399.8477),(19 399.26028),(20 404.74722),(21 401.37607),(22 407.13016),(23 408.67896),(24 407.5674),(25 408.81296),(26 409.83664),(27 411.7902),(28 414.41553),(29 412.0972),(30 413.28714),(31 419.17242),(32 423.58032),(33 425.64627),(34 423.9728),(35 425.4437),(36 427.49377),(37 425.17148),(38 422.80273),(39 424.7698),(40 426.30582),(41 424.42102),(42 424.60364),(43 427.72845),(44 425.81482),(45 425.1509),(46 425.70273),(47 424.49615),(48 426.65198),(49 424.04413),(50 424.25076),(51 425.65192),(52 428.031),(53 423.23526),(54 428.195),(55 427.36414),(56 426.11935),(57 431.04752),(58 428.24033),(59 433.472),(60 432.24387),(61 430.70197),(62 443.5047),(63 441.05957),(64 445.6048),(65 447.2095),(66 449.5848),(67 449.71158),(68 453.1696),(69 453.74796),(70 454.11273),(71 458.81006),(72 451.21378),(73 449.1557),(74 454.3492),(75 458.18332),(76 460.3937),(77 470.0895),(78 469.11783),(79 477.34338),
(1 248.348),(2 297.223),(3 311.73807),(4 326.49634),(5 337.93887),(6 346.7648),(7 354.70944),(8 363.7742),(9 367.51263),(10 369.39352),(11 372.8115),(12 374.3245),(13 379.85156),(14 384.87842),(15 388.04547),(16 391.7799),(17 399.5635),(18 397.85733),(19 396.53302),(20 400.0595),(21 402.39786),(22 405.81094),(23 405.53082),(24 410.1093),(25 411.6369),(26 414.12344),(27 413.79025),(28 413.59872),(29 417.976),(30 415.30356),(31 416.41162),(32 425.23267),(33 424.7396),(34 423.84183),(35 428.39676),(36 425.16525),(37 425.2122),(38 427.9668),(39 424.969),(40 424.3317),(41 422.53854),(42 422.01904),(43 422.89716),(44 425.81766),(45 428.78653),(46 425.74283),(47 426.93427),(48 425.88907),(49 429.57272),(50 434.59653),(51 437.10406),(52 438.2973),(53 435.33926),(54 431.3257),(55 429.53958),(56 427.21448),(57 427.97055),(58 425.30936),(59 429.2845),(60 429.35983),(61 428.32123),(62 436.5051),(63 435.36774),(64 433.45798),(65 435.49948),(66 438.1893),(67 440.08035),(68 443.39337),(69 444.1555),(70 441.80435),(71 445.21762),(72 442.51047),(73 442.69827),(74 443.8326),(75 445.68622),(76 447.39026),(77 464.13165),(78 465.48468),(79 468.77585),
(1 249.10043),(2 296.53592),(3 315.38202),(4 327.46533),(5 340.97998),(6 347.53714),(7 353.8043),(8 356.99094),(9 364.7821),(10 368.38028),(11 371.30536),(12 377.98657),(13 381.84604),(14 391.7468),(15 394.19086),(16 398.84348),(17 412.50092),(18 415.64813),(19 418.6203),(20 428.98715),(21 436.86157),(22 441.57727),(23 441.10193),(24 445.64902),(25 443.61157),(26 447.7684),(27 446.8708),(28 450.79993),(29 452.6927),(30 451.09436),(31 452.87708),(32 460.06717),(33 457.3668),(34 457.08673),(35 456.8688),(36 456.55942),(37 456.59525),(38 450.56448),(39 447.6747),(40 444.33386),(41 446.23056),(42 442.7873),(43 437.55698),(44 434.33075),(45 434.5332),(46 432.64532),(47 439.5339),(48 437.79877),(49 445.06125),(50 443.59348),(51 444.608),(52 449.09766),(53 450.6109),(54 452.27313),(55 451.20944),(56 452.2401),(57 456.32144),(58 453.68225),(59 453.6982),(60 456.6824),(61 460.79388),(62 470.07993),(63 468.2395),(64 470.9403),(65 475.31784),(66 481.48663),(67 485.29898),(68 483.2373),(69 486.114),(70 483.66196),(71 487.54504),(72 481.70706),(73 483.89175),(74 481.82278),(75 487.38525),(76 488.76257),(77 499.22214),(78 498.79764),(79 504.96448),
(1 241.18588),(2 283.8802),(3 303.66663),(4 316.0166),(5 325.87003),(6 337.7878),(7 345.83047),(8 350.10678),(9 352.02914),(10 351.6023),(11 359.38406),(12 365.571),(13 363.96378),(14 368.67197),(15 372.60806),(16 371.46802),(17 389.26614),(18 390.12854),(19 388.6789),(20 391.08203),(21 390.06326),(22 392.78336),(23 391.51093),(24 392.92148),(25 393.5444),(26 395.45148),(27 399.81702),(28 397.54587),(29 399.52988),(30 403.2642),(31 405.78464),(32 420.72614),(33 414.3124),(34 415.1803),(35 413.56732),(36 411.37717),(37 414.6577),(38 407.1342),(39 407.7001),(40 402.7478),(41 408.72543),(42 405.59888),(43 407.73438),(44 404.61664),(45 406.8139),(46 406.8496),(47 413.84732),(48 409.3111),(49 409.35486),(50 408.294),(51 414.33395),(52 412.45026),(53 412.80667),(54 412.66675),(55 408.7894),(56 408.9679),(57 410.65176),(58 410.0782),(59 412.96698),(60 412.92227),(61 412.33582),(62 415.79535),(63 411.3541),(64 412.1101),(65 409.99057),(66 411.6048),(67 413.8601),(68 412.2996),(69 411.9654),(70 407.5264),(71 411.31686),(72 409.7787),(73 411.66013),(74 409.21423),(75 413.52448),(76 415.8852),(77 423.79752),(78 423.5445),(79 426.90253),
(1 237.53682),(2 287.84976),(3 306.88757),(4 320.481),(5 334.296),(6 342.84467),(7 351.00424),(8 353.59982),(9 359.24774),(10 362.93732),(11 364.69135),(12 371.26184),(13 376.96344),(14 381.38272),(15 387.08044),(16 384.06882),(17 392.24774),(18 391.34894),(19 389.67676),(20 397.7245),(21 398.1004),(22 404.09744),(23 404.63907),(24 405.3979),(25 407.2007),(26 406.13684),(27 407.9599),(28 407.61374),(29 411.1874),(30 413.33936),(31 412.4744),(32 418.97562),(33 419.37756),(34 419.51126),(35 417.66745),(36 418.55798),(37 415.17484),(38 412.1975),(39 411.94296),(40 410.5728),(41 411.55725),(42 415.77237),(43 414.9086),(44 412.818),(45 415.9304),(46 416.33884),(47 418.68726),(48 417.71484),(49 415.74127),(50 411.82672),(51 415.1842),(52 409.2152),(53 411.98404),(54 413.74564),(55 408.82346),(56 409.3179),(57 410.68942),(58 412.2821),(59 414.93762),(60 413.63763),(61 415.3809),(62 417.74722),(63 413.42654),(64 416.79797),(65 418.9799),(66 416.69214),(67 423.78394),(68 426.4324),(69 425.45798),(70 424.4618),(71 426.4037),(72 424.95193),(73 422.9688),(74 419.79596),(75 418.7929),(76 421.0131),(77 427.27094),(78 421.95517),(79 426.57056),
(1 237.23158),(2 281.7284),(3 303.4781),(4 317.71747),(5 330.54694),(6 339.68118),(7 350.0924),(8 351.79437),(9 358.3465),(10 360.1846),(11 366.5321),(12 369.3042),(13 381.5184),(14 383.9472),(15 383.94592),(16 387.88147),(17 394.46808),(18 395.46048),(19 392.9759),(20 399.69315),(21 398.93082),(22 404.38235),(23 401.62692),(24 406.71817),(25 405.45184),(26 406.0046),(27 407.68964),(28 411.78793),(29 413.45914),(30 413.86658),(31 418.48633),(32 421.62607),(33 423.36182),(34 423.20618),(35 423.16815),(36 424.06152),(37 423.38666),(38 422.04858),(39 424.77493),(40 425.1597),(41 427.27405),(42 429.9593),(43 429.9614),(44 434.07364),(45 434.76758),(46 439.5873),(47 439.67032),(48 444.99594),(49 444.10696),(50 444.91983),(51 444.44104),(52 441.94473),(53 445.23273),(54 442.20938),(55 442.8231),(56 438.952),(57 443.5959),(58 444.58255),(59 443.5109),(60 442.13416),(61 442.8169),(62 445.3757),(63 439.4851),(64 443.57892),(65 441.74234),(66 437.74277),(67 434.5274),(68 433.04645),(69 432.72058),(70 434.8462),(71 443.66257),(72 444.2668),(73 447.92685),(74 448.09097),(75 456.11496),(76 462.95038),(77 469.7576),(78 471.09338),(79 473.64465),
(1 237.02855),(2 278.6802),(3 297.236),(4 311.14133),(5 321.7096),(6 329.80887),(7 339.62027),(8 347.08777),(9 353.98834),(10 359.3531),(11 362.55423),(12 364.2529),(13 371.89197),(14 379.11145),(15 380.64432),(16 386.9166),(17 393.1273),(18 400.17947),(19 399.56967),(20 411.87128),(21 411.02478),(22 416.05945),(23 414.4486),(24 421.31125),(25 421.968),(26 427.15445),(27 429.36694),(28 430.8253),(29 434.96674),(30 436.33084),(31 437.6207),(32 446.1167),(33 444.6247),(34 443.39355),(35 442.7659),(36 442.0652),(37 441.49078),(38 437.16458),(39 437.04422),(40 438.12076),(41 433.0668),(42 435.02362),(43 434.85205),(44 435.004),(45 434.9206),(46 436.26553),(47 434.67593),(48 437.6955),(49 437.6323),(50 439.47775),(51 438.72382),(52 436.81638),(53 438.33218),(54 437.4254),(55 437.79312),(56 437.77814),(57 440.51395),(58 439.8895),(59 438.95956),(60 440.05627),(61 445.49802),(62 448.9048),(63 444.35852),(64 447.8577),(65 450.49927),(66 454.4048),(67 455.6575),(68 458.0328),(69 464.8882),(70 463.0576),(71 469.44376),(72 473.70895),(73 475.25623),(74 475.81467),(75 479.76514),(76 478.2589),(77 488.37048),(78 483.20035),(79 485.87302),
(1 229.29669),(2 271.96872),(3 293.79645),(4 310.01758),(5 317.6277),(6 329.83603),(7 337.7528),(8 342.305),(9 344.85278),(10 352.5744),(11 358.82608),(12 362.7085),(13 371.1509),(14 375.261),(15 378.3722),(16 383.98657),(17 392.31168),(18 395.30963),(19 397.96957),(20 401.28635),(21 404.73892),(22 412.61826),(23 413.51297),(24 411.46036),(25 413.92618),(26 420.1327),(27 419.56992),(28 426.1544),(29 427.6243),(30 433.74457),(31 434.31662),(32 440.83878),(33 443.8203),(34 444.885),(35 445.49045),(36 443.0305),(37 443.025),(38 438.79224),(39 435.78943),(40 439.98532),(41 435.85657),(42 435.97125),(43 442.13205),(44 440.09943),(45 443.6322),(46 439.34177),(47 442.76193),(48 442.77866),(49 444.0116),(50 438.87048),(51 443.41052),(52 445.34146),(53 440.24603),(54 439.00748),(55 436.41418),(56 437.49274),(57 438.25763),(58 437.22144),(59 439.3594),(60 442.1114),(61 444.6947),(62 449.09244),(63 449.7437),(64 449.16525),(65 449.45782),(66 444.60934),(67 440.7264),(68 436.5755),(69 439.33154),(70 443.65845),(71 443.63812),(72 446.33847),(73 446.3414),(74 446.29364),(75 452.4787),(76 454.0379),(77 462.94247),(78 463.03815),(79 466.31787),
(1 227.82722),(2 272.46396),(3 296.23526),(4 312.10306),(5 324.75055),(6 330.65952),(7 334.59512),(8 332.89642),(9 343.23953),(10 350.1121),(11 356.64362),(12 360.5656),(13 369.63928),(14 376.51752),(15 376.919),(16 378.76956),(17 384.699),(18 390.6193),(19 389.74765),(20 393.71353),(21 401.44995),(22 404.27393),(23 405.78275),(24 405.57736),(25 408.6363),(26 412.38306),(27 418.0176),(28 417.38358),(29 419.98627),(30 419.20258),(31 424.60428),(32 436.27213),(33 433.69736),(34 433.2242),(35 433.8003),(36 434.29346),(37 438.1096),(38 433.47342),(39 435.01212),(40 433.0945),(41 437.2071),(42 436.88733),(43 436.5732),(44 428.10117),(45 432.9978),(46 429.69812),(47 437.99),(48 437.46033),(49 438.3696),(50 434.8872),(51 439.0251),(52 441.98514),(53 440.19452),(54 436.68002),(55 437.58765),(56 434.2253),(57 437.0327),(58 435.52478),(59 435.0854),(60 436.94632),(61 439.07187),(62 437.6947),(63 440.9961),(64 441.06436),(65 446.81015),(66 450.19025),(67 454.23523),(68 452.48087),(69 453.93393),(70 451.98648),(71 459.89584),(72 461.58838),(73 463.22928),(74 463.10486),(75 463.73648),(76 466.74448),(77 473.06772),(78 476.59018),(79 481.26297),
(1 227.19627),(2 270.31448),(3 292.34515),(4 303.22656),(5 314.1008),(6 316.5403),(7 324.37808),(8 326.61172),(9 331.7235),(10 337.923),(11 341.97943),(12 348.1776),(13 355.2949),(14 356.0502),(15 361.11612),(16 367.74545),(17 373.16672),(18 377.8372),(19 377.696),(20 381.20615),(21 385.9708),(22 391.2558),(23 391.05624),(24 391.56653),(25 391.22986),(26 394.04514),(27 394.8028),(28 398.46292),(29 399.09512),(30 402.6528),(31 405.37274),(32 409.10153),(33 406.0988),(34 409.62314),(35 410.56586),(36 412.21094),(37 417.60693),(38 420.02832),(39 420.63757),(40 416.66544),(41 415.3615),(42 417.0012),(43 418.89322),(44 416.32257),(45 418.15637),(46 422.7431),(47 428.10092),(48 428.38992),(49 430.5317),(50 428.75616),(51 431.49176),(52 431.13226),(53 430.7997),(54 427.92947),(55 428.9925),(56 429.38675),(57 426.8498),(58 428.53723),(59 429.08862),(60 428.79333),(61 430.53458),(62 433.52664),(63 431.10645),(64 429.58173),(65 434.9489),(66 434.50977),(67 431.84723),(68 427.984),(69 427.60672),(70 424.82443),(71 427.81982),(72 426.20355),(73 424.84555),(74 424.56143),(75 423.9322),(76 422.89426),(77 431.49048),(78 432.88898),(79 433.5352),
(1 222.98982),(2 265.2249),(3 286.12915),(4 296.80563),(5 307.59488),(6 313.19763),(7 318.93018),(8 322.0243),(9 326.362),(10 330.1216),(11 341.02454),(12 343.64426),(13 347.56827),(14 348.23453),(15 351.6098),(16 358.58423),(17 365.598),(18 368.89603),(19 373.27988),(20 377.40405),(21 379.1086),(22 383.88794),(23 384.97018),(24 386.93826),(25 386.9057),(26 388.34988),(27 387.06552),(28 391.18225),(29 390.2388),(30 390.34402),(31 385.9751),(32 394.44812),(33 393.6053),(34 395.88202),(35 396.48315),(36 400.84854),(37 403.45938),(38 401.5518),(39 395.49646),(40 397.21103),(41 394.76437),(42 396.14053),(43 394.1695),(44 389.9632),(45 391.4242),(46 391.6563),(47 391.93774),(48 389.59442),(49 388.56876),(50 390.06808),(51 392.8354),(52 389.66443),(53 394.67346),(54 391.79053),(55 390.8304),(56 393.9729),(57 392.41562),(58 394.93558),(59 398.27283),(60 396.7743),(61 396.55908),(62 399.8046),(63 400.9419),(64 402.41046),(65 407.88675),(66 407.62997),(67 409.45248),(68 413.39456),(69 418.58728),(70 420.19858),(71 424.81476),(72 424.69717),(73 426.22217),(74 426.50217),(75 425.27682),(76 427.61127),(77 430.80112),(78 428.98962),(79 431.58707),
(1 221.28207),(2 261.15918),(3 284.19644),(4 294.43774),(5 305.35013),(6 311.6143),(7 318.7633),(8 324.667),(9 328.6939),(10 334.37195),(11 344.4081),(12 344.42645),(13 351.07687),(14 352.97797),(15 356.16318),(16 359.6417),(17 366.8009),(18 372.30725),(19 381.55945),(20 380.06607),(21 385.28467),(22 387.22144),(23 388.744),(24 389.15533),(25 386.5091),(26 389.62808),(27 393.26938),(28 389.90085),(29 393.8599),(30 393.64542),(31 397.93655),(32 403.36194),(33 404.11667),(34 402.82257),(35 404.3655),(36 402.8568),(37 410.67368),(38 413.00974),(39 410.91876),(40 409.21558),(41 408.0882),(42 409.54544),(43 409.9677),(44 405.5141),(45 408.43826),(46 408.4615),(47 404.36072),(48 402.10788),(49 403.4935),(50 404.91684),(51 407.08966),(52 404.92325),(53 402.7624),(54 401.3925),(55 397.74692),(56 397.72147),(57 395.19095),(58 396.29138),(59 396.31686),(60 393.72116),(61 392.5028),(62 395.4022),(63 391.9153),(64 391.04697),(65 396.34378),(66 397.92352),(67 398.52826),(68 397.0167),(69 401.45517),(70 401.71994),(71 403.76566),(72 401.60168),(73 401.05804),(74 400.81604),(75 395.92578),(76 397.12717),(77 401.94174),(78 401.96402),(79 407.86884),
(1 213.8717),(2 253.19893),(3 275.46347),(4 289.4753),(5 303.80786),(6 308.40494),(7 315.8239),(8 320.3875),(9 326.6251),(10 333.83096),(11 346.2216),(12 352.9843),(13 358.52133),(14 361.32877),(15 365.18073),(16 374.8152),(17 383.81726),(18 387.42352),(19 392.9715),(20 397.4494),(21 405.78415),(22 408.59674),(23 407.90216),(24 409.3594),(25 410.6015),(26 408.66647),(27 413.16364),(28 413.2724),(29 414.354),(30 419.8537),(31 421.4393),(32 426.9896),(33 428.46164),(34 427.3114),(35 429.3075),(36 427.96655),(37 431.55246),(38 427.3379),(39 425.5295),(40 426.0093),(41 422.68866),(42 419.86514),(43 423.69876),(44 420.4488),(45 422.22354),(46 420.96094),(47 425.01434),(48 420.7477),(49 422.3499),(50 422.31946),(51 424.0725),(52 423.0348),(53 423.84894),(54 422.8915),(55 422.25204),(56 421.06424),(57 423.70374),(58 424.6071),(59 428.55386),(60 430.2984),(61 428.5649),(62 438.0806),(63 436.0392),(64 437.2586),(65 442.79355),(66 445.8053),(67 444.24695),(68 438.65005),(69 439.3842),(70 435.5896),(71 440.4045),(72 443.1063),(73 443.51474),(74 447.64584),(75 447.9506),(76 453.18335),(77 453.59506),(78 448.6663),(79 450.2739),
(1 218.16156),(2 258.9956),(3 280.04956),(4 292.25082),(5 305.1337),(6 314.56613),(7 324.18936),(8 328.18735),(9 334.30576),(10 341.41293),(11 345.54044),(12 351.26273),(13 356.32388),(14 360.57324),(15 363.42462),(16 367.75504),(17 374.22113),(18 375.36972),(19 381.15216),(20 380.2975),(21 383.70737),(22 386.18933),(23 387.00665),(24 392.24838),(25 389.5524),(26 394.15454),(27 396.96652),(28 395.28427),(29 398.01675),(30 400.24368),(31 402.00323),(32 406.49667),(33 406.23163),(34 409.7932),(35 412.92313),(36 415.4791),(37 421.94226),(38 419.30222),(39 421.3028),(40 420.63065),(41 423.63016),(42 427.1388),(43 427.21786),(44 424.91245),(45 425.24448),(46 426.21802),(47 425.60574),(48 425.01236),(49 423.41077),(50 421.4713),(51 422.0703),(52 423.2517),(53 424.00995),(54 423.1679),(55 421.59946),(56 420.1961),(57 415.575),(58 412.52267),(59 414.31747),(60 410.78125),(61 417.0514),(62 414.10684),(63 405.1576),(64 403.4841),(65 404.7483),(66 403.98218),(67 403.33652),(68 399.3404),(69 400.06198),(70 400.95142),(71 401.29846),(72 400.5355),(73 402.72443),(74 403.0068),(75 404.33096),(76 405.5802),(77 402.6502),(78 402.4199),(79 403.22058),
(1 217.64374),(2 255.52258),(3 276.87036),(4 291.41745),(5 304.6873),(6 313.88583),(7 323.45404),(8 327.26532),(9 337.2134),(10 343.96896),(11 348.1508),(12 348.81528),(13 358.05106),(14 364.38873),(15 366.5768),(16 371.3132),(17 381.47437),(18 384.50745),(19 389.7136),(20 394.0041),(21 399.88297),(22 408.8026),(23 406.48114),(24 409.01147),(25 408.83035),(26 411.25925),(27 413.65912),(28 413.90485),(29 416.32022),(30 418.847),(31 423.4344),(32 424.34793),(33 424.72845),(34 423.42532),(35 421.19263),(36 424.72733),(37 428.0441),(38 424.6402),(39 427.16034),(40 423.3207),(41 424.6725),(42 417.75195),(43 419.38034),(44 416.16058),(45 415.2512),(46 418.56223),(47 419.28674),(48 419.5488),(49 422.3908),(50 423.09793),(51 423.41776),(52 421.7688),(53 420.30957),(54 419.64542),(55 418.31116),(56 423.3137),(57 422.75528),(58 420.10443),(59 425.25623),(60 420.55493),(61 422.46973),(62 431.05023),(63 430.4686),(64 430.49567),(65 431.167),(66 435.33813),(67 437.62433),(68 437.05258),(69 436.47308),(70 435.40662),(71 440.208),(72 438.69977),(73 442.56244),(74 443.45837),(75 445.6523),(76 449.66437),(77 455.07196),(78 455.95325),(79 458.14716),
(1 210.40898),(2 248.96872),(3 268.9843),(4 283.69763),(5 296.0909),(6 303.6062),(7 309.30865),(8 315.70804),(9 326.55917),(10 330.9426),(11 337.3161),(12 341.4011),(13 346.67957),(14 355.3106),(15 353.96277),(16 362.1547),(17 376.6797),(18 376.6711),(19 378.9769),(20 385.78354),(21 391.70248),(22 394.21582),(23 396.358),(24 399.52048),(25 404.46555),(26 399.82858),(27 404.94925),(28 405.6471),(29 411.51993),(30 409.4286),(31 413.67484),(32 416.1671),(33 410.83942),(34 413.9398),(35 413.82938),(36 413.57144),(37 413.66052),(38 406.85376),(39 407.78003),(40 403.53952),(41 404.77267),(42 400.16943),(43 399.95743),(44 397.77625),(45 398.22348),(46 399.5905),(47 397.5655),(48 400.96637),(49 398.34787),(50 399.1198),(51 404.36584),(52 403.5697),(53 409.76068),(54 409.749),(55 408.96948),(56 406.19955),(57 406.23624),(58 408.52774),(59 407.51382),(60 408.1803),(61 406.30057),(62 410.74707),(63 406.2083),(64 409.13303),(65 410.00787),(66 408.17267),(67 407.90674),(68 406.2674),(69 408.30917),(70 410.01117),(71 410.22604),(72 409.0892),(73 406.90848),(74 404.26038),(75 401.81488),(76 404.5586),(77 410.19962),(78 410.23697),(79 414.38916),
(1 210.30038),(2 247.36766),(3 266.40576),(4 280.49142),(5 295.7688),(6 303.33798),(7 312.7354),(8 319.36673),(9 325.61014),(10 335.80783),(11 343.3085),(12 348.52786),(13 349.8749),(14 352.412),(15 354.9826),(16 359.18277),(17 366.21664),(18 368.03864),(19 370.7007),(20 372.0291),(21 376.1901),(22 378.2723),(23 374.89355),(24 381.31622),(25 379.76428),(26 376.8368),(27 378.21313),(28 379.6717),(29 380.30692),(30 381.20056),(31 383.67868),(32 386.3429),(33 386.63394),(34 385.47458),(35 385.63834),(36 390.7755),(37 389.6798),(38 387.27512),(39 390.0792),(40 386.8079),(41 387.978),(42 385.16156),(43 384.6511),(44 379.51),(45 379.45465),(46 380.16064),(47 383.09952),(48 382.47266),(49 382.4811),(50 379.27167),(51 383.24954),(52 383.99356),(53 386.43063),(54 382.83823),(55 382.20715),(56 378.9044),(57 383.85254),(58 380.4104),(59 382.43008),(60 379.28833),(61 382.82022),(62 386.5004),(63 384.8354),(64 388.0861),(65 392.41873),(66 394.8428),(67 395.3844),(68 395.5126),(69 400.30524),(70 396.9922),(71 400.27383),(72 398.63333),(73 397.14914),(74 396.12277),(75 393.95447),(76 394.5959),(77 400.25867),(78 397.14496),(79 395.75702),
