1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 56626.918),(2 77195.98),(3 81440.9),(4 84278.37),(5 85635.56),(6 86878.52),(7 90434.5),(8 91038.79),(9 90904.945),(10 90442.89),(11 93314.36),(12 95721.586),(13 94331.14),(14 95844.65),(15 94813.09),(16 94843.34),(17 94578.13),(18 96424.62),(19 98172.16),(20 95525.59),(21 96276.09),(22 98347.68),(23 98285.26),(24 98155.266),(25 96719.01),(26 96432.55),(27 97370.43),(28 96720.5),(29 99017.03),(30 99356.28),(31 101520.33),(32 103731.7),(33 101202.766),(34 100278.88),(35 100570.28),(36 99951.53),(37 99497.18),(38 101358.31),(39 101776.54),(40 102894.4),(41 103158.664),(42 102663.1),(43 99971.82),(44 99997.18),(45 98258.56),(46 96859.945),(47 96875.734),(48 98741.625),(49 98586.59),(50 98572.945),(51 97472.98),(52 95356.02),(53 98638.64),(54 100335.586),(55 98733.14),(56 98046.64),(57 99966.59),(58 101985.055),(59 102589.57),(60 98645.31),(61 97427.695),(62 95524.99),(63 95557.46),(64 98175.125),(65 99721.95),(66 97517.664),(67 98532.03),(68 98481.47),(69 99589.2),(70 98127.055),(71 99366.3),(72 99566.67),(73 100000.125),(74 100062.19),(75 97325.69),(76 99068.85),(77 96048.82),(78 95966.14),(79 93293.484),
(1 55759.24),(2 75939.34),(3 79015.43),(4 79496.09),(5 83655.445),(6 85164.51),(7 88455.195),(8 90941.305),(9 89157.49),(10 88076.484),(11 91750.79),(12 92908.82),(13 90700.08),(14 92146.336),(15 95309.46),(16 94705.7),(17 94871.62),(18 95910.195),(19 96844.54),(20 94350.06),(21 95353.79),(22 95687.56),(23 94682.74),(24 94944.68),(25 95611.66),(26 95805.19),(27 95124.195),(28 97708.83),(29 98425.69),(30 97707.29),(31 99946.11),(32 98871.18),(33 96956.08),(34 97156.98),(35 100405.016),(36 100580.24),(37 97230.38),(38 98218.03),(39 99434.766),(40 101247.36),(41 98770.33),(42 101911.58),(43 100519.195),(44 98322.55),(45 98926.27),(46 100851.05),(47 99120.73),(48 98945.12),(49 99137.66),(50 97724.53),(51 96596.27),(52 97573.97),(53 97589.2),(54 96450.45),(55 96638.19),(56 93348.695),(57 94922.66),(58 96981.57),(59 96600.15),(60 95882.39),(61 98326.34),(62 96943.01),(63 94386.51),(64 98220.56),(65 96345.336),(66 95671.33),(67 93720.04),(68 96440.086),(69 96022.2),(70 96958.41),(71 96217.11),(72 96795.7),(73 97836.016),(74 95260.16),(75 96867.09),(76 95463.33),(77 94234.7),(78 94463.04),(79 94952.92),
(1 53275.684),(2 70704.53),(3 73990.7),(4 75900.805),(5 79221.13),(6 82727.734),(7 83241.664),(8 86563.28),(9 84393.66),(10 85084.47),(11 87482.48),(12 86044.94),(13 84668.9),(14 86573.62),(15 88315.49),(16 85786.9),(17 87429.82),(18 88721.3),(19 87780.836),(20 86053.14),(21 86417.77),(22 87343.49),(23 86511.766),(24 87205.05),(25 88048.41),(26 88129.086),(27 87163.94),(28 90037.76),(29 89871.805),(30 90866.58),(31 89659.34),(32 91635.805),(33 92396.984),(34 90393.5),(35 92721.68),(36 93488.44),(37 92608.32),(38 93601.766),(39 94933.914),(40 94708.29),(41 92127.57),(42 92252.125),(43 94819.53),(44 94285.79),(45 94552.766),(46 95943.51),(47 94077.76),(48 94212.23),(49 93621.02),(50 93285.97),(51 92751.43),(52 92520.64),(53 90488.38),(54 89940.59),(55 88785.81),(56 88947.79),(57 87941.12),(58 89091.5),(59 87815.89),(60 88024.37),(61 90302.23),(62 88564.47),(63 88972.92),(64 89871.52),(65 91249.43),(66 88143.5),(67 89929.914),(68 91707.945),(69 91382.336),(70 91847.01),(71 90337.945),(72 90767.78),(73 92244.586),(74 94773.664),(75 90756.03),(76 88837.61),(77 86253.37),(78 87017.43),(79 87787.44),
(1 51791.63),(2 67880.75),(3 71857.64),(4 75389.25),(5 77762.85),(6 80262.67),(7 81504.85),(8 83127.62),(9 81494.55),(10 81898.89),(11 82162.64),(12 83493.71),(13 83417.08),(14 86138.266),(15 88076.055),(16 86114.62),(17 87700.93),(18 86558.984),(19 85526.19),(20 83385.57),(21 86005.59),(22 85899.97),(23 85523.95),(24 83865.32),(25 83532.48),(26 83566.09),(27 84570.36),(28 85875.01),(29 86737.086),(30 88218.31),(31 84658.32),(32 84239.95),(33 85048.734),(34 86908.85),(35 85634.74),(36 88613.53),(37 88832.96),(38 86108.25),(39 87041.625),(40 88339.34),(41 86722.75),(42 87652.88),(43 90402.09),(44 88954.86),(45 89123.15),(46 89666.59),(47 87834.85),(48 88137.76),(49 86231.48),(50 86339.61),(51 85040.3),(52 85161.125),(53 85305.125),(54 85333.25),(55 85847.49),(56 85705.57),(57 82769.93),(58 84062.84),(59 82899.37),(60 83222.234),(61 83015.516),(62 85458.28),(63 84541.49),(64 85027.69),(65 88455.52),(66 86527.56),(67 87895.18),(68 87706.766),(69 87863.28),(70 89269.05),(71 89671.836),(72 88395.99),(73 86561.914),(74 89304.58),(75 89476.305),(76 88109.27),(77 86922.26),(78 86836.445),(79 85122.14),
(1 50211.855),(2 69872.77),(3 73837.77),(4 74821.76),(5 75077.52),(6 78352.695),(7 80587.07),(8 80518.984),(9 79059.98),(10 80158.38),(11 81483.086),(12 83365.26),(13 83001),(14 82679.06),(15 82331.03),(16 81088.87),(17 80790.54),(18 81811.414),(19 81295.05),(20 80668.266),(21 81906),(22 81401.68),(23 82269.03),(24 82820.12),(25 81954.75),(26 81638.05),(27 80845.19),(28 82935.73),(29 82723.84),(30 85940.12),(31 85701.086),(32 84309.35),(33 83693.96),(34 85375.03),(35 84154.875),(36 84577.5),(37 85336.19),(38 84071.83),(39 84818.46),(40 85893.07),(41 84209.82),(42 85113.14),(43 86614.375),(44 87723.73),(45 89022.4),(46 87005.81),(47 86159.12),(48 84250.32),(49 84456.42),(50 84271.89),(51 84233.82),(52 82817.53),(53 83704.68),(54 82949.22),(55 82393.805),(56 81840.71),(57 82497.336),(58 84537.42),(59 84029.41),(60 83762.75),(61 82900.2),(62 83185.695),(63 81695.695),(64 83619.32),(65 84153.95),(66 84677.25),(67 85170.83),(68 84940.94),(69 85278.766),(70 85893.05),(71 85051.945),(72 85341.625),(73 84297.07),(74 83024.88),(75 82047.07),(76 82206.34),(77 81000.98),(78 80824.18),(79 81717.05),
(1 47620.496),(2 64433.625),(3 68065.86),(4 69478.22),(5 72446.08),(6 75057.92),(7 77456.305),(8 75614.2),(9 75329.164),(10 76206.19),(11 76598.17),(12 77896.734),(13 78917.73),(14 78729.336),(15 76919.35),(16 75848.56),(17 77377.81),(18 79742.2),(19 80331.195),(20 80892.98),(21 80551.97),(22 78550.96),(23 77794.11),(24 77035.78),(25 77183.61),(26 77668.484),(27 77548.875),(28 77915.99),(29 78289.914),(30 80205.06),(31 82158.305),(32 79307.445),(33 79244.87),(34 81454.49),(35 80558.58),(36 81464.375),(37 82351.32),(38 82986.16),(39 82797.84),(40 81400.26),(41 82025.16),(42 82951.38),(43 83561.68),(44 84915.5),(45 84370.72),(46 83351.97),(47 82616.81),(48 81225.5),(49 81168.086),(50 82026.305),(51 81210.1),(52 82894.19),(53 81682.68),(54 79845.42),(55 79335.59),(56 79017.05),(57 80688.32),(58 82382.375),(59 82336.92),(60 81394.82),(61 80544.71),(62 79698.95),(63 79731.61),(64 79867.336),(65 80639.65),(66 79880.04),(67 82746.414),(68 81515.914),(69 80933.47),(70 79578.51),(71 79417.13),(72 80506.24),(73 79729.78),(74 77736.766),(75 77164.69),(76 76684.79),(77 77567.93),(78 78694.13),(79 78225.445),
(1 44333.934),(2 57725.633),(3 61099.207),(4 65215.492),(5 67159.89),(6 69794.48),(7 70114.36),(8 70603.97),(9 71303.77),(10 71953.26),(11 72695.34),(12 73476.57),(13 74763.94),(14 72762.31),(15 71704.95),(16 70828.95),(17 70495.07),(18 73191.52),(19 74860.23),(20 76507.25),(21 75081.34),(22 74261.914),(23 73338.91),(24 72959.516),(25 74871.94),(26 73135.945),(27 73180.305),(28 73983.2),(29 73232.36),(30 76887.31),(31 77228.07),(32 75425.086),(33 76530.57),(34 76773.59),(35 76577.04),(36 75926.01),(37 78828.695),(38 79538.61),(39 78692.71),(40 79668.84),(41 77544.43),(42 77552.3),(43 77664.09),(44 78673.664),(45 79470.85),(46 78918.664),(47 78828.78),(48 77975.1),(49 76700.29),(50 76484.875),(51 76394.75),(52 77324.22),(53 76444.46),(54 76015.34),(55 76894.3),(56 75593.02),(57 76047.51),(58 76104.5),(59 75845.95),(60 74068.47),(61 75250.49),(62 74992.75),(63 74944.08),(64 76003.914),(65 76093.33),(66 74632.39),(67 74263.52),(68 73239.805),(69 72073.99),(70 70870.305),(71 71847.21),(72 72688.375),(73 70962.18),(74 72651.836),(75 71402.06),(76 71627.08),(77 72873.836),(78 72557.75),(79 71819.78),
(1 43752.24),(2 57231.91),(3 60457.727),(4 63576.65),(5 65703.99),(6 67809.7),(7 67124.99),(8 67478.945),(9 67854.94),(10 69582.625),(11 70709.26),(12 72564.71),(13 73018.93),(14 69788.48),(15 69672.05),(16 69543.56),(17 69818.41),(18 72111.79),(19 72000.03),(20 73552.79),(21 72350.984),(22 70975.266),(23 71761.72),(24 72121.74),(25 73261.94),(26 70899.22),(27 72206.95),(28 71767.664),(29 70772.09),(30 71576.945),(31 70786.26),(32 71192.88),(33 72271.984),(34 72638.73),(35 71964.055),(36 72754.9),(37 73657.17),(38 73468.086),(39 74462.26),(40 76249.75),(41 75129.11),(42 74433.84),(43 74733.74),(44 75914.69),(45 75632.9),(46 74590.01),(47 73961.62),(48 73634.29),(49 72762.58),(50 73766.54),(51 73774.5),(52 72330.766),(53 72034.45),(54 70170.7),(55 70992.234),(56 71956.7),(57 70826.18),(58 71772.95),(59 71607.46),(60 70860.195),(61 70769.27),(62 72339.055),(63 72400.06),(64 74152.34),(65 71975.33),(66 71742.34),(67 71699.195),(68 71340.17),(69 71532.82),(70 70093.42),(71 70008.1),(72 70929.164),(73 70319.35),(74 70133.82),(75 70960.9),(76 71948.164),(77 71867.05),(78 71693.37),(79 73590.46),
(1 44985.48),(2 58728.37),(3 61549.367),(4 64829.06),(5 66320.42),(6 67576.43),(7 67910.25),(8 68515.61),(9 69896.586),(10 69305.64),(11 69317.28),(12 70125.84),(13 71421.805),(14 69950.805),(15 68415.34),(16 69299.76),(17 70786.66),(18 71897.58),(19 71711.26),(20 71760.69),(21 73807.13),(22 73458.445),(23 72556.27),(24 73213.46),(25 72974.56),(26 72091.84),(27 71981.56),(28 72520.555),(29 72432.13),(30 73554.89),(31 72678.18),(32 71681.08),(33 72630.016),(34 72869.19),(35 71903.305),(36 72271.11),(37 73019.766),(38 74313.57),(39 75758.5),(40 75417.02),(41 74321.695),(42 74852.92),(43 75980.44),(44 76586.52),(45 76488.56),(46 74022.44),(47 72838.92),(48 73649.63),(49 72844.266),(50 74522.61),(51 75067.93),(52 74102.055),(53 72552.85),(54 72316.31),(55 73559.03),(56 73006.71),(57 73168.836),(58 71972.17),(59 71163.75),(60 71875.92),(61 72437.09),(62 73422.695),(63 74000.78),(64 74746.76),(65 73718.7),(66 72727.77),(67 71297.88),(68 71890.67),(69 71363.07),(70 70996.586),(71 70621.5),(72 71418.6),(73 71224.445),(74 71803.94),(75 71571.79),(76 72555),(77 70752.09),(78 70312.11),(79 70809.12),
(1 43674.582),(2 56520.188),(3 58922.367),(4 61336.082),(5 63579.316),(6 63420.207),(7 64970.723),(8 65974.484),(9 66053.51),(10 67799.03),(11 67295.24),(12 67829.984),(13 68791.57),(14 67537.11),(15 66459.414),(16 68501.07),(17 68193.24),(18 68733.97),(19 68826.016),(20 68482.2),(21 69440.69),(22 68207.87),(23 69051.664),(24 68466.81),(25 69002.06),(26 69110.62),(27 69694.414),(28 70177.63),(29 71997.68),(30 71156.234),(31 71476.266),(32 71743.37),(33 72139.74),(34 71680.68),(35 71372.984),(36 70528.445),(37 71620.01),(38 74279.03),(39 73617.35),(40 72199.2),(41 71335.375),(42 72632.29),(43 72742.97),(44 73112.195),(45 75067.555),(46 73494.234),(47 71724.664),(48 73129.02),(49 73237.875),(50 73985.11),(51 74331.03),(52 74768.53),(53 72394.44),(54 70501.625),(55 70536.086),(56 70799.2),(57 71803.62),(58 71562.18),(59 71160.98),(60 70778.27),(61 71394.27),(62 70985.63),(63 70926),(64 70954.42),(65 70933.445),(66 69776.03),(67 70400.7),(68 70439.5),(69 69586.875),(70 67349.76),(71 68057.97),(72 68946.61),(73 68081.64),(74 68464.88),(75 68269.56),(76 67895.44),(77 67458.81),(78 68299.41),(79 67001.02),
(1 40704.035),(2 52472.824),(3 54893.848),(4 57307.574),(5 59566.293),(6 59719.19),(7 60422.453),(8 62640.137),(9 62931.355),(10 62606.465),(11 62942.664),(12 62792.082),(13 63625.316),(14 63351.902),(15 62707.355),(16 64687.6),(17 63397.57),(18 64314.383),(19 64625.727),(20 64992.37),(21 64517.848),(22 63070.453),(23 64593.293),(24 63142.938),(25 65350.1),(26 65952.695),(27 66221.65),(28 66881.164),(29 66454.44),(30 65421.18),(31 65116.43),(32 65175.426),(33 65531.184),(34 66314.37),(35 66240.47),(36 65529.29),(37 65883.81),(38 66864.3),(39 66758.33),(40 65948.88),(41 65122.7),(42 66167.97),(43 67573.11),(44 67227.67),(45 67522.91),(46 65745.27),(47 66983.7),(48 67119.77),(49 67837.91),(50 67960.62),(51 68353.664),(52 69796.53),(53 68812.87),(54 68361.29),(55 68675.37),(56 67809.28),(57 68324),(58 68998.31),(59 69204.195),(60 68632.63),(61 68360.27),(62 69457.914),(63 69146.805),(64 69139.445),(65 69283.58),(66 68216.16),(67 68441.766),(68 67516.55),(69 67514.49),(70 66120.66),(71 65893.875),(72 66813.89),(73 66046.195),(74 66233.47),(75 64584.93),(76 64807.37),(77 63686.82),(78 65766.664),(79 64929.98),
(1 38736.645),(2 49892.617),(3 51598.402),(4 53433.69),(5 56831.414),(6 57650.12),(7 58265.25),(8 58231.54),(9 59320.56),(10 59619.457),(11 59867.83),(12 61660.246),(13 60039),(14 60453.457),(15 62552.055),(16 59496.332),(17 59416.11),(18 59246.094),(19 59467.156),(20 59041.695),(21 58380.89),(22 59495.76),(23 60448.934),(24 60237.953),(25 60672.53),(26 61156.15),(27 62373.777),(28 63231.613),(29 61942.11),(30 61427.598),(31 61680.008),(32 62233.543),(33 61985.523),(34 62484.156),(35 64509.516),(36 63782.184),(37 65446.8),(38 64729.266),(39 64237.816),(40 64300.67),(41 64259.33),(42 65594.41),(43 64880.164),(44 64639.67),(45 63671.652),(46 64250.008),(47 64075.66),(48 66475.15),(49 66023.34),(50 65051.855),(51 64251.457),(52 66769.12),(53 65703.02),(54 65962.08),(55 65678.02),(56 65604.13),(57 65810.27),(58 66689.07),(59 68170.695),(60 66046.98),(61 64757.45),(62 64813.44),(63 65412.945),(64 65802.234),(65 64486.96),(66 64158.02),(67 64720.605),(68 63555.54),(69 63617.945),(70 63592.707),(71 62601.42),(72 62215.457),(73 62958.3),(74 63364.83),(75 61238.04),(76 60742.516),(77 62416.46),(78 62354.383),(79 62029.58),
(1 36913.492),(2 49294.3),(3 50855.027),(4 51178.313),(5 54198.89),(6 54942.336),(7 56802.992),(8 56143.207),(9 54587.258),(10 56023.504),(11 58282.98),(12 56411.457),(13 57311.25),(14 56814.92),(15 57778.18),(16 56115.02),(17 58024.355),(18 56832.15),(19 57068.387),(20 56921.684),(21 57840.2),(22 56826.418),(23 58345.098),(24 57996.527),(25 58159.496),(26 59470.555),(27 60648.22),(28 60525.703),(29 60431.504),(30 59865.676),(31 59613.15),(32 60108.527),(33 59099.496),(34 60756.723),(35 60662.27),(36 61120.457),(37 60682.36),(38 60077.95),(39 60993.742),(40 61021.563),(41 60119.285),(42 61764.96),(43 62055.87),(44 60572.88),(45 60014.77),(46 63105.88),(47 62679.96),(48 63075.484),(49 62928.04),(50 61729.355),(51 61653.566),(52 62246.324),(53 63602.98),(54 61983.863),(55 61486.645),(56 63405.36),(57 63908.633),(58 61911.27),(59 63654.99),(60 62721.992),(61 62451),(62 63917.098),(63 62358.297),(64 62387.23),(65 61580.1),(66 60074.18),(67 58704.71),(68 59434.84),(69 59318.348),(70 57941.375),(71 59358.465),(72 60526.375),(73 59005.516),(74 58140.64),(75 56843.832),(76 57105.477),(77 56732.156),(78 57644.773),(79 58029.676),
(1 37007.754),(2 48469.93),(3 50646.402),(4 53358.652),(5 54977.098),(6 55788.137),(7 56756.938),(8 56561.734),(9 53793.617),(10 56534.344),(11 57475.457),(12 56540.426),(13 58675.3),(14 57533.273),(15 56839.977),(16 56385.813),(17 58183.254),(18 56770.82),(19 56750.984),(20 56297.336),(21 56241.324),(22 57676.555),(23 58953.984),(24 57240.33),(25 57621.91),(26 58022.69),(27 58017.766),(28 58654.418),(29 57636.664),(30 58819.625),(31 58117.41),(32 60332.2),(33 59713.7),(34 59902.035),(35 59044.164),(36 58588.145),(37 58499.902),(38 59244.28),(39 60097.43),(40 60169.473),(41 59124.957),(42 59015.637),(43 58870.74),(44 58112.26),(45 57939.71),(46 59306.055),(47 61202.055),(48 60846.83),(49 60034.69),(50 60719.68),(51 60649.063),(52 60390.563),(53 60886.945),(54 58773.645),(55 60977.3),(56 61701.535),(57 60485.848),(58 60001.43),(59 60968.7),(60 62254.78),(61 62659.6),(62 60890.426),(63 61910.79),(64 61348.082),(65 60716.883),(66 60120.71),(67 58942.418),(68 59167.438),(69 59222.348),(70 58853.875),(71 58223.793),(72 58589.336),(73 58363.17),(74 57312.938),(75 56814.59),(76 55575.67),(77 55263.402),(78 56698.637),(79 56496.957),
(1 36386.73),(2 46680.902),(3 50152.88),(4 51714.34),(5 52696.48),(6 52141.63),(7 53302.05),(8 53268.766),(9 52561.49),(10 53135.4),(11 54293.38),(12 55528.27),(13 55999.87),(14 55485.535),(15 54074.402),(16 54888.39),(17 55820.91),(18 55230.824),(19 54064.97),(20 53449.445),(21 55446.445),(22 55844.137),(23 56102.98),(24 55301.57),(25 55955.34),(26 57540.934),(27 57037.137),(28 57020.38),(29 58002.484),(30 57226.516),(31 57614.15),(32 58364.223),(33 58645.086),(34 58928.21),(35 57769.45),(36 57823.367),(37 57780.313),(38 58933.445),(39 59325.746),(40 61032.367),(41 60439.836),(42 60540.125),(43 60386.195),(44 59779.895),(45 59725.74),(46 59917.43),(47 62386.367),(48 62890.105),(49 61539.184),(50 60483.13),(51 61069.176),(52 59432.688),(53 58935.55),(54 58917.39),(55 59827.71),(56 59688.863),(57 59154.516),(58 58207.53),(59 59240.785),(60 58502.4),(61 58123.68),(62 58243.73),(63 59957.09),(64 58871.348),(65 58638.156),(66 58790.066),(67 58178.105),(68 57121.973),(69 57001.582),(70 56402.223),(71 55968.47),(72 56174.582),(73 56974.79),(74 54780.85),(75 55723.21),(76 55231.31),(77 55545.484),(78 55039.047),(79 55400.7),
(1 35021.03),(2 45095.793),(3 46610.47),(4 48858.703),(5 49031.52),(6 48499.098),(7 49488.926),(8 50719.703),(9 49346.445),(10 49300.242),(11 50655.902),(12 51342.01),(13 51631.816),(14 51505.668),(15 51911.95),(16 52159.965),(17 52630.254),(18 52866.01),(19 53348.395),(20 52953.31),(21 52472.39),(22 52521.996),(23 53719.203),(24 52506.54),(25 52390.57),(26 52725.46),(27 53583.895),(28 54437.023),(29 54445.094),(30 53540.063),(31 53293.29),(32 53380.773),(33 53804.844),(34 54352.03),(35 54886.42),(36 55589.246),(37 55644.27),(38 54665.363),(39 54628.992),(40 55812.793),(41 56338.887),(42 56028.184),(43 56403.9),(44 55134.28),(45 56410.402),(46 57295.46),(47 57367.97),(48 56532.895),(49 55949.793),(50 56221.215),(51 56771.62),(52 54683.04),(53 54911.895),(54 54807.836),(55 53665.383),(56 54703.227),(57 55083.668),(58 54465.684),(59 54761.38),(60 55748.37),(61 54331.12),(62 54544.906),(63 56230.977),(64 55823.598),(65 55098.95),(66 55477.637),(67 54861.566),(68 54921.176),(69 55260.145),(70 53986.473),(71 53367.09),(72 54044.383),(73 53788.3),(74 53077.453),(75 51678.336),(76 50852.164),(77 53094.56),(78 51531.023),(79 52457.62),
(1 33921.32),(2 45097.06),(3 46328.605),(4 48124.688),(5 49091.31),(6 50163.516),(7 50715.49),(8 50606.547),(9 50562.16),(10 49866.465),(11 51848.21),(12 51337.06),(13 51366.55),(14 51474.035),(15 51415.594),(16 51057.555),(17 52026.07),(18 52522.99),(19 53751.297),(20 54064.05),(21 52913.617),(22 53717.234),(23 53308.316),(24 52721.67),(25 53755.83),(26 53988.19),(27 53556.35),(28 54513.59),(29 54479.24),(30 53209.027),(31 53207.637),(32 54331.9),(33 53353.1),(34 53933.152),(35 53347.93),(36 53991.316),(37 53583.54),(38 53210.75),(39 52935.285),(40 53635.543),(41 53987.03),(42 54619.89),(43 55789.367),(44 57359.445),(45 56853.36),(46 56358.953),(47 56153.33),(48 56068.145),(49 55496.973),(50 56038.875),(51 55022.87),(52 53431.234),(53 54523.85),(54 54165.965),(55 53766.383),(56 54621.336),(57 53132.445),(58 53977.62),(59 54235.29),(60 54207.08),(61 53519.99),(62 53480.35),(63 54664.61),(64 53909.61),(65 53302.03),(66 54025.43),(67 53515.77),(68 53229.332),(69 53198.008),(70 52313.938),(71 52243.016),(72 53282.805),(73 52469.41),(74 52405.832),(75 50651.53),(76 50460.188),(77 51295.26),(78 51564.57),(79 50853.97),
(1 32172.117),(2 41844.766),(3 43630.688),(4 45253.164),(5 45777.297),(6 47055.906),(7 48257.62),(8 48583.14),(9 48125.71),(10 47655.637),(11 48578.242),(12 48348.387),(13 48136.89),(14 48488.35),(15 48860.71),(16 49074.453),(17 49010.754),(18 48330.406),(19 49683.44),(20 49433.664),(21 48860.598),(22 51064.434),(23 50320.742),(24 50137.27),(25 51557.703),(26 51429.71),(27 51310.145),(28 51606.52),(29 51827.4),(30 50196.65),(31 51014.1),(32 51507.344),(33 51199),(34 51513.78),(35 51685.875),(36 51259.21),(37 50064.355),(38 51328.77),(39 52225.098),(40 52221.977),(41 52255.598),(42 53038.31),(43 52785.69),(44 54108.254),(45 55121.12),(46 54407.055),(47 54159.164),(48 53934.336),(49 53732.81),(50 54644.598),(51 53850.613),(52 53099.164),(53 53589.914),(54 52113.8),(55 52017.72),(56 51879.387),(57 50515.926),(58 51454.477),(59 52675.133),(60 53085.547),(61 53164.234),(62 52094),(63 52761.543),(64 51816.324),(65 52211.113),(66 51594.156),(67 52037.01),(68 51566.168),(69 51261.098),(70 50368.836),(71 50255.42),(72 49672.445),(73 49690.574),(74 50044.586),(75 48975.88),(76 48060.53),(77 47793.18),(78 48134.82),(79 47833.523),
