1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 420805.34),(2 1433481),(3 2935397.3),(4 4769583.5),(5 6951569.5),(6 9403123),(7 12019819),(8 14632881),(9 17268510),(10 19960576),(11 22653710),(12 25205066),(13 27553974),(14 29793850),(15 31766650),(16 33708468),(17 35458252),(18 37111628),(19 38463404),(20 39715332),(21 40796380),(22 41787024),(23 42596772),(24 43342990),(25 44046172),(26 44627676),(27 45364736),(28 46109516),(29 47127412),(30 49297804),(31 51061788),(32 52860880),(33 55320096),(34 57205972),(35 59111070),(36 62110308),(37 66123700),(38 70791464),(39 76143970),(40 81980580),(41 88493240),(42 95721090),(43 104167770),(44 113328100),(45 123472540),(46 134338000),(47 146081570),(48 158136820),(49 170852420),(50 182569920),(51 195077440),(52 207363580),(53 220438270),(54 233673600),(55 247750030),(56 262726140),(57 277888700),(58 293130900),(59 308309400),(60 323069340),(61 338661340),(62 352963970),(63 362245020),(64 368793950),(65 372919140),(66 374772960),(67 373862240),(68 372307550),(69 369794400),(70 364530270),(71 359186900),(72 351288960),(73 343694560),(74 334071140),(75 324518820),(76 313422530),(77 300970600),(78 288543520),(79 274788830),
(1 67.1621),(2 75.5794),(3 82.50614),(4 86.996185),(5 94.73896),(6 96.10677),(7 101.75675),(8 102.51386),(9 104.01588),(10 105.96117),(11 108.51437),(12 110.33596),(13 111.102425),(14 111.36398),(15 113.2593),(16 112.976814),(17 110.32018),(18 112.24578),(19 113.927986),(20 114.059746),(21 115.83469),(22 116.59619),(23 116.975075),(24 114.27117),(25 116.07782),(26 117.535576),(27 120.76421),(28 119.16492),(29 118.824265),(30 119.860916),(31 120.32006),(32 122.330345),(33 122.89938),(34 122.37921),(35 124.40161),(36 128.15651),(37 132.12341),(38 132.95393),(39 136.2843),(40 136.91081),(41 138.53105),(42 140.49759),(43 141.93631),(44 144.30843),(45 146.8689),(46 148.55586),(47 149.819),(48 151.40234),(49 151.64983),(50 150.93774),(51 149.8085),(52 153.85204),(53 152.35225),(54 153.829),(55 152.03667),(56 153.64534),(57 154.78311),(58 154.25647),(59 154.08743),(60 153.99895),(61 155.091),(62 151.75798),(63 150.03151),(64 148.11629),(65 146.32849),(66 143.67542),(67 143.6406),(68 140.47566),(69 140.2715),(70 140.91946),(71 139.77278),(72 140.52066),(73 138.77792),(74 137.71957),(75 137.0155),(76 137.40155),(77 137.98457),(78 138.80194),(79 136.93074),
(1 64.97949),(2 73.708466),(3 80.605965),(4 84.84584),(5 91.443726),(6 92.213356),(7 96.16348),(8 97.24594),(9 98.38953),(10 101.94142),(11 103.91522),(12 105.08509),(13 106.09729),(14 107.63814),(15 109.83232),(16 109.87185),(17 108.92001),(18 109.78081),(19 111.47089),(20 112.399185),(21 113.75594),(22 114.26521),(23 115.66236),(24 113.94658),(25 114.88328),(26 117.16752),(27 119.15919),(28 118.36281),(29 118.17791),(30 120.025475),(31 118.9519),(32 120.977585),(33 119.590355),(34 121.195885),(35 122.33889),(36 125.810326),(37 127.25023),(38 129.71773),(39 130.136),(40 131.08891),(41 133.59764),(42 134.41177),(43 137.50772),(44 138.27878),(45 140.26105),(46 141.6818),(47 143.71474),(48 144.85078),(49 143.64604),(50 143.7505),(51 143.49907),(52 146.42374),(53 146.84103),(54 146.96463),(55 148.74203),(56 151.29773),(57 150.48598),(58 150.85286),(59 151.6069),(60 152.53915),(61 154.12692),(62 149.4433),(63 147.92464),(64 146.53499),(65 144.06685),(66 142.29802),(67 141.00945),(68 139.15541),(69 138.81111),(70 139.4748),(71 137.7982),(72 138.64723),(73 137.39378),(74 135.90616),(75 134.54295),(76 135.99344),(77 134.72713),(78 133.93875),(79 133.26443),
(1 64.874214),(2 72.90252),(3 80.218216),(4 84.823326),(5 91.306564),(6 93.16839),(7 96.316025),(8 97.753174),(9 97.514465),(10 100.4361),(11 102.19254),(12 103.75764),(13 104.525696),(14 106.477165),(15 108.713524),(16 107.83185),(17 107.53853),(18 107.50594),(19 107.290504),(20 108.91339),(21 109.53882),(22 111.32371),(23 112.10918),(24 113.25036),(25 112.97752),(26 113.65218),(27 115.752235),(28 115.1559),(29 117.57249),(30 114.49429),(31 117.22866),(32 116.68984),(33 117.40783),(34 117.71499),(35 121.5148),(36 121.85924),(37 123.44581),(38 124.94087),(39 126.12213),(40 128.03658),(41 127.58484),(42 130.79657),(43 134.52753),(44 137.19252),(45 138.8545),(46 138.94075),(47 140.87941),(48 140.9799),(49 140.5748),(50 140.94453),(51 140.05492),(52 140.78223),(53 141.22049),(54 142.97075),(55 143.12038),(56 143.71393),(57 144.90645),(58 146.22824),(59 144.61765),(60 145.61673),(61 147.60638),(62 143.8044),(63 143.29057),(64 140.16608),(65 138.49562),(66 136.5395),(67 134.91548),(68 134.00227),(69 131.61198),(70 130.67982),(71 130.5151),(72 131.8164),(73 130.96916),(74 131.52339),(75 132.08786),(76 131.44315),(77 130.23964),(78 130.08575),(79 129.70544),
(1 65.154526),(2 70.52999),(3 79.49788),(4 83.272896),(5 88.85752),(6 92.28921),(7 95.02536),(8 96.09458),(9 98.79707),(10 100.35268),(11 103.3821),(12 104.6496),(13 105.50629),(14 106.73151),(15 107.664154),(16 108.54438),(17 107.29105),(18 108.01916),(19 109.17006),(20 109.305275),(21 110.86171),(22 111.55688),(23 111.43511),(24 112.30506),(25 112.794525),(26 114.68342),(27 116.8709),(28 115.94256),(29 116.50841),(30 117.1269),(31 119.083206),(32 118.51039),(33 119.30071),(34 120.45525),(35 122.238655),(36 125.508675),(37 126.62),(38 126.74057),(39 130.94897),(40 130.35023),(41 131.69894),(42 133.4385),(43 136.18564),(44 137.75153),(45 139.39507),(46 140.20937),(47 141.33224),(48 145.1858),(49 143.21564),(50 144.41817),(51 142.7131),(52 145.32101),(53 145.36499),(54 147.7377),(55 146.87053),(56 149.43478),(57 151.18611),(58 149.42737),(59 149.34877),(60 149.47092),(61 152.53893),(62 148.26941),(63 145.25673),(64 143.36499),(65 141.19508),(66 140.25542),(67 138.9903),(68 137.52745),(69 135.55312),(70 134.77422),(71 134.6623),(72 134.45262),(73 133.5809),(74 133.71083),(75 133.72711),(76 132.8893),(77 131.94794),(78 130.78423),(79 129.84943),
(1 66.09717),(2 71.665855),(3 81.86996),(4 85.99802),(5 90.81792),(6 93.60742),(7 96.16237),(8 97.63343),(9 100.58228),(10 100.92914),(11 104.26007),(12 105.24037),(13 106.98994),(14 108.013535),(15 109.9192),(16 109.734985),(17 109.75232),(18 112.424446),(19 111.80913),(20 113.05235),(21 113.59866),(22 112.39483),(23 113.05795),(24 111.50799),(25 113.155136),(26 114.083984),(27 115.39281),(28 116.178314),(29 118.14094),(30 118.77276),(31 118.28709),(32 119.41552),(33 119.211716),(34 120.00067),(35 121.75642),(36 126.101654),(37 126.60902),(38 129.42497),(39 130.84955),(40 132.26556),(41 133.94183),(42 134.62811),(43 140.63054),(44 139.38416),(45 143.25845),(46 143.79305),(47 146.55562),(48 145.01677),(49 146.6034),(50 145.10095),(51 144.7874),(52 147.14102),(53 147.58386),(54 149.55228),(55 151.81282),(56 152.98076),(57 153.33522),(58 152.67746),(59 151.2945),(60 153.12831),(61 154.55804),(62 151.27979),(63 148.81972),(64 146.54135),(65 143.94038),(66 141.78487),(67 140.26462),(68 137.77667),(69 138.39258),(70 136.16454),(71 136.4562),(72 135.74739),(73 135.41475),(74 135.2855),(75 134.93811),(76 133.72177),(77 132.17047),(78 132.45064),(79 129.37614),
(1 66.85266),(2 73.105354),(3 82.71069),(4 86.40603),(5 90.77716),(6 94.34767),(7 96.94932),(8 98.5889),(9 100.5876),(10 102.04408),(11 104.23389),(12 103.89843),(13 103.53737),(14 106.2346),(15 108.7096),(16 107.929016),(17 106.57896),(18 110.948074),(19 108.97984),(20 110.638535),(21 111.508354),(22 111.69789),(23 113.8256),(24 112.929825),(25 113.34176),(26 114.56039),(27 116.6814),(28 116.223854),(29 117.788414),(30 117.22897),(31 118.036064),(32 117.21614),(33 117.19338),(34 117.951385),(35 121.45206),(36 123.104095),(37 124.71383),(38 126.99345),(39 129.08775),(40 128.6679),(41 130.98422),(42 133.75296),(43 134.46439),(44 136.82703),(45 137.7539),(46 140.66472),(47 141.61296),(48 140.45863),(49 141.52731),(50 142.1696),(51 140.38075),(52 140.65257),(53 141.14601),(54 144.90555),(55 143.47491),(56 146.30403),(57 145.4429),(58 146.42389),(59 147.60571),(60 148.71782),(61 147.72272),(62 147.51369),(63 145.53809),(64 142.60878),(65 141.46698),(66 137.92741),(67 137.62871),(68 134.2215),(69 133.9101),(70 132.78151),(71 133.82132),(72 134.11034),(73 134.12894),(74 134.81316),(75 134.80272),(76 135.14848),(77 134.93102),(78 135.70345),(79 135.79318),
(1 65.177376),(2 71.02976),(3 79.958305),(4 84.952095),(5 88.514694),(6 91.71246),(7 94.21422),(8 97.55544),(9 96.59839),(10 98.884384),(11 101.654434),(12 101.66028),(13 101.40567),(14 104.53578),(15 107.00124),(16 106.80469),(17 105.960304),(18 106.54335),(19 106.914856),(20 107.736),(21 108.47996),(22 108.74489),(23 108.85962),(24 109.247604),(25 110.49342),(26 111.3254),(27 113.92806),(28 113.91817),(29 113.47752),(30 115.53527),(31 114.61576),(32 115.296814),(33 115.60965),(34 115.18701),(35 119.33712),(36 121.65852),(37 123.066),(38 124.06592),(39 125.89957),(40 126.812904),(41 129.17801),(42 131.41707),(43 135.2333),(44 138.34901),(45 139.75026),(46 142.01227),(47 143.42369),(48 144.07938),(49 144.83626),(50 144.96214),(51 142.76187),(52 144.06006),(53 145.96783),(54 146.38147),(55 147.79977),(56 151.1418),(57 151.23553),(58 150.6184),(59 150.61852),(60 148.61684),(61 151.33804),(62 147.61513),(63 146.82643),(64 143.10904),(65 142.64027),(66 139.03905),(67 136.3567),(68 135.19551),(69 136.16968),(70 132.93982),(71 134.09036),(72 135.49556),(73 133.52629),(74 133.94461),(75 135.45494),(76 131.35506),(77 131.78093),(78 132.2872),(79 131.01633),
(1 63.795547),(2 69.21366),(3 79.068886),(4 83.73074),(5 86.60227),(6 89.955765),(7 93.769325),(8 95.39945),(9 96.335205),(10 98.1083),(11 101.30794),(12 100.62772),(13 101.42472),(14 103.75462),(15 104.82647),(16 106.10234),(17 104.81404),(18 107.1933),(19 108.01717),(20 110.381035),(21 108.97774),(22 109.42785),(23 108.125496),(24 109.44001),(25 109.48931),(26 111.264114),(27 112.67684),(28 112.45077),(29 112.94309),(30 113.54839),(31 112.239136),(32 113.504555),(33 114.858284),(34 112.78938),(35 118.00657),(36 118.73564),(37 121.08931),(38 122.92409),(39 123.12788),(40 125.86139),(41 126.96013),(42 129.12886),(43 131.4432),(44 135.02844),(45 136.81583),(46 139.28233),(47 142.3236),(48 140.20801),(49 141.98943),(50 140.03555),(51 140.89122),(52 142.82413),(53 143.5129),(54 143.32263),(55 144.89081),(56 146.53192),(57 145.59956),(58 147.07672),(59 147.54173),(60 146.53369),(61 147.5762),(62 143.21642),(63 141.50293),(64 140.32736),(65 137.61768),(66 134.84836),(67 132.71735),(68 130.4479),(69 130.737),(70 129.28568),(71 129.08798),(72 128.7027),(73 128.3452),(74 126.934845),(75 127.35502),(76 125.98314),(77 126.55637),(78 128.13206),(79 127.04217),
(1 63.964527),(2 69.01725),(3 78.7509),(4 83.04696),(5 85.435356),(6 88.39436),(7 92.77859),(8 92.70619),(9 94.61747),(10 95.81289),(11 99.59942),(12 100.56002),(13 100.852066),(14 103.29178),(15 103.67136),(16 105.0464),(17 103.74116),(18 105.42647),(19 102.67216),(20 105.455765),(21 105.81036),(22 105.29518),(23 104.10154),(24 105.484764),(25 104.663246),(26 107.60765),(27 107.27387),(28 108.433495),(29 107.08744),(30 108.34207),(31 109.00448),(32 107.90039),(33 110.05249),(34 109.02583),(35 113.1995),(36 113.84712),(37 116.31412),(38 119.19689),(39 119.60789),(40 121.236565),(41 123.66371),(42 124.62212),(43 125.83955),(44 129.70107),(45 128.99368),(46 135.12566),(47 132.63184),(48 133.08026),(49 135.01915),(50 133.60625),(51 134.79764),(52 136.30081),(53 135.96243),(54 137.20584),(55 138.89198),(56 139.22325),(57 139.84377),(58 141.26602),(59 140.48991),(60 140.35736),(61 142.94698),(62 138.59076),(63 137.67729),(64 135.84439),(65 134.01558),(66 134.67914),(67 130.34425),(68 128.73293),(69 128.42003),(70 127.24277),(71 128.45406),(72 129.76762),(73 129.75731),(74 129.28934),(75 129.85725),(76 128.1593),(77 127.60341),(78 128.84962),(79 127.42654),
(1 64.373726),(2 70.42519),(3 80.163185),(4 85.87832),(5 88.47367),(6 91.52907),(7 95.47826),(8 95.57316),(9 97.78141),(10 99.25107),(11 101.67103),(12 103.4),(13 104.20715),(14 105.38973),(15 106.52034),(16 106.79731),(17 105.602066),(18 106.83492),(19 105.48548),(20 107.5105),(21 108.51398),(22 109.827705),(23 108.73611),(24 110.1838),(25 108.38673),(26 111.46971),(27 111.95821),(28 110.953514),(29 111.15063),(30 113.05393),(31 112.91164),(32 112.190094),(33 115.0702),(34 113.69258),(35 116.62092),(36 119.873116),(37 119.08255),(38 122.3565),(39 124.18101),(40 123.99534),(41 126.99042),(42 129.47023),(43 132.53505),(44 132.41788),(45 135.21082),(46 137.31511),(47 139.37236),(48 140.35321),(49 141.58784),(50 140.37845),(51 141.5471),(52 141.94688),(53 143.29684),(54 142.59097),(55 145.40773),(56 145.0182),(57 147.0458),(58 147.1474),(59 148.1272),(60 147.90775),(61 150.2626),(62 146.87256),(63 144.44438),(64 142.31647),(65 140.20801),(66 138.45853),(67 136.0587),(68 134.80101),(69 132.98009),(70 131.92154),(71 132.74442),(72 132.83374),(73 132.4149),(74 131.5191),(75 132.02475),(76 130.31473),(77 130.69939),(78 129.24585),(79 128.87592),
(1 64.12352),(2 68.81789),(3 79.418205),(4 85.25315),(5 87.74168),(6 91.36489),(7 94.411804),(8 94.6028),(9 96.89314),(10 98.73246),(11 100.84784),(12 102.830124),(13 103.87516),(14 105.18147),(15 104.967606),(16 105.539505),(17 105.416626),(18 107.931816),(19 107.74137),(20 108.666824),(21 108.01012),(22 109.19652),(23 109.03589),(24 109.736694),(25 110.047066),(26 110.530655),(27 110.45954),(28 111.64459),(29 111.977104),(30 111.87774),(31 112.89485),(32 113.0257),(33 112.8155),(34 114.17758),(35 117.929245),(36 120.42688),(37 122.44283),(38 123.78628),(39 126.00233),(40 126.758736),(41 128.00745),(42 132.43787),(43 133.31537),(44 135.31738),(45 135.65698),(46 137.7519),(47 140.85368),(48 139.98256),(49 141.09335),(50 138.66266),(51 140.10214),(52 142.39424),(53 142.59009),(54 143.16594),(55 145.78993),(56 148.27567),(57 147.40547),(58 148.33824),(59 147.53033),(60 149.23831),(61 151.81718),(62 149.82146),(63 146.1395),(64 143.30228),(65 141.59465),(66 139.91864),(67 136.59508),(68 136.25829),(69 134.82368),(70 133.81615),(71 135.32912),(72 134.4052),(73 134.91504),(74 134.27057),(75 132.96053),(76 133.5026),(77 134.0159),(78 133.1399),(79 131.63422),
(1 62.107426),(2 68.00994),(3 77.74091),(4 83.49287),(5 86.26799),(6 88.87321),(7 91.891106),(8 93.76148),(9 95.29869),(10 97.21505),(11 98.85157),(12 100.24534),(13 102.12115),(14 103.55994),(15 103.231995),(16 102.40303),(17 102.81781),(18 105.75882),(19 104.73993),(20 103.67443),(21 104.604836),(22 105.371284),(23 104.72273),(24 105.08613),(25 105.47137),(26 106.08123),(27 105.927376),(28 108.387886),(29 108.21483),(30 108.67274),(31 108.69592),(32 108.73258),(33 109.20436),(34 111.09923),(35 112.26298),(36 113.412544),(37 117.58952),(38 117.39822),(39 119.55751),(40 120.31423),(41 124.33326),(42 126.46347),(43 128.89192),(44 129.05887),(45 129.92662),(46 132.38188),(47 134.30437),(48 135.3877),(49 135.0511),(50 135.13573),(51 135.83527),(52 135.60504),(53 136.73546),(54 137.29288),(55 139.80501),(56 140.46445),(57 142.04689),(58 141.42802),(59 140.80576),(60 143.25449),(61 145.06313),(62 140.00235),(63 139.29959),(64 136.29),(65 134.76027),(66 133.4693),(67 130.88564),(68 130.1593),(69 128.88503),(70 128.52925),(71 127.55201),(72 127.68426),(73 127.64102),(74 126.98678),(75 127.02689),(76 127.311195),(77 128.02632),(78 126.32179),(79 124.93279),
(1 62.968967),(2 68.75257),(3 79.715),(4 85.71603),(5 87.60414),(6 90.36134),(7 92.7546),(8 95.534035),(9 96.4884),(10 98.082695),(11 99.916245),(12 101.36733),(13 102.687004),(14 103.00155),(15 103.424614),(16 103.599754),(17 103.224014),(18 105.25725),(19 105.202576),(20 105.29373),(21 106.75174),(22 107.43696),(23 107.39283),(24 106.85317),(25 107.766426),(26 107.62156),(27 108.5128),(28 109.991356),(29 109.42744),(30 109.68164),(31 109.11071),(32 110.43856),(33 112.59217),(34 112.34878),(35 114.22767),(36 115.94643),(37 118.709366),(38 122.55907),(39 122.3586),(40 124.74002),(41 125.48319),(42 129.14459),(43 129.73557),(44 133.19913),(45 134.62294),(46 135.12448),(47 137.43895),(48 137.55313),(49 139.1465),(50 138.68823),(51 140.96121),(52 139.10728),(53 142.6781),(54 143.96713),(55 143.52025),(56 145.07883),(57 146.8444),(58 145.53316),(59 144.61797),(60 145.76921),(61 146.56027),(62 144.43787),(63 143.07843),(64 140.1634),(65 137.85808),(66 136.59624),(67 133.42693),(68 133.16765),(69 132.69284),(70 132.71439),(71 131.7206),(72 131.44409),(73 131.52109),(74 129.69243),(75 130.70425),(76 129.79611),(77 128.92142),(78 128.48193),(79 127.22783),
(1 61.588833),(2 66.219215),(3 78.96254),(4 83.38397),(5 85.38738),(6 89.90197),(7 91.553795),(8 93.270836),(9 93.9175),(10 95.318634),(11 97.21301),(12 98.4079),(13 99.69295),(14 101.59284),(15 102.65016),(16 101.336754),(17 102.677086),(18 104.47827),(19 103.981285),(20 106.19644),(21 106.26939),(22 105.82457),(23 106.73425),(24 106.52699),(25 107.698616),(26 108.32214),(27 107.200226),(28 108.68895),(29 109.140594),(30 108.58138),(31 110.591354),(32 111.849236),(33 111.64039),(34 112.49759),(35 116.79223),(36 117.06856),(37 120.8208),(38 121.205055),(39 124.17941),(40 125.704834),(41 126.576004),(42 129.13078),(43 132.5591),(44 135.31647),(45 134.76932),(46 137.50838),(47 138.99385),(48 141.33846),(49 140.65157),(50 139.40924),(51 141.39828),(52 141.89061),(53 143.14159),(54 144.56677),(55 145.89894),(56 146.87285),(57 147.02087),(58 148.37627),(59 147.5567),(60 147.85188),(61 149.41685),(62 147.22873),(63 144.43678),(64 142.21147),(65 138.77324),(66 139.35155),(67 135.55736),(68 135.3931),(69 134.69284),(70 134.9207),(71 133.62224),(72 132.52116),(73 134.09514),(74 132.03479),(75 131.60077),(76 130.41113),(77 128.73227),(78 130.00955),(79 128.77385),
(1 62.44464),(2 67.02495),(3 77.83763),(4 82.70721),(5 86.227486),(6 90.23138),(7 91.12983),(8 93.28629),(9 95.87602),(10 95.989944),(11 98.41243),(12 98.688484),(13 100.793396),(14 101.522514),(15 102.834274),(16 100.717384),(17 104.21356),(18 106.74172),(19 106.51327),(20 105.87664),(21 107.14899),(22 107.07733),(23 107.007996),(24 107.97242),(25 108.844826),(26 107.77604),(27 109.193794),(28 110.17145),(29 110.074326),(30 110.69095),(31 111.767784),(32 111.09879),(33 111.30239),(34 111.65975),(35 114.99898),(36 117.38054),(37 119.04976),(38 119.64383),(39 122.52474),(40 122.8465),(41 127.224815),(42 129.04285),(43 133.41533),(44 133.36887),(45 134.83585),(46 135.26974),(47 137.7181),(48 136.6668),(49 137.06477),(50 135.20483),(51 137.09038),(52 137.28033),(53 139.24248),(54 140.83235),(55 143.05214),(56 142.57753),(57 143.90602),(58 144.31651),(59 141.983),(60 144.7619),(61 142.59772),(62 143.49649),(63 138.903),(64 137.18161),(65 135.2467),(66 134.79794),(67 133.03328),(68 130.59857),(69 129.69107),(70 128.95973),(71 129.54425),(72 129.21548),(73 129.6444),(74 131.75113),(75 130.1885),(76 129.67938),(77 129.9838),(78 129.87065),(79 129.2933),
(1 62.541862),(2 68.04679),(3 79.30743),(4 82.84906),(5 85.313774),(6 88.06636),(7 90.50693),(8 91.304146),(9 94.761),(10 95.20502),(11 97.44435),(12 98.62743),(13 100.96314),(14 101.16419),(15 102.1063),(16 101.810745),(17 101.88206),(18 103.92923),(19 105.20957),(20 104.61127),(21 105.229485),(22 105.69493),(23 105.08971),(24 104.849236),(25 105.6755),(26 104.584526),(27 105.41336),(28 106.52251),(29 107.235245),(30 108.83959),(31 109.33313),(32 110.01674),(33 110.86103),(34 111.943634),(35 113.27507),(36 115.09097),(37 116.83388),(38 117.43428),(39 118.495346),(40 119.75385),(41 121.29033),(42 125.43295),(43 124.56901),(44 126.73972),(45 129.56703),(46 131.26567),(47 133.95372),(48 133.7686),(49 135.33698),(50 132.63873),(51 132.33961),(52 133.7317),(53 133.62103),(54 137.07742),(55 136.92023),(56 138.99643),(57 139.48997),(58 139.16936),(59 138.81479),(60 139.37439),(61 141.61676),(62 137.88774),(63 136.64078),(64 133.63416),(65 132.25122),(66 129.64699),(67 126.567696),(68 126.92607),(69 125.263824),(70 126.20307),(71 124.536156),(72 125.790146),(73 124.530914),(74 124.13863),(75 123.851295),(76 123.992676),(77 123.31634),(78 122.546036),(79 122.11121),
(1 62.159523),(2 66.84163),(3 77.99375),(4 82.08706),(5 84.64493),(6 88.14614),(7 90.37814),(8 92.712395),(9 95.95052),(10 97.26861),(11 99.60232),(12 101.93346),(13 101.95348),(14 102.70192),(15 102.38411),(16 103.352684),(17 102.25147),(18 104.3896),(19 105.97318),(20 106.88617),(21 106.39742),(22 106.39913),(23 107.16138),(24 105.94061),(25 107.47967),(26 106.195335),(27 107.05655),(28 107.0673),(29 107.852234),(30 107.8689),(31 109.0698),(32 108.967804),(33 110.86824),(34 112.570305),(35 114.34279),(36 116.737885),(37 118.85645),(38 119.89096),(39 124.61593),(40 122.78135),(41 126.99337),(42 127.646774),(43 131.11195),(44 133.9507),(45 136.07185),(46 136.43735),(47 139.06898),(48 139.45097),(49 140.17964),(50 137.65964),(51 139.22658),(52 140.45789),(53 140.43248),(54 142.2231),(55 141.96474),(56 145.97223),(57 145.17068),(58 145.3989),(59 144.58139),(60 145.93294),(61 146.33894),(62 143.64706),(63 140.25282),(64 137.39127),(65 133.97385),(66 131.84087),(67 130.77614),(68 130.88206),(69 127.99568),(70 128.64145),(71 128.47255),(72 128.89098),(73 128.51424),(74 128.81587),(75 128.14536),(76 128.69629),(77 127.65167),(78 128.04427),(79 126.47907),
(1 62.56298),(2 67.06885),(3 78.23303),(4 81.756805),(5 84.583534),(6 88.8535),(7 90.65657),(8 92.36675),(9 93.31407),(10 95.956345),(11 97.90767),(12 100.51508),(13 101.2699),(14 101.80231),(15 101.78286),(16 102.460884),(17 102.94387),(18 104.18038),(19 103.89905),(20 105.527916),(21 104.79399),(22 104.60978),(23 106.05823),(24 103.685135),(25 106.15287),(26 104.441315),(27 108.43224),(28 106.55271),(29 107.87069),(30 109.03068),(31 109.556984),(32 110.241455),(33 111.43183),(34 111.79661),(35 114.53176),(36 117.34977),(37 117.72184),(38 120.09788),(39 121.37515),(40 122.000175),(41 123.58009),(42 124.75095),(43 126.59523),(44 128.65698),(45 128.196),(46 129.90552),(47 131.42386),(48 129.66066),(49 131.26889),(50 131.53276),(51 131.48671),(52 132.06747),(53 131.40155),(54 133.87166),(55 131.69952),(56 135.06865),(57 134.33424),(58 134.37619),(59 133.09541),(60 134.9862),(61 133.54312),(62 132.69818),(63 131.28253),(64 130.01764),(65 127.77343),(66 126.97499),(67 125.76582),(68 125.11987),(69 124.02321),(70 124.20416),(71 123.36401),(72 125.56611),(73 124.92211),(74 124.45728),(75 123.810074),(76 123.75981),(77 122.91149),(78 122.482056),(79 121.414444),
